file,panels,n_panels,explains,explains_tight,publishes_n_elig,publishes_k,known_panels,Ebar_gap,k_gap,separable
2026-09-06_price-the-vol20-drawdown-purchase-against-the-cheaper-instruments_C.result.md,U56;B136,2,True,True,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-06_publish-the-cash-carve-out-beside-every-sleeve-MaxDD_C.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-06_quote-every-n-argmax-with-its-saturation-share_cloud.result.md,U56;B136;BSTK100;ETF36;SMALL439,5,False,False,True,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-06_ranking-subtracts-value_B.result.md,U56;B136;BSTK100,3,True,True,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-06_re-price-every-ranked-candidate-at-its-Sharpe-maximising-turnover_C.result.md,U56;B136,2,False,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-06_re-read-every-published-clause-on-the-signed-statistic_C.result.md,U56;SMALL439,2,True,False,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-06_small-cap-slower-trend_B.result.md,U56;SMALL439,2,True,False,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-06_stop-only-in-crashes_B.result.md,U56;B136,2,False,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-06_the-anchor-position-column_B.result.md,U56;ETF36;SMALL439,3,True,False,False,True,U56;SMALL439,105.38441200700237,384.0,False
2026-09-06_the-trade-date-anchor-as-a-published-column_cloud.result.md,U56;B136,2,True,True,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-06_time-varying-share-vs-fixed-n_B.result.md,U56;B136;SMALL439,3,True,False,True,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-06_trend-filter-by-market-cap_B.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-06_trend-filter-by-market-cap_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-06_turnover-budget-the-broad-ranked-book_B.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-06_vol20-gate-in-isolation_cloud.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-06_what-actually-moves-H2_B.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-06_what-actually-moves-H2_cloud.result.md,U56;B136;BSTK100;SMALL439,4,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-06_what-modal-share-makes-a-mode-writable_cloud.result.md,U56;B136;BSTK100;ETF36;SMALL439,5,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-06_what-predicts-a-panel_B.result.md,U56;B136;BSTK100;ETF36,4,True,False,True,False,U56;B136,53.21619475295946,80.0,False
2026-09-06_where-selectivity-and-cost-cross_B.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-06_where-selectivity-and-cost-cross_cloud.result.md,U56;B136;BSTK100;ETF36;SMALL439,5,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_S3-arm-cost-breakeven_B.result.md,U56;B136,2,False,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_back-fill-the-153-UNATTRIB-band-rows_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_book-size-floor-for-any-quoted-price_B.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-07_book-size-floor-for-any-quoted-price_B2.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_book-size-floor-for-any-quoted-price_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_breadth-adaptive-count-2022_B.result.md,U56;B136,2,True,True,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_breadth-gate-on-v2_B.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_broad-25bps-is-the-wall_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_cadence-as-a-pre-registered-rule-parameter_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_census-adopted-constants-for-CROSSINGS-not-plateaus_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_census-how-many-band-rows-are-CONCENTRATION-changes_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_correlation-as-the-sleeve-design-variable_B.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_correlation-as-the-sleeve-design-variable_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud.result.md,U56;B136,2,False,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-a-BAND-recover-what-the-raw-200d-gate-burns-in-H1_cloud.result.md,U56;B136,2,False,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_does-a-DRAWDOWN-SPEED-signal-beat-a-breadth-LEVEL-signal_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-on-both-sides_C.result.md,U56;B136;SMALL439,3,True,True,True,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.result.md,U56;B136,2,False,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out-panel_C.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-the-BAND-rescue-the-B136-H2-bar_C.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-the-EXIT-buffer-stay-name-count-NEUTRAL-under-a-flat-cap_cloud.result.md,U56;B136;SMALL439,3,True,False,True,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-the-IS-CHOOSER-ever-beat-a-coin-across-BOOKS_C.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.result.md,U56;B136;ETF36;SMALL439,4,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-the-NUMERAIRE-clause-screen-the-queues-open-overlay-ideas_C.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-the-SECOND-worst-drawdown-episode-bound-every-overlay_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-the-T-6.2x-ex-ante-screen-generalise_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-the-U56-band-m20-book-beat-its-PARENT-at-matched-cadence_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-the-c-star-EQUALITY-at-20-bps-generalise_C.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-07_does-the-ceiling-invert-BECAUSE-of-de-grossing_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_does-the-informative-cell-restriction-change-any-published-share_cloud.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_fraction-rule-cost-and-lag_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_h1-sharpe-diagnosis_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-CONCENTRATION-in-narrow-markets-a-general-clause-or-one-2022_C.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-DBC-a-drag-or-a-contango-artefact_B.result.md,U56;B136,2,False,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_is-DBC-a-drag-or-a-contango-artefact_cloud.result.md,U56;B136,2,False,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_is-DDCTRL-retirable-as-a-family_C.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-TURNOVER-not-COUNT-the-real-n-dial_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-a-class-member-just-its-own-ladder-point_B.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-a-class-member-just-its-own-ladder-point_B2.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-a-class-member-just-its-own-ladder-point_cloud.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-c-star-widening-a-RISK-TIMING-property-record-wide_cloud.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-it-WIDTH-or-GROSS-that-carries-the-0.14-OOS-Sharpe_C.result.md,U56;B136,2,True,True,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-07_is-it-gold-or-any-real-asset_cloud.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_is-the-0-bps-to-10-bps-cliff-the-real-killer_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-the-4b-defensive-class-empty-under-BOTH-conventions_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-the-BINDING-DRAWDOWN-EPISODE-a-HIGH-BREADTH-event_C.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-the-CAGR-floor-only-ever-closable-by-the-GROSS-dial_C.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-the-ENTRY-buffer-just-n-in-disguise_cloud.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-the-LOSS-SHARE-statistic-a-usable-PRE-SCREEN-for-gate-ideas_cloud.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-the-SLEEVE-S-OWN-SHARPE-the-real-design-variable_cloud.result.md,U56;SMALL439,2,True,False,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-the-U56-6W-m20-cstar-of-104-bps-a-DRAWDOWN-CAP-artefact_C.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-the-priceability-floor-the-real-selector_B.result.md,U56;B136,2,True,True,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_is-the-vol-scaler-the-records-general-instability-source_cloud.result.md,U56;B136,2,True,True,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_position-count-broad-confirm_B.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_position-count-cost-and-liquidity_cloud.result.md,U56;B136,2,False,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_price-c-star-as-a-required-LEADERBOARD-column_C.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_price-the-H2-for-DD-exchange-rate-as-a-record-wide-constant_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_price-the-MAB-half-width-PAST-the-grid-edge_cloud.result.md,U56;B136;ETF36;SMALL439,4,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_price-the-U56-EWALL-MA-band-at-b012-on-its-own_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_price-the-VOLCAP-target-as-a-standalone-4b-arm_C.result.md,U56;B136,2,False,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-07_price-the-no-trade-BANDs-DRAWDOWN-TAX-across-the-record_B.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_price-the-sleeve-fraction-against-the-gross-numeraire_cloud.result.md,U56;B136,2,False,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_qqq-core-plus-sleeve-h1_B.result.md,U56;B136,2,False,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_re-price-the-fixed-ABSOLUTE-breadth-threshold-as-a-quantile_C.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_retire-the-linear-blend-normalisation-record-wide_C.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_selection-vs-no-selection-as-the-real-question_B.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-07_sleeve-f-plateau-width_B.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-07_sleeve-moves-the-frontier_cloud.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-07_the-SCORED-vs-PRICED-denominator-is-a-5-point-sign-stability-gap_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_the-SCORED-vs-PRICED-denominator_B.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-07_the-small-panel-has-no-defensive-class_cloud.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_why-does-the-IS-chooser-prefer-NARROW-on-B136-and-WIDE-on-U56_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_why-does-the-grid-ORDERING-invert-on-B136-at-0-bps-only_cloud.result.md,U56;B136;SMALL439,3,True,True,True,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-07_year-composition-as-a-stated-PROTOCOL-caveat_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_B.result.md,U56;SMALL439,2,True,False,False,True,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_a-turnover-matched-null-for-suppressing-overlays_B.result.md,U56;SMALL439,2,True,False,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_a-turnover-matched-null-for-suppressing-overlays_cloud.result.md,U56;SMALL439,2,True,False,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_adopt-the-T1-DEGREE-DETECTOR-as-the-PROTOCOL-corpus-gate_cloud.result.md,U56;SMALL439,2,True,False,False,True,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_are-the-records-7-rung-ladders-two-rung-ladders_cloud.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_audit-every-published-key-for-the-adjustment-leak_B.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_back-fill-the-EWall-column-on-panel-ORDERING-claims_C.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_B.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_cloud.result.md,U56;SMALL439,2,True,False,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_back-fill-the-q95-band-over-every-committed-null-claim_B.result.md,U56;SMALL439,2,True,False,False,True,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_back-fill-the-split-half-distribution-over-every-single-draw-claim_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_band3-rw-at-075-vs-the-incumbent_B.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_census-the-record-s-other-DOLLAR-floors-and-caps_C.result.md,U56;SMALL439,2,True,True,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_do-de-grossing-instruments-belong-armed-only-in-crashes-after-all_B.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_does-a-pre-registered-arm-beat-its-own-IS-chooser-generally_C.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-08_does-any-selector-beat-doing-nothing_B.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_does-idea-404-s-both-paths-emptiness-survive-idea-142-s-two-rows_C.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-08_does-modal-share-predict-VARIANCE-not-sign_B.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_does-the-MATCHED-margin-hold-off-the-Sharpe-statistic_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_does-the-key-swap-survive-a-CONSTANT-count_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_does-the-q95-band-hold-its-nominal-5-percent_cloud.result.md,U56;SMALL439,2,True,True,False,True,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_B.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_does-the-width-convergence-hold-past-n40_C.result.md,U56;B136;SMALL439,3,True,False,True,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_does-turnover-level-predict-chooser-power_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_ewall-beside-every-panel-claim_cloud.result.md,U56;BSTK100;ETF36;SMALL439,4,True,True,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_how-many-published-count-dials-are-gross-dials_B.result.md,U56;B136;BSTK100;ETF36;SMALL439,5,True,True,True,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_how-many-published-count-dials-are-gross-dials_cloud.result.md,U56;SMALL439,2,True,True,True,True,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_is-168c-s-k-CROSSING-a-SMOOTHING-artefact-end-to-end_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_is-K_MEDIAN-a-real-abstention-rule-or-a-36-cell-accident_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_cloud.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_is-phi-a-standalone-de-grossing-instrument_cloud.result.md,U56;SMALL439,2,True,False,False,True,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_is-the-0-of-64-no-floor-result-a-LIQUIDITY-fact-or-a-SURVIVORSHIP-fact_C.result.md,U56;SMALL439,2,True,True,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_is-the-BASE-BOOK-the-only-thing-passing-4b-in-the-overlay-corpus_cloud.result.md,U56;SMALL439,2,True,True,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_is-the-DD-CAP-the-only-thing-4b-ever-tests-on-a-ranked-book_cloud.result.md,U56;SMALL439,2,False,False,False,True,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_is-the-pool-sign-the-whole-selector-story_B.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-08_is-the-top-decile-trim-a-drop-the-worst-rule_B.result.md,U56;B136;SMALL439,3,True,True,True,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_is-the-top-decile-trim-a-drop-the-worst-rule_cloud.result.md,U56;B136;SMALL439,3,True,True,True,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_label-the-337-undecidable-count-cells-from-the-AST_cloud.result.md,U56;B136;BSTK100;ETF36,4,False,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-08_locate-the-n-ceiling-above-60_cloud.result.md,U56;B136;BSTK100;SMALL439,4,True,True,True,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_pre-register-K_CAGR-as-the-rule-8-default_cloud.result.md,U56;B136;BSTK100;SMALL439,4,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_price-ORACLE-OOS-as-the-headroom-column-beside-every-selector-kill_C.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-08_price-the-BOTH-PATHS-row-on-the-cost-rung-it-dies-on_C.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-08_price-the-DEFENSIVE-MENU-not-the-chooser_C.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-08_publish-ROOM-beside-every-abstention-and-chooser-result_C.result.md,U56;SMALL439,2,False,False,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_publish-ROOM-beside-every-abstention-and-chooser-result_cloud.result.md,U56;SMALL439,2,True,True,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-08_publish-the-EXACT-per-cell-means-beside-every-local-mean-reading_cloud.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_publish-the-HALF-WINDOW-beside-every-published-crossing_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-08_re-quote-every-gross-ceiling-with-its-grid-band_B.result.md,U56;B136,2,True,False,False,True,U56;B136,53.21619475295946,80.0,False
