panel,anchor,ladder,chooser,seed,O_PICK,O_REACH,O_MARGIN,O_LEVEL,O_GAPRATIO,B_PPICK,B_PMAX,B_MODALRUNG,B_MODALMATCH,B_Q95,B_Q05,B_NULLMED,B_RECRANGE,B_SD,B_PCTRANK,B_BOOT95,B_GAPEXCEEDS,B_RESOLVED
U56,A,CADENCE,CH_ISSHARPE,7,1.0,1.0,0.007844393578117836,1.1118991984993762,0.2162853271373104,0.294,0.299,2.0,0.0,1.6355585356731088,0.6416371682021237,1.0953008708510792,0.993921367470985,0.3045908084661831,0.518,0.15084386022203203,0.0,0.0
U56,A,CADENCE,CH_ISCAGR,0,1.0,1.0,0.006200956774859545,0.1391140719342452,0.8071327402077725,0.484,0.484,1.0,1.0,0.2007585815582774,0.07746535364920507,0.14044717053965672,0.12329322790907232,0.03833239601873499,0.489,0.01820989631394061,0.0,0.0
U56,A,CADENCE,CH_ISCAGR,1,1.0,1.0,0.006200956774859545,0.1391140719342452,0.8071327402077725,0.475,0.475,1.0,1.0,0.19858291234768724,0.07858875370004932,0.1395812793063661,0.11999415864763792,0.03614636712964246,0.497,0.019370286519280664,0.0,0.0
U56,A,CADENCE,CH_ISCAGR,2,1.0,1.0,0.006200956774859545,0.1391140719342452,0.8071327402077725,0.485,0.485,1.0,1.0,0.20410640860080884,0.0817337070845191,0.1403422442366754,0.12237270151628973,0.0376890230669283,0.493,0.019748004756896816,0.0,0.0
U56,A,CADENCE,CH_ISCAGR,3,1.0,1.0,0.006200956774859545,0.1391140719342452,0.8071327402077725,0.466,0.466,1.0,1.0,0.1951074819563669,0.07859816461441088,0.13906899903763126,0.116509317341956,0.0365551480260142,0.501,0.018412657383779472,0.0,0.0
U56,A,CADENCE,CH_ISCAGR,4,1.0,1.0,0.006200956774859545,0.1391140719342452,0.8071327402077725,0.469,0.469,1.0,1.0,0.1987228787778904,0.07759274219843673,0.14048291696261084,0.12113013657945369,0.03564939924477264,0.489,0.018962226743366836,0.0,0.0
U56,A,CADENCE,CH_ISCAGR,5,1.0,1.0,0.006200956774859545,0.1391140719342452,0.8071327402077725,0.462,0.462,1.0,1.0,0.20058351968954688,0.07972108069888516,0.13940904315686153,0.12086243899066171,0.0365219460519471,0.497,0.01805260495314791,0.0,0.0
U56,A,CADENCE,CH_ISCAGR,6,1.0,1.0,0.006200956774859545,0.1391140719342452,0.8071327402077725,0.501,0.501,1.0,1.0,0.20111623248168226,0.0776970394614407,0.13855310102817853,0.12341919302024155,0.03773436316030649,0.506,0.01780493890446561,0.0,0.0
U56,A,CADENCE,CH_ISCAGR,7,1.0,1.0,0.006200956774859545,0.1391140719342452,0.8071327402077725,0.46,0.46,1.0,1.0,0.20277467714100128,0.07834140192280986,0.14059844034938007,0.12443327521819142,0.037608735147570044,0.482,0.016855149845401127,0.0,0.0
U56,A,CADENCE,CH_ISDD,0,0.0,0.0,0.007450361948638795,-0.13089792113247656,0.17542177306671594,0.339,0.339,0.0,1.0,-0.11148491233228486,-0.23429522514744422,-0.15080785875439812,0.12281031281515936,0.0385668893547572,0.741,0.02540750807507216,0.0,0.0
U56,A,CADENCE,CH_ISDD,1,0.0,0.0,0.007450361948638795,-0.13089792113247656,0.17542177306671594,0.338,0.339,2.0,0.0,-0.11075138699993121,-0.2260271539918503,-0.15205462939703734,0.11527576699191908,0.03753836152977324,0.753,0.024182931216032225,0.0,0.0
U56,A,CADENCE,CH_ISDD,2,0.0,0.0,0.007450361948638795,-0.13089792113247656,0.17542177306671594,0.353,0.353,0.0,1.0,-0.10992804973257386,-0.2282152357050734,-0.15158505472739436,0.11828718597249954,0.03653843034763405,0.754,0.023668963292263232,0.0,0.0
U56,A,CADENCE,CH_ISDD,3,0.0,0.0,0.007450361948638795,-0.13089792113247656,0.17542177306671594,0.369,0.369,0.0,1.0,-0.11317057966866964,-0.2263150865289045,-0.15280048817053415,0.11314450686023486,0.037192894771422354,0.768,0.023378335164789533,0.0,0.0
U56,A,CADENCE,CH_ISDD,4,0.0,0.0,0.007450361948638795,-0.13089792113247656,0.17542177306671594,0.345,0.345,0.0,1.0,-0.11089899840273244,-0.22551247793926557,-0.1532544747986327,0.11461347953653311,0.03804841421303945,0.756,0.025572779752707196,0.0,0.0
U56,A,CADENCE,CH_ISDD,5,0.0,0.0,0.007450361948638795,-0.13089792113247656,0.17542177306671594,0.311,0.366,2.0,0.0,-0.11354668174962679,-0.23551613104876878,-0.15275105736392913,0.12196944929914202,0.03957632734065461,0.764,0.025146583231880664,0.0,0.0
U56,A,CADENCE,CH_ISDD,6,0.0,0.0,0.007450361948638795,-0.13089792113247656,0.17542177306671594,0.326,0.37,2.0,0.0,-0.11125602799056433,-0.22621646641733645,-0.15182396232853929,0.1149604384267721,0.03718729286461208,0.761,0.02466200072739557,0.0,0.0
U56,A,CADENCE,CH_ISDD,7,0.0,0.0,0.007450361948638795,-0.13089792113247656,0.17542177306671594,0.343,0.378,2.0,0.0,-0.11128453157551747,-0.22891453524273975,-0.15220336541698143,0.11763000366722227,0.03878837057015625,0.765,0.02621078938299111,0.0,0.0
U56,B,N,CH_ISSHARPE,0,2.0,0.0,0.009780665241629016,1.1172834658215345,0.13313881995414845,0.222,0.309,8.0,0.0,1.6382496253212588,0.6468905635266581,1.1086980109571574,0.9913590617946006,0.30547633537391716,0.517,0.12725716312790927,0.0,0.0
U56,B,N,CH_ISSHARPE,1,2.0,0.0,0.009780665241629016,1.1172834658215345,0.13313881995414845,0.258,0.303,8.0,0.0,1.6061802938410579,0.6625147296432542,1.1322643116052618,0.9436655641978036,0.29151844092815826,0.473,0.11916533720838186,0.0,0.0
