uni,book,n,ladder,cost,pick,n_elig,ctl_OOS_CAGR,ctl_OOS_Sharpe,ctl_OOS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_rate,OOS_rate,OOS_dMaxDD,spearman_IS_OOS,n_both,spy_OOS_Sharpe,v2_OOS_Sharpe,v1_OOS_Sharpe,spy_OOS_CAGR,v2_OOS_CAGR
universe_broad.json,TOP20,20,True,25.0,ebud-0.10,3,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.10539299399804758,0.7510865702437203,-0.23016855578352646,-0.11686405929870719,0.6485349419190923,3.1327547082015905,-0.5,3,0.8820239235972316,1.1185082795688426,0.5762505378038233,0.1545044425578177,0.07983337481604336
universe_broad.json,TOP3,3,True,10.0,ebud-0.20,5,0.20695741759517783,0.8061947209610959,-0.38893548920134324,0.1995448035306846,0.8284559215781393,-0.3699571464237543,0.6152906223792682,0.3905827896230545,1.897834277758892,0.7,5,0.8820239235972316,1.1185082795688426,0.5762505378038233,0.1545044425578177,0.07983337481604336
universe_broad.json,TOP3,3,True,25.0,ebud-0.20,5,0.16959702690605716,0.6951839467637577,-0.4179184248448845,0.1711012138377379,0.7364558030427927,-0.392336115689649,0.19944952773220698,-0.05879793425031428,2.5582309155235516,0.9999999999999999,5,0.8820239235972316,1.1185082795688426,0.5762505378038233,0.1545044425578177,0.07983337481604336
universe_broad.json,TOP40,40,True,10.0,ebud-0.10,7,0.1440123384678318,1.0443279390195193,-0.25419640005871524,0.1408506065341104,1.0673453091070997,-0.2217811487129545,-0.016832005395290058,0.09753840561026131,3.241525134576073,0.6538461538461539,13,0.8820239235972316,1.1185082795688426,0.5762505378038233,0.1545044425578177,0.07983337481604336
universe_broad.json,TOP40,40,True,25.0,ebud-0.10,4,0.12756690468653265,0.9392666005858359,-0.25605586680023096,0.1254931054754127,0.9643335996265658,-0.2230729752980264,-0.1363283793670702,0.06287499720821414,3.298289150220457,0.5818181818181819,11,0.8820239235972316,1.1185082795688426,0.5762505378038233,0.1545044425578177,0.07983337481604336
universe_broad.json,TOP5,5,True,10.0,ebud-0.20,7,0.21712615326773843,0.9121077426584346,-0.29323658181399237,0.2102695751638861,0.9173080816223006,-0.29323658181399237,0.08281770208388026,,0.0,-0.8999999999999998,5,0.8820239235972316,1.1185082795688426,0.5762505378038233,0.1545044425578177,0.07983337481604336
universe_broad.json,TOP5,5,True,25.0,ebud-0.20,5,0.18381208092253387,0.8009435230278527,-0.293752779569194,0.18199612225164818,0.8186254570127711,-0.29375277956919366,-0.1455702005763209,,3.3306690738754696e-14,-0.09999999999999999,5,0.8820239235972316,1.1185082795688426,0.5762505378038233,0.1545044425578177,0.07983337481604336
universe_broad.json,TOPall,136,True,10.0,stop25,14,0.13933574083806333,1.1022031339130582,-0.2537106610635026,0.13287927830521795,1.0951469664818427,-0.26584745557548783,0.385554959929468,,-1.2136794511985238,0.8391608391608393,12,0.8820239235972316,1.1185082795688426,0.5762505378038233,0.1545044425578177,0.07983337481604336
universe_broad.json,TOPall,136,True,25.0,vol60-dg,13,0.13778891144087635,1.0913501695849346,-0.25391347869315706,0.11769385576362001,1.1020383628219215,-0.18709252316824732,0.5282977690082266,0.3007298461897216,6.682095552490974,0.6643356643356644,12,0.8820239235972316,1.1185082795688426,0.5762505378038233,0.1545044425578177,0.07983337481604336
universe_broad.json,V1u,5,False,10.0,g200-rw,6,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.061128162640717854,0.5902319040623647,-0.2119126361153264,-0.09206192775676304,-0.12657206766713386,2.273207252648002,0.9276336570439175,6,0.8820239235972316,1.1185082795688426,0.5762505378038233,0.1545044425578177,0.07983337481604336
universe_broad.json,V1u,5,False,25.0,g200-rw,6,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.01272947393026791,0.16941174931586253,-0.26721084947028584,-0.07361155822927798,-0.12396362317720884,2.175606855020551,0.6826469692905576,8,0.8820239235972316,1.1185082795688426,0.5762505378038233,0.1545044425578177,0.07983337481604336
