uni,book,cost,g,sel,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,v1_OOS_Sharpe,v1_OOS_CAGR,v1_OOS_MaxDD,band,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,beat_spy,beat_v1
u56,ew-all,10.0,0.55,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.0,0.08289446238384723,1.1118294055477822,-0.11767029902666226,True,False,True,True
u56,ew-all,10.0,0.65,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,8.0,0.109893506611771,1.1580559427388588,-0.1494208051878273,False,False,True,True
u56,ew-all,10.0,0.65,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,,,,,False,False,False,False
u56,ew-all,10.0,0.65,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,3.0,0.10900806762672288,1.231867222096627,-0.13180600372741802,True,False,True,True
u56,ew-all,10.0,0.65,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.0,0.09808184170453882,1.1118582029416169,-0.13832317087434476,False,False,True,True
u56,ew-all,10.0,0.75,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,8.0,0.12701029836332545,1.1578955508019464,-0.17141347397910034,False,True,True,True
u56,ew-all,10.0,0.75,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,8.0,0.12701029836332545,1.1578955508019464,-0.17141347397910034,False,True,True,True
u56,ew-all,10.0,0.75,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,3.0,0.1260828118473365,1.2317604010603875,-0.15137851362118504,False,True,True,True
u56,ew-all,10.0,0.75,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.0,0.11329149227062874,1.111874408264675,-0.1587470484779454,False,False,True,True
u56,ew-all,10.0,0.85,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,8.0,0.14416254943806028,1.1577057768170824,-0.1931397794977705,False,True,True,True
u56,ew-all,10.0,0.85,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,8.0,0.14416254943806028,1.1577057768170824,-0.1931397794977705,False,True,True,True
u56,ew-all,10.0,0.85,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,3.0,0.1432229461002683,1.2316303485231612,-0.17076012779438865,False,True,True,True
u56,ew-all,10.0,0.85,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.0,0.1285177200366141,1.1118774219366272,-0.17894161893053906,False,True,True,True
u56,ew-all,10.0,1.0,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,8.0,0.16994020773014018,1.1573653783366975,-0.22522959212606453,False,False,True,True
u56,ew-all,10.0,1.0,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,,,,,False,False,False,False
u56,ew-all,10.0,1.0,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,3.0,0.1690421492227625,1.2313889749479983,-0.19947249304756298,False,True,True,True
u56,ew-all,10.0,1.0,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.0,0.15137545851363554,1.1118572132650844,-0.2088028554473247,False,False,True,True
u56,ew-all,25.0,0.55,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,8.0,0.0885412676462447,1.108879599256689,-0.12744827154888816,True,False,True,True
u56,ew-all,25.0,0.55,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,,,,,False,False,False,False
u56,ew-all,25.0,0.55,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,3.0,0.08611766353512529,1.1582532658850455,-0.11267811301884123,True,False,True,True
u56,ew-all,25.0,0.55,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.0,0.07290473993783264,0.9861536927512928,-0.1201255154159494,True,False,True,True
u56,ew-all,25.0,0.65,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,8.0,0.10478487032089245,1.1090103433881555,-0.14974482364824127,True,False,True,True
u56,ew-all,25.0,0.65,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,,,,,False,False,False,False
u56,ew-all,25.0,0.65,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,3.0,0.10197805646319269,1.1585343717835417,-0.13253602633896222,True,False,True,True
u56,ew-all,25.0,0.65,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.0,0.08616047370052748,0.9866659938086908,-0.14080596638636944,True,False,True,True
u56,ew-all,25.0,0.75,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,8.0,0.12105246167811656,1.1090831074252299,-0.17177213425200044,False,True,True,True
u56,ew-all,25.0,0.75,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,8.0,0.12105246167811656,1.1090831074252299,-0.17177213425200044,False,True,True,True
u56,ew-all,25.0,0.75,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,3.0,0.11788556369379033,1.1587727381964559,-0.1521985133212792,True,False,True,True
u56,ew-all,25.0,0.75,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.0,0.09940302871023943,0.9871576088117031,-0.16113530298864687,False,False,True,True
u56,ew-all,25.0,0.85,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,8.0,0.13733527081634223,1.1090986430556053,-0.19352941726111095,False,True,True,True
u56,ew-all,25.0,0.85,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,8.0,0.13733527081634223,1.1090986430556053,-0.19352941726111095,False,True,True,True
u56,ew-all,25.0,0.85,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,3.0,0.13383340627478502,1.1589664527632257,-0.1716645326075904,False,True,True,True
u56,ew-all,25.0,0.85,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.0,0.11262665647795211,0.9876271867370682,-0.1811164316950109,False,False,True,True
u56,ew-all,25.0,1.0,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,8.0,0.16176782893541364,1.1090137771528967,-0.2256599179362695,False,False,True,True
u56,ew-all,25.0,1.0,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,,,,,False,False,False,False
u56,ew-all,25.0,1.0,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,3.0,0.15781473806993773,1.159166977194223,-0.2004933595236842,False,True,True,True
u56,ew-all,25.0,1.0,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.0,0.1324140176949986,0.9882906001326189,-0.21077674249840161,False,False,True,True
