panel,signal,n,cost,gross,dSharpe,dMaxDD_pp,dCAGR_pp,v_gen,v_fake,mislabel
u56,MOM,10,25.0,1.2,-0.0011695056011923333,0.2883649255833953,-0.06031432183351004,0,0,0
u56,MOM,10,10.0,1.35,-0.0013635194464962641,0.424586036299468,-0.0993961078393335,0,0,0
u56,MOM,10,25.0,1.35,-0.0011102010124282025,0.4291722326760117,-0.0785581262764179,0,0,0
u56,MOM,20,10.0,0.2,0.0007626677788230563,-0.07349850630579136,0.006960753801532604,0,0,0
u56,MOM,20,25.0,0.2,0.0023719553758091427,-0.07356415233967795,0.0113273951688031,0,0,0
u56,MOM,20,10.0,0.35,0.00045092195442664185,-0.09221361766004188,0.008543763303259233,0,0,0
u56,MOM,20,25.0,0.35,0.0014782364101848522,-0.09232966690696509,0.0133771968292562,0,0,0
u56,MOM,20,10.0,0.5,0.00021028416200596922,-0.08112114792635516,0.007266912267755998,0,0,0
u56,MOM,20,25.0,0.5,0.0007528364253750475,-0.08123017328257598,0.010829311238680361,0,0,0
u56,MOM,20,10.0,0.65,5.245044595092452e-05,-0.04153798106526496,0.0035436286147882967,0,0,0
u56,MOM,20,25.0,0.65,0.00022509724668051678,-0.041582534062634124,0.00494180686168022,0,0,0
u56,MOM,20,10.0,0.9,1.1102174654942232e-05,0.08402186426387237,-0.006298585172026527,0,0,0
u56,MOM,20,25.0,0.9,-0.00012079718603097422,0.08407708668957126,-0.00730561849433542,0,0,0
u56,MOM,20,10.0,1.05,0.0001359182730094055,0.19323112659648256,-0.01297595986116118,0,0,0
u56,MOM,20,25.0,1.05,3.372041577909268e-05,0.19383901992062746,-0.01238866194859245,0,0,0
u56,MOM,20,10.0,1.2,0.00036270442772101674,0.3262678175695255,-0.019363805718941585,0,0,0
u56,MOM,20,25.0,1.2,0.00043438133712725424,0.32794982618810087,-0.013508531748418484,0,0,0
u56,MOM,20,10.0,1.35,0.0006747256940193846,0.48175981999506456,-0.024999067848763268,0,0,0
u56,MOM,20,25.0,1.35,0.0010390774045337947,0.48506184704107946,-0.009471643858516288,0,0,0
u56,MOM,40,10.0,0.2,0.0004740726472718393,-0.05000145915716736,0.0034554778774786854,0,0,0
u56,MOM,40,25.0,0.2,0.0017061432760931972,-0.05050421065648791,0.006106175159215077,0,0,0
u56,MOM,40,10.0,0.35,0.0002654753173423341,-0.0627763616153576,0.004178828651335564,0,0,0
u56,MOM,40,25.0,0.35,0.0010503267656856163,-0.06342840694797403,0.007140062475818887,0,0,0
u56,MOM,40,10.0,0.5,0.00011312753370340545,-0.05527446242397094,0.0035045395807564717,0,0,0
u56,MOM,40,25.0,0.5,0.0005293983772081123,-0.05585484577872446,0.005738346454187138,0,0,0
u56,MOM,40,10.0,0.65,2.26974658850132e-05,-0.028335633766252144,0.0016874918060016952,0,0,0
u56,MOM,40,25.0,0.65,0.00015740501890060266,-0.02862935714621484,0.002612842195182097,0,0,0
u56,MOM,40,10.0,0.9,3.082700940648664e-05,0.0574574065178024,-0.0029097094714991556,1,1,0
u56,MOM,40,25.0,0.9,-7.907680840868458e-05,0.058054928038042686,-0.003836408774926525,0,0,0
u56,MOM,40,10.0,1.05,0.000147587827029394,0.13222935289756155,-0.005789341287321115,1,1,0
u56,MOM,40,25.0,1.05,5.0487321002989916e-05,0.13376396011277603,-0.0063318902731035465,1,1,0
u56,MOM,40,10.0,1.2,0.0003556794932528806,0.22372566322341747,-0.008053401757246448,0,0,0
u56,MOM,40,25.0,1.2,0.0004020506867292717,0.2268778852453246,-0.006004415702132171,0,0,0
u56,MOM,40,10.0,1.35,0.0006478591025520508,0.3310788795865993,-0.009262833306311613,0,0,0
u56,MOM,40,25.0,1.35,0.0009571717999692364,0.3364465566335961,-0.0017517575792602713,0,0,0
u56,R6,10,10.0,0.2,0.0020119750898028865,-0.03835475422737655,0.008952980484577822,0,0,0
u56,R6,10,25.0,0.2,0.0034386062738711587,-0.010285875916471454,0.013997905794638221,0,0,0
u56,R6,10,10.0,0.35,0.0013461190224623998,-0.0487525678379952,0.011131649251217013,0,0,0
u56,R6,10,25.0,0.35,0.0022395492231005454,-0.014164861059551281,0.016637167517474793,0,0,0
u56,R6,10,10.0,0.5,0.0007634337642754563,-0.04340484869468364,0.009621845677698637,0,0,0
u56,R6,10,25.0,0.5,0.0012245691115251311,-0.013367032887012797,0.013616257751136729,0,0,0
u56,R6,10,10.0,0.65,0.00027332353823328326,-0.022494087891644643,0.004804144886860762,1,1,0
u56,R6,10,25.0,0.65,0.00041741119343619015,-0.007315259433327004,0.006362522281788685,0,0,0
u56,R6,10,10.0,0.9,-0.000314888033058347,0.04642814514992377,-0.008882893617867538,0,0,0
u56,R6,10,25.0,0.9,-0.00040689871115362486,0.016124810630802067,-0.009797340174122482,0,0,0
u56,R6,10,10.0,1.05,-0.0005234347130966821,0.1081479811034014,-0.01917926292549499,0,0,0
u56,R6,10,25.0,1.05,-0.0005695450115588141,0.03883924093911473,-0.018139277567996714,0,0,0
u56,R6,10,10.0,1.2,-0.0006394318377940245,0.1850260646185209,-0.030388887320809133,0,0,0
u56,R6,10,25.0,1.2,-0.0005224515839301613,0.06867910467519556,-0.02352977346895546,0,0,0
u56,R6,10,10.0,1.35,-0.0006647199228424494,0.2762925398344218,-0.041744380821540084,0,0,0
u56,R6,10,25.0,1.35,-0.0002699225447666542,0.10550291174318271,-0.02390133299734476,0,0,0
u56,R6,20,10.0,0.2,0.0006521577643268106,-0.07600841664311409,0.006312443127476364,0,0,0
u56,R6,20,25.0,0.2,0.002329506779978452,-0.07601336208814535,0.01077788068020169,0,0,0
u56,R6,20,10.0,0.35,0.0003728828801528028,-0.0951588289956895,0.007745832073791092,0,0,0
u56,R6,20,25.0,0.35,0.001459352892242971,-0.09518154930096001,0.012767721395534615,0,0,0
u56,R6,20,10.0,0.5,0.00016142282302133992,-0.08353129832948669,0.006569981126403057,0,0,0
u56,R6,20,25.0,0.5,0.0007448367174913706,-0.08353918136104754,0.010343672922630276,0,0,0
u56,R6,20,10.0,0.65,3.2238211542967576e-05,-0.04269230880611374,0.003184652500309859,0,0,0
u56,R6,20,25.0,0.65,0.00022191425144824084,-0.04269364494344785,0.00470843051509906,0,0,0
u56,R6,20,10.0,0.9,4.1686439470778325e-05,0.08620809388468764,-0.005592971426238158,0,0,0
u56,R6,20,25.0,0.9,-0.0001198041001876371,0.08638392532617223,-0.006957836543786122,0,0,0
u56,R6,20,10.0,1.05,0.00020165040105091236,0.19812247749634304,-0.011311618726916883,0,0,0
u56,R6,20,25.0,1.05,4.165165056935205e-05,0.1994089038123259,-0.0115899904478578,0,0,0
u56,R6,20,10.0,1.2,0.0004694990773499441,0.33407814976411654,-0.016451987374588306,0,0,0
u56,R6,20,25.0,1.2,0.00045819909475164344,0.33724850980810794,-0.012095750991347742,0,0,0
u56,R6,20,10.0,1.35,0.0008288044557041019,0.49245987790123014,-0.02052716863434334,0,0,0
u56,R6,20,25.0,1.35,0.0010879609042263594,0.4982033969901378,-0.007250515973122873,0,0,0
u56,R6,40,10.0,0.2,-6.780239147596845e-05,-0.05983363230391836,0.002379618457504229,0,0,0
u56,R6,40,25.0,0.2,0.0012165864283472105,-0.06037070519558929,0.0051462519934597495,0,0,0
u56,R6,40,10.0,0.35,-0.00013300412021788333,-0.07499505638582926,0.0027639537455437235,0,0,0
u56,R6,40,25.0,0.35,0.0006868880753259088,-0.07570597818802316,0.005861713621646558,0,0,0
u56,R6,40,10.0,0.5,-0.00013951560190617052,-0.0659081300868336,0.002194397128008063,0,0,0
u56,R6,40,25.0,0.5,0.0002955827386771359,-0.06653126274444032,0.0045326624298569484,0,0,0
u56,R6,40,10.0,0.65,-7.981455463124121e-05,-0.03372567266693993,0.0009813384234780287,0,0,0
u56,R6,40,25.0,0.65,6.121040892437257e-05,-0.03404009681990949,0.0019520389026972396,0,0,0
u56,R6,40,10.0,0.9,0.00018733396195047547,0.0682424833559847,-0.001362000070970204,1,1,0
u56,R6,40,25.0,0.9,6.956669295954399e-05,0.0689762563178764,-0.0023634743220757315,0,0,0
u56,R6,40,10.0,1.05,0.0004638749604715109,0.1569488541730557,-0.0020625077074454268,1,1,0
u56,R6,40,25.0,1.05,0.0003528127831010641,0.15910783116939164,-0.002755458753855855,1,1,0
u56,R6,40,10.0,1.2,0.0008363103067681177,0.2650728806774305,-0.0014454170523148235,0,0,0
u56,R6,40,25.0,1.2,0.0008660501789096164,0.269403474832286,0.00040978095809940385,0,0,0
u56,R6,40,10.0,1.35,0.0012939959396673917,0.39153884376321724,0.0009321745496615463,0,0,0
u56,R6,40,25.0,1.35,0.001582156368562626,0.3987802545694974,0.00816885055487937,0,0,0
broad,COMP,10,10.0,0.2,-0.0002518404715732281,-0.022187838797538273,0.0012239437910288586,0,0,0
broad,COMP,10,25.0,0.2,0.0012549725186724037,-0.013271809626835829,0.004326290207101735,0,0,0
broad,COMP,10,10.0,0.35,-0.0002763240189257443,-0.02212504355517675,0.0011249663987911163,0,0,0
broad,COMP,10,25.0,0.35,0.000693534229130377,-0.01810087796368931,0.004441676003108519,0,0,0
broad,COMP,10,10.0,0.5,-0.00023366305024119516,-0.01976308094334689,0.000582729277032179,0,0,0
broad,COMP,10,25.0,0.5,0.00028964198191722135,-0.017116459021226937,0.0029489959152195766,0,0,0
broad,COMP,10,10.0,0.65,-0.00012196114403539848,-0.0102330149433838,3.775067152211875e-05,0,0,0
broad,COMP,10,25.0,0.65,4.820857616327778e-05,-0.009258749617857553,0.0009041849135638103,0,0,0
broad,COMP,10,10.0,0.9,0.0002599737449983097,0.0214883258715326,0.0009639509536807367,0,0,0
broad,COMP,10,25.0,0.9,0.0001117528927666589,0.02128370817987557,0.000540150785699467,0,0,0
broad,COMP,10,10.0,1.05,0.0006072291408792951,0.05022044190008401,0.0036888219726805005,0,0,0
broad,COMP,10,25.0,1.05,0.0004312493791150396,0.05179804573869351,0.004509948325726043,0,0,0
broad,COMP,10,10.0,1.2,0.0010367146165148888,0.08589132058760551,0.008767797842113012,0,0,0
broad,COMP,10,25.0,1.2,0.0009449402743172408,0.09149269701558271,0.0131325818530037,0,0,0
broad,COMP,10,10.0,1.35,0.0015427367213386445,0.12805655296248553,0.016771424883121888,0,0,0
broad,COMP,10,25.0,1.35,0.0016383330264099771,0.13994594715492914,0.027523044900168436,0,0,0
broad,COMP,20,10.0,0.2,0.0008125927220594686,-0.09466414558286784,0.0074958076359932235,0,0,0
broad,COMP,20,25.0,0.2,0.0027338990752653336,-0.09405799567254736,0.011223376187508016,0,0,0
broad,COMP,20,10.0,0.35,0.0004990279763313898,-0.11856927335246459,0.009260016155510087,0,0,0
broad,COMP,20,25.0,0.35,0.0017791475248224442,-0.11789521551163196,0.013375438302465348,0,0,0
broad,COMP,20,10.0,0.5,0.00024845691578090356,-0.10417273312968156,0.007954317031999558,0,0,0
broad,COMP,20,25.0,0.5,0.0009663833325005422,-0.1036862096450375,0.010990759944751183,0,0,0
broad,COMP,20,10.0,0.65,7.06745739582626e-05,-0.05331264095688182,0.003931509923393861,0,0,0
broad,COMP,20,25.0,0.65,0.0003201608751878249,-0.05316273994939724,0.005127713309960313,0,0,0
broad,COMP,20,10.0,0.9,-2.7669477528080577e-05,0.1078466040149828,-0.007299107917058123,0,0,0
broad,COMP,20,25.0,0.9,-0.00029734535704140086,0.10806104988156928,-0.008282863491637649,0,0,0
broad,COMP,20,10.0,1.05,3.989587802899486e-05,0.2475177751746882,-0.015729002017050853,0,0,0
broad,COMP,20,25.0,1.05,-0.0003733356336660387,0.24864946446349068,-0.01587421073840911,0,0,0
broad,COMP,20,10.0,1.2,0.00020319949241554003,0.41722831725039544,-0.024602713500532225,0,0,0
broad,COMP,20,25.0,1.2,-0.00022671732805878975,0.4203127205595236,-0.021089804366947185,0,0,0
broad,COMP,20,10.0,1.35,0.0004477845634210942,0.6147539620592446,-0.03351542682470399,0,0,0
broad,COMP,20,25.0,1.35,0.00010511415401937008,0.6202835473200996,-0.022979521206867304,0,0,0
broad,COMP,40,10.0,0.2,0.0010263200791443827,-0.0764918763881961,0.009852078338501435,0,0,0
broad,COMP,40,25.0,0.2,0.0029079023732175857,-0.07622392077125673,0.01385112841447711,0,0,0
broad,COMP,40,10.0,0.35,0.0006525736861761056,-0.09608459140910686,0.01234604484743329,0,0,0
broad,COMP,40,25.0,0.35,0.0019016149173488595,-0.09580400713350423,0.016828711179495137,0,0,0
broad,COMP,40,10.0,0.5,0.00034155319682238616,-0.08464545260071787,0.010775705746590702,0,0,0
broad,COMP,40,25.0,0.5,0.0010363530490290485,-0.08446547731684184,0.014135994278041686,0,0,0
broad,COMP,40,10.0,0.65,0.00010644289796668538,-0.043411524710179616,0.005428729374901131,0,0,0
broad,COMP,40,25.0,0.65,0.0003446954750694342,-0.043357972285762436,0.00678148189505734,0,0,0
broad,COMP,40,10.0,0.9,-7.703442128748073e-05,0.08810361173453574,-0.010506012069133597,0,0,0
broad,COMP,40,25.0,0.9,-0.00032468757301618023,0.08825321443732825,-0.011746108872534577,0,0,0
broad,COMP,40,10.0,1.05,-5.135254919075294e-05,0.20278079629076906,-0.023295191156957884,0,0,0
broad,COMP,40,25.0,1.05,-0.0004104953392783939,0.20372414940474926,-0.02384271047242148,0,0,0
broad,COMP,40,10.0,1.2,7.294505509503058e-05,0.3425674733929629,-0.03780547784439925,0,0,0
broad,COMP,40,25.0,1.2,-0.00026858344431468506,0.3449224407633844,-0.03474434545485128,0,0,0
broad,COMP,40,10.0,1.35,0.00028629379088895845,0.5060109415925163,-0.05358751774484638,0,0,0
broad,COMP,40,25.0,1.35,7.589619083703258e-05,0.5104366082768874,-0.04322298072461095,0,0,0
broad,MOM,10,10.0,0.2,0.005074490945002452,-0.06543448219513692,0.029983827643209615,0,0,0
broad,MOM,10,25.0,0.2,0.006731331078783098,-0.012991806048379129,0.036047393409299744,0,0,0
broad,MOM,10,10.0,0.35,0.0035772908078497423,-0.08354401517958188,0.03884136461098642,0,0,0
broad,MOM,10,25.0,0.35,0.004641460969419975,-0.016630120001892568,0.045357308348270564,0,0,0
broad,MOM,10,10.0,0.5,0.0021615389443512267,-0.07478402497878012,0.03520050820264853,1,1,0
broad,MOM,10,25.0,0.5,0.0027333718507914773,-0.06302879094782776,0.03981849611010002,0,0,0
broad,MOM,10,10.0,0.65,0.0008336705429681235,-0.038981660611958624,0.01852692830814906,1,1,0
broad,MOM,10,25.0,0.65,0.0010231886817960723,-0.039176703921550704,0.020237632408881545,0,0,0
broad,MOM,10,10.0,0.9,-0.0011692941274115132,0.0809083167288338,-0.03900901150502012,0,0,0
broad,MOM,10,25.0,0.9,-0.0013496428832917573,0.08155039920090257,-0.03985966543316177,0,0,0
broad,MOM,10,10.0,1.05,-0.0022423185763609244,0.1883167041273004,-0.091585855412335,0,0,0
broad,MOM,10,25.0,1.05,-0.002480566271166662,0.18999006175063338,-0.08961125734125996,0,0,0
broad,MOM,10,10.0,1.2,-0.003224231774387798,0.32177218731321844,-0.15783795415558188,0,0,0
broad,MOM,10,25.0,1.2,-0.0034062521794916423,0.32510248568551336,-0.1476053420264245,0,0,0
broad,MOM,10,10.0,1.35,-0.004118202590317255,0.4804207169783359,-0.2377896257728329,0,0,0
broad,MOM,10,25.0,1.35,-0.00413628704304303,0.4859156503391304,-0.21209609984980116,0,0,0
broad,MOM,20,10.0,0.2,0.0037090903078604853,-0.07722621765501314,0.02400655526013651,0,0,0
broad,MOM,20,25.0,0.2,0.0055058301441870405,-0.07657443166908529,0.029226498291623493,0,0,0
broad,MOM,20,10.0,0.35,0.0025975172355039433,-0.09776443165573356,0.030888063818679257,0,0,0
broad,MOM,20,25.0,0.35,0.0037773872543420683,-0.09702851848042426,0.036621761912658535,0,0,0
broad,MOM,20,10.0,0.5,0.0015561737684368637,-0.08677267872534422,0.027800759288076904,0,0,0
broad,MOM,20,25.0,0.5,0.0022077717523214524,-0.08622355923046943,0.03200063510719886,0,0,0
broad,MOM,20,10.0,0.65,0.0005927236702882865,-0.044835662733788695,0.01451767509674795,1,1,0
broad,MOM,20,25.0,0.65,0.0008150754298119622,-0.044630068055817596,0.01614887998935277,0,0,0
broad,MOM,20,10.0,0.9,-0.0008081254679970229,0.09200344612779743,-0.030128958293484942,0,0,0
broad,MOM,20,25.0,0.9,-0.001036795858877504,0.0918845959455794,-0.03129651878099882,0,0,0
broad,MOM,20,10.0,1.05,-0.0015223580173144846,0.21299937547643033,-0.0702017484731865,0,0,0
broad,MOM,20,25.0,1.05,-0.0018604041112019187,0.21328243475835507,-0.06978430301962657,0,0,0
broad,MOM,20,10.0,1.2,-0.0021452819460470174,0.36187824731589435,-0.12007574150310063,0,0,0
broad,MOM,20,25.0,1.2,-0.0024797329387156175,0.36310325757471507,-0.11392675918402428,0,0,0
broad,MOM,20,10.0,1.35,-0.0026812855853242112,0.5376172137699586,-0.1796049341143524,0,0,0
broad,MOM,20,25.0,1.35,-0.0029084585171104127,0.5406368933918104,-0.16224575106835726,0,0,0
broad,MOM,40,10.0,0.2,0.0019354320054759677,-0.0815406447923217,0.014611536618835963,0,0,0
broad,MOM,40,25.0,0.2,0.0036446102231088018,-0.08144489027059887,0.018886970705311867,0,0,0
broad,MOM,40,10.0,0.35,0.0013128730478693118,-0.10258797700689604,0.018538785252730783,0,0,0
broad,MOM,40,25.0,0.35,0.002431391447395903,-0.10248876230171122,0.023266899793217277,0,0,0
broad,MOM,40,10.0,0.5,0.0007550311515948094,-0.09051271500243319,0.01642447803962277,0,0,0
broad,MOM,40,25.0,0.5,0.0013671890319613134,-0.09046615081099718,0.0199064319686304,0,0,0
broad,MOM,40,10.0,0.65,0.00027377421166496774,-0.046502361752553956,0.008439253575454053,0,0,0
broad,MOM,40,25.0,0.65,0.00048104694356088107,-0.04652505088139636,0.009820423716377924,0,0,0
broad,MOM,40,10.0,0.9,-0.00033135401322226254,0.09461739638672029,-0.016958870206162935,0,0,0
broad,MOM,40,25.0,0.9,-0.0005356795706172868,0.09492504873546137,-0.018059126525593605,0,0,0
broad,MOM,40,10.0,1.05,-0.0005670666796527835,0.2179755014154905,-0.038654179077557416,0,0,0
broad,MOM,40,25.0,1.05,-0.0008480259976894056,0.21913930938567416,-0.03863048877965625,0,0,0
broad,MOM,40,10.0,1.2,-0.0007092359776186274,0.36854640543618755,-0.0646008766127526,0,0,0
broad,MOM,40,25.0,1.2,-0.0009436829978142214,0.37100193860647446,-0.06007000336423207,0,0,0
broad,MOM,40,10.0,1.35,-0.0007673103224022926,0.5448566748255224,-0.09445601017974425,0,0,0
broad,MOM,40,25.0,1.35,-0.0008478862208051163,0.549090451499068,-0.08113099497928378,0,0,0
broad,R6,10,10.0,0.2,0.005777643254744058,-0.06160273884801004,0.026152179560368083,0,0,0
broad,R6,10,25.0,0.2,0.0072041189652441995,-0.06191790127157981,0.03136889136652332,0,0,0
broad,R6,10,10.0,0.35,0.004082856008645552,-0.07759473924865423,0.03368803185010982,0,0,0
broad,R6,10,25.0,0.35,0.004993324391176279,-0.07798193451843405,0.0392665259832059,0,0,0
broad,R6,10,10.0,0.5,0.002471692176716056,-0.06854391107672386,0.03032916345029335,0,0,0
broad,R6,10,25.0,0.5,0.002952126424311863,-0.06892006439843668,0.03421558472427311,0,0,0
broad,R6,10,10.0,0.65,0.0009541473808610812,-0.03529808302031867,0.015837480017788508,0,0,0
broad,R6,10,25.0,0.65,0.0011068610819040536,-0.03559968312897288,0.01720674983296533,0,0,0
broad,R6,10,10.0,0.9,-0.0013441554557774849,0.07177778551212821,-0.032992356313754634,0,0,0
broad,R6,10,25.0,0.9,-0.0014734370110774941,0.0724035549752089,-0.03345644379229018,0,0,0
broad,R6,10,10.0,1.05,-0.0025914039055661142,0.16542668015651074,-0.07710534588598605,0,0,0
broad,R6,10,25.0,1.05,-0.0027408354720795947,0.1672110267880167,-0.07493886403751038,0,0,0
broad,R6,10,10.0,1.2,-0.0037385805425234064,0.27986489293454486,-0.13203101095273784,0,0,0
broad,R6,10,25.0,1.2,-0.003793366793182984,0.2834049095992497,-0.12239684300590081,0,0,0
broad,R6,10,10.0,1.35,-0.00479114937460845,0.4137127110839134,-0.19760193604083653,0,0,0
broad,R6,10,25.0,1.35,-0.004644908243756851,0.4193209270469844,-0.17422924360355196,0,0,0
broad,R6,20,10.0,0.2,0.0031909519191481994,-0.05604043332848585,0.016293427647506853,0,0,0
broad,R6,20,25.0,0.2,0.004845377668832196,-0.0558036822865704,0.02121127615266616,0,0,0
broad,R6,20,10.0,0.35,0.0022189746948735323,-0.07092849448667726,0.02077039421291005,0,0,0
broad,R6,20,25.0,0.35,0.003290829027343789,-0.07062281073180188,0.026175590706967178,0,0,0
broad,R6,20,10.0,0.5,0.0013167882853164503,-0.0629425102500969,0.01848134967870063,0,0,0
broad,R6,20,25.0,0.5,0.0018946842535612074,-0.0626828033150062,0.02241808148208957,0,0,0
broad,R6,20,10.0,0.65,0.0004972147122064285,-0.03253671190135421,0.00954045143377602,1,1,0
broad,R6,20,25.0,0.65,0.0006893384243567002,-0.03245352255227818,0.01107855967510396,0,0,0
broad,R6,20,10.0,0.9,-0.000665750166572332,0.0669180996596963,-0.019366052292224545,0,0,0
broad,R6,20,25.0,0.9,-0.0008468061097028912,0.06709035237254524,-0.02054151710122465,0,0,0
