corpus,cost_bps,dial,group,n_books,mean_d,sd_d,p_sign_disagree,mean_abs_err,t_like
B,10,GROSS,U56k20,16,0.00019328162892273681,0.00014301136091981188,0.1125,0.0001337745510180989,1.3515123996309613
B,10,GROSS,U56k40,16,0.00026395369450169133,0.0002205850726807358,0.175,0.00017786317729639225,1.1966072322904548
B,10,GROSS,ETF,32,0.0,0.0,0.0,0.0,0.0
B,10,GROSS,ETFk12,16,0.0,0.0,0.0,0.0,0.0
B,10,GROSS,ETFk24,16,0.0,0.0,0.0,0.0,0.0
B,10,N,ALL,115,0.016746356316793713,0.036666811611108296,0.0875,0.018704579921875842,0.4567170032112541
B,10,N,SMALL,48,0.04493803685306831,0.0410285817853307,0.175,0.034678402897560426,1.095286137042156
B,10,N,SMALLk20,16,0.006514122129904801,0.05040851795338098,0.3875,0.04081775249575398,0.12922661475189556
B,10,N,SMALLk40,16,0.019973437009065613,0.012217841156619742,0.0375,0.009933726497902274,1.6347762875120568
B,10,N,SMALLk80,16,-0.02982036919314513,0.06945491355337183,0.1875,0.04933943926456952,0.42934858985607494
B,10,N,U56,32,-0.012299929065777787,0.09408766419376641,0.45,0.07591955798718357,0.13072839219726284
B,10,N,U56k20,16,-0.02470240434622108,0.1467957746881257,0.55,0.10257797688812267,0.16827735265905427
B,10,N,U56k40,16,-0.022836060316066338,0.10000179034590956,0.5375,0.08139109963289887,0.22835651478685812
B,10,N,ETF,32,0.011051004807900045,0.05012487645554608,0.1125,0.029279453381784608,0.22046946724108754
B,10,N,ETFk12,16,-0.019170532383580876,0.0738597772769945,0.475,0.05990488299283923,0.25955307597837113
B,10,N,ETFk24,16,0.009839960571556436,0.01758857871183661,0.2375,0.013239297205352205,0.5594517176294053
B,10,BAND,ALL,115,0.0077906345902531236,0.004200700770071058,0.025,0.0032667107144899775,1.8546035566029462
B,10,BAND,SMALL,48,0.026279072630642598,0.006332249548822887,0.0,0.0051412587356743115,4.1500374272801075
B,10,BAND,SMALLk20,16,0.02314554624002313,0.02978168380336073,0.2125,0.024606581166118812,0.7771738627026215
B,10,BAND,SMALLk40,16,-0.0016577790321632587,0.058935694704289325,0.55,0.05566153027832954,0.02812860763673118
B,10,BAND,SMALLk80,16,-0.005612144535814045,0.005056916682785799,0.125,0.004145888003401708,1.1097957286519067
B,10,BAND,U56,32,-0.004498895422898164,0.0031097941080891448,0.1125,0.002522047198742745,1.4466859428889602
B,10,BAND,U56k20,16,-0.008997790845796327,0.005604905135160472,0.05,0.004538980959486966,1.6053422185054294
B,10,BAND,U56k40,16,0.0,0.0,0.0,0.0,0.0
B,10,BAND,ETF,32,-0.006891540855693779,0.005667645843834647,0.125,0.0047902829096952895,1.2159441581859882
B,10,BAND,ETFk12,16,0.0015959225942825464,0.005450562464401246,0.3375,0.004396687577466763,0.2927996155283144
B,10,BAND,ETFk24,16,-0.015379004305670102,0.0095156776917713,0.1,0.008302839671354326,1.6161754109592161
B,10,BAND+,ALL,115,0.005677054516846358,0.0072541358978883055,0.2125,0.005567643854906776,0.7825955559664061
B,10,BAND+,SMALL,48,0.020062793531350466,0.02446414712488699,0.125,0.017498769395760762,0.8200896368106294
B,10,BAND+,SMALLk20,16,-0.045912553916909946,0.04684864549739859,0.1125,0.03239030979705849,0.9800188122510257
B,10,BAND+,SMALLk40,16,0.03025883407728276,0.08097059426072031,0.2,0.060952988268925215,0.3737015190907143
B,10,BAND+,SMALLk80,16,-0.0007301188205554839,0.010284625218541775,0.5125,0.007803387073531861,0.0709912908803121
B,10,BAND+,U56,32,0.0062266578920528,0.01069325976704103,0.1375,0.006670843871733931,0.5822974497133631
B,10,BAND+,U56k20,16,0.006054411273669008,0.008728613365223521,0.2125,0.00693182361025029,0.6936280735147832
B,10,BAND+,U56k40,16,0.002861105083941469,0.006584524372153701,0.25,0.004569239791521686,0.4345196284194364
B,10,BAND+,ETF,32,-0.016233548551136436,0.02941745480489006,0.275,0.02441839074733467,0.5518338910776911
B,10,BAND+,ETFk12,16,-0.024669505450265455,0.04283932498364199,0.1875,0.031080909595280537,0.5758612083432579
B,10,BAND+,ETFk24,16,-0.0019633628791773374,0.01842797495269806,0.4125,0.014293835875287347,0.10654251940923856
B,10,CADENCE,ALL,115,0.025517840457193835,0.00853699942083864,0.0,0.007044910508356972,2.989087757452135
B,10,CADENCE,SMALL,48,0.01862569292212381,0.008910654190462277,0.05,0.007018335062180475,2.0902722204133988
B,10,CADENCE,SMALLk20,16,0.037552769895723835,0.03955634723267884,0.0875,0.025033233644973625,0.9493487776786141
B,10,CADENCE,SMALLk40,16,0.014511980101090019,0.01460353924344604,0.5,0.014511980101090016,0.9937303456495423
B,10,CADENCE,SMALLk80,16,0.0,0.0,0.0,0.0,0.0
B,10,CADENCE,U56,32,0.05510081483706284,0.023067465777796007,0.0375,0.018124545771482113,2.3886808965253747
B,10,CADENCE,U56k20,16,0.10602577881302264,0.06494643277650376,0.0125,0.0400401071264744,1.6325111985172491
B,10,CADENCE,U56k40,16,0.0,0.0,0.0,0.0,0.0
B,10,CADENCE,ETF,32,0.008723284220147023,0.008778321259624806,0.5,0.008723284220147023,0.9937303456043866
B,10,CADENCE,ETFk12,16,0.017446568440294047,0.017556642519249613,0.5,0.017446568440294047,0.9937303456609881
B,10,CADENCE,ETFk24,16,0.0,0.0,0.0,0.0,0.0
B,10,SLEEVE,ALL,115,0.0030290569631349564,0.001252961854803772,0.0125,0.0010306552631916244,2.4175173003904606
B,10,SLEEVE,SMALL,48,0.0026182465719824916,0.0018159039449119894,0.2375,0.0012493317430297428,1.4418419971368843
B,10,SLEEVE,SMALLk20,16,0.007854739715947474,0.004676318865144049,0.175,0.0027701989226944076,1.6796843715715764
B,10,SLEEVE,SMALLk40,16,0.0,0.0,0.0,0.0,0.0
B,10,SLEEVE,SMALLk80,16,0.0,0.0,0.0,0.0,0.0
B,10,SLEEVE,U56,32,0.001373028127997375,0.0007512792966465176,0.0875,0.0006326069747617073,1.827586800672624
B,10,SLEEVE,U56k20,16,0.00274605625599475,0.0017946311665839178,0.1375,0.0015845759836057404,1.53015076612746
B,10,SLEEVE,U56k40,16,0.0,0.0,0.0,0.0,0.0
B,10,SLEEVE,ETF,32,0.005581104775693322,0.0027298267278997672,0.0,0.0022874659958690723,2.0444904860107136
B,10,SLEEVE,ETFk12,16,-0.004880350438027635,0.02109949293856652,0.525,0.019824392758086853,0.23130178777309993
B,10,SLEEVE,ETFk24,16,0.0,0.0,0.0,0.0,0.0
B,10,SLEEVE+,ALL,115,-0.011560599044736122,0.017428687668034775,0.2875,0.013743115772310254,0.6633086359838569
B,10,SLEEVE+,SMALL,48,0.05173557311264787,0.014818130751092262,0.0,0.012335103673940482,3.491369726599491
B,10,SLEEVE+,SMALLk20,16,-0.022528089270190215,0.06110034563111971,0.3875,0.04523879900479053,0.3687064129854524
B,10,SLEEVE+,SMALLk40,16,0.022033467247705534,0.029143536789016027,0.2,0.021795101638143445,0.7560327151251507
B,10,SLEEVE+,SMALLk80,16,0.0,0.0,0.0,0.0,0.0
B,10,SLEEVE+,U56,32,-0.0043528904348126545,0.00617397809431957,0.075,0.005071186360056599,0.7050382051262113
B,10,SLEEVE+,U56k20,16,0.00033674276165898687,0.002367335705603133,0.4375,0.0020295681997785945,0.1422454621538133
B,10,SLEEVE+,U56k40,16,-0.0009153789819559138,0.0010134744998341017,0.1875,0.0008384628922128136,0.9032086956332359
B,10,SLEEVE+,ETF,32,-0.0010004116908594704,0.014776143807095939,0.6375,0.007954167312889497,0.06770451775864138
B,10,SLEEVE+,ETFk12,16,-0.01237644537146965,0.018539718771550348,0.35,0.017259323689955468,0.6675638138478155
B,10,SLEEVE+,ETFk24,16,0.003954303731258097,0.004819849073691021,0.125,0.0033579860877762887,0.8204206542528697
B,15,GROSS,ALL,115,-2.502640593604767e-05,3.946579142055477e-05,0.2875,3.321746442812029e-05,0.6341290621853393
B,15,GROSS,SMALL,48,-9.784690183215505e-05,8.018088686068926e-05,0.2375,7.722628224006423e-05,1.2203269936616281
B,15,GROSS,SMALLk20,16,-5.8916055977402404e-05,5.928776979720603e-05,0.5,5.8916055977402404e-05,0.9937303289564541
B,15,GROSS,SMALLk40,16,-0.00023462464951906278,0.00023610494590424965,0.5,0.00023462464951906278,0.9937303415087394
B,15,GROSS,SMALLk80,16,0.0,0.0,0.0,0.0,0.0
B,15,GROSS,U56,32,4.806189655160581e-05,6.519939409365659e-05,0.2625,5.404568751377556e-05,0.7371524917150938
B,15,GROSS,U56k20,16,0.00011184609745676366,8.865229915882261e-05,0.125,8.375383538785017e-05,1.261626570956296
B,15,GROSS,U56k40,16,0.00017456875628204006,0.0001570693232439025,0.1625,0.00012994086612552766,1.1114121558896113
B,15,GROSS,ETF,32,0.0,0.0,0.0,0.0,0.0
B,15,GROSS,ETFk12,16,0.0,0.0,0.0,0.0,0.0
B,15,GROSS,ETFk24,16,0.0,0.0,0.0,0.0,0.0
B,15,N,ALL,115,0.01616097125204491,0.010822999675337135,0.0375,0.008007405783187094,1.493206295420894
B,15,N,SMALL,48,0.036226549584800954,0.03938879826267445,0.175,0.03405726238156472,0.9197170561613753
B,15,N,SMALLk20,16,-0.021395841520858355,0.05052391422569179,0.3375,0.040107827980543485,0.42347949180776123
B,15,N,SMALLk40,16,0.02667398135438927,0.009205795332813056,0.0,0.00726406857985454,2.897520571244425
B,15,N,SMALLk80,16,-0.017542884329091023,0.058312584918826724,0.2125,0.04395010486399269,0.30084216560131105
B,15,N,U56,32,-0.01932268858176783,0.09904714142867833,0.5375,0.08115080831166817,0.19508577736679644
B,15,N,U56k20,16,-0.027791213611633746,0.16355637570958334,0.5,0.11558628520966248,0.16991825290143941
B,15,N,U56k40,16,0.007433549431264309,0.08669541720047678,0.5375,0.06912675129134618,0.08574327999355523
B,15,N,ETF,32,0.0065116301053384715,0.012185893826323298,0.3,0.009325872694500973,0.5343580206433481
B,15,N,ETFk12,16,0.0008838331117266701,0.045120175997650565,0.3625,0.03625752264981079,0.019588423408479244
B,15,N,ETFk24,16,-0.014783248849289216,0.004851724262567717,0.0,0.003843916246294461,3.047009278803975
B,15,BAND,ALL,115,0.008945523421696619,0.003317026589466264,0.0125,0.002468368869836404,2.6968500787445224
B,15,BAND,SMALL,48,0.028514611523492994,0.010390661198552897,0.025,0.006203763761943492,2.744253804052427
B,15,BAND,SMALLk20,16,0.02364083382382514,0.02802647763754424,0.2,0.024945566716351487,0.8435178379787686
B,15,BAND,SMALLk40,16,-0.001521005162271927,0.06069930583291004,0.55,0.0573607150450189,0.025058032235719705
B,15,BAND,SMALLk80,16,-0.0028523613818789515,0.003815831659123919,0.2875,0.0032955091252374795,0.7475071323734237
B,15,BAND,U56,32,-0.004191319625121398,0.0027380058515285954,0.1125,0.00217893682065165,1.530792792590506
B,15,BAND,U56k20,16,-0.008382639250242796,0.005991271779612958,0.125,0.005025205465276507,1.39914187791781
B,15,BAND,U56k40,16,0.0,0.0,0.0,0.0,0.0
B,15,BAND,ETF,32,-0.007893102786628817,0.004772775232994199,0.0375,0.004129429533601077,1.6537763459737247
B,15,BAND,ETFk12,16,-0.001869794446723999,0.003539829971914497,0.4,0.0031522788083976085,0.5282158920148685
B,15,BAND,ETFk24,16,-0.013916411126533634,0.008201076478684049,0.0625,0.007342904090182853,1.6969005423870613
B,15,BAND+,ALL,115,0.006056049060596221,0.0055160311860173875,0.1,0.004496269638877134,1.097899713629217
B,15,BAND+,SMALL,48,0.020887699669878725,0.023848793218657394,0.1875,0.019821192976183146,0.875838851781482
B,15,BAND+,SMALLk20,16,-0.03994519471357626,0.056993598854785235,0.2,0.042337760579491915,0.7008715981359993
B,15,BAND+,SMALLk40,16,0.03741826748242427,0.03727108367380287,0.225,0.03271285925784959,1.0039490080005617
B,15,BAND+,SMALLk80,16,-0.0005420973395336669,0.009414498024958499,0.5875,0.007485964134426815,0.05758111988965821
B,15,BAND+,U56,32,0.007966473830953134,0.009384570839395789,0.15,0.007035193205791919,0.8488905850293685
B,15,BAND+,U56k20,16,0.005090193971066512,0.007637399329066166,0.2,0.00612413108203949,0.6664826272770541
B,15,BAND+,U56k40,16,0.0022510112026861975,0.005422030882981097,0.3,0.00408489507120439,0.4151601587767801
B,15,BAND+,ETF,32,-0.015180954887344777,0.027074613992777365,0.2625,0.022685738602430387,0.5607080821478696
B,15,BAND+,ETFk12,16,-0.022417878685652766,0.04209313477152735,0.2,0.03063717252087128,0.5325780274336824
B,15,BAND+,ETFk24,16,-0.0036080448957298145,0.01617652072452399,0.425,0.01292681739998254,0.223042084076639
B,15,CADENCE,ALL,115,0.027639462145077665,0.007978789495530499,0.0,0.006686131705902276,3.4641172269423106
B,15,CADENCE,SMALL,48,0.01875594990191872,0.009574194248814864,0.0625,0.007486138445636966,1.9590107963687287
B,15,CADENCE,SMALLk20,16,0.03600498353404434,0.049112313361816526,0.1125,0.028935025791857173,0.733115202048375
B,15,CADENCE,SMALLk40,16,0.013848892687728842,0.013936268271779828,0.5,0.013848892687728842,0.9937303456462842
B,15,CADENCE,SMALLk80,16,0.0,0.0,0.0,0.0,0.0
B,15,CADENCE,U56,32,0.06272632743506582,0.019388463570988956,0.0,0.016093542802833823,3.235239718823737
B,15,CADENCE,U56k20,16,0.10914421353065606,0.09601733326879765,0.05,0.047244502982379685,1.136713651731749
B,15,CADENCE,U56k40,16,0.0,0.0,0.0,0.0,0.0
B,15,CADENCE,ETF,32,0.008441257465193797,0.008494515138408319,0.5,0.008441257465193796,0.9937303456006046
B,15,CADENCE,ETFk12,16,0.016882514930387595,0.016989030276816638,0.5,0.01688251493038759,0.9937303456590972
B,15,CADENCE,ETFk24,16,0.0,0.0,0.0,0.0,0.0
B,15,SLEEVE,ALL,115,0.0030761795519810993,0.0011500216065509598,0.0,0.0009109669913945622,2.6748884819060126
B,15,SLEEVE,SMALL,48,0.0026508079849342655,0.001687103083739297,0.2,0.0010641702013775372,1.5712187411143799
B,15,SLEEVE,SMALLk20,16,0.007952423954802796,0.005934899332455317,0.275,0.004382488941800157,1.3399425176387734
B,15,SLEEVE,SMALLk40,16,0.0,0.0,0.0,0.0,0.0
B,15,SLEEVE,SMALLk80,16,0.0,0.0,0.0,0.0,0.0
B,15,SLEEVE,U56,32,0.0011383017780206492,0.0008702042481010803,0.2875,0.0006886760006719981,1.3080857502092333
B,15,SLEEVE,U56k20,16,0.0022766035560412984,0.0015415009155448948,0.225,0.0011128662499624367,1.47687460422927
B,15,SLEEVE,U56k40,16,0.0,0.0,0.0,0.0,0.0
B,15,SLEEVE,ETF,32,0.005947086896377355,0.002842410479453361,0.0,0.002216544584513463,2.0922688462043673
B,15,SLEEVE,ETFk12,16,0.0011384706941573834,0.019752150911600132,0.325,0.01650263826666645,0.057637808621193734
B,15,SLEEVE,ETFk24,16,0.0,0.0,0.0,0.0,0.0
B,15,SLEEVE+,ALL,115,-0.012485057031016997,0.016565831362267292,0.2375,0.013433339046995823,0.7536631731445177
B,15,SLEEVE+,SMALL,48,0.04851050846505226,0.009438864901726605,0.0,0.007782282661322419,5.139443033138342
B,15,SLEEVE+,SMALLk20,16,-0.021927391599133466,0.06007285557647307,0.35,0.04305635204073212,0.36501330573264934
B,15,SLEEVE+,SMALLk40,16,0.02488247117682415,0.02579174423954947,0.0875,0.017380089594936646,0.9647455769084523
B,15,SLEEVE+,SMALLk80,16,0.0,0.0,0.0,0.0,0.0
B,15,SLEEVE+,U56,32,-0.006725191169916547,0.008570701873252515,0.1625,0.007951721437958983,0.7846721620454308
B,15,SLEEVE+,U56k20,16,-0.00037523974099015756,0.002578510508512038,0.45,0.002165391349867862,0.14552577529000205
B,15,SLEEVE+,U56k40,16,-0.0015192733428709975,0.0011768678574635772,0.05,0.0008367291482917333,1.290946415049891
B,15,SLEEVE+,ETF,32,0.0033904068853619963,0.009074443229574534,0.2,0.005036900072682156,0.37362147728674894
B,15,SLEEVE+,ETFk12,16,-0.01781546987642301,0.018956387148832732,0.25,0.01604209091074442,0.9398135697276162
B,15,SLEEVE+,ETFk24,16,0.0035008315248909903,0.003781679311750635,0.05,0.0028391348160785868,0.9257346367491516
B,20,GROSS,ALL,115,-2.9284391107033966e-05,3.7437969501261994e-05,0.2625,3.375515549763414e-05,0.7822109669659262
B,20,GROSS,SMALL,48,-8.9440680145217e-05,7.324311448577246e-05,0.2125,7.104484645337172e-05,1.2211479475172098
B,20,GROSS,SMALLk20,16,-4.798913137003119e-05,4.829190491850928e-05,0.5,4.798913137003119e-05,0.9937303251400138
B,20,GROSS,SMALLk40,16,-0.00022033290906561982,0.00022172303584682592,0.5,0.00022033290906561982,0.9937303412357352
B,20,GROSS,SMALLk80,16,0.0,0.0,0.0,0.0,0.0
B,20,GROSS,U56,32,2.5200793126477217e-05,5.4070407447131226e-05,0.325,4.37842497163346e-05,0.4660736593310176
B,20,GROSS,U56k20,16,9.230661158279863e-05,6.649834798215725e-05,0.1,6.215518652061131e-05,1.3881038100294223
B,20,GROSS,U56k40,16,0.00012097038635437048,0.0001304636449351759,0.25,0.00011006370514809383,0.9272344451762266
B,20,GROSS,ETF,32,0.0,0.0,0.0,0.0,0.0
B,20,GROSS,ETFk12,16,0.0,0.0,0.0,0.0,0.0
B,20,GROSS,ETFk24,16,0.0,0.0,0.0,0.0,0.0
B,20,N,ALL,115,0.012281187847653656,0.008559269113430629,0.0625,0.007004932125286309,1.4348407186950112
B,20,N,SMALL,48,0.02875501471227926,0.033969143916210254,0.225,0.027626353077700554,0.8465039561303372
B,20,N,SMALLk20,16,-0.020692350138202475,0.05215921270283695,0.35,0.043107965743759045,0.39671515472625796
B,20,N,SMALLk40,16,0.026416996943589472,0.011097367243441307,0.0125,0.009118032451433411,2.380474247783572
B,20,N,SMALLk80,16,-0.017803697225351807,0.04900540627188245,0.175,0.03345604010413813,0.36330067597467575
B,20,N,U56,32,0.03836637191741279,0.07311787106553085,0.0625,0.034179249333092784,0.5247194886528186
B,20,N,U56k20,16,0.07858097497629246,0.037673875300053776,0.0,0.03009172878306618,2.085821390774059
B,20,N,U56k40,16,0.034013366474940764,0.06784714521784517,0.325,0.058788089486952744,0.5013234730102282
B,20,N,ETF,32,0.012050714966818673,0.012082169737753208,0.2125,0.01058284422234132,0.9973965957593158
B,20,N,ETFk12,16,0.01552902063883288,0.03463384190308774,0.275,0.0230978155031137,0.4483770723975047
B,20,N,ETFk24,16,-0.003920300971090092,0.003719949536465583,0.1875,0.0036740598612095936,1.0538586428677763
B,20,BAND,ALL,115,0.010817868163153888,0.004295654085922204,0.0125,0.0032212221524346033,2.5183285116201684
B,20,BAND,SMALL,48,0.03048909679137094,0.010522958754606985,0.05,0.006515328704600974,2.8973882250679095
B,20,BAND,SMALLk20,16,0.022335287789204718,0.03368222926755602,0.2625,0.027191179361287558,0.6631178598993679
B,20,BAND,SMALLk40,16,-0.0030770781757763696,0.06863774465377619,0.5625,0.06506678307226824,0.04483070053150777
B,20,BAND,SMALLk80,16,-0.002087844444833422,0.0031986624488644683,0.3,0.002683698109995178,0.6527242175622148
B,20,BAND,U56,32,-0.0036874228255698235,0.0024306705338415857,0.2,0.0019143167637309937,1.5170393406731877
B,20,BAND,U56k20,16,-0.007374845651139647,0.004986933712545981,0.2125,0.003956849598070306,1.478833703184663
B,20,BAND,U56k40,16,0.0,0.0,0.0,0.0,0.0
B,20,BAND,ETF,32,-0.005481639995564659,0.004074661985530047,0.0875,0.00359074237780327,1.3452993189829678
B,20,BAND,ETFk12,16,-0.0010316530048822548,0.003207198651382241,0.3625,0.00264705169468268,0.3216679466100312
B,20,BAND,ETFk24,16,-0.009931626986247064,0.007047078901182711,0.1875,0.006468854501073149,1.4093253565205455
B,20,BAND+,ALL,115,0.004870977246459256,0.005342016889271869,0.225,0.004262973522097776,0.9118236326301393
B,20,BAND+,SMALL,48,0.020587409905303656,0.022740000448224006,0.175,0.01910053508782537,0.9053390280828334
B,20,BAND+,SMALLk20,16,-0.03117495389403786,0.062011821184892735,0.2625,0.04748698982853846,0.502725985108303
B,20,BAND+,SMALLk40,16,0.02623983958275184,0.03545310600332362,0.3375,0.03186535716501741,0.7401280886236543
B,20,BAND+,SMALLk80,16,-0.0010495278040222225,0.012758914145030208,0.4625,0.009454586148554257,0.08225839534697169
B,20,BAND+,U56,32,0.007837182074101043,0.014719594763071919,0.2375,0.011479171035960172,0.5324319181143695
B,20,BAND+,U56k20,16,0.0063158517453006935,0.008809511398514542,0.2375,0.007388268409877756,0.7169355323893145
B,20,BAND+,U56k40,16,0.0026973133702407177,0.005732481653234807,0.325,0.004638899066308981,0.4705315311821552
B,20,BAND+,ETF,32,-0.0168654296238852,0.02229264803771605,0.2125,0.01830633862878873,0.756546714172076
B,20,BAND+,ETFk12,16,-0.019951706842260865,0.03828481682290816,0.275,0.0306235327039212,0.5211388873565511
B,20,BAND+,ETFk24,16,-0.0040734797499322045,0.010399705639126611,0.35,0.008180959440176784,0.3916918315663607
B,20,CADENCE,ALL,115,0.02921469179115952,0.010549599070331145,0.0,0.008904651045255929,2.7692703384862587
B,20,CADENCE,SMALL,48,0.015809814727850292,0.011390637460544627,0.0625,0.009661125283926411,1.3879657553165952
B,20,CADENCE,SMALLk20,16,0.04347004470846648,0.02244269264365504,0.05,0.01706448297553442,1.9369353489238879
B,20,CADENCE,SMALLk40,16,0.013184652244411853,0.013267836995448694,0.5,0.013184652244411853,0.9937303456426917
B,20,CADENCE,SMALLk80,16,-0.009225252769327461,0.009283456834223724,0.5,0.009225252769327463,0.9937303456105464
B,20,CADENCE,U56,32,0.07313509228039983,0.02112711720609939,0.0,0.01793968375582226,3.4616692643624893
B,20,CADENCE,U56k20,16,0.1147630886905806,0.1193618782189486,0.1,0.06993338260345539,0.9614718736170204
B,20,CADENCE,U56k40,16,0.0,0.0,0.0,0.0,0.0
B,20,CADENCE,ETF,32,0.008158719321755912,0.0082101944022494,0.5,0.00815871932175591,0.993730345596553
B,20,CADENCE,ETFk12,16,0.016317438643511824,0.0164203888044988,0.5,0.01631743864351182,0.9937303456570713
B,20,CADENCE,ETFk24,16,0.0,0.0,0.0,0.0,0.0
B,20,SLEEVE,ALL,115,0.0028021678254205452,0.0011814757374246647,0.0,0.0009475491051011035,2.371752321513475
B,20,SLEEVE,SMALL,48,0.002683358046071412,0.001861045605094712,0.2375,0.0012756620143509205,1.4418550718390355
B,20,SLEEVE,SMALLk20,16,0.008050074138214236,0.005583136815284135,0.2375,0.0038269860430527615,1.441855072355539
B,20,SLEEVE,SMALLk40,16,0.0,0.0,0.0,0.0,0.0
B,20,SLEEVE,SMALLk80,16,0.0,0.0,0.0,0.0,0.0
B,20,SLEEVE,U56,32,0.0007255372230062368,0.0006108166578061473,0.3,0.0005803612525872775,1.1878150547241346
B,20,SLEEVE,U56k20,16,0.0014510744460124736,0.0011191210977416148,0.225,0.0010518405273603356,1.2966196845400562
B,20,SLEEVE,U56k40,16,0.0,0.0,0.0,0.0,0.0
B,20,SLEEVE,ETF,32,0.0053223311915448004,0.002411463765875011,0.0,0.001954854935651429,2.2070956506395905
B,20,SLEEVE,ETFk12,16,0.0048365360557258135,0.014077438450747567,0.2875,0.010568422319687996,0.34356648564323206
B,20,SLEEVE,ETFk24,16,0.0,0.0,0.0,0.0,0.0
B,20,SLEEVE+,ALL,115,-0.0045921432124899604,0.020199585686464384,0.5375,0.01855622580657774,0.22733848523139702
B,20,SLEEVE+,SMALL,48,0.047683923379812525,0.010456710838566275,0.0,0.00847259323392181,4.560126421339424
B,20,SLEEVE+,SMALLk20,16,-0.029392575224118735,0.07748940032349164,0.25,0.05217045382011085,0.37931091350604745
B,20,SLEEVE+,SMALLk40,16,0.018672650215903096,0.026294921715695047,0.15,0.018850391678606977,0.7101238184728098
B,20,SLEEVE+,SMALLk80,16,0.0,0.0,0.0,0.0,0.0
B,20,SLEEVE+,U56,32,-0.00682354220603038,0.0077120637582653116,0.0,0.0063190911139818975,0.8847880955123772
B,20,SLEEVE+,U56k20,16,-0.000738748687361648,0.004107102384379614,0.3,0.0033981968341575963,0.17987101806651612
B,20,SLEEVE+,U56k40,16,-0.0018378114521057213,0.0031028105624848526,0.15,0.0022537385662801724,0.5923054000569162
B,20,SLEEVE+,ETF,32,0.0005593304846398613,0.013776675621312044,0.225,0.009144102090870831,0.040599815222040675
B,20,SLEEVE+,ETFk12,16,-0.011226522249091826,0.018142139429210412,0.275,0.015213761114078826,0.6188091703450006
B,20,SLEEVE+,ETFk24,16,0.004099194988698006,0.002461341710727945,0.025,0.0023094461456101317,1.6654310814162543
B,25,GROSS,ALL,115,-3.0459578307074812e-05,3.2514314833904214e-05,0.2,2.9053176422860056e-05,0.9368051433920429
B,25,GROSS,SMALL,48,-8.273165061291043e-05,6.277286897442355e-05,0.1,6.064645967673796e-05,1.3179523358836227
B,25,GROSS,SMALLk20,16,-3.705570436215652e-05,3.7289496614293255e-05,0.5,3.705570436215652e-05,0.9937303190685218
B,25,GROSS,SMALLk40,16,-0.00021113924747657477,0.00019439737592268007,0.275,0.00019201852396896583,1.0861218953615492
B,25,GROSS,SMALLk80,16,0.0,0.0,0.0,0.0,0.0
B,25,GROSS,U56,32,1.1012899028481349e-05,3.710513353513308e-05,0.375,2.986341476651985e-05,0.2968025629459384
B,25,GROSS,U56k20,16,7.511187813488696e-05,5.7498955804289384e-05,0.1125,5.398384117627636e-05,1.306317232685579
B,25,GROSS,U56k40,16,9.71228479840042e-05,0.0001072983092162701,0.2,8.306421686499907e-05,0.905166612486662
B,25,GROSS,ETF,32,0.0,0.0,0.0,0.0,0.0
B,25,GROSS,ETFk12,16,0.0,0.0,0.0,0.0,0.0
B,25,GROSS,ETFk24,16,0.0,0.0,0.0,0.0,0.0
B,25,N,ALL,115,0.009958383818393635,0.010307563555921509,0.1625,0.008393555205193108,0.966123930587515
B,25,N,SMALL,48,0.02295296124193324,0.030847636266138564,0.2,0.0223754618212957,0.7440752037907236
B,25,N,SMALLk20,16,-0.011809706769473521,0.04793478037035429,0.325,0.038606599883761486,0.24637031145199476
B,25,N,SMALLk40,16,0.027091610546674215,0.009507039231275874,0.0,0.00746158288114987,2.8496369779036663
B,25,N,SMALLk80,16,-0.014167260760419803,0.04289051978098645,0.1875,0.02667738890729565,0.330312172303631
B,25,N,U56,32,0.03980206106835814,0.02482616964389855,0.0375,0.020201209414923982,1.6032300446531806
B,25,N,U56k20,16,0.07550219382589647,0.03766579150425948,0.0125,0.03144871874580935,2.0045295959160634
B,25,N,U56k40,16,0.044327228178354404,0.02653322532286873,0.025,0.024272523104923487,1.6706309782278361
B,25,N,ETF,32,0.011997899711998985,0.01220488320704003,0.175,0.009723353901196437,0.9830409277571215
B,25,N,ETFk12,16,0.004495779768828994,0.02638332487674638,0.4,0.020210420726327106,0.1704023200131634
B,25,N,ETFk24,16,0.0,0.0,0.0,0.0,0.0
B,25,BAND,ALL,115,0.010814225873410962,0.003243057497580176,0.0,0.0026072989064767653,3.3345772864481975
B,25,BAND,SMALL,48,0.031057517748898467,0.01026421006480146,0.025,0.007645398760651473,3.025806910594771
B,25,BAND,SMALLk20,16,0.027217501929028033,0.029880651730559937,0.2125,0.0266690975642628,0.9108737712129925
B,25,BAND,SMALLk40,16,-0.0023713404136901694,0.0643614106922857,0.4875,0.05996567625809448,0.03684413359102385
B,25,BAND,SMALLk80,16,-0.0013436668233232783,0.003414113114347928,0.3625,0.0028146874087727797,0.3935624796035344
B,25,BAND,U56,32,-0.0034611309750129174,0.00226405510688465,0.2,0.0017870192719852559,1.5287308877594936
B,25,BAND,U56k20,16,-0.006922261950025835,0.00489962675311341,0.2375,0.0039925664697274274,1.412814138181924
B,25,BAND,U56k40,16,0.0,0.0,0.0,0.0,0.0
