panel,under,cad,variant,q,dial,year,ret
B136,MADG,W,BOTH,0.2,20.0,2014,0.023088343017105828
B136,MADG,W,BOTH,0.2,20.0,2015,-0.04747285075362484
B136,MADG,W,BOTH,0.2,20.0,2016,0.0054226994135728734
B136,MADG,W,BOTH,0.2,20.0,2017,0.1484638946036323
B136,MADG,W,BOTH,0.2,20.0,2018,-0.006869407851794795
B136,MADG,W,BOTH,0.2,20.0,2019,0.06986800925514758
B136,MADG,W,BOTH,0.2,20.0,2020,-0.01610928130164424
B136,MADG,W,BOTH,0.2,20.0,2021,0.09761893787707776
B136,MADG,W,BOTH,0.2,20.0,2022,-0.04007911591372226
B136,MADG,W,BOTH,0.2,20.0,2023,-0.005857525869560121
B136,MADG,W,BOTH,0.2,20.0,2024,0.07475389213709271
B136,MADG,W,BOTH,0.2,20.0,2025,0.05214046440350106
B136,MADG,W,BOTH,0.2,20.0,2026,0.07422540491282881
B136,MADG,W,BOTH,0.3,20.0,2009,0.1404242862161218
B136,MADG,W,BOTH,0.3,20.0,2010,0.01763689561420101
B136,MADG,W,BOTH,0.3,20.0,2011,-0.018843596042899313
B136,MADG,W,BOTH,0.3,20.0,2012,0.02158854606763505
B136,MADG,W,BOTH,0.3,20.0,2013,0.10512085406114657
B136,MADG,W,BOTH,0.3,20.0,2014,0.013064627818031083
B136,MADG,W,BOTH,0.3,20.0,2015,-0.05933706306824793
B136,MADG,W,BOTH,0.3,20.0,2016,0.028492692994445568
B136,MADG,W,BOTH,0.3,20.0,2017,0.12295785679869975
B136,MADG,W,BOTH,0.3,20.0,2018,-0.00421175863646428
B136,MADG,W,BOTH,0.3,20.0,2019,0.05836015227337921
B136,MADG,W,BOTH,0.3,20.0,2020,-0.01489441426667193
B136,MADG,W,BOTH,0.3,20.0,2021,0.08316095311263716
B136,MADG,W,BOTH,0.3,20.0,2022,-0.05120881998938365
B136,MADG,W,BOTH,0.3,20.0,2023,0.024358288537890127
B136,MADG,W,BOTH,0.3,20.0,2024,0.035265363816036066
B136,MADG,W,BOTH,0.3,20.0,2025,-0.007838533495329258
B136,MADG,W,BOTH,0.3,20.0,2026,0.008726603022706447
B136,MADG,W,BOTH,0.4,20.0,2009,0.12065396143405294
B136,MADG,W,BOTH,0.4,20.0,2010,0.04462659623032783
B136,MADG,W,BOTH,0.4,20.0,2011,-0.056527469495813776
B136,MADG,W,BOTH,0.4,20.0,2012,0.05832619626542357
B136,MADG,W,BOTH,0.4,20.0,2013,0.09442436788392805
B136,MADG,W,BOTH,0.4,20.0,2014,0.013808008189537313
B136,MADG,W,BOTH,0.4,20.0,2015,-0.0070340906560676375
B136,MADG,W,BOTH,0.4,20.0,2016,0.005693373223787157
B136,MADG,W,BOTH,0.4,20.0,2017,0.08277283399182878
B136,MADG,W,BOTH,0.4,20.0,2018,-0.043203649509722
B136,MADG,W,BOTH,0.4,20.0,2019,0.057767595428575236
B136,MADG,W,BOTH,0.4,20.0,2020,-0.06687363737105956
B136,MADG,W,BOTH,0.4,20.0,2021,0.06383216038536199
B136,MADG,W,BOTH,0.4,20.0,2022,-0.011854176090320134
B136,MADG,W,BOTH,0.4,20.0,2023,0.002250168026244781
B136,MADG,W,BOTH,0.4,20.0,2024,0.05522456736517056
B136,MADG,W,BOTH,0.4,20.0,2025,-0.030831440413717104
B136,MADG,W,BOTH,0.4,20.0,2026,0.014131768615205376
B136,MADG,M,CONTROL,,,2009,0.1578521908353412
B136,MADG,M,CONTROL,,,2010,0.056281446043992434
B136,MADG,M,CONTROL,,,2011,0.0369635046765775
B136,MADG,M,CONTROL,,,2012,0.05517075730753995
B136,MADG,M,CONTROL,,,2013,0.22082465497039716
B136,MADG,M,CONTROL,,,2014,0.08373696905287886
B136,MADG,M,CONTROL,,,2015,0.015692938830025094
B136,MADG,M,CONTROL,,,2016,0.06141237147241552
B136,MADG,M,CONTROL,,,2017,0.1649768111666634
B136,MADG,M,CONTROL,,,2018,0.0066385812753313456
B136,MADG,M,CONTROL,,,2019,0.09913506120261295
B136,MADG,M,CONTROL,,,2020,0.07771918234946895
B136,MADG,M,CONTROL,,,2021,0.17433028165074682
B136,MADG,M,CONTROL,,,2022,-0.06173871689890209
B136,MADG,M,CONTROL,,,2023,0.07829310189322314
B136,MADG,M,CONTROL,,,2024,0.13537352357505505
B136,MADG,M,CONTROL,,,2025,0.0896509745522518
B136,MADG,M,CONTROL,,,2026,0.061649746035902675
B136,MADG,M,LEVEL,0.1,,2009,0.1578521908353412
B136,MADG,M,LEVEL,0.1,,2010,0.056281446043992434
B136,MADG,M,LEVEL,0.1,,2011,0.0369635046765775
B136,MADG,M,LEVEL,0.1,,2012,0.05517075730753995
B136,MADG,M,LEVEL,0.1,,2013,0.22082465497039716
B136,MADG,M,LEVEL,0.1,,2014,0.08373696905287886
B136,MADG,M,LEVEL,0.1,,2015,0.015692938830025094
B136,MADG,M,LEVEL,0.1,,2016,0.06141237147241552
B136,MADG,M,LEVEL,0.1,,2017,0.1649768111666634
B136,MADG,M,LEVEL,0.1,,2018,0.0066385812753313456
B136,MADG,M,LEVEL,0.1,,2019,0.09913506120261295
B136,MADG,M,LEVEL,0.1,,2020,0.07771918234946895
B136,MADG,M,LEVEL,0.1,,2021,0.17433028165074682
B136,MADG,M,LEVEL,0.1,,2022,-0.07446101487655377
B136,MADG,M,LEVEL,0.1,,2023,0.07829310189322314
B136,MADG,M,LEVEL,0.1,,2024,0.13537352357505505
B136,MADG,M,LEVEL,0.1,,2025,0.0896509745522518
B136,MADG,M,LEVEL,0.1,,2026,0.061649746035902675
B136,MADG,M,LEVEL,0.2,,2009,0.1578521908353412
B136,MADG,M,LEVEL,0.2,,2010,0.056281446043992434
B136,MADG,M,LEVEL,0.2,,2011,0.0369635046765775
B136,MADG,M,LEVEL,0.2,,2012,0.05517075730753995
B136,MADG,M,LEVEL,0.2,,2013,0.22082465497039716
B136,MADG,M,LEVEL,0.2,,2014,0.08373696905287886
B136,MADG,M,LEVEL,0.2,,2015,0.008302378592741633
B136,MADG,M,LEVEL,0.2,,2016,0.06141237147241552
B136,MADG,M,LEVEL,0.2,,2017,0.1649768111666634
B136,MADG,M,LEVEL,0.2,,2018,-0.005141712161038758
B136,MADG,M,LEVEL,0.2,,2019,0.09525341784354358
B136,MADG,M,LEVEL,0.2,,2020,0.08816723580274766
B136,MADG,M,LEVEL,0.2,,2021,0.17433028165074682
B136,MADG,M,LEVEL,0.2,,2022,-0.07084804013971868
B136,MADG,M,LEVEL,0.2,,2023,0.048707753471783244
B136,MADG,M,LEVEL,0.2,,2024,0.13537352357505505
B136,MADG,M,LEVEL,0.2,,2025,0.0793304545376996
B136,MADG,M,LEVEL,0.2,,2026,0.061649746035902675
B136,MADG,M,LEVEL,0.3,,2009,0.1578521908353412
B136,MADG,M,LEVEL,0.3,,2010,0.056281446043992434
B136,MADG,M,LEVEL,0.3,,2011,0.0369635046765775
B136,MADG,M,LEVEL,0.3,,2012,0.05517075730753995
B136,MADG,M,LEVEL,0.3,,2013,0.22082465497039716
B136,MADG,M,LEVEL,0.3,,2014,0.08373696905287886
B136,MADG,M,LEVEL,0.3,,2015,-0.010942197618196259
B136,MADG,M,LEVEL,0.3,,2016,0.06900221713281063
B136,MADG,M,LEVEL,0.3,,2017,0.1649768111666634
B136,MADG,M,LEVEL,0.3,,2018,-0.001419255902926242
B136,MADG,M,LEVEL,0.3,,2019,0.04697943139983818
B136,MADG,M,LEVEL,0.3,,2020,0.04492383377105624
B136,MADG,M,LEVEL,0.3,,2021,0.1428988821995365
B136,MADG,M,LEVEL,0.3,,2022,-0.04530293933426388
B136,MADG,M,LEVEL,0.3,,2023,0.0015621135788852492
B136,MADG,M,LEVEL,0.3,,2024,0.13537352357505505
B136,MADG,M,LEVEL,0.3,,2025,0.03568521051096729
B136,MADG,M,LEVEL,0.3,,2026,0.02406708453481743
B136,MADG,M,LEVEL,0.4,,2009,0.1578521908353412
B136,MADG,M,LEVEL,0.4,,2010,0.056281446043992434
B136,MADG,M,LEVEL,0.4,,2011,0.026944143201688364
B136,MADG,M,LEVEL,0.4,,2012,0.05517075730753995
B136,MADG,M,LEVEL,0.4,,2013,0.22082465497039716
B136,MADG,M,LEVEL,0.4,,2014,0.06347836858756883
B136,MADG,M,LEVEL,0.4,,2015,-0.003912890173920269
B136,MADG,M,LEVEL,0.4,,2016,0.053211128596548196
B136,MADG,M,LEVEL,0.4,,2017,0.15228952403416218
B136,MADG,M,LEVEL,0.4,,2018,-0.0031847861461641314
B136,MADG,M,LEVEL,0.4,,2019,0.04697943139983818
B136,MADG,M,LEVEL,0.4,,2020,-0.045934611862030295
B136,MADG,M,LEVEL,0.4,,2021,0.09402448141254616
B136,MADG,M,LEVEL,0.4,,2022,-0.031121931301088868
B136,MADG,M,LEVEL,0.4,,2023,0.026573571183298395
B136,MADG,M,LEVEL,0.4,,2024,0.13537352357505505
B136,MADG,M,LEVEL,0.4,,2025,0.00912515905670741
B136,MADG,M,LEVEL,0.4,,2026,-0.015852126111562725
B136,MADG,M,ROC,,10.0,2009,0.11579623471355172
B136,MADG,M,ROC,,10.0,2010,0.06714807995602956
B136,MADG,M,ROC,,10.0,2011,-0.008422627942632599
B136,MADG,M,ROC,,10.0,2012,0.009692258736694548
B136,MADG,M,ROC,,10.0,2013,0.09994395444890847
B136,MADG,M,ROC,,10.0,2014,0.0073297323262542236
B136,MADG,M,ROC,,10.0,2015,-0.03476494697014376
B136,MADG,M,ROC,,10.0,2016,0.036101684230487985
B136,MADG,M,ROC,,10.0,2017,0.10074617504750716
B136,MADG,M,ROC,,10.0,2018,-0.007383018041403511
B136,MADG,M,ROC,,10.0,2019,0.01795468333440109
B136,MADG,M,ROC,,10.0,2020,0.0030074117188989558
B136,MADG,M,ROC,,10.0,2021,0.04597111884846483
B136,MADG,M,ROC,,10.0,2022,-0.039704532650666646
B136,MADG,M,ROC,,10.0,2023,0.04114710152531931
B136,MADG,M,ROC,,10.0,2024,0.07901702235249997
B136,MADG,M,ROC,,10.0,2025,0.06710882797730444
B136,MADG,M,ROC,,10.0,2026,0.05767376350360576
B136,MADG,M,ROC,,20.0,2009,0.0990258122390062
B136,MADG,M,ROC,,20.0,2010,0.06714807995602956
B136,MADG,M,ROC,,20.0,2011,0.011062966345418257
B136,MADG,M,ROC,,20.0,2012,0.009692258736694548
B136,MADG,M,ROC,,20.0,2013,0.08779017310326864
B136,MADG,M,ROC,,20.0,2014,0.0005919296754881564
B136,MADG,M,ROC,,20.0,2015,-0.046221581493413155
B136,MADG,M,ROC,,20.0,2016,0.012921392012641642
B136,MADG,M,ROC,,20.0,2017,0.09046608831806924
B136,MADG,M,ROC,,20.0,2018,-0.037949391290443835
B136,MADG,M,ROC,,20.0,2019,0.04689194895431026
B136,MADG,M,ROC,,20.0,2020,0.05442668758448321
B136,MADG,M,ROC,,20.0,2021,0.015935185354291725
B136,MADG,M,ROC,,20.0,2022,-0.07105682150568782
B136,MADG,M,ROC,,20.0,2023,0.026125530478071868
B136,MADG,M,ROC,,20.0,2024,0.07901702235249997
B136,MADG,M,ROC,,20.0,2025,0.0464671059286883
B136,MADG,M,ROC,,20.0,2026,0.04093303525674408
B136,MADG,M,ROC,,40.0,2009,0.0990258122390062
B136,MADG,M,ROC,,40.0,2010,0.029084287113418705
B136,MADG,M,ROC,,40.0,2011,0.033334904321904224
B136,MADG,M,ROC,,40.0,2012,0.02280532462519025
B136,MADG,M,ROC,,40.0,2013,0.12655820657375605
B136,MADG,M,ROC,,40.0,2014,-0.013280166885189737
B136,MADG,M,ROC,,40.0,2015,-0.01961643906992039
B136,MADG,M,ROC,,40.0,2016,0.06606654392533318
B136,MADG,M,ROC,,40.0,2017,0.10074617504750716
B136,MADG,M,ROC,,40.0,2018,-0.0011562082063332202
B136,MADG,M,ROC,,40.0,2019,0.055256448866634056
B136,MADG,M,ROC,,40.0,2020,0.08751200195969999
B136,MADG,M,ROC,,40.0,2021,0.07054712634348292
B136,MADG,M,ROC,,40.0,2022,-0.058601142009725216
B136,MADG,M,ROC,,40.0,2023,0.03803866996869476
B136,MADG,M,ROC,,40.0,2024,0.05952477710772186
B136,MADG,M,ROC,,40.0,2025,0.04286871887176291
B136,MADG,M,ROC,,40.0,2026,0.06567968002410907
B136,MADG,M,ROC,,60.0,2009,0.0990258122390062
B136,MADG,M,ROC,,60.0,2010,0.011402764565830337
B136,MADG,M,ROC,,60.0,2011,0.0417708298612518
B136,MADG,M,ROC,,60.0,2012,0.017437586140983674
B136,MADG,M,ROC,,60.0,2013,0.12655820657375605
B136,MADG,M,ROC,,60.0,2014,-0.019998346774222964
B136,MADG,M,ROC,,60.0,2015,-0.016158505834057535
B136,MADG,M,ROC,,60.0,2016,0.027003849209684905
B136,MADG,M,ROC,,60.0,2017,0.08541035573432199
B136,MADG,M,ROC,,60.0,2018,-0.02957306187081421
B136,MADG,M,ROC,,60.0,2019,0.04330991417434227
B136,MADG,M,ROC,,60.0,2020,0.073093223035539
B136,MADG,M,ROC,,60.0,2021,0.07054712634348292
B136,MADG,M,ROC,,60.0,2022,-0.03839383865072998
B136,MADG,M,ROC,,60.0,2023,0.03803866996869476
B136,MADG,M,ROC,,60.0,2024,0.05952477710772186
B136,MADG,M,ROC,,60.0,2025,0.04422681000923245
B136,MADG,M,ROC,,60.0,2026,0.023611604667774788
B136,MADG,M,ROCQ,0.1,10.0,2009,0.1578521908353412
B136,MADG,M,ROCQ,0.1,10.0,2010,0.04414930943925377
B136,MADG,M,ROCQ,0.1,10.0,2011,0.041903867454423205
B136,MADG,M,ROCQ,0.1,10.0,2012,0.05517075730753995
B136,MADG,M,ROCQ,0.1,10.0,2013,0.22082465497039716
B136,MADG,M,ROCQ,0.1,10.0,2014,0.05429620271317637
B136,MADG,M,ROCQ,0.1,10.0,2015,-0.008069252642334379
B136,MADG,M,ROCQ,0.1,10.0,2016,0.06141237147241552
B136,MADG,M,ROCQ,0.1,10.0,2017,0.1649768111666634
B136,MADG,M,ROCQ,0.1,10.0,2018,-0.009236636910256002
B136,MADG,M,ROCQ,0.1,10.0,2019,0.06285316384841577
B136,MADG,M,ROCQ,0.1,10.0,2020,0.05355500920900269
B136,MADG,M,ROCQ,0.1,10.0,2021,0.09402448141254616
B136,MADG,M,ROCQ,0.1,10.0,2022,-0.059338197351610944
B136,MADG,M,ROCQ,0.1,10.0,2023,0.0703066042573326
B136,MADG,M,ROCQ,0.1,10.0,2024,0.13537352357505505
B136,MADG,M,ROCQ,0.1,10.0,2025,0.0896509745522518
B136,MADG,M,ROCQ,0.1,10.0,2026,0.061649746035902675
B136,MADG,M,ROCQ,0.1,20.0,2009,0.1578521908353412
B136,MADG,M,ROCQ,0.1,20.0,2010,0.042615748694020406
B136,MADG,M,ROCQ,0.1,20.0,2011,0.041903867454423205
B136,MADG,M,ROCQ,0.1,20.0,2012,0.05517075730753995
B136,MADG,M,ROCQ,0.1,20.0,2013,0.22082465497039716
B136,MADG,M,ROCQ,0.1,20.0,2014,0.05429620271317637
B136,MADG,M,ROCQ,0.1,20.0,2015,-0.008069252642334379
B136,MADG,M,ROCQ,0.1,20.0,2016,0.06141237147241552
B136,MADG,M,ROCQ,0.1,20.0,2017,0.1649768111666634
B136,MADG,M,ROCQ,0.1,20.0,2018,-0.031854568666143335
B136,MADG,M,ROCQ,0.1,20.0,2019,0.059099651590692304
B136,MADG,M,ROCQ,0.1,20.0,2020,0.04063585863793562
B136,MADG,M,ROCQ,0.1,20.0,2021,0.09402448141254616
B136,MADG,M,ROCQ,0.1,20.0,2022,-0.059338197351610944
B136,MADG,M,ROCQ,0.1,20.0,2023,0.0703066042573326
B136,MADG,M,ROCQ,0.1,20.0,2024,0.13537352357505505
B136,MADG,M,ROCQ,0.1,20.0,2025,0.0896509745522518
B136,MADG,M,ROCQ,0.1,20.0,2026,0.061649746035902675
B136,MADG,M,ROCQ,0.1,40.0,2009,0.1578521908353412
B136,MADG,M,ROCQ,0.1,40.0,2010,0.048812552853303215
B136,MADG,M,ROCQ,0.1,40.0,2011,0.05206918320135778
B136,MADG,M,ROCQ,0.1,40.0,2012,0.032755019196178736
B136,MADG,M,ROCQ,0.1,40.0,2013,0.22082465497039716
B136,MADG,M,ROCQ,0.1,40.0,2014,0.08373696905287886
B136,MADG,M,ROCQ,0.1,40.0,2015,-0.008069252642334379
B136,MADG,M,ROCQ,0.1,40.0,2016,0.06141237147241552
B136,MADG,M,ROCQ,0.1,40.0,2017,0.1649768111666634
B136,MADG,M,ROCQ,0.1,40.0,2018,-0.020831148942980104
B136,MADG,M,ROCQ,0.1,40.0,2019,0.059099651590692304
B136,MADG,M,ROCQ,0.1,40.0,2020,0.10278855897276329
B136,MADG,M,ROCQ,0.1,40.0,2021,0.09402448141254616
B136,MADG,M,ROCQ,0.1,40.0,2022,-0.06688860940257968
B136,MADG,M,ROCQ,0.1,40.0,2023,0.05983759846780812
B136,MADG,M,ROCQ,0.1,40.0,2024,0.13537352357505505
B136,MADG,M,ROCQ,0.1,40.0,2025,0.0896509745522518
B136,MADG,M,ROCQ,0.1,40.0,2026,0.03408561265300025
B136,MADG,M,ROCQ,0.1,60.0,2009,0.1000908759138932
B136,MADG,M,ROCQ,0.1,60.0,2010,0.048812552853303215
B136,MADG,M,ROCQ,0.1,60.0,2011,0.05398764889319807
B136,MADG,M,ROCQ,0.1,60.0,2012,0.05517075730753995
B136,MADG,M,ROCQ,0.1,60.0,2013,0.22082465497039716
B136,MADG,M,ROCQ,0.1,60.0,2014,0.08373696905287886
B136,MADG,M,ROCQ,0.1,60.0,2015,-0.008069252642334379
B136,MADG,M,ROCQ,0.1,60.0,2016,0.06159301299742337
B136,MADG,M,ROCQ,0.1,60.0,2017,0.1649768111666634
B136,MADG,M,ROCQ,0.1,60.0,2018,-0.005141712161038758
B136,MADG,M,ROCQ,0.1,60.0,2019,0.059099651590692304
B136,MADG,M,ROCQ,0.1,60.0,2020,0.10278855897276329
B136,MADG,M,ROCQ,0.1,60.0,2021,0.17433028165074682
B136,MADG,M,ROCQ,0.1,60.0,2022,-0.08772476615158009
B136,MADG,M,ROCQ,0.1,60.0,2023,0.05983759846780812
B136,MADG,M,ROCQ,0.1,60.0,2024,0.13537352357505505
B136,MADG,M,ROCQ,0.1,60.0,2025,0.0896509745522518
B136,MADG,M,ROCQ,0.1,60.0,2026,0.03408561265300025
B136,MADG,M,ROCQ,0.2,10.0,2009,0.1578521908353412
B136,MADG,M,ROCQ,0.2,10.0,2010,0.019954627413045323
B136,MADG,M,ROCQ,0.2,10.0,2011,0.041903867454423205
B136,MADG,M,ROCQ,0.2,10.0,2012,0.0317492056501838
B136,MADG,M,ROCQ,0.2,10.0,2013,0.19355202440403474
B136,MADG,M,ROCQ,0.2,10.0,2014,0.0013273424244972798
B136,MADG,M,ROCQ,0.2,10.0,2015,-0.030659018939425797
B136,MADG,M,ROCQ,0.2,10.0,2016,0.04832214435415505
B136,MADG,M,ROCQ,0.2,10.0,2017,0.1649768111666634
B136,MADG,M,ROCQ,0.2,10.0,2018,-0.00527168119330923
B136,MADG,M,ROCQ,0.2,10.0,2019,0.06285316384841577
B136,MADG,M,ROCQ,0.2,10.0,2020,0.10101310437178634
B136,MADG,M,ROCQ,0.2,10.0,2021,0.03695762319470308
B136,MADG,M,ROCQ,0.2,10.0,2022,-0.059338197351610944
B136,MADG,M,ROCQ,0.2,10.0,2023,0.04114710152531931
B136,MADG,M,ROCQ,0.2,10.0,2024,0.09428799926317732
B136,MADG,M,ROCQ,0.2,10.0,2025,0.06866062819824204
B136,MADG,M,ROCQ,0.2,10.0,2026,0.061649746035902675
B136,MADG,M,ROCQ,0.2,20.0,2009,0.1578521908353412
B136,MADG,M,ROCQ,0.2,20.0,2010,0.019954627413045323
B136,MADG,M,ROCQ,0.2,20.0,2011,0.041903867454423205
B136,MADG,M,ROCQ,0.2,20.0,2012,0.025255364585366147
B136,MADG,M,ROCQ,0.2,20.0,2013,0.18463337543406477
B136,MADG,M,ROCQ,0.2,20.0,2014,0.0013273424244972798
B136,MADG,M,ROCQ,0.2,20.0,2015,-0.03811345630230456
B136,MADG,M,ROCQ,0.2,20.0,2016,0.06141237147241552
B136,MADG,M,ROCQ,0.2,20.0,2017,0.1649768111666634
B136,MADG,M,ROCQ,0.2,20.0,2018,-0.030664564719830922
B136,MADG,M,ROCQ,0.2,20.0,2019,0.059099651590692304
B136,MADG,M,ROCQ,0.2,20.0,2020,0.05442668758448321
B136,MADG,M,ROCQ,0.2,20.0,2021,0.06451334073789972
B136,MADG,M,ROCQ,0.2,20.0,2022,-0.06688860940257968
B136,MADG,M,ROCQ,0.2,20.0,2023,0.01319007605831879
B136,MADG,M,ROCQ,0.2,20.0,2024,0.09428799926317732
B136,MADG,M,ROCQ,0.2,20.0,2025,0.043369255383930216
B136,MADG,M,ROCQ,0.2,20.0,2026,0.03408561265300025
B136,MADG,M,ROCQ,0.2,40.0,2009,0.1000908759138932
B136,MADG,M,ROCQ,0.2,40.0,2010,0.09918218501335985
B136,MADG,M,ROCQ,0.2,40.0,2011,0.06485517621146597
B136,MADG,M,ROCQ,0.2,40.0,2012,0.025255364585366147
B136,MADG,M,ROCQ,0.2,40.0,2013,0.1429266856667426
B136,MADG,M,ROCQ,0.2,40.0,2014,0.0013273424244972798
B136,MADG,M,ROCQ,0.2,40.0,2015,-0.03779073003539757
B136,MADG,M,ROCQ,0.2,40.0,2016,0.031090686694800862
B136,MADG,M,ROCQ,0.2,40.0,2017,0.16445814188918995
B136,MADG,M,ROCQ,0.2,40.0,2018,-0.020596425197406232
B136,MADG,M,ROCQ,0.2,40.0,2019,0.059099651590692304
B136,MADG,M,ROCQ,0.2,40.0,2020,0.04063585863793562
B136,MADG,M,ROCQ,0.2,40.0,2021,0.06451334073789972
B136,MADG,M,ROCQ,0.2,40.0,2022,-0.058601142009725216
B136,MADG,M,ROCQ,0.2,40.0,2023,0.03803866996869476
B136,MADG,M,ROCQ,0.2,40.0,2024,0.09428799926317732
B136,MADG,M,ROCQ,0.2,40.0,2025,0.06702153305168923
B136,MADG,M,ROCQ,0.2,40.0,2026,0.03408561265300025
B136,MADG,M,ROCQ,0.2,60.0,2009,0.1000908759138932
B136,MADG,M,ROCQ,0.2,60.0,2010,0.011402764565830337
B136,MADG,M,ROCQ,0.2,60.0,2011,0.06485517621146597
B136,MADG,M,ROCQ,0.2,60.0,2012,0.032755019196178736
B136,MADG,M,ROCQ,0.2,60.0,2013,0.1429266856667426
B136,MADG,M,ROCQ,0.2,60.0,2014,0.0013273424244972798
B136,MADG,M,ROCQ,0.2,60.0,2015,-0.03779073003539757
B136,MADG,M,ROCQ,0.2,60.0,2016,0.031090686694800862
B136,MADG,M,ROCQ,0.2,60.0,2017,0.16445814188918995
B136,MADG,M,ROCQ,0.2,60.0,2018,-0.020596425197406232
B136,MADG,M,ROCQ,0.2,60.0,2019,0.059099651590692304
B136,MADG,M,ROCQ,0.2,60.0,2020,0.026838587105098677
B136,MADG,M,ROCQ,0.2,60.0,2021,0.06451334073789972
B136,MADG,M,ROCQ,0.2,60.0,2022,-0.058601142009725216
B136,MADG,M,ROCQ,0.2,60.0,2023,0.08583022780516725
B136,MADG,M,ROCQ,0.2,60.0,2024,0.13537352357505505
B136,MADG,M,ROCQ,0.2,60.0,2025,0.0574836547744364
B136,MADG,M,ROCQ,0.2,60.0,2026,0.03408561265300025
B136,MADG,M,ROCQ,0.3,10.0,2009,0.1000908759138932
B136,MADG,M,ROCQ,0.3,10.0,2010,0.09918218501335985
B136,MADG,M,ROCQ,0.3,10.0,2011,0.041903867454423205
B136,MADG,M,ROCQ,0.3,10.0,2012,0.01757615755060704
B136,MADG,M,ROCQ,0.3,10.0,2013,0.12617820998104157
B136,MADG,M,ROCQ,0.3,10.0,2014,-0.013280166885189737
B136,MADG,M,ROCQ,0.3,10.0,2015,-0.046221581493413155
B136,MADG,M,ROCQ,0.3,10.0,2016,0.03689783914748945
B136,MADG,M,ROCQ,0.3,10.0,2017,0.11563689016142908
B136,MADG,M,ROCQ,0.3,10.0,2018,-0.025821147621471585
B136,MADG,M,ROCQ,0.3,10.0,2019,0.037880482536844395
B136,MADG,M,ROCQ,0.3,10.0,2020,0.06444769648147264
B136,MADG,M,ROCQ,0.3,10.0,2021,0.046642694117288386
B136,MADG,M,ROCQ,0.3,10.0,2022,-0.039704532650666646
B136,MADG,M,ROCQ,0.3,10.0,2023,0.04114710152531931
B136,MADG,M,ROCQ,0.3,10.0,2024,0.07901702235249997
B136,MADG,M,ROCQ,0.3,10.0,2025,0.0464671059286883
B136,MADG,M,ROCQ,0.3,10.0,2026,0.06609245276171061
B136,MADG,M,ROCQ,0.3,20.0,2009,0.1000908759138932
B136,MADG,M,ROCQ,0.3,20.0,2010,0.06714807995602956
B136,MADG,M,ROCQ,0.3,20.0,2011,0.041363498179721736
B136,MADG,M,ROCQ,0.3,20.0,2012,0.01757615755060704
B136,MADG,M,ROCQ,0.3,20.0,2013,0.08779017310326864
B136,MADG,M,ROCQ,0.3,20.0,2014,-0.013280166885189737
B136,MADG,M,ROCQ,0.3,20.0,2015,-0.030659018939425797
B136,MADG,M,ROCQ,0.3,20.0,2016,0.03091523547028663
B136,MADG,M,ROCQ,0.3,20.0,2017,0.11563689016142908
B136,MADG,M,ROCQ,0.3,20.0,2018,-0.05632537966361029
B136,MADG,M,ROCQ,0.3,20.0,2019,0.045679071356941936
B136,MADG,M,ROCQ,0.3,20.0,2020,0.05442668758448321
B136,MADG,M,ROCQ,0.3,20.0,2021,0.03695762319470308
B136,MADG,M,ROCQ,0.3,20.0,2022,-0.07105682150568782
B136,MADG,M,ROCQ,0.3,20.0,2023,0.026125530478071868
B136,MADG,M,ROCQ,0.3,20.0,2024,0.07901702235249997
B136,MADG,M,ROCQ,0.3,20.0,2025,0.0464671059286883
B136,MADG,M,ROCQ,0.3,20.0,2026,0.03408561265300025
B136,MADG,M,ROCQ,0.3,40.0,2009,0.1000908759138932
B136,MADG,M,ROCQ,0.3,40.0,2010,0.029084287113418705
B136,MADG,M,ROCQ,0.3,40.0,2011,0.033334904321904224
B136,MADG,M,ROCQ,0.3,40.0,2012,0.025255364585366147
B136,MADG,M,ROCQ,0.3,40.0,2013,0.12655820657375605
B136,MADG,M,ROCQ,0.3,40.0,2014,-0.013280166885189737
B136,MADG,M,ROCQ,0.3,40.0,2015,-0.030659018939425797
B136,MADG,M,ROCQ,0.3,40.0,2016,0.031090686694800862
B136,MADG,M,ROCQ,0.3,40.0,2017,0.1274184421916995
B136,MADG,M,ROCQ,0.3,40.0,2018,-0.017655759748757105
B136,MADG,M,ROCQ,0.3,40.0,2019,0.055256448866634056
B136,MADG,M,ROCQ,0.3,40.0,2020,0.08751200195969999
B136,MADG,M,ROCQ,0.3,40.0,2021,0.03695762319470308
B136,MADG,M,ROCQ,0.3,40.0,2022,-0.058601142009725216
B136,MADG,M,ROCQ,0.3,40.0,2023,0.03803866996869476
B136,MADG,M,ROCQ,0.3,40.0,2024,0.09428799926317732
B136,MADG,M,ROCQ,0.3,40.0,2025,0.0464671059286883
B136,MADG,M,ROCQ,0.3,40.0,2026,0.03408561265300025
B136,MADG,M,ROCQ,0.3,60.0,2009,0.07531471936780787
B136,MADG,M,ROCQ,0.3,60.0,2010,0.060733613580918666
B136,MADG,M,ROCQ,0.3,60.0,2011,0.0417708298612518
B136,MADG,M,ROCQ,0.3,60.0,2012,0.016367776447793192
B136,MADG,M,ROCQ,0.3,60.0,2013,0.12655820657375605
B136,MADG,M,ROCQ,0.3,60.0,2014,-0.013280166885189737
B136,MADG,M,ROCQ,0.3,60.0,2015,-0.0001054116362040336
B136,MADG,M,ROCQ,0.3,60.0,2016,0.031090686694800862
