cost,arm,TO,dCAGR,dMaxDD,rate,dSharpe,CAGR,Sharpe,MaxDD
10.0,v1gate-dg,32.81188030699333,-0.3038050891902566,0.5655037471556268,-0.5372291354714036,0.02734083005994381,0.07353745138934542,0.5648097175046467,-0.334590266293209
10.0,v1gate-rw,33.38725095730584,-1.1015169952042214,1.1887926602787147,-0.9265846198494939,0.06527261027728115,0.08151457044948507,0.602741497721984,-0.3283573771619781
25.0,control,33.31126274169778,0.0,0.0,,0.0,0.018284150566213686,0.1968229627816599,-0.44094575553758175
25.0,g200-dg,32.85182495569923,-0.25238520331725134,0.6462227960261635,-0.3905544726513069,0.017803006491284495,0.0208080025993862,0.2146259692729444,-0.4344835275773201
25.0,g200-rw,33.469601889405254,-1.5753373480175137,1.0589691065704288,-1.4876140750879807,0.10143885350435516,0.03403752404638882,0.29826181628601506,-0.43035606447187746
25.0,band3-dg,32.63764059055182,0.21431457822458366,0.716191766078178,0.2992418907552611,-0.013937607521660289,0.01614100478396785,0.1828853552599996,-0.43378383787679997
25.0,band3-rw,33.86832175557276,0.23557591145515477,-5.023779362373126,,-0.017042558051248075,0.01592839145166214,0.17978040473041182,-0.491183549161313
25.0,abs12-dg,32.78504196644148,-0.2039913403251603,0.3025926037392379,-0.6741451635115041,0.014776644898127494,0.02032406396946529,0.2115996076797874,-0.4379198295001894
25.0,abs12-rw,33.20754494307387,-1.2621546576323306,2.246375826263536,-0.561862642428676,0.08409935302455868,0.030905697142536992,0.28092231580621857,-0.4184819972749464
25.0,vol60-dg,33.269083132119896,0.1251826763032593,1.5543122344752192e-13,,-0.008055525335784047,0.017032323803181093,0.18876743744587585,-0.4409457555375802
25.0,vol60-rw,33.32491808299116,0.5016698413718546,8.881784197001252e-14,,-0.03351149076087068,0.01326745215249514,0.16331147202078922,-0.44094575553758086
25.0,v1gate-dg,32.81188030699333,-0.36552266730587313,0.6462227960261968,-0.5656294849912034,0.025788955989901552,0.021939377239272417,0.22261191877156145,-0.4344835275773198
25.0,v1gate-rw,33.38725095730584,-1.0359244337163398,1.05896910657024,-0.9782385787168648,0.06767926203250141,0.028643394903377084,0.2645022248141613,-0.43035606447187935
50.0,control,33.31126274169778,0.0,0.0,,0.0,-0.06326299403119984,-0.3659260282542893,-0.7515045993880893
50.0,g200-dg,32.85182495569923,-0.34030392040215185,1.9361667025668772,-0.1757616841313267,0.017170630453531566,-0.05985995482717832,-0.34875539780075776,-0.7321429323624206
50.0,g200-rw,33.469601889405254,-1.4122965779996055,4.4629319670799195,-0.3164503936912276,0.10872194618197928,-0.04914002825120378,-0.25720408207231005,-0.7068752797172901
50.0,band3-dg,32.63764059055182,0.039185997739488165,-0.35548123065207715,,-0.008220906565454322,-0.06365485400859472,-0.37414693481974365,-0.7550594116946101
50.0,band3-rw,33.86832175557276,0.3464547105920812,-1.6819326723124362,,0.0002805985340286754,-0.06672754113712065,-0.36564542972026065,-0.7683239261112137
50.0,abs12-dg,32.78504196644148,-0.311452420299807,0.6754299387274454,-0.4611172861046165,0.013268014814252327,-0.06014846982820177,-0.352658013440037,-0.7447503000008149
50.0,abs12-rw,33.20754494307387,-1.1854731428606824,3.390457996639995,-0.3496498538060367,0.08352411767997131,-0.05140826260259301,-0.282401910574318,-0.7176000194216894
50.0,vol60-dg,33.269083132119896,0.10531461303640022,-0.43257322557532785,,-0.01125037363854725,-0.06431614016156384,-0.3771764018928366,-0.7558303316438426
50.0,vol60-rw,33.32491808299116,0.4653903395420933,-1.8589108839684343,,-0.0344539983731047,-0.06791689742662077,-0.400380026627394,-0.7700937082277737
50.0,v1gate-dg,32.81188030699333,-0.45402944660438704,2.446488841847949,-0.18558410683836885,0.023279207685265813,-0.05872269956515597,-0.3426468205690235,-0.7270397109696098
50.0,v1gate-rw,33.38725095730584,-0.9347546044044863,2.2471953073178508,-0.4159650037362202,0.07143873707747639,-0.053915447987154974,-0.29448729117681294,-0.7290326463149108
