panel,N,H,cap,seeds,book_CAGR,book_MaxDD,book_IS_CAGR,null_CAGR_med_rebuilt,null_CAGR_med_cash,null_IS_CAGR_med_rebuilt,EDGE_pp,EDGE_pp_cash,EDGE_IS_pp,null_CAGR_sd,EDGE_se_pp,book_pct_of_null,lam_median_rebuilt,lam_median_cash,null_already_drier_rebuilt,conv_gap_pp
U56,20,63,INF,40,0.1490914253874518,-0.25692124189441945,0.13381169804700876,0.1279277256377972,0.1279277256377972,0.1168034980411351,2.1163699749654596,2.1163699749654596,1.7008200005873664,0.007569470697044784,0.14999975720191963,1.0,1.0,1.0,35,0.0
U56,20,76,INF,40,0.15902612971220464,-0.2454595186088644,0.1466768342914737,0.12623203588142917,0.12624606269379024,0.12092859606102935,3.2794093830775473,3.2780067018414405,2.5748238230444365,0.00950796316823264,0.18841372452587654,1.0,1.0,1.0,31,-0.001402681236106762
U56,20,90,INF,40,0.15557096178733953,-0.23867693915289334,0.143191013434822,0.12629471001884518,0.12629471001884518,0.11439651616658253,2.9276251768494355,2.9276251768494355,2.879449726823946,0.010763412666864647,0.21329223023798585,1.0,1.0,1.0,27,0.0
U56,20,126,INF,40,0.1555201865472391,-0.19127561830465034,0.13911410293501003,0.1043521718816558,0.1045939969347719,0.12126850570379,5.1168014665583295,5.092618961246719,1.7845597231220034,0.014306965869396854,0.28351274383604136,1.0,0.800821724778114,0.8012523348173622,0,-0.024182505311609592
U56,25,21,INF,40,0.13206355531335956,-0.20471717879100737,0.1167202473675788,0.11427684032965102,0.11444414410630077,0.10353445441286835,1.778671498370854,1.7619411207058788,1.3185792954710451,0.009313744097293459,0.18456499921193437,0.95,0.9167872564111721,0.9174224206007378,9,-0.016730377664975205
U56,25,42,INF,40,0.13919936656987963,-0.22551291531961093,0.12671045232771072,0.1212757453198543,0.12133876942667032,0.11273942089895495,1.7923621250025334,1.7860597143209311,1.3971031428755776,0.009880320488326247,0.19579251094857902,0.95,0.9797687146963756,0.9799087425908889,17,-0.006302410681602311
U56,25,52,INF,40,0.14196210195579306,-0.2171330063344058,0.12815480544764646,0.12007953079310107,0.12009150491748821,0.10814888627174801,2.188257116269199,2.187059703830485,2.0005919175898446,0.010427219647537709,0.20663009053359288,0.975,0.9730161366495595,0.9731088236620128,16,-0.0011974124387137408
U56,25,63,INF,40,0.1459639830212056,-0.22579496098130292,0.1318860474832504,0.12333479855204066,0.12333479855204066,0.1141269957857527,2.2629184469164954,2.2629184469164954,1.7759051697497696,0.010809317690436849,0.21420190314191384,1.0,0.9945528187452612,0.9945791757395813,19,0.0
U56,25,76,INF,40,0.1533051237523897,-0.2233277981000079,0.13775369442856022,0.1223956386098416,0.12248547288481837,0.11698033907372318,3.09094851425481,3.0819650867571324,2.077335535483704,0.008963481942682682,0.1776240597128027,1.0,0.9762390133486335,0.9763620078344073,16,-0.008983427497677443
U56,25,90,INF,40,0.1472095375455249,-0.24651461521349283,0.14431770432904623,0.1275499277995824,0.12757035198270694,0.10320668531917476,1.9659609745942497,1.9639185562817962,4.111101900987146,0.008899070320349674,0.17634765240539285,1.0,1.0,1.0,34,-0.0020424183124534423
U56,25,126,INF,40,0.14860281762233263,-0.21158705952148094,0.1305117022303035,0.11911384464491226,0.11923844824747021,0.12561511300211337,2.948897297742037,2.936436937486242,0.489658922819014,0.012551516966776533,0.24872604345602312,0.975,0.9191823000517355,0.9196637077549357,5,-0.012460360255794889
U56,30,21,INF,40,0.12385357511915052,-0.19764836940454844,0.11130328284845681,0.10651572896476225,0.10669764721090036,0.10721142538626938,1.733784615438827,1.7155927908250157,0.40918574621874315,0.006888966338022868,0.13651460180419983,1.0,0.8609233474571548,0.8617491742109328,0,-0.018191824613811303
U56,30,42,INF,40,0.13535819540972405,-0.20691203959738913,0.12079993098805986,0.11455878440799827,0.1146533368275563,0.10512436207980824,2.0799411001725776,2.070485858216775,1.5675568908251614,0.010908016233622324,0.21615775423197547,0.95,0.9101787265509774,0.9108839152659843,2,-0.009455241955802496
U56,30,52,INF,40,0.13226312678690433,-0.21689278837752834,0.11668596172297296,0.1234752495899274,0.12349747600641248,0.1174305958041516,0.8787877196976934,0.8765650780491852,-0.07446340811786412,0.0073359509075165575,0.14537223261889262,0.875,0.9618135188610816,0.9621474066669965,9,-0.0022226416485082723
U56,30,63,INF,40,0.14026795292225014,-0.21778451040368751,0.13261061699448806,0.11960454189103731,0.11970942990321265,0.10853617916825642,2.066341103121283,2.055852301903749,2.4074437826231643,0.007986756114632065,0.15826885735794916,1.0,0.9350381526319224,0.9354973924473483,8,-0.01048880121753415
U56,30,76,INF,40,0.14264852783978843,-0.22084412531989472,0.13575730054600466,0.12391463835414407,0.12397440133028392,0.11460951384026163,1.8733889485644362,1.8674126509504507,2.114778670574302,0.008559325285601145,0.16961512449657443,1.0,0.9754162130905432,0.9755972319881547,14,-0.005976297613985437
U56,30,90,INF,40,0.14653334654287575,-0.23579090451862028,0.13534722799421095,0.1287377961872872,0.1287377961872872,0.11930090512896119,1.7795550355588552,1.7795550355588552,1.6046322865249762,0.007702523010073134,0.15263637678183267,0.975,1.0,1.0,33,0.0
U56,30,126,INF,40,0.13973234708498627,-0.22068524196589911,0.12162381769080799,0.12437163656286176,0.12439700961130729,0.12466492529827577,1.536071052212451,1.533533747367899,-0.30411076074677856,0.009155694109634073,0.1814330153885569,1.0,0.9725052706087853,0.9726822908944741,15,-0.0025373048445520574
U56,40,21,INF,40,0.12027507467123666,-0.1927019529119277,0.10912517881473982,0.10695092317946975,0.10711427530579376,0.10318297549828048,1.3324151491766911,1.31607993654429,0.5942203316459338,0.005748079580591649,0.11390631868126225,1.0,0.8410573868103733,0.8420302896433044,0,-0.01633521263240123
U56,40,42,INF,40,0.12516730372101503,-0.20800740671514517,0.11625588837601497,0.11953207201120253,0.11961305655239085,0.10317975583199035,0.5635231709812505,0.5554247168624182,1.3076132544024621,0.006800451902277094,0.13476056319276633,0.875,0.9151007268768532,0.9155017406983681,1,-0.008098454118832255
U56,40,52,INF,40,0.12169683454725377,-0.20225279919832684,0.11054972358123427,0.11447021903477794,0.11462880820919275,0.1206405833083517,0.7226615512475831,0.7068026338061029,-1.009085972711743,0.006184967730877173,0.12256387468353454,0.85,0.8878008092590346,0.8885693531797207,1,-0.01585891744148027
U56,40,63,INF,40,0.12794397335795704,-0.22146829339436336,0.12137713203986134,0.12650116080176121,0.12651021493907744,0.11037956611149702,0.14428125561958272,0.1433758418879605,1.0997565928364317,0.005554633390404984,0.11007290909147881,0.65,0.9667410410865414,0.96689640347808,12,-0.0009054137316222288
U56,40,76,INF,40,0.1322505227584274,-0.22925924417391608,0.12884392556865176,0.12690350439396314,0.12696951925862476,0.1075954334290129,0.5347018364464273,0.528100349980265,2.1248492139638864,0.0045509967738577165,0.09018443143876512,0.775,1.0,1.0,24,-0.006601486466162321
U56,40,90,INF,40,0.13622621234271381,-0.21908895067825307,0.12602631105007078,0.1236917825532875,0.1237754286025875,0.11471600580344199,1.2534429789426316,1.2450783740126314,1.1310305246628793,0.005453428265969467,0.10806738655225497,0.975,0.9569275288867327,0.9571333306516956,7,-0.00836460493000013
U56,40,126,INF,40,0.13426425475231962,-0.22984197733835132,0.12806181559145302,0.13016646999572767,0.13017553003717697,0.1252079979064139,0.4097784756591949,0.40887247151426553,0.2853817685039117,0.004576277100773158,0.09068539683662075,0.925,1.0,1.0,29,-0.0009060041449293621
