file,col,n,nrows,ncols,status,best_def,best_resid,best_form,d_PAIR,d_PAIRABS,d_PAIRPP,d_GRPMAX,deff,form,tol,is_metric
2026-09-07_does-the-SECOND-worst-drawdown-episode-bound-every-overlay_cloud.rule8books.csv,regret,54,54,6,REPRODUCED,PAIR,4.440892098500626e-16,OOS_best - OOS_pick,4.440892098500626e-16,4.440892098500626e-16,0.30736786632743485,0.3073678663274451,PAIR,OOS_best - OOS_pick,1e-12,True
2026-09-07_does-the-T-6.2x-ex-ante-screen-generalise_cloud.sweep.csv,regret,11,11,9,UNREPRODUCED,GRPMAX,0.0579177398722622,max(POOLED|WHOLE) - POOLED,0.14828812372177042,0.14828812372177042,0.15139139321558304,0.0579177398722622,,,,True
2026-09-07_does-the-T-6.2x-ex-ante-screen-generalise_cloud.walkforward.csv,regret,644,644,11,REPRODUCED,PAIR,2.220446049250313e-16,best_oos - oos_sharpe,2.220446049250313e-16,2.220446049250313e-16,0.4518457634560491,0.35592369454676775,PAIR,best_oos - oos_sharpe,1e-12,True
2026-09-07_does-the-U56-band-m20-book-beat-its-PARENT-at-matched-cadence_cloud.walkforward.csv,regret,6,6,12,REPRODUCED,PAIR,2.220446049250313e-16,OOS_Sharpe - oos_best_sharpe,2.220446049250313e-16,2.220446049250313e-16,0.3924190005341721,0.30622981762941826,PAIR,OOS_Sharpe - oos_best_sharpe,1e-12,True
2026-09-07_is-DDCTRL-retirable-as-a-family_C.walkforward.csv,regret,12,12,8,REPRODUCED,PAIR,1.1102230246251565e-16,OOS_Sharpe - best_oos_S,1.1102230246251565e-16,0.2380523600993438,0.6301001045059706,0.17422377809732242,PAIR,OOS_Sharpe - best_oos_S,1e-12,True
2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.walkforward.csv,regret,36,36,9,REPRODUCED,PAIR,4.440892098500626e-16,best_oos - oos_sharpe,4.440892098500626e-16,4.440892098500626e-16,0.21608578917522436,0.14794118638900353,PAIR,best_oos - oos_sharpe,1e-12,True
2026-09-07_is-it-gold-or-any-real-asset_cloud.walkforward.csv,regret,16,16,22,REPRODUCED,PAIR,2.220446049250313e-16,OOS_Sharpe - best_OOS_in_cell,2.220446049250313e-16,2.220446049250313e-16,0.3319231071214901,0.2178376104111694,PAIR,OOS_Sharpe - best_OOS_in_cell,1e-12,True
2026-09-07_is-the-BINDING-DRAWDOWN-EPISODE-a-HIGH-BREADTH-event_C.walkforward.csv,regret,18,18,15,REPRODUCED,PAIR,2.220446049250313e-16,best_OOS_Sharpe - OOS_Sharpe,2.220446049250313e-16,2.220446049250313e-16,0.2034617742966205,0.1438929398238993,PAIR,best_OOS_Sharpe - OOS_Sharpe,1e-12,True
2026-09-07_is-the-CAGR-floor-only-ever-closable-by-the-GROSS-dial_C.walkforward.csv,regret,270,270,14,REPRODUCED,PAIR,4.440892098500626e-16,best_OOS_Sharpe - OOS_Sharpe,4.440892098500626e-16,4.440892098500626e-16,0.38421828518031553,0.20481054969305518,PAIR,best_OOS_Sharpe - OOS_Sharpe,1e-12,True
2026-09-07_is-the-ENTRY-buffer-just-n-in-disguise_cloud.walkforward.csv,regret,9,9,13,UNREPRODUCED,GRPMAX,0.1117983821555104,vs_anchor - max(vs_anchor|WHOLE),0.1563028597280893,0.1563028597280893,0.15630285972808577,0.1117983821555104,,,,True
2026-09-07_is-the-IS-WINDOW-LENGTH-the-real-driver-of-rule-8-chooser-error_cloud_grid.csv,regret,45,45,9,REPRODUCED,PAIR,1.1102230246251565e-16,oos_sharpe - oracle_oos,1.1102230246251565e-16,1.1102230246251565e-16,0.2949400906572919,0.127135412481812,PAIR,oos_sharpe - oracle_oos,1e-12,True
2026-09-07_is-the-LOSS-SHARE-statistic-a-usable-PRE-SCREEN-for-gate-ideas_cloud.walkforward.csv,regret,42,42,10,REPRODUCED,PAIR,2.220446049250313e-16,ctrl_OOS_Sharpe - OOS_Sharpe,2.220446049250313e-16,2.220446049250313e-16,0.4264208637380973,0.2459097499643654,PAIR,ctrl_OOS_Sharpe - OOS_Sharpe,1e-12,True
2026-09-07_is-the-LOSS-SHARE-statistic-a-usable-PRE-SCREEN-for-gate-ideas_cloud.walkforward.csv,regret_vs_best,42,42,10,REPRODUCED,PAIR,2.220446049250313e-16,best_OOS_Sharpe - OOS_Sharpe,2.220446049250313e-16,2.220446049250313e-16,0.4264208637380973,0.218361119613329,PAIR,best_OOS_Sharpe - OOS_Sharpe,1e-12,True
2026-09-07_position-count-broad-confirm_B.walkforward.csv,regret,4,4,20,REPRODUCED,PAIR,2.220446049250313e-16,best_OOS - pick_OOS,2.220446049250313e-16,2.220446049250313e-16,0.26065513675064267,0.14430484699108512,PAIR,best_OOS - pick_OOS,1e-12,True
2026-09-07_position-count-cost-and-liquidity_cloud.walkforward.csv,regret,8,8,15,REPRODUCED,PAIR,1.1102230246251565e-16,best_OOS - pick_OOS,1.1102230246251565e-16,1.1102230246251565e-16,0.0678827407078586,0.029406269602824393,PAIR,best_OOS - pick_OOS,1e-12,True
2026-09-07_price-c-star-as-a-required-LEADERBOARD-column_C.walkforward.csv,regret,140,140,9,REPRODUCED,PAIR,4.440892098500626e-16,best_oos - oos_sharpe,4.440892098500626e-16,4.440892098500626e-16,0.21608578917522436,0.14794118638900353,PAIR,best_oos - oos_sharpe,1e-12,True
2026-09-07_price-the-H2-for-DD-exchange-rate-as-a-record-wide-constant_cloud.walkforward.csv,regret,3,3,20,REPRODUCED,PAIR,1.1102230246251565e-16,best_OOS_Sharpe - OOS_Sharpe,1.1102230246251565e-16,1.1102230246251565e-16,0.34011165067546756,0.2861665210951041,PAIR,best_OOS_Sharpe - OOS_Sharpe,1e-12,True
2026-09-07_price-the-MAB-half-width-PAST-the-grid-edge_cloud.walkforward.csv,regret,12,12,14,REPRODUCED,PAIR,2.220446049250313e-16,best_OOS - OOS_Sharpe,2.220446049250313e-16,2.220446049250313e-16,0.13098167274560035,0.094668889854741,PAIR,best_OOS - OOS_Sharpe,1e-12,True
2026-09-07_price-the-U56-EWALL-MA-band-at-b012-on-its-own_cloud.walkforward.csv,regret,51,69,8,UNREPRODUCED,GRPMAX,0.1506561472115049,max(IS_Sharpe|panel|arm|conv|b|g) - IS_Sharpe,0.24019004584233694,0.24019004584233694,0.29090225161982897,0.1506561472115049,,,,True
2026-09-07_price-the-no-trade-BANDs-DRAWDOWN-TAX-across-the-record_B.walkforward.csv,regret,3,3,17,REPRODUCED,PAIR,1.1102230246251565e-16,best_OOS_Sharpe - OOS_Sharpe,1.1102230246251565e-16,1.1102230246251565e-16,0.1595015221054652,0.011603992234335905,PAIR,best_OOS_Sharpe - OOS_Sharpe,1e-12,True
2026-09-07_price-the-sleeve-fraction-against-the-gross-numeraire_cloud.walkforward.csv,regret,12,12,15,REPRODUCED,PAIR,2.220446049250313e-16,oos_best_OOS - OOS_Sharpe,2.220446049250313e-16,2.220446049250313e-16,0.2038349170120357,0.09285275491448391,PAIR,oos_best_OOS - OOS_Sharpe,1e-12,True
2026-09-07_re-price-the-fixed-ABSOLUTE-breadth-threshold-as-a-quantile_C.walkforward.csv,regret,36,36,15,REPRODUCED,PAIR,2.220446049250313e-16,OOS_Sharpe - best_OOS,2.220446049250313e-16,0.2946722801261263,0.4879620238540383,0.1596000609941507,PAIR,OOS_Sharpe - best_OOS,1e-12,True
2026-09-07_selection-vs-no-selection-as-the-real-question_B.null.csv,regret,100,100,19,UNREPRODUCED,PAIR,0.012818623315455503,prem_total_xc - prem_total,0.012818623315455503,0.012818623315455503,0.026427595084754785,0.0138043153962322,,,,True
2026-09-07_selection-vs-no-selection-as-the-real-question_B.picks.csv,regret,44,44,21,REPRODUCED,PAIR,2.220446049250313e-16,sh_OOS - best_OOS,2.220446049250313e-16,2.220446049250313e-16,0.071806679631789,0.07179352321686414,PAIR,sh_OOS - best_OOS,1e-12,True
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.walkforward.csv,regret,6,6,12,UNREPRODUCED,GRPMAX,0.03269414556684603,max(SPY_OOS_Sharpe|WHOLE) - SPY_OOS_Sharpe,0.03270730198179339,0.03270730198179339,0.0327073019817934,0.03269414556684603,,,,True
2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B.folds.csv,regret,162,162,10,REPRODUCED,PAIR,4.440892098500626e-16,test_Sharpe_pick - test_Sharpe_best,4.440892098500626e-16,4.440892098500626e-16,0.23931313142924182,0.2393131314294182,PAIR,test_Sharpe_pick - test_Sharpe_best,1e-12,True
2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B.ordering.csv,regret,54,54,33,REPRODUCED,PAIR,2.220446049250313e-16,OOS_Sharpe_pick - OOS_Sharpe_best,2.220446049250313e-16,2.220446049250313e-16,0.12000798526753953,0.11999482885259344,PAIR,OOS_Sharpe_pick - OOS_Sharpe_best,1e-12,True
2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B.ordering.csv,regret_frac,54,54,33,UNREPRODUCED,PAIRABS,0.32914017745855484,|OOS_MaxDD_best| - |dq|,0.37166969847308823,0.32914017745855484,0.9999999999999996,0.820019158282445,,,,False
2026-09-07_the-SCORED-vs-PRICED-denominator-is-a-5-point-sign-stability-gap_cloud.walkforward.csv,regret,3,3,13,REPRODUCED,PAIR,2.220446049250313e-16,OOS_Sharpe - oos_best_sharpe,2.220446049250313e-16,2.220446049250313e-16,0.010309052758827875,0.01029589634404983,PAIR,OOS_Sharpe - oos_best_sharpe,1e-12,True
2026-09-07_why-does-the-IS-chooser-prefer-NARROW-on-B136-and-WIDE-on-U56_cloud.blocks.csv,fwd_regret,37,37,12,REPRODUCED,PAIR,2.220446049250313e-16,fwd_best_Sharpe - fwd_Sharpe,2.220446049250313e-16,0.05381118975871399,1.2713307013792474,1.0771369668442723,PAIR,fwd_best_Sharpe - fwd_Sharpe,1e-12,True
2026-09-07_why-does-the-IS-chooser-prefer-NARROW-on-B136-and-WIDE-on-U56_cloud.walkforward.csv,regret,3,3,19,REPRODUCED,PAIR,2.220446049250313e-16,oosbest_OOS - OOS_Sharpe,2.220446049250313e-16,2.220446049250313e-16,0.08500551468107187,0.2342071885388753,PAIR,oosbest_OOS - OOS_Sharpe,1e-12,True
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_B.walkforward.csv,regret_vs_oracle,108,108,12,UNREPRODUCED,PAIRPP,10.673519689293718,100*(OOS_CAGR_control - OOS_CAGR),15.406851815703366,14.507526376202076,10.673519689293718,16.704599046943013,,,,True
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_cloud.walkforward.csv,regret,18,18,12,REPRODUCED,PAIR,2.220446049250313e-16,oracle_OOS - pick_OOS,2.220446049250313e-16,2.220446049250313e-16,0.19044886037934416,0.1389388744363369,PAIR,oracle_OOS - pick_OOS,1e-12,True
2026-09-08_do-de-grossing-instruments-belong-armed-only-in-crashes-after-all_B.walkforward.csv,regret_vs_control,27,27,10,REPRODUCED,PAIR,2.220446049250313e-16,pick_OOS_Sharpe - ctl_OOS_Sharpe,2.220446049250313e-16,2.220446049250313e-16,0.15735469718556327,0.1573546971855663,PAIR,pick_OOS_Sharpe - ctl_OOS_Sharpe,1e-12,True
2026-09-08_do-de-grossing-instruments-belong-armed-only-in-crashes-after-all_B.walkforward.csv,regret_vs_best_matched,27,27,10,REPRODUCED,PAIR,0.0008548007902856591,pick_OOS_Sharpe - ctl_OOS_Sharpe,0.0008548007902856591,0.0008548007902856591,0.15650985175001825,0.1565098517500187,PAIR,pick_OOS_Sharpe - ctl_OOS_Sharpe,1e-03,True
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.walkforward.csv,regret,36,36,16,REPRODUCED,PAIR,4.440892098500626e-16,oracle_OOS_Sharpe - OOS_Sharpe,4.440892098500626e-16,4.440892098500626e-16,0.18750604180013397,0.1464767717247914,PAIR,oracle_OOS_Sharpe - OOS_Sharpe,1e-12,True
2026-09-08_does-the-key-swap-survive-a-CONSTANT-count_cloud.walkforward.csv,regret,54,54,15,REPRODUCED,PAIR,1.1102230246251565e-16,room - margin,1.1102230246251565e-16,2.220446049250313e-16,0.41285947832491177,0.1749657439110692,PAIR,room - margin,1e-12,True
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_B.walkforward.csv,S1_regret,84,84,27,REPRODUCED,PAIR,2.220446049250313e-16,ORACLE_OOS_Sharpe - S1_OOS_Sharpe,2.220446049250313e-16,2.220446049250313e-16,0.2412276126115387,0.1659229110953453,PAIR,ORACLE_OOS_Sharpe - S1_OOS_Sharpe,1e-12,True
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_cloud.walkforward.csv,regret,126,126,18,REPRODUCED,PAIR,2.220446049250313e-16,best_OOS - pick_OOS,2.220446049250313e-16,2.220446049250313e-16,0.3768742080964671,0.23192770822399336,PAIR,best_OOS - pick_OOS,1e-12,True
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.walkforward.csv,regret_vs_donothing,81,81,14,REPRODUCED,PAIR,3.3306690738754696e-16,OOS_Sharpe - ctl_OOS_Sharpe,3.3306690738754696e-16,3.3306690738754696e-16,0.17645031112838439,0.1612915207055334,PAIR,OOS_Sharpe - ctl_OOS_Sharpe,1e-12,True
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.walkforward.csv,regret_vs_oracle,81,81,14,UNREPRODUCED,PAIRABS,0.11876960381796191,|v2_OOS_CAGR| - |v2_OOS_MaxDD|,0.12060756715139619,0.11876960381796191,0.19044886037934416,0.1315164562268704,,,,True
2026-09-08_is-every-published-max_vol-argmax-a-single-ranking-key-reading_cloud.walkforward.csv,oracle_regret,24,24,13,REPRODUCED,PAIR,2.220446049250313e-16,OOS_Sharpe_best - OOS_Sharpe,2.220446049250313e-16,0.054972053225301076,0.5326098959009901,0.2934058662572641,PAIR,OOS_Sharpe_best - OOS_Sharpe,1e-12,True
2026-09-08_is-the-top-decile-trim-a-drop-the-worst-rule_cloud.walkforward.csv,regret,6,6,15,REPRODUCED,PAIR,1.1102230246251565e-16,room - margin,1.1102230246251565e-16,2.220446049250313e-16,0.09845664083623085,0.02153805531262125,PAIR,room - margin,1e-12,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.boot.csv,regret_cell,12,12,21,REPRODUCED,PAIR,1.6653345369377348e-16,room_cell - margin_cell,1.6653345369377348e-16,0.007995277588886601,0.10076372041112336,0.0694847467563763,PAIR,room_cell - margin_cell,1e-12,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.boot.csv,regret_inst,12,12,21,REPRODUCED,PAIR,1.942890293094024e-16,room_inst - margin_inst,1.942890293094024e-16,0.008940417563347819,0.134382148776524,0.1173936588018269,PAIR,room_inst - margin_inst,1e-12,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.boot.csv,regret_lo,12,12,21,UNREPRODUCED,PAIR,0.025558098674364982,room_lo - margin_inst,0.025558098674364982,0.025558098674364982,0.10873565915971994,0.0969021610913221,,,,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.boot.csv,regret_hi,12,12,21,UNREPRODUCED,PAIR,0.021120682646236677,room_hi - margin_inst,0.021120682646236677,0.021120682646236677,0.1701241233402928,0.1396096166124371,,,,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.boot.csv,regret_sd,12,12,21,UNREPRODUCED,PAIRABS,0.014740917208800192,|room_inst| - |margin_inst|,0.014796193259713306,0.014740917208800192,0.14164184102583022,0.1321345760106272,,,,False
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.boot.csv,regret_nonneg,12,12,21,UNREPRODUCED,PAIR,0.5247203040822228,room_dominated - margin_lo,0.5247203040822228,0.5741381777330832,1.0,1.0,,,,False
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,28775,28775,8,REPRODUCED,PAIR,1.1102230246251565e-16,oos_best - oos_pick,1.1102230246251565e-16,0.5677106315484179,0.9668943904866834,1.1563727435889837,PAIR,oos_best - oos_pick,1e-12,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,pub_regret,6372,28775,8,UNREPRODUCED,GRPMAX,4.780228600017557,max(margin|WHOLE) - margin,5.211488362155477,5.606166244552825,6.137223194229335,4.780228600017557,,,,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.instances.csv,regret,364,364,7,REPRODUCED,PAIR,2.220446049250313e-16,room - margin,2.220446049250313e-16,0.3444090823257009,0.9657357940621114,0.7086420711668231,PAIR,room - margin,1e-12,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.regretcols.csv,has_regret,306,306,5,UNREPRODUCED,PAIR,1.0,n_rows - n_rows,1.0,1.0,1.0000000000005116,6898.0,,,,False
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.regretcols.csv,n_regret_vals,306,306,5,UNREPRODUCED,PAIR,644.0,n_rows - n_rows,644.0,644.0,644.0000000000055,6898.0,,,,False
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.regretcols.csv,mean_regret,74,306,5,UNREPRODUCED,GRPMAX,1.0,max(neg_share|WHOLE) - neg_share,1.0119243109337492,1.0119243109337492,1.0119243109337492,1.0,,,,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.regretcols.csv,min_regret,74,306,5,UNREPRODUCED,PAIR,1.1676752607259366,neg_share - neg_share,1.1676752607259366,1.1676752607259366,1.1676752607259422,1.1676752607259366,,,,True
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.walkforward.csv,regret,144,144,13,REPRODUCED,PAIR,2.220446049250313e-16,OOS_best - OOS_Sharpe_pick,2.220446049250313e-16,2.220446049250313e-16,0.21890966191513428,0.1553317024894154,PAIR,OOS_best - OOS_Sharpe_pick,1e-12,True
2026-09-08_publish-ROOM-beside-every-abstention-and-chooser-result_C.livecells.csv,REGRET,1800,1800,14,REPRODUCED,PAIR,4.440892098500626e-16,OOS_best - OOS_star,4.440892098500626e-16,4.440892098500626e-16,0.1503281076734359,0.09763039199769749,PAIR,OOS_best - OOS_star,1e-12,True
2026-09-08_publish-ROOM-beside-every-abstention-and-chooser-result_cloud.cells.csv,REGRET_star,5422,5422,20,REPRODUCED,PAIR,1.1102230246251565e-16,OOS_best - OOS_star,1.1102230246251565e-16,0.3300395419866863,0.5156278795049263,0.2502772319753573,PAIR,OOS_best - OOS_star,1e-12,True
2026-09-08_publish-ROOM-beside-every-abstention-and-chooser-result_cloud.livecells.csv,REGRET_star,1200,1200,22,REPRODUCED,PAIR,1.1102230246251565e-16,ROOM445 - MARGIN_star,1.1102230246251565e-16,1.1102230246251565e-16,0.1503281076734359,0.0856240734105606,PAIR,ROOM445 - MARGIN_star,1e-12,True
2026-09-08_the-013-margin-rule_cloud.instances.csv,regret,8748,8748,13,REPRODUCED,PAIR,2.220446049250313e-16,oos_best - oos_pick,2.220446049250313e-16,0.9407304894683477,0.9801642584863046,0.8257670141633282,PAIR,oos_best - oos_pick,1e-12,True
2026-09-08_the-dg-reachability-ceiling_cloud.walkforward.csv,regret,6,6,12,REPRODUCED,PAIR,2.220446049250313e-16,OOS_best - OOS_Sharpe,2.220446049250313e-16,2.220446049250313e-16,0.11014964383335712,0.09412084402243812,PAIR,OOS_best - OOS_Sharpe,1e-12,True
2026-09-08_the-one-corner-three-books-audit_C.walkforward.csv,regret,72,72,13,UNREPRODUCED,GRPMAX,0.2028956654548171,max(OOS_CAGR|WHOLE) - OOS_CAGR,0.22018542086603218,0.22018542086603218,0.4262988439560189,0.2028956654548171,,,,True
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.cells.csv,regret,3604,24610,2,UNREPRODUCED,GRPMAX,4.816087248686175,max(margin|WHOLE) - margin,6.137223194229369,6.137223194229369,6.137223194229369,4.816087248686175,,,,True
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.walkforward.csv,regret,36,36,11,UNREPRODUCED,GRPMAX,0.1553317024894154,max(OOS_CAGR_pick|WHOLE) - OOS_CAGR_pick,0.2056281892294396,0.20905439228944217,0.21890966191513428,0.1553317024894154,,,,True
2026-09-09_do-CLASSIFIER-selectors-behave-differently-from-ARGMAX-selectors_B.walkforward.csv,regret,36,36,11,UNREPRODUCED,GRPMAX,0.15386289046122942,max(OOS_CAGR_pick|WHOLE) - OOS_CAGR_pick,0.2056281892294396,0.20905439228944217,0.21890966191513428,0.15386289046122942,,,,True
2026-09-09_does-the-QUANTILE-zero-residual-hold-at-DAILY-and-ANNUAL-cadence_B.walkforward.csv,regret,4,18,23,REPRODUCED,PAIR,0.0,best_oSharpe_in_arm - oSharpe,0.0,0.0,0.24735574050298026,0.08687940801583352,PAIR,best_oSharpe_in_arm - oSharpe,EXACT,True
2026-09-09_is-EVOL-the-real-survivor-not-DISP_B.walkforward.csv,regret,162,162,14,REPRODUCED,PAIR,2.220446049250313e-16,OOS_Sharpe - anchor_OOS_Sharpe,2.220446049250313e-16,2.220446049250313e-16,0.43678711766119704,0.436787117661348,PAIR,OOS_Sharpe - anchor_OOS_Sharpe,1e-12,True
2026-09-09_is-every-published-CADENCE-verdict-really-a-c_sd-verdict_cloud.walkforward.csv,regret,126,126,8,REPRODUCED,PAIR,4.440892098500626e-16,best_oSharpe - oSharpe,4.440892098500626e-16,4.440892098500626e-16,0.2759081818739295,0.17618071275193073,PAIR,best_oSharpe - oSharpe,1e-12,True
2026-09-09_is-the-MA-threshold-edge-a-CONSTANT-GROSS-effect_cloud.walkforward.csv,regret,18,18,9,UNREPRODUCED,GRPMAX,0.3083731577051225,max(oDSharpe_pair|WHOLE) - oDSharpe_pair,0.32995519526651224,0.3089028804632835,0.7119443729274736,0.3083731577051225,,,,True
2026-09-09_is-the-MARGINAL-rho-the-only-estimable-characteristic-statistic_C.walkforward.csv,regret_vs_anchor,7,9,7,UNREPRODUCED,PAIRPP,0.0990093832800909,100*(cells - cells),0.09900938328018327,0.09900938328018327,0.0990093832800909,0.099009383280185,,,,True
2026-09-09_is-the-gate-timing-residual-a-constant-in-pp-per-year_B.walkforward.csv,regret,12,12,9,REPRODUCED,PAIR,2.220446049250313e-16,oSharpe - oracle_oSharpe,2.220446049250313e-16,2.220446049250313e-16,0.7112303322301172,0.48146359613016976,PAIR,oSharpe - oracle_oSharpe,1e-12,True
2026-09-09_is-the-no-trade-BAND-argmax-interior-or-a-grid-edge_B.walkforward.csv,regret,6,6,15,REPRODUCED,PAIR,2.220446049250313e-16,oos_best_S - OOS_Sharpe,2.220446049250313e-16,2.220446049250313e-16,0.18487523188213117,0.02450506024903143,PAIR,oos_best_S - OOS_Sharpe,1e-12,True
2026-09-09_is-the-vol-cap-the-real-universe-clause-not-the-trend-leg_B.walkforward.csv,regret,6,6,10,REPRODUCED,PAIR,0.0,best_oSharpe - oSharpe,0.0,0.0,0.5505734790438366,0.14915777279465992,PAIR,best_oSharpe - oSharpe,EXACT,True
2026-09-09_name-level-fixed-effects_B.s7_ladder.csv,regret,6,6,6,UNREPRODUCED,PAIR,0.2787035382348597,OOS_Sharpe - IS_Sharpe,0.2787035382348597,0.2787035382348597,0.2922266629607151,0.2922266629607466,,,,True
2026-09-09_price-the-14-breadth-files-on-their-own-books_B.walkforward.csv,regret,18,18,12,UNREPRODUCED,GRPMAX,0.1755685248124903,OOS_Sharpe - max(OOS_Sharpe|WHOLE),0.20947243099498314,0.20947243099498314,0.5321246704055704,0.1755685248124903,,,,True
2026-09-10_census-the-record-for-MaxDD-comparisons-that-are-EXACT-TIES_cloud.walkforward.csv,regret,54,54,17,REPRODUCED,PAIR,2.220446049250313e-16,OOS_Sharpe - best_OOS,2.220446049250313e-16,0.1870787860149114,0.3496156985935528,0.1643723292784754,PAIR,OOS_Sharpe - best_OOS,1e-12,True
2026-09-10_census-the-record-s-PARKs-for-the-DATA-SEARCH-ERROR_cloud.wf.csv,regret,16,16,12,UNREPRODUCED,GRPMAX,0.0158783452891865,max(d_nodial|WHOLE) - d_nodial,0.03055764763741553,0.03055764763741553,0.2080302055438521,0.0158783452891865,,,,True
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_B.walkforward.csv,regret,72,72,15,REPRODUCED,PAIR,4.440892098500626e-16,best_OOS - OOS_Sharpe,4.440892098500626e-16,4.440892098500626e-16,0.31478909546422684,0.2185176841630998,PAIR,best_OOS - OOS_Sharpe,1e-12,True
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_cloud.walkforward.csv,regret,90,90,18,REPRODUCED,PAIR,4.440892098500626e-16,OOS_Sharpe - best_OOS,4.440892098500626e-16,0.277747152518488,0.3496156985935528,0.28993984367975467,PAIR,OOS_Sharpe - best_OOS,1e-12,True
2026-09-10_does-any-published-rule-8-pick-survive-the-NO-DIAL-control_cloud.cells.csv,regret,192,192,13,REPRODUCED,PAIR,2.220446049250313e-16,oracle_oos - pick_oos,2.220446049250313e-16,0.14756292871322924,0.38789759601208784,0.3198671022814744,PAIR,oracle_oos - pick_oos,1e-12,True
2026-09-10_does-any-published-rule-8-pick-survive-the-NO-DIAL-control_cloud.wf.csv,regret,192,192,13,REPRODUCED,PAIR,2.220446049250313e-16,oracle_oos - pick_oos,2.220446049250313e-16,0.14756292871322924,0.38789759601208784,0.3198671022814744,PAIR,oracle_oos - pick_oos,1e-12,True
2026-09-10_does-the-TAX-to-c-star-rho-close-under-a-TURNOVER-NORMALISATION_C.picks.csv,regret,54,54,12,UNREPRODUCED,PAIRABS,0.1826651137430867,|spy_OOS_CAGR| - |spy_OOS_MaxDD|,0.204175227645012,0.1826651137430867,0.3496156985935528,0.2618657764325859,,,,True
2026-09-10_is-EVERY-published-CHOOSER-WIN-in-the-record-a-PHASE-WIN_C.wf.csv,regret,18,18,13,UNREPRODUCED,GRPMAX,0.11687038984978339,max(oos_cagr_pick|WHOLE) - oos_cagr_pick,0.1533862339818628,0.1533862339818628,0.17433666746455856,0.11687038984978339,,,,True
2026-09-10_is-SMALL439s-weak-TAX-to-c-star-rho-an-EDGE-DISPERSION-effect_cloud.picks.csv,regret,54,54,12,UNREPRODUCED,PAIRABS,0.1826651137430867,|spy_OOS_CAGR| - |spy_OOS_MaxDD|,0.204175227645012,0.1826651137430867,0.3496156985935528,0.2618657764325859,,,,True
2026-09-10_is-the-MATCHED-GROSS-TWIN-win-rate-a-FIRING-RATE-function_C.walkforward.csv,regret,54,54,20,REPRODUCED,PAIR,3.3306690738754696e-16,OOS_Sharpe - best_OOS,3.3306690738754696e-16,0.2586196252786752,0.3496156985935528,0.2618657764325859,PAIR,OOS_Sharpe - best_OOS,1e-12,True
2026-09-10_is-the-SELECTION-vs-TRADING-dial-split-a-record-wide-law_cloud.cells.csv,regret,216,216,18,REPRODUCED,PAIR,2.220446049250313e-16,oracle_oos - pick_oos,2.220446049250313e-16,0.14756292871322924,0.39945273327068875,0.3198671022814744,PAIR,oracle_oos - pick_oos,1e-12,True
2026-09-10_is-the-SELECTION-vs-TRADING-dial-split-a-record-wide-law_cloud.walkforward.csv,regret,216,216,18,REPRODUCED,PAIR,2.220446049250313e-16,oracle_oos - pick_oos,2.220446049250313e-16,0.14756292871322924,0.39945273327068875,0.3198671022814744,PAIR,oracle_oos - pick_oos,1e-12,True
