panel,fam,frac,th,CAGR,Sharpe,MaxDD,H1,H2,keep4a,keep4b,oCAGR,oSharpe,oMaxDD,keep4a_oos,keep4b_oos,X_EXP,X_CAGR,X_TURN,leg_H1,leg_H2,leg_DD,leg_CAGR,oleg_H1,oleg_H2,oleg_DD,oleg_CAGR
U56,VOLTGT,0.5,0.1,0.12357939343161606,1.1722247238738037,-0.1380976933472331,1.2240230464373427,1.1261123297429743,False,True,0.13068737385828855,1.2091393912839525,-0.1380976933472332,False,True,0.6297706608718031,0.12357939343161606,3.780731730523626,True,True,True,True,True,True,True,True
U56,VOLTGT,0.5,0.15,0.14944197821710414,1.1955853837218495,-0.16052937135403633,1.2718949077842168,1.1341682244314726,False,True,0.15762935492622487,1.2103144969904798,-0.16052937135403678,False,True,0.7185490840269796,0.14944197821710414,3.2540154874435605,True,True,True,True,True,True,True,True
U56,VOLTGT,0.5,0.2,0.15333360290442677,1.1606822796504757,-0.18876875194594311,1.2343105094746596,1.1060866131222162,False,True,0.1638334784903941,1.176948210606569,-0.18876875194594367,False,True,0.7406358271735378,0.15333360290442677,3.015498583274662,True,True,True,True,True,True,True,True
U56,VOLTGT,0.25,0.1,0.12114107962814114,1.167165925306815,-0.12757374815555111,1.2350805497232982,1.1046557402383315,False,True,0.12591899535126694,1.1913623469226213,-0.12757374815555234,False,True,0.6249144937407349,0.12114107962814114,3.8584037945135705,True,True,True,True,True,True,True,True
U56,VOLTGT,0.25,0.15,0.1477472656325698,1.186985605337394,-0.16052937135403644,1.2718113640364999,1.1172787305213074,False,True,0.1545346556753826,1.1951048322761935,-0.16052937135403678,False,True,0.7174875650776238,0.1477472656325698,3.2644945307381144,True,True,True,True,True,True,True,True
U56,VOLTGT,0.25,0.2,0.15254318929070343,1.1563833135957544,-0.18876875194594311,1.2343105094746596,1.0978837400303014,False,True,0.16238048077768452,1.1694217247620045,-0.18876875194594367,False,True,0.740317997428525,0.15254318929070343,3.019080202884458,True,True,True,True,True,True,True,True
U56,VOLTGT,0.0,0.1,0.12075251394008912,1.1641831977119463,-0.12757374815555111,1.2350805497232982,1.0988016591111487,False,True,0.12520803326176222,1.1860135284183961,-0.1275737481555519,False,True,0.624754186529749,0.12075251394008912,3.8599111695067454,True,True,True,True,True,True,True,True
U56,VOLTGT,0.0,0.15,0.1477472656325698,1.186985605337394,-0.16052937135403644,1.2718113640364999,1.1172787305213074,False,True,0.1545346556753826,1.1951048322761935,-0.16052937135403678,False,True,0.7174875650776238,0.1477472656325698,3.2644945307381144,True,True,True,True,True,True,True,True
U56,VOLTGT,0.0,0.2,0.15254318929070343,1.1563833135957544,-0.18876875194594311,1.2343105094746596,1.0978837400303014,False,True,0.16238048077768452,1.1694217247620045,-0.18876875194594367,False,True,0.740317997428525,0.15254318929070343,3.019080202884458,True,True,True,True,True,True,True,True
B136,STOP,1.0,0.05,0.16059882236574818,1.0653720113403455,-0.2074018763117902,1.2815295144117693,0.8967747019833979,False,False,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,0.7503275419277662,0.16059882236574818,3.2480549590542847,True,True,False,True,True,True,False,True
B136,STOP,1.0,0.075,0.16059882236574818,1.0653720113403455,-0.2074018763117902,1.2815295144117693,0.8967747019833979,False,False,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,0.7503275419277662,0.16059882236574818,3.2480549590542847,True,True,False,True,True,True,False,True
B136,STOP,1.0,0.1,0.16059882236574818,1.0653720113403455,-0.2074018763117902,1.2815295144117693,0.8967747019833979,False,False,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,0.7503275419277662,0.16059882236574818,3.2480549590542847,True,True,False,True,True,True,False,True
B136,STOP,0.75,0.05,0.1369031459640575,1.0225221278469308,-0.17864228788481462,1.2823757850369955,0.8112788780390011,False,False,0.13421807200015,0.955957482854942,-0.17864228788481484,False,True,0.6919231656604807,0.1369031459640575,3.781166925565573,True,False,True,True,True,True,True,True
B136,STOP,0.75,0.075,0.14481672534750611,1.029923707161104,-0.19764557432231067,1.2874998994510038,0.8284198019893503,False,True,0.14303204193896413,0.9630500945634906,-0.19764557432231045,False,True,0.7174013703615927,0.14481672534750611,3.54551356791147,True,True,True,True,True,True,True,True
B136,STOP,0.75,0.1,0.1472006811663904,1.0144420854106497,-0.19279037270798904,1.2471824356551091,0.829486010364087,False,True,0.1463667588280042,0.9598415924590954,-0.19279037270798893,False,True,0.7333683641835644,0.1472006811663904,3.452657055587715,True,True,True,True,True,True,True,True
B136,STOP,0.5,0.05,0.111098779167214,0.9630221254971527,-0.14956064739740849,1.2100517723035487,0.7495669119253252,False,False,0.11134754463825702,0.9250772033694012,-0.14956064739740826,False,True,0.5950135285274827,0.111098779167214,4.2526580850593225,True,False,True,True,True,True,True,True
B136,STOP,0.5,0.075,0.12745891026100842,0.982726112884966,-0.1495606473974086,1.225387205390952,0.7890100550693657,False,False,0.12881247035219,0.9385846939974843,-0.14956064739740826,False,True,0.6728835811288487,0.12745891026100842,3.889347343779253,True,False,True,True,True,True,True,True
B136,STOP,0.5,0.1,0.12635858169246883,0.9277177636877425,-0.18779405305211772,1.226693752785531,0.6817831004647615,False,False,0.11732258494563141,0.83063921481802,-0.18779405305211794,False,False,0.6846845226304202,0.12635858169246883,3.846049796950983,True,False,True,True,False,True,True,True
B136,STOP,0.25,0.05,0.057872190356031084,0.7098005392963,-0.12012768040955857,0.9183212416119599,0.5129325219958853,False,False,0.06729144424416011,0.7800856234151936,-0.12012768040955857,False,False,0.35536144807033326,0.057872190356031084,3.552370431354975,False,False,True,False,False,False,True,False
B136,STOP,0.25,0.075,0.09678231593732733,0.9041113791049011,-0.12941447239483628,1.0729555443040908,0.7443385261753043,False,False,0.100641832372105,0.9196096783057823,-0.12941447239483606,False,False,0.5030812912485569,0.09678231593732733,3.664149643184217,True,False,True,False,False,True,True,False
B136,STOP,0.25,0.1,0.08296561418795356,0.748957747117688,-0.17554292829137919,1.0032799424439847,0.4779371642569513,False,False,0.07102787808525712,0.6746520001699867,-0.17554292829137896,False,False,0.5143277191510494,0.08296561418795356,3.452451074871115,True,False,True,False,False,False,True,False
B136,STOP,0.0,0.05,-0.001371643196490857,-0.14320048991482096,-0.027203345262412082,-0.20252431530363715,,False,False,0.0,,0.0,False,False,0.004548331250302891,-0.001371643196490857,0.06331495360068981,False,False,True,False,False,False,True,False
B136,STOP,0.0,0.075,-0.003894703651247111,-0.33578170940239,-0.06968479972906971,-0.47497331514608937,,False,False,0.0,,0.0,False,False,0.005387153910322374,-0.003894703651247111,0.06407811799658307,False,False,True,False,False,False,True,False
B136,STOP,0.0,0.1,-0.0049566901500758265,-0.38020106502465983,-0.0901179334993133,-0.5378397831934565,,False,False,0.0,,0.0,False,False,0.006225579856270386,-0.0049566901500758265,0.06673818308736645,False,False,True,False,False,False,True,False
B136,MAGATE,1.0,0.0,0.16059882236574818,1.0653720113403455,-0.2074018763117902,1.2815295144117693,0.8967747019833979,False,False,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,0.7503275419277662,0.16059882236574818,3.2480549590542847,True,True,False,True,True,True,False,True
B136,MAGATE,1.0,0.03,0.16059882236574818,1.0653720113403455,-0.2074018763117902,1.2815295144117693,0.8967747019833979,False,False,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,0.7503275419277662,0.16059882236574818,3.2480549590542847,True,True,False,True,True,True,False,True
B136,MAGATE,1.0,0.06,0.16059882236574818,1.0653720113403455,-0.2074018763117902,1.2815295144117693,0.8967747019833979,False,False,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,0.7503275419277662,0.16059882236574818,3.2480549590542847,True,True,False,True,True,True,False,True
B136,MAGATE,0.75,0.0,0.15169863783898174,1.0823047430996056,-0.17864228788481518,1.31467185242638,0.8989720651859725,False,True,0.15266273800983998,1.0310581868487776,-0.17864228788481495,False,True,0.7177193686067705,0.15169863783898174,3.554768947534596,True,True,True,True,True,True,True,True
B136,MAGATE,0.75,0.03,0.1525611074416786,1.0593959237090207,-0.19279037270798893,1.3124059751308188,0.8637009495300817,False,True,0.15128596099049663,0.992766717409208,-0.19279037270798882,False,True,0.7291359990248976,0.1525611074416786,3.4804369939004474,True,True,True,True,True,True,True,True
B136,MAGATE,0.75,0.06,0.15289420382214458,1.0485538496673394,-0.1927903727079887,1.278556035410996,0.8687607949694675,False,True,0.15333388362431544,0.9960321858891198,-0.19279037270798882,False,True,0.7373606829500622,0.15289420382214458,3.386920166485333,True,True,True,True,True,True,True,True
B136,MAGATE,0.5,0.0,0.14230894135235594,1.079899938590636,-0.16685702157032767,1.3272186759023747,0.88274995518649,False,True,0.14289608514522034,1.0253791902820861,-0.166857021570328,False,True,0.6850929474958005,0.14230894135235594,3.9397568887686214,True,True,True,True,True,True,True,True
B136,MAGATE,0.5,0.03,0.14422167623575088,1.0396036575954715,-0.18779405305211827,1.3277665530556146,0.8180835483847431,False,False,0.14041448397942746,0.9547218829400598,-0.18779405305211816,False,True,0.7079330128633443,0.14422167623575088,3.7724492238065217,True,False,True,True,True,True,True,True
B136,MAGATE,0.5,0.06,0.1449941373422008,1.0216053815393555,-0.18779405305211805,1.2638397056438437,0.8317801296767138,False,True,0.14460895361045023,0.9647848948895745,-0.18779405305211805,False,True,0.7243760020684912,0.1449941373422008,3.5748604405382873,True,True,True,True,True,True,True,True
B136,MAGATE,0.25,0.0,0.13253561089921395,1.051058060418186,-0.15810923373724928,1.3105522334725563,0.8425384390492547,False,True,0.13267593614599926,0.9945032007292456,-0.15810923373724917,False,True,0.6524448938692102,0.13253561089921395,4.322209926398753,True,True,True,True,True,True,True,True
B136,MAGATE,0.25,0.03,0.13564633428334738,1.0042988329607092,-0.18779405305211783,1.3232501149059743,0.7597179791024099,False,False,0.12931543026764358,0.9032339224678336,-0.18779405305211816,False,False,0.6867164676326886,0.13564633428334738,4.071815663852154,True,False,True,True,False,True,True,True
B136,MAGATE,0.25,0.06,0.13692509532234043,0.9840373477335129,-0.20144101331916142,1.2366023524073066,0.7855539859056391,False,False,0.13568626104967185,0.9237247161770546,-0.18779405305211794,False,False,0.7113719585415552,0.13692509532234043,3.7916098341215245,True,False,True,True,False,True,True,True
B136,MAGATE,0.0,0.0,0.12239285401565891,0.9917323979059687,-0.16998380921328482,1.2589535746103322,0.7759579738901787,False,False,0.12201982116526566,0.9350622312183581,-0.15091915557487046,False,True,0.6197718430607293,0.12239285401565891,4.700114245157468,True,False,True,True,True,True,True,True
B136,MAGATE,0.0,0.03,0.1268509799281905,0.9531386242189557,-0.19297843505585832,1.2960052465969405,0.6896507701036934,False,False,0.11801440973009591,0.838938188335548,-0.1929784350558581,False,False,0.6654842287437546,0.1268509799281905,4.369124031756846,True,False,True,True,False,False,True,True
B136,MAGATE,0.0,0.06,0.12872188750369573,0.9362718319793286,-0.22557635206763815,1.1965832091351638,0.7310465722755831,False,False,0.12662747269109564,0.8735686557493019,-0.18779405305211794,False,False,0.6983469915049326,0.12872188750369573,4.009253234527872,True,False,False,True,False,True,True,True
B136,VOLTGT,1.0,0.1,0.16059882236574818,1.0653720113403455,-0.2074018763117902,1.2815295144117693,0.8967747019833979,False,False,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,0.7503275419277662,0.16059882236574818,3.2480549590542847,True,True,False,True,True,True,False,True
B136,VOLTGT,1.0,0.15,0.16059882236574818,1.0653720113403455,-0.2074018763117902,1.2815295144117693,0.8967747019833979,False,False,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,0.7503275419277662,0.16059882236574818,3.2480549590542847,True,True,False,True,True,True,False,True
B136,VOLTGT,1.0,0.2,0.16059882236574818,1.0653720113403455,-0.2074018763117902,1.2815295144117693,0.8967747019833979,False,False,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,0.7503275419277662,0.16059882236574818,3.2480549590542847,True,True,False,True,True,True,False,True
B136,VOLTGT,0.75,0.1,0.13042385964595993,1.0557229152580863,-0.17864228788481484,1.2826444035466287,0.8650151126734171,False,True,0.128566849692767,0.9997084146159603,-0.17864228788481484,False,True,0.6457528019900576,0.13042385964595993,3.7144504507969986,True,True,True,True,True,True,True,True
B136,VOLTGT,0.75,0.15,0.14863960483326033,1.0849426221139329,-0.1758244548635869,1.3189712949880341,0.8859711294467246,False,True,0.1451830340606941,1.0239907208982364,-0.175824454863587,False,True,0.7115617030040245,0.14863960483326033,3.540637762138069,True,True,True,True,True,True,True,True
B136,VOLTGT,0.75,0.2,0.15711987072081102,1.086100242635581,-0.17745789007699853,1.3205826426597909,0.8928333089898827,False,True,0.15394349105778526,1.0225822958756707,-0.17745789007699853,False,True,0.7364237045083432,0.15711987072081102,3.3925943632535103,True,True,True,True,True,True,True,True
B136,VOLTGT,0.5,0.1,0.1142697159775461,1.0479258861781946,-0.1476047533298923,1.2937346728771493,0.8200689876127364,False,False,0.10817535563042147,0.9777144937105408,-0.14760475332989198,False,True,0.5972204998349027,0.1142697159775461,4.100040650701384,True,False,True,True,True,True,True,True
B136,VOLTGT,0.5,0.15,0.14528097540494644,1.0940681924531177,-0.15218785410299307,1.3474737892263975,0.870409594064791,False,True,0.13803432656218217,1.0162369743347315,-0.15218785410299251,False,True,0.6999396500437257,0.14528097540494644,3.6873676793476045,True,True,True,True,True,True,True,True
B136,VOLTGT,0.5,0.2,0.15516945832430395,1.0808566907258816,-0.17638407027143155,1.3225892231129313,0.8797200834535678,False,True,0.15070153424819543,1.0117086878585346,-0.1763840702714321,False,True,0.7333337868506047,0.15516945832430395,3.405948546135793,True,True,True,True,True,True,True,True
B136,VOLTGT,0.25,0.1,0.11139058738133012,1.0459722271740266,-0.12443540800471631,1.311878216069193,0.7928525556511112,False,False,0.10245620385077747,0.9580879176958702,-0.12443540800471586,False,False,0.5887086952642964,0.11139058738133012,4.192520632288727,True,False,True,True,True,True,True,False
B136,VOLTGT,0.25,0.15,0.14399171998751825,1.0876645706580486,-0.1521878541029924,1.3464563034126846,0.8582263174747755,False,True,0.13589598008087922,1.0054906120673783,-0.15218785410299251,False,True,0.6985296983059576,0.14399171998751825,3.6806911066251597,True,True,True,True,True,True,True,True
B136,VOLTGT,0.25,0.2,0.15464836927334558,1.0781581435068275,-0.17638407027143155,1.3225892231129313,0.8744556032726868,False,True,0.14975585165824712,1.0069192231600348,-0.1763840702714321,False,True,0.7329661589429681,0.15464836927334558,3.4009996975478023,True,True,True,True,True,True,True,True
B136,VOLTGT,0.0,0.1,0.11113698477877265,1.0440320726401808,-0.12440957850908341,1.311878216069193,0.788944873244851,False,False,0.1019978460846076,0.9545625141536367,-0.12440957850908296,False,False,0.588524266307368,0.11113698477877265,4.190072402016168,True,False,True,True,True,True,True,False
B136,VOLTGT,0.0,0.15,0.14399171998751825,1.0876645706580486,-0.1521878541029924,1.3464563034126846,0.8582263174747755,False,True,0.13589598008087922,1.0054906120673783,-0.15218785410299251,False,True,0.6985296983059576,0.14399171998751825,3.6806911066251597,True,True,True,True,True,True,True,True
B136,VOLTGT,0.0,0.2,0.15464836927334558,1.0781581435068275,-0.17638407027143155,1.3225892231129313,0.8744556032726868,False,True,0.14975585165824712,1.0069192231600348,-0.1763840702714321,False,True,0.7329661589429681,0.15464836927334558,3.4009996975478023,True,True,True,True,True,True,True,True
SMALL,STOP,1.0,0.05,0.07805104993425882,0.5091735910765686,-0.36510516715275565,0.6791119165878112,0.38258538681402604,False,False,0.06698806653983369,0.43984693026555083,-0.3651051671527563,False,False,0.750093518641712,0.07805104993425882,4.1418081929077655,False,False,False,False,False,False,False,False
SMALL,STOP,1.0,0.075,0.07805104993425882,0.5091735910765686,-0.36510516715275565,0.6791119165878112,0.38258538681402604,False,False,0.06698806653983369,0.43984693026555083,-0.3651051671527563,False,False,0.750093518641712,0.07805104993425882,4.1418081929077655,False,False,False,False,False,False,False,False
SMALL,STOP,1.0,0.1,0.07805104993425882,0.5091735910765686,-0.36510516715275565,0.6791119165878112,0.38258538681402604,False,False,0.06698806653983369,0.43984693026555083,-0.3651051671527563,False,False,0.750093518641712,0.07805104993425882,4.1418081929077655,False,False,False,False,False,False,False,False
SMALL,STOP,0.75,0.05,0.062296107187979066,0.48060406007841816,-0.3093368871782469,0.6599282275087113,0.3276105781740142,False,False,0.04912662403336099,0.39305583153523743,-0.3093368871782466,False,False,0.6351113192474448,0.062296107187979066,4.058993765061916,False,False,False,False,False,False,False,False
SMALL,STOP,0.75,0.075,0.06443867022676186,0.4849440402572774,-0.31754248920942574,0.6557393370781524,0.3409757366757567,False,False,0.05403703547891814,0.41610980978992923,-0.3175424892094262,False,False,0.6546056758137239,0.06443867022676186,4.190657980359174,False,False,False,False,False,False,False,False
SMALL,STOP,0.75,0.1,0.06306565326448266,0.46592617787559476,-0.32434185467908905,0.610375619756614,0.34386017284556797,False,False,0.05403130980425486,0.4083796881100585,-0.32434185467908827,False,False,0.6755378502326908,0.06306565326448266,4.145519781329226,False,False,False,False,False,False,False,False
SMALL,STOP,0.5,0.05,0.03960633124016777,0.39614532180517836,-0.23989722465631402,0.5232178012970574,0.2660805283767999,False,False,0.028043340277975837,0.3064825476070651,-0.2398972246563138,False,False,0.4833845395365,0.03960633124016777,4.1210858252436235,False,False,False,False,False,False,False,False
SMALL,STOP,0.5,0.075,0.04460449476218131,0.4175017207767195,-0.2529537024994287,0.5131782218742575,0.3246594628734096,False,False,0.03913727972458925,0.38013658038691206,-0.25295370249942906,False,False,0.5068707164851123,0.04460449476218131,3.953313887988844,False,False,False,False,False,False,False,False
