date,idea,MaxDD,verdict,script,monthly_strict,monthly_wide,dd_margin_pp
2026-09-04,63 universe.json top20 + 25% QQQ core,-0.185,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,False,False,1.730341170038957
2026-09-04,63 universe.json top20 + 50% QQQ core,-0.188,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,False,False,1.4303411700389568
2026-09-04,63 universe.json ew-all + 0% QQQ core,-0.159,KILL 4b (CAGR),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,False,False,4.330341170038957
2026-09-04,63 universe.json ew-all + 25% QQQ core,-0.17300000000000001,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,False,False,2.9303411700389552
2026-09-04,63 universe.json ew-all + 50% QQQ core,-0.20199999999999999,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,False,False,0.03034117003895831
2026-09-04,63 universe.json ew-band3 + 0% QQQ core,-0.151,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,False,False,5.130341170038958
2026-09-04,63 universe.json ew-band3 + 25% QQQ core,-0.162,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,False,False,4.030341170038956
2026-09-04,63 universe.json ew-band3 + 50% QQQ core,-0.193,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,False,False,0.9303411700389563
2026-09-04,63 CONTROL universe.json ew-band3 + 25% SPY core (no hindsight),-0.165,KEEP 4b (also at 25 bps),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,False,False,3.730341170038956
2026-09-04,63 CONTROL universe_broad ew-band3 + 25% SPY core (no hindsight),-0.177,"KEEP 4b (KILL at 25 bps, CAGR)",research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,False,False,2.530341170038958
2026-09-04,63 CONTROL universe_broad top20 + 25% SPY core (no hindsight),-0.201,KEEP 4b — H2 bar fixed by plain beta,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,False,False,0.13034117003895562
2026-09-04,63 universe.json walk-forward (both rules): top20 + 50% QQQ OOS,-0.188,clears OOS 4b bars,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,False,False,1.4303411700389568
2026-09-04,63 universe_broad walk-forward (both rules): top20 + 50% QQQ OOS,-0.22,FAILS OOS 4b (DD),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,False,False,-1.7696588299610432
2026-09-04,63 OOS reference: SPY buy & hold,-0.337,-,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,False,False,-13.469658829961045
2026-09-04,67 u.json top20 b=0.25 QQQ core (idea 63 candidate),-0.185,KEEP 4b but never walk-forward selected,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,False,False,1.730341170038957
2026-09-04,67 broad top20 b=0.25 QQQ core (idea 63 candidate),-0.19899999999999998,KEEP 4b but never walk-forward selected,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,False,False,0.3303411700389586
2026-09-04,67 u.json top20 b=0.50 QQQ core (rule-8 pick),-0.188,KEEP 4b,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,False,False,1.4303411700389568
2026-09-04,"67 broad top20 b=0.50 QQQ core (rule-8 pick, 10/12 points)",-0.22,KILL 4b (DD) — OOS -22.0% vs -20.2% cap,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,False,False,-1.7696588299610432
2026-09-04,67 u.json ew-band3 b=0.25 QQQ core,-0.162,KEEP 4b,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,False,False,4.030341170038956
2026-09-04,67 broad ew-band3 b=0.25 QQQ core,-0.185,KEEP 4b,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,False,False,1.730341170038957
2026-09-04,67 u.json ew-band3 b=0.25 SPY core (surviving arm),-0.165,KEEP 4b (4a fails DD),research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,False,False,3.730341170038956
2026-09-04,67 broad ew-band3 b=0.25 SPY core (surviving arm),-0.177,KEEP 4b + KEEP 4a,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,False,False,2.530341170038958
2026-09-04,67 broad walk-forward SPY core (10/12 pts): ew-band3 b=0.00 OOS,-0.168,clears OOS 4b,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,False,False,3.4303411700389557
2026-09-04,67 broad walk-forward QQQ core (10/12 pts): top20 b=0.50 OOS,-0.22,FAILS OOS 4b (DD) — 0/24 points pick b=0.25,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,False,False,-1.7696588299610432
2026-09-04,67 OOS reference: SPY buy & hold,-0.337,-,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,False,False,-13.469658829961045
2026-09-04,8 universe.json 12-1 n=5,-0.24100000000000002,KILL 4a (DD) / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,False,False,-3.869658829961045
2026-09-04,8 universe.json 12-1 n=10,-0.20600000000000002,KILL 4a (DD) / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,False,False,-0.3696588299610448
2026-09-04,8 universe.json 12-1 n=20,-0.188,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,False,False,1.4303411700389568
2026-09-04,8 universe.json 12-1 n=30,-0.158,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,False,False,4.4303411700389566
2026-09-04,8 universe.json 6-1 n=5,-0.228,KILL 4a (DD) / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,False,False,-2.569658829961044
2026-09-04,8 universe.json 6-1 n=10,-0.20600000000000002,KILL 4a (DD) / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,False,False,-0.3696588299610448
2026-09-04,8 universe.json 6-1 n=20,-0.192,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,False,False,1.0303411700389564
2026-09-04,8 universe.json 6-1 n=30,-0.16899999999999998,KILL 4a (DD) / KILL 4b (CAGR),research/backtests/2026-09-04_lookback-blend_C.py,False,False,3.3303411700389587
2026-09-04,8 universe.json 3-1 n=5,-0.21,"KILL 4a (DD) / KILL 4b (H1,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-0.7696588299610424
2026-09-04,8 universe.json 3-1 n=10,-0.18899999999999997,KILL 4a (DD) / KILL 4b (H1),research/backtests/2026-09-04_lookback-blend_C.py,False,False,1.3303411700389596
2026-09-04,8 universe.json 3-1 n=20,-0.183,"KILL 4a (DD) / KILL 4b (H1,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,1.9303411700389572
2026-09-04,8 universe.json 3-1 n=30,-0.16399999999999998,"KILL 4a (DD) / KILL 4b (H1,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,3.8303411700389587
2026-09-04,8 universe.json blend-v1 n=5,-0.21600000000000003,"KILL 4a (DD) / KILL 4b (H1,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-1.3696588299610457
2026-09-04,8 universe.json blend-v1 n=10,-0.175,KILL 4a (DD) / KILL 4b (H1),research/backtests/2026-09-04_lookback-blend_C.py,False,False,2.730341170038958
2026-09-04,8 universe.json blend-v1 n=20,-0.183,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,False,False,1.9303411700389572
2026-09-04,8 universe.json blend-v1 n=30,-0.166,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,False,False,3.630341170038956
2026-09-04,8 universe.json blend-skip n=5,-0.225,"KILL 4a (DD) / KILL 4b (OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-2.2696588299610436
2026-09-04,8 universe.json blend-skip n=10,-0.2,"KILL 4a (DD) / KILL 4b (H1,H2,OOS)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,0.2303411700389557
2026-09-04,8 universe.json blend-skip n=20,-0.195,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,False,False,0.7303411700389562
2026-09-04,8 universe.json blend-skip n=30,-0.165,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,False,False,3.730341170038956
2026-09-04,8 universe.json CONTROL EW-all-eligible,-0.159,KILL 4a (DD) / KILL 4b (CAGR),research/backtests/2026-09-04_lookback-blend_C.py,False,False,4.330341170038957
2026-09-04,8 universe.json CONTROL REVERSED blend-v1 bottom-5,-0.21600000000000003,"KILL 4a (H1,H2,DD) / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-1.3696588299610457
2026-09-04,8 universe.json CONTROL REVERSED blend-v1 bottom-20,-0.13699999999999998,"KILL 4a (H2) / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,6.530341170038959
2026-09-04,8 universe.json CONTROL REVERSED 12-1 bottom-5,-0.209,"KILL 4a (H1,DD) / KILL 4b (H1,OOS,DD,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-0.6696588299610423
2026-09-04,8 universe.json CONTROL REVERSED 12-1 bottom-20,-0.142,"KILL 4a (DD) / KILL 4b (H1,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,6.030341170038958
2026-09-04,8 universe.json CONTROL 1m-reversal n=5,-0.267,"KILL 4a (H2,DD) / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-6.469658829961045
2026-09-04,8 universe.json CONTROL 1m-reversal n=20,-0.17300000000000001,"KILL 4a (DD) / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,2.9303411700389552
2026-09-04,8 universe_broad.json 12-1 n=5,-0.264,"KILL 4a (DD) / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-6.169658829961044
2026-09-04,8 universe_broad.json 12-1 n=10,-0.214,KILL 4a (DD) / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,False,False,-1.1696588299610426
2026-09-04,8 universe_broad.json 12-1 n=20,-0.21,KEEP 4a / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,False,False,-0.7696588299610424
2026-09-04,8 universe_broad.json 12-1 n=30,-0.20199999999999999,KEEP 4a / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,False,False,0.03034117003895831
2026-09-04,8 universe_broad.json 6-1 n=5,-0.23800000000000002,"KILL 4a (DD) / KILL 4b (H2,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-3.5696588299610448
2026-09-04,8 universe_broad.json 6-1 n=10,-0.20199999999999999,KEEP 4a / KILL 4b (H2),research/backtests/2026-09-04_lookback-blend_C.py,False,False,0.03034117003895831
2026-09-04,8 universe_broad.json 6-1 n=20,-0.209,"KEEP 4a / KILL 4b (H2,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-0.6696588299610423
2026-09-04,8 universe_broad.json 6-1 n=30,-0.20600000000000002,KEEP 4a / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,False,False,-0.3696588299610448
2026-09-04,8 universe_broad.json 3-1 n=5,-0.226,"KILL 4a (DD) / KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-2.3696588299610437
2026-09-04,8 universe_broad.json 3-1 n=10,-0.209,"KEEP 4a / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-0.6696588299610423
2026-09-04,8 universe_broad.json 3-1 n=20,-0.201,"KEEP 4a / KILL 4b (H2,OOS)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,0.13034117003895562
2026-09-04,8 universe_broad.json 3-1 n=30,-0.21100000000000002,"KEEP 4a / KILL 4b (H2,OOS,DD,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-0.8696588299610453
2026-09-04,8 universe_broad.json blend-v1 n=5,-0.23399999999999999,"KILL 4a (DD) / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-3.1696588299610418
2026-09-04,8 universe_broad.json blend-v1 n=10,-0.214,"KILL 4a (DD) / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-1.1696588299610426
2026-09-04,8 universe_broad.json blend-v1 n=20,-0.201,KEEP 4a / KILL 4b (H2),research/backtests/2026-09-04_lookback-blend_C.py,False,False,0.13034117003895562
2026-09-04,8 universe_broad.json blend-v1 n=30,-0.203,"KEEP 4a / KILL 4b (H2,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-0.06965882996104455
2026-09-04,8 universe_broad.json blend-skip n=5,-0.22399999999999998,"KILL 4a (DD) / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-2.169658829961041
2026-09-04,8 universe_broad.json blend-skip n=10,-0.231,"KILL 4a (H2,DD) / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-2.869658829961044
2026-09-04,8 universe_broad.json blend-skip n=20,-0.221,"KILL 4a (DD) / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-1.8696588299610433
2026-09-04,8 universe_broad.json blend-skip n=30,-0.203,"KEEP 4a / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-0.06965882996104455
2026-09-04,8 universe_broad.json CONTROL EW-all-eligible,-0.177,KEEP 4a / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,False,False,2.530341170038958
2026-09-04,8 universe_broad.json CONTROL REVERSED blend-v1 bottom-5,-0.299,"KILL 4a (H1,H2,DD) / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-9.669658829961042
2026-09-04,8 universe_broad.json CONTROL REVERSED blend-v1 bottom-20,-0.19,"KILL 4a (H2) / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,1.2303411700389566
2026-09-04,8 universe_broad.json CONTROL REVERSED 12-1 bottom-5,-0.266,"KILL 4a (H1,DD) / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-6.369658829961045
2026-09-04,8 universe_broad.json CONTROL REVERSED 12-1 bottom-20,-0.17,"KEEP 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,3.2303411700389555
2026-09-04,8 universe_broad.json CONTROL 1m-reversal n=5,-0.281,"KILL 4a (DD) / KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,-7.869658829961046
2026-09-04,8 universe_broad.json CONTROL 1m-reversal n=20,-0.196,"KEEP 4a / KILL 4b (H2,OOS,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,False,False,0.6303411700389561
2026-09-04,8 SPY buy & hold (universe.json sample) - reference,-0.337,-,research/backtests/2026-09-04_lookback-blend_C.py,False,False,-13.469658829961045
2026-09-04,8 RULES v1 live (universe.json) - baseline,-0.138,-,research/backtests/2026-09-04_lookback-blend_C.py,False,False,6.430341170038956
2026-09-04,8 universe.json walk-forward plain-Sharpe: 6-1 n=5 OOS,-0.228,beats SPY OOS; misses OOS 4b,research/backtests/2026-09-04_lookback-blend_C.py,False,False,-2.569658829961044
2026-09-04,8 universe.json walk-forward 4b-aware: 6-1 n=20 OOS,-0.192,beats SPY OOS; clears OOS 4b,research/backtests/2026-09-04_lookback-blend_C.py,False,False,1.0303411700389564
2026-09-04,8 universe_broad.json walk-forward plain-Sharpe: 12-1 n=5 OOS,-0.264,loses to SPY OOS; misses OOS 4b,research/backtests/2026-09-04_lookback-blend_C.py,False,False,-6.169658829961044
2026-09-04,8 universe_broad.json walk-forward 4b-aware: 6-1 n=30 OOS,-0.20600000000000002,beats SPY OOS; misses OOS 4b,research/backtests/2026-09-04_lookback-blend_C.py,False,False,-0.3696588299610448
2026-09-04,6 universe.json v1 B=plain L=63,-0.138,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,6.430341170038956
2026-09-04,6 universe.json v1 B=30% L=63,-0.152,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,5.030341170038957
2026-09-04,6 universe.json v1 B=30% L=126,-0.152,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,5.030341170038957
2026-09-04,6 universe.json v1 B=40% L=63,-0.13699999999999998,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,6.530341170038959
2026-09-04,6 universe.json v1 B=40% L=126,-0.13699999999999998,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,6.530341170038959
2026-09-04,6 universe.json v1 B=50% L=63,-0.141,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,6.1303411700389585
2026-09-04,6 universe.json v1 B=50% L=126,-0.13699999999999998,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,6.530341170038959
2026-09-04,6 universe.json v1 B=60% L=63,-0.154,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,4.830341170038957
2026-09-04,6 universe.json v1 B=60% L=126,-0.154,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,4.830341170038957
2026-09-04,6 universe.json v1 B=always L=63,-0.159,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,4.330341170038957
2026-09-04,6 universe.json v1 B=always L=126,-0.159,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,4.330341170038957
2026-09-04,6 universe.json v1 B=40 L=63 sleeve=best3 [ctrl],-0.13699999999999998,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,6.530341170038959
2026-09-04,6 universe.json v1 B=40 L=63 sleeve=ew3 [ctrl],-0.135,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,6.730341170038956
2026-09-04,6 universe.json v1 B=40 L=63 sleeve=shy [ctrl],-0.138,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,6.430341170038956
2026-09-04,6 universe.json v1 B=40 L=63 cash-cap-25% [ctrl],-0.13699999999999998,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,6.530341170038959
2026-09-04,6 universe.json top20 B=plain L=63,-0.183,KILL 4a / KEEP 4b,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,1.9303411700389572
2026-09-04,6 universe.json top20 B=30% L=63,-0.19699999999999998,KILL 4a / KEEP 4b,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,0.5303411700389588
2026-09-04,6 universe.json top20 B=30% L=126,-0.19699999999999998,KILL 4a / KILL 4b (H1),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,0.5303411700389588
2026-09-04,6 universe.json top20 B=40% L=63,-0.183,KILL 4a / KILL 4b (H1),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,1.9303411700389572
2026-09-04,6 universe.json top20 B=40% L=126,-0.183,KILL 4a / KILL 4b (H1),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,1.9303411700389572
2026-09-04,6 universe.json top20 B=50% L=63,-0.183,KILL 4a / KILL 4b (H1),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,1.9303411700389572
2026-09-04,6 universe.json top20 B=50% L=126,-0.183,KILL 4a / KILL 4b (H1),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,1.9303411700389572
2026-09-04,6 universe.json top20 B=60% L=63,-0.19899999999999998,KILL 4a / KILL 4b (H1),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,0.3303411700389586
2026-09-04,6 universe.json top20 B=60% L=126,-0.19899999999999998,KILL 4a / KILL 4b (H1),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,0.3303411700389586
2026-09-04,6 universe.json top20 B=always L=63,-0.204,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.16965882996104187
2026-09-04,6 universe.json top20 B=always L=126,-0.204,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.16965882996104187
2026-09-04,6 universe.json top20 B=40 L=63 sleeve=best3 [ctrl],-0.183,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,1.9303411700389572
2026-09-04,6 universe.json top20 B=40 L=63 sleeve=ew3 [ctrl],-0.174,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,2.830341170038958
2026-09-04,6 universe.json top20 B=40 L=63 sleeve=shy [ctrl],-0.182,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,2.030341170038957
2026-09-04,6 universe.json top20 B=40 L=63 cash-cap-25% [ctrl],-0.168,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,3.4303411700389557
2026-09-04,6 universe_broad.json v1 B=plain L=63,-0.212,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.9696588299610426
2026-09-04,6 universe_broad.json v1 B=30% L=63,-0.213,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-1.0696588299610426
2026-09-04,6 universe_broad.json v1 B=30% L=126,-0.228,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-2.569658829961044
2026-09-04,6 universe_broad.json v1 B=40% L=63,-0.231,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-2.869658829961044
2026-09-04,6 universe_broad.json v1 B=40% L=126,-0.237,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-3.469658829961042
2026-09-04,6 universe_broad.json v1 B=50% L=63,-0.226,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-2.3696588299610437
2026-09-04,6 universe_broad.json v1 B=50% L=126,-0.23199999999999998,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-2.9696588299610416
2026-09-04,6 universe_broad.json v1 B=60% L=63,-0.221,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-1.8696588299610433
2026-09-04,6 universe_broad.json v1 B=60% L=126,-0.22899999999999998,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-2.6696588299610413
2026-09-04,6 universe_broad.json v1 B=always L=63,-0.21600000000000003,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-1.3696588299610457
2026-09-04,6 universe_broad.json v1 B=always L=126,-0.22899999999999998,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-2.6696588299610413
2026-09-04,6 universe_broad.json v1 B=40 L=63 sleeve=best3 [ctrl],-0.231,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-2.869658829961044
2026-09-04,6 universe_broad.json v1 B=40 L=63 sleeve=ew3 [ctrl],-0.228,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-2.569658829961044
2026-09-04,6 universe_broad.json v1 B=40 L=63 sleeve=shy [ctrl],-0.215,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-1.2696588299610427
2026-09-04,6 universe_broad.json v1 B=40 L=63 cash-cap-25% [ctrl],-0.231,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-2.869658829961044
2026-09-04,6 universe_broad.json top20 B=plain L=63,-0.201,KEEP 4a / KILL 4b (H2),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,0.13034117003895562
2026-09-04,6 universe_broad.json top20 B=30% L=63,-0.204,KEEP 4a / KILL 4b (DD),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.16965882996104187
2026-09-04,6 universe_broad.json top20 B=30% L=126,-0.204,"KEEP 4a / KILL 4b (H2,DD)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.16965882996104187
2026-09-04,6 universe_broad.json top20 B=40% L=63,-0.207,KEEP 4a / KILL 4b (DD),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.46965882996104213
2026-09-04,6 universe_broad.json top20 B=40% L=126,-0.214,"KILL 4a / KILL 4b (H2,DD)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-1.1696588299610426
2026-09-04,6 universe_broad.json top20 B=50% L=63,-0.20600000000000002,KEEP 4a / KILL 4b (DD),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.3696588299610448
2026-09-04,6 universe_broad.json top20 B=50% L=126,-0.20600000000000002,KEEP 4a / KILL 4b (DD),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.3696588299610448
2026-09-04,6 universe_broad.json top20 B=60% L=63,-0.20600000000000002,KEEP 4a / KILL 4b (DD),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.3696588299610448
2026-09-04,6 universe_broad.json top20 B=60% L=126,-0.20600000000000002,"KEEP 4a / KILL 4b (H2,DD)",research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.3696588299610448
2026-09-04,6 universe_broad.json top20 B=always L=63,-0.21100000000000002,KEEP 4a / KILL 4b (DD),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.8696588299610453
2026-09-04,6 universe_broad.json top20 B=always L=126,-0.21100000000000002,KEEP 4a / KILL 4b (DD),research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.8696588299610453
2026-09-04,6 universe_broad.json top20 B=40 L=63 sleeve=best3 [ctrl],-0.207,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.46965882996104213
2026-09-04,6 universe_broad.json top20 B=40 L=63 sleeve=ew3 [ctrl],-0.203,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.06965882996104455
2026-09-04,6 universe_broad.json top20 B=40 L=63 sleeve=shy [ctrl],-0.2,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,0.2303411700389557
2026-09-04,6 universe_broad.json top20 B=40 L=63 cash-cap-25% [ctrl],-0.207,-,research/backtests/2026-09-04_defensive-sleeve_cloud.py,False,False,-0.46965882996104213
