arm,panel,cost,share,k,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
"A_HM5     (k = +1.00, the widest window)",small,10.0,0.35,1.0,0.18444239268680301,0.021865153093271195,0.21364693125586354,-0.4206185110927516
"A_HM5     (k = +1.00, the widest window)",small,10.0,0.53,1.0,0.2267941318676398,0.02758202854938019,0.25232265269712173,-0.40782018602344927
"A_HM5     (k = +1.00, the widest window)",small,10.0,0.75,1.0,0.36785765938920756,0.023430831551341846,0.2296792091266133,-0.4229518518677988
"A_HM5     (k = +1.00, the widest window)",small,25.0,0.05,1.0,-0.320560411856159,-0.03841289471136766,-0.039218574422168036,-0.5785871373290932
"A_HM5     (k = +1.00, the widest window)",small,25.0,0.1,1.0,-0.2800819049285661,-0.011852285639047277,0.04230950117787739,-0.4873870349957886
"A_HM5     (k = +1.00, the widest window)",small,25.0,0.15,1.0,-0.20786565216536618,0.014946207779823695,0.17331785406921935,-0.39773349243944556
"A_HM5     (k = +1.00, the widest window)",small,25.0,0.2,1.0,-0.15546639172371696,-0.0043686209734697945,0.06540344411625432,-0.4161751479429542
"A_HM5     (k = +1.00, the widest window)",small,25.0,0.27,1.0,-0.10403215550571576,-0.00986551274980707,0.028467275874635378,-0.42400025392664487
"A_HM5     (k = +1.00, the widest window)",small,25.0,0.35,1.0,-0.02122864620136744,-0.015698332361481993,-0.011526073186650025,-0.4505012956897402
"A_HM5     (k = +1.00, the widest window)",small,25.0,0.53,1.0,0.04339901621853976,-0.004229400841953557,0.05183999766458544,-0.43428217319334383
"A_HM5     (k = +1.00, the widest window)",small,25.0,0.75,1.0,0.20539620751692514,-0.0037219461861810466,0.05073700499475776,-0.4450844159835574
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,10.0,0.05,0.0,0.8826563469977071,0.19474253308155887,0.826827445416612,-0.259799780132291
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,10.0,0.1,0.0,1.0681399925817499,0.2002113697975363,0.9818204774778317,-0.24299228823582586
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,10.0,0.15,0.0,0.8840446639779199,0.1736527353298909,0.9869938347209827,-0.19417457609135147
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,10.0,0.2,0.0,0.8619538366045378,0.1699756958670835,1.0124199996008418,-0.18634388179446326
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,10.0,0.27,0.0,0.8540256684012727,0.14862635585474715,0.9889767297062282,-0.1753816847361248
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,10.0,0.35,0.0,0.9602698900999855,0.14827754541061622,1.0519039540770845,-0.19109382665618158
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,10.0,0.53,0.0,0.9759423221787982,0.14453582507655938,1.1306969648831255,-0.1830834120957816
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,10.0,0.75,0.0,0.937476848147512,0.1354000090941645,1.158751507614782,-0.17541656396916994
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,25.0,0.05,0.0,0.7337945040034272,0.14883485028757848,0.6728507669327377,-0.2706635145457147
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,25.0,0.1,0.0,0.904600948238671,0.1641084271343718,0.8346145624896801,-0.2508033184077062
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,25.0,0.15,0.0,0.7191715080489002,0.14433921797847593,0.8453872422442407,-0.19511077916958697
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,25.0,0.2,0.0,0.691855610487641,0.14185809522737314,0.868692221394979,-0.18790712051658165
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,25.0,0.27,0.0,0.6908003337234173,0.12315623722539648,0.84136185434665,-0.17635013913168007
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,25.0,0.35,0.0,0.8022087986870508,0.12615965963158216,0.9138508284621318,-0.19237868772454014
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,25.0,0.53,0.0,0.8300734348994078,0.12559117123906627,0.9985107854581101,-0.18440704734541358
"A_ZERO    (k =  0.00, no vol scaler — the control)",u56,25.0,0.75,0.0,0.8002114178835937,0.11914548683048864,1.0333285160661647,-0.17698178600733427
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,10.0,0.05,0.0,0.9550528539914069,0.16392587618324272,0.8243073644786649,-0.23988843771808588
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,10.0,0.1,0.0,1.0214978957469292,0.13198194459031187,0.7838728968807361,-0.21482529387200222
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,10.0,0.15,0.0,1.0627015925839383,0.12675734109715964,0.8314381919772577,-0.21579823921837338
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,10.0,0.2,0.0,0.9944797399843531,0.12921805280054133,0.8905448318963873,-0.20435475257156444
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,10.0,0.27,0.0,1.0079318003212983,0.11842768623621636,0.8826667269916824,-0.20374517421238314
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,10.0,0.35,0.0,1.0046316034734326,0.11635771075635248,0.9093948513213729,-0.20002956461791288
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,10.0,0.53,0.0,1.004652384371037,0.12185693251815599,1.0185890912059892,-0.1884900375539359
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,10.0,0.75,0.0,0.9994011112271179,0.11583819766055492,1.0332332437027996,-0.18531548500140504
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,25.0,0.05,0.0,0.7791845184662765,0.1253090518761555,0.6644600809918746,-0.24851095887362296
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,25.0,0.1,0.0,0.8520716258252249,0.10042425423929369,0.6255307544769747,-0.2156553751147905
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,25.0,0.15,0.0,0.9026239488240251,0.09898398196214342,0.6741113817798446,-0.21672423052619216
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,25.0,0.2,0.0,0.8385181531223289,0.10420172457314236,0.7398699708511026,-0.2055909580523969
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,25.0,0.27,0.0,0.8591914912085152,0.09604181493854336,0.7353671393252943,-0.20472271293446387
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,25.0,0.35,0.0,0.8574317130274168,0.09587920160501784,0.7671520172008727,-0.20323921581900095
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,25.0,0.53,0.0,0.8679378602672391,0.10425984728798654,0.886291200066936,-0.19312595174507308
"A_ZERO    (k =  0.00, no vol scaler — the control)",broad,25.0,0.75,0.0,0.8723074543256432,0.10060650174814123,0.9099729424825062,-0.19044220949917445
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,10.0,0.05,0.0,0.2582858852204223,0.09449020498480021,0.507147373013729,-0.35847700571380414
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,10.0,0.1,0.0,0.5188545688811034,0.08549347127500684,0.5252286111997254,-0.31906287994435123
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,10.0,0.15,0.0,0.39547925470683953,0.07460189798330563,0.4952424068248316,-0.3243760569589571
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,10.0,0.2,0.0,0.38174193503911047,0.06405769017383922,0.45117065555381797,-0.3449910385787188
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,10.0,0.27,0.0,0.35523923226007237,0.06427060716819133,0.4688726129839194,-0.3234627697046297
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,10.0,0.35,0.0,0.36384714106342064,0.06214425886768926,0.46758361183365427,-0.3370921173240877
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,10.0,0.53,0.0,0.39600456788141714,0.05650768001777817,0.4453994318325334,-0.3618980547088304
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,10.0,0.75,0.0,0.4015899360251333,0.04069821251016337,0.3481344643707328,-0.3901675075407316
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,25.0,0.05,0.0,0.06841133267161667,0.04843463411135196,0.3205687939249567,-0.4374417528140553
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,25.0,0.1,0.0,0.3436794085116593,0.047147910760936274,0.3368282798225836,-0.3369081498949449
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,25.0,0.15,0.0,0.22229806493120471,0.040021722564147044,0.3104100803340768,-0.3553121103888367
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,25.0,0.2,0.0,0.20987540068849153,0.03193753318922821,0.270415374748584,-0.3728863012810373
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,25.0,0.27,0.0,0.18253344624451012,0.034478064629449356,0.2917697216857667,-0.35037585301637475
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,25.0,0.35,0.0,0.1985016598987064,0.034052913973189325,0.2941005335271662,-0.3621585684826607
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,25.0,0.53,0.0,0.24314550249662015,0.03142665237986497,0.2831111026985149,-0.38395565840707835
"A_ZERO    (k =  0.00, no vol scaler — the control)",small,25.0,0.75,0.0,0.25606192767103475,0.01741776867562117,0.19194401678001383,-0.4102872909116295
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,10.0,0.05,-0.5,0.5206270610349736,0.05515139777312106,0.5101683939654902,-0.18024544943572562
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,10.0,0.1,-0.5,0.5666789856445237,0.0739102362610271,0.7019771110371834,-0.14804752498396323
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,10.0,0.15,-0.5,0.7337620112304571,0.07401650903404566,0.7280735165434024,-0.13255387870728164
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,10.0,0.2,-0.5,0.7485322323571284,0.08293019331277285,0.8011695587303236,-0.14429667528897128
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,10.0,0.27,-0.5,0.9194775664316366,0.0942175929372937,0.8982845312894453,-0.1362679223442802
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,10.0,0.35,-0.5,0.9313883710710037,0.09549220033261463,0.8941500086327697,-0.1453232505974299
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,10.0,0.53,-0.5,0.9411511774269607,0.10813636501048207,0.9950330229331378,-0.1738200238469051
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,10.0,0.75,-0.5,0.9459612753952232,0.11576522266628086,1.0694650295181325,-0.16603011615233543
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,25.0,0.05,-0.5,0.07344270500537724,0.0059519441557260855,0.10954438216021986,-0.21804784154294932
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,25.0,0.1,-0.5,0.17772068825729528,0.03180136897951491,0.338845600244873,-0.1750177658257911
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,25.0,0.15,-0.5,0.40961923997914385,0.037169656604529644,0.3977023452418149,-0.1647243629445747
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,25.0,0.2,-0.5,0.44951757498516703,0.04920809397706938,0.5039611920662631,-0.1604929798505138
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,25.0,0.27,-0.5,0.664704053379538,0.06642014037342658,0.6564808850763408,-0.14492931593158243
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,25.0,0.35,-0.5,0.716006340847215,0.0706345900100005,0.6825261295962729,-0.15037195054819175
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,25.0,0.53,-0.5,0.769969860575052,0.08803648954257204,0.8271157121045164,-0.17514815454485277
"A_LIVE    (k = -0.50, RULES v1's live scaler)",u56,25.0,0.75,-0.5,0.8068872141041378,0.09871544761094686,0.9261357876755941,-0.1676109472290529
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,10.0,0.05,-0.5,0.7147435311778518,0.05903351501632215,0.572945092881958,-0.21191263611532496
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,10.0,0.1,-0.5,0.7675079883246703,0.05756209863010109,0.5778026276529106,-0.19022322794916025
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,10.0,0.15,-0.5,0.92484109737372,0.07103393947681425,0.6953099368583532,-0.18088377055104954
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,10.0,0.2,-0.5,0.9383119946008058,0.07233162694302675,0.7002043271616366,-0.1749759423447177
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,10.0,0.27,-0.5,1.0454176206620371,0.08410831329062529,0.7986385860118955,-0.18791118347832902
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,10.0,0.35,-0.5,1.0394148371307663,0.08331271241205451,0.7891842659732634,-0.18773780569069032
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,10.0,0.53,-0.5,0.9561055744800715,0.09714344229999305,0.9074041036263771,-0.1853696829925432
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,10.0,0.75,-0.5,0.9785002016704628,0.10483835375308481,0.9826186187364044,-0.18402906705503874
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,25.0,0.05,-0.5,0.30544563157284127,0.010688029692201617,0.15134472023345397,-0.2672108494702856
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,25.0,0.1,-0.5,0.3996260044891608,0.016880660435174333,0.21012377575558586,-0.23402273420617747
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,25.0,0.15,-0.5,0.6202788838061623,0.036826441101411866,0.3912665543392161,-0.18838830890035185
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,25.0,0.2,-0.5,0.6668228015140651,0.04164192781794296,0.43108793740876733,-0.1797309302410759
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,25.0,0.27,-0.5,0.8189251691190463,0.05704742241810967,0.5650741229604411,-0.1927938225300675
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,25.0,0.35,-0.5,0.8408122265172451,0.059233032628971394,0.5823064233909592,-0.19257278998466976
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,25.0,0.53,-0.5,0.7942827649721046,0.07762360455669848,0.7416472150543318,-0.19016342874554248
"A_LIVE    (k = -0.50, RULES v1's live scaler)",broad,25.0,0.75,-0.5,0.8437994514775745,0.08898892611101239,0.8472623712663192,-0.18923815016783763
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,10.0,0.05,-0.5,0.6909307817818883,0.05175912800613647,0.42803295520478823,-0.349807404307822
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,10.0,0.1,-0.5,0.6144180984060262,0.03569636895725603,0.32670062850723974,-0.33628999590356246
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,10.0,0.15,-0.5,0.8047104638509732,0.03680299776981677,0.33371363470480786,-0.34467841753871997
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,10.0,0.2,-0.5,0.6857692992354856,0.04727513570242725,0.4062126500905805,-0.3552568554751394
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,10.0,0.27,-0.5,0.6591729787791065,0.061769103081943166,0.5042122481317779,-0.3588719536795749
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,10.0,0.35,-0.5,0.5706409063517958,0.057489805239148595,0.4728339066194282,-0.3718081204615111
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,10.0,0.53,-0.5,0.4612070731104155,0.05205523502701159,0.43361890657588426,-0.3581869742362652
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,10.0,0.75,-0.5,0.4229796055161488,0.0447248307216237,0.3835466524687774,-0.37704302298615644
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,25.0,0.05,-0.5,0.34559479502400575,0.004245499722682178,0.1008940417611358,-0.3930364734250559
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,25.0,0.1,-0.5,0.29265168043508105,-0.006689604404919169,0.018914835376308444,-0.3779673093157968
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,25.0,0.15,-0.5,0.5189309147022778,-0.0017131015300013708,0.05598130419564256,-0.38154292048793303
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,25.0,0.2,-0.5,0.42074432855776855,0.011568371155741941,0.15275838337644682,-0.3901015213399346
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,25.0,0.27,-0.5,0.43385898684712276,0.02877721187947313,0.2748909661108254,-0.38957211447252904
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,25.0,0.35,-0.5,0.3673702072742265,0.027333100860446713,0.26394211968136355,-0.3973978323099663
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,25.0,0.53,-0.5,0.28962558827345514,0.026269539034501355,0.25572747103600496,-0.37991058264768063
"A_LIVE    (k = -0.50, RULES v1's live scaler)",small,25.0,0.75,-0.5,0.27181222773671776,0.021267226387942317,0.22079994774295825,-0.39756245795562783
