name,contrib_H2,H1,H2,dH1,dH2,Sharpe,CAGR,MaxDD,closes_gap
ZTS,-0.024600900971098943,1.1078272560196132,0.8070947520448064,0.0030405857341777587,0.004578149932562781,0.946928012408435,0.1305244003590189,-0.2099766903952046,False
PANW,0.019536991203880107,1.097001315393661,0.8070441295553239,-0.007785354891774343,0.00452752744308027,0.9418274736247331,0.1292060347764905,-0.2005204833110832,False
ISRG,0.017366889648143757,1.0749905433251943,0.8068344720828327,-0.029796126960241143,0.004317869970589028,0.9312976421530329,0.1278483085688833,-0.2005204833110833,False
UBER,0.014014544260818638,1.1047866702854354,0.806659999114116,0.0,0.004143397001872384,0.94571314028488,0.13009285331734,-0.2005204833110832,False
XLF,-0.0005739670553445739,1.104414789907675,0.806385983807916,-0.00037188037776036964,0.0038693816956724136,0.9450799465117535,0.13021209898555908,-0.2005204833110832,False
AMGN,0.009740506331087924,1.109303817984185,0.8062656613508611,0.004517147698749557,0.003749059238617458,0.9472064496126167,0.1305021802358579,-0.2005204833110832,False
XLC,-0.002408879746627375,1.1047866702854354,0.8061937782510027,0.0,0.003677176138759064,0.9451615633547074,0.1302197291842293,-0.2005204833110832,False
ETN,0.01362710725572092,1.0998266373214982,0.8059326397228124,-0.004960032963937211,0.003416037610568745,0.942599095956993,0.1293922978998474,-0.20768164022233226,False
MDLZ,0.004392319581237749,1.1090883913695406,0.8059322242418807,0.004301721084105203,0.003415622129637086,0.946873608349392,0.13051464278876956,-0.2005204833110833,False
MDT,-0.0068805086027322986,1.1043803655499282,0.8057982371808128,-0.00040630473550717916,0.0032816350685691553,0.9447130710543334,0.1301521118208231,-0.2005204833110832,False
KRE,-0.002556321298883903,1.1066419512879926,0.805737651433855,0.001855281002557163,0.00322104932161138,0.9457865290407501,0.13023107008152834,-0.2005204833110832,False
SO,-0.006971164502293178,1.1062393579386567,0.8053609448704282,0.001452687653221263,0.0028443427581845704,0.9450987038156209,0.13043025510456951,-0.20901491197155453,False
KLAC,0.0408966461372503,1.1204205660095417,0.8047131957224484,0.015633895724106228,0.0021965936102047445,0.9528764048579862,0.13007648950008854,-0.20491114313169212,False
PG,0.004379125502318502,1.1107808126735395,0.804620172267366,0.005994142388104029,0.002103570155122414,0.9470609505200503,0.13057147319846663,-0.2005204833110832,False
HD,-0.006299541472872651,1.0831357943479996,0.8043235753632766,-0.021650875937435865,0.0018069732510329617,0.9340519481072274,0.12861146746710483,-0.20052048331108308,False
LQD,-0.001090930098011799,1.1051056805856225,0.8043041817781135,0.00031901030018710586,0.0017875796658698428,0.9444230519786273,0.13024365394338377,-0.20052048331108308,False
TIP,0.0014416077920277194,1.1127508412858376,0.8042278472499642,0.007964171000402143,0.001711245137720585,0.947879269168476,0.13074420372168416,-0.20052048331108296,False
XLB,-0.002563817584899253,1.1048964167534796,0.8039761376476501,0.00010974646804418065,0.0014595355354064532,0.9440202252713299,0.13005413661666476,-0.2005204833110832,False
T,0.01433218305473556,1.0963570490714907,0.803940431360923,-0.008429621213944749,0.0014238292486793425,0.939924186377116,0.12954520414707682,-0.20052048331108308,False
RTX,-0.0030136101030453625,1.1068753024084275,0.8032513008429965,0.00208863212299204,0.0007346987307528252,0.9445107913626576,0.1301858547293404,-0.20052048331108296,False
XLY,0.0009041735350976414,1.1005029057083988,0.8030229423845537,-0.004283764577036608,0.0005063402723101129,0.9414314262214256,0.12966130162462974,-0.20052048331108296,False
XLRE,0.00017557754403975476,1.1047866702854354,0.8029117367132215,0.0,0.00039513460097784225,0.9434017440468203,0.12995839018160105,-0.2005204833110833,False
REGN,-0.0037212344069669045,1.0932752989282373,0.8028583509597538,-0.011511371357198152,0.0003417488475101482,0.9366368399837477,0.1281547151435074,-0.20052048331108308,False
XLP,-0.0011095620604101063,1.1054610676823866,0.802618913101351,0.0006743973969511874,0.00010231098910740144,0.9435529442332432,0.12999640081808828,-0.20052048331108308,False
ICE,-0.00222290990304087,1.1167591069445584,0.8023476506084929,0.011972436659122954,-0.0001689515037507361,0.9486073780676189,0.13067089961409595,-0.2005204833110833,False
XLV,-0.00017739320026936367,1.1016745294436243,0.8019281699869633,-0.0031121408418111063,-0.0005884321252803693,0.9414385325159648,0.12967416013497757,-0.2005204833110833,False
AMAT,0.03611606736600735,1.0878783507127232,0.8013604624461858,-0.016908319572712216,-0.001156139666057876,0.9356487806673417,0.1273228018096242,-0.20601989861656633,False
EEM,-0.008738961926415593,1.112824881724219,0.8008694252840248,0.008038211438783582,-0.0016471768282187993,0.946007362458449,0.13025007246248732,-0.20052048331108308,False
LMT,0.0008792294668945972,1.096079324202695,0.8008493733877132,-0.008707346082740486,-0.0016672287245304007,0.9382454401371435,0.1293305686995545,-0.2005204833110833,False
ABT,-0.005010464835518437,1.1092641369071496,0.800661441764059,0.004477466621714221,-0.0018551603481846701,0.9443634047176177,0.13015594328798596,-0.20052048331108296,False
SBUX,0.008062217631723267,1.0678477747479416,0.800440502402432,-0.036938895537493854,-0.0020760997098115963,0.924006979564907,0.12641782316527417,-0.2005204833110832,False
MSFT,0.023525658227489272,1.1171607058214048,0.80022368966702,0.012374035535969385,-0.0022929124452236715,0.947986551185198,0.13037521486395431,-0.20890768873783583,False
GILD,0.004303533663159435,1.0820587362517318,0.8001248913341842,-0.022727934033703656,-0.0023917107780594415,0.9309096383205473,0.12783147175821474,-0.2005204833110832,False
INTU,0.02693516615732809,1.106459919973562,0.8000810852291814,0.0016732496881266545,-0.0024355168830622054,0.9427488873651291,0.12963850182602177,-0.2005204833110832,False
PFE,-0.008837384619769333,1.1071898835041785,0.7995858887908818,0.002403213218743039,-0.0029307133213618553,0.9426863291471711,0.13001904060562075,-0.2005204833110834,False
PLTR,0.02254053791395332,1.1047866702854354,0.7993736611718762,0.0,-0.003142940940367378,0.9424825272228604,0.12915853110603548,-0.2005204833110832,False
CSCO,0.00357867685231964,1.1223992921793606,0.7990628700896123,0.017612621893925207,-0.0034537320226313284,0.9498682319591037,0.13084800701728438,-0.2005204833110832,False
DHR,0.008669548418750738,1.110567592184223,0.7989594647294688,0.00578092189878765,-0.0035571373827748554,0.9439719991530453,0.13013975581332526,-0.2018557768431285,False
CI,0.00297747187318127,1.0970953588469567,0.7986097682638184,-0.007691311438478676,-0.003906833848425273,0.9375446614331617,0.12894619736221324,-0.20052048331108308,False
LOW,-0.014488956652226846,1.1138459653087758,0.7984782533409516,0.009059295023340352,-0.004038348771292055,0.9450349675771198,0.13027785467897934,-0.2005204833110833,False
BSX,0.011141141969223209,1.0971659442629873,0.798436970035385,-0.007620726022448121,-0.004079632076858575,0.9373717246518714,0.12889803695190283,-0.2005204833110832,False
MA,0.010136609082660022,1.0945912836241567,0.7983954812482053,-0.010195386661278727,-0.0041211208640383745,0.9357526546419176,0.12832427489171105,-0.20427665763082747,False
SPGI,0.016662042176675506,1.1186240585296046,0.7981053600759741,0.013837388244169135,-0.004411242036269525,0.947266640910834,0.13048046740639285,-0.20628996599858862,False
ITB,0.018418106874125158,1.105319331493417,0.7976225585240696,0.0005326612079816773,-0.004894043588174024,0.9405934544916296,0.129427058973826,-0.20052048331108296,False
UNG,0.013792499570437107,1.106583397528699,0.7970955414595665,0.0017967272432635184,-0.005421060652677112,0.9411777914050602,0.12965215497023874,-0.2005204833110832,False
ADI,0.006788506557014111,1.1170380477518933,0.7968407657317222,0.01225137746645788,-0.005675836380521382,0.9462464695492411,0.13007505342888304,-0.2005204833110832,False
VRTX,0.013124691940831596,1.1265620484952943,0.796774276894541,0.021775378209858864,-0.005742325217702682,0.9496439378737299,0.13059142932607548,-0.21199191893845526,False
SLV,0.020326552047123046,1.0924918980734046,0.7967438771093082,-0.012294772212030791,-0.005772725002935464,0.9346138611206284,0.12851084376994626,-0.2005204833110832,False
WMT,0.008787058381104815,1.1027502215282128,0.7966684745505801,-0.002036448757222642,-0.00584812756166353,0.9389814924220017,0.12949908668752652,-0.2005204833110832,False
PLD,0.0025451319872135366,1.1012209585138995,0.7965647527193472,-0.003565711771535973,-0.005951849392896391,0.938056283388126,0.12903056175909722,-0.2005204833110833,False
TSLA,0.015228539947381964,1.1262402229064534,0.7964905913790492,0.021453552621018,-0.00602601073319442,0.9494470677087998,0.1302381166578781,-0.20052048331108296,False
SHY,0.0010064368552616025,1.1002716258024277,0.7962540626368029,-0.0045150444830077685,-0.006262539475440754,0.9378885435831054,0.12940483484785958,-0.2041900416569049,False
GDX,0.023977011075340338,1.0929458173299729,0.7962233641777854,-0.011840852955462555,-0.00629323793445824,0.9342551349608478,0.12836609596101267,-0.2005204833110833,False
JNJ,0.009022170579124127,1.1007247780101734,0.7959939188678804,-0.004061892275261991,-0.0065226832443632254,0.9377409448325623,0.12914448784151955,-0.20052048331108308,False
DE,0.015492295373474702,1.0924538695809036,0.7958804864659355,-0.012332800704531799,-0.006636115646308172,0.9336296591886929,0.12827635896363931,-0.20052048331108308,False
AMZN,0.03424119268050276,1.107559586628126,0.7955924702200534,0.0027729163426906123,-0.006924131892190211,0.940158647523092,0.12877774015087073,-0.2005204833110833,False
C,0.014457456761067522,1.1098627597189286,0.7953859629117448,0.005076089433493136,-0.007130639200498834,0.9415943725697062,0.12959724674197037,-0.20052048331108274,False
LRCX,0.04893472761513601,1.0897984682547044,0.7953139305398385,-0.014988202030731035,-0.007202671572405173,0.9332895008016993,0.12676510275995745,-0.2077921462905834,False
ACN,0.003253535256972983,1.1169881696977015,0.7952506672221681,0.012201499412266115,-0.007265934890075543,0.9447312521850748,0.1299604685637028,-0.20052048331108308,False
MS,0.023666676046580508,1.1129483407906944,0.7946959117664761,0.008161670505258956,-0.00782069034576749,0.942857533187033,0.12957743009296951,-0.19916612858556249,False
IWM,0.002668480243002169,1.1021148769889768,0.7945267742988216,-0.0026717932964586133,-0.007989827813422057,0.9377550035993386,0.1290437591630773,-0.2005204833110834,False
GE,0.029091401242310945,1.0966823511782415,0.7943319104370153,-0.008104319107193891,-0.008184691675228284,0.9353141465434147,0.12845536470749175,-0.2005204833110833,False
AVGO,0.048781845730318255,1.0973124760623338,0.7940619061521185,-0.007474194223101582,-0.008454695960125158,0.9356911181896893,0.1271584928314422,-0.20052048331108308,False
CVX,0.014631583615327817,1.1076842474573974,0.7931636866012372,0.002897577171961929,-0.009352915511006477,0.9396396393260047,0.12936879187310302,-0.20052048331108296,False
ADBE,0.018454280935107446,1.1144942555688024,0.7930879066514926,0.009707585283367015,-0.00942869546075098,0.9430726829263629,0.1293806910998525,-0.20897240893684121,False
GS,0.025996510183604653,1.1152920600047391,0.7929930268232893,0.010505389719303704,-0.009523575288954311,0.9432610232106878,0.12958273361206563,-0.20052048331108352,False
TJX,0.008145426935049986,1.0904091609965922,0.7921023912365827,-0.014377509288843182,-0.010414210875660967,0.930886862747066,0.1281236587386858,-0.2005204833110833,False
XBI,0.014278312704094485,1.115893658274008,0.7910137366422599,0.01110698798857257,-0.011502865469983692,0.9418048488750935,0.12944281190798934,-0.20052048331108308,False
IEF,0.006986562518846759,1.1085575731185722,0.7905903235443666,0.0037709028331367467,-0.01192627856787698,0.9388055009369739,0.12960654191106502,-0.21022363117921328,False
NOW,0.04354072494322837,1.105932985386535,0.7898418314148882,0.0011463151010995265,-0.012674770697355453,0.9370109538107446,0.12830357534176962,-0.20858962538694603,False
XOM,0.02013635740917708,1.1041621718934251,0.7898202425618813,-0.0006244983920102865,-0.012696359550362302,0.9362558321924653,0.12876134204206413,-0.2005204833110833,False
CAT,0.03481384675565862,1.0878641964928983,0.7895963147612597,-0.016922473792537085,-0.012920287350983939,0.9282756150047246,0.12700740273925004,-0.20052048331108296,False
XLK,0.00390767311786276,1.1050474999116695,0.7882183796764872,0.00026082962623408257,-0.014298222435756403,0.9360192185490254,0.12861501677465403,-0.20855610231327215,False
SMH,0.04987281644649069,1.1028201596426463,0.7879802063628573,-0.0019665106427890766,-0.014536395749386366,0.9358670839028109,0.1277725701963126,-0.20777631672784247,False
GOOGL,0.014911674746472843,1.0937740379720913,0.7878990229925235,-0.01101263231334415,-0.01461757911972017,0.930230291725627,0.12777497889198042,-0.20481576649125122,False
QQQ,0.00026206595005581236,1.1030659795564148,0.7873502046202931,-0.0017206907290205908,-0.015166397491950478,0.9344203520204659,0.12848797639318565,-0.20822577051236424,False
TLT,-0.00025784413287489134,1.114423419125685,0.7864214529375455,0.009636748840249565,-0.01609514917469812,0.9390601047810173,0.13030279650001964,-0.2137976191423938,False
COST,0.0071428658701295205,1.1025331364600646,0.7859482066863396,-0.002253533825370857,-0.016568395425904048,0.9332092997788458,0.12842267989733824,-0.2054422560034327,False
GLD,0.012164218901424557,1.1045140287923632,0.785212892354684,-0.0002726414930722676,-0.017303709757559682,0.9338331560976245,0.12921867047178015,-0.2067732196049642,False
MRK,0.02348425502704911,1.1080674527700043,0.7836256898632111,0.003280782484568867,-0.0188909122490325,0.9346057930992925,0.12864815475472757,-0.2005204833110832,False
AAPL,0.025996766685247027,1.08898088689809,0.7795930714843178,-0.015805783387345507,-0.022923530627925848,0.9235263627774799,0.12653770359999905,-0.20993875983801813,False
LLY,0.025839824758118992,1.104168042630613,0.7794102600057807,-0.0006186276548223457,-0.023106342106462896,0.9306682958327033,0.1281212801719751,-0.20516969989982936,False
MU,0.05883528042813943,1.060353643703417,0.7784945421937661,-0.04443302658201853,-0.0240220599184775,0.9092684127569757,0.12313806396909799,-0.20514658342364733,False
NVDA,0.08527018314294205,1.0808887422235598,0.7783840865355109,-0.02389792806187563,-0.024132515576732683,0.9201290239116532,0.12458745254386971,-0.200997810068533,False
