panel,conv,gross,cost_bps,chooser,pick_target,pick_V,pick_is_cap2,full4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,inc_OOS_Sharpe,inc_OOS_CAGR,base_OOS_Sharpe,base_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_CAGR
U56,U,0.75,0.0,C_ISCALMAR,0.08,60,False,False,0.10923997077698488,1.3670638576071479,-0.11648817366620345,1.3693466954314064,0.13168913356431755,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,U,0.75,10.0,C_ISSHARPE,0.15,20,False,True,0.12754010555925177,1.3649105944430246,-0.12657905069715225,1.3318413815124672,0.12773946456006335,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,U,0.75,10.0,C_ISCALMAR,0.08,60,False,False,0.10508704744547526,1.3188699468250238,-0.11711827516602058,1.3318413815124672,0.12773946456006335,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,U,0.75,25.0,C_ISSHARPE,0.15,20,False,True,0.12146280726821468,1.3052582219993367,-0.12760312961194187,1.275468963789105,0.12183969460699817,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,U,0.75,25.0,C_ISCALMAR,0.15,20,False,True,0.12146280726821468,1.3052582219993367,-0.12760312961194187,1.275468963789105,0.12183969460699817,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,U,0.75,50.0,C_ISSHARPE,0.15,20,False,False,0.11140364855129903,1.2055322282470853,-0.12930854781217505,1.181260845927782,0.1120723488705766,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,U,0.75,50.0,C_ISCALMAR,0.15,20,False,False,0.11140364855129903,1.2055322282470853,-0.12930854781217505,1.181260845927782,0.1120723488705766,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,U,1.0,0.0,C_ISSHARPE,0.10,60,False,True,0.12816436153773703,1.3290353624626203,-0.14380353444263327,1.333105459265909,0.14757573417524883,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,U,1.0,0.0,C_ISCALMAR,0.08,60,False,False,0.11204074501794925,1.3439916908371938,-0.13031807496993864,1.333105459265909,0.14757573417524883,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,U,1.0,10.0,C_ISSHARPE,0.10,60,False,True,0.12295891680230642,1.2800176023835357,-0.14476115265807843,1.2952683323978311,0.14292015051644658,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,U,1.0,10.0,C_ISCALMAR,0.08,60,False,False,0.10710806597943145,1.289532741038708,-0.13140482760016547,1.2952683323978311,0.14292015051644658,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,U,1.0,25.0,C_ISSHARPE,INF,20,True,True,0.13597078538040042,1.238402726012863,-0.17362190598961036,1.238402726012863,0.13597078538040042,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,U,1.0,25.0,C_ISCALMAR,0.08,60,False,False,0.09974836932028919,1.2075762873451488,-0.1330341151386768,1.238402726012863,0.13597078538040042,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,U,1.0,50.0,C_ISSHARPE,INF,20,True,True,0.12447863828467565,1.1433814467910008,-0.1750477901440134,1.1433814467910008,0.12447863828467565,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,U,1.0,50.0,C_ISCALMAR,0.08,60,False,False,0.08758635281982596,1.0704193693307702,-0.13574735120253734,1.1433814467910008,0.12447863828467565,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
B136,S,0.75,0.0,C_ISSHARPE,0.12,20,False,True,0.11504704547869915,1.1659893113099906,-0.16414415431870122,1.1392361336091132,0.12186816399359102,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,0.75,0.0,C_ISCALMAR,0.08,20,False,False,0.10544551167032679,1.1812630193691942,-0.1458761458207437,1.1392361336091132,0.12186816399359102,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,0.75,10.0,C_ISSHARPE,0.12,20,False,True,0.10920234885938229,1.11173449359313,-0.170252561944644,1.0935817708519633,0.11650054279398914,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,0.75,10.0,C_ISCALMAR,0.12,20,False,True,0.10920234885938229,1.11173449359313,-0.170252561944644,1.0935817708519633,0.11650054279398914,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,0.75,25.0,C_ISSHARPE,0.12,20,False,False,0.10049037952885254,1.030214014368759,-0.1793343193556024,1.025005402259087,0.10849512786676208,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,0.75,25.0,C_ISCALMAR,INF,20,True,True,0.10849512786676208,1.025005402259087,-0.17934700448984042,1.025005402259087,0.10849512786676208,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,0.75,50.0,C_ISSHARPE,INF,20,True,False,0.09527458603872074,0.9105523613820907,-0.1931402003715541,0.9105523613820907,0.09527458603872074,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,0.75,50.0,C_ISCALMAR,INF,20,True,False,0.09527458603872074,0.9105523613820907,-0.1931402003715541,0.9105523613820907,0.09527458603872074,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,1.0,0.0,C_ISSHARPE,0.15,20,False,True,0.14266989037846667,1.1186028363388667,-0.1863264686190036,1.1071610480831495,0.1543887933157324,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,1.0,0.0,C_ISCALMAR,0.10,20,False,True,0.1306842117745015,1.139137533610718,-0.17439890958824633,1.1071610480831495,0.1543887933157324,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,1.0,10.0,C_ISSHARPE,INF,20,True,False,0.14751347169942708,1.0637146634706696,-0.22381381560911429,1.0637146634706696,0.14751347169942708,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,1.0,10.0,C_ISCALMAR,INF,20,True,False,0.14751347169942708,1.0637146634706696,-0.22381381560911429,1.0637146634706696,0.14751347169942708,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,1.0,25.0,C_ISSHARPE,INF,20,True,False,0.13727383736148324,0.9984537075147703,-0.2248547657514942,0.9984537075147703,0.13727383736148324,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,1.0,25.0,C_ISCALMAR,INF,20,True,False,0.13727383736148324,0.9984537075147703,-0.2248547657514942,0.9984537075147703,0.13727383736148324,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,1.0,50.0,C_ISSHARPE,INF,20,True,False,0.12040159912435833,0.8895229911821956,-0.22658861454669854,0.8895229911821956,0.12040159912435833,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,S,1.0,50.0,C_ISCALMAR,INF,20,True,False,0.12040159912435833,0.8895229911821956,-0.22658861454669854,0.8895229911821956,0.12040159912435833,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,0.75,0.0,C_ISSHARPE,0.12,20,False,True,0.11218806348982246,1.1598372757708126,-0.1599572203994587,1.1392361336091132,0.12186816399359102,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,0.75,0.0,C_ISCALMAR,0.12,20,False,True,0.11218806348982246,1.1598372757708126,-0.1599572203994587,1.1392361336091132,0.12186816399359102,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,0.75,10.0,C_ISSHARPE,0.12,20,False,True,0.10632595285935875,1.1042272558440736,-0.16598571988172706,1.0935817708519633,0.11650054279398914,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,0.75,10.0,C_ISCALMAR,INF,20,True,True,0.11650054279398914,1.0935817708519633,-0.17096216935248387,1.0935817708519633,0.11650054279398914,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,0.75,25.0,C_ISSHARPE,0.12,20,False,False,0.09758835926634046,1.0206713782618315,-0.17495006553773151,1.025005402259087,0.10849512786676208,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,0.75,25.0,C_ISCALMAR,INF,20,True,True,0.10849512786676208,1.025005402259087,-0.17934700448984042,1.025005402259087,0.10849512786676208,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,0.75,50.0,C_ISSHARPE,0.12,20,False,False,0.08317269813527495,0.881191189979091,-0.18968389871846048,0.9105523613820907,0.09527458603872074,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,0.75,50.0,C_ISCALMAR,INF,20,True,False,0.09527458603872074,0.9105523613820907,-0.1931402003715541,0.9105523613820907,0.09527458603872074,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,1.0,0.0,C_ISSHARPE,0.15,20,False,True,0.1382901662355931,1.107258163944127,-0.18871389210376532,1.1071610480831495,0.1543887933157324,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,1.0,0.0,C_ISCALMAR,0.08,20,False,False,0.10957477621665168,1.2103710451762553,-0.1407776641391717,1.1071610480831495,0.1543887933157324,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,1.0,10.0,C_ISSHARPE,0.15,20,False,True,0.13035015140105188,1.0505403256190344,-0.19585802558800902,1.0637146634706696,0.14751347169942708,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,1.0,10.0,C_ISCALMAR,INF,20,True,False,0.14751347169942708,1.0637146634706696,-0.22381381560911429,1.0637146634706696,0.14751347169942708,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,1.0,25.0,C_ISSHARPE,INF,20,True,False,0.13727383736148324,0.9984537075147703,-0.2248547657514942,0.9984537075147703,0.13727383736148324,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,1.0,25.0,C_ISCALMAR,INF,20,True,False,0.13727383736148324,0.9984537075147703,-0.2248547657514942,0.9984537075147703,0.13727383736148324,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,1.0,50.0,C_ISSHARPE,INF,20,True,False,0.12040159912435833,0.8895229911821956,-0.22658861454669854,0.8895229911821956,0.12040159912435833,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,U,1.0,50.0,C_ISCALMAR,INF,20,True,False,0.12040159912435833,0.8895229911821956,-0.22658861454669854,0.8895229911821956,0.12040159912435833,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
