file,n_books,spy_Sharpe,spy_CAGR,beat_sharpe,beat_both,beat_sharpe_only,beat_sharpe_pass_cagr_floor
2026-09-08_label-the-337-undecidable-count-cells-from-the-AST_cloud.reference.csv,14,0.889029707500376,0.1522804498656667,8,2,6,4
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.keeppaths.csv,6,0.8890361629323488,0.1522815506974169,3,0,3,0
2026-09-08_publish-ROOM-beside-every-abstention-and-chooser-result_C.keeppaths.csv,30,0.889029707500376,0.1522804498656667,20,14,6,16
2026-09-08_re-read-the-195-base-controlled-instances-against-their-OWN-unselected-arm_C.keeppaths.csv,6,0.8890361629323488,0.1522815506974169,3,0,3,0
2026-09-08_the-mid-tercile-band_cloud.keeppaths.csv,48,0.889029707500376,0.1522804498656667,32,26,6,28
2026-09-08_the-one-corner-three-books-audit_C.refs.csv,9,0.8884409779856407,0.1521596873727559,6,0,6,0
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.keeppaths.csv,5,0.8829398024115636,0.1435889560620911,3,0,3,0
2026-09-08_why-is-the-ungated-control-the-IS-argmax-on-broad136-and-SMALL439-but-not-u56_C.halves.csv,9,0.889029707500376,0.1522804498656667,6,3,3,4
2026-09-09_can-any-B136-recomposition-reach-SMALL439-s-CHARACTERISTIC-SUPPORT_C.walkforward.csv,2,0.8615657442323101,0.1413010952737714,2,0,2,1
2026-09-09_do-CLASSIFIER-selectors-behave-differently-from-ARGMAX-selectors_B.keeppaths.csv,12,0.8822166622387102,0.1434354754972453,7,0,7,0
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_cloud.books.csv,741,0.8871396799528589,0.1518835576956032,256,0,256,75
2026-09-09_does-4b-discriminate-ANYTHING-on-gross-scalar-books_cloud.walkforward.csv,2,0.8890499106949826,0.1522833378600232,2,0,2,1
2026-09-09_does-any-other-published-EDGE-FLAG-survive-its-own-EXTENSION-re-run_C.arms.csv,466,0.8871396799528589,0.1518835576956032,172,0,172,30
2026-09-09_how-many-of-the-record-s-PUBLISHED-HEADLINE-NUMBERS-are-CADENCE-MEANS_cloud.walkforward.csv,4,0.8880947953239208,0.15208344777781319,2,0,2,0
2026-09-09_how-many-published-dial-STEPS-in-the-record-are-NO-OPS_cloud.grid.csv,87,0.8890294530067145,0.1522804498656664,55,10,45,49
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_B.grid.csv,372,0.8880947953239208,0.15208344777781319,205,13,192,117
2026-09-09_is-the-ETF-dilution-slope-a-BETA-story-or-a-BREADTH-story_B.walkforward.csv,6,0.8890499106949826,0.1522833378600232,4,1,3,3
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_B.grid.csv,33,0.8890294530067145,0.1522804498656664,19,1,18,14
2026-09-09_is-the-VOL-TERM-decomposition-a-record-wide-fact_cloud.grid.csv,42,0.8871396799528589,0.1518835576956032,24,7,17,19
2026-09-09_is-the-panel-ordering-an-ETF-SHARE-effect_B.walkforward.csv,4,0.8890499106949826,0.1522833378600232,3,0,3,2
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.walkforward.csv,2,0.8615657442323101,0.1413010952737714,2,0,2,0
2026-09-09_restate-every-published-4a-count-against-the-LIVE-book_cloud.baselines.csv,12,0.8871396799528589,0.1518835576956032,4,0,4,0
2026-09-09_restate-the-26-characteristic-files-under-the-SIGN-FLIP_cloud.keeppaths.csv,4,0.8615356138948208,0.1412986294835725,0,0,0,0
2026-09-09_why-is-evol-the-one-characteristic-that-never-reverses_C.keeppaths.csv,4,0.8615356138948208,0.1412986294835725,0,0,0,0
