panel,N,gross,n_runcount,g_runcount,CAGR,Sharpe,MaxDD,H1,H2,keep4a,keep4b,leg_H1,leg_H2,leg_DD,leg_CAGR,oCAGR,oSharpe,oMaxDD,okeep4a,okeep4b,turnover_per_yr,drag_bp_yr
SMALL,30,0.45,50,10,0.046548133050935636,0.49788948829276614,-0.2358942059811937,0.6995073280840621,0.3502720222800446,False,False,False,False,False,False,0.04004179943124053,0.4204127553469502,-0.23589420598119382,False,False,2.401547614016512,24.01547614016512
SMALL,30,0.55,50,33,0.05572244803549253,0.49795086648102843,-0.28247921640096696,0.7001561723645962,0.349956907735368,False,False,False,False,False,False,0.047511140664634244,0.4202256947645611,-0.28247921640096707,False,False,2.918316273516598,29.18316273516598
SMALL,30,0.65,50,45,0.0644343166666066,0.4979958086667942,-0.3270595456845773,0.7007802360436742,0.3496415022371516,False,False,False,False,False,False,0.05442394421160679,0.42002961882045015,-0.32705954568457773,False,False,3.43371315701475,34.3371315701475
SMALL,30,0.75,50,687,0.07266668569938783,0.4980241778720031,-0.3696905932729668,0.7013813011850418,0.3493249089074294,False,False,False,False,False,False,0.060763323956797066,0.4198240118615128,-0.36969059327296727,False,False,3.95015465652155,39.5015465652155
SMALL,30,1.0,50,392,0.09103966665265362,0.49802830563044376,-0.4680767465638701,0.7027681152556224,0.3485540524953575,False,False,False,False,False,False,0.07399786899542882,0.4192856256769835,-0.4680767465638702,False,False,5.261936213126533,52.619362131265326
SMALL,40,0.35,81,5,0.03492482077428427,0.4855873811621514,-0.18459407651729587,0.6882946440816614,0.3408723653087153,False,False,False,False,True,False,0.029035531172040274,0.39345432257806134,-0.18459407651729554,False,False,1.8183964250659783,18.183964250659784
SMALL,40,0.45,81,10,0.044003897150884264,0.4854916912201995,-0.23275291540004872,0.6890752848986531,0.34021991534571044,False,False,False,False,False,False,0.036196419708513394,0.39298552328573993,-0.2327529154000485,False,False,2.3215521251799913,23.215521251799917
SMALL,40,0.55,81,33,0.052654493545815306,0.4853821162961785,-0.2789588225177353,0.6898356523370076,0.3395705364947167,False,False,False,False,False,False,0.04282407521048337,0.39251106292071813,-0.2789588225177355,False,False,2.820814661816722,28.20814661816722
SMALL,40,0.65,81,45,0.060860390716934276,0.48525507724564365,-0.32325702501154163,0.6905719835331899,0.33892130265840276,False,False,False,False,False,False,0.048902457195075355,0.3920282408711608,-0.32325702501154163,False,False,3.31868449976762,33.1868449976762
SMALL,40,0.75,81,687,0.06860560370928859,0.48511048822625974,-0.3656946220302928,0.6912849292834123,0.33827258463000504,False,False,False,False,False,False,0.05441583179460885,0.39153731287334653,-0.3656946220302927,False,False,3.8175314824850575,38.175314824850574
SMALL,40,1.0,81,392,0.08585203011691034,0.4846906591280959,-0.46393416966928425,0.6929641381461201,0.3366922629152141,False,False,False,False,False,False,0.06563081866969211,0.3903038854772154,-0.4639341696692839,False,False,5.082256592245947,50.82256592245947
