cell,panel,book,density,n_rungs,S,reached,Lstar_A,Lstar_B,cont_A,cont_B,exact,same_coarse_bin,logratio_rung,logratio_cont,within_sqrt2,within_2x,within_4x,allseed_exact
SMALL/V2BAND,SMALL,V2BAND,D_DENSE,24,27,True,181.0,45.0,156.74109324488722,37.51495129459786,False,False,1.391834541495506,1.4298558017889627,False,False,False,False
SMALL/TOP20EW,SMALL,TOP20EW,D_COARSE,9,3,True,504.0,504.0,504.00000000000006,504.00000000000006,True,True,0.0,0.0,True,True,True,False
SMALL/TOP20EW,SMALL,TOP20EW,D_COARSE,9,9,True,504.0,504.0,504.00000000000006,504.00000000000006,True,True,0.0,0.0,True,True,True,False
SMALL/TOP20EW,SMALL,TOP20EW,D_COARSE,9,27,True,504.0,504.0,504.00000000000006,504.00000000000006,True,True,0.0,0.0,True,True,True,False
SMALL/TOP20EW,SMALL,TOP20EW,D_MED,13,3,True,256.0,512.0,255.99999999999994,511.99999999999994,False,False,0.6931471805599453,0.6931471805599454,False,False,True,False
SMALL/TOP20EW,SMALL,TOP20EW,D_MED,13,9,True,512.0,512.0,511.99999999999994,511.99999999999994,True,True,0.0,0.0,True,True,True,False
SMALL/TOP20EW,SMALL,TOP20EW,D_MED,13,27,True,512.0,512.0,511.99999999999994,511.99999999999994,True,True,0.0,0.0,True,True,True,False
SMALL/TOP20EW,SMALL,TOP20EW,D_DENSE,24,3,True,256.0,362.0,255.99999999999994,362.00000000000017,False,True,0.3464667673462086,0.34646676734620924,True,True,True,False
SMALL/TOP20EW,SMALL,TOP20EW,D_DENSE,24,9,True,362.0,362.0,362.00000000000017,362.00000000000017,True,True,0.0,0.0,True,True,True,False
SMALL/TOP20EW,SMALL,TOP20EW,D_DENSE,24,27,True,362.0,362.0,362.00000000000017,362.00000000000017,True,True,0.0,0.0,True,True,True,False
SMALL/V1TOP5,SMALL,V1TOP5,D_COARSE,9,3,True,1008.0,1008.0,1007.9999999999519,1007.9999999999644,True,True,0.0,1.243449787580183e-14,True,True,True,True
SMALL/V1TOP5,SMALL,V1TOP5,D_COARSE,9,9,True,1008.0,1008.0,1007.9999999999563,1007.9999999999644,True,True,0.0,7.993605777301159e-15,True,True,True,True
SMALL/V1TOP5,SMALL,V1TOP5,D_COARSE,9,27,True,1008.0,1008.0,1007.9999999999653,1007.9999999999653,True,True,0.0,0.0,True,True,True,True
SMALL/V1TOP5,SMALL,V1TOP5,D_MED,13,3,True,1024.0,1024.0,1023.9999999999545,1023.9999999999736,True,True,0.0,1.8651746813702803e-14,True,True,True,True
SMALL/V1TOP5,SMALL,V1TOP5,D_MED,13,9,True,1024.0,1024.0,1023.9999999999554,1023.99999999996,True,True,0.0,4.440892098500636e-15,True,True,True,True
SMALL/V1TOP5,SMALL,V1TOP5,D_MED,13,27,True,1024.0,1024.0,1023.9999999999645,1023.9999999999645,True,True,0.0,0.0,True,True,True,True
SMALL/V1TOP5,SMALL,V1TOP5,D_DENSE,24,3,True,1024.0,1024.0,1023.9999999999773,1023.9999999999864,True,True,0.0,8.881784197001292e-15,True,True,True,True
SMALL/V1TOP5,SMALL,V1TOP5,D_DENSE,24,9,True,1024.0,1024.0,1023.9999999999773,1023.99999999998,True,True,0.0,2.6645352591003792e-15,True,True,True,True
SMALL/V1TOP5,SMALL,V1TOP5,D_DENSE,24,27,True,1024.0,1024.0,1023.9999999999827,1023.9999999999818,True,True,0.0,8.881784197001248e-16,True,True,True,True
