panel,vintage,vdate,ladder,chooser,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_Sharpe,pass_4b,pass_4b_oos,pass_4a
B136,d434ebc4,2026-09-04,GROSS,C_ISSHARPE,1.0,0.20970008453950895,0.9991894137331966,-0.2697291008060033,0.884426558842761,False,False,False
B136,d434ebc4,2026-09-04,GROSS,C_ISCAGR,1.0,0.20970008453950895,0.9991894137331966,-0.2697291008060033,0.884426558842761,False,False,False
B136,d434ebc4,2026-09-04,GROSS,C_IS4B,0.575,0.12120066792896078,0.995381047858487,-0.16178742214489072,0.884426558842761,True,True,False
B136,d434ebc4,2026-09-04,N,C_ISSHARPE,8,0.141732212958815,0.7705776556757544,-0.24535256443898168,0.884426558842761,False,False,False
B136,d434ebc4,2026-09-04,N,C_ISCAGR,3,0.18640512700456902,0.8368126249589518,-0.29020367838746175,0.884426558842761,False,False,False
B136,d434ebc4,2026-09-04,N,C_IS4B,30,0.1652397939462582,1.0641003051291664,-0.24353023353349224,0.884426558842761,False,False,False
B136,50585c86,2026-09-04,GROSS,C_ISSHARPE,1.0,0.211637908475087,1.006639150809377,-0.2697291008060031,0.8820239235972316,False,False,False
B136,50585c86,2026-09-04,GROSS,C_ISCAGR,1.0,0.211637908475087,1.006639150809377,-0.2697291008060031,0.8820239235972316,False,False,False
B136,50585c86,2026-09-04,GROSS,C_IS4B,0.575,0.12223649749623555,1.0028598100942723,-0.16178742214489028,0.8820239235972316,True,True,False
B136,50585c86,2026-09-04,N,C_ISSHARPE,8,0.1453201026813722,0.78586497523364,-0.24535256443898168,0.8820239235972316,False,False,False
B136,50585c86,2026-09-04,N,C_ISCAGR,3,0.18954035394495983,0.8476531286266987,-0.2902036783874614,0.8820239235972316,False,False,False
B136,50585c86,2026-09-04,N,C_IS4B,30,0.16594165031876096,1.068106396890238,-0.24353023353349257,0.8820239235972316,False,False,False
B136,56e08b10,2026-09-11,GROSS,C_ISSHARPE,1.0,0.2130005804912496,1.0121613860227718,-0.2697291008060032,0.8767278433896203,False,False,False
B136,56e08b10,2026-09-11,GROSS,C_ISCAGR,1.0,0.2130005804912496,1.0121613860227718,-0.2697291008060032,0.8767278433896203,False,False,False
B136,56e08b10,2026-09-11,GROSS,C_IS4B,0.575,0.12295541785843445,1.0083658819699444,-0.16178742214489006,0.8767278433896203,True,True,False
B136,56e08b10,2026-09-11,N,C_ISSHARPE,8,0.1455591690419591,0.7866466863657643,-0.24535256443898168,0.8767278433896203,False,False,False
B136,56e08b10,2026-09-11,N,C_ISCAGR,3,0.19208662671176424,0.8564290477652591,-0.29020367838746164,0.8767278433896203,False,False,False
B136,56e08b10,2026-09-11,N,C_IS4B,30,0.1661079493963833,1.0695530808226905,-0.24354358049436964,0.8767278433896203,False,False,False
