corpus,path,m,form,p_bar,null_lo,null_hi,P_K0,feas_below,feas_above,pow_th0,pow_th0.25,pow_th0.5,pow_th2,pow_th3,pow_th5
WIDE,4a,48,SHARE,0.006172839506172839,0,1,0.7023319615912208,False,True,0.0,0.0,0.0,0.1262002743484225,0.25925925925925924,0.5829903978052127
WIDE,4a,48,COUNT,0.006172839506172839,0,1,0.7023319615912208,False,True,0.0,0.0,0.0,0.1262002743484225,0.25925925925925924,0.5829903978052127
WIDE,4a,60,SHARE,0.006172839506172839,0,1,0.7023319615912208,False,True,0.0,0.0,0.0,0.1262002743484225,0.25925925925925924,0.5829903978052127
WIDE,4a,60,COUNT,0.006172839506172839,0,1,0.7023319615912208,False,True,0.0,0.0,0.0,0.1262002743484225,0.25925925925925924,0.5829903978052127
WIDE,4a,72,SHARE,0.006172839506172839,0,2,0.624295076969974,False,True,0.0,0.0,0.0,0.036579789666209415,0.1111111111111111,0.4000914494741656
WIDE,4a,72,COUNT,0.006172839506172839,0,2,0.624295076969974,False,True,0.0,0.0,0.0,0.036579789666209415,0.1111111111111111,0.4000914494741656
WIDE,4a,96,SHARE,0.006172839506172839,0,2,0.5549289573066435,False,True,0.0,0.0,0.0,0.07641111619163744,0.20987654320987656,0.603312503175329
WIDE,4a,96,COUNT,0.006172839506172839,0,2,0.5549289573066435,False,True,0.0,0.0,0.0,0.07641111619163744,0.20987654320987656,0.603312503175329
WIDE,4a,120,SHARE,0.006172839506172839,0,2,0.43846238602006393,False,True,0.0,0.0,0.0,0.18828305180317914,0.4293552812071332,0.8542026929298517
WIDE,4a,120,COUNT,0.006172839506172839,0,2,0.43846238602006393,False,True,0.0,0.0,0.0,0.18828305180317914,0.4293552812071332,0.8542026929298517
WIDE,4a,180,SHARE,0.006172839506172839,0,3,0.30794614765743855,False,True,0.0,0.0,0.0,0.1631794474693705,0.4407356602143984,0.9043118995529773
WIDE,4a,180,COUNT,0.006172839506172839,0,3,0.30794614765743855,False,True,0.0,0.0,0.0,0.1631794474693705,0.4407356602143984,0.9043118995529773
WIDE,4a,240,SHARE,0.006172839506172839,0,3,0.21628042194870853,False,True,0.0,0.0,0.0,0.32333494081719205,0.6775759993426682,0.9815792351499601
WIDE,4a,240,COUNT,0.006172839506172839,0,3,0.21628042194870853,False,True,0.0,0.0,0.0,0.32333494081719205,0.6775759993426682,0.9815792351499601
WIDE,4a,360,SHARE,0.006172839506172839,0,5,0.09483082985705694,False,True,0.0,0.0,0.0,0.27399321029409596,0.7027861063899498,0.994420670183764
WIDE,4a,360,COUNT,0.006172839506172839,0,5,0.09483082985705694,False,True,0.0,0.0,0.0,0.27399321029409596,0.7027861063899498,0.994420670183764
WIDE,4a,540,SHARE,0.006172839506172839,1,6,0.02920278873363869,True,True,1.0,0.42950310467642555,0.18000828251137385,0.5125730288761328,0.916161561561571,0.9999245135743245
WIDE,4a,540,COUNT,0.006172839506172839,1,6,0.02920278873363869,True,True,1.0,0.42950310467642555,0.18000828251137385,0.5125730288761328,0.916161561561571,0.9999245135743245
WIDE,4b,12,SHARE,0.09876543209876543,0,1,0.7901234567901234,False,True,0.0,0.0,0.0,0.04938271604938271,0.1111111111111111,0.308641975308642
WIDE,4b,12,COUNT,0.09876543209876543,0,1,0.7901234567901234,False,True,0.0,0.0,0.0,0.04938271604938271,0.1111111111111111,0.308641975308642
WIDE,4b,15,SHARE,0.09876543209876543,0,2,0.438957475994513,False,True,0.0,0.0,0.0,0.0438957475994513,0.1111111111111111,0.308641975308642
WIDE,4b,15,COUNT,0.09876543209876543,0,2,0.438957475994513,False,True,0.0,0.0,0.0,0.0438957475994513,0.1111111111111111,0.308641975308642
WIDE,4b,18,SHARE,0.09876543209876543,0,4,0.10838456197395387,False,True,0.0,0.0,0.0,0.16040915172145162,0.5555555555555556,0.8024691358024691
WIDE,4b,18,COUNT,0.09876543209876543,0,4,0.10838456197395387,False,True,0.0,0.0,0.0,0.16040915172145162,0.5555555555555556,0.8024691358024691
WIDE,4b,24,SHARE,0.09876543209876543,0,4,0.08563718476954378,False,True,0.0,0.0,0.0,0.32408322111224214,0.8024691358024694,0.9609815576893765
WIDE,4b,24,COUNT,0.09876543209876543,0,4,0.08563718476954378,False,True,0.0,0.0,0.0,0.32408322111224214,0.8024691358024694,0.9609815576893765
WIDE,4b,30,SHARE,0.09876543209876543,0,4,0.08563718476954378,False,True,0.0,0.0,0.0,0.32408322111224214,0.8024691358024694,0.9609815576893765
WIDE,4b,30,COUNT,0.09876543209876543,0,4,0.08563718476954378,False,True,0.0,0.0,0.0,0.32408322111224214,0.8024691358024694,0.9609815576893765
WIDE,4b,36,SHARE,0.09876543209876543,1,6,0.011747213274285847,True,True,1.0,0.3938200663249151,0.1404115401933067,0.6750243161937328,1.0000000000000002,1.0
WIDE,4b,36,COUNT,0.09876543209876543,1,6,0.011747213274285847,True,True,1.0,0.3938200663249151,0.1404115401933067,0.6750243161937328,1.0000000000000002,1.0
WIDE,4b,48,SHARE,0.09876543209876543,1,6,0.009281748759929558,True,True,1.0,0.3722450472592755,0.12524362690081986,0.7594783390455697,1.0000000000000004,1.0
WIDE,4b,48,COUNT,0.09876543209876543,1,6,0.009281748759929558,True,True,1.0,0.3722450472592755,0.12524362690081986,0.7594783390455697,1.0000000000000004,1.0
WIDE,4b,60,SHARE,0.09876543209876543,3,9,0.0010059982736972547,True,True,1.0,0.8434038100864749,0.4568619689179523,0.8149179494624372,1.0000000000000004,1.0
WIDE,4b,60,COUNT,0.09876543209876543,3,9,0.0010059982736972547,True,True,1.0,0.8434038100864749,0.4568619689179523,0.8149179494624372,1.0000000000000004,1.0
WIDE,4b,72,SHARE,0.09876543209876543,4,11,0.0001379970197115576,True,True,1.0,0.9042975519406974,0.5131415764463743,0.9152756094980987,1.0000000000000004,1.0
WIDE,4b,72,COUNT,0.09876543209876543,4,11,0.0001379970197115576,True,True,1.0,0.9042975519406974,0.5131415764463743,0.9152756094980987,1.0000000000000004,1.0
WIDE,4b,96,SHARE,0.09876543209876543,5,13,1.1817676274685038e-05,True,True,1.0,0.9281593605300216,0.5116427692311623,0.980106931765201,1.0000000000000007,1.0
WIDE,4b,96,COUNT,0.09876543209876543,5,13,1.1817676274685038e-05,True,True,1.0,0.9281593605300216,0.5116427692311623,0.980106931765201,1.0000000000000007,1.0
WIDE,4b,120,SHARE,0.09876543209876543,7,15,1.2808536665817248e-06,True,True,1.0,0.9839741309043128,0.7044582311272023,0.9938189774969581,1.0000000000000009,0.9999999999999998
WIDE,4b,120,COUNT,0.09876543209876543,7,15,1.2808536665817248e-06,True,True,1.0,0.9839741309043128,0.7044582311272023,0.9938189774969581,1.0000000000000009,0.9999999999999998
WIDE,4b,180,SHARE,0.09876543209876543,12,23,2.2370426691666915e-10,True,True,1.0,0.9988207880131066,0.8345320366194158,0.9999252972342949,1.000000000000001,1.0
WIDE,4b,180,COUNT,0.09876543209876543,12,23,2.2370426691666915e-10,True,True,1.0,0.9988207880131066,0.8345320366194158,0.9999252972342949,1.000000000000001,1.0
WIDE,4b,240,SHARE,0.09876543209876543,17,30,2.2504610633687896e-13,True,True,1.0,0.9999556533003583,0.9360234668453046,0.9999948235664519,1.0000000000000018,1.0
WIDE,4b,240,COUNT,0.09876543209876543,17,30,2.2504610633687896e-13,True,True,1.0,0.9999556533003583,0.9360234668453046,0.9999948235664519,1.0000000000000018,1.0
WIDE,4b,360,SHARE,0.09876543209876543,28,43,5.0043599036724315e-20,True,True,1.0,0.9999999704422465,0.9923455934094211,0.9999999995401846,1.0000000000000024,0.9999999999999999
WIDE,4b,360,COUNT,0.09876543209876543,28,43,5.0043599036724315e-20,True,True,1.0,0.9999999704422465,0.9923455934094211,0.9999999995401846,1.0000000000000024,0.9999999999999999
WIDE,4b,540,SHARE,0.09876543209876543,44,63,1.1194966636382133e-29,True,True,1.0,0.9999999999992923,0.9996472075206237,0.9999999999999976,1.0000000000000033,0.9999999999999999
WIDE,4b,540,COUNT,0.09876543209876543,44,63,1.1194966636382133e-29,True,True,1.0,0.9999999999992923,0.9996472075206237,0.9999999999999976,1.0000000000000033,0.9999999999999999
