panel,cost_bps,chooser,pick_cadence,pick_band,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,H1,H2,dSharpe_OOS_vs_twin,keep4a,keep4b_full,keep4b_oos,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD
B136,0,C_DONOTHING,W,0.03,1.179879014904431,0.08966485527526524,1.2353745299966028,-0.11627552158300569,0.0886822083302099,1.2100424078325562,-0.11627552158300569,1.3182322550099,1.1054119335278987,0.05090694875833934,True,False,False,1.1016867720596069,0.0784728360555127,-0.12241069123223403,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,10,C_IS_SHARPE,M,0.1,1.1977436219477877,0.09406100432082232,1.1018940390020218,-0.1922861548601904,0.09551022690171318,1.143479258163781,-0.19228615486019052,1.3216506987990528,0.9899556873233267,-0.08164563888564791,False,False,False,1.1016867720596069,0.0784728360555127,-0.12241069123223403,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,10,C_IS_DSHARPE_IS,M,0.1,1.1977436219477877,0.09406100432082232,1.1018940390020218,-0.1922861548601904,0.09551022690171318,1.143479258163781,-0.19228615486019052,1.3216506987990528,0.9899556873233267,-0.08164563888564791,False,False,False,1.1016867720596069,0.0784728360555127,-0.12241069123223403,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,10,C_DONOTHING,W,0.03,1.1392957171578195,0.08624948816454636,1.191521816750431,-0.11678981671005173,0.08535177481886902,1.167681885833575,-0.11678981671005173,1.2782206398708462,1.060766976845787,0.01688820381445999,True,False,False,1.1016867720596069,0.0784728360555127,-0.12241069123223403,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,25,C_IS_SHARPE,M,0.1,1.1772533530809703,0.09197889827115069,1.0793308598260556,-0.19239026246554192,0.09355451049891528,1.121823862954192,-0.1923902624655417,1.3012339242893811,0.9671669583427627,-0.09695444165178291,False,False,False,1.1016867720596069,0.0784728360555127,-0.12241069123223403,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,25,C_IS_DSHARPE_IS,M,0.1,1.1772533530809703,0.09197889827115069,1.0793308598260556,-0.19239026246554192,0.09355451049891528,1.121823862954192,-0.1923902624655417,1.3012339242893811,0.9671669583427627,-0.09695444165178291,False,False,False,1.1016867720596069,0.0784728360555127,-0.12241069123223403,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,25,C_DONOTHING,W,0.03,1.0783264356701912,0.0811458388666435,1.1256238850140958,-0.12044455329256998,0.08037457041975382,1.1040338619015406,-0.12044455329256942,1.2180983139757582,0.9936909191577167,-0.03425582532612581,True,False,False,1.1016867720596069,0.0784728360555127,-0.12241069123223403,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,50,C_IS_SHARPE,M,0.1,1.1429351358753883,0.08851610208815841,1.0415535469356574,-0.1925637751411282,0.09030148169573304,1.0855601186919799,-0.1925637751411282,1.267020763280442,0.9290331850581394,-0.12262837605055665,False,False,False,1.1016867720596069,0.0784728360555127,-0.12241069123223403,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,50,C_IS_DSHARPE_IS,M,0.1,1.1429351358753883,0.08851610208815841,1.0415535469356574,-0.1925637751411282,0.09030148169573304,1.0855601186919799,-0.1925637751411282,1.267020763280442,0.9290331850581394,-0.12262837605055665,False,False,False,1.1016867720596069,0.0784728360555127,-0.12241069123223403,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,50,C_DONOTHING,W,0.03,0.9765120076396953,0.07269124100150504,1.0155387252883934,-0.1309264181272909,0.07212818477257121,0.9977252761097347,-0.13092641812729144,1.1176656409632297,0.8816717330938901,-0.11974374958517697,False,False,False,1.1016867720596069,0.0784728360555127,-0.12241069123223403,0.8736721309012504,0.15257181383948715,-0.3371595330739301
SMALL,0,C_IS_SHARPE,M,0.06,1.102583608574062,0.05433637469703334,0.7533634410049267,-0.1396362095644318,0.06054386444909898,0.8725607787859467,-0.13963620956443168,1.0310604059846007,0.7549016039300982,0.058119257932428225,False,False,False,0.545767874053723,0.03629807067845969,-0.14134294282559268,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL,0,C_IS_DSHARPE_IS,M,0.06,1.102583608574062,0.05433637469703334,0.7533634410049267,-0.1396362095644318,0.06054386444909898,0.8725607787859467,-0.13963620956443168,1.0310604059846007,0.7549016039300982,0.058119257932428225,False,False,False,0.545767874053723,0.03629807067845969,-0.14134294282559268,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL,0,C_DONOTHING,W,0.03,0.9829732971521661,0.050423370091901454,0.7325986610245436,-0.12865979883053658,0.053698962756233204,0.8165859274869691,-0.12865979883053769,0.907776729211004,0.7550739020003772,0.018399520069280362,True,False,False,0.545767874053723,0.03629807067845969,-0.14134294282559268,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL,10,C_IS_SHARPE,M,0.06,1.0752654746342212,0.052258014896423344,0.7267631394728444,-0.1424481096026432,0.05855167632212943,0.845815275244148,-0.14244810960264243,1.0034260328999913,0.7285479042239729,0.03810763512216686,False,False,False,0.545767874053723,0.03629807067845969,-0.14134294282559268,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL,10,C_IS_DSHARPE_IS,M,0.06,1.0752654746342212,0.052258014896423344,0.7267631394728444,-0.1424481096026432,0.05855167632212943,0.845815275244148,-0.14244810960264243,1.0034260328999913,0.7285479042239729,0.03810763512216686,False,False,False,0.545767874053723,0.03629807067845969,-0.14134294282559268,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL,10,C_DONOTHING,W,0.03,0.9277622792052371,0.04666519900696575,0.6818377826007996,-0.13486380783913088,0.05003937909756151,0.7644653521963632,-0.134863807839131,0.8518925987041152,0.7052041226574776,-0.019368456349470153,True,False,False,0.545767874053723,0.03629807067845969,-0.14134294282559268,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL,25,C_IS_SHARPE,M,0.1,1.0359105018134116,0.04908762229350461,0.6606711923154809,-0.1682274117260727,0.05602553970204349,0.786453174252744,-0.16822741172607136,0.9754522529385707,0.6482771209734481,-0.014556587310573077,False,False,False,0.545767874053723,0.03629807067845969,-0.14134294282559268,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL,25,C_IS_DSHARPE_IS,M,0.1,1.0359105018134116,0.04908762229350461,0.6606711923154809,-0.1682274117260727,0.05602553970204349,0.786453174252744,-0.16822741172607136,0.9754522529385707,0.6482771209734481,-0.014556587310573077,False,False,False,0.545767874053723,0.03629807067845969,-0.14134294282559268,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL,25,C_DONOTHING,W,0.03,0.8449114712077701,0.0410525113839475,0.6056185148573323,-0.14408809353522978,0.044573236981456654,0.6862185735983085,-0.14408809353523044,0.7680367034566149,0.6303145511274302,-0.07609610001493172,True,False,False,0.545767874053723,0.03629807067845969,-0.14134294282559268,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL,50,C_IS_SHARPE,M,0.1,0.9826116352809112,0.04488000406924231,0.6085161155664303,-0.17326788564414186,0.05203144024163664,0.7341644080844872,-0.17326788564414364,0.9218610076289674,0.5962497593717415,-0.05028907346888212,False,False,False,0.545767874053723,0.03629807067845969,-0.14134294282559268,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL,50,C_IS_DSHARPE_IS,M,0.1,0.9826116352809112,0.04488000406924231,0.6085161155664303,-0.17326788564414186,0.05203144024163664,0.7341644080844872,-0.17326788564414364,0.9218610076289674,0.5962497593717415,-0.05028907346888212,False,False,False,0.545767874053723,0.03629807067845969,-0.14134294282559268,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL,50,C_DONOTHING,W,0.03,0.7068184273933446,0.031763178490921584,0.47844769245913493,-0.16015732429413976,0.03552461508452476,0.5557048929060721,-0.16015732429413942,0.6282838525269447,0.5053380016048599,-0.17077587526632282,False,False,False,0.545767874053723,0.03629807067845969,-0.14134294282559268,0.8736611364726746,0.1525745335844091,-0.33717289200673783
