panel,cadence,cost_bps,chooser,pick_cap,pick_gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,beats_base,beats_spy,beats_ewbh,beats_blendg,full4b_spy,full4b_ewbh,beats_volm_L21,volm_L21_OOS_Sharpe,volm_L21_OOS_MaxDD,full4b_volm_L21,full4bS_volm_L21,oosDD_beats_volm_L21,beats_volm_L63,volm_L63_OOS_Sharpe,volm_L63_OOS_MaxDD,full4b_volm_L63,full4bS_volm_L63,oosDD_beats_volm_L63,beats_volm_L126,volm_L126_OOS_Sharpe,volm_L126_OOS_MaxDD,full4b_volm_L126,full4bS_volm_L126,oosDD_beats_volm_L126,beats_volm_L252,volm_L252_OOS_Sharpe,volm_L252_OOS_MaxDD,full4b_volm_L252,full4bS_volm_L252,oosDD_beats_volm_L252
B136,W,0.0,C_ISSHARPE,0.020,0.75,0.12186816399359102,1.1392361336091132,-0.1660523318147471,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True,True,True,False,False,1.2512361995221954,-0.18368538257362366,False,False,True,False,1.2262111773896534,-0.18172268750375598,False,False,True,False,1.1974849526347013,-0.18717915180030475,False,False,True,False,1.1469254337391372,-0.19468682236259027,False,False,True
B136,W,0.0,C_ISCALMAR,0.020,0.75,0.12186816399359102,1.1392361336091132,-0.1660523318147471,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True,True,True,False,False,1.2512361995221954,-0.18368538257362366,False,False,True,False,1.2262111773896534,-0.18172268750375598,False,False,True,False,1.1974849526347013,-0.18717915180030475,False,False,True,False,1.1469254337391372,-0.19468682236259027,False,False,True
B136,W,10.0,C_ISSHARPE,0.020,0.75,0.11650054279398914,1.0935817708519633,-0.17096216935248387,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,True,True,False,False,1.2190328176794845,-0.1840646280228896,False,False,True,False,1.2135757362809487,-0.1820328478265656,False,False,True,False,1.1890669317823357,-0.18795264068079143,False,False,True,False,1.1403743806977458,-0.19532814154245415,False,False,True
B136,W,10.0,C_ISCALMAR,0.020,0.75,0.11650054279398914,1.0935817708519633,-0.17096216935248387,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,True,True,False,False,1.2190328176794845,-0.1840646280228896,False,False,True,False,1.2135757362809487,-0.1820328478265656,False,False,True,False,1.1890669317823357,-0.18795264068079143,False,False,True,False,1.1403743806977458,-0.19532814154245415,False,False,True
B136,W,25.0,C_ISSHARPE,0.020,0.75,0.10849512786676208,1.025005402259087,-0.17934700448984042,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False,False,True,False,False,1.1706437158844658,-0.18463326599771712,False,False,True,False,1.1946079522491966,-0.18249794464759206,False,False,True,False,1.17643242638744,-0.18911154050760048,False,False,True,False,1.1305440229389938,-0.19628919651105503,False,False,True
B136,W,25.0,C_ISCALMAR,0.020,0.75,0.10849512786676208,1.025005402259087,-0.17934700448984042,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False,False,True,False,False,1.1706437158844658,-0.18463326599771712,False,False,True,False,1.1946079522491966,-0.18249794464759206,False,False,True,False,1.17643242638744,-0.18911154050760048,False,False,True,False,1.1305440229389938,-0.19628919651105503,False,False,True
B136,W,50.0,C_ISSHARPE,0.020,0.75,0.09527458603872074,0.9105523613820907,-0.1931402003715541,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False,False,False,False,False,1.0898007034816646,-0.18558038230660712,False,False,False,False,1.162957924202981,-0.1832727230012441,False,False,False,False,1.1553555820121137,-0.19103948949788774,False,False,False,False,1.1141502885447356,-0.1978884943637217,False,False,True
B136,W,50.0,C_ISCALMAR,0.020,0.75,0.09527458603872074,0.9105523613820907,-0.1931402003715541,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False,False,False,False,False,1.0898007034816646,-0.18558038230660712,False,False,False,False,1.162957924202981,-0.1832727230012441,False,False,False,False,1.1553555820121137,-0.19103948949788774,False,False,False,False,1.1141502885447356,-0.1978884943637217,False,False,True
B136,M,0.0,C_ISSHARPE,0.020,0.75,0.12488566966029913,1.0926565493261136,-0.2198339307014502,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False,1.2753316112473887,-0.18823656917135578,False,False,False,False,1.2352562527732267,-0.18502960690043402,False,False,False,False,1.2161962334027456,-0.1902703454037492,False,False,False,False,1.174313300385851,-0.19754431269531325,False,False,False
B136,M,0.0,C_ISCALMAR,0.020,0.75,0.12488566966029913,1.0926565493261136,-0.2198339307014502,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False,1.2753316112473887,-0.18823656917135578,False,False,False,False,1.2352562527732267,-0.18502960690043402,False,False,False,False,1.2161962334027456,-0.1902703454037492,False,False,False,False,1.174313300385851,-0.19754431269531325,False,False,False
B136,M,10.0,C_ISSHARPE,0.020,0.75,0.1213258408360649,1.0647581902329766,-0.22025734185985302,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False,False,False,False,False,1.2590858700953687,-0.18835461972175194,False,False,False,False,1.227929737409801,-0.1851137038521371,False,False,False,False,1.2114110867564623,-0.1907782298021632,False,False,False,False,1.170717406485273,-0.19789857665898525,False,False,False
B136,M,10.0,C_ISCALMAR,0.020,0.75,0.1213258408360649,1.0647581902329766,-0.22025734185985302,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False,False,False,False,False,1.2590858700953687,-0.18835461972175194,False,False,False,False,1.227929737409801,-0.1851137038521371,False,False,False,False,1.2114110867564623,-0.1907782298021632,False,False,False,False,1.170717406485273,-0.19789857665898525,False,False,False
B136,M,25.0,C_ISSHARPE,0.020,0.75,0.11600430555605556,1.0227108684212232,-0.22089245859745732,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False,False,False,False,False,1.2346131083607734,-0.1885316955473464,False,False,False,False,1.2169199944705746,-0.18523984927969173,False,False,False,False,1.2042257260281153,-0.1915395383292502,False,False,False,False,1.165319815112271,-0.19842971739894977,False,False,False
B136,M,25.0,C_ISCALMAR,0.020,0.75,0.11600430555605556,1.0227108684212232,-0.22089245859745732,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False,False,False,False,False,1.2346131083607734,-0.1885316955473464,False,False,False,False,1.2169199944705746,-0.18523984927969173,False,False,False,False,1.2042257260281153,-0.1915395383292502,False,False,False,False,1.165319815112271,-0.19842971739894977,False,False,False
B136,M,50.0,C_ISSHARPE,0.020,0.75,0.10718344434131777,0.9521731279877252,-0.22195098649346456,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False,False,False,False,False,1.1935640940168906,-0.18882682192333655,False,False,False,False,1.1985186427255876,-0.18545009165894943,False,False,False,False,1.1922301426787307,-0.19280700542132578,False,False,False,False,1.156313983907573,-0.1993142717921148,False,False,False
B136,M,50.0,C_ISCALMAR,0.020,0.75,0.10718344434131777,0.9521731279877252,-0.22195098649346456,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,False,False,False,False,False,1.1935640940168906,-0.18882682192333655,False,False,False,False,1.1985186427255876,-0.18545009165894943,False,False,False,False,1.1922301426787307,-0.19280700542132578,False,False,False,False,1.156313983907573,-0.1993142717921148,False,False,False
