panel,rung_i,gross,turn_per_yr,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,A_H1,A_H2,A_DD,pass_4b,pass_4b_oos,pass_4a
U56,32,1.0,3.850141647045531,0.21131263097858866,1.1344239953855333,-0.24927640903130743,0.9223995560781193,1.3346339844333681,0.22722636576663158,1.1651966774167672,-0.24927640903130754,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,0,0.2,0.9388328039314603,0.038353818533952255,0.9402802770695969,-0.058380194417670395,0.8417417716576054,1.0307421031827697,0.042711867377235535,1.0043906259506516,-0.05838019441767073,True,False,True,True,False,True,True,False,True,False,True,False,False,False
B136,1,0.225,1.0531028810759255,0.04314416252537567,0.9405721141666988,-0.06551813248542726,0.8419479664257082,1.0311201132417995,0.04806106089350659,1.004670920825733,-0.06551813248542682,True,False,True,True,False,True,True,False,True,False,True,False,False,False
B136,2,0.25,1.1667765173382387,0.047932806450238674,0.9408618550559673,-0.07262085812398966,0.842152328324256,1.0314958840617972,0.05341158029574555,1.0049489355952304,-0.07262085812399,True,False,True,True,False,True,True,False,True,False,True,False,False,False
B136,3,0.275,1.279867898492276,0.05271950738710385,0.9411497142878255,-0.07968844431096622,0.8423551865190435,1.031869528111225,0.05876315299091561,1.0052249252379155,-0.07968844431096545,True,False,True,True,False,True,True,False,True,False,True,False,False,False
B136,4,0.3,1.3924042248872441,0.057504006981778044,0.9414355922724718,-0.08672096624141179,0.8425563183600194,1.0322410564835678,0.06411548358053709,1.0054987279847747,-0.08672096624141135,True,False,True,True,False,True,True,False,True,False,True,False,False,False
B136,5,0.325,1.5044074420584248,0.062286050997562015,0.9417195726980414,-0.09371850269137416,0.8427554140589087,1.032610905865348,0.06946829104176477,1.005770536919464,-0.09371850269137383,True,False,True,True,False,True,True,False,True,False,True,False,False,False
B136,6,0.35,1.615889582072362,0.0670653938620902,0.9420018012313948,-0.10068113078456109,0.8429528468590486,1.0329790201887104,0.07482128862695192,1.0060403957911241,-0.10068113078456076,True,False,True,True,False,True,True,False,True,False,True,False,False,False
B136,7,0.375,1.7268882201925186,0.07184176125489561,0.942282070670267,-0.10760892936760447,0.8431482953575982,1.0333452959107587,0.08017416671823785,1.006308119146826,-0.10760892936760458,True,False,True,True,False,True,True,False,True,False,True,False,False,False
B136,8,0.4,1.837466113590239,0.07661484998344115,0.9425599418824778,-0.11450196962857706,0.843341672351762,1.033708979818285,0.08552659548697572,1.006573394298753,-0.11450196962857706,True,False,True,True,False,True,True,False,True,False,True,False,False,False
B136,9,0.425,1.947622907479998,0.08138442254916778,0.9428357857603954,-0.12136032628586868,0.8435329332991837,1.0340708133295882,0.0908783183160462,1.0068367264644926,-0.12136032628586912,True,False,True,True,False,True,True,False,True,False,True,False,False,False
B136,10,0.45,2.057397344893025,0.08615019781311029,0.9431094690023328,-0.12818415675384753,0.8437220084940115,1.0344306113711137,0.09622899612292013,1.007097767395711,-0.12818415675384776,True,False,True,True,False,True,True,False,True,False,False,False,False,False
B136,11,0.475,2.1668375463112644,0.09091188266523953,0.9433808065618731,-0.13497352159304932,0.8439089866326439,1.0347879423907067,0.10157829010383268,1.007356262203964,-0.13497352159304987,True,False,True,True,False,True,True,False,True,False,False,False,False,False
B136,12,0.5,2.275971737644726,0.0956692033243347,0.9436498125646784,-0.14172844448877697,0.8440941367711852,1.035142594128102,0.10692589883084103,1.0076123238250767,-0.14172844448877653,True,False,True,True,False,True,True,False,True,False,False,False,False,False
B136,13,0.525,2.3848379494010006,0.10042187363684452,0.9439164198977005,-0.14844900173086384,0.8442769230953066,1.035494923978902,0.11227152215369185,1.007866084192239,-0.14844900173086384,True,False,True,True,True,True,True,True,True,False,False,False,True,False
B136,14,0.55,2.4934908386487518,0.10516958746097038,0.9441804457452738,-0.15513526976429914,0.8444574694895188,1.0358444753651843,0.11761480345776176,1.008117261923511,-0.15513526976429937,True,False,True,True,True,True,True,True,True,False,False,False,True,False
B136,15,0.575,2.601963772999522,0.10991206025111455,0.9444419282254937,-0.1617874221448905,0.8446357126998069,1.0361913771959657,0.12295541785843445,1.0083658819699444,-0.16178742214489006,True,False,True,True,True,True,True,True,True,False,False,False,True,False
B136,16,0.6,2.7102426504398314,0.1146490580297923,0.9447012514374812,-0.1684054813586987,0.8448116836735315,1.036536333739029,0.12829310877488553,1.0086124267911551,-0.16840548135869893,True,False,True,True,True,True,True,True,True,False,False,False,True,False
B136,17,0.625,2.818382584054407,0.11938026935833324,0.9449582436330962,-0.17498962664921813,0.8449853792258011,1.0368790208174472,0.13362751471615653,1.0088566371986154,-0.17498962664921813,True,False,True,True,True,True,True,True,True,False,False,False,True,False
B136,18,0.65,2.9264960430370364,0.12410531486169374,0.945212261867428,-0.18153985648757864,0.845156633760756,1.0372183726158817,0.13895822785259915,1.0090979821698232,-0.18153985648757875,True,False,True,True,True,True,True,True,True,False,False,False,True,False
B136,19,0.675,3.0345799142229697,0.1288239437319605,0.9454636601195109,-0.18805620266239176,0.8453256609511511,1.037554870007046,0.14428495080141257,1.0093367487570168,-0.18805620266239187,True,False,True,True,True,True,True,True,True,False,False,False,True,False
B136,20,0.7,3.142695656831638,0.133535829961013,0.9457122477669831,-0.19453874207190125,0.845492209382848,1.037888373456421,0.14960729767280112,1.0095726160474137,-0.19453874207190114,True,False,True,True,True,True,True,True,True,False,False,False,True,False
B136,21,0.725,3.2509296489570083,0.13824061777225616,0.9459577272808679,-0.20098769761635327,0.845655874869758,1.0382186803316034,0.1549248469516098,1.009805187602236,-0.20098769761635304,True,False,True,True,True,True,True,True,True,False,False,False,True,False
B136,22,0.75,3.3593089744244296,0.142938015666779,0.9462001970352679,-0.20740302267849509,0.845816567639777,1.038546066081831,0.16023726571201902,1.0100346106764955,-0.20740302267849475,True,False,True,False,True,True,False,True,True,False,False,False,False,False
B136,23,0.775,3.467844059552587,0.14762774982210702,0.9464398534708066,-0.21378478131231016,0.845974633185227,1.0388705929553153,0.1655442443913242,1.0102611060726825,-0.21378478131230993,True,False,True,False,True,True,False,True,True,False,False,False,False,False
B136,24,0.8,3.576683358452477,0.15230938833565721,0.9466760936554318,-0.2201330508289192,0.8461293851196343,1.0391917333927105,0.17084534233491278,1.0104842882326566,-0.22013305082891932,True,False,True,False,True,True,False,True,True,False,False,False,False,False
B136,25,0.825,3.685772671698939,0.15698272885058606,0.9469095500630296,-0.22644803825164317,0.8462814661204481,1.039510114648913,0.17614029159857547,1.010704662932099,-0.22644803825164328,True,False,True,False,True,True,False,True,True,False,False,False,False,False
B136,26,0.85,3.795184965049775,0.16164742072608296,0.9471400328604379,-0.23272992713327134,0.8464310691745844,1.0398252029458281,0.18142866580479255,1.0109219186370606,-0.2327299271332719,True,False,True,False,True,True,False,True,True,False,False,False,False,False
B136,27,0.875,3.9049525711010795,0.16630315686418196,0.9473675620632116,-0.23897862490999378,0.8465779352333785,1.0401372737809238,0.1867101165993612,1.011136105191059,-0.2389786249099939,True,False,True,False,True,True,False,True,True,False,False,False,False,False
B136,28,0.9,4.015103582389132,0.17094963506316652,0.9475922207998542,-0.2451943020694004,0.8467215034520826,1.0404469888485013,0.1919843338412952,1.0113474761103654,-0.2451943020694003,True,False,True,False,True,True,False,True,True,False,False,False,False,False
B136,29,0.925,4.125814985658477,0.17558637630900353,0.9478132895302251,-0.2513770699411251,0.8468612234386939,1.0407534802499188,0.19725078771451,1.0115553290473154,-0.2513770699411252,True,False,True,False,True,True,False,True,True,False,False,False,False,False
B136,30,0.95,4.237057417485793,0.18021314296858826,0.9480312306497616,-0.25752712645600884,0.8469982515030217,1.0410565905776772,0.2025091516223123,1.0117599362033807,-0.2575271264560087,True,False,True,False,True,True,False,True,True,False,False,False,False,False
B136,31,0.975,4.3487489296519914,0.18482975775785193,0.9482466861759646,-0.26364436223733567,0.8471328425088649,1.0413573139077643,0.207759240803169,1.0119620815606505,-0.26364436223733545,True,False,True,False,True,True,False,True,True,False,False,False,False,False
B136,32,1.0,4.460989233896202,0.189435829624383,0.9484593808128385,-0.2697291008060031,0.8472651489979086,1.0416549917410287,0.2130005804912496,1.0121613860227718,-0.2697291008060032,True,False,True,False,True,True,False,True,True,False,False,False,False,False
