panel,theta,x,cad,con,qfam,Sharpe_ma,Sharpe_q,dSharpe,dSharpe_oos,dCAGR_pp,dMaxDD_pp,sel_pp,level_pp,timing_pp,dCAGR0_dg_pp,dCAGR0_rs_pp
U56,0.06,0.4407995099690702,W,RESPREAD,QUANTILE-M,1.0546645552467766,1.1664239627558086,-0.11175940750903202,-0.07422132261319536,-0.6791202237993454,-0.9477789047920404,-0.04633212434115297,-0.09821149755691039,-0.7544381658940225,-0.8989817877920858,-0.04633212434115297
U56,0.06,0.4407995099690702,W,DEGROSS,QUANTILE-M,1.0434525477444918,1.1654979320242385,-0.12204538427974665,-0.027165519059058285,-0.8744372426965796,0.7071009790053817,-0.04633212434115297,-0.09821149755691039,-0.7544381658940225,-0.8989817877920858,-0.04633212434115297
U56,0.06,0.4407995099690702,W,RESPREAD,QUANTILE-F,1.0546645552467766,1.1669249750312478,-0.11226041978447121,-0.09163397416932684,-0.7618779825467437,-0.9287948892016784,-0.14597730464711578,0.10512780142490996,-0.7525664792446225,-0.7934159824668274,-0.14597730464711578
U56,0.06,0.4407995099690702,W,DEGROSS,QUANTILE-F,1.0434525477444918,1.1659486192621515,-0.12249607151765973,-0.04090445910348839,-0.7705656843628672,0.638713969363025,-0.14597730464711578,0.10512780142490996,-0.7525664792446225,-0.7934159824668274,-0.14597730464711578
U56,0.06,0.4407995099690702,M,RESPREAD,QUANTILE-M,1.1212036748676977,1.2415745817887627,-0.120370906921065,-0.07808112935735823,-0.9067285361099353,-0.6718717675110009,-0.6639544912641959,0.16454510980448234,-0.3047266691839319,-0.8041360506436446,-0.6639544912641959
U56,0.06,0.4407995099690702,M,DEGROSS,QUANTILE-M,1.1057505414508924,1.23643203202509,-0.13068149057419776,-0.062278732865904685,-0.8045685007920689,1.504467292270395,-0.6639544912641959,0.16454510980448234,-0.3047266691839319,-0.8041360506436446,-0.6639544912641959
U56,0.06,0.4407995099690702,M,RESPREAD,QUANTILE-F,1.1212036748676977,1.231093027163379,-0.10988935229568142,-0.07059794298259314,-0.8423446376304655,-0.6818272539036108,-0.6082545201893774,0.28270696602208467,-0.3049389871727879,-0.6304865413400806,-0.6082545201893774
U56,0.06,0.4407995099690702,M,DEGROSS,QUANTILE-F,1.1057505414508924,1.22620817862156,-0.1204576371706676,-0.050913524503015894,-0.6311689220974692,1.428008958469229,-0.6082545201893774,0.28270696602208467,-0.3049389871727879,-0.6304865413400806,-0.6082545201893774
U56,0.06,0.4407995099690702,Q,RESPREAD,QUANTILE-M,1.0368234474314533,1.1308451542509128,-0.09402170681945954,-0.08896119853506534,-1.1500342518893314,0.9730350639496121,-1.0584203742061815,0.3781995595647967,-0.535821553869555,-1.216042368510939,-1.0584203742061815
U56,0.06,0.4407995099690702,Q,DEGROSS,QUANTILE-M,0.8692003359660371,1.1306238506609594,-0.2614235146949223,-0.2939084575875751,-1.2134399015212294,-5.522211944615774,-1.0584203742061815,0.3781995595647967,-0.535821553869555,-1.216042368510939,-1.0584203742061815
U56,0.06,0.4407995099690702,Q,RESPREAD,QUANTILE-F,1.0368234474314533,1.1360715476537049,-0.09924810022225161,-0.09989825957412357,-1.3346434302049515,1.000725937314939,-1.2446320017008627,0.6276059781497043,-0.5405293524869634,-1.1575553760381219,-1.2446320017008627
U56,0.06,0.4407995099690702,Q,DEGROSS,QUANTILE-F,0.8692003359660371,1.1363963396617043,-0.2671960036956672,-0.30069462332133823,-1.1564787973717738,-5.602228470079429,-1.2446320017008627,0.6276059781497043,-0.5405293524869634,-1.1575553760381219,-1.2446320017008627
U56,0.0,0.7082024406166496,W,RESPREAD,QUANTILE-M,1.094826438332281,1.1438288640291525,-0.04900242569687152,-0.03460798558445766,-1.6059139943412681,1.9355795040968293,-1.2709910259824708,0.272752521528119,-0.21436501910911954,-1.2126035235634713,-1.2709910259824708
U56,0.0,0.7082024406166496,W,DEGROSS,QUANTILE-M,1.1746306354491145,1.141281027227106,0.03334960822200861,0.11700843703621455,-1.1942685834613442,3.0909471100721175,-1.2709910259824708,0.272752521528119,-0.21436501910911954,-1.2126035235634713,-1.2709910259824708
U56,0.0,0.7082024406166496,W,RESPREAD,QUANTILE-F,1.094826438332281,1.148930118810251,-0.054103680477969984,-0.03586193618821554,-1.6750589234025615,1.8211143572150479,-1.3440407619016659,0.3889862945755107,-0.21873987982732324,-1.1737943471534784,-1.3440407619016659
U56,0.0,0.7082024406166496,W,DEGROSS,QUANTILE-F,1.1746306354491145,1.1484462570946734,0.026184378354441096,0.1134607490962487,-1.1563323850330764,2.726411698114317,-1.3440407619016659,0.3889862945755107,-0.21873987982732324,-1.1737943471534784,-1.3440407619016659
U56,0.0,0.7082024406166496,M,RESPREAD,QUANTILE-M,1.1628824307620684,1.2204106252392815,-0.057528194477213024,-0.022091867894198147,-1.7003706480976932,1.945499984819976,-1.5618380796061926,0.36370692406888505,-0.04230648191259068,-1.2404376374498982,-1.5618380796061926
U56,0.0,0.7082024406166496,M,DEGROSS,QUANTILE-M,1.2152791050290814,1.2166039064498937,-0.0013248014208122605,0.06041879204308964,-1.244036341096133,2.9932371002981184,-1.5618380796061926,0.36370692406888505,-0.04230648191259068,-1.2404376374498982,-1.5618380796061926
U56,0.0,0.7082024406166496,M,RESPREAD,QUANTILE-F,1.1628824307620684,1.2178442377441885,-0.054961806982120054,-0.019769027567392072,-1.6840300088444504,2.032193334271304,-1.5479506895744954,0.4583954341481622,-0.049473402472521855,-1.139028657898855,-1.5479506895744954
U56,0.0,0.7082024406166496,M,DEGROSS,QUANTILE-F,1.2152791050290814,1.2166207853893443,-0.0013416803602628313,0.05988639950097707,-1.1424353315298896,2.789105774953793,-1.5479506895744954,0.4583954341481622,-0.049473402472521855,-1.139028657898855,-1.5479506895744954
U56,0.0,0.7082024406166496,Q,RESPREAD,QUANTILE-M,1.1162319978874948,1.0973225581040227,0.01890943978347215,-0.007859455147177563,-0.8638673131882824,3.483455021931192,-0.7857510784048394,-0.05329458716654134,-0.4809815637009329,-1.3200272292723136,-0.7857510784048394
U56,0.0,0.7082024406166496,Q,DEGROSS,QUANTILE-M,1.0164912077180668,1.097490851515233,-0.08099964379716629,-0.08807897880919213,-1.326877339202115,-1.7350552072719738,-0.7857510784048394,-0.05329458716654134,-0.4809815637009329,-1.3200272292723136,-0.7857510784048394
U56,0.0,0.7082024406166496,Q,RESPREAD,QUANTILE-F,1.1162319978874948,1.0896543728564805,0.02657762503101435,-0.00310727361055263,-0.7999898632710556,3.5770467031445263,-0.7241699431087101,0.01927954688374367,-0.4846876163713265,-1.189578012596293,-0.7241699431087101
U56,0.0,0.7082024406166496,Q,DEGROSS,QUANTILE-F,1.0164912077180668,1.0925613136920906,-0.07607010597402386,-0.08594227834036017,-1.1957723535712672,-2.0226066462462167,-0.7241699431087101,0.01927954688374367,-0.4846876163713265,-1.189578012596293,-0.7241699431087101
U56,-0.06,0.8576633052825114,W,RESPREAD,QUANTILE-M,1.1340913539815376,1.1515938732906477,-0.017502519309110065,-0.030709887049857443,-1.510279421404337,2.4161058551361303,-1.3216934812207537,0.03211445705288973,-0.4446167539459367,-1.7341957781138007,-1.3216934812207537
U56,-0.06,0.8576633052825114,W,DEGROSS,QUANTILE-M,1.1708519842897802,1.1512523767319498,0.019599607557830412,0.0617277570040311,-1.7271264674425302,4.784074904108859,-1.3216934812207537,0.03211445705288973,-0.4446167539459367,-1.7341957781138007,-1.3216934812207537
U56,-0.06,0.8576633052825114,W,RESPREAD,QUANTILE-F,1.1340913539815376,1.1450084866044272,-0.010917132622889625,-0.023241890617492933,-1.3994224726725069,2.3746951216228163,-1.2260929454283476,0.16783121659531552,-0.43641220981101014,-1.4946739386440422,-1.2260929454283476
U56,-0.06,0.8576633052825114,W,DEGROSS,QUANTILE-F,1.1708519842897802,1.1448023130340907,0.026049671255689466,0.0691725680129236,-1.4781746997312606,4.493286144647934,-1.2260929454283476,0.16783121659531552,-0.43641220981101014,-1.4946739386440422,-1.2260929454283476
U56,-0.06,0.8576633052825114,M,RESPREAD,QUANTILE-M,1.165856398597307,1.1709608531614009,-0.005104454564093919,0.014138582912637254,-0.9987556996905678,0.7975222100297774,-0.9137766006751091,-0.03395084985660102,-0.4043319523336253,-1.3520594028653354,-0.9137766006751091
U56,-0.06,0.8576633052825114,M,DEGROSS,QUANTILE-M,1.165573380923577,1.1705300504612126,-0.004956669537635516,0.034250137726959506,-1.358182301226707,1.204057031921446,-0.9137766006751091,-0.03395084985660102,-0.4043319523336253,-1.3520594028653354,-0.9137766006751091
U56,-0.06,0.8576633052825114,M,RESPREAD,QUANTILE-F,1.165856398597307,1.168437741733334,-0.002581343136027092,0.01506757576827189,-0.9744085373977862,0.8027587785680024,-0.896298007636509,0.11452570253556171,-0.39529115356051747,-1.1770634586614648,-0.896298007636509
U56,-0.06,0.8576633052825114,M,DEGROSS,QUANTILE-F,1.165573380923577,1.1682259765948668,-0.002652595671289726,0.03524010700186575,-1.1789343060087942,0.9571190520442419,-0.896298007636509,0.11452570253556171,-0.39529115356051747,-1.1770634586614648,-0.896298007636509
U56,-0.06,0.8576633052825114,Q,RESPREAD,QUANTILE-M,1.139177737709884,1.130609061424984,0.00856867628489999,0.001336371037975903,-1.0104315935599795,1.8129871140219134,-0.955019310074734,-0.3080209107281684,-0.4312476351519212,-1.6942878559548236,-0.955019310074734
U56,-0.06,0.8576633052825114,Q,DEGROSS,QUANTILE-M,1.0766977659085994,1.1315810893728844,-0.05488332346428493,-0.06068619780556328,-1.7034544464350487,-0.7170617872729435,-0.955019310074734,-0.3080209107281684,-0.4312476351519212,-1.6942878559548236,-0.955019310074734
U56,-0.06,0.8576633052825114,Q,RESPREAD,QUANTILE-F,1.139177737709884,1.131472046861727,0.007705690848156976,0.0044475724622234925,-1.038789889881997,2.0354919288008255,-0.9871263273994124,-0.1571076138349392,-0.42195678136252024,-1.5661907225968719,-0.9871263273994124
U56,-0.06,0.8576633052825114,Q,DEGROSS,QUANTILE-F,1.0766977659085994,1.132765049325876,-0.056067283417276625,-0.058030649427599945,-1.573001757550685,-0.8153008315081589,-0.9871263273994124,-0.1571076138349392,-0.42195678136252024,-1.5661907225968719,-0.9871263273994124
U56,-0.12,0.9220595407578257,W,RESPREAD,QUANTILE-M,1.1367702270768454,1.157642955327838,-0.020872728250992623,-0.031891215973463005,-1.244019975664723,1.3851882877200183,-1.1356755780529637,-0.008211622220088977,-0.4828386945373797,-1.6267258948104324,-1.1356755780529637
U56,-0.12,0.9220595407578257,W,DEGROSS,QUANTILE-M,1.1512014376599407,1.1560312586740358,-0.004829821014095126,0.010496190285634643,-1.6285079393465907,3.464091087894372,-1.1356755780529637,-0.008211622220088977,-0.4828386945373797,-1.6267258948104324,-1.1356755780529637
U56,-0.12,0.9220595407578257,W,RESPREAD,QUANTILE-F,1.1367702270768454,1.1562143226319352,-0.019444095555089858,-0.03258209534700951,-1.1847833366978255,1.3269028072323885,-1.0841190241114296,0.07458576003502859,-0.480835673272062,-1.490368937348463,-1.0841190241114296
U56,-0.12,0.9220595407578257,W,DEGROSS,QUANTILE-F,1.1512014376599407,1.1561192278929693,-0.004917790233028629,0.009792666520497706,-1.4864085008913008,3.3320200595076566,-1.0841190241114296,0.07458576003502859,-0.480835673272062,-1.490368937348463,-1.0841190241114296
U56,-0.12,0.9220595407578257,M,RESPREAD,QUANTILE-M,1.1595861579999058,1.178231210138523,-0.018645052138617224,-0.026712816202562495,-0.9650248564182062,-0.13711748269410462,-0.9195409343150551,-0.0077606995538381796,-0.44763432961310023,-1.3749359634819935,-0.9195409343150551
U56,-0.12,0.9220595407578257,M,DEGROSS,QUANTILE-M,1.1427135435889597,1.176649088713321,-0.033935545124361255,-0.04064245797627741,-1.3792608270758233,-0.3882793472823609,-0.9195409343150551,-0.0077606995538381796,-0.44763432961310023,-1.3749359634819935,-0.9195409343150551
U56,-0.12,0.9220595407578257,M,RESPREAD,QUANTILE-F,1.1595861579999058,1.174486009971616,-0.014899851971710065,-0.021342289728641495,-0.8724712301281912,-0.19229408728835828,-0.830790647929236,0.07215279838057587,-0.44498187481747387,-1.203619724366134,-0.830790647929236
U56,-0.12,0.9220595407578257,M,DEGROSS,QUANTILE-F,1.1427135435889597,1.1744487246293074,-0.03173518104034767,-0.035221329132537615,-1.2050042573743314,-0.5164431654398061,-0.830790647929236,0.07215279838057587,-0.44498187481747387,-1.203619724366134,-0.830790647929236
U56,-0.12,0.9220595407578257,Q,RESPREAD,QUANTILE-M,1.1578450018967412,1.1908067398328481,-0.032961737936106905,-0.03800333237231013,-1.2461962271258065,0.26649411581215476,-1.217118746114143,-0.26916133179157864,-0.19895636649360782,-1.6852364443993295,-1.217118746114143
U56,-0.12,0.9220595407578257,Q,DEGROSS,QUANTILE-M,1.1427231711557937,1.1897646794361447,-0.04704150828035103,-0.052397474251060894,-1.6910808399179578,-0.9047711342877185,-1.217118746114143,-0.26916133179157864,-0.19895636649360782,-1.6852364443993295,-1.217118746114143
U56,-0.12,0.9220595407578257,Q,RESPREAD,QUANTILE-F,1.1578450018967412,1.1797809386938711,-0.021935936797129907,-0.0326152957691479,-1.110302267173613,0.3686191254818505,-1.0824230237479693,-0.19256842483590386,-0.19516196919240336,-1.4701534177762765,-1.0824230237479693
U56,-0.12,0.9220595407578257,Q,DEGROSS,QUANTILE-F,1.1427231711557937,1.180233963137061,-0.03751079198126739,-0.047136104047398764,-1.4751958627127415,-0.8915009286477371,-1.0824230237479693,-0.19256842483590386,-0.19516196919240336,-1.4701534177762765,-1.0824230237479693
U56,-0.25,0.9715831586358515,W,RESPREAD,QUANTILE-M,1.1317612136759623,1.1286214543670652,0.0031397593088970943,-0.00017628083277809736,-0.4215946581585639,0.6177477455558078,-0.3887391874361157,-0.12137753683600927,-0.1657445028555582,-0.6758612271276832,-0.3887391874361157
U56,-0.25,0.9715831586358515,W,DEGROSS,QUANTILE-M,1.1452977267097433,1.1286466046503763,0.01665112205936703,0.006837889969851574,-0.68017783928358,1.2809109573296507,-0.3887391874361157,-0.12137753683600927,-0.1657445028555582,-0.6758612271276832,-0.3887391874361157
U56,-0.25,0.9715831586358515,W,RESPREAD,QUANTILE-F,1.1317612136759623,1.1369068775297921,-0.005145663853829863,-6.582565268131724e-05,-0.47489999688887785,0.5857992122920819,-0.45398740379183344,0.009213350709691426,-0.1652462062388782,-0.6100202593210202,-0.45398740379183344
U56,-0.25,0.9715831586358515,W,DEGROSS,QUANTILE-F,1.1452977267097433,1.1368610677978463,0.008436658911896933,0.006936858688791903,-0.6039642701544778,1.0470278431736757,-0.45398740379183344,0.009213350709691426,-0.1652462062388782,-0.6100202593210202,-0.45398740379183344
U56,-0.25,0.9715831586358515,M,RESPREAD,QUANTILE-M,1.148058317225896,1.1280203664148332,0.020037950811062855,0.006810642591515981,-0.18819659020721247,1.1102230246251565e-14,-0.17619366837438033,-0.13020823142859683,-0.02186854795960258,-0.32827044776257974,-0.17619366837438033
U56,-0.25,0.9715831586358515,M,DEGROSS,QUANTILE-M,1.1569674441655657,1.1280814615374521,0.028885982628113593,0.012752480855263926,-0.3306143450425125,1.1102230246251565e-14,-0.17619366837438033,-0.13020823142859683,-0.02186854795960258,-0.32827044776257974,-0.17619366837438033
U56,-0.25,0.9715831586358515,M,RESPREAD,QUANTILE-F,1.148058317225896,1.1422864443483574,0.005771872877538664,0.00047976019094564393,-0.3160181384485927,-0.15092708573091196,-0.30760375582321586,0.0002157331120189454,-0.020190918029427962,-0.3275789407406249,-0.30760375582321586
U56,-0.25,0.9715831586358515,M,DEGROSS,QUANTILE-F,1.1569674441655657,1.142297501105786,0.014669943059779644,0.0063412240839813006,-0.32700907466851614,-0.3533840017197032,-0.30760375582321586,0.0002157331120189454,-0.020190918029427962,-0.3275789407406249,-0.30760375582321586
U56,-0.25,0.9715831586358515,Q,RESPREAD,QUANTILE-M,1.1716301839342484,1.1605734251057267,0.011056758828521751,-0.0015067806972153264,-0.2667870882223866,0.15155451714634616,-0.26123762206442525,-0.15135822559693146,-0.03595695785842956,-0.44855280551978627,-0.26123762206442525
U56,-0.25,0.9715831586358515,Q,DEGROSS,QUANTILE-M,1.1821230345232012,1.1607081128585508,0.02141492166465042,-0.0015534309508835609,-0.4506646991217167,-0.2318101240556314,-0.26123762206442525,-0.15135822559693146,-0.03595695785842956,-0.44855280551978627,-0.26123762206442525
U56,-0.25,0.9715831586358515,Q,RESPREAD,QUANTILE-F,1.1716301839342484,1.1730868071729283,-0.0014566232386798994,-0.005967534662790097,-0.3679438286376957,0.03959738227794496,-0.3637698857477556,-0.019644278278385663,-0.03381763351371081,-0.41723179753985207,-0.3637698857477556
U56,-0.25,0.9715831586358515,Q,DEGROSS,QUANTILE-F,1.1821230345232012,1.1732152018420334,0.008907832681167793,-0.006174254212150343,-0.4183309142599567,-0.5451633418514956,-0.3637698857477556,-0.019644278278385663,-0.03381763351371081,-0.41723179753985207,-0.3637698857477556
U56,-0.4,0.9893380113539196,W,RESPREAD,QUANTILE-M,1.1223052871983321,1.1229466546052187,-0.0006413674068865838,0.00410381279555061,-0.14332477406784339,0.3502689745774834,-0.1303003657112889,-0.07345395188220749,-0.1096559705195288,-0.3134102881130252,-0.1303003657112889
U56,-0.4,0.9893380113539196,W,DEGROSS,QUANTILE-M,1.1212826558335687,1.1199060971954913,0.0013765586380773964,0.001327883733586166,-0.3209560963359559,0.6659798436813635,-0.1303003657112889,-0.07345395188220749,-0.1096559705195288,-0.3134102881130252,-0.1303003657112889
U56,-0.4,0.9893380113539196,W,RESPREAD,QUANTILE-F,1.1223052871983321,1.12667926653441,-0.004373979336077971,-0.0002466291548435251,-0.14796983290037424,0.24511868342236287,-0.14759090856337753,0.03134195039184995,-0.12133428309029082,-0.2375832412618184,-0.14759090856337753
