q,k,n,char,book,stat,picks,pick_OOS_Sharpe,pick_OOS_CAGR,pick_OOS_MaxDD,pick_MaxDD,anchor_OOS_Sharpe,edge,beat_anchor,v2_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,keep4a,keep4b
0.25,40,30,corr,CAND10,MARGINAL,50,0.8395973568381473,0.125263105266772,-0.27157899991256934,-0.27157899991256934,0.7906554900429937,0.048941866795153555,0.74,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.25,40,30,corr,CAND10,PARTIAL,50,0.8185721798683346,0.12075074965624692,-0.27035392350714316,-0.27035392350714316,0.7906554900429937,0.0279166898253409,0.64,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.25,40,30,corr,CAND20,MARGINAL,50,0.9191598124038651,0.11885057513835816,-0.2513429431366513,-0.2513429431366512,0.8674817046361345,0.05167810776773063,0.64,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,10
0.25,40,30,corr,CAND20,PARTIAL,50,0.8812401457870626,0.11441367239103589,-0.2555453762607135,-0.25554537626071344,0.8674817046361345,0.013758441150928058,0.56,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,5
0.25,40,30,corr,EWall,MARGINAL,50,0.9316125185322559,0.11516081496832407,-0.24781829880650771,-0.24781829880650766,0.8706912075498927,0.0609213109823632,0.62,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,10
0.25,40,30,corr,EWall,PARTIAL,50,0.9058689760354005,0.11266279381995753,-0.24900535741816665,-0.24900535741816668,0.8706912075498927,0.0351777684855078,0.62,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,7
0.25,40,30,evol,CAND10,MARGINAL,50,0.8080122052271232,0.1209370226295725,-0.2728504482199391,-0.27285044821993926,0.7906554900429937,0.017356715184129512,0.5,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,2
0.25,40,30,evol,CAND10,PARTIAL,50,0.7865777990574088,0.11563382230678775,-0.2679743959729515,-0.2679743959729516,0.7906554900429937,-0.00407769098558497,0.42,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.25,40,30,evol,CAND20,MARGINAL,50,0.8673629239794646,0.11396591080099526,-0.2624590749869595,-0.2624590749869595,0.8674817046361345,-0.00011878065666992565,0.52,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,7
0.25,40,30,evol,CAND20,PARTIAL,50,0.8462018230228668,0.10875355402487977,-0.26020061113746235,-0.2602006111374624,0.8674817046361345,-0.02127988161326766,0.46,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,5
0.25,40,30,evol,EWall,MARGINAL,50,0.881318649922039,0.11153502039945083,-0.2653288567151831,-0.265328856715183,0.8706912075498927,0.0106274423721463,0.5,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,3
0.25,40,30,evol,EWall,PARTIAL,50,0.8439660307505403,0.10415218160788296,-0.2662697331269915,-0.26626973312699154,0.8706912075498927,-0.02672517679935238,0.38,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.25,40,60,breadth,CAND10,MARGINAL,50,0.7683704546661488,0.11193688161316899,-0.2687318121921028,-0.2687318121921027,0.7904239038142991,-0.022053449148150217,0.5,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,60,breadth,CAND10,PARTIAL,50,0.7794666552354754,0.11278769432650047,-0.26361084007721386,-0.26361084007721386,0.7904239038142991,-0.01095724857882363,0.52,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,60,breadth,CAND20,MARGINAL,50,0.8783747405076839,0.11300102897369232,-0.25943173404634917,-0.2594317340463493,0.8689895977979459,0.009385142709738004,0.5,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,6
0.25,40,60,breadth,CAND20,PARTIAL,50,0.8748900987821702,0.11156756819961741,-0.25497929196277974,-0.25497929196277974,0.8689895977979459,0.005900500984224233,0.48,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,8
0.25,40,60,breadth,EWall,MARGINAL,50,0.8764882707046668,0.10828996960016296,-0.25786717400280623,-0.25786717400280634,0.8719882680589257,0.00450000264574113,0.5,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,7
0.25,40,60,breadth,EWall,PARTIAL,50,0.8883895551235114,0.10994167052153409,-0.2570911024182536,-0.2570911024182537,0.8719882680589257,0.016401287064585657,0.56,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,7
0.25,40,60,disp,CAND10,MARGINAL,50,0.8249638666466582,0.12336704118415191,-0.27226088017630845,-0.2722608801763084,0.7904239038142991,0.03453996283235916,0.66,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,60,disp,CAND10,PARTIAL,50,0.7620602041365978,0.11123484086373056,-0.2728662199438728,-0.2730673597622901,0.7904239038142991,-0.02836369967770125,0.46,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,60,disp,CAND20,MARGINAL,50,0.9096942632237037,0.11837520012639154,-0.25456563054131964,-0.2545656305413197,0.8689895977979459,0.04070466542575779,0.58,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,10
0.25,40,60,disp,CAND20,PARTIAL,50,0.8741212753545501,0.11235918224275832,-0.25716726462291445,-0.2573319638824935,0.8689895977979459,0.005131677556604153,0.5,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,8
0.25,40,60,disp,EWall,MARGINAL,50,0.9152699867027616,0.11425362260828521,-0.25173181957672885,-0.25173181957672885,0.8719882680589257,0.0432817186438359,0.52,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,5
0.25,40,60,disp,EWall,PARTIAL,50,0.8965218419958376,0.11119784299943156,-0.2511612504728042,-0.25116125047280413,0.8719882680589257,0.024533573936911912,0.5,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,5
0.25,40,60,corr,CAND10,MARGINAL,50,0.8496001722362518,0.1270689059783002,-0.27053320041939205,-0.270533200419392,0.7904239038142991,0.05917626842195278,0.6,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,2
0.25,40,60,corr,CAND10,PARTIAL,50,0.8432713259755914,0.12655718765781432,-0.26964253348423517,-0.26964253348423517,0.7904239038142991,0.052847422161292346,0.58,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.25,40,60,corr,CAND20,MARGINAL,50,0.9342980405629052,0.12222234535998928,-0.2631692541263501,-0.2631692541263502,0.8689895977979459,0.06530844276495928,0.58,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,6
0.25,40,60,corr,CAND20,PARTIAL,50,0.927241830643072,0.12146762216940908,-0.26114322010652186,-0.26114322010652197,0.8689895977979459,0.05825223284512604,0.62,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,5
0.25,40,60,corr,EWall,MARGINAL,50,0.9182286686634121,0.1147337714267276,-0.26215463329085353,-0.26215463329085353,0.8719882680589257,0.04624040060448642,0.6,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,6
0.25,40,60,corr,EWall,PARTIAL,50,0.8946403784410271,0.11194413860385186,-0.2586565066257881,-0.2586565066257881,0.8719882680589257,0.022652110382101354,0.54,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.25,40,60,evol,CAND10,MARGINAL,50,0.8405791197824432,0.12818858277863476,-0.2630304800062681,-0.2630304800062682,0.7904239038142991,0.050155215968144096,0.74,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.25,40,60,evol,CAND10,PARTIAL,50,0.8276408499912441,0.12516269388353712,-0.26474905171818597,-0.2649501915366033,0.7904239038142991,0.03721694617694504,0.68,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.25,40,60,evol,CAND20,MARGINAL,50,0.8931332368838829,0.11928579804382204,-0.24982348844940855,-0.249905838079198,0.8689895977979459,0.024143639085936974,0.66,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,14
0.25,40,60,evol,CAND20,PARTIAL,50,0.8742778474621105,0.11414852471365794,-0.2533447855506859,-0.2534271351804753,0.8689895977979459,0.005288249664164524,0.52,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,9
0.25,40,60,evol,EWall,MARGINAL,50,0.9298036807109709,0.11966769662118151,-0.24797219844137408,-0.24797219844137405,0.8719882680589257,0.05781541265204515,0.62,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,5
0.25,40,60,evol,EWall,PARTIAL,50,0.9050553871616225,0.11534723456776781,-0.2546346099842507,-0.25463460998425075,0.8719882680589257,0.033067119102696774,0.54,1.0048865626730583,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,2
0.25,40,120,breadth,CAND10,MARGINAL,50,0.7994730756452287,0.11980924984093724,-0.28039009978009755,-0.2803900997800976,0.7917637518139553,0.007709323831273429,0.6,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,120,breadth,CAND10,PARTIAL,50,0.7837224221842221,0.11378253101303923,-0.26625393563969263,-0.26625393563969285,0.7917637518139553,-0.008041329629733251,0.58,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,120,breadth,CAND20,MARGINAL,50,0.8842869505777887,0.11447157878254932,-0.26781789755506935,-0.2678178975550695,0.8684186315095811,0.015868319068207626,0.58,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.25,40,120,breadth,CAND20,PARTIAL,50,0.8823539320162297,0.11230462161048045,-0.2573555865851922,-0.25735558658519225,0.8684186315095811,0.013935300506648596,0.58,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,6
0.25,40,120,breadth,EWall,MARGINAL,50,0.879142941984083,0.108522412259873,-0.26311319580233755,-0.26311319580233755,0.8717029264063345,0.007440015577748538,0.58,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,7
0.25,40,120,breadth,EWall,PARTIAL,50,0.890850892719347,0.10859702527068159,-0.25375565052889604,-0.25375565052889615,0.8717029264063345,0.01914796631301252,0.6,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,11
0.25,40,120,disp,CAND10,MARGINAL,50,0.852397926159542,0.13175427281992638,-0.2840083412029104,-0.28420948102132754,0.7917637518139553,0.06063417434558671,0.66,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,120,disp,CAND10,PARTIAL,50,0.7773536228372351,0.11387672097072216,-0.2847342644980364,-0.2857399635901228,0.7917637518139553,-0.014410128976720227,0.42,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,120,disp,CAND20,MARGINAL,50,0.9214757920752491,0.12221558458533979,-0.2676583100180382,-0.2676583100180382,0.8684186315095811,0.053057160565668005,0.6,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,9
0.25,40,120,disp,CAND20,PARTIAL,50,0.8745466831134743,0.1139611183838244,-0.270776782034312,-0.27094148129389106,0.8684186315095811,0.006128051603893181,0.44,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,7
0.25,40,120,disp,EWall,MARGINAL,50,0.9393267654884403,0.11908049583991126,-0.2649914937891538,-0.2649914937891538,0.8717029264063345,0.06762383908210579,0.54,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,7
0.25,40,120,disp,EWall,PARTIAL,50,0.9084040841951377,0.11351124673405667,-0.26372092206284586,-0.26372092206284586,0.8717029264063345,0.03670115778880323,0.46,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,6
0.25,40,120,corr,CAND10,MARGINAL,50,0.9420197637234068,0.1434007898692681,-0.25540916303651073,-0.25540916303651057,0.7917637518139553,0.15025601190945148,0.78,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,9
0.25,40,120,corr,CAND10,PARTIAL,50,0.9316086810299989,0.14205194021671022,-0.2552145060166293,-0.2552145060166292,0.7917637518139553,0.13984492921604363,0.78,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,9
0.25,40,120,corr,CAND20,MARGINAL,50,0.9993412282439078,0.13126502349762237,-0.24670896328932734,-0.24670896328932745,0.8684186315095811,0.1309225967343267,0.86,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,14
0.25,40,120,corr,CAND20,PARTIAL,50,0.9668051520471244,0.12659878347885065,-0.25049640446385757,-0.25049640446385774,0.8684186315095811,0.09838652053754326,0.74,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,9
0.25,40,120,corr,EWall,MARGINAL,50,0.9832709258434461,0.12250553240518634,-0.2447929046267582,-0.24479290462675826,0.8717029264063345,0.1115679994371116,0.8,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,14
0.25,40,120,corr,EWall,PARTIAL,50,0.935304102762823,0.11626487282707185,-0.248107599548228,-0.24810759954822806,0.8717029264063345,0.06360117635648854,0.66,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,7
0.25,40,120,evol,CAND10,MARGINAL,50,0.8605071475767229,0.13307077072586895,-0.2640649247724281,-0.2642660645908455,0.7917637518139553,0.06874339576276756,0.74,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,120,evol,CAND10,PARTIAL,50,0.8496477069684909,0.1307458135087072,-0.26533059120313085,-0.2655317310215482,0.7917637518139553,0.057883955154535593,0.76,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,120,evol,CAND20,MARGINAL,50,0.9207949237543132,0.1246429427806856,-0.24735025373666614,-0.24743260336645567,0.8684186315095811,0.05237629224473206,0.56,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,8
0.25,40,120,evol,CAND20,PARTIAL,50,0.8712860440105306,0.11467387030863777,-0.25166901241773215,-0.2519160613071007,0.8684186315095811,0.002867412500949462,0.44,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,7
0.25,40,120,evol,EWall,MARGINAL,50,0.9669304778088024,0.12651634098576914,-0.24766053515829442,-0.24766053515829448,0.8717029264063345,0.09522755140246786,0.78,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.25,40,120,evol,EWall,PARTIAL,50,0.9282262965711108,0.11959385505615451,-0.2479029287781642,-0.24790292877816428,0.8717029264063345,0.056523370164776265,0.64,1.0028811442691525,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,3
0.25,40,240,breadth,CAND10,MARGINAL,50,0.8925634481300372,0.1385372275388247,-0.285629396964829,-0.285629396964829,0.7913453576614751,0.10121809046856212,0.74,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,240,breadth,CAND10,PARTIAL,50,0.8596216030418603,0.12811792263740243,-0.2692239444654659,-0.269223944465466,0.7913453576614751,0.06827624538038524,0.74,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,240,breadth,CAND20,MARGINAL,50,0.937302914640162,0.12293569219624675,-0.27160314189721185,-0.27160314189721196,0.8694673580124435,0.06783555662771856,0.74,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,3
0.25,40,240,breadth,CAND20,PARTIAL,50,0.9493012826096338,0.12264010989537276,-0.25731846217352833,-0.2573184621735284,0.8694673580124435,0.0798339245971903,0.78,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,8
0.25,40,240,breadth,EWall,MARGINAL,50,0.9387987287040714,0.11671950404272735,-0.26425667222930005,-0.26425667222930005,0.8730711569762714,0.06572757172780008,0.74,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,11
0.25,40,240,breadth,EWall,PARTIAL,50,0.9419690204708644,0.1157224571640218,-0.257105853606652,-0.25710585360665195,0.8730711569762714,0.06889786349459304,0.74,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,15
0.25,40,240,disp,CAND10,MARGINAL,50,0.9670039386801048,0.15564975078293336,-0.2748804835090119,-0.27488048350901156,0.7913453576614751,0.17565858101862974,0.9,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,240,disp,CAND10,PARTIAL,50,0.8596503344591965,0.13023304369958721,-0.26583758543116126,-0.26805012343375134,0.7913453576614751,0.0683049767977214,0.66,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,240,disp,CAND20,MARGINAL,50,0.9655831796622426,0.13056582239951967,-0.2609607210898993,-0.2609607210898993,0.8694673580124435,0.09611582164979915,0.7,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.25,40,240,disp,CAND20,PARTIAL,50,0.9430596072838682,0.12691079366971594,-0.26258237318501937,-0.2627470724445984,0.8694673580124435,0.07359224927142471,0.64,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,2
0.25,40,240,disp,EWall,MARGINAL,50,0.9970668328072158,0.12808250227766188,-0.25526001374696816,-0.2552600137469681,0.8730711569762714,0.1239956758309444,0.7,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.25,40,240,disp,EWall,PARTIAL,50,0.9894061885006217,0.12639345760627882,-0.2508853649237761,-0.2508853649237761,0.8730711569762714,0.11633503152435032,0.7,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.25,40,240,corr,CAND10,MARGINAL,50,1.0066312295655502,0.15466767518161295,-0.28578602117263086,-0.2857860211726307,0.7913453576614751,0.2152858719040751,0.96,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,2
0.25,40,240,corr,CAND10,PARTIAL,50,0.9993531386043767,0.15314811406003184,-0.28479613218835487,-0.2847961321883547,0.7913453576614751,0.20800778094290162,0.94,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,2
0.25,40,240,corr,CAND20,MARGINAL,50,1.0419669718128748,0.1377351281860541,-0.2746075400043246,-0.27460754000432486,0.8694673580124435,0.17249961380043133,0.98,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,10
0.25,40,240,corr,CAND20,PARTIAL,50,1.0258994451891417,0.13468518802799345,-0.26769694508071545,-0.2676969450807157,0.8694673580124435,0.1564320871766982,0.9,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,10
0.25,40,240,corr,EWall,MARGINAL,50,0.9793683877310599,0.12223175994160984,-0.27354388994220225,-0.27354388994220236,0.8730711569762714,0.10629723075478859,0.96,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,10
0.25,40,240,corr,EWall,PARTIAL,50,0.9378034650431927,0.11592912291148245,-0.2655016029321642,-0.2655016029321643,0.8730711569762714,0.06473230806692132,0.76,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,8
0.25,40,240,evol,CAND10,MARGINAL,50,0.8510489242387748,0.13260216095624386,-0.28761419194436844,-0.28761419194436827,0.7913453576614751,0.059703566577299694,0.84,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,240,evol,CAND10,PARTIAL,50,0.8510489242387748,0.13260216095624386,-0.28761419194436844,-0.28761419194436827,0.7913453576614751,0.059703566577299694,0.84,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,240,evol,CAND20,MARGINAL,50,0.920315038672399,0.12604739032503118,-0.2735485483462336,-0.2735485483462337,0.8694673580124435,0.050847680659955596,0.52,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.25,40,240,evol,CAND20,PARTIAL,50,0.9040147180684677,0.1226556911905448,-0.2704251259460506,-0.2705074755758402,0.8694673580124435,0.03454736005602421,0.5,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.25,40,240,evol,EWall,MARGINAL,50,0.9460583021532548,0.1241069729309562,-0.272168902314588,-0.2721689023145882,0.8730711569762714,0.07298714517698346,0.82,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,240,evol,EWall,PARTIAL,50,0.9354707715781819,0.12185759934435024,-0.2697695404391974,-0.2697695404391975,0.8730711569762714,0.06239961460191057,0.78,1.0021277696077822,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
