panel,target,T_trade,family,rung,how,turn_py,oos_Sharpe,oos_CAGR,oos_MaxDD,spy_oos_Sharpe,spy_oos_MaxDD,d_matched_cal,x_oos_Sharpe,x_oos_CAGR,x_oos_MaxDD,x_spy_oos_Sharpe,x_spy_oos_MaxDD,x_d_matched_cal,x_keep4b_oos
B136,0.16,W,ASYMH,0.12,prestated,1.9875015945554313,1.2345105949087831,0.15273096245209672,-0.17253688499959907,0.8736721309012504,-0.3371595330739301,0.04644557046317299,1.4433924252036525,0.1765788478334147,-0.15844795152567903,1.209313578593374,-0.2449665176088459,0.035203130917006,False
B136,0.16,W,ASYMH,0.2,chooser,1.7050394159458395,1.2443465619696743,0.15016650847260093,-0.1775436277658553,0.8736721309012504,-0.3371595330739301,0.12544004713079082,1.4678410928812098,0.17467844760924378,-0.1593065618183025,1.209313578593374,-0.2449665176088459,-0.012594591887574946,False
B136,0.16,W,FIXH,0.12,prestated,1.840343205077828,1.2329483910157222,0.15781312043802842,-0.18233636173428447,0.8736721309012504,-0.3371595330739301,0.07092119789232343,1.449706496168721,0.18334202447046577,-0.1690860087796776,1.209313578593374,-0.2449665176088459,-0.0025927853907199427,False
B136,0.16,W,FIXH,0.25,chooser,1.185936557214531,1.1887901361731255,0.14080346271577637,-0.17932117809093662,0.8736721309012504,-0.3371595330739301,0.18267372773513868,1.4420155381102515,0.1652739229983411,-0.14600548891941723,1.209313578593374,-0.2449665176088459,-0.01862933146463064,True
B136,0.16,W,FRACG,0.1,prestated,2.0362177961911314,1.2564287059179386,0.1607190142520607,-0.17126537175380363,0.8736721309012504,-0.3371595330739301,0.06471691669087432,1.4571345896268246,0.1846237391073513,-0.16498067073180467,1.209313578593374,-0.2449665176088459,0.046956373925351125,False
B136,0.16,W,FRACG,0.15,chooser,1.852698419773932,1.241638865853647,0.1571561217267694,-0.17896782744256878,0.8736721309012504,-0.3371595330739301,0.07659051973097686,1.4540630974445063,0.1821017082414469,-0.1695571677993769,1.209313578593374,-0.2449665176088459,0.008253229943957496,False
B136,0.16,W,FRACG,0.5,chooser,0.9966114806181227,1.157939282205692,0.11999141553981585,-0.15630023654784886,0.8736721309012504,-0.3371595330739301,0.1518228737677052,1.3777036834087424,0.13935896350063803,-0.15630023654784753,1.209313578593374,-0.2449665176088459,-0.08294118616613977,False
B136,0.16,W,SDMULT,1.0,prestated,2.227039510773044,1.2176434784411643,0.15939521264744339,-0.18766690456770296,0.8736721309012504,-0.3371595330739301,0.011647285157358134,1.4499263880502962,0.1854442422045608,-0.16272221732748016,1.209313578593374,-0.2449665176088459,0.031957552764313224,False
B136,0.2,M,FIXH,0.16,chooser,0.9738355926245921,1.1956977950075844,0.1662735193676108,-0.1941834434451194,0.8736721309012504,-0.3371595330739301,0.0993725696646246,1.4160002741654154,0.19388971551631728,-0.18221977848104254,1.209313578593374,-0.2449665176088459,-0.03213648891076981,False
B136,0.2,W,ASYMG,0.5,chooser,1.0833379576402153,1.1864403963763432,0.12568274445577132,-0.1680865526032942,0.8736721309012504,-0.3371595330739301,0.17206827106134437,1.4471832102647826,0.14832489363490353,-0.13347948718325875,1.209313578593374,-0.2449665176088459,0.006608527798684705,True
B136,0.2,W,ASYMH,0.2,chooser,1.4639202010994203,1.2230237237329502,0.16390271978295656,-0.18869903672078303,0.8736721309012504,-0.3371595330739301,0.17055377992396847,1.4457586175627404,0.19059147551274824,-0.17399567423802786,1.209313578593374,-0.2449665176088459,0.000747360521564655,False
B136,0.2,W,FRACG,0.3,chooser,1.1500949870390802,1.1990516395501338,0.1391011664718862,-0.18566924094523707,0.8736721309012504,-0.3371595330739301,0.18467951423513496,1.4658429330309382,0.16467632084419193,-0.1482048908853234,1.209313578593374,-0.2449665176088459,0.025268250564840278,False
U56,0.1,W,FRACG,0.3,chooser,1.6785626644353515,1.396097957422539,0.13278086308306292,-0.12081030004849647,0.8736611364726746,-0.33717289200673783,0.41019427702595856,1.569185047064036,0.1477076752401325,-0.12081030004849658,1.2093104388130556,-0.24496397555877625,0.11326030874739179,True
U56,0.12,M,ASYMG,0.3,chooser,1.4073989276876007,1.3802158429483449,0.1422819111831637,-0.13666592300845026,0.8736611364726746,-0.33717289200673783,0.12473593258950455,1.5738627854312601,0.1603872553715533,-0.1336442486724292,1.2093104388130556,-0.24496397555877625,0.008431930520631292,True
U56,0.12,M,FRACG,0.2,chooser,1.4773823831538615,1.3225077527478297,0.14477104004470154,-0.16642177744684983,0.8736611364726746,-0.33717289200673783,0.0359969676657903,1.5226090962230787,0.1650974273907604,-0.1664217774468496,1.2093104388130556,-0.24496397555877625,-0.05292126698379351,False
U56,0.12,W,ASYMG,0.3,chooser,1.811759625098758,1.3396915981261206,0.13639075108982168,-0.1365686782540979,0.8736611364726746,-0.33717289200673783,0.20871444522986593,1.53456484237114,0.15438425781934484,-0.13246453990487095,1.2093104388130556,-0.24496397555877625,0.028252213565588713,True
U56,0.12,W,ASYMH,0.25,chooser,1.9098520911496306,1.3654492712929434,0.14446696239492662,-0.1428632895858063,0.8736611364726746,-0.33717289200673783,0.19376837288557214,1.5647829695111226,0.16355741200234286,-0.1271183195612413,1.2093104388130556,-0.24496397555877625,0.04310599999592557,True
U56,0.16,M,ASYMG,0.1,prestated,1.6000634755799217,1.2538278219834216,0.15620835912539843,-0.1896111646634392,0.8736611364726746,-0.33717289200673783,0.014095947908458362,1.4451450998045279,0.1784277946081987,-0.1896111646634403,1.2093104388130556,-0.24496397555877625,-0.002481219327450379,False
U56,0.16,M,ASYMH,0.12,prestated,1.3813088065252115,1.2618120335630465,0.15728549592166674,-0.1996572470303648,0.8736611364726746,-0.33717289200673783,0.03682925390634373,1.4574709861839978,0.1799271492152712,-0.19965724703036403,1.2093104388130556,-0.24496397555877625,-0.00619016684149698,False
U56,0.16,M,ASYMH,0.2,chooser,1.0969642165830056,1.2715809062006205,0.1540398266370937,-0.17356694009973683,0.8736611364726746,-0.33717289200673783,0.06672536420565223,1.469623714255798,0.17607638021117378,-0.17356694009973628,1.2093104388130556,-0.24496397555877625,-0.03417455518285384,False
U56,0.16,M,FIXH,0.12,chooser,1.134130796310996,1.2809901707646705,0.16359001067154244,-0.18159240416653522,0.8736611364726746,-0.33717289200673783,0.07350380472831253,1.4892245532969453,0.18801843891153336,-0.1815924041665351,1.2093104388130556,-0.24496397555877625,-0.009327408000150417,False
U56,0.16,M,FIXH,0.12,prestated,1.134130796310996,1.2809901707646705,0.16359001067154244,-0.18159240416653522,0.8736611364726746,-0.33717289200673783,0.07350380472831253,1.4892245532969453,0.18801843891153336,-0.1815924041665351,1.2093104388130556,-0.24496397555877625,-0.009327408000150417,False
U56,0.16,M,FRACG,0.1,chooser,1.4167103486197432,1.292833538927014,0.16547467039708486,-0.19117017508138012,0.8736611364726746,-0.33717289200673783,0.06534487283345891,1.4864035371446025,0.18860222053070097,-0.1911701750813809,1.2093104388130556,-0.24496397555877625,0.02773954554406144,False
U56,0.16,M,FRACG,0.1,prestated,1.4167103486197432,1.292833538927014,0.16547467039708486,-0.19117017508138012,0.8736611364726746,-0.33717289200673783,0.06534487283345891,1.4864035371446025,0.18860222053070097,-0.1911701750813809,1.2093104388130556,-0.24496397555877625,0.02773954554406144,False
U56,0.16,M,SDMULT,1.0,prestated,1.606858021565026,1.2672568082738203,0.16602122843181522,-0.1857012241283157,0.8736611364726746,-0.33717289200673783,0.027101365815977774,1.4809403716366665,0.1908851908224043,-0.18570122412831502,1.2093104388130556,-0.24496397555877625,0.03311489510698129,False
U56,0.16,W,ASYMG,0.1,prestated,2.069944534235255,1.2420805977690645,0.15505102287655403,-0.1895236971761305,0.8736611364726746,-0.33717289200673783,0.00999084026407826,1.4319033006108814,0.17718952182808967,-0.18952369717613204,1.2093104388130556,-0.24496397555877625,-0.0022697216489218075,False
U56,0.16,W,ASYMG,0.5,chooser,0.9472417382714209,1.2031652231392134,0.10948129274735319,-0.14139541954336132,0.8736611364726746,-0.33717289200673783,0.14938676973274423,1.4399573437856519,0.1273184923272872,-0.1413954195433611,1.2093104388130556,-0.24496397555877625,-0.011043068313530968,False
U56,0.16,W,ASYMH,0.12,prestated,1.8904544238297085,1.242716103903727,0.15514896700151803,-0.20048378477846485,0.8736611364726746,-0.33717289200673783,0.02030669071225044,1.437515360662377,0.1777855215929749,-0.20048378477846474,1.2093104388130556,-0.24496397555877625,0.00792600508238639,False
U56,0.16,W,ASYMH,0.2,chooser,1.5739798258845874,1.2539004952455126,0.1523000411815476,-0.17878217993362966,0.8736611364726746,-0.33717289200673783,0.10800027233641885,1.4508637160827782,0.17433047963487347,-0.178782179933631,1.2093104388130556,-0.24496397555877625,-0.028841214188683795,False
U56,0.16,W,FIXH,0.12,prestated,1.6254438932060258,1.2725252689278315,0.16292299052271497,-0.178260730092493,0.8736611364726746,-0.33717289200673783,0.10811427790425054,1.4801406036203986,0.18737379996117287,-0.17826073009249332,1.2093104388130556,-0.24496397555877625,-0.005332156368120566,False
U56,0.16,W,FRACG,0.1,prestated,1.9055279766106716,1.2740996241758344,0.16301349570762103,-0.19333502510436995,0.8736611364726746,-0.33717289200673783,0.050877257108415064,1.467353487456848,0.1861321949922925,-0.1933350251043715,1.2093104388130556,-0.24496397555877625,0.03737919623069619,False
U56,0.16,W,FRACG,0.15,chooser,1.7093505736456776,1.2359157262590412,0.15941527734885286,-0.19159109800731344,0.8736611364726746,-0.33717289200673783,0.04582032719285212,1.4462068354555986,0.1848160634260978,-0.1915910980073141,1.2093104388130556,-0.24496397555877625,-0.03040174244464411,False
U56,0.16,W,SDMULT,1.0,prestated,2.0923238394298704,1.237228668378398,0.16208708734138866,-0.19610099685599458,0.8736611364726746,-0.33717289200673783,0.0039319397523203126,1.465551506846533,0.18957192646780952,-0.18987493516702858,1.2093104388130556,-0.24496397555877625,0.03080698081247646,False
U56,0.2,M,ASYMG,0.5,chooser,0.5819650599736937,1.2490645516276755,0.12110897208592641,-0.1704450396811893,0.8736611364726746,-0.33717289200673783,0.17352406025170608,1.549751553413686,0.14367995082721485,-0.12424272785330193,1.2093104388130556,-0.24496397555877625,0.10529790678085482,True
U56,0.2,M,ASYMH,0.25,chooser,0.7573820378261438,1.2550099758644984,0.16257034341941212,-0.17669309187171933,0.8736611364726746,-0.33717289200673783,0.1633437194292251,1.4668645030755223,0.18730873296579476,-0.1731614895392325,1.2093104388130556,-0.24496397555877625,0.01712420164118189,False
U56,0.2,W,ASYMH,0.2,chooser,1.3675046885635158,1.2446505672259793,0.16547055200087613,-0.19019408703723917,0.8736611364726746,-0.33717289200673783,0.16535671563301446,1.4677976055817832,0.19215954015350234,-0.18718406663997922,1.2093104388130556,-0.24496397555877625,0.03537787049905061,False
