panel,book,gross,cad,cost,CAGR,Sharpe,MaxDD,m_H1,m_H2,m_OOS,m_DD,m_CAGR,m_min,pass4b
broad,MARS,0.65,W,50.0,0.0710687221677222,0.7670821293776017,-0.18317142704624978,-0.08650887071048519,-0.15667031817367139,-0.1049298912006682,0.01912429279810826,-0.035529614334294066,-0.15667031817367139,False
broad,MARS,0.7,D,0.0,0.11476786070780376,1.1214123662230024,-0.2045677072704094,0.28527529092994397,0.18168663435680243,0.23179704732550088,-0.002271987426051364,0.008169524205787496,-0.002271987426051364,False
broad,MARS,0.7,D,5.0,0.10539632945497024,1.038090923375868,-0.20786919608704169,0.20274545993794113,0.09749145969653483,0.1492932162042604,-0.005573476242683645,-0.0012020070470460248,-0.005573476242683645,False
broad,MARS,0.7,D,10.0,0.09610284103296163,0.9547559515431108,-0.21115790685291247,0.12017144895825049,0.013307474793188057,0.06679656241322995,-0.008862187008554429,-0.010495495469054636,-0.010495495469054636,False
broad,MARS,0.7,D,25.0,0.06868422061816037,0.7047650283578966,-0.2209478293997421,-0.1277124871094224,-0.2390892648009053,-0.18056317724276327,-0.018652109555384072,-0.03791411588385589,-0.2390892648009053,False
broad,MARS,0.7,D,50.0,0.024488309141800002,0.28872838514100563,-0.26583240124120344,-0.5407732537843364,-0.6587090142980405,-0.591876573898054,-0.0635366813968454,-0.08211002736021626,-0.6587090142980405,False
broad,MARS,0.7,W,0.0,0.11669204793371746,1.1281063439783785,-0.1867936499622067,0.2704228863016097,0.2090375771644457,0.25480662128752485,0.015502069882151331,0.010093711431701194,0.010093711431701194,True
broad,MARS,0.7,W,5.0,0.11260274981746488,1.0921887379957547,-0.18774480293648477,0.23496572370181112,0.17261249994556338,0.21898900986683234,0.014550916907873274,0.006004413315448612,0.006004413315448612,True
broad,MARS,0.7,W,10.0,0.10852788286156834,1.056236378707095,-0.18869522809987072,0.1994669121110738,0.1361583402337312,0.18313908235298038,0.013600491744487325,0.0019295463595520729,0.0019295463595520729,True
broad,MARS,0.7,W,25.0,0.09638937889243393,0.9482158383734511,-0.1915421395114456,0.09276626130072663,0.026666018277086145,0.07543903186015621,0.010753580332912432,-0.010208957609582334,-0.010208957609582334,False
broad,MARS,0.7,W,50.0,0.07644261224394877,0.7679073305230788,-0.1962724616545688,-0.08547408207171991,-0.1559861956736085,-0.1043001026892687,0.006023258189789243,-0.030155724258067493,-0.1559861956736085,False
broad,MARS,0.75,D,0.0,0.12300483309404009,1.1214123662230138,-0.21799699408513085,0.285275290929934,0.18168663435683308,0.2317970473255373,-0.015701274240772806,0.016406496592023825,-0.015701274240772806,False
broad,MARS,0.75,D,5.0,0.11291452750889852,1.0382707460736043,-0.22147244806931432,0.20292985840465938,0.0976674772020466,0.1494643225135459,-0.01917672822495628,0.006316191006882257,-0.01917672822495628,False
broad,MARS,0.75,D,10.0,0.10291403125990772,0.9551155414743369,-0.22493349947727503,0.12054033006346232,0.013659342867534008,0.06713862776671575,-0.022637779632916993,-0.0036843052421085404,-0.022637779632916993,False
broad,MARS,0.75,D,25.0,0.07344351425325324,0.705663114520268,-0.2352307915495112,-0.12679016735676885,-0.23821128288101578,-0.17970955340288386,-0.03293507170515317,-0.033154822248763025,-0.23821128288101578,False
broad,MARS,0.75,D,50.0,0.02604960939992429,0.29051847314323126,-0.282559493182446,-0.5389316422224038,-0.6569615452685126,-0.5901773186673505,-0.08026377333808796,-0.08054872710209197,-0.6569615452685126,False
broad,MARS,0.75,W,0.0,0.1250975699198067,1.12800823983687,-0.19921281752360764,0.27059577645757493,0.20874711060131212,0.25448783059108315,0.003082902320750397,0.01849923341779043,0.003082902320750397,True
broad,MARS,0.75,W,5.0,0.12069374525895138,1.0921816837030875,-0.20021880556669813,0.23522339543201498,0.17241845529580035,0.2187638576565456,0.002076914277659908,0.014095408756935116,0.002076914277659908,True
broad,MARS,0.75,W,10.0,0.11630653139693381,1.0563205722427258,-0.20122396720949742,0.19980956395631855,0.1360609099134713,0.18300777268516755,0.0010717526348606177,0.009708194894917546,0.0010717526348606177,True
broad,MARS,0.75,W,25.0,0.10324395178459955,0.9485746688382402,-0.20423449713176245,0.09336476509339298,0.026859279228645283,0.07559017697889736,-0.0019387772874044085,-0.0033543847174167113,-0.0033543847174167113,False
broad,MARS,0.75,W,50.0,0.0817996069979019,0.7687250949656661,-0.20923555068679045,-0.08444780575858013,-0.15530746233150972,-0.10367689691288728,-0.0069398308424324096,-0.024798729504114367,-0.15530746233150972,False
broad,MARS,0.8,D,0.0,0.1312423093644315,1.1214123662229638,-0.23127104991762548,0.2852752909298907,0.1816866343567769,0.2317970473254689,-0.02897533007326744,0.024643972862415223,-0.02897533007326744,False
broad,MARS,0.8,D,5.0,0.12042675847548456,1.038448772872358,-0.23491308131607136,0.20311220994724632,0.09784192185647556,0.14963381583095403,-0.03261736147171332,0.0138284219734683,-0.03261736147171332,False
broad,MARS,0.8,D,10.0,0.10971363927608269,0.9554715422167364,-0.2385390241777201,0.12090511833031636,0.014008069059951445,0.0674774707911644,-0.036243304333362064,0.0031153027740664224,-0.036243304333362064,False
broad,MARS,0.8,D,25.0,0.07817930604438006,0.7065522502010324,-0.24932098027699967,-0.12587806884118202,-0.2373411243782596,-0.17886395522232923,-0.04702526043264163,-0.028419030457636205,-0.2373411243782596,False
broad,MARS,0.8,D,50.0,0.02758275759110962,0.2922907542005535,-0.29900086119932123,-0.537110415265426,-0.655229601771607,-0.5884939964127005,-0.09670514135496319,-0.07901557891090664,-0.655229601771607,False
broad,MARS,0.8,W,0.0,0.13350795802743542,1.1279082010653227,-0.21151120351854136,0.2707682808345163,0.20845459493074325,0.25416599600676815,-0.009215483674183317,0.02690962152541916,-0.009215483674183317,False
broad,MARS,0.8,W,5.0,0.12878664846313836,1.0921720756766913,-0.21257040175986697,0.23547984075248818,0.172221926751025,0.21853520454379383,-0.010274681915508926,0.0221883119611221,-0.010274681915508926,False
broad,MARS,0.8,W,10.0,0.12408428870167088,1.0564015921507106,-0.21362867001086272,0.20015014736573533,0.13596056050023686,0.18287250455532456,-0.01133295016650468,0.01748595219965461,-0.01133295016650468,False
broad,MARS,0.8,W,25.0,0.11009017655471376,0.9489284637273898,-0.21679789890436652,0.09395866883383752,0.02704831524466944,0.07573598990201136,-0.014502179060008474,0.003491840052697495,-0.014502179060008474,False
broad,MARS,0.8,W,50.0,0.08713886412098315,0.7695347279145043,-0.22206138535433673,-0.08343035022113043,-0.15463511788538453,-0.1030613031044263,-0.019765665509978686,-0.019459472381033113,-0.15463511788538453,False
broad,MARS,0.85,D,0.0,0.13947936445260245,1.1214123662230018,-0.24439042847142034,0.285275290929922,0.1816866343568213,0.2317970473255171,-0.0420947086270623,0.032881027950586186,-0.0420947086270623,False
broad,MARS,0.85,D,5.0,0.1279321295337199,1.0386250545342988,-0.24819179907856803,0.20329246599001427,0.09801493423063501,0.1498018115563906,-0.04589607923420999,0.021333793031703643,-0.04589607923420999,False
broad,MARS,0.85,D,10.0,0.11650080984742583,0.9558240556726733,-0.2519753392592321,0.12126571688797683,0.014353934948693636,0.06781332280384822,-0.04967961941487406,0.009902473345409571,-0.04967961941487406,False
broad,MARS,0.85,D,25.0,0.08289087173705667,0.7074326928857002,-0.26321975229159367,-0.12497643181693208,-0.2364780820925343,-0.17802580056370665,-0.060924032447235626,-0.023707464764959593,-0.2364780820925343,False
broad,MARS,0.85,D,50.0,0.02908723245761391,0.29404575164139196,-0.31515900633273497,-0.5353100482436854,-0.6535117587465483,-0.5868254303493264,-0.11286328648837693,-0.07751110404440235,-0.6535117587465483,False
broad,MARS,0.85,W,0.0,0.14192231876467631,1.1278062027169957,-0.22368925355272495,0.27094039884814236,0.2081600200485325,0.253841084735428,-0.021393533708366913,0.03532398226266005,-0.021393533708366913,False
broad,MARS,0.85,W,5.0,0.1368805618587392,1.0921598073103669,-0.22480005884118848,0.23573484235235231,0.17202294080804204,0.21830303069709855,-0.022504338996830436,0.03028222535672294,-0.022504338996830436,False
broad,MARS,0.85,W,10.0,0.13186025436442161,1.0564792503521532,-0.2259098257619776,0.2004882288142552,0.13585735499321938,0.18273327110639648,-0.02361410591761956,0.02526191786240535,-0.02361410591761956,False
broad,MARS,0.85,W,25.0,0.11692715062065373,0.9492767917488063,-0.2292329011692259,0.0945468937202475,0.027233298160980746,0.07587650269573254,-0.02693718132486786,0.010328814118637467,-0.02693718132486786,False
broad,MARS,0.85,W,50.0,0.09245949227957628,0.7703353972219689,-0.23475063809996188,-0.08242385682145204,-0.15396881179902677,-0.10245322456741301,-0.03245491825560384,-0.01413884422243998,-0.15396881179902677,False
broad,MARS,0.9,D,0.0,0.147715064729516,1.1214123662230115,-0.2573557036625662,0.28527529092993975,0.18168663435682442,0.23179704732551976,-0.055059983818208175,0.041116728227499746,-0.055059983818208175,False
broad,MARS,0.9,D,5.0,0.13542972450811486,1.0387995312976588,-0.2613093324386421,0.20347048067720197,0.09818653170253622,0.14996827799326273,-0.05901361259428403,0.028831388006098593,-0.05901361259428403,False
broad,MARS,0.9,D,10.0,0.1232746498544306,0.956172961244098,-0.26524333820843726,0.12162183309592633,0.014696974068971969,0.06814611907597623,-0.06294761836407922,0.016676313352414332,-0.06294761836407922,False
broad,MARS,0.9,D,25.0,0.0875774071279316,0.7083041329904858,-0.27692851989360745,-0.1240859949141837,-0.2356220813222698,-0.1771952612605736,-0.07463280004924941,-0.019020929374084658,-0.2356220813222698,False
broad,MARS,0.9,D,50.0,0.030562367974207527,0.29578281925754435,-0.3310371517534425,-0.5335320421411418,-0.6518078969957044,-0.5851719973441327,-0.12874143190908446,-0.07603596852780874,-0.6518078969957044,False
broad,MARS,0.9,W,0.0,0.15033974772366654,1.1277022184426457,-0.23574741584598569,0.27111212985393196,0.20786337471156346,0.2535130620331165,-0.033451696001627645,0.043741411221650275,-0.033451696001627645,False
broad,MARS,0.9,W,5.0,0.14497458710574773,1.0921448570189263,-0.23690824612417238,0.23598844632707194,0.17182145259201942,0.21806723645963944,-0.03461252627981434,0.03837625060373147,-0.03461252627981434,False
broad,MARS,0.9,W,10.0,0.13963353727921946,1.0565535301123774,-0.23806792508156793,0.20082390125509464,0.13575121494616427,0.18258990783999618,-0.03577220523720989,0.03303520077720319,-0.03577220523720989,False
broad,MARS,0.9,W,25.0,0.12375401049123669,0.9496196512305803,-0.24154005973324977,0.09512967394081373,0.02741404920498558,0.07601135683392779,-0.03924433988889173,0.017155673989220424,-0.03924433988889173,False
broad,MARS,0.9,W,50.0,0.09776068744132282,0.7711271279697267,-0.24730397763916867,-0.08142785405734687,-0.1533088886121594,-0.1018533411454361,-0.04500825779481063,-0.00883764906069344,-0.1533088886121594,False
broad,MARS,0.95,D,0.0,0.155948468107578,1.1214123662230193,-0.2701674692093937,0.28527529092995907,0.18168663435682153,0.23179704732552175,-0.06787174936503568,0.049350131605561745,-0.06787174936503568,False
broad,MARS,0.95,D,5.0,0.14291861701434816,1.0389721341753801,-0.2742664212819338,0.20364614108112733,0.09835668389077046,0.1501332280583636,-0.07197070143757575,0.036320280512331896,-0.07197070143757575,False
broad,MARS,0.95,D,10.0,0.13003425427559234,0.9565181212742564,-0.27834391223559163,0.121973241836418,0.015037125613510782,0.06847588547544792,-0.07604819239123359,0.02343591777357608,-0.07604819239123359,False
broad,MARS,0.95,D,25.0,0.09223809135910721,0.7091662287627499,-0.29044865932423525,-0.12320731533541307,-0.23477327443239815,-0.1763722723846186,-0.08815293947987721,-0.014360245142909053,-0.23477327443239815,False
broad,MARS,0.95,D,50.0,0.032007474931617486,0.29750128153962524,-0.34663804157636435,-0.5317774924055545,-0.6501183224851583,-0.5835335666744181,-0.1443423217320063,-0.07459086157039878,-0.6501183224851583,False
broad,MARS,0.95,W,0.0,0.1587593295924845,1.1275962204098102,-0.2476861412231881,0.2712834731466315,0.20756464645969164,0.2531818910966306,-0.045390421378830065,0.05216099309046825,-0.045390421378830065,False
broad,MARS,0.95,W,5.0,0.15306781536258152,1.092127203407513,-0.24889543604383824,0.2362407384905375,0.17161738434221618,0.21782779483177905,-0.046599716199480196,0.04646947886056525,-0.046599716199480196,False
broad,MARS,0.95,W,10.0,0.1474032362401072,1.0566244164883805,-0.25010346222135504,0.20115733698704485,0.1356419973646551,0.1824423976137184,-0.047807742376997,0.04080489973809094,-0.047807742376997,False
broad,MARS,0.95,W,25.0,0.13056988377246204,0.9499570466153783,-0.2537199355406644,0.09570744083269533,0.02759023015510964,0.07614056502783295,-0.05142421569630637,0.023971547270445773,-0.05142421569630637,False
broad,MARS,0.95,W,50.0,0.10304163864058591,0.7719099566797775,-0.25972208023054955,-0.08044148150121411,-0.15265600992019668,-0.10126158967550325,-0.057426360386191505,-0.003556697861430355,-0.15265600992019668,False
broad,MARS,1.0,D,0.0,0.1641786241475358,1.121412366223029,-0.2828263382230911,0.2852752909299593,0.18168663435683974,0.23179704732553863,-0.08053061837873307,0.05758028764551955,-0.08053061837873307,False
broad,MARS,1.0,D,5.0,0.15039786161938373,1.0391427371997197,-0.2870638271484873,0.20381930273390536,0.09852527884630868,0.15029653721037461,-0.08476810730412929,0.04379952511736747,-0.08476810730412929,False
broad,MARS,1.0,D,10.0,0.13677868862831422,0.9568592847206943,-0.29127797625930196,0.12231965637284847,0.015374165496719439,0.06880237285004287,-0.08898225641494392,0.030180352126297952,-0.08898225641494392,False
broad,MARS,1.0,D,25.0,0.09687204452178944,0.7100183592285909,-0.30378157540825335,-0.12234109348689381,-0.23393222308399664,-0.1755574573775568,-0.1014858555638953,-0.009726291980226828,-0.23393222308399664,False
broad,MARS,1.0,D,50.0,0.03342176128194363,0.2991999181336428,-0.36196490540172155,-0.5300477456878792,-0.6484441636019733,-0.5819113873361355,-0.1596691855573635,-0.07317657522007263,-0.6484441636019733,False
broad,MARS,1.0,W,0.0,0.16718013816859978,1.127488179216223,-0.25950588310520306,0.2714544279597607,0.2072638215311533,0.25284753294058504,-0.05721016326084502,0.060581801666583515,-0.05721016326084502,False
broad,MARS,1.0,W,5.0,0.16115932689560686,1.092106824942284,-0.26076210566883606,0.2364917515332311,0.17141070767287525,0.21758463001820272,-0.05846638582447802,0.054560990393590594,-0.05846638582447802,False
broad,MARS,1.0,W,10.0,0.15516843915014422,1.0566918955382616,-0.2620169380936366,0.20148860162432547,0.13552965917046322,0.18229062773402793,-0.059721218249278535,0.04857010264812796,-0.059721218249278535,False
broad,MARS,1.0,W,25.0,0.13737388719497057,0.9502889850295161,-0.26577310221302264,0.0962803554845798,0.02776175343411047,0.07626390337747413,-0.0634773823686646,0.030775550692954304,-0.0634773823686646,False
broad,MARS,1.0,W,50.0,0.10830152410104321,0.7726839196402233,-0.2720056446239063,-0.07946443045043738,-0.15201033892643667,-0.10067838098973869,-0.06970992477954827,0.001703187599026948,-0.15201033892643667,False
broad,MARS,1.05,D,0.0,0.17240457416824229,1.1214123662229907,-0.295332942799194,0.28527529092992776,0.18168663435679466,0.23179704732549378,-0.09303722295483594,0.06580623766622602,-0.09303722295483594,False
broad,MARS,1.05,D,5.0,0.1578665371960577,1.0393114318389352,-0.299702333127673,0.20399007907104527,0.09869239070559854,0.15045827912680854,-0.09740661328331499,0.051268200694041435,-0.09740661328331499,False
broad,MARS,1.05,D,10.0,0.14350707456066725,0.9571966331205009,-0.3040464690929706,0.1226613009403662,0.01570824161809614,0.06912572840550246,-0.10175074924861258,0.03690873805865098,-0.10175074924861258,False
broad,MARS,1.05,D,25.0,0.10147853408326424,0.7108609677832212,-0.3169287025477482,-0.12148678851039874,-0.23309856030535203,-0.17475044932527317,-0.11463298270339015,-0.005119802418752026,-0.23309856030535203,False
broad,MARS,1.05,D,50.0,0.034804721345826684,0.3008795814615671,-0.3770204773907265,-0.5283417854886021,-0.6467846954710667,-0.5803047290275563,-0.1747247575463685,-0.07179361515618958,-0.6467846954710667,False
broad,MARS,1.05,W,0.0,0.1756012363739139,1.1273780637968995,-0.2712070974998526,0.2716249934651046,0.20696088477093277,0.2525099462653264,-0.06891137765549457,0.06900289987189763,-0.06891137765549457,False
broad,MARS,1.05,W,5.0,0.16924818871763736,1.0920836764380035,-0.27250873403848475,0.2367414547287764,0.17120140594816013,0.2173376811875427,-0.0702130141941267,0.0626498522156211,-0.0702130141941267,False
broad,MARS,1.05,W,10.0,0.16292821830993898,1.056755908215816,-0.2738088549619171,0.20181763495716087,0.13541418237445912,0.18213451798064706,-0.07151313511755905,0.05632988180792271,-0.07151313511755905,False
broad,MARS,1.05,W,25.0,0.14416511500986529,0.95061536739281,-0.2777001328454246,0.09684827175221933,0.02792859772787437,0.0763812343543443,-0.07540441300106657,0.03756677850784902,-0.07540441300106657,False
broad,MARS,1.05,W,50.0,0.11353948865393182,0.7734488561424899,-0.2841553658480178,-0.07849698177258924,-0.1513719002300734,-0.10010394527309174,-0.08185964600365978,0.006941152151915556,-0.1513719002300734,False
broad,MARS,1.1,D,0.0,0.18062535135930813,1.1214123662229942,-0.30768793361008506,0.2852752909299169,0.18168663435681243,0.23179704732550865,-0.10539221376572702,0.07402701485729186,-0.10539221376572702,False
broad,MARS,1.1,D,5.0,0.16532368632609207,1.0394781297706523,-0.3121827383145467,0.20415838308798417,0.09885792941332894,0.15061840162676798,-0.10988701847018864,0.058725349824075804,-0.10988701847018864,False
broad,MARS,1.1,D,10.0,0.15021846994020094,0.9575299898062503,-0.31665034282267124,0.12299800165967378,0.016039173714628707,0.06944584730743031,-0.1143546229783132,0.043620133438184674,-0.1143546229783132,False
broad,MARS,1.1,D,25.0,0.10605668516619171,0.711693612593558,-0.3298914792087341,-0.12064483405757698,-0.2322727379450481,-0.1739515138978529,-0.12759575936437603,-0.0005416513358245528,-0.2322727379450481,False
broad,MARS,1.1,D,50.0,0.036155588798533644,0.3025393873504501,-0.39180796481398905,-0.526660475153081,-0.6451408260594362,-0.5787141352517315,-0.189512244969631,-0.07044274770348262,-0.6451408260594362,False
broad,MARS,1.1,W,0.0,0.184021676271364,1.1272658413244676,-0.282790242992893,0.27179516877220944,0.20665581953165812,0.25216908731511434,-0.08049452314853497,0.07742333976934775,-0.08049452314853497,False
broad,MARS,1.1,W,5.0,0.17733345869854444,1.092057728166834,-0.2841357978853849,0.23698979267967923,0.17098951733216405,0.2170869285632271,-0.08184007804102686,0.07073512219652818,-0.08184007804102686,False
broad,MARS,1.1,W,10.0,0.17068163858231444,1.056816427620498,-0.28547970791146215,0.20214432643567892,0.1352956599636045,0.18197407250675068,-0.08318398806710411,0.06408330208029818,-0.08318398806710411,False
broad,MARS,1.1,W,25.0,0.15094265907846371,0.950936173648238,-0.2895015788185469,0.09741090986338186,0.02809102046246581,0.07649263355042835,-0.08720585897418884,0.04434432257644745,-0.08720585897418884,False
broad,MARS,1.1,W,50.0,0.11875468292789648,0.7742047520737786,-0.2961718932487958,-0.07753970912104502,-0.1507401630234042,-0.09953808935298036,-0.09387617340443774,0.012156346425880218,-0.1507401630234042,False
broad,MARS,1.15,D,0.0,0.18883998089650866,1.1214123662230113,-0.3198919794985938,0.2852752909299453,0.18168663435681864,0.23179704732551554,-0.11759625965423579,0.0822416443944924,-0.11759625965423579,False
broad,MARS,1.15,D,5.0,0.17276836060287892,1.039642840539513,-0.3245058588645059,0.20432425075584482,0.09902187996504519,0.15077688579746162,-0.12221013902014785,0.06617002410086266,-0.12221013902014785,False
broad,MARS,1.15,D,10.0,0.1569119582871008,0.957859374270201,-0.3290905653089783,0.12332983135332232,0.016366931802640594,0.06976269192087892,-0.12679484546462025,0.05031362178508454,-0.12679484546462025,False
