corpus,cost_bps,dial,group,n_books,share,sd_hat,arm,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,pass4a,pass4b
A,25,GROSS,ALL,53,0.9434116809116808,7.52046667806729e-05,MODE,0.8544850227928003,0.1139198676551877,-0.2299239142083803,40,1
A,25,GROSS,ALL,53,0.9434116809116808,7.52046667806729e-05,FIT,0.8545154574500591,0.11290430856443455,-0.2283436293592666,40,1
A,25,GROSS,ALL,53,0.9434116809116808,7.52046667806729e-05,INCUMBENT,0.8548491307087487,0.086282657323921,-0.1756789383417582,51,2
A,25,GROSS,ALL,53,0.9434116809116808,7.52046667806729e-05,ORACLE,0.8556781835243016,0.07495866946103434,-0.15160629284515753,47,1
A,25,GROSS,ALL,53,0.9434116809116808,7.52046667806729e-05,SHRUNK,0.8544850227928003,0.1139198676551877,-0.2299239142083803,40,1
A,25,GROSS,B136,48,0.9583333333333333,6.37372196822763e-05,MODE,0.865398180371998,0.11351027721173197,-0.22419785663035965,39,1
A,25,GROSS,B136,48,0.9583333333333333,6.37372196822763e-05,FIT,0.8654343315976575,0.1127461678368085,-0.22292059293957198,39,1
A,25,GROSS,B136,48,0.9583333333333333,6.37372196822763e-05,INCUMBENT,0.8659005655545123,0.08587706932345472,-0.17120047238634628,48,1
A,25,GROSS,B136,48,0.9583333333333333,6.37372196822763e-05,ORACLE,0.8666805208667436,0.07162539082009632,-0.14018474205665946,45,1
A,25,GROSS,B136,48,0.9583333333333333,6.37372196822763e-05,SHRUNK,0.865398180371998,0.11351027721173197,-0.22419785663035965,39,1
A,25,GROSS,B136k20,16,0.9375,8.029093433524712e-05,MODE,0.9281645285698952,0.08889667844576615,-0.16527079685346527,16,1
A,25,GROSS,B136k20,16,0.9375,8.029093433524712e-05,FIT,0.9281899450845504,0.08847099732559993,-0.16434632172581226,16,1
A,25,GROSS,B136k20,16,0.9375,8.029093433524712e-05,INCUMBENT,0.9290187397313043,0.06686871550392275,-0.12559330167977173,16,0
A,25,GROSS,B136k20,16,0.9375,8.029093433524712e-05,ORACLE,0.930097590533503,0.0370483236148631,-0.06483209264219766,16,1
A,25,GROSS,B136k20,16,0.9375,8.029093433524712e-05,SHRUNK,0.9281645285698952,0.08889667844576615,-0.16527079685346527,16,1
A,25,GROSS,B136k40,16,0.9375,8.029093433524712e-05,MODE,0.8787838973103042,0.12245515055038292,-0.24155984818777626,15,0
A,25,GROSS,B136k40,16,0.9375,8.029093433524712e-05,FIT,0.8788669344726276,0.12058850354577869,-0.23865253224306612,15,0
A,25,GROSS,B136k40,16,0.9375,8.029093433524712e-05,INCUMBENT,0.8797320973536078,0.09250210009775817,-0.18439388414855779,16,1
A,25,GROSS,B136k40,16,0.9375,8.029093433524712e-05,ORACLE,0.8805511929594947,0.0613527721153677,-0.1184674273717398,16,0
A,25,GROSS,B136k40,16,0.9375,8.029093433524712e-05,SHRUNK,0.8787838973103042,0.12245515055038292,-0.24155984818777626,15,0
A,25,GROSS,B136k80,16,1.0,4.0056119616742324e-05,MODE,0.7892461152357944,0.12917900263904683,-0.26576292484983755,8,0
A,25,GROSS,B136k80,16,1.0,4.0056119616742324e-05,FIT,0.7892461152357944,0.12917900263904683,-0.26576292484983755,8,0
A,25,GROSS,B136k80,16,1.0,4.0056119616742324e-05,INCUMBENT,0.788950859578625,0.09826039236868322,-0.20361423133070933,16,0
A,25,GROSS,B136k80,16,1.0,4.0056119616742324e-05,ORACLE,0.789392779107233,0.11647507673005814,-0.23725470615604088,13,0
A,25,GROSS,B136k80,16,1.0,4.0056119616742324e-05,SHRUNK,0.7892461152357944,0.12917900263904683,-0.26576292484983755,8,0
A,25,N,ALL,53,0.26728988603988607,0.12338896333994799,MODE,0.9404432867735911,0.05831622806994195,-0.11110900617001877,52,1
A,25,N,ALL,53,0.26728988603988607,0.12338896333994799,FIT,0.8905305642657215,0.08286402130122343,-0.16452912222663288,50,2
A,25,N,ALL,53,0.26728988603988607,0.12338896333994799,INCUMBENT,0.6434865759309658,0.09862936553145077,-0.24404408743034067,39,1
A,25,N,ALL,53,0.26728988603988607,0.12338896333994799,ORACLE,0.9579247439482343,0.08215569494384448,-0.14815894062087645,52,3
A,25,N,ALL,53,0.26728988603988607,0.12338896333994799,SHRUNK,0.6434865759309658,0.09862936553145077,-0.24404408743034067,39,1
A,25,N,B136,48,0.28489583333333335,0.10179037071980578,MODE,0.8659005655545123,0.08587706932345472,-0.17120047238634628,48,1
A,25,N,B136,48,0.28489583333333335,0.10179037071980578,FIT,0.8975237107779409,0.08357366902297465,-0.16152104421187805,46,1
A,25,N,B136,48,0.28489583333333335,0.10179037071980578,INCUMBENT,0.653045072212333,0.0994016226821368,-0.23665172982355961,37,1
A,25,N,B136,48,0.28489583333333335,0.10179037071980578,ORACLE,0.9690715330473963,0.08283898313135613,-0.14409244884769498,48,2
A,25,N,B136,48,0.28489583333333335,0.10179037071980578,SHRUNK,0.653045072212333,0.0994016226821368,-0.23665172982355961,37,1
A,25,N,B136k20,16,0.6875,0.001248392734684458,MODE,0.9290187397313043,0.06686871550392275,-0.12559330167977173,16,0
A,25,N,B136k20,16,0.6875,0.001248392734684458,FIT,0.8993356540675429,0.07424302709508904,-0.1445846913010293,15,1
A,25,N,B136k20,16,0.6875,0.001248392734684458,INCUMBENT,0.7095225332043101,0.09792876826294311,-0.22927284976263596,11,1
A,25,N,B136k20,16,0.6875,0.001248392734684458,ORACLE,0.96794506163254,0.08468690196968708,-0.13811670644840116,16,2
A,25,N,B136k20,16,0.6875,0.001248392734684458,SHRUNK,0.9290187397313043,0.06686871550392275,-0.12559330167977173,16,0
A,25,N,B136k40,16,0.45625,0.015643315741246385,MODE,0.9250723762370718,0.061323970274667905,-0.12018425641575334,16,0
A,25,N,B136k40,16,0.45625,0.015643315741246385,FIT,0.8780384695629174,0.07780092576547572,-0.1542194451669617,16,0
A,25,N,B136k40,16,0.45625,0.015643315741246385,INCUMBENT,0.5884792988982374,0.08614244305070479,-0.23845486697766388,14,0
A,25,N,B136k40,16,0.45625,0.015643315741246385,ORACLE,0.9409756168956857,0.06912876763311385,-0.12823127762943207,16,0
A,25,N,B136k40,16,0.45625,0.015643315741246385,SHRUNK,0.5884792988982374,0.08614244305070479,-0.23845486697766388,14,0
A,25,N,B136k80,16,0.6875,0.001248392734684458,MODE,0.9982939206139635,0.09470127979126748,-0.16592936246525167,16,0
A,25,N,B136k80,16,0.6875,0.001248392734684458,FIT,0.9151970087033625,0.09867705420835919,-0.18575899616764316,15,0
A,25,N,B136k80,16,0.6875,0.001248392734684458,INCUMBENT,0.6611333845344517,0.11413365673276249,-0.24222747273037903,12,0
A,25,N,B136k80,16,0.6875,0.001248392734684458,ORACLE,0.9982939206139635,0.09470127979126748,-0.16592936246525167,16,0
A,25,N,B136k80,16,0.6875,0.001248392734684458,SHRUNK,0.9982939206139635,0.09470127979126748,-0.16592936246525167,16,0
A,25,BAND,ALL,53,0.8868233618233617,0.0001404442303209112,MODE,0.8893915695044204,0.09228604509796,-0.18213361963268201,50,4
A,25,BAND,ALL,53,0.8868233618233617,0.0001404442303209112,FIT,0.8871759144967842,0.09181598853056214,-0.18087391069191117,50,4
A,25,BAND,ALL,53,0.8868233618233617,0.0001404442303209112,INCUMBENT,0.8548491307087487,0.086282657323921,-0.1756789383417582,51,2
A,25,BAND,ALL,53,0.8868233618233617,0.0001404442303209112,ORACLE,0.9055972222517076,0.09284847050377973,-0.17609378388028749,50,3
A,25,BAND,ALL,53,0.8868233618233617,0.0001404442303209112,SHRUNK,0.8893915695044204,0.09228604509796,-0.18213361963268201,50,4
A,25,BAND,B136,48,0.9166666666666667,0.00010107753804580906,MODE,0.9046965924866569,0.09242181034392499,-0.17749667895705343,48,3
A,25,BAND,B136,48,0.9166666666666667,0.00010107753804580906,FIT,0.9027263927554658,0.09199831838259816,-0.17610285000988787,48,3
A,25,BAND,B136,48,0.9166666666666667,0.00010107753804580906,INCUMBENT,0.8659005655545123,0.08587706932345472,-0.17120047238634628,48,1
A,25,BAND,B136,48,0.9166666666666667,0.00010107753804580906,ORACLE,0.9201063637067047,0.09279773350801625,-0.1715464478846093,48,2
A,25,BAND,B136,48,0.9166666666666667,0.00010107753804580906,SHRUNK,0.9046965924866569,0.09242181034392499,-0.17749667895705343,48,3
A,25,BAND,B136k20,16,0.8125,0.00031769154798044,MODE,1.0088718656726794,0.07717537033938147,-0.14359971583748402,16,0
A,25,BAND,B136k20,16,0.8125,0.00031769154798044,FIT,1.0041897148495256,0.07611934270096549,-0.14000570031062504,16,0
A,25,BAND,B136k20,16,0.8125,0.00031769154798044,INCUMBENT,0.9290187397313043,0.06686871550392275,-0.12559330167977173,16,0
A,25,BAND,B136k20,16,0.8125,0.00031769154798044,ORACLE,1.0365948872411241,0.07754350491593824,-0.12894615439158796,16,0
A,25,BAND,B136k20,16,0.8125,0.00031769154798044,SHRUNK,1.0088718656726794,0.07717537033938147,-0.14359971583748402,16,0
A,25,BAND,B136k40,16,1.0,4.0056119616742324e-05,MODE,0.895301284641697,0.09786561665880333,-0.1836968080856303,16,3
A,25,BAND,B136k40,16,1.0,4.0056119616742324e-05,FIT,0.895301284641697,0.09786561665880333,-0.1836968080856303,16,3
A,25,BAND,B136k40,16,1.0,4.0056119616742324e-05,INCUMBENT,0.8797320973536078,0.09250210009775817,-0.18439388414855779,16,1
A,25,BAND,B136k40,16,1.0,4.0056119616742324e-05,ORACLE,0.9124062804175399,0.09851939124720788,-0.18109978001398053,16,2
A,25,BAND,B136k40,16,1.0,4.0056119616742324e-05,SHRUNK,0.895301284641697,0.09786561665880333,-0.1836968080856303,16,3
A,25,BAND,B136k80,16,0.9375,8.029093433524712e-05,MODE,0.8099166271455941,0.10222444403359017,-0.205193512948046,16,0
A,25,BAND,B136k80,16,0.9375,8.029093433524712e-05,FIT,0.808688178775175,0.10200999578802568,-0.20460604163340823,16,0
A,25,BAND,B136k80,16,0.9375,8.029093433524712e-05,INCUMBENT,0.788950859578625,0.09826039236868322,-0.20361423133070933,16,0
A,25,BAND,B136k80,16,0.9375,8.029093433524712e-05,ORACLE,0.8113179234614503,0.10233030436090262,-0.20459340924825953,16,0
A,25,BAND,B136k80,16,0.9375,8.029093433524712e-05,SHRUNK,0.8099166271455941,0.10222444403359017,-0.205193512948046,16,0
A,25,BAND+,ALL,53,0.3858262108262108,0.0337768546770295,MODE,0.8890880027016635,0.09471672453427739,-0.18186103778578652,51,7
A,25,BAND+,ALL,53,0.3858262108262108,0.0337768546770295,FIT,0.8929123044928445,0.09391009651880924,-0.18221606240898416,51,6
A,25,BAND+,ALL,53,0.3858262108262108,0.0337768546770295,INCUMBENT,0.8548491307087487,0.086282657323921,-0.1756789383417582,51,2
A,25,BAND+,ALL,53,0.3858262108262108,0.0337768546770295,ORACLE,0.9290140121890056,0.09694898769775206,-0.1771926060668432,50,6
A,25,BAND+,ALL,53,0.3858262108262108,0.0337768546770295,SHRUNK,0.8548491307087487,0.086282657323921,-0.1756789383417582,51,2
A,25,BAND+,B136,48,0.37760416666666663,0.03695279483815999,MODE,0.9042161801724724,0.09502022380216886,-0.17767597484496042,48,6
A,25,BAND+,B136,48,0.37760416666666663,0.03695279483815999,FIT,0.908602886705177,0.09422703536479073,-0.17772805946561965,48,5
A,25,BAND+,B136,48,0.37760416666666663,0.03695279483815999,INCUMBENT,0.8659005655545123,0.08587706932345472,-0.17120047238634628,48,1
A,25,BAND+,B136,48,0.37760416666666663,0.03695279483815999,ORACLE,0.9451428279415378,0.09713547191298821,-0.17275264609647248,48,5
A,25,BAND+,B136,48,0.37760416666666663,0.03695279483815999,SHRUNK,0.8659005655545123,0.08587706932345472,-0.17120047238634628,48,1
A,25,BAND+,B136k20,16,0.38125,0.03550924190091819,MODE,0.9972748993571153,0.07745931050285823,-0.14346492490383544,16,0
A,25,BAND+,B136k20,16,0.38125,0.03550924190091819,FIT,0.9836092738504355,0.07579749341776285,-0.1436516658012475,16,0
A,25,BAND+,B136k20,16,0.38125,0.03550924190091819,INCUMBENT,0.9290187397313043,0.06686871550392275,-0.12559330167977173,16,0
A,25,BAND+,B136k20,16,0.38125,0.03550924190091819,ORACLE,1.0488637539150145,0.07937352831378648,-0.1308940177990942,16,0
A,25,BAND+,B136k20,16,0.38125,0.03550924190091819,SHRUNK,0.9290187397313043,0.06686871550392275,-0.12559330167977173,16,0
A,25,BAND+,B136k40,16,0.440625,0.018556634903880043,MODE,0.9190769939175827,0.10323800691241193,-0.1850262311547137,16,5
A,25,BAND+,B136k40,16,0.440625,0.018556634903880043,FIT,0.9064238945772408,0.10038368270075426,-0.1839851733487003,16,5
A,25,BAND+,B136k40,16,0.440625,0.018556634903880043,INCUMBENT,0.8797320973536078,0.09250210009775817,-0.18439388414855779,16,1
A,25,BAND+,B136k40,16,0.440625,0.018556634903880043,ORACLE,0.9394641730886203,0.10393549596570001,-0.18184025353037514,16,5
A,25,BAND+,B136k40,16,0.440625,0.018556634903880043,SHRUNK,0.8797320973536078,0.09250210009775817,-0.18439388414855779,16,1
A,25,BAND+,B136k80,16,0.59375,0.003479930073009169,MODE,0.8291271604391348,0.10574151756591332,-0.20647688915197274,16,0
A,25,BAND+,B136k80,16,0.59375,0.003479930073009169,FIT,0.8357754916878548,0.10649992997585508,-0.2055473392469111,16,0
A,25,BAND+,B136k80,16,0.59375,0.003479930073009169,INCUMBENT,0.788950859578625,0.09826039236868322,-0.20361423133070933,16,0
A,25,BAND+,B136k80,16,0.59375,0.003479930073009169,ORACLE,0.847100556820979,0.10809739145947819,-0.2055236669599481,16,0
A,25,BAND+,B136k80,16,0.59375,0.003479930073009169,SHRUNK,0.8291271604391348,0.10574151756591332,-0.20647688915197274,16,0
A,25,CADENCE,ALL,53,0.8112713675213674,0.00032199991373515514,MODE,1.0054208493360275,0.1105169784543556,-0.190756321520885,50,8
A,25,CADENCE,ALL,53,0.8112713675213674,0.00032199991373515514,FIT,0.9746037002369814,0.10893822156938851,-0.205489553139436,43,7
A,25,CADENCE,ALL,53,0.8112713675213674,0.00032199991373515514,INCUMBENT,0.8548491307087487,0.086282657323921,-0.1756789383417582,51,2
A,25,CADENCE,ALL,53,0.8112713675213674,0.00032199991373515514,ORACLE,1.0063040155700231,0.110512170819938,-0.1904085962674777,50,8
A,25,CADENCE,ALL,53,0.8112713675213674,0.00032199991373515514,SHRUNK,1.0054208493360275,0.1105169784543556,-0.190756321520885,50,8
A,25,CADENCE,B136,48,0.7916666666666667,0.0003991829832548234,MODE,1.0179509221254588,0.10985581651805885,-0.1855186945427274,47,7
A,25,CADENCE,B136,48,0.7916666666666667,0.0003991829832548234,FIT,0.9839236533285959,0.10811260579090769,-0.2017866377882108,40,6
A,25,CADENCE,B136,48,0.7916666666666667,0.0003991829832548234,INCUMBENT,0.8659005655545123,0.08587706932345472,-0.17120047238634628,48,1
A,25,CADENCE,B136,48,0.7916666666666667,0.0003991829832548234,ORACLE,1.0188450126300193,0.10985609430048475,-0.18513971940689125,47,7
A,25,CADENCE,B136,48,0.7916666666666667,0.0003991829832548234,SHRUNK,1.0179509221254588,0.10985581651805885,-0.1855186945427274,47,7
A,25,CADENCE,B136k20,16,0.875,0.00015995568862291323,MODE,1.0318855228431132,0.07737120281335925,-0.12742693450915565,16,0
A,25,CADENCE,B136k20,16,0.875,0.00015995568862291323,FIT,1.0091342400799435,0.07686403720318082,-0.1404394409958844,16,0
A,25,CADENCE,B136k20,16,0.875,0.00015995568862291323,INCUMBENT,0.9290187397313043,0.06686871550392275,-0.12559330167977173,16,0
A,25,CADENCE,B136k20,16,0.875,0.00015995568862291323,ORACLE,1.0345677943567941,0.07737203616063695,-0.12629000910164717,16,0
A,25,CADENCE,B136k20,16,0.875,0.00015995568862291323,SHRUNK,1.0318855228431132,0.07737120281335925,-0.12742693450915565,16,0
A,25,CADENCE,B136k40,16,0.640625,0.0020844373026207967,MODE,1.0181370548868047,0.113072840744895,-0.18506486547651968,16,7
A,25,CADENCE,B136k40,16,0.640625,0.0020844373026207967,FIT,0.9558017729031016,0.11014501734863291,-0.21715447369327434,11,6
A,25,CADENCE,B136k40,16,0.640625,0.0020844373026207967,INCUMBENT,0.8797320973536078,0.09250210009775817,-0.18439388414855779,16,1
A,25,CADENCE,B136k40,16,0.640625,0.0020844373026207967,ORACLE,1.0181370548868047,0.113072840744895,-0.18506486547651968,16,7
A,25,CADENCE,B136k40,16,0.640625,0.0020844373026207967,SHRUNK,1.0181370548868047,0.113072840744895,-0.18506486547651968,16,7
A,25,CADENCE,B136k80,16,0.875,0.00015995568862291323,MODE,1.0038301886464585,0.13912340599592227,-0.24406428364250696,15,0
A,25,CADENCE,B136k80,16,0.875,0.00015995568862291323,FIT,0.9868349470027421,0.1373287628209093,-0.24776599867547366,13,0
A,25,CADENCE,B136k80,16,0.875,0.00015995568862291323,INCUMBENT,0.788950859578625,0.09826039236868322,-0.20361423133070933,16,0
A,25,CADENCE,B136k80,16,0.875,0.00015995568862291323,ORACLE,1.0038301886464585,0.13912340599592227,-0.24406428364250696,15,0
A,25,CADENCE,B136k80,16,0.875,0.00015995568862291323,SHRUNK,1.0038301886464585,0.13912340599592227,-0.24406428364250696,15,0
A,25,SLEEVE,ALL,53,1.0,4.0056119616742324e-05,MODE,1.0355683110082807,0.07857309717117913,-0.13044022799930186,52,0
A,25,SLEEVE,ALL,53,1.0,4.0056119616742324e-05,FIT,1.0355683110082807,0.07857309717117913,-0.13044022799930186,52,0
A,25,SLEEVE,ALL,53,1.0,4.0056119616742324e-05,INCUMBENT,0.8548491307087487,0.086282657323921,-0.1756789383417582,51,2
A,25,SLEEVE,ALL,53,1.0,4.0056119616742324e-05,ORACLE,1.0355683110082807,0.07857309717117913,-0.13044022799930186,52,0
A,25,SLEEVE,ALL,53,1.0,4.0056119616742324e-05,SHRUNK,1.0355683110082807,0.07857309717117913,-0.13044022799930186,52,0
A,25,SLEEVE,B136,48,1.0,4.0056119616742324e-05,MODE,1.050843231446918,0.07823557934883804,-0.12748921552151457,48,0
A,25,SLEEVE,B136,48,1.0,4.0056119616742324e-05,FIT,1.050843231446918,0.07823557934883804,-0.12748921552151457,48,0
A,25,SLEEVE,B136,48,1.0,4.0056119616742324e-05,INCUMBENT,0.8659005655545123,0.08587706932345472,-0.17120047238634628,48,1
A,25,SLEEVE,B136,48,1.0,4.0056119616742324e-05,ORACLE,1.050843231446918,0.07823557934883804,-0.12748921552151457,48,0
A,25,SLEEVE,B136,48,1.0,4.0056119616742324e-05,SHRUNK,1.050843231446918,0.07823557934883804,-0.12748921552151457,48,0
A,25,SLEEVE,B136k20,16,1.0,4.0056119616742324e-05,MODE,1.154408514597231,0.06452220103833363,-0.09499974613552825,16,0
A,25,SLEEVE,B136k20,16,1.0,4.0056119616742324e-05,FIT,1.154408514597231,0.06452220103833363,-0.09499974613552825,16,0
A,25,SLEEVE,B136k20,16,1.0,4.0056119616742324e-05,INCUMBENT,0.9290187397313043,0.06686871550392275,-0.12559330167977173,16,0
A,25,SLEEVE,B136k20,16,1.0,4.0056119616742324e-05,ORACLE,1.154408514597231,0.06452220103833363,-0.09499974613552825,16,0
A,25,SLEEVE,B136k20,16,1.0,4.0056119616742324e-05,SHRUNK,1.154408514597231,0.06452220103833363,-0.09499974613552825,16,0
A,25,SLEEVE,B136k40,16,1.0,4.0056119616742324e-05,MODE,1.0565916084434304,0.08287685040990864,-0.13052335288205374,16,0
A,25,SLEEVE,B136k40,16,1.0,4.0056119616742324e-05,FIT,1.0565916084434304,0.08287685040990864,-0.13052335288205374,16,0
A,25,SLEEVE,B136k40,16,1.0,4.0056119616742324e-05,INCUMBENT,0.8797320973536078,0.09250210009775817,-0.18439388414855779,16,1
A,25,SLEEVE,B136k40,16,1.0,4.0056119616742324e-05,ORACLE,1.0565916084434304,0.08287685040990864,-0.13052335288205374,16,0
A,25,SLEEVE,B136k40,16,1.0,4.0056119616742324e-05,SHRUNK,1.0565916084434304,0.08287685040990864,-0.13052335288205374,16,0
A,25,SLEEVE,B136k80,16,1.0,4.0056119616742324e-05,MODE,0.941529571300093,0.08730768659827183,-0.15694454754696172,16,0
A,25,SLEEVE,B136k80,16,1.0,4.0056119616742324e-05,FIT,0.941529571300093,0.08730768659827183,-0.15694454754696172,16,0
A,25,SLEEVE,B136k80,16,1.0,4.0056119616742324e-05,INCUMBENT,0.788950859578625,0.09826039236868322,-0.20361423133070933,16,0
A,25,SLEEVE,B136k80,16,1.0,4.0056119616742324e-05,ORACLE,0.941529571300093,0.08730768659827183,-0.15694454754696172,16,0
A,25,SLEEVE,B136k80,16,1.0,4.0056119616742324e-05,SHRUNK,0.941529571300093,0.08730768659827183,-0.15694454754696172,16,0
A,25,SLEEVE+,ALL,53,0.40464743589743596,0.02749659552572788,MODE,1.1149464535932798,0.0727699035100896,-0.12015624609583532,52,0
A,25,SLEEVE+,ALL,53,0.40464743589743596,0.02749659552572788,FIT,1.1061419137336344,0.0737318149105415,-0.11966978399502183,52,0
A,25,SLEEVE+,ALL,53,0.40464743589743596,0.02749659552572788,INCUMBENT,0.8548491307087487,0.086282657323921,-0.1756789383417582,51,2
A,25,SLEEVE+,ALL,53,0.40464743589743596,0.02749659552572788,ORACLE,1.1183802937007588,0.07297629541561836,-0.11955462003128127,52,0
A,25,SLEEVE+,ALL,53,0.40464743589743596,0.02749659552572788,SHRUNK,0.8548491307087487,0.086282657323921,-0.1756789383417582,51,2
A,25,SLEEVE+,B136,48,0.396875,0.029934573106347177,MODE,1.1285309117126285,0.07250230264204871,-0.11873136246696041,48,0
A,25,SLEEVE+,B136,48,0.396875,0.029934573106347177,FIT,1.1190636906451887,0.07347494048508588,-0.11825750080890028,48,0
A,25,SLEEVE+,B136,48,0.396875,0.029934573106347177,INCUMBENT,0.8659005655545123,0.08587706932345472,-0.17120047238634628,48,1
A,25,SLEEVE+,B136,48,0.396875,0.029934573106347177,ORACLE,1.13232244349797,0.07273019370440335,-0.11806706702068197,48,0
A,25,SLEEVE+,B136,48,0.396875,0.029934573106347177,SHRUNK,0.8659005655545123,0.08587706932345472,-0.17120047238634628,48,1
A,25,SLEEVE+,B136k20,16,0.4921875,0.010561692789838891,MODE,1.1774410524271866,0.06405445137149479,-0.0936428271838991,16,0
A,25,SLEEVE+,B136k20,16,0.4921875,0.010561692789838891,FIT,1.1745141882900194,0.0637465628018017,-0.09393478341421066,16,0
A,25,SLEEVE+,B136k20,16,0.4921875,0.010561692789838891,INCUMBENT,0.9290187397313043,0.06686871550392275,-0.12559330167977173,16,0
A,25,SLEEVE+,B136k20,16,0.4921875,0.010561692789838891,ORACLE,1.1973557303699118,0.06320074244918844,-0.09441549596613646,16,0
A,25,SLEEVE+,B136k20,16,0.4921875,0.010561692789838891,SHRUNK,0.9290187397313043,0.06686871550392275,-0.12559330167977173,16,0
A,25,SLEEVE+,B136k40,16,0.75,0.000630007848328454,MODE,1.134123035272457,0.07763011125332163,-0.11820102579748817,16,0
A,25,SLEEVE+,B136k40,16,0.75,0.000630007848328454,FIT,1.134930304896117,0.07729147630964738,-0.11799295974903919,16,0
A,25,SLEEVE+,B136k40,16,0.75,0.000630007848328454,INCUMBENT,0.8797320973536078,0.09250210009775817,-0.18439388414855779,16,1
A,25,SLEEVE+,B136k40,16,0.75,0.000630007848328454,ORACLE,1.1488297245693264,0.07581707822460179,-0.11730022026815783,16,0
A,25,SLEEVE+,B136k40,16,0.75,0.000630007848328454,SHRUNK,1.134123035272457,0.07763011125332163,-0.11820102579748817,16,0
A,25,SLEEVE+,B136k80,16,0.875,0.00015995568862291323,MODE,1.0507818755546714,0.07917276043941986,-0.14248548482775159,16,0
A,25,SLEEVE+,B136k80,16,0.875,0.00015995568862291323,FIT,1.0477465787494298,0.07938678234380855,-0.14284475926345103,16,0
A,25,SLEEVE+,B136k80,16,0.875,0.00015995568862291323,INCUMBENT,0.788950859578625,0.09826039236868322,-0.20361423133070933,16,0
A,25,SLEEVE+,B136k80,16,0.875,0.00015995568862291323,ORACLE,1.0507818755546714,0.07917276043941986,-0.14248548482775159,16,0
A,25,SLEEVE+,B136k80,16,0.875,0.00015995568862291323,SHRUNK,1.0507818755546714,0.07917276043941986,-0.14248548482775159,16,0
B,5,GROSS,ALL,115,0.8434286146400483,0.0002262814202952289,MODE,0.7111928323691781,0.07326030765587768,-0.21718493656937915,10,9
B,5,GROSS,ALL,115,0.8434286146400483,0.0002262814202952289,FIT,0.7112445601989271,0.057998231386117344,-0.1972672923904645,21,7
B,5,GROSS,ALL,115,0.8434286146400483,0.0002262814202952289,INCUMBENT,0.7116999228138001,0.05562683727855765,-0.1668678999051527,23,17
B,5,GROSS,ALL,115,0.8434286146400483,0.0002262814202952289,ORACLE,0.7129353143930175,0.02962773207300465,-0.0949203637290268,34,3
B,5,GROSS,ALL,115,0.8434286146400483,0.0002262814202952289,SHRUNK,0.7111928323691781,0.07326030765587768,-0.21718493656937915,10,9
B,5,GROSS,SMALL,48,0.9583333333333333,6.37372196822763e-05,MODE,0.2339353210267416,0.02414842218138108,-0.29967111041286704,0,0
B,5,GROSS,SMALL,48,0.9583333333333333,6.37372196822763e-05,FIT,0.23404995006224985,0.023249252625677747,-0.292444073388812,0,0
B,5,GROSS,SMALL,48,0.9583333333333333,6.37372196822763e-05,INCUMBENT,0.23434661920981883,0.019978237736188238,-0.23220469752838901,0,0
B,5,GROSS,SMALL,48,0.9583333333333333,6.37372196822763e-05,ORACLE,0.2356690722266851,0.012367722518163003,-0.1458267438499186,0,0
B,5,GROSS,SMALL,48,0.9583333333333333,6.37372196822763e-05,SHRUNK,0.2339353210267416,0.02414842218138108,-0.29967111041286704,0,0
B,5,GROSS,SMALLk20,16,0.9375,8.029093433524712e-05,MODE,0.20715512045739454,0.01401569054650683,-0.21997014087867506,0,0
B,5,GROSS,SMALLk20,16,0.9375,8.029093433524712e-05,FIT,0.20723586476389227,0.012931057137933237,-0.2102916061259659,0,0
B,5,GROSS,SMALLk20,16,0.9375,8.029093433524712e-05,INCUMBENT,0.2072646752061862,0.011080597961750926,-0.16900344929052177,0,0
B,5,GROSS,SMALLk20,16,0.9375,8.029093433524712e-05,ORACLE,0.20819298266234984,0.007188119938730469,-0.12738243077122918,0,0
B,5,GROSS,SMALLk20,16,0.9375,8.029093433524712e-05,SHRUNK,0.20715512045739454,0.01401569054650683,-0.21997014087867506,0,0
B,5,GROSS,SMALLk40,16,0.9375,8.029093433524712e-05,MODE,0.18772744094780408,0.017523171377911994,-0.3041680569770753,0,0
B,5,GROSS,SMALLk40,16,0.9375,8.029093433524712e-05,FIT,0.18799058374783123,0.015910296119375594,-0.29216548065761944,0,0
B,5,GROSS,SMALLk40,16,0.9375,8.029093433524712e-05,INCUMBENT,0.18818020064967217,0.014903295810708062,-0.23507637895651232,0,0
B,5,GROSS,SMALLk40,16,0.9375,8.029093433524712e-05,ORACLE,0.1895528189663755,0.010538314965511705,-0.15425469234958467,0,0
B,5,GROSS,SMALLk40,16,0.9375,8.029093433524712e-05,SHRUNK,0.18772744094780408,0.017523171377911994,-0.3041680569770753,0,0
B,5,GROSS,SMALLk80,16,1.0,4.0056119616742324e-05,MODE,0.3069234016750262,0.04090640461972442,-0.3748751333828507,0,0
B,5,GROSS,SMALLk80,16,1.0,4.0056119616742324e-05,FIT,0.3069234016750262,0.04090640461972442,-0.3748751333828507,0,0
B,5,GROSS,SMALLk80,16,1.0,4.0056119616742324e-05,INCUMBENT,0.3075949817735982,0.03395081943610573,-0.29253426433813295,0,0
B,5,GROSS,SMALLk80,16,1.0,4.0056119616742324e-05,ORACLE,0.30926141505133,0.01937673265024683,-0.15584310842894183,0,0
B,5,GROSS,SMALLk80,16,1.0,4.0056119616742324e-05,SHRUNK,0.3069234016750262,0.04090640461972442,-0.3748751333828507,0,0
