panel,P,n,k,D,N,y,NP,oofR2_sd,oofR2_M_cv,oofR2_Msd_cv,oofR2_M_oracle,gap_cv,gap_oracle,gain_cv,oofR2_M_lam0.5,oofR2_M_lam2,oofR2_M_lam8,oofR2_M_lam32,oofR2_M_lam128,oofR2_M_lam512,oofR2_Msd_lam0.5,oofR2_Msd_lam2,oofR2_Msd_lam8,oofR2_Msd_lam32,oofR2_Msd_lam128,oofR2_Msd_lam512
B136,136,5,40,1000,1000,EWall Sharpe,7.352941176470588,0.28511237011400503,0.9105614080079886,0.91281067674038,0.9105614080079885,-0.6254490378939835,-0.6254490378939834,0.0022492687323913962,0.910307517864611,0.9105614080079885,0.9099481675785206,0.8909678875863825,0.7568990551230167,0.4331789289159903,0.9125074350838341,0.91281067674038,0.9127344212550461,0.9007489147730843,0.8097683574427907,0.5852918161955165
B136,136,5,40,1000,1000,premium,7.352941176470588,-0.00322829552055226,0.7094822955099005,0.7102405060764411,0.7094822955099005,-0.7127105910304528,-0.7127105910304528,0.0007582105665405736,0.7066930836811727,0.7075469025269391,0.7094822955099005,0.701644188149771,0.6053071355396098,0.34787027267307913,0.7106290775061983,0.7103944622978484,0.7110295500721389,0.702513906285221,0.6056842704025062,0.3476711195239024
B136,136,20,40,1000,1000,CAND Sharpe,7.352941176470588,0.4201579148494573,0.9441957835974567,0.946832243037649,0.9441957835974567,-0.5240378687479994,-0.5240378687479994,0.002636459440192307,0.9441418329280807,0.9441957835974567,0.9428104228573173,0.9212299755106728,0.7815643648370804,0.44956565084001643,0.946696082101124,0.946832243037649,0.9463287087903426,0.9350928137890263,0.8577048567980585,0.6705627912504408
B136,136,20,40,1000,1000,EWall Sharpe,7.352941176470588,0.28511237011400503,0.9105614080079886,0.91281067674038,0.9105614080079885,-0.6254490378939835,-0.6254490378939834,0.0022492687323913962,0.910307517864611,0.9105614080079885,0.9099481675785206,0.8909678875863825,0.7568990551230167,0.4331789289159903,0.9125074350838341,0.91281067674038,0.9127344212550461,0.9007489147730843,0.8097683574427907,0.5852918161955165
B136,136,20,40,1000,1000,premium,7.352941176470588,-0.00634941323063809,0.6594867334218167,0.6593923069518193,0.6594867334218169,-0.6658361466524548,-0.6658361466524549,-9.442646999746618e-05,0.655929037205118,0.6569424008581282,0.6594867334218169,0.6536253465388535,0.5620413708816906,0.31775608550498335,0.6553529201173006,0.6566812012478815,0.6593923069518194,0.6534511501383506,0.5613032614289879,0.31585665181203004
B136,136,5,80,50,50,CAND Sharpe,0.36764705882352944,0.20418624738774038,0.0928147908235818,0.2907570372999424,0.16120871928761582,0.11137145656415859,0.04297752810012456,0.1979422464763606,0.10484356258572602,0.1268105878717224,0.16120871928761582,0.146395377122998,0.053846533127503426,-0.02496554778657667,0.2700078096715425,0.2912568928289334,0.3303983148371986,0.3392198545786428,0.28503523473796155,0.23324629943652508
B136,136,5,80,50,50,EWall Sharpe,0.36764705882352944,0.36415024064752133,0.4236787310498751,0.5597731900373484,0.42367873104987785,-0.05952849040235375,-0.059528490402356526,0.1360944589874733,0.42367873104987785,0.4089409807008596,0.3589365668426544,0.2425132069975574,0.10039962569533445,0.017421990593914694,0.5597731900373526,0.5448364332434115,0.5038060580681968,0.43865755442033927,0.3895947628156373,0.3709457340497455
B136,136,5,80,50,50,premium,0.36764705882352944,-0.03849024801339107,-0.0727452352154323,0.015180915786298321,0.034388228066613125,0.03425498720204123,-0.0728784760800042,0.08792615100173062,-0.10750628806743356,-0.07640646987370858,-0.012033999427341291,0.034388228066613125,-0.0009219396202331254,-0.05275667641115023,-0.06179704265662744,-0.030946140171957515,0.03384213854138052,0.08051774158500402,0.04445363218707521,-0.007292525827167218
B136,136,20,80,50,50,CAND Sharpe,0.36764705882352944,0.3749877304782373,0.29859108656102784,0.601731439703058,0.30492430797835124,0.07639664391720946,0.07006342249988606,0.30314035314203014,0.30492430797835124,0.296692617137962,0.2622009878790488,0.1725677650410179,0.06433708383379566,0.0023363057031173806,0.6017314397030507,0.5867802231225636,0.543160616092625,0.46821437494236173,0.40845721119225564,0.38432099453996715
B136,136,20,80,50,50,EWall Sharpe,0.36764705882352944,0.36415024064752133,0.4236787310498751,0.5597731900373484,0.42367873104987785,-0.05952849040235375,-0.059528490402356526,0.1360944589874733,0.42367873104987785,0.4089409807008596,0.3589365668426544,0.2425132069975574,0.10039962569533445,0.017421990593914694,0.5597731900373526,0.5448364332434115,0.5038060580681968,0.43865755442033927,0.3895947628156373,0.3709457340497455
B136,136,20,80,50,50,premium,0.36764705882352944,-0.06539167644647614,0.05031771745402902,0.24646608866373265,0.18893336929435156,-0.11570939390050516,-0.2543250457408277,0.19614837120970363,0.18893336929435156,0.17358745638835882,0.12764476115563816,0.046937756707427836,-0.015546170022768147,-0.038602262390133424,0.24646608866373199,0.2250607373316189,0.16248043606881413,0.055090910677093485,-0.025892117533528047,-0.05511843446784104
B136,136,5,80,100,100,CAND Sharpe,0.7352941176470589,0.2805269601072665,0.5092619596281099,0.5910539414531266,0.5267521880079296,-0.22873499952084342,-0.24622522790066304,0.08179198182501668,0.4421197895005754,0.5160320252396076,0.5267521880079296,0.42413253148286756,0.23059484905290784,0.06753071934326704,0.5664078533923468,0.6135758923821056,0.6193938756154146,0.5433204599787658,0.42095896966490565,0.330432594415232
B136,136,5,80,100,100,EWall Sharpe,0.7352941176470589,0.4317851067884927,0.48844958755633505,0.6599081065073695,0.5395500162700577,-0.05666448076784236,-0.10776490948156503,0.17145851895103448,0.5395500162700577,0.5351521566569641,0.48076013416833563,0.3711324425098339,0.21086726970014347,0.07515680213188203,0.6894762607224167,0.681951488575144,0.6498541683155563,0.5844686016329398,0.5097350280025335,0.45929563119218986
B136,136,5,80,100,100,premium,0.7352941176470589,0.03746692706136001,0.40014003476451754,0.40492268551382404,0.446297023880193,-0.3626731077031575,-0.408830096818833,0.004782650749306505,0.30995546465607793,0.41048194809803795,0.446297023880193,0.35007442857681503,0.17435571327313815,0.03770537005175534,0.3404630171165328,0.42540352417673266,0.4533515606227614,0.36311742032697814,0.2113585183225971,0.09934309100514249
B136,136,20,80,100,100,CAND Sharpe,0.7352941176470589,0.3991846023316824,0.40257155799734845,0.5573416175637924,0.4025715579973479,-0.003386955665666047,-0.003386955665665492,0.15477005956644396,0.34652107377022423,0.3886297317423485,0.4025715579973479,0.3529422314281687,0.21093784750395617,0.07248524743879126,0.5255919674029008,0.5711621876644315,0.6051565228020441,0.581031533719528,0.5040901511926574,0.4376566324980531
B136,136,20,80,100,100,EWall Sharpe,0.7352941176470589,0.4317851067884927,0.48844958755633505,0.6599081065073695,0.5395500162700577,-0.05666448076784236,-0.10776490948156503,0.17145851895103448,0.5395500162700577,0.5351521566569641,0.48076013416833563,0.3711324425098339,0.21086726970014347,0.07515680213188203,0.6894762607224167,0.681951488575144,0.6498541683155563,0.5844686016329398,0.5097350280025335,0.45929563119218986
B136,136,20,80,100,100,premium,0.7352941176470589,-0.03320673372826377,0.11662715056367245,0.12212385212480914,0.18592458432831416,-0.14983388429193623,-0.21913131805657793,0.005496701561136685,-0.36022656324043045,-0.09898861314893526,0.13774904031294666,0.18592458432831416,0.0980723920166513,0.012864230375463581,-0.36001361607779314,-0.09342192492482249,0.14463174340862794,0.18804099650891481,0.09856248901022635,0.01466376127205804
B136,136,5,80,200,200,CAND Sharpe,1.4705882352941178,0.2633759655193577,0.6843444448711388,0.7144291370632067,0.6843444448711387,-0.42096847935178106,-0.42096847935178094,0.030084692192067886,0.5543658698534812,0.65306763641016,0.6843444448711387,0.5626015992468439,0.32630437317529937,0.12232198657380644,0.5483714692970006,0.6522854958499678,0.7144291370632065,0.652234429652542,0.4897771771246917,0.3493389548253759
B136,136,5,80,200,200,EWall Sharpe,1.4705882352941178,0.3108487958294086,0.89797198426219,0.9028616212930142,0.8988399276065284,-0.5871231884327814,-0.5879911317771198,0.004889637030824123,0.8877879258404715,0.8988399276065284,0.8337752153650733,0.6368672432565998,0.35311976911606757,0.12954558454298248,0.8889810977399478,0.9039877170584619,0.8676925297723966,0.7365395534655447,0.5430189370383662,0.3970460554867534
B136,136,5,80,200,200,premium,1.4705882352941178,0.060410627177216014,0.5512306550547716,0.5593406442932065,0.5512306550547718,-0.49082002787755563,-0.49082002787755574,0.008109989238434867,0.25594375352062726,0.4386410205216076,0.5512306550547718,0.47174032017217127,0.2614188218497523,0.09073878860645523,0.25089710917231556,0.4357648723673153,0.5593406442932065,0.4967884249413884,0.3041276684537001,0.14947595114420154
B136,136,20,80,200,200,CAND Sharpe,1.4705882352941178,0.3333171198538175,0.7941024650004113,0.8322938969945077,0.8039650813076537,-0.46078534514659375,-0.47064796145383614,0.03819143199409647,0.7521031404733907,0.8039650813076537,0.7821400213859042,0.6240981779820914,0.36301600822289315,0.13706420359437899,0.7560390164500146,0.8160623375887259,0.8364533396408961,0.758300103620734,0.5869323150673411,0.4319040277406072
B136,136,20,80,200,200,EWall Sharpe,1.4705882352941178,0.3108487958294086,0.89797198426219,0.9028616212930142,0.8988399276065284,-0.5871231884327814,-0.5879911317771198,0.004889637030824123,0.8877879258404715,0.8988399276065284,0.8337752153650733,0.6368672432565998,0.35311976911606757,0.12954558454298248,0.8889810977399478,0.9039877170584619,0.8676925297723966,0.7365395534655447,0.5430189370383662,0.3970460554867534
B136,136,20,80,200,200,premium,1.4705882352941178,0.0021107327420729627,0.5728406212654831,0.5852315871910234,0.5728406212654831,-0.5707298885234101,-0.5707298885234101,0.012390965925540343,0.27394398420154087,0.47630196984684814,0.5728406212654831,0.48643652522133807,0.2836806785783814,0.10035248010607711,0.2739058175732728,0.4796883868132259,0.5852315871910234,0.5073106950547199,0.30478361081893124,0.11984836954220479
B136,136,5,80,500,500,CAND Sharpe,3.676470588235294,0.2550442877232775,0.8107962434628146,0.8112191102751833,0.8105528461654995,-0.5557519557395372,-0.555508558442222,0.00042286681236869406,0.8074705433909379,0.8095935650026581,0.8105528461654995,0.7663857172906092,0.5611530595032481,0.25939345865031627,0.8058398635285926,0.8076882583415901,0.8112191102751833,0.7883200239737409,0.6533023933325619,0.44259757618090234
B136,136,5,80,500,500,EWall Sharpe,3.676470588235294,0.30533668394212643,0.960529555208873,0.9604394090925317,0.9609012639808251,-0.6551928712667465,-0.6555645800386987,-9.014611634128311e-05,0.9609012639808251,0.9608421342108595,0.9530253487720793,0.8812565180492399,0.6310048550333263,0.28979306841249974,0.9606531648469311,0.9606922655648696,0.9559882263785141,0.9089734641862707,0.7411159395361369,0.5077037554645879
B136,136,5,80,500,500,premium,3.676470588235294,0.06758338868387292,0.7243354694610973,0.7238523498658995,0.7243354694610973,-0.6567520807772244,-0.6567520807772244,-0.00048311959519775627,0.7131990294980587,0.7172277729986447,0.7243354694610973,0.6949584499960948,0.5157551775851137,0.2408295608307398,0.7122681289740802,0.7160877315296508,0.7238523498658993,0.7005476267029082,0.5410834435494678,0.29135806817653487
B136,136,20,80,500,500,CAND Sharpe,3.676470588235294,0.3429645740182361,0.8968746102018603,0.8961885488554566,0.8968746102018603,-0.5539100361836242,-0.5539100361836242,-0.0006860613464036991,0.8954683019607139,0.8968746102018603,0.894778157952218,0.8400698874742326,0.6122522912803041,0.28248345565317956,0.8950276006536902,0.8961628397150007,0.8962597156566044,0.8661943835256511,0.7278124495222859,0.5225513603176712
B136,136,20,80,500,500,EWall Sharpe,3.676470588235294,0.30533668394212643,0.960529555208873,0.9604394090925317,0.9609012639808251,-0.6551928712667465,-0.6555645800386987,-9.014611634128311e-05,0.9609012639808251,0.9608421342108595,0.9530253487720793,0.8812565180492399,0.6310048550333263,0.28979306841249974,0.9606531648469311,0.9606922655648696,0.9559882263785141,0.9089734641862707,0.7411159395361369,0.5077037554645879
B136,136,20,80,500,500,premium,3.676470588235294,0.023516874691253076,0.7081029490706539,0.7073254430895441,0.7081029490706539,-0.6845860743794008,-0.6845860743794008,-0.0007775059811097051,0.697481005272485,0.7016039777511848,0.7081029490706539,0.6742773335123733,0.4919238196357,0.22472527831068378,0.6969309792734101,0.7010836883739291,0.7073254430895441,0.674680050717602,0.499352734776078,0.24444320285385956
B136,136,5,80,750,750,CAND Sharpe,5.514705882352941,0.2645658652234425,0.8481376599588304,0.8475885597660355,0.8483213704673592,-0.5835717947353879,-0.5837555052439167,-0.0005491001927948602,0.8473642131685878,0.84804609087281,0.8483213704673592,0.8267292107262211,0.6785935010224786,0.3646214960632971,0.8467393633318219,0.8474046117449276,0.8483275816800773,0.8351674494688204,0.7337367012343983,0.5158276635013828
B136,136,5,80,750,750,EWall Sharpe,5.514705882352941,0.320995542099094,0.9588257561016158,0.9586106591706934,0.959093665166815,-0.6378302140025218,-0.6380981230677211,-0.00021509693092236493,0.9590088013336082,0.959093665166815,0.9566152284511877,0.9225909184411019,0.7433083650384529,0.3975852064425255,0.9587063509852285,0.9586070857760198,0.9570369042560616,0.9344881764625154,0.8135722597557081,0.5819269444284445
B136,136,5,80,750,750,premium,5.514705882352941,0.0656330966337817,0.7818482485588905,0.7832213798857525,0.7839444883278853,-0.7162151519251088,-0.7183113916941036,0.0013731313268620093,0.7806626929265994,0.78183895363119,0.7839444883278853,0.768025946139668,0.632555081166716,0.3385848367531148,0.7801602185353408,0.7815162454188147,0.7837987981441286,0.7696900874009004,0.6456096877883288,0.3766409912130506
B136,136,20,80,750,750,CAND Sharpe,5.514705882352941,0.33933549646193495,0.9035986361397399,0.9047075875855027,0.9035986361397399,-0.564263139677805,-0.564263139677805,0.0011089514457628402,0.9032834344037215,0.9035986361397399,0.9023106998211199,0.8747721544037868,0.7149107198118727,0.38771934863348345,0.9042652990327588,0.9047623519579971,0.9047075875855026,0.8893794890332171,0.7896226193456248,0.5818922011853764
B136,136,20,80,750,750,EWall Sharpe,5.514705882352941,0.320995542099094,0.9588257561016158,0.9586106591706934,0.959093665166815,-0.6378302140025218,-0.6380981230677211,-0.00021509693092236493,0.9590088013336082,0.959093665166815,0.9566152284511877,0.9225909184411019,0.7433083650384529,0.3975852064425255,0.9587063509852285,0.9586070857760198,0.9570369042560616,0.9344881764625154,0.8135722597557081,0.5819269444284445
B136,136,20,80,750,750,premium,5.514705882352941,0.012162289448675478,0.7112106440969069,0.7118800852028628,0.7112106440969069,-0.6990483546482315,-0.6990483546482315,0.0006694411059559036,0.7069657805148919,0.7084349906229785,0.7112106440969069,0.6956384117552143,0.5684081095095037,0.30409786441125597,0.7076356444777815,0.7090830945534768,0.7118800852028628,0.6968640110004605,0.5721103321532188,0.31319019051915187
B136,136,5,80,1000,1000,CAND Sharpe,7.352941176470588,0.26138626114796737,0.8512028759696874,0.8513782164971837,0.8513321724327572,-0.58981661482172,-0.5899459112847898,0.0001753405274963482,0.8509482346407953,0.8512652400400343,0.8513321724327572,0.838493045110722,0.7289717918526164,0.4309895604105535,0.8508889621224109,0.8513068488089196,0.8517415627208689,0.8438577070228824,0.7689554797554874,0.5616249051659442
B136,136,5,80,1000,1000,EWall Sharpe,7.352941176470588,0.3256153835333043,0.9642392514503814,0.9642263244443838,0.9643610521800836,-0.638623867917077,-0.6387456686467793,-1.2927005997531715e-05,0.9643180137969173,0.9643610521800836,0.9632093643400209,0.9445658356752734,0.8145578227711081,0.4814031816538784,0.9642263244443838,0.9641139754245023,0.9632470577051839,0.9503543750470235,0.8609783757017373,0.6376749553342138
B136,136,5,80,1000,1000,premium,7.352941176470588,0.05923362893950701,0.7911464384213305,0.7915688719147853,0.7915618223814833,-0.7319128094818235,-0.7323281934419763,0.0004224334934548324,0.7899186244928315,0.7904957336879104,0.7915618223814833,0.7821254185438496,0.6812626721596469,0.40040672879782746,0.7897486156905578,0.790527612658589,0.791767498717348,0.7836056129672886,0.6915011926518526,0.43248514674430616
B136,136,20,80,1000,1000,CAND Sharpe,7.352941176470588,0.34445584549794794,0.9176518285182965,0.9190785459297464,0.9176518285182964,-0.5731959830203486,-0.5731959830203485,0.0014267174114498404,0.9174969206546351,0.9176518285182964,0.9170391898434928,0.9013962844497339,0.783622536600539,0.46873291624316415,0.919016151050344,0.9192148691350913,0.9190938925535559,0.9100655318172066,0.8370063474019469,0.6388934351186266
B136,136,20,80,1000,1000,EWall Sharpe,7.352941176470588,0.3256153835333043,0.9642392514503814,0.9642263244443838,0.9643610521800836,-0.638623867917077,-0.6387456686467793,-1.2927005997531715e-05,0.9643180137969173,0.9643610521800836,0.9632093643400209,0.9445658356752734,0.8145578227711081,0.4814031816538784,0.9642263244443838,0.9641139754245023,0.9632470577051839,0.9503543750470235,0.8609783757017373,0.6376749553342138
B136,136,20,80,1000,1000,premium,7.352941176470588,0.015822123378734454,0.7539878580976183,0.7549339856996988,0.7539878580976183,-0.7381657347188838,-0.7381657347188838,0.0009461276020805709,0.7522045276283328,0.752837873046885,0.7539878580976183,0.7438565255782448,0.641836957231187,0.3727517410091188,0.753702438311888,0.7539979875775791,0.7549339856996988,0.7452367770410758,0.6462393204221533,0.3835576882974543
SMALL484,483,5,20,50,50,CAND Sharpe,0.10351966873706005,-0.034071828107527624,-0.12617510294137713,-0.14403891460078633,-0.015714195420758026,0.0921032748338495,-0.018357632686769598,-0.0178638116594092,-0.13173874244708395,-0.1081265236175577,-0.06044683202038326,-0.023565118005805186,-0.015804912324250964,-0.015714195420758026,-0.138755351144902,-0.11509897706934624,-0.06814849366247633,-0.034761383998185735,-0.031133700785016982,-0.032971160376086495
SMALL484,483,5,20,50,50,EWall Sharpe,0.10351966873706005,-0.043333797163769505,-0.0834027112602187,-0.1092474041142899,0.015113313320384347,0.04006891409644919,-0.05844711048415385,-0.025844692854071205,-0.035091070614689635,-0.021052317873203608,0.005734901402773662,0.015113313320384347,-0.0019893769134040618,-0.01419966846133991,-0.053386044262631716,-0.03913536644720694,-0.012831848294553305,-0.006196495280179182,-0.025218422323808554,-0.03774227573053235
SMALL484,483,5,20,50,50,premium,0.10351966873706005,-0.09292931291174167,0.079402283679193,0.010621427340889111,0.10026387949542626,-0.17233159659093467,-0.19319319240716792,-0.06878085633830389,0.09750222459354962,0.10026387949542626,0.0970006270442505,0.060796829986698,0.010461614779060935,-0.014914041159796332,0.028444473490002564,0.031239354355010462,0.02788275635967641,-0.008511418408511329,-0.0580751203870129,-0.08263821428347518
SMALL484,483,20,20,50,50,CAND Sharpe,0.10351966873706005,-0.033213411431662454,-0.07160548948121659,-0.08019328800209302,0.005204001721589968,0.038392078049554135,-0.03841741315325242,-0.008587798520876433,-0.013420739800454218,-0.0061270538309998734,0.005204001721589968,0.0005824233340644414,-0.01683672356389021,-0.026306592935686712,-0.02543937726684864,-0.016324796430004174,-0.0011174590705127496,-0.002626727910505,-0.019552253275090248,-0.029119155106746675
SMALL484,483,20,20,50,50,EWall Sharpe,0.10351966873706005,-0.043333797163769505,-0.0834027112602187,-0.1092474041142899,0.015113313320384347,0.04006891409644919,-0.05844711048415385,-0.025844692854071205,-0.035091070614689635,-0.021052317873203608,0.005734901402773662,0.015113313320384347,-0.0019893769134040618,-0.01419966846133991,-0.053386044262631716,-0.03913536644720694,-0.012831848294553305,-0.006196495280179182,-0.025218422323808554,-0.03774227573053235
SMALL484,483,20,20,50,50,premium,0.10351966873706005,-0.13932321744956888,0.1769913179500906,0.11972232841863195,0.1769913179500895,-0.3163145353996595,-0.31631453539965837,-0.05726898953145865,0.1769913179500895,0.16515121325060256,0.12781965044474997,0.05502019036396588,-0.010292805797744498,-0.03897230087336334,0.11972232841863129,0.10640635824319755,0.0640376828396465,-0.01947593512448398,-0.09401517287336736,-0.12632999052622496
SMALL484,483,5,20,100,100,CAND Sharpe,0.2070393374741201,-0.01711840273463916,-0.056466426798547076,-0.06414692375891118,-0.00025275722563922187,0.039348024063907916,-0.016865645508999938,-0.007680496960364103,-0.2208121605426061,-0.16882013148277952,-0.07256054281109359,-0.007518693485178973,-0.00025275722563922187,-0.004240456166354267,-0.23096953919215202,-0.17761358121442106,-0.078670041440291,-0.013249628421050152,-0.008484242099144446,-0.013981530369767015
SMALL484,483,5,20,100,100,EWall Sharpe,0.2070393374741201,-0.02153044255863068,0.030084640676909746,0.034380646386277136,0.09043648039284224,-0.05161508323554043,-0.11196692295147292,0.00429600570936739,0.04840690084427457,0.06671258098051569,0.09043648039284224,0.07328282670335018,0.028327175025025242,0.0033885873600612015,0.04379486375811825,0.0629360147273702,0.08754997009426335,0.06764491201464962,0.017786345723818764,-0.009637947906778965
SMALL484,483,5,20,100,100,premium,0.2070393374741201,-0.035454896003144665,0.06709878913990508,0.0638905984514132,0.10911574362839338,-0.10255368514304974,-0.14457063963153804,-0.0032081906884918743,0.07444070576124595,0.0909924164839403,0.10911574362839338,0.08066175881530202,0.025801107352831587,-0.0032708109093175786,0.054998524088808565,0.0719729040536814,0.09118760976653484,0.06322869947736487,0.007273963625641033,-0.02260419331700092
SMALL484,483,20,20,100,100,CAND Sharpe,0.2070393374741201,-0.023810748999261833,-0.05892097823557263,-0.07633223894712016,0.037078746089412085,0.0351102292363108,-0.06088949508867392,-0.017411260711547527,-0.05192119059985312,-0.0231971241908282,0.024527038654784006,0.037078746089412085,0.012084660442666761,-0.005028670835186988,-0.06968685036520439,-0.03987829630273487,0.010631033178567062,0.025803323914143306,0.0012389480652166274,-0.01593769129903544
SMALL484,483,20,20,100,100,EWall Sharpe,0.2070393374741201,-0.02153044255863068,0.030084640676909746,0.034380646386277136,0.09043648039284224,-0.05161508323554043,-0.11196692295147292,0.00429600570936739,0.04840690084427457,0.06671258098051569,0.09043648039284224,0.07328282670335018,0.028327175025025242,0.0033885873600612015,0.04379486375811825,0.0629360147273702,0.08754997009426335,0.06764491201464962,0.017786345723818764,-0.009637947906778965
SMALL484,483,20,20,100,100,premium,0.2070393374741201,-0.06646149652593047,0.18838097413501576,0.17030862682386805,0.20863482036907877,-0.25484247066094623,-0.27509631689500924,-0.018072347311147707,0.20668407952847812,0.20863482036907877,0.19411956273569841,0.12613263331538693,0.04371387524995729,0.0029969832108361905,0.19105605820778881,0.18862193696715202,0.1642687116590711,0.0847795877485008,-0.0047033175633703905,-0.0481623848405377
SMALL484,483,5,20,200,200,CAND Sharpe,0.4140786749482402,-0.03324252914492609,0.0668920807727228,0.025344368154862185,0.08267158413322873,-0.10013460991764889,-0.11591411327815482,-0.04154771261786061,-0.09998540291437696,-0.027349011959565628,0.06416994191588965,0.08267158413322873,0.03880285263550198,0.007780943018755981,-0.12128964242803164,-0.05054360602194974,0.039112451846424756,0.0568914990061995,0.012694884167926745,-0.018589711264665798
SMALL484,483,5,20,200,200,EWall Sharpe,0.4140786749482402,-0.01702271879420514,0.20693667907167412,0.1977674883382201,0.2069366790716739,-0.22395939786587926,-0.22395939786587904,-0.009169190733454013,0.1166095417523193,0.16452602933613414,0.2069366790716739,0.16044867314622047,0.06877280053141399,0.017787301512259157,0.10446931911661372,0.15358892884348108,0.19776748833822,0.151462290616025,0.05821142478349828,0.006087409891456175
SMALL484,483,5,20,200,200,premium,0.4140786749482402,-0.025902647621057318,0.10158305436344173,0.0873219678916688,0.11315312998592686,-0.12748570198449904,-0.13905577760698418,-0.014261086471772932,-0.04295259363233206,0.03222666367469618,0.11315312998592686,0.1066426607814378,0.04597874717683825,0.008983985654788529,-0.047771693563933626,0.022979323579550792,0.09815843159947402,0.08856485755539156,0.027633802432592725,-0.009220774586368385
SMALL484,483,20,20,200,200,CAND Sharpe,0.4140786749482402,-0.030942010007760423,0.15531087020600354,0.13755511089149142,0.192562949844312,-0.18625288021376396,-0.22350495985207242,-0.01775575931451212,0.11367678657694513,0.1567379737844724,0.192562949844312,0.147669369069104,0.06279243052381067,0.01531678634005118,0.09917865461526487,0.1409752224908828,0.17445974753008564,0.12647428723707554,0.03923212916313479,-0.009331681187942475
SMALL484,483,20,20,200,200,EWall Sharpe,0.4140786749482402,-0.01702271879420514,0.20693667907167412,0.1977674883382201,0.2069366790716739,-0.22395939786587926,-0.22395939786587904,-0.009169190733454013,0.1166095417523193,0.16452602933613414,0.2069366790716739,0.16044867314622047,0.06877280053141399,0.017787301512259157,0.10446931911661372,0.15358892884348108,0.19776748833822,0.151462290616025,0.05821142478349828,0.006087409891456175
SMALL484,483,20,20,200,200,premium,0.4140786749482402,-0.02290907647893281,0.17670340161405673,0.1725337909966932,0.1826771080172812,-0.19961247809298954,-0.20558618449621402,-0.0041696106173635394,0.03099336912888373,0.10240926949937612,0.1826771080172812,0.16162782176569257,0.07320563049884032,0.018103771087337406,0.03507421330059335,0.10351138158345163,0.17888036811803842,0.15247814695887185,0.06022118499086182,0.003360229278852156
SMALL484,483,5,20,500,500,CAND Sharpe,1.0351966873706004,-0.012036072616653515,0.42498832685755417,0.4265184998033701,0.4369628251183344,-0.4370243994742077,-0.4489988977349879,0.001530172945815922,0.21467553199486622,0.42133965192330436,0.4369628251183344,0.31042759318385826,0.14128829746755267,0.04369869537840121,0.21502703703916948,0.4204660486490891,0.4329259776494494,0.3029170854328619,0.13168123225865613,0.03361657592441658
SMALL484,483,5,20,500,500,EWall Sharpe,1.0351966873706004,-0.00652922369766018,0.4756146772950476,0.4741080831859412,0.4756146772950476,-0.48214390099270776,-0.48214390099270776,-0.0015065941091063628,0.26432721011514104,0.45628110191185567,0.4756146772950476,0.3447687600402455,0.1590425881631572,0.048944059740626766,0.26222670517453317,0.45382508750684647,0.47410808318594133,0.3433618236476491,0.1566217013659703,0.04573700464770203
SMALL484,483,5,20,500,500,premium,1.0351966873706004,-0.0011493729443632361,0.13363204477872348,0.12896994246842108,0.13363204477872337,-0.13478141772308672,-0.1347814177230866,-0.004662102310302396,-0.5254716304437403,-0.10527943437335407,0.09946676628767614,0.13363204477872337,0.07491411026480976,0.0249214270886976,-0.5234073023106305,-0.10631750726576161,0.095664003580203,0.12896994246842108,0.07203248258057893,0.023847322875482746
SMALL484,483,20,20,500,500,CAND Sharpe,1.0351966873706004,-0.009640790656404663,0.7984030999579778,0.7981594728762251,0.7984030999579779,-0.8080438906143824,-0.8080438906143825,-0.0002436270817526287,0.7984030999579779,0.7399943295900695,0.6084849438056716,0.3951630211084065,0.17564180851593614,0.05418907756586555,0.798159472876225,0.7394493906927405,0.6071222826087003,0.3917194519176128,0.1698749804141878,0.04734370696897183
SMALL484,483,20,20,500,500,EWall Sharpe,1.0351966873706004,-0.00652922369766018,0.4756146772950476,0.4741080831859412,0.4756146772950476,-0.48214390099270776,-0.48214390099270776,-0.0015065941091063628,0.26432721011514104,0.45628110191185567,0.4756146772950476,0.3447687600402455,0.1590425881631572,0.048944059740626766,0.26222670517453317,0.45382508750684647,0.47410808318594133,0.3433618236476491,0.1566217013659703,0.04573700464770203
SMALL484,483,20,20,500,500,premium,1.0351966873706004,-0.010000561694572196,0.22164792648063258,0.2179400924100815,0.24257108596264731,-0.23164848817520478,-0.2525716476572195,-0.003707834070551086,-0.5522156806429008,0.00039856997017395646,0.23813563885283062,0.24257108596264731,0.12611732620255567,0.03851152423594506,-0.5555327853671876,-0.004089716044840541,0.23423662869308493,0.23884622965168978,0.1224988821250903,0.03471824397117962
SMALL484,483,5,20,750,750,CAND Sharpe,1.5527950310559007,-0.005448813079112602,0.5853509756614781,0.5854722051492183,0.5853509756614785,-0.5907997887405907,-0.5907997887405911,0.00012122948774018205,0.5025403272611513,0.5853509756614785,0.5748794162376285,0.4219512047546332,0.20644766447485774,0.06825388289675127,0.5036418401419184,0.5854722051492185,0.5729438038341903,0.41763083514385224,0.20064874583074488,0.0631648932449963
SMALL484,483,5,20,750,750,EWall Sharpe,1.5527950310559007,-0.007261515083622383,0.5527440522477789,0.5502899982308982,0.5574925254589882,-0.5600055673314013,-0.5647540405426106,-0.0024540540168807023,0.45671124869084667,0.5531850492710839,0.5574925254589882,0.4152401382966415,0.20294432418271124,0.06605994759995448,0.45254026701937455,0.5500377829963927,0.5549229294190146,0.4126585924689724,0.1989198988272859,0.06135526173051831
