cadence,SET,window,chooser,npicks,move_rate,mean_OOS_Sharpe,delta_vs_ANCHOR,SE,t,p_NL_COUNT,p_NL_PERM,stitch_U56,stitch_B136,stitch_SMALL,stitchA_U56,stitchA_B136,stitchA_SMALL
YEAR,NG,L1260,H_NARROWEST,49,0.04081632653061224,1.043469107750779,0.019603829404450768,0.013116103100785727,1.4946382514541525,0.006,0.015,1.1049778162626347,1.084787677348508,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L1260,H_ANY,49,0.08163265306122448,1.0438644243248663,0.019999145978538118,0.01676379602008135,1.1929962613826333,0.179,0.29,1.1094193391900258,1.084787677348508,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L1260,CH_RAW,49,0.8979591836734694,1.0446001260130748,0.02073484766674685,0.06996023765727147,0.296380463547378,0.517,0.657,1.0705304415664443,1.038076806893408,0.6849329232267242,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L1260,CH_ANCHOR,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L2520,H_RUNNERUP,49,0.02040816326530612,1.0103190602774483,-0.013546218068879673,0.013014993830884392,-1.0408163265306123,0.9825,1.0,1.1049778162626347,1.0062816162503148,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L2520,H_NARROWEST,49,0.02040816326530612,1.0205001749972706,-0.0033651033490572566,0.0032331385118393252,-1.040816326530612,0.8355,0.8815,1.1033186430180237,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L2520,H_ANY,49,0.061224489795918366,1.019092627071662,-0.004772651274665965,0.01828353422698273,-0.2610354877462649,0.5235,0.5675,1.1006168145456041,1.0062816162503148,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L2520,CH_RAW,49,0.9183673469387755,0.9870618779452502,-0.03680340040107792,0.054313682098247024,-0.6776082743663913,0.5591666666666667,0.8203333333333332,1.058887880197235,0.9267553590392289,0.5739269736813564,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L2520,CH_ANCHOR,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,EXPAND,H_RUNNERUP,49,0.04081632653061224,1.008154012214516,-0.01571126613181194,0.0130511659005376,-1.203820888612317,0.9825,0.954,1.1049778162626347,0.9982105552097421,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,EXPAND,H_NARROWEST,49,0.02040816326530612,1.024389192472984,0.0005239141266559415,0.0005033684746302183,1.0408163265306123,0.2445,0.3665,1.1042365570499362,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,EXPAND,H_ANY,49,0.08163265306122448,1.0265837047568673,0.0027184264105394227,0.018459841669948376,0.14726163198706488,0.4715,0.45825,1.1015481762935118,0.980008541884818,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,EXPAND,CH_RAW,49,0.9387755102040817,0.9563721670694881,-0.0674931112768398,0.04950980663958292,-1.3632271232277302,0.771,0.8561666666666666,1.0334254538801642,0.9135075471185,0.49547304707861906,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,EXPAND,CH_ANCHOR,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
