panel,block,ya,yb,mom_overlap_yrs,mom_block,pick_n,pick_gross,pick_IS,margin_vs_n20,fwd_days,fwd_Sharpe,anchor_fwd_Sharpe,fwd_vs_anchor,fwd_best_Sharpe,fwd_best_n,fwd_regret
B136,2017-2021,2017,2021,0,False,80,0.375,1.160998438262896,0.26172791828311903,753,0.6756594500925737,0.5443259142761109,0.1313335358164628,0.6756594500925737,80,0.0
B136,2018-2022,2018,2022,0,False,80,0.375,0.6242932213842484,0.14020523947786345,752,1.4449825231296451,1.206353641309486,0.23862888182015918,1.4449825231296451,80,0.0
B136,2019-2023,2019,2023,0,False,80,0.375,0.8957092504522344,0.27136047541161934,672,1.4758559217350151,1.379215539625115,0.09664038210990022,1.4763253367690974,80,0.0004694150340822656
B136,2020-2024,2020,2024,0,False,80,0.375,0.8436187414980737,0.2012641670370413,420,1.412427107897085,1.425599628225526,-0.013172520328441184,1.4719424290013465,10,0.05951532110426161
B136,2021-2025,2021,2025,0,False,80,0.375,1.0131456907087497,0.1936548774474801,170,1.9082710966155214,1.5436946185363962,0.3645764780791252,1.9176053372908577,80,0.00933424067533628
SMALL439,2011-2015,2011,2015,3,True,20,0.75,0.4251044853990557,0.0,754,0.6603511429724337,0.6603511429724337,0.0,0.6606456303071173,20,0.0002944873346836241
SMALL439,2012-2016,2012,2016,2,False,ALL,0.75,0.7150409130897082,0.07922877530240846,754,0.1454583460236955,0.8725240379565917,-0.7270656919328962,0.9578430698697423,10,0.8123847238460469
SMALL439,2013-2017,2013,2017,1,False,20,0.75,0.9372257246492979,0.0,756,0.6549624900588823,0.6549624900588823,0.0,0.6596126114228884,20,0.00465012136400611
SMALL439,2014-2018,2014,2018,0,False,20,0.75,0.4131896391498956,0.0,757,0.8263306465259853,0.8263306465259853,0.0,0.8827058489287835,40,0.05637520240279814
SMALL439,2015-2019,2015,2019,0,False,20,0.75,0.6223356389227007,0.0,756,0.36333873355892743,0.36333873355892743,0.0,0.40600049741217414,40,0.042661763853246715
SMALL439,2016-2020,2016,2020,0,False,20,0.375,0.7390562922583318,0.0,753,0.2352813591294375,0.23881228211872757,-0.0035309229892900584,0.3135250683197258,10,0.07824370919028831
SMALL439,2017-2021,2017,2021,0,False,20,0.5,0.8017230238170032,0.0,753,-0.02690559487935704,-0.02845496464158284,0.0015493697622258017,0.15665837211680134,10,0.18356396699615837
SMALL439,2018-2022,2018,2022,0,False,10,0.75,0.45052312895433144,0.015036238359110443,752,0.6107916582148271,0.3956283881114974,0.21516327010332964,0.6107916582148271,10,0.0
SMALL439,2019-2023,2019,2023,0,False,20,0.75,0.4847292263753037,0.0,672,0.2507800245152336,0.2507800245152336,0.0,0.6745834469949553,80,0.4238034224797217
SMALL439,2020-2024,2020,2024,0,False,40,0.375,0.36919749846835836,0.019418055559143943,420,0.5632403074111358,0.30084156879602864,0.2623987386151072,0.7627491972811847,80,0.1995088898700489
SMALL439,2021-2025,2021,2025,0,False,10,0.75,0.4912628117498165,0.20836582505057477,170,0.0940651460281259,-0.07631759751602238,0.17038274354414829,1.365395847407375,80,1.2713307013792492
