panel,k_bps,seed,realised_bps,disagree_share,mean_names_in,mean_names_in_k0,mean_run_len
U56,50,3,50.030612992878304,0.014911717495987159,38.48719101123596,38.450337078651685,6.781021897810219
U56,50,4,50.023160017774636,0.014217495987158909,38.48786516853933,38.450337078651685,6.281914893617022
U56,50,5,50.03381742841791,0.01300561797752809,38.48067415730337,38.450337078651685,5.882032667876588
U56,50,6,50.07604242919073,0.01521669341894061,38.377078651685395,38.450337078651685,6.832432432432433
U56,50,7,50.02037470200649,0.015930979133226324,38.4161797752809,38.450337078651685,7.101967799642218
U56,100,0,100.19660831165643,0.03140048154093098,38.34134831460674,38.450337078651685,7.671568627450981
U56,100,1,99.83778693545668,0.03224719101123596,38.375280898876404,38.450337078651685,7.932872655478776
U56,100,2,100.02494374681666,0.034839486356340287,38.25033707865168,38.450337078651685,8.682
U56,100,3,100.02048491487622,0.03242375601926164,38.391910112359554,38.450337078651685,8.14516129032258
U56,100,4,99.87059195185428,0.03479935794542536,38.408539325842696,38.450337078651685,8.290630975143403
U56,100,5,100.14067313827536,0.03257624398073836,38.34606741573034,38.450337078651685,8.029673590504451
U56,100,6,100.10621939273557,0.031195826645264848,38.4647191011236,38.450337078651685,7.965163934426229
U56,100,7,99.9550714113658,0.030798555377207062,38.46269662921348,38.450337078651685,7.487804878048781
U56,200,0,199.9902668296641,0.05802568218298555,38.13707865168539,38.450337078651685,6.3254593175853016
U56,200,1,199.67344888935412,0.055080256821829855,38.245393258426965,38.450337078651685,6.092321349312028
U56,200,2,200.06389414441145,0.05707865168539326,38.234157303370786,38.450337078651685,6.241333918385257
U56,200,3,200.31389800584952,0.055670144462279296,38.29325842696629,38.450337078651685,6.257555254848895
U56,200,4,200.0857341659752,0.05601123595505618,38.25528089887641,38.450337078651685,6.198046181172291
U56,200,5,199.91538298053297,0.057752808988764046,38.085842696629214,38.450337078651685,6.2682926829268295
U56,200,6,199.81388701958718,0.05636436597110754,38.21078651685393,38.450337078651685,6.201324503311258
U56,200,7,200.23704806642752,0.05751203852327448,38.146966292134834,38.450337078651685,6.212397052449068
U56,400,0,399.4082897029585,0.09317415730337078,37.522921348314604,38.450337078651685,2.9439584125776594
U56,400,1,400.06770329576636,0.09306982343499197,37.42404494382023,38.450337078651685,2.948512585812357
U56,400,2,399.3839389669716,0.09196629213483146,37.44494382022472,38.450337078651685,2.938958707360862
U56,400,3,399.7368581397132,0.09441813804173355,37.459550561797755,38.450337078651685,2.9484962406015036
U56,400,4,400.13305845566566,0.09558186195826646,37.36651685393259,38.450337078651685,2.987083019814397
U56,400,5,399.0729129595969,0.09524077046548957,37.46022471910112,38.450337078651685,2.9959606160060592
U56,400,6,399.4321419454382,0.09215890850722311,37.507865168539325,38.450337078651685,2.9078247657634844
U56,400,7,400.7051832341786,0.09469101123595505,37.360224719101126,38.450337078651685,2.957758836801203
B136,0,0,0.0,0.0,93.22009892086331,93.22009892086331,0.0
B136,10,0,9.98144253022597,0.0021638938848920863,93.17311151079137,93.22009892086331,4.103448275862069
B136,10,1,9.999564372139341,0.003302872407955988,93.30193345323741,93.22009892086331,5.38544474393531
B136,10,2,9.992946330101049,0.002068014705882353,93.22257194244604,93.22009892086331,3.909375
B136,10,3,10.00097904745959,0.0022597730639018197,93.21627697841727,93.22009892086331,3.9738372093023258
B136,10,4,9.994573117058154,0.002603615636902243,93.10476618705036,93.22009892086331,4.743975903614458
B136,10,5,10.019698976290455,0.0022465483495556497,93.20728417266187,93.22009892086331,4.068862275449102
B136,10,6,10.010405335572061,0.003008622513753703,93.34285071942446,93.22009892086331,5.548780487804878
B136,10,7,10.008862072985396,0.0030053163351671606,93.33655575539568,93.22009892086331,5.611111111111111
B136,25,0,24.99868781379251,0.005962693080829454,93.15422661870504,93.22009892086331,4.469640644361834
B136,25,1,25.010782828930534,0.006023857384680491,93.12522482014388,93.22009892086331,4.555
B136,25,2,25.0195032163911,0.006290004760897165,93.18300359712231,93.22009892086331,4.973856209150327
B136,25,3,25.019808101409872,0.005782506347862886,93.2664118705036,93.22009892086331,4.361596009975062
B136,25,4,24.997803974808342,0.006356128332628015,93.2054856115108,93.22009892086331,4.824341279799247
B136,25,5,25.001434496144576,0.005494868810833686,93.17738309352518,93.22009892086331,4.350785340314136
B136,25,6,25.008280918064848,0.005441969953449005,93.08700539568345,93.22009892086331,4.314547837483618
B136,25,7,24.970768025369093,0.005663483918747355,93.09060251798562,93.22009892086331,4.3203026481715
B136,50,0,49.889004420453006,0.011971672661870504,93.23898381294964,93.22009892086331,4.953488372093023
B136,50,1,50.131680188964225,0.011553441070672873,93.17086330935251,93.22009892086331,4.773907103825136
B136,50,2,50.000841192559776,0.012689113415150232,93.21380395683454,93.22009892086331,5.165545087483176
B136,50,3,49.93771270325951,0.011812976089716463,93.38286870503597,93.22009892086331,4.825118163403106
B136,50,4,50.019775808177016,0.01224112621667372,93.19604316546763,93.22009892086331,5.1033769813921435
B136,50,5,49.98839119781816,0.011609646106644096,93.29991007194245,93.22009892086331,4.823489010989011
B136,50,6,50.03050565746363,0.012796564219212865,93.16591726618705,93.22009892086331,5.251696065128901
B136,50,7,49.985284357783875,0.012705644308082945,93.15175359712231,93.22009892086331,5.1897366644159355
B136,100,0,100.14977044795505,0.02550220852729581,93.04946043165468,93.22009892086331,5.928900845503459
B136,100,1,99.86232532912327,0.02646761267456623,93.0373201438849,93.22009892086331,6.064772727272727
B136,100,2,99.91161450474189,0.024698807130765974,93.16861510791367,93.22009892086331,5.700495993895459
B136,100,3,99.96194457494413,0.02586754126110876,93.23583633093526,93.22009892086331,5.891566265060241
B136,100,4,99.93407633498724,0.02511207945408379,93.24550359712231,93.22009892086331,5.771656534954407
B136,100,5,100.1057917973377,0.02665275867541261,92.8466726618705,93.22009892086331,6.128088179399468
B136,100,6,100.03575255194875,0.02581464240372408,93.15355215827338,93.22009892086331,6.057408844065167
B136,100,7,99.95961654876876,0.024713684934405417,93.2632643884892,93.22009892086331,5.723583460949464
B136,200,0,199.992965803724,0.047010553322048246,92.91299460431655,93.22009892086331,5.224692265294874
B136,200,1,199.52644278328611,0.04571783749471012,92.92963129496403,93.22009892086331,5.1645191409897295
B136,200,2,200.03859559317056,0.046121191282268305,92.89276079136691,93.22009892086331,5.17337289078435
B136,200,3,200.25126367765944,0.04584843154887854,92.96043165467626,93.22009892086331,5.034489017970594
B136,200,4,199.94897133484668,0.04709816705459162,92.98741007194245,93.22009892086331,5.2673322240709926
B136,200,5,199.89884874117683,0.047146106644096485,92.86353417266187,93.22009892086331,5.178863264935536
B136,200,6,199.8113519401723,0.04710973867964452,92.76101618705036,93.22009892086331,5.255024893970127
B136,200,7,200.2555710049922,0.04657248465933136,92.8304856115108,93.22009892086331,5.241488372093023
B136,400,0,399.81584971076666,0.08141299460431654,91.63893884892086,93.22009892086331,2.806530658764532
B136,400,1,399.8520822209468,0.081117091620821,91.58970323741008,93.22009892086331,2.822061191626409
B136,400,2,399.69302064361744,0.08098484447735929,91.50067446043165,93.22009892086331,2.8101875752882464
B136,400,3,400.1386438086963,0.08132207469318663,91.59060251798562,93.22009892086331,2.828541858325667
B136,400,4,400.53007141093104,0.08075837124418113,91.48381294964028,93.22009892086331,2.7938350680544435
B136,400,5,399.334882291781,0.08119809299619128,91.56025179856115,93.22009892086331,2.8322089603874763
B136,400,6,400.2660611479716,0.08019797397376216,91.6665917266187,93.22009892086331,2.785119696882714
B136,400,7,400.0558433479955,0.08010209479475243,91.6382643884892,93.22009892086331,2.8155723416618246
