panel,book,cadence,window,leg,S0,S10,S25,S50,slope_per_bp,intercept,r2,share_S0_over_S10,bucket
U56,EWELIG,M,OOS,Sharpe,0.21311787845283336,0.20911129126573802,0.20305674953671526,0.19286174009973367,-0.0004052998098553199,0.21314953579818058,0.9999857686511427,1.0191600709978104,PATH
U56,EWELIG,M,OOS,MaxDD,0.0680022686094115,0.06771692305626542,0.06728890472654803,0.06657554084368456,-2.8534555314533077e-05,0.06800226860941118,1.0,1.0042137997455818,PATH
U56,EWELIG,Q,FULL,CAGR,0.00441311166295244,0.004430432173927468,0.004456383508385953,0.004499557282895417,1.7287931244174633e-06,0.004413134303146447,0.9999995867011133,0.9960905594996,PATH
U56,EWELIG,Q,FULL,Sharpe,0.05907015200043053,0.059163411638189944,0.05930641247491164,0.05955229489932323,9.65526991906708e-06,0.059067893267433655,0.9998711107146407,0.998423694050476,PATH
U56,EWELIG,Q,FULL,MaxDD,0.001245195834876034,0.0012451958348758119,0.001245195834876034,0.0012451958348759229,0.0,0.001245195834876034,1.0,1.0000000000001783,PATH
U56,EWELIG,Q,IS,CAGR,0.0036988035930971552,0.0036980064694343007,0.003696842511353493,0.0036949870661033835,-7.620198512952879e-08,0.003698779202181086,0.9997532235489698,1.0002155549671,PATH
U56,EWELIG,Q,IS,Sharpe,0.08655723206701083,0.0862038860365475,0.08565333646487217,0.08468180662426106,-3.7591504595145595e-05,0.08657288477081972,0.99958379168889,1.0040989570970562,PATH
U56,EWELIG,Q,IS,MaxDD,0.014171373927571729,0.014679005514964705,0.01595049798004966,0.018064862184464014,7.957613901270458e-05,0.014025441947742549,0.9945390335090634,0.9654178488538979,PATH
U56,EWELIG,Q,OOS,CAGR,0.005082856102158528,0.0051111718493814795,0.005153561018957475,0.005223984661455017,2.822228977277166e-06,0.0050829210422209834,0.9999987242333446,0.9944600283345242,PATH
U56,EWELIG,Q,OOS,Sharpe,0.05027621380902869,0.050548361164533206,0.05096893163105476,0.05170184755413876,2.8562469959532653e-05,0.05026688605304878,0.9997448695844416,0.9946160993307244,PATH
U56,EWELIG,Q,OOS,MaxDD,0.001245195834876145,0.0012451958348754788,0.0012451958348759229,0.001245195834876034,0.0,0.001245195834876145,1.0,1.000000000000535,PATH
U56,EWELIG,W,FULL,CAGR,0.006212187173320505,0.006169618475144967,0.006106165253942697,0.006001468435030688,-4.212756348210853e-06,0.006211880906759194,0.9999872842028875,1.0068997294317357,PATH
U56,EWELIG,W,FULL,Sharpe,0.0795292429581782,0.07940821115290153,0.07924829263377475,0.0790376595400949,-9.744478715097458e-06,0.07951292174393315,0.9933345429025398,1.0015241724189408,PATH
U56,EWELIG,W,FULL,MaxDD,0.017586943270260336,0.0171568486609186,0.01723145796183656,0.01863782779647738,2.3766290450921878e-05,0.01714823575029113,0.5731739629416494,1.0250683920947232,PATH
U56,EWELIG,W,IS,CAGR,0.006371495437664576,0.0063786637523786105,0.006389216263645636,0.006406275342851098,6.947889557770253e-07,0.006371648433824717,0.9998834005552816,0.9988762043286321,PATH
U56,EWELIG,W,IS,Sharpe,0.08468921762341508,0.08518593627377746,0.08596340850461714,0.08734250127287446,5.319614865895285e-05,0.08466484775966826,0.9994988650453422,0.9941690063866178,PATH
U56,EWELIG,W,IS,MaxDD,0.019508806964232406,0.020106450296617395,0.020997353700497268,0.024746131802556692,0.00010532627444827173,0.01910150235895016,0.9484771086965199,0.9702760396008074,PATH
U56,EWELIG,W,OOS,CAGR,0.0070175303301174274,0.007051371057762212,0.007101611538476993,0.0071839686310819495,3.326659029479918e-06,0.007017928884983195,0.9999654753576681,0.9952008301126725,PATH
U56,EWELIG,W,OOS,Sharpe,0.08524445560992455,0.08615093574256338,0.08756932145095142,0.09008249946152502,9.6996726798364e-05,0.08520062262177586,0.9995136643484583,0.9894780001537351,PATH
U56,EWELIG,W,OOS,MaxDD,0.029368575378592943,0.029227943759927322,0.0290172617032618,0.028666832225692884,-1.4033787642910842e-05,0.02936837125428059,0.9999994901738869,1.0048115467793677,PATH
U56,TOP20,D,FULL,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,TOP20,D,FULL,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,TOP20,D,FULL,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,TOP20,D,IS,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,TOP20,D,IS,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,TOP20,D,IS,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,TOP20,D,OOS,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,TOP20,D,OOS,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,TOP20,D,OOS,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,TOP20,M,FULL,CAGR,0.014242061156673591,0.01417473193066554,0.014074322448406562,0.013908520358860477,-6.668450608308455e-06,0.014241613549078094,0.9999891602461972,1.0047499470422006,PATH
U56,TOP20,M,FULL,Sharpe,0.1287194192214287,0.12807771034231918,0.12704231087919382,0.1251271344782927,-7.213964247299144e-05,0.12877461113285965,0.9985996042122269,1.0050103087992002,PATH
U56,TOP20,M,FULL,MaxDD,0.022921455581708328,0.02258344154072578,0.02207642047925129,0.021231385376794587,-3.380140409827669e-05,0.02292145558170837,1.0,1.0149673396932435,PATH
U56,TOP20,M,IS,CAGR,0.018887432838825546,0.018893359587633274,0.01890159108408196,0.0189135735637731,5.201503703027556e-07,0.018887936073209533,0.9977552685383684,0.9996863051920313,PATH
U56,TOP20,M,IS,Sharpe,0.14120547590815247,0.1425989261766467,0.1446322263539952,0.1478539295158915,0.00013273447744412205,0.14125203184298388,0.9996966146311518,0.9902281854018445,PATH
U56,TOP20,M,IS,MaxDD,0.01258708305855516,0.012940730627451158,0.013508422982475343,0.01636203752621923,7.61278805356565e-05,0.01223185108729252,0.9292061650381918,0.9726717463582925,PATH
U56,TOP20,M,OOS,CAGR,0.013838891282208055,0.013741033181009499,0.013595298028309166,0.013355189047804528,-9.669786997524761e-06,0.013838085858530209,0.9999833119562508,1.0071215970378267,PATH
U56,TOP20,M,OOS,Sharpe,0.12418074065076579,0.12270647809957902,0.12048873395050674,0.1167847884076092,-0.00014794234249576748,0.12418396005515024,0.9999990512658875,1.0120145453933602,PATH
U56,TOP20,M,OOS,MaxDD,0.022921455581708328,0.022583441540725446,0.022076420479251735,0.021231385376794143,-3.38014040982818e-05,0.022921455581708397,1.0,1.0149673396932584,PATH
U56,TOP20,Q,FULL,CAGR,0.01224040743951571,0.012141755493657813,0.011994427472433067,0.011795648091183386,-8.880649691779835e-06,0.012231773430147811,0.9966727100860087,1.0081250150284633,PATH
U56,TOP20,Q,FULL,Sharpe,0.08631174196354086,0.08562018759298362,0.08458845130851933,0.08288732649828034,-6.846470337536608e-05,0.08630680178755756,0.9999868061815269,1.0080770013474474,PATH
U56,TOP20,Q,FULL,MaxDD,0.0032662029194379105,0.0032662029194379105,0.0032662029194381326,0.0032662029194382436,0.0,0.0032662029194379105,1.0,1.0,PATH
U56,TOP20,Q,IS,CAGR,0.019015506978222074,0.018924251975189543,0.018787982709519202,0.01856249637920948,-9.05772824326445e-06,0.01901503623570444,0.9999934962211797,1.0048221194239102,PATH
U56,TOP20,Q,IS,Sharpe,0.1445740045483529,0.14414105432041435,0.14347471883376028,0.14231980672756395,-4.515229512817215e-05,0.1445868823789965,0.9998047723579365,1.0030036565916614,PATH
U56,TOP20,Q,IS,MaxDD,0.017143592717133838,0.019287768092266844,0.02249234290928337,0.025879581036112542,0.0001741642321909796,0.01749983125464083,0.9852449004353324,0.8888323747529564,PATH
U56,TOP20,Q,OOS,CAGR,0.00969958362856227,0.00966298115377473,0.009608270068574232,0.009517597112090215,-3.6389500314831822e-06,0.009699435678919377,0.9999960188540534,1.0037879070863385,PATH
U56,TOP20,Q,OOS,Sharpe,0.058285687484534554,0.05802796300178348,0.05764529519540962,0.057019154238912906,-2.5314467992874304e-05,0.05828245742500872,0.9999597371849835,1.0044413842812845,PATH
U56,TOP20,Q,OOS,MaxDD,0.0032662029194380215,0.0032662029194383546,0.0032662029194380215,0.0032662029194380215,0.0,0.0032662029194380215,1.0,0.9999999999998981,PATH
U56,TOP20,W,FULL,CAGR,0.013337881721878997,0.013633765182299085,0.014065382069061272,0.014752949349874811,2.8252075190898575e-05,0.013347137982971945,0.9997428340234777,0.9782977441327626,PATH
U56,TOP20,W,FULL,Sharpe,0.09159367041094857,0.0931411536440021,0.09960078592729127,0.11027516053628283,0.00038746103113148554,0.09041914571808711,0.9852157803055167,0.9833856123473816,PATH
U56,TOP20,W,FULL,MaxDD,0.04389386574817555,0.03989338159922018,0.033939677343330366,0.024035080222799876,-0.0003970134581124031,0.04387703721327004,0.9999969298964606,1.100279394440545,PATH
U56,TOP20,W,IS,CAGR,0.012924483903403061,0.012664294357624728,0.012281031809739051,0.012679695924936008,-4.598038655267947e-06,0.012735084820350151,0.14153484616678347,1.0205451277766362,PATH
U56,TOP20,W,IS,Sharpe,0.09816861274413613,0.09895195600580786,0.1030793071363586,0.10997911587683484,0.0002461000580384962,0.09731512170746631,0.9807410296895933,0.9920836000288286,PATH
U56,TOP20,W,IS,MaxDD,0.03152282101598025,0.03293696063187734,0.03775653893147368,0.04889731170718403,0.0003573455357718887,0.030184815436476185,0.9729648203107865,0.9570652668379958,PATH
U56,TOP20,W,OOS,CAGR,0.017377731180154843,0.017432424749371123,0.0175097954530139,0.01762662620039679,4.959062697088512e-06,0.01738126431342103,0.998786066327868,0.9968625380575211,PATH
U56,TOP20,W,OOS,Sharpe,0.11648372493911219,0.11822773558716215,0.12094412754514305,0.12571845191523878,0.0001850958876092999,0.11641022238496639,0.9996274088454593,0.985248718167623,PATH
U56,TOP20,W,OOS,MaxDD,0.04849306893693306,0.04718892442151068,0.045240694155461836,0.0420148659590005,-0.0001295317111877185,0.04848693723096553,0.9999946039532154,1.0276366654126978,PATH
