ctrl,est,k,q,book,char,n,value,t,raw_rho,controls,is284cell
REC,OLSZ,80,0.75,EWall,evol,60,0.12060517847502053,0.7092113966249163,0.2888024451236453,breadth+disp+corr,False
PLUSN,RANKPART,20,0.25,CAND10,breadth,60,-0.020514019455822968,-0.15077836971260064,-0.12825784940261184,disp+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.25,CAND10,disp,60,-0.0799256728082077,-0.5892163527894015,0.25984995832175606,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.25,CAND10,corr,60,-0.3802229110704707,-3.0209447843391937,-0.4593498193942764,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,20,0.25,CAND10,evol,60,0.07791408333017569,0.5742950564173877,0.221561544873576,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,20,0.25,CAND20,breadth,60,-0.010457867551084677,-0.07685352062746785,-0.0755209780494581,disp+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.25,CAND20,disp,60,-0.05412239841078855,-0.3983005648912333,0.2510697415948873,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.25,CAND20,corr,60,-0.3759090213110699,-2.9809920425330354,-0.4494581828285635,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,20,0.25,CAND20,evol,60,0.04024013573629375,0.2959431019528109,0.1896082245068073,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,20,0.25,EWall,breadth,60,-0.017068850922599403,-0.12544820149451408,-0.08824673520422335,disp+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.25,EWall,disp,60,-0.04751823933811593,-0.34958121683988524,0.2597943873298137,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.25,EWall,corr,60,-0.36985827576090674,-2.925332817290077,-0.4495137538205056,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,20,0.25,EWall,evol,60,0.04243831164284114,0.31213783561010283,0.19905529313698245,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,20,0.5,CAND10,breadth,60,-0.014234827689760433,-0.10461479285048218,0.10997652094032909,disp+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.5,CAND10,disp,60,-0.17184771092988693,-1.2818875812013548,0.25884968046679624,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.5,CAND10,corr,60,-0.19718616838575162,-1.4780361613883346,-0.2550708530147262,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,20,0.5,CAND10,evol,60,0.32306985328340615,2.5085918072511846,0.3579883300916922,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,20,0.5,CAND20,breadth,60,0.0005863384652617749,0.004308690910022356,0.0795231942726685,disp+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.5,CAND20,disp,60,-0.1841109357325482,-1.3764635428895882,0.2272853570436232,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.5,CAND20,corr,60,-0.24814904555254694,-1.882393380074721,-0.28357877188107805,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,20,0.5,CAND20,evol,60,0.29729454467408606,2.288115069951701,0.3159210891914421,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,20,0.5,EWall,breadth,60,-0.005407658004596196,-0.03973858948157971,0.0799677683846051,disp+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.5,EWall,disp,60,-0.21390564785146088,-1.6091233150175936,0.23645457071408718,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.5,EWall,corr,60,-0.24803703693946566,-1.881487998396393,-0.27874409558210606,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,20,0.5,EWall,evol,60,0.3432449865704132,2.6854790583713917,0.35020839121978325,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,20,0.75,CAND10,breadth,60,0.1471068439855123,1.0929002064666675,-0.013976492822645185,disp+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.75,CAND10,disp,60,-0.05290237774723019,-0.3892966314234851,0.10075020839121979,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.75,CAND10,corr,60,0.0007544935688278468,0.005544374351616061,-0.07746596276743538,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,20,0.75,CAND10,evol,60,0.21479950311546686,1.6161719562221142,0.20978049458182818,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,20,0.75,CAND20,breadth,60,0.18609303920561437,1.3918109489875488,0.024090694388137924,disp+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.75,CAND20,disp,60,-0.047637570505608205,-0.3504611042072241,0.11425395943317589,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.75,CAND20,corr,60,0.033068596891182765,0.24313654184928987,-0.05323701028063352,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,20,0.75,CAND20,evol,60,0.23555862660722302,1.7811156629269904,0.21989441511530974,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,20,0.75,EWall,breadth,60,0.16218118671002232,1.207773174176159,0.012114812864161592,disp+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.75,EWall,disp,60,-0.05678447661406919,-0.4179533635785768,0.1144762434009447,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,20,0.75,EWall,corr,60,0.026878299531770143,0.19758574213156296,-0.057238121700472364,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,20,0.75,EWall,evol,60,0.2439830157602096,1.8487725040522347,0.23300916921367046,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,40,0.25,CAND10,breadth,60,0.15813713140844232,1.1768742647020196,-0.04190169219989843,disp+corr+evol+n_elig,False
PLUSN,RANKPART,40,0.25,CAND10,disp,60,0.13778533094168674,1.0222614762586162,0.35065295915532096,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,40,0.25,CAND10,corr,60,-0.28344823038111583,-2.171989221177644,-0.42156154487357606,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,40,0.25,CAND10,evol,60,0.20040685542999775,1.5031789625073315,0.3456515698805224,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,40,0.25,CAND20,breadth,60,0.11329415604946826,0.8379336638421909,-0.01653282948205543,disp+corr+evol+n_elig,False
PLUSN,RANKPART,40,0.25,CAND20,disp,60,0.24797826459052635,1.8810129652397798,0.40400111141983874,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,40,0.25,CAND20,corr,60,-0.1356186595744785,-1.005882786026741,-0.2921922756321199,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,40,0.25,CAND20,evol,60,0.14059935321120706,1.0435561074817001,0.32164490136148927,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,40,0.25,EWall,breadth,60,0.0927008275688662,0.6841551457599837,0.0006668704328895978,disp+corr+evol+n_elig,False
PLUSN,RANKPART,40,0.25,EWall,disp,60,0.17043968601577647,1.2710689279216045,0.3766601833842733,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,40,0.25,EWall,corr,60,-0.184734625307738,-1.3812908800525916,-0.32670186162822995,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,40,0.25,EWall,evol,60,0.20989782811344318,1.5775707609057088,0.37349263684356765,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,40,0.5,CAND10,breadth,60,-0.028381486502282536,-0.2086445296457441,0.022172825784940245,disp+corr+evol+n_elig,True
PLUSN,RANKPART,40,0.5,CAND10,disp,60,0.26009983982403856,1.9794654496327078,0.3931647679911088,breadth+corr+evol+n_elig,True
PLUSN,RANKPART,40,0.5,CAND10,corr,60,-0.22047656943683064,-1.6610397008940525,-0.3648235621005835,breadth+disp+evol+n_elig,True
PLUSN,RANKPART,40,0.5,CAND10,evol,60,-0.12355624936972757,-0.9149601141026518,0.23095304251180887,breadth+disp+corr+n_elig,True
PLUSN,RANKPART,40,0.5,CAND20,breadth,60,-0.0013484363810425497,-0.009908952261110476,0.028063350930814093,disp+corr+evol+n_elig,True
PLUSN,RANKPART,40,0.5,CAND20,disp,60,0.24335392574413267,1.843705112554291,0.5312586829674908,breadth+corr+evol+n_elig,True
PLUSN,RANKPART,40,0.5,CAND20,corr,60,-0.30430770740834034,-2.3475302962709095,-0.48152264517921645,breadth+disp+evol+n_elig,True
PLUSN,RANKPART,40,0.5,CAND20,evol,60,0.03307332605837674,0.2431713510789547,0.42406223951097516,breadth+disp+corr+n_elig,True
PLUSN,RANKPART,40,0.5,EWall,breadth,60,-0.033896205599927905,-0.24922844080982515,0.07418727424284524,disp+corr+evol+n_elig,True
PLUSN,RANKPART,40,0.5,EWall,disp,60,0.25488850191066886,1.9370191845360527,0.47040844679077526,breadth+corr+evol+n_elig,True
PLUSN,RANKPART,40,0.5,EWall,corr,60,-0.3370537265529246,-2.6307671899606238,-0.47079744373437055,breadth+disp+evol+n_elig,True
PLUSN,RANKPART,40,0.5,EWall,evol,60,-0.06959512347685122,-0.5126606614386002,0.32281189219227574,breadth+disp+corr+n_elig,True
PLUSN,RANKPART,40,0.75,CAND10,breadth,60,0.17434229169621696,1.30107478326698,0.09341483745484852,disp+corr+evol+n_elig,False
PLUSN,RANKPART,40,0.75,CAND10,disp,60,-0.008177198457879072,-0.060091900345186876,0.18888580161155874,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,40,0.75,CAND10,corr,60,-0.11976722060772707,-0.8864866654760697,-0.13892747985551546,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,40,0.75,CAND10,evol,60,0.12900723532602643,0.9559943199224812,0.22706307307585444,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,40,0.75,CAND20,breadth,60,0.3102714027900866,2.3983849011792584,0.10258405112531262,disp+corr+evol+n_elig,False
PLUSN,RANKPART,40,0.75,CAND20,disp,60,-0.0594686415215146,-0.4377782735575263,0.1576549041400388,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,40,0.75,CAND20,corr,60,-0.10701936177742792,-0.7909710838506496,-0.129924979160878,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,40,0.75,CAND20,evol,60,0.18143689093453846,1.3557859447102347,0.2346762989719367,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,40,0.75,EWall,breadth,60,0.31968674055302687,2.479314436664679,0.09891636565712698,disp+corr+evol+n_elig,False
PLUSN,RANKPART,40,0.75,EWall,disp,60,-0.03472621994850176,-0.2553385628593658,0.15509863851069736,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,40,0.75,EWall,corr,60,-0.10456398171023548,-0.7726205831819533,-0.13292581272575715,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,40,0.75,EWall,evol,60,0.1500151917332562,1.1149997005942718,0.21528202278410669,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,80,0.25,CAND10,breadth,60,-0.09528557402562413,-0.7034036102935348,-0.04929146985273682,disp+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.25,CAND10,disp,60,-0.15641606997757343,-1.1637428928300015,0.13592664629063628,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.25,CAND10,corr,60,-0.18389833879492268,-1.3748184431021717,-0.24856904695748808,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,80,0.25,CAND10,evol,60,0.22750318382625234,1.716819731573837,0.2879688802445123,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,80,0.25,CAND20,breadth,60,-0.06373764368865346,-0.4693284038401593,0.04623506529591556,disp+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.25,CAND20,disp,60,-0.13575769531129928,-1.0069333656819648,0.15843289802722976,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.25,CAND20,corr,60,-0.2039986196240861,-1.53127856659881,-0.26457349263684354,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,80,0.25,CAND20,evol,60,0.18271832631651053,1.3656909923010356,0.27101972770213945,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,80,0.25,EWall,breadth,60,-0.1072520122238881,-0.7927105713060543,-0.11608780216726866,disp+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.25,EWall,disp,60,-0.08974966389113531,-0.6621950269425252,0.0888580161155876,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.25,EWall,corr,60,-0.11914840408773664,-0.8818402081590453,-0.17182550708530145,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,80,0.25,EWall,evol,60,0.13851654937129398,1.0277923969444522,0.18638510697415947,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,80,0.5,CAND10,breadth,60,-0.06072534447496348,-0.44706337474108165,-0.11414440323973521,disp+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.5,CAND10,disp,60,-0.020688310146724436,-0.15205995528251753,0.21339260905807167,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.5,CAND10,corr,60,-0.18125987163734475,-1.354418210149788,-0.17921644901361497,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,80,0.5,CAND10,evol,60,0.21149209808664216,1.5901119729150637,0.23989997221450404,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,80,0.5,CAND20,breadth,60,0.07778478459728905,0.5733362051492255,0.027202378474123854,disp+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.5,CAND20,disp,60,-0.06922051839217057,-0.5098878749801763,0.23562100583495418,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.5,CAND20,corr,60,-0.28705152886689456,-2.2020628276609067,-0.2500138927479855,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,80,0.5,CAND20,evol,60,0.29539996482137254,2.272134564818746,0.3048068908030009,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,80,0.5,EWall,breadth,60,0.08490770153586286,0.6262029631000285,-0.0017505105657505625,disp+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.5,EWall,disp,60,-0.06362202177332982,-0.46847356531615886,0.3080300083356487,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.5,EWall,corr,60,-0.31868244244442656,-2.470643675958837,-0.2729091414281744,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,80,0.5,EWall,evol,60,0.3679952899005612,2.9082831120875277,0.39121978327313134,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,80,0.75,CAND10,breadth,60,-0.0960010090954106,-0.7087339355625166,0.027174215059738785,disp+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.75,CAND10,disp,60,0.17511694181346485,1.3070382835332839,0.26924145595998883,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.75,CAND10,corr,60,-0.23296828711154988,-1.7603988378920037,-0.24506807446512904,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,80,0.75,CAND10,evol,60,0.005179042263527626,0.03805854312150955,0.21016949152542375,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,80,0.75,CAND20,breadth,60,-0.07281308302884493,-0.536488753357992,0.07374270630730757,disp+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.75,CAND20,disp,60,0.12647920277385974,0.9369529559085211,0.22222839677688247,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.75,CAND20,corr,60,-0.20632116765168798,-1.5494829214064978,-0.20961378160600164,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,80,0.75,CAND20,evol,60,0.037410728506150515,0.2751041673960842,0.20277854959711028,breadth+disp+corr+n_elig,False
PLUSN,RANKPART,80,0.75,EWall,breadth,60,0.01836574489045293,0.13498287800507233,0.10313976104473464,disp+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.75,EWall,disp,60,0.16709484166639357,1.2454006050507513,0.3051958877465963,breadth+corr+evol+n_elig,False
PLUSN,RANKPART,80,0.75,EWall,corr,60,-0.26303854036407165,-2.003482605495331,-0.2714087246457348,breadth+disp+evol+n_elig,False
PLUSN,RANKPART,80,0.75,EWall,evol,60,0.08738941102270936,0.6446446618280518,0.2888024451236453,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,20,0.25,CAND10,breadth,60,-0.05729162032844237,-0.15077836971260117,-0.12825784940261184,disp+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.25,CAND10,disp,60,-0.12374727730313057,-0.5892163527894011,0.25984995832175606,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.25,CAND10,corr,60,-0.4865836908693867,-3.0209447843391994,-0.4593498193942764,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,20,0.25,CAND10,evol,60,0.10605604354496337,0.5742950564173748,0.221561544873576,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,20,0.25,CAND20,breadth,60,-0.029471461463180804,-0.07685352062746899,-0.0755209780494581,disp+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.25,CAND20,disp,60,-0.08442238685439363,-0.39830056489123183,0.2510697415948873,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.25,CAND20,corr,60,-0.4845754649020685,-2.9809920425330363,-0.4494581828285635,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,20,0.25,CAND20,evol,60,0.05515620903542755,0.29594310195279994,0.1896082245068073,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,20,0.25,EWall,breadth,60,-0.048113245414802996,-0.12544820149451558,-0.08824673520422335,disp+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.25,EWall,disp,60,-0.07410663643022553,-0.34958121683988497,0.2597943873298137,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.25,EWall,corr,60,-0.4755960022240613,-2.9253328172900788,-0.4495137538205056,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,20,0.25,EWall,evol,60,0.05818283913997345,0.3121378356100931,0.19905529313698245,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,20,0.5,CAND10,breadth,60,-0.0331068631087158,-0.10461479285048193,0.10997652094032909,disp+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.5,CAND10,disp,60,-0.3095221854345974,-1.281887581201358,0.25884968046679624,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.5,CAND10,corr,60,-0.22169559418811807,-1.4780361613883348,-0.2550708530147262,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,20,0.5,CAND10,evol,60,0.533414406580676,2.508591807251185,0.3579883300916922,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,20,0.5,CAND20,breadth,60,0.001379561382533312,0.0043086909100202775,0.0795231942726685,disp+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.5,CAND20,disp,60,-0.33626162765245937,-1.3764635428895902,0.2272853570436232,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.5,CAND20,corr,60,-0.2856624419359245,-1.8823933800747215,-0.28357877188107805,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,20,0.5,CAND20,evol,60,0.4922473169310869,2.2881150699517008,0.3159210891914421,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,20,0.5,EWall,breadth,60,-0.012503218729819021,-0.0397385894815806,0.0799677683846051,disp+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.5,EWall,disp,60,-0.3862919142938307,-1.6091233150175972,0.23645457071408718,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.5,EWall,corr,60,-0.28058076984035923,-1.881487998396393,-0.27874409558210606,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,20,0.5,EWall,evol,60,0.567728843049794,2.6854790583713943,0.35020839121978325,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,20,0.75,CAND10,breadth,60,0.5260547433444089,1.0929002064666642,-0.013976492822645185,disp+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.75,CAND10,disp,60,-0.07659655302235269,-0.38929663142348403,0.10075020839121979,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.75,CAND10,corr,60,0.0008424917487716843,0.005544374351613826,-0.07746596276743538,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,20,0.75,CAND10,evol,60,0.3000424238523371,1.616171956222114,0.20978049458182818,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,20,0.75,CAND20,breadth,60,0.6643912026691636,1.3918109489875452,0.024090694388137924,disp+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.75,CAND20,disp,60,-0.06838511741599013,-0.35046110420722204,0.11425395943317589,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.75,CAND20,corr,60,0.03664009047888344,0.24313654184928746,-0.05323701028063352,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,20,0.75,CAND20,evol,60,0.3279294442811616,1.7811156629269895,0.21989441511530974,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,20,0.75,EWall,breadth,60,0.5769362869188318,1.207773174176155,0.012114812864161592,disp+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.75,EWall,disp,60,-0.08161095274097177,-0.4179533635785757,0.1144762434009447,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,20,0.75,EWall,corr,60,0.029796191432750033,0.19758574213156058,-0.057238121700472364,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,20,0.75,EWall,evol,60,0.34062036892763997,1.8487725040522327,0.23300916921367046,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,40,0.25,CAND10,breadth,60,0.4862587532995366,1.1768742647020172,-0.04190169219989843,disp+corr+evol+n_elig,False
PLUSN,OLSZ,40,0.25,CAND10,disp,60,0.14680214186657992,1.0222614762586175,0.35065295915532096,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,40,0.25,CAND10,corr,60,-0.2830177804314258,-2.17198922117764,-0.42156154487357606,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,40,0.25,CAND10,evol,60,0.23182426868059175,1.5031789625073317,0.3456515698805224,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,40,0.25,CAND20,breadth,60,0.3587167502258072,0.8379336638421896,-0.01653282948205543,disp+corr+evol+n_elig,False
PLUSN,OLSZ,40,0.25,CAND20,disp,60,0.27987676022996644,1.88101296523978,0.40400111141983874,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,40,0.25,CAND20,corr,60,-0.13580259936301967,-1.0058827860267392,-0.2921922756321199,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,40,0.25,CAND20,evol,60,0.1667510837883588,1.0435561074817017,0.32164490136148927,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,40,0.25,EWall,breadth,60,0.2903149963991749,0.68415514575998,0.0006668704328895978,disp+corr+evol+n_elig,False
PLUSN,OLSZ,40,0.25,EWall,disp,60,0.18746362278275286,1.271068927921605,0.3766601833842733,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,40,0.25,EWall,corr,60,-0.18484968104040383,-1.3812908800525916,-0.32670186162822995,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,40,0.25,EWall,evol,60,0.24987025720377398,1.5775707609057081,0.37349263684356765,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,40,0.5,CAND10,breadth,60,-0.06386081603314467,-0.2086445296457457,0.022172825784940245,disp+corr+evol+n_elig,True
PLUSN,OLSZ,40,0.5,CAND10,disp,60,0.4112095973717093,1.979465449632707,0.3931647679911088,breadth+corr+evol+n_elig,True
PLUSN,OLSZ,40,0.5,CAND10,corr,60,-0.24202474650154587,-1.6610397008940505,-0.3648235621005835,breadth+disp+evol+n_elig,True
PLUSN,OLSZ,40,0.5,CAND10,evol,60,-0.17510992486776034,-0.9149601141026557,0.23095304251180887,breadth+disp+corr+n_elig,True
PLUSN,OLSZ,40,0.5,CAND20,breadth,60,-0.002747329843410612,-0.009908952261112495,0.028063350930814093,disp+corr+evol+n_elig,True
PLUSN,OLSZ,40,0.5,CAND20,disp,60,0.34694639797487925,1.8437051125542896,0.5312586829674908,breadth+corr+evol+n_elig,True
PLUSN,OLSZ,40,0.5,CAND20,corr,60,-0.30984648483578764,-2.347530296270909,-0.48152264517921645,breadth+disp+evol+n_elig,True
PLUSN,OLSZ,40,0.5,CAND20,evol,60,0.04215767133616054,0.2431713510789494,0.42406223951097516,breadth+disp+corr+n_elig,True
PLUSN,OLSZ,40,0.5,EWall,breadth,60,-0.07041805746422036,-0.24922844080982745,0.07418727424284524,disp+corr+evol+n_elig,True
PLUSN,OLSZ,40,0.5,EWall,disp,60,0.37145671816087944,1.93701918453605,0.47040844679077526,breadth+corr+evol+n_elig,True
PLUSN,OLSZ,40,0.5,EWall,corr,60,-0.3538515944704518,-2.630767189960624,-0.47079744373437055,breadth+disp+evol+n_elig,True
PLUSN,OLSZ,40,0.5,EWall,evol,60,-0.09057275369060153,-0.5126606614386067,0.32281189219227574,breadth+disp+corr+n_elig,True
PLUSN,OLSZ,40,0.75,CAND10,breadth,60,0.5352293338096961,1.3010747832669782,0.09341483745484852,disp+corr+evol+n_elig,False
PLUSN,OLSZ,40,0.75,CAND10,disp,60,-0.013601903314552022,-0.060091900345186404,0.18888580161155874,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,40,0.75,CAND10,corr,60,-0.12679253975736693,-0.8864866654760706,-0.13892747985551546,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,40,0.75,CAND10,evol,60,0.2108846618382219,0.9559943199224787,0.22706307307585444,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,40,0.75,CAND20,breadth,60,0.9495721213895888,2.398384901179258,0.10258405112531262,disp+corr+evol+n_elig,False
PLUSN,OLSZ,40,0.75,CAND20,disp,60,-0.09536947146846686,-0.4377782735575261,0.1576549041400388,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,40,0.75,CAND20,corr,60,-0.10888135760328926,-0.7909710838506512,-0.129924979160878,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,40,0.75,CAND20,evol,60,0.2878407220728218,1.3557859447102314,0.2346762989719367,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,40,0.75,EWall,breadth,60,0.9839223743622829,2.479314436664679,0.09891636565712698,disp+corr+evol+n_elig,False
PLUSN,OLSZ,40,0.75,EWall,disp,60,-0.05575601604279151,-0.2553385628593652,0.15509863851069736,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,40,0.75,EWall,corr,60,-0.10660543517686691,-0.7726205831819544,-0.13292581272575715,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,40,0.75,EWall,evol,60,0.2372772017626998,1.114999700594269,0.21528202278410669,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,80,0.25,CAND10,breadth,60,-0.20671684294130263,-0.7034036102935354,-0.04929146985273682,disp+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.25,CAND10,disp,60,-0.2313237672631477,-1.1637428928299993,0.13592664629063628,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.25,CAND10,corr,60,-0.23367765441390045,-1.37481844310217,-0.24856904695748808,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,80,0.25,CAND10,evol,60,0.30342472780785645,1.716819731573836,0.2879688802445123,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,80,0.25,CAND20,breadth,60,-0.13848778334329973,-0.4693284038401604,0.04623506529591556,disp+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.25,CAND20,disp,60,-0.2009681808715803,-1.0069333656819637,0.15843289802722976,breadth+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.25,CAND20,corr,60,-0.26133007529778285,-1.5312785665988107,-0.26457349263684354,breadth+disp+evol+n_elig,False
PLUSN,OLSZ,80,0.25,CAND20,evol,60,0.2423494702093014,1.3656909923010347,0.27101972770213945,breadth+disp+corr+n_elig,False
PLUSN,OLSZ,80,0.25,EWall,breadth,60,-0.24078208715016475,-0.7927105713060552,-0.11608780216726866,disp+corr+evol+n_elig,False
PLUSN,OLSZ,80,0.25,EWall,disp,60,-0.13604650330341217,-0.6621950269425241,0.0888580161155876,breadth+corr+evol+n_elig,False
