panel,family,arm,cstar,dSharpe_0,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9
U56,QEXP,QEXP L0.17 w0 d1.00 W g0.75,inf,0.07514497064945536,0.003377617653681603,0.004503490204908804,0.07837354380452101,0.10367987499015216,0.11950735276532277,0.10920432145614613,0.4795418778145984,0.0007111209299619746,0.021828678281857552,0.0024214055560292987
U56,QROLL,QROLL L0.07 w252 d0.25 D g0.75,63.108611295156436,0.08267289903457709,0.004897545597838325,0.0065300607971177675,0.1136416385165555,0.15033581873572066,0.16019943231190015,0.15452250679898713,0.6953357228311677,0.0037743924821967145,0.11585933662188715,0.01579386936480176
U56,QROLL,QROLL L0.07 w252 d0.25 W g0.75,95.48357570616162,0.05803548183023932,0.0023643323575771222,0.003152443143436163,0.05486148066316471,0.07257591249310652,0.07733765697815867,0.07468568063608515,0.33567931447021887,0.0012787823927988481,0.039253702526239366,0.01041819281769514
U56,QROLL,QROLL L0.07 w252 d0.50 D g0.75,59.069466556799455,0.15521517441260424,0.00979509119567665,0.013060121594235535,0.227283277033111,0.3006716374714413,0.342896486749875,0.3179090714517196,1.3906714456623355,0.007549845550398521,0.2317512291561655,0.016805404694377916
U56,QROLL,QROLL L0.07 w252 d0.50 W g0.75,90.45189887994098,0.10367843813265298,0.0047286647151542445,0.006304886286872326,0.10972296132632942,0.14515182498621304,0.16553623498269826,0.15384954741595294,0.6713586289404377,0.002558760022393261,0.07854409422640365,0.010960429845736598
U56,QROLL,QROLL L0.07 w252 d1.00 D g0.75,48.30166173939432,0.23554798357080076,0.0195901823913533,0.02612024318847107,0.454566554066222,0.6013432749428826,0.7978373333646921,0.6745895654769418,2.781342891324671,0.015104137984289022,0.4636389605372177,0.020372110886706013
U56,QROLL,QROLL L0.07 w252 d1.00 W g0.75,73.43813081532602,0.1300853512122515,0.009457329430308489,0.012609772573744652,0.21944592265265883,0.2903036499724261,0.3851628505898513,0.32736716280664896,1.3427172578808755,0.005122375895406716,0.157237244396047,0.01336369050174244
U56,QROLL,QROLL L0.07 w504 d0.25 D g0.75,55.97354401894705,0.060990631641031356,0.004222022067102003,0.005629362756136004,0.09796692975565126,0.12959984373769018,0.1376269847918214,0.13305103299640586,0.5994273472682479,0.003166954935399466,0.09721333953941208,0.01790013795686631
U56,QROLL,QROLL L0.07 w504 d0.25 W g0.75,83.00155650888286,0.028432897047899752,0.0017732492681828416,0.0023643323575771222,0.04114611049737353,0.05443193436982988,0.05780333361256499,0.05587194907638126,0.2517594858526641,0.0007127952752895433,0.021880074245537295,0.012045551012266295
U56,QROLL,QROLL L0.07 w504 d0.50 D g0.75,51.15655955274434,0.1106572018028924,0.008444044134204007,0.011258725512272008,0.19593385951130252,0.25919968747538036,0.2934282997645596,0.2733910643491287,1.1988546945364957,0.0063349207718063315,0.19445770985282557,0.019505936857733833
U56,QROLL,QROLL L0.07 w504 d0.50 W g0.75,73.79351483381669,0.04502261033835997,0.003546498536365683,0.0047286647151542445,0.08229222099474706,0.10886386873965977,0.12323988590111505,0.11478431739978069,0.5035189717053282,0.0014266308554511699,0.043792081850663606,0.01350192921068911
U56,QROLL,QROLL L0.07 w504 d1.00 D g0.75,38.29240601547923,0.15118475739297543,0.016888088268408014,0.022517451024544017,0.39186771902260503,0.5183993749507607,0.6761449091396005,0.5785337205989235,2.3977093890729915,0.012673922343056927,0.38904068455787033,0.025843368367527198
U56,QROLL,QROLL L0.07 w504 d1.00 W g0.75,inf,0.029906449330526996,0.007092997072731366,0.009457329430308489,0.16458444198949412,0.21772773747931953,0.2839808618386322,0.24280464107548544,1.0070379434106564,0.002857248163749198,0.08770653247576972,0.02646652863427655
U56,QROLL,QROLL L0.07 w1008 d0.25 D g0.75,34.657601580171615,0.02435566998257155,0.002702094122945283,0.003602792163927044,0.06269883504361681,0.08294389999212173,0.08603086815994153,0.08416934043894586,0.38363350225167875,0.0020074509827610956,0.061621026499155206,0.028585857545485902
U56,QROLL,QROLL L0.07 w1008 d0.25 W g0.75,117.63703386713331,0.02460593553058832,0.001013285296104481,0.0013510470614726414,0.02351206314135631,0.03110396249704565,0.03226157555997808,0.03155999997385722,0.14386256334437952,0.0003150791926130325,0.009671719730180191,0.008422318223056736
U56,QROLL,QROLL L0.07 w1008 d0.50 D g0.75,28.589022690290733,0.039116672293611376,0.005404188245890566,0.007205584327854088,0.12539767008723363,0.16588779998424347,0.1787129948992622,0.1708649799774478,0.7672670045033575,0.004015255887952408,0.12325291705608235,0.03451377984320116
U56,QROLL,QROLL L0.07 w1008 d0.50 W g0.75,113.54764600680056,0.04097592383797255,0.002026570592208962,0.002702094122945283,0.04702412628271262,0.0622079249940913,0.06701737308722332,0.06405984016622458,0.28772512668875905,0.0006304656242302961,0.01935287051645285,0.008672350043679326
U56,QROLL,QROLL L0.07 w1008 d1.00 D g0.75,13.042913689666591,0.032016975458521335,0.010808376491781131,0.014411168655708175,0.25079534017446725,0.33177559996848693,0.38737489851327134,0.3523141684356188,1.534534009006715,0.008031734833363616,0.24654337727348016,0.07523859735152626
U56,QROLL,QROLL L0.07 w1008 d1.00 W g0.75,inf,0.04296145050944089,0.004053141184417924,0.005404188245890566,0.09404825256542523,0.1244158499881826,0.14526558694247674,0.1320561706105548,0.5754502533775181,0.0012621792208688462,0.038744048987371146,0.009932927806137604
U56,QROLL,QROLL L0.07 w2016 d0.25 D g0.75,48.4714791761931,0.021253770432060337,0.0016888088268408015,0.002251745102454402,0.039186771902260505,0.05183993749507608,0.05322950436018599,0.05241297088126291,0.2397709389072992,0.0011945399247530117,0.03666778267046947,0.02036190765300262
U56,QROLL,QROLL L0.07 w2016 d0.25 W g0.75,123.10864604891236,0.01913012300462391,0.0008444044134204008,0.001125872551227201,0.019593385951130252,0.02591996874753804,0.026614752180092995,0.02618901676694682,0.1198854694536496,0.00032864323322624733,0.010088083623117148,0.008113586209272362
U56,QROLL,QROLL L0.07 w2016 d0.50 D g0.75,41.98888091675457,0.035226780448279316,0.003377617653681603,0.004503490204908804,0.07837354380452101,0.10367987499015216,0.10939123516713688,0.10599819794917278,0.4795418778145984,0.0023892509617425423,0.07334081782867158,0.023360691672382448
U56,QROLL,QROLL L0.07 w2016 d0.50 W g0.75,120.6671452457968,0.03277857425172148,0.0016888088268408015,0.002251745102454402,0.039186771902260505,0.05183993749507608,0.05469561758356844,0.05292765909708761,0.2397709389072992,0.0006574320778354112,0.020180636955812428,0.00825717486108831
U56,QROLL,QROLL L0.07 w2016 d1.00 D g0.75,25.192438602111622,0.03686283705239268,0.006755235307363206,0.009006980409817608,0.15674708760904202,0.20735974998030432,0.23153703225523864,0.21684964317519986,0.9590837556291968,0.004779149007986094,0.14670149866347698,0.038452142724451716
U56,QROLL,QROLL L0.07 w2016 d1.00 W g0.75,inf,0.04099888474061908,0.003377617653681603,0.004503490204908804,0.07837354380452101,0.10367987499015216,0.11576851612761932,0.1081261823321724,0.4795418778145984,0.001315491870845599,0.04038054235391859,0.008824509132089403
U56,QROLL,QROLL L0.12 w252 d0.25 D g0.75,50.80809961088306,0.08619270013771518,0.006248592659310966,0.008331456879081288,0.14499105603836387,0.1918077687317815,0.20830250087035526,0.19966671295876784,0.887152473957007,0.004951162378690796,0.151981647750766,0.019650783432543763
U56,QROLL,QROLL L0.12 w252 d0.25 W g0.75,84.24976689004637,0.05854426555053083,0.002786534564287323,0.0037153794190497636,0.06465817363872985,0.08553589686687554,0.09289165579353681,0.08895392698726455,0.3956220491970437,0.0014586252793686236,0.04477418764600957,0.01179531589329761
U56,QROLL,QROLL L0.12 w252 d0.50 D g0.75,46.37328683505615,0.16091383800246062,0.012497185318621932,0.016662913758162576,0.28998211207672775,0.383615537463563,0.4558022459664676,0.4164263875195413,1.774304947914014,0.009904632920102484,0.3040341472221518,0.021438293986952225
U56,QROLL,QROLL L0.12 w252 d0.50 W g0.75,77.53957082217511,0.10252153556116173,0.005573069128574646,0.007430758838099527,0.1293163472774597,0.1710717937337511,0.20326316374180314,0.18532679522600892,0.7912440983940874,0.002919489945144179,0.08961711584424602,0.012758221538455362
U56,QROLL,QROLL L0.12 w252 d1.00 D g0.75,34.01783039171136,0.22272759948159315,0.024994370637243864,0.03332582751632515,0.5799642241534555,0.767231074927126,1.1229071126592083,0.9110651868081131,3.548609895828028,0.01981876905543703,0.6083600066119583,0.028980210832281132
U56,QROLL,QROLL L0.12 w252 d1.00 W g0.75,53.31878964683057,0.10664767177624324,0.011146138257149291,0.014861517676199055,0.2586326945549194,0.3421435874675022,0.5007558745642415,0.40447904147283403,1.5824881967881748,0.0058479895225635944,0.17951079275720436,0.018356618168392007
U56,QROLL,QROLL L0.12 w504 d0.25 D g0.75,61.692035879922,0.06259963992709316,0.004053141184417924,0.005404188245890566,0.09404825256542523,0.1244158499881826,0.1340718903990929,0.12884219894577129,0.5754502533775181,0.0028260638411596595,0.08674929367634204,0.0163500972312778
U56,QROLL,QROLL L0.12 w504 d0.25 W g0.75,120.70098887959801,0.044393548654536374,0.001942130150866922,0.0025895068678225626,0.04506478768759959,0.059615928119337504,0.06424278081623201,0.06175096649949826,0.2757365797433941,0.000722225417649186,0.022169543356974873,0.008273846925106671
U56,QROLL,QROLL L0.12 w504 d0.50 D g0.75,55.96205867235682,0.11234085781418979,0.008106282368835848,0.010808376491781131,0.18809650513085047,0.2488316999763652,0.2907057490766199,0.26720531226700356,1.1509005067550362,0.00565383919124577,0.17355112409595505,0.01793741692954772
U56,QROLL,QROLL L0.12 w504 d0.50 W g0.75,117.15530484139691,0.07570279662140922,0.003884260301733844,0.005179013735645125,0.09012957537519918,0.11923185623867501,0.13929650476588037,0.12809656112143544,0.5514731594867882,0.001446188600804782,0.04439242943326861,0.008493602553291561
U56,QROLL,QROLL L0.12 w504 d1.00 D g0.75,39.35981570833036,0.1396859033704052,0.016212564737671697,0.021616752983562262,0.37619301026170093,0.4976633999527304,0.6990493507190071,0.5771654098903461,2.3018010135100724,0.011314888430293778,0.3473235689367239,0.025214499013691754
U56,QROLL,QROLL L0.12 w504 d1.00 W g0.75,inf,0.0766378774706562,0.007768520603467688,0.01035802747129025,0.18025915075039836,0.23846371247735001,0.33496114721952425,0.27684215123690875,1.1029463189735764,0.002899632716363166,0.08900757527193695,0.009720987843968118
U56,QROLL,QROLL L0.12 w1008 d0.25 D g0.75,63.79859260278664,0.05049898071491965,0.003124296329655483,0.004165728439540644,0.07249552801918194,0.09590388436589076,0.10165525368328693,0.09821934441340158,0.4435762369785035,0.002049151313058155,0.06290106630103584,0.015635210682330408
U56,QROLL,QROLL L0.12 w1008 d0.25 W g0.75,407.97871027753985,0.0627766940536576,0.0009288448547624409,0.0012384598063499212,0.02155272454624328,0.028511965622291847,0.030221832176112334,0.02919049784368619,0.13187401639901455,-0.00015703146798654033,-0.004820262279425941,0.002985447271204659
U56,QROLL,QROLL L0.12 w1008 d0.50 D g0.75,57.85487446426174,0.0891913972950018,0.006248592659310966,0.008331456879081288,0.14499105603836387,0.1918077687317815,0.2162809032933361,0.20130437471768511,0.887152473957007,0.00409916919276878,0.125828732866344,0.017136684643976663
U56,QROLL,QROLL L0.12 w1008 d0.50 W g0.75,inf,0.1150756109932296,0.0018576897095248818,0.0024769196126998424,0.04310544909248656,0.057023931244583694,0.06429972800612696,0.05980576256460994,0.2637480327980291,-0.00031326486171307996,-0.009616026747674368,0.0023968217583419955
U56,QROLL,QROLL L0.12 w1008 d1.00 D g0.75,41.03541228749208,0.11004439566975899,0.012497185318621932,0.016662913758162576,0.28998211207672775,0.383615537463563,0.49582511935679313,0.4236286024473819,1.774304947914014,0.008201676098535747,0.2517599206881883,0.023806038721366746
U56,QROLL,QROLL L0.12 w1008 d1.00 W g0.75,inf,0.1659084730058371,0.0037153794190497636,0.004953839225399685,0.08621089818497311,0.11404786248916739,0.14740746791688444,0.1257598036992808,0.5274960655960582,-0.0006232531983111599,-0.019131476772594157,0.00024325848301635442
U56,QROLL,QROLL L0.12 w2016 d0.25 D g0.75,97.99478412949014,0.03756032130443687,0.0016888088268408015,0.002251745102454402,0.039186771902260505,0.05183993749507608,0.05416139913599366,0.05271169880448623,0.2397709389072992,0.000831254108843181,0.02551630496008642,0.010214689083677217
U56,QROLL,QROLL L0.12 w2016 d0.25 W g0.75,inf,0.032771905601643114,0.0007599639720783607,0.001013285296104481,0.01763404735601723,0.023327971872784237,0.02437262961119715,0.02371495845696415,0.10789692250828464,-0.00010475908876364515,-0.0032157012251691802,0.0020572366009700893
U56,QROLL,QROLL L0.12 w2016 d0.50 D g0.75,92.92411382072174,0.0658536571922479,0.003377617653681603,0.004503490204908804,0.07837354380452101,0.10367987499015216,0.11340104869645301,0.10722802883635248,0.4795418778145984,0.0016629388991476202,0.0510458301850584,0.010714930172983167
U56,QROLL,QROLL L0.12 w2016 d0.50 W g0.75,inf,0.058092892841474564,0.0015199279441567215,0.002026570592208962,0.03526809471203446,0.04665594374556847,0.05103047191340385,0.04823064813099318,0.21579384501656929,-0.00020909603045830144,-0.006418444158480631,0.0012539638036775677
U56,QROLL,QROLL L0.12 w2016 d1.00 D g0.75,76.64299220682125,0.08444112658412384,0.006755235307363206,0.009006980409817608,0.15674708760904202,0.20735974998030432,0.2502675407800927,0.22206667100165095,0.9590837556291968,0.0033274384484100576,0.10213956632792445,0.012732137496103526
U56,QROLL,QROLL L0.12 w2016 d1.00 W g0.75,inf,0.08004558165080566,0.003039855888313443,0.004053141184417924,0.07053618942406892,0.09331188749113695,0.11262039335104174,0.09983580915027113,0.43158769003313857,-0.00041664140480004996,-0.0127892891364733,-0.0016493916936565882
U56,QROLL,QROLL L0.17 w252 d0.25 D g0.75,60.84437513006691,0.08734546986596703,0.005488628687232605,0.007318171582976807,0.12735700868234665,0.16847979685899725,0.18573488139612082,0.17697467564765043,0.7792555514487223,0.004025867057095955,0.12357863914872452,0.01647866761643061
U56,QROLL,QROLL L0.17 w252 d0.25 W g0.75,72.43868626328975,0.048265126861014584,0.002786534564287323,0.0037153794190497636,0.06465817363872985,0.08553589686687554,0.09429617055495366,0.08987464869254506,0.3956220491970437,0.0013327336108583943,0.0409097974776271,0.013646671023678876
U56,QROLL,QROLL L0.17 w252 d0.50 D g0.75,55.75750977417471,0.16286199062273443,0.01097725737446521,0.014636343165953613,0.2547140173646933,0.3369595937179945,0.4138553098470286,0.3727877817663081,1.5585111028974445,0.008055243941027825,0.24726501648598795,0.01790730464121964
U56,QROLL,QROLL L0.17 w252 d0.50 W g0.75,62.89168302880199,0.07907270640204711,0.005573069128574646,0.007430758838099527,0.1293163472774597,0.1710717937337511,0.210111157306953,0.18937702354299188,0.7912440983940874,0.002669020229836106,0.08192865864316107,0.015623516815442667
U56,QROLL,QROLL L0.17 w252 d1.00 D g0.75,40.434671290704216,0.2152189382035099,0.02195451474893042,0.029272686331907227,0.5094280347293866,0.673919187435989,1.0724481873987806,0.8347297690816108,3.117022205794889,0.016124569812498827,0.49496229409140047,0.02447697579170032
U56,QROLL,QROLL L0.17 w252 d1.00 W g0.75,inf,0.04076654193846596,0.011146138257149291,0.014861517676199055,0.2586326945549194,0.3421435874675022,0.5444736951409194,0.42436813563472264,1.5824881967881748,0.005352279991017211,0.16429441614745538,0.04167958862180949
U56,QROLL,QROLL L0.17 w504 d0.25 D g0.75,50.21925223388024,0.07093228593678313,0.005573069128574646,0.007430758838099527,0.1293163472774597,0.1710717937337511,0.1869650064732164,0.17866445408102247,0.7912440983940874,0.004188218477153494,0.12856220350145456,0.01999080270786529
U56,QROLL,QROLL L0.17 w504 d0.25 W g0.75,106.93146644293705,0.04362567509323512,0.002195451474893042,0.0029272686331907227,0.05094280347293866,0.06739191874359891,0.07365288133793374,0.07043158256473375,0.311702220579489,0.0008321319281676745,0.025543250638123193,0.009311043384531328
U56,QROLL,QROLL L0.17 w504 d0.50 D g0.75,45.03561387509336,0.1286868277831903,0.011146138257149291,0.014861517676199055,0.2586326945549194,0.3421435874675022,0.4122274970924409,0.3739589193281143,1.5824881967881748,0.008379159057685194,0.2572079651101019,0.022196534974465477
U56,QROLL,QROLL L0.17 w504 d0.50 W g0.75,100.24494624736491,0.07218683028552375,0.004390902949786084,0.0058545372663814455,0.10188560694587732,0.13478383748719783,0.16239265036974943,0.14753068387795376,0.623404441158978,0.0016670642214249888,0.05117246171706306,0.009866856942651709
U56,QROLL,QROLL L0.17 w504 d1.00 D g0.75,30.33072295085759,0.15960455559842246,0.022292276514298583,0.02972303535239811,0.5172653891098388,0.6842871749350043,1.036838651184283,0.8249322737479035,3.1649763935763495,0.016769353678876102,0.5147546795879634,0.03269639826000382
U56,QROLL,QROLL L0.17 w504 d1.00 W g0.75,inf,0.054550096957772354,0.008781805899572169,0.011709074532762891,0.20377121389175465,0.26956767497439565,0.4084515898604751,0.3260177268813848,1.246808882317956,0.003345452512953189,0.10269252884511777,0.014377434259696757
U56,QROLL,QROLL L0.17 w1008 d0.25 D g0.75,72.2467508166389,0.053797416810325016,0.003124296329655483,0.004165728439540644,0.07249552801918194,0.09590388436589076,0.10310526554843454,0.09885414152041033,0.4435762369785035,0.001821188721400288,0.055903491255868604,0.013944375795005527
U56,QROLL,QROLL L0.17 w1008 d0.25 W g0.75,465.47830186380423,0.06712577654466156,0.0008444044134204008,0.001125872551227201,0.019593385951130252,0.02591996874753804,0.027866287986063387,0.02672490791626644,0.1198854694536496,-0.00044974804265402596,-0.013805535623195399,0.0018086507297866274
U56,QROLL,QROLL L0.17 w1008 d0.50 D g0.75,65.75207088615542,0.0945230072397909,0.006248592659310966,0.008331456879081288,0.14499105603836387,0.1918077687317815,0.2229518922196084,0.20399187536654909,0.887152473957007,0.00364365760450271,0.11184627855375656,0.015243026698037402
U56,QROLL,QROLL L0.17 w1008 d0.50 W g0.75,inf,0.122752241182438,0.0016888088268408015,0.002251745102454402,0.039186771902260505,0.05183993749507608,0.06025726816746173,0.05516523396506648,0.2397709389072992,-0.0008981939764377035,-0.027571101510694355,0.0009978020901858862
