panel,anchor_N,cadence,L,chooser,pick,moved,gap,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,spy_Sharpe,spy_oos_Sharpe,live_Sharpe,KEEP_4a,KEEP_4b
U56,12,W,21,C_ANCHOR,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,42,SE_IID,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,42,SE_BLOCK,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,42,SE_FOLD,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,42,C_NAIVE,5,True,0.20133526433646498,0.22973283647466713,1.1319459555532634,-0.2845404508737266,1.2878698354218048,1.0396273932457514,0.23211568564834484,1.0486561694607455,-0.28454045087372615,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,42,C_CALMAR,5,True,0.20133526433646498,0.22973283647466713,1.1319459555532634,-0.2845404508737266,1.2878698354218048,1.0396273932457514,0.23211568564834484,1.0486561694607455,-0.28454045087372615,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,42,C_ANCHOR,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,63,SE_IID,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,63,SE_BLOCK,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,63,SE_FOLD,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,63,C_NAIVE,5,True,0.20133526433646498,0.22973283647466713,1.1319459555532634,-0.2845404508737266,1.2878698354218048,1.0396273932457514,0.23211568564834484,1.0486561694607455,-0.28454045087372615,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,63,C_CALMAR,5,True,0.20133526433646498,0.22973283647466713,1.1319459555532634,-0.2845404508737266,1.2878698354218048,1.0396273932457514,0.23211568564834484,1.0486561694607455,-0.28454045087372615,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,63,C_ANCHOR,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,126,SE_IID,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,126,SE_BLOCK,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,126,SE_FOLD,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,126,C_NAIVE,5,True,0.20133526433646498,0.22973283647466713,1.1319459555532634,-0.2845404508737266,1.2878698354218048,1.0396273932457514,0.23211568564834484,1.0486561694607455,-0.28454045087372615,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,126,C_CALMAR,5,True,0.20133526433646498,0.22973283647466713,1.1319459555532634,-0.2845404508737266,1.2878698354218048,1.0396273932457514,0.23211568564834484,1.0486561694607455,-0.28454045087372615,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,126,C_ANCHOR,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,252,SE_IID,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,252,SE_BLOCK,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,252,SE_FOLD,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,252,C_NAIVE,5,True,0.20133526433646498,0.22973283647466713,1.1319459555532634,-0.2845404508737266,1.2878698354218048,1.0396273932457514,0.23211568564834484,1.0486561694607455,-0.28454045087372615,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,252,C_CALMAR,5,True,0.20133526433646498,0.22973283647466713,1.1319459555532634,-0.2845404508737266,1.2878698354218048,1.0396273932457514,0.23211568564834484,1.0486561694607455,-0.28454045087372615,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,252,C_ANCHOR,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,504,SE_IID,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,504,SE_BLOCK,5,True,0.20133526433646498,0.22973283647466713,1.1319459555532634,-0.2845404508737266,1.2878698354218048,1.0396273932457514,0.23211568564834484,1.0486561694607455,-0.28454045087372615,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,504,SE_FOLD,5,True,0.20133526433646498,0.22973283647466713,1.1319459555532634,-0.2845404508737266,1.2878698354218048,1.0396273932457514,0.23211568564834484,1.0486561694607455,-0.28454045087372615,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,504,C_NAIVE,5,True,0.20133526433646498,0.22973283647466713,1.1319459555532634,-0.2845404508737266,1.2878698354218048,1.0396273932457514,0.23211568564834484,1.0486561694607455,-0.28454045087372615,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,504,C_CALMAR,5,True,0.20133526433646498,0.22973283647466713,1.1319459555532634,-0.2845404508737266,1.2878698354218048,1.0396273932457514,0.23211568564834484,1.0486561694607455,-0.28454045087372615,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,12,W,504,C_ANCHOR,12,False,0.20133526433646498,0.15433186766827856,1.0669280061437203,-0.20391905283702616,1.1489090682360978,1.0167840481683708,0.16664639694423733,1.0610706720577665,-0.2039190528370265,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,21,SE_IID,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,21,SE_BLOCK,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,21,SE_FOLD,20,False,0.381967571108925,0.15694055452428657,1.199267831364424,-0.21458118801636883,1.2810064653857514,1.1475316548445575,0.17342771380313105,1.2247373406731326,-0.2145811880163685,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,21,C_NAIVE,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,21,C_CALMAR,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,21,C_ANCHOR,20,False,0.381967571108925,0.15694055452428657,1.199267831364424,-0.21458118801636883,1.2810064653857514,1.1475316548445575,0.17342771380313105,1.2247373406731326,-0.2145811880163685,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,42,SE_IID,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,42,SE_BLOCK,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,42,SE_FOLD,20,False,0.381967571108925,0.15694055452428657,1.199267831364424,-0.21458118801636883,1.2810064653857514,1.1475316548445575,0.17342771380313105,1.2247373406731326,-0.2145811880163685,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,42,C_NAIVE,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,42,C_CALMAR,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,42,C_ANCHOR,20,False,0.381967571108925,0.15694055452428657,1.199267831364424,-0.21458118801636883,1.2810064653857514,1.1475316548445575,0.17342771380313105,1.2247373406731326,-0.2145811880163685,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,63,SE_IID,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,63,SE_BLOCK,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,63,SE_FOLD,20,False,0.381967571108925,0.15694055452428657,1.199267831364424,-0.21458118801636883,1.2810064653857514,1.1475316548445575,0.17342771380313105,1.2247373406731326,-0.2145811880163685,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,63,C_NAIVE,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,63,C_CALMAR,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,63,C_ANCHOR,20,False,0.381967571108925,0.15694055452428657,1.199267831364424,-0.21458118801636883,1.2810064653857514,1.1475316548445575,0.17342771380313105,1.2247373406731326,-0.2145811880163685,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,126,SE_IID,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,126,SE_BLOCK,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,126,SE_FOLD,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,126,C_NAIVE,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,126,C_CALMAR,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,126,C_ANCHOR,20,False,0.381967571108925,0.15694055452428657,1.199267831364424,-0.21458118801636883,1.2810064653857514,1.1475316548445575,0.17342771380313105,1.2247373406731326,-0.2145811880163685,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,252,SE_IID,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,252,SE_BLOCK,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,252,SE_FOLD,20,False,0.381967571108925,0.15694055452428657,1.199267831364424,-0.21458118801636883,1.2810064653857514,1.1475316548445575,0.17342771380313105,1.2247373406731326,-0.2145811880163685,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,252,C_NAIVE,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,252,C_CALMAR,5,True,0.381967571108925,0.2375609029659027,1.136287372047946,-0.2872795019153648,1.5047359773481985,0.88049911962639,0.19070706759552802,0.8811823703552448,-0.2872795019153651,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
U56,20,M,252,C_ANCHOR,20,False,0.381967571108925,0.15694055452428657,1.199267831364424,-0.21458118801636883,1.2810064653857514,1.1475316548445575,0.17342771380313105,1.2247373406731326,-0.2145811880163685,0.8813847249453147,0.8684062229066973,1.1980493437933688,False,False
