file,line,gap,K,how,verdict,x_min,K_req,resolved,text
LEADERBOARD.md,4710,0.7,360,WORD,False,0.012397631177267651,0.1129233738177984,True,"/NEG → PXDVOL/NEG) and buys **+0.0035 of OOS Sharpe**, with *both* picks beating SPY by ≈+0.70 — idea 628's open question landing where it predicted: PXDVOL is a price-LEVEL key (|"
LEADERBOARD.md,4716,0.015,54,OF,True,0.03201054605465298,245.92201409209423,False,"ed value, and its pick beats the adopted value OOS in only 9/54, mean OOS Sharpe premium −0.0150** — the live constants beat what an IS-Sharpe chooser would put in their place. | A"
LEADERBOARD.md,4733,0.019,18,WORD,True,0.055443892144682434,153.27549354770417,False,"567; SPY 0.876 / 0.882 / 0.882 | KILL (normaliser changes the pick in 18/18 cells, worth +0.019 OOS Sharpe; every pick loses to RULES v2) | 2026-09-10_re-cut-every-published-BINDIN"
LEADERBOARD.md,4745,0.0007,24,OF,True,0.04801581908197947,112923.37381779836,False,"or KEEP purposes (4a 0/24, 4b 6/24 all B136 gross~1.00 on a survivorship panel at margin +0.0007, and each loses to RULES v2 by 0.0011 OOS Sharpe) | 2026-09-10_re-cut-the-record-s-"
LEADERBOARD.md,4745,0.0011,24,OF,True,0.04801581908197947,45729.300141091895,False,"B136 gross~1.00 on a survivorship panel at margin +0.0007, and each loses to RULES v2 by 0.0011 OOS Sharpe) | 2026-09-10_re-cut-the-record-s-WINDOW-WIDTH-claims-as-width-per-point"
LEADERBOARD.md,4750,0.0001,9,WORD,True,0.078409504221761,5533245.3170721205,False,filter is near-inert: ROBUST differs from PLAIN in **2 of 9 cells at 10 bps** and buys **+0.0001** of OOS Sharpe for it | RULES v2 (live) OOS Sharpe U56 **1.3124** / B136 **1.1504*
LEADERBOARD.md,4751,0.0007,1,OF,True,0.235228512665283,112923.37381779836,False,"of the **gross** ladder (U56 g=0.95/1.00, B136 g=1.00), binding on the **CAGR floor** by +0.0007 to +0.0097 | the 2 4a passers are SMALL439 band points clearing a SMALL439 baseline"
LEADERBOARD.md,4789,0.0838,12,OF,True,0.06790462255418822,7.879377135400404,True,harpe **A 0.2452 / B IS-Sharpe 0.3074 / C no floor 0.3289** | **the capacity floor costs -0.0838 against NO FLOOR and -0.0623 against the IS-Sharpe chooser** | A and B pick the sam
LEADERBOARD.md,4795,0.108,48,OF,True,0.03395231127709411,4.743866012578979,True,"get at all** (JAC=WGT=EXP=0 exactly, gate G5) yet its rule-8 pick beats its default by **+0.108** OOS Sharpe on u56 and **+0.188** on small439 — idea 412's phase nuisance, harveste"
LEADERBOARD.md,4845,0.0008,1,OF,True,0.235228512665283,86456.95807925188,False,OOS 0.8799; RULES v2 (cost-matched) **0.9642**; RULES v1 0.4476 | **The margin is worth +0.0008 OOS Sharpe — nothing.** What it actually does is convert picks into abstains (35 →
LEADERBOARD.md,4970,0.0231,54,OF,True,0.03201054605465298,103.69455814306556,False,".163. The unpublished dial moves the answer ~7× more than residualising at all is worth (+0.0231 over the raw IS pick). 4a 0/54, 4b 0/54 on picks; 4a 0/600, 4b 0/600, BOTH 0/600 on"
LEADERBOARD.md,4974,0.0054,150,OF,True,0.019206327632791786,1897.546405031591,False,"v2's OOS Sharpe 32 and 27 times — **selection loses again (idea 229).** Live pooled dS **-0.0054**; conditional on the 30/150 (20.0%) disagreements **-0.0271, with S_CAGR still win"
LEADERBOARD.md,4988,0.0981,24,OF,True,0.04801581908197947,5.749656643475911,True,12/30 picks at +0.0000 OOS Sharpe. Reading it on the WRONG WINDOW flips 18/24 and costs -0.0981 OOS Sharpe and -1.26 pp MaxDD; a neighbour BOOK costs -0.0187. The live ordering WI
LEADERBOARD.md,4988,0.0187,24,OF,True,0.04801581908197947,158.2328724605256,False,"NDOW flips 18/24 and costs -0.0981 OOS Sharpe and -1.26 pp MaxDD; a neighbour BOOK costs -0.0187. The live ordering WINDOW >> BOOK >> ROUND~0 reproduces the census ordering, and th"
LEADERBOARD.md,4995,0.0,8,WORD,True,0.08316583821702364,inf,False,"OOS. Recommendation for the record, not for capital: freeze `panel` at a 2% bar (costs **+0.0000** OOS Sharpe on every cell) and stop treating `family` as a join key. | 2026-09-10_"
LEADERBOARD.md,5005,0.0249,12,OF,True,0.06790462255418822,89.24445278418287,False,"— the regime story is dead.** By target, IS1→IS2 Sharpe −0.0342 / CAGR −0.0224 / premium −0.0249 with **0 of 12 `premium` cells significant**; IS→OOS Sharpe +0.0997 / CAGR +0.1634"
LEADERBOARD.md,5005,0.0496,11,WORD,True,0.07092406513673698,22.491404287006215,False,**0 of 12 `premium` cells significant**; IS→OOS Sharpe +0.0997 / CAGR +0.1634 / premium +0.0496. Inside IS the sign is not even stable: in 11 cells the best IS1 draws are the WORS
LEADERBOARD.md,5093,0.003,1,OF,False,0.235228512665283,6148.050352302355,False,live book on none. Blind commit to h=1 scores 1.165 / 0.892 / 0.487 — the chooser buys **+0.003** on U56 and loses **0.034** and **0.086** on the other two. | SPLIT | 2026-09-11_pr
LEADERBOARD.md,5130,0.3035,195,WORD,True,0.016845063671778227,0.6007067808106002,True,"bar **+0.5774** vs Ebar\|breadth +0.1401, a 4.1x gap); **MaxDD is an n_elig statistic** (+0.3035 vs **+0.4276**); **Sharpe and OOS Sharpe are BOTH** (+0.4560/+0.3293 and +0.3917/+0"
LEADERBOARD.md,5130,0.456,195,WORD,True,0.016845063671778227,0.26610328740920863,True,"D is an n_elig statistic** (+0.3035 vs **+0.4276**); **Sharpe and OOS Sharpe are BOTH** (+0.4560/+0.3293 and +0.3917/+0.3813, a dead heat). A record that labels all four 'breadth'"
LEADERBOARD.md,5130,0.3293,195,WORD,True,0.016845063671778227,0.5102658029517121,True,"n_elig statistic** (+0.3035 vs **+0.4276**); **Sharpe and OOS Sharpe are BOTH** (+0.4560/+0.3293 and +0.3917/+0.3813, a dead heat). A record that labels all four 'breadth' is wrong"
LEADERBOARD.md,5146,0.0047,5,OF,False,0.1051973889131486,2504.8643354785513,False,/ IS-SHARPE-MAX 10.07% | OOS Sharpe EBAR-MAX **0.8871** vs BREADTH-MAX **0.8824** (gap **+0.0047**); MIN pair 0.4945; IS-SHARPE-MAX 0.7950 | OOS MaxDD −21.09% / −20.67% / −25.10% /
LEADERBOARD.md,5158,0.0034,20,OF,True,0.0525986944565743,4786.5443919309,False,"cells** — the vol scaler the record has repeatedly shown cancels the signal — and buys **+0.0034 median OOS Sharpe** over the variant it rejected (better in 10 of 20, a coin flip)."
LEADERBOARD.md,5169,0.1685,5,OF,False,0.1051973889131486,1.9488576344150674,True,em on **5 of 5** book sizes (n_elig is mechanically maximal at maximal width) and pays **−0.1685 of OOS Sharpe** and **+3.24 pp of OOS MaxDD**. BREADTH-MAX / BREADTH-MIN / EBAR-MIN
LEADERBOARD.md,5235,0.1119,288,WORD,True,0.013860973036170609,4.418956761208919,True,"duces on the fixed-n grid (+0.1613 at q=1.00) and goes NEGATIVE on the fixed-ratio grid (−0.1119); at q=0.00 it is +0.0091/+0.0123, i.e. nothing. Picks beat SPY OOS Sharpe in **29%"
LEADERBOARD.md,5261,0.1505,48,OF,False,0.03395231127709411,2.4429069511692454,True,"44% | n/a | RULES v2 on each panel + SPY on the same calendar | **CHOOSING r ON IS COSTS −0.1505 OF OOS SHARPE against simply taking r = 0.05, and is better in 3 of 48 cells.** The"
LEADERBOARD.md,5472,0.0007,30,OF,False,0.042946654185055055,112923.37381779836,False,"SPY's OOS Sharpe 29 of 30; beats RULES v2's 0 of 30** (the undragged U56 pick loses by **0.0007** of Sharpe and gives up **3.8 pp** of drawdown to do it). **4b 10 of 30, 4a 0 of 3"
LEADERBOARD.md,5495,0.0526,1,OF,False,0.235228512665283,19.999007203632114,False,"−12.99% (NEVER) to −16.66% (ARGMAX) | both wins are SMALL439: CADENCE 0.6207 vs 0.5680 (+0.0526), BAND 0.6112 vs 0.5680 (+0.0431) | RULES v2 OOS Sharpe 1.2747 / 1.1185 / 0.5680 |"
LEADERBOARD.md,5495,0.0431,1,OF,False,0.235228512665283,29.786905308822202,False,"AX) | both wins are SMALL439: CADENCE 0.6207 vs 0.5680 (+0.0526), BAND 0.6112 vs 0.5680 (+0.0431) | RULES v2 OOS Sharpe 1.2747 / 1.1185 / 0.5680 | **The floor is monotone in f to 1"
LEADERBOARD.md,5900,0.0211,72,OF,True,0.027721946072341217,124.28394054653128,False,"|ΔOOS Sharpe| on a moved cell **0.0491**, and median OOS Sharpe goes **1.1098 → 1.0887 (−0.0211)**. KEEP paths at 10 bps: **4a 0 of 72 under EVERY chooser**; 4b 18 / 18 / **21** /"
LEADERBOARD.md,6327,0.0232,23,OF,True,0.049048535487918675,102.80256608710094,False,"hase: OOS 4b 23 of 144, 4a 0 of 144** | **Choosing the rebalance date in sample is worth −0.0232 of OOS Sharpe and −5 of 23 4b passes against simply shipping month-end.** The IS ch"
LEADERBOARD.md,6371,0.128,84,OF,True,0.025665534878584237,3.377224924970776,True,"4 live picks, OOS 4a 0 of 84** (6 IS sets EMPTY). The B136 pick beats SPY's OOS Sharpe by 0.128 and its CAGR by 5.5 pp and **still fails 4b on `L4_DD` alone** (−33.68% against a ba"
LEADERBOARD.md,6423,0.41,36,OF,False,0.0392047521108805,0.3291639094034576,True,"1.277 / −15.91%) on a grid built from a different book set. It beats SPY's OOS Sharpe by 0.41 and matches RULES v2's, at 1.3x the return and 1.3x the drawdown. | `2026-09-15_cost-"
LEADERBOARD.md,6443,0.1479,18,OF,False,0.055443892144682434,2.5295517991443512,True,"cells the screen left non-empty, identical panel mix): med OOS Sharpe **0.9111 → 1.0590 (+0.1479)** | **CELL-MATCHED** med OOS MaxDD **−34.61% → −21.35% (+0.1326)** | n/a | 2,000 s"
LEADERBOARD.md,6443,0.1326,18,OF,False,0.055443892144682434,3.1469719868053256,True,"arpe **0.9111 → 1.0590 (+0.1479)** | **CELL-MATCHED** med OOS MaxDD **−34.61% → −21.35% (+0.1326)** | n/a | 2,000 size-matched random screens, seed 980 | The screen empties the who"
LEADERBOARD.md,6534,0.14,24,OF,True,0.04801581908197947,2.8230843454449586,True,"of 24; OOS 4a FPORT 4 of 24 against CANON 0 of 24.** `H_RULE8` PASS. **The tranche buys +0.14 of median OOS Sharpe for free** — same books, same schedule, same gross, only the est"
LEADERBOARD.md,6595,0.51,18,OF,False,0.055443892144682434,0.21273530630804,True,/a | n/a | n/a | n/a | n/a | `IS_CAGR` band 4b rate **0.979** vs RANDOM **0.469** (gap **+0.510**) against an OOS Sharpe edge of **+0.0222**. **H_STAB PASS**: BANDMODE (modal pick
LEADERBOARD.md,6726,0.0415,6,OF,True,0.09603163816395895,32.12800300230582,False,"1.1059 OOS | **H_RULE8 PASS on the bar, negative on the reading** — the IS chooser buys +0.0415 of OOS Sharpe, hits the OOS-best cell **1 of 6 (0.167)**, and its **OOS 4b pass rat"
LEADERBOARD.md,6756,0.5704,12,OF,False,0.06790462255418822,0.1700673292023154,True,ility of ONE book's OOS Sharpe **0.0915 vs 0.5126** | n/a | Disattenuation moves the gap +0.5704 → **+0.5711 (closes −0.1%)** and the ratio 5.82x → **2.46x (closes 48.9% of the log
LEADERBOARD.md,6850,0.0083,12,OF,True,0.06790462255418822,803.2000750576454,False,"g 11 of 36 times. Per panel U56 4/12 and 4/12 at median OOS Sharpe 1.1633 (median regret +0.0083), B136 0/12 and 0/12 at 1.0011 (+0.0515), **SMALL 0/12 and 0/12 at median OOS Sharp"
LEADERBOARD.md,6850,0.0515,12,OF,True,0.06790462255418822,20.862457600422736,False,"4/12 at median OOS Sharpe 1.1633 (median regret +0.0083), B136 0/12 and 0/12 at 1.0011 (+0.0515), **SMALL 0/12 and 0/12 at median OOS Sharpe 0.4317 against SPY's 0.8767 (+0.0832)*"
LEADERBOARD.md,6850,0.0832,81,WORD,True,0.026136501407253668,7.993431775078763,True,".0011 (+0.0515), **SMALL 0/12 and 0/12 at median OOS Sharpe 0.4317 against SPY's 0.8767 (+0.0832)**. Whole grid, 81 rungs: 4b full 16, 4b OOS 17, **4a 0**; U56 10/27 and 11/27, B13"
LEADERBOARD.md,6868,0.0508,24,WORD,True,0.04801581908197947,21.441368486391436,True,"nce. **CORE 24 picks: 4b full 4, 4b OOS 4, 4a 0, median OOS Sharpe 1.0398, median regret +0.0508. EXTENDED 24 picks: 4b full 3, 4b OOS 3, 4a 0, median OOS Sharpe 1.0122, median reg"
LEADERBOARD.md,6868,0.0719,24,OF,True,0.04801581908197947,10.703409574556144,True,"8. EXTENDED 24 picks: 4b full 3, 4b OOS 3, 4a 0, median OOS Sharpe 1.0122, median regret +0.0719, and 15 of 24 picks land on a rung the record never tested.** Whole grid: CORE 54 r"
LEADERBOARD.md,6873,0.0508,48,OF,True,0.03395231127709411,21.441368486391436,True,"ts. **144 IS picks: 4b full 24, 4b OOS 24, 4a 0, median OOS Sharpe 1.0696, median regret +0.0508**; by H grid H4 6/48, H9 6/48, H9_LOG 12/48; by cadence C4 15/72, C9 9/72 — adding"
LEADERBOARD.md,6878,0.0228,74,WORD,True,0.027344759162559736,106.44131496368345,False,"OOS | **48 IS picks: 4b full 6, 4b OOS 6, 4a 0, median OOS Sharpe 1.0244, median regret +0.0228 — and all six passes are the DEFAULT rung** (U56 GROSS 0.75 and U56 CADENCE W are t"
LEADERBOARD.md,6900,0.0038,14,WORD,True,0.06286746442813598,3831.8873386926043,False,y −5.15pp (U56 L_G) to +2.51pp (U56 L_N) | median ΔOOS Sharpe **+0.0000** over 14 picks (+0.0038 over the 8 below-floor ones); tie beats argmax in **4 of 8** — exactly half | U56 L
LEADERBOARD.md,6934,0.0228,48,WORD,True,0.03395231127709411,106.44131496368345,False,"d once. 48 picks: **4b full 6, 4b OOS 6, 4a 0**, median OOS Sharpe 1.0244, median regret +0.0228; whole 74-rung grid 4b full 17, 4b OOS 18, **4a 0**. Books byte-identical to 1131's"
LEADERBOARD.md,7126,0.004,3,OF,True,0.13580924510837644,3458.2783231700746,False,"reeing the gross dial moves the chosen ANCHOR at 0 of 3 panels** and moves OOS Sharpe by +0.0040 (U56), +0.0048 (B136), -0.0000 (SMALL). It is not free: because IS Sharpe is flat i"
LEADERBOARD.md,7142,0.0671,18,OF,True,0.055443892144682434,12.289518984437489,True,"e of the pick, pooled: **B_POINT 0.8897 (4b picks 0 of 18); B_ONE = B_TWO = B_CP 0.9568 (+0.0671, 4b picks 7 of 18); CH_Z 0.9524; CH_ISSHARPE 0.8581.** **THE THREE BOUND FORMS ARE"
LEADERBOARD.md,7143,0.013,12,OF,True,0.06790462255418822,327.41096550722614,False,"o 40 — 0.059 across a 2.7x change in holding count, with N=15/W ahead of the incumbent by 0.0130 of full Sharpe and 0.0090 of OOS Sharpe. That is idea 1189's degenerate-ladder read"
LEADERBOARD.md,7156,0.15,1,OF,True,0.235228512665283,2.4592201409209427,False,"L (0.5298 vs 0.6718-0.6783)** — doing nothing is a large-cap fact and the habit is worth +0.15 of OOS Sharpe on the small-cap panel. (ii) **GROSS IS CALLED WIDEST AT 0 OF 1,888 MAT"
CHANGELOG.md,35,0.0393,103,OF,False,0.023177754058814358,35.82571151041521,True,"ed z beside it: it costs nothing extra to compute, it does not tie, and here it is worth +0.0393 of mean OOS Sharpe."
CHANGELOG.md,66,0.004,3,OF,True,0.13580924510837644,3458.2783231700746,False,"reeing the gross dial moves the chosen ANCHOR at 0 of 3 panels** and moves OOS Sharpe by +0.0040 (U56), +0.0048 (B136), -0.0000 (SMALL). **It is not free.** Because IS Sharpe is fl"
CHANGELOG.md,328,0.0228,74,OF,True,0.027344759162559736,106.44131496368345,False,"05%. 48 IS picks: **4b full 6, 4b OOS 6, 4a 0**, median OOS Sharpe 1.0244, median regret +0.0228; whole 74-rung grid 4b full 17, 4b OOS 18, **4a 0 of 74**. Every 4b pass among the"
CHANGELOG.md,411,0.0515,74,WORD,True,0.027344759162559736,20.862457600422736,True,"2017-2026 read once): 4b full 6, 4b OOS 6, 4a 0, median OOS Sharpe 1.0244, median regret +0.0515. Whole grid, 74 books: 4b full 17, 4b OOS 18, 4a 0.** Those figures reproduce 1117'"
CHANGELOG.md,426,0.2866,18,WORD,True,0.055443892144682434,0.6736395126869585,True,"8 IS picks: 4b full 0, 4b OOS 0, 4a 0, median OOS Sharpe 1.0244 -> 0.9003, median regret +0.2866.** Whole grid, 18 rungs: 4b full 3, 4b OOS 4, 4a 0 — the three full-sample passes a"
CHANGELOG.md,441,0.0228,74,WORD,True,0.027344759162559736,106.44131496368345,False,"roposed. 48 IS picks: 4b full 6, 4b OOS 6, 4a 0, median OOS Sharpe 1.0244, median regret +0.0228 — and ALL SIX passes are the frozen DEFAULT rung** (U56 GROSS 0.75 and U56 CADENCE"
CHANGELOG.md,456,0.0508,48,OF,True,0.03395231127709411,21.441368486391436,True,"ts. **144 IS picks: 4b full 24, 4b OOS 24, 4a 0, median OOS Sharpe 1.0696, median regret +0.0508**; by H grid H4 6/48, H9 6/48, H9_LOG 12/48; by cadence C4 15/72, C9 9/72 — **addin"
CHANGELOG.md,471,0.0508,24,WORD,True,0.04801581908197947,21.441368486391436,True,"nce. **CORE 24 picks: 4b full 4, 4b OOS 4, 4a 0, median OOS Sharpe 1.0398, median regret +0.0508. EXTENDED 24 picks: 4b full 3, 4b OOS 3, 4a 0, median OOS Sharpe 1.0122, median reg"
CHANGELOG.md,471,0.0719,24,OF,True,0.04801581908197947,10.703409574556144,True,"8. EXTENDED 24 picks: 4b full 3, 4b OOS 3, 4a 0, median OOS Sharpe 1.0122, median regret +0.0719 — and 15 of 24 picks land on a rung the record never tested.** Whole grid: CORE 54"
CHANGELOG.md,531,0.0083,12,OF,True,0.06790462255418822,803.2000750576454,False,11 of 36 times. Per panel: U56 4/12 and 4/12 at median OOS Sharpe 1.1633 (median regret +0.0083); B136 0/12 and 0/12 at 1.0011 (+0.0515); **SMALL 0/12 and 0/12 at median OOS Sharp
CHANGELOG.md,531,0.0515,12,OF,True,0.06790462255418822,20.862457600422736,False,4/12 at median OOS Sharpe 1.1633 (median regret +0.0083); B136 0/12 and 0/12 at 1.0011 (+0.0515); **SMALL 0/12 and 0/12 at median OOS Sharpe 0.4317 against SPY's 0.8767 and RULES
CHANGELOG.md,531,0.0832,81,WORD,True,0.026136501407253668,7.993431775078763,True,"nd 0/12 at median OOS Sharpe 0.4317 against SPY's 0.8767 and RULES v2-on-panel's 0.5600 (+0.0832)**. Whole grid, 81 rungs: 4b full 16, 4b OOS 17, **4a 0**; U56 10/27 and 11/27, B13"
CHANGELOG.md,551,0.4174,252,OF,True,0.014818003471046335,0.31759600852793973,True,"s — B56SZ0@B N=10 H=5 (OOS 10.23% / 0.7643 / -23.47%, all three OOS 4b legs FAIL, regret +0.4174) and B136@B N=5 H=126 (15.03% / 0.7687 / -28.12%, FAIL, regret +0.4020), both below"
CHANGELOG.md,551,0.402,252,OF,True,0.014818003471046335,0.3423953192416104,True,"legs FAIL, regret +0.4174) and B136@B N=5 H=126 (15.03% / 0.7687 / -28.12%, FAIL, regret +0.4020), both below SPY's OOS Sharpe of 0.8767. `C_GATE` picks better: over all instances"
CHANGELOG.md,551,0.1596,252,OF,True,0.014818003471046335,2.1722717339527233,True,"er: over all instances B56SZ0@B N=40 H=5 (11.01% / 1.0222 / -18.08%, OOS 4b PASS, regret +0.1596) and on the committed pair **U56@A N=40 H=5 (12.37% / 1.1630 / -16.67%, OOS 4b PASS"
CHANGELOG.md,1098,0.0149,72,OF,True,0.027721946072341217,249.23405779343815,False,"** (CH_ISSHARPE picks U56/M/n=5/gross=1.00, OOS Sharpe 0.8290), it fails 4a, and it buys +0.0149 of OOS Sharpe over the live book for 5.9 pp more drawdown."
CHANGELOG.md,1233,0.013,12,OF,True,0.06790462255418822,327.41096550722614,False,"he walk-forward's reach (N=15/W, OOS 17.58% / 1.1795 / -19.69%) ahead of the incumbent by 0.0130 of full Sharpe and 0.0090 of OOS Sharpe. That is idea 1189's degenerate-ladder read"
