reading,h,d,panel,mask,inst,book,conv,CAGR,Sharpe,MaxDD,H1,H2,path4a,path4b
A,0.03,2,U56,NONE,NONE,MA200,dg,0.07895442726793123,1.1295914110967378,-0.12024516727886636,1.1361359911073559,1.12620902229729,"KILL(H1,H2)",KILL(CAGR)
A,0.03,2,U56,PXL_0.5M,PXL,EWALL,rw,0.10108236854526575,0.9383912507570399,-0.22063132003970476,0.9000851676757814,0.9843001282769623,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.03,2,U56,PXL_0.5M,PXL,EWALL,dg,0.10108236854526575,0.9383912507570399,-0.22063132003970476,0.9000851676757814,0.9843001282769623,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.03,2,U56,PXL_0.5M,PXL,MA200,rw,0.08667315189166858,0.8873879521517238,-0.1799588726999829,0.8161202660802547,0.9569216904178285,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,2,U56,PXL_0.5M,PXL,MA200,dg,0.0652835300983452,0.9756359548267113,-0.12182903616900409,0.8654908713735188,1.0744586762901958,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,2,U56,PXL_1M,PXL,EWALL,rw,0.09898711385086911,0.9294457373722163,-0.22189584147194152,0.8723793842325565,0.9942647995641545,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.03,2,U56,PXL_1M,PXL,EWALL,dg,0.09898711385086911,0.9294457373722163,-0.22189584147194152,0.8723793842325565,0.9942647995641545,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.03,2,U56,PXL_1M,PXL,MA200,rw,0.08787693526188867,0.8869268727214442,-0.17770938792354973,0.7941584747965299,0.9757856011510245,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,2,U56,PXL_1M,PXL,MA200,dg,0.06624416716399817,0.9831432420130164,-0.12309395206935025,0.8342876079187561,1.112290104569932,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,2,U56,PXL_2M,PXL,EWALL,rw,0.09322994416124541,0.9146949231127436,-0.22006051027183982,0.8350294718322967,1.0070754027951583,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.03,2,U56,PXL_2M,PXL,EWALL,dg,0.09322994416124541,0.9146949231127436,-0.22006051027183982,0.8350294718322967,1.0070754027951583,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.03,2,U56,PXL_2M,PXL,MA200,rw,0.08251814403891866,0.8645882158650419,-0.17997690034683023,0.7539723951233842,0.9714145211962922,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,2,U56,PXL_2M,PXL,MA200,dg,0.06254206496282144,0.9643485344451646,-0.11937276229677496,0.7869611168931019,1.1147210553154865,"KILL(H1,H2)","KILL(H1,CAGR)"
A,0.03,2,U56,PXL_5M,PXL,EWALL,rw,0.07017299107734987,0.6576311086245459,-0.20039563212446798,0.2697903208803699,0.9688062976161358,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,2,U56,PXL_5M,PXL,EWALL,dg,0.07017299107734987,0.6576311086245459,-0.20039563212446798,0.2697903208803699,0.9688062976161358,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,2,U56,PXL_5M,PXL,MA200,rw,0.07946949987756202,0.7906900438866693,-0.18256254976773845,0.6469558978100635,0.9126284387936278,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,2,U56,PXL_5M,PXL,MA200,dg,0.055570346461564446,0.8439305054014072,-0.11101412701161784,0.6155229740383755,1.0250085074873354,"KILL(H1,H2)","KILL(H1,CAGR)"
A,0.03,3,SMALL439,NONE,NONE,EWALL,rw,0.09322885449353957,0.6295249401696966,-0.37044296338497484,0.7354929163846449,0.5730979925279345,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,NONE,NONE,EWALL,dg,0.09322885449353957,0.6295249401696966,-0.37044296338497484,0.7354929163846449,0.5730979925279345,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,NONE,NONE,MA200,rw,0.058671591820889324,0.463926375902769,-0.3875078268383998,0.45027712084988164,0.4833370191318009,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,NONE,NONE,MA200,dg,0.03264957110829214,0.49724339777257553,-0.1460177846094598,0.47336862599954865,0.5201942510892837,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.03,3,SMALL439,DV_0.5M,DV,EWALL,rw,0.06526260100285386,0.4473689335166924,-0.3965523492078791,0.5302197173104161,0.39197542357105897,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,DV_0.5M,DV,EWALL,dg,0.06526260100285386,0.4473689335166924,-0.3965523492078791,0.5302197173104161,0.39197542357105897,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,DV_0.5M,DV,MA200,rw,0.04183245030676064,0.3388727098749573,-0.4055987427053678,0.3919418821582408,0.29939498911805684,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,DV_0.5M,DV,MA200,dg,0.020617028607006427,0.3049346293730722,-0.17731636244255733,0.33130008649004516,0.2799164789190034,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.03,3,SMALL439,VOLSH_0.5M,VOLSH,EWALL,rw,0.08184402486969455,0.532992330234269,-0.3999425773303612,0.6113032922316489,0.482571333090157,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_0.5M,VOLSH,EWALL,dg,0.08184402486969455,0.532992330234269,-0.3999425773303612,0.6113032922316489,0.482571333090157,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_0.5M,VOLSH,MA200,rw,0.05376704943274668,0.4087723806046991,-0.42140940939977567,0.4489784521830544,0.38071674565189884,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_0.5M,VOLSH,MA200,dg,0.027657287014514864,0.3963751090363075,-0.1703417565998877,0.40551756055789545,0.38775461530575517,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.03,3,SMALL439,PXL_0.5M,PXL,EWALL,rw,0.04853327713405231,0.37430260953907274,-0.39276308805867954,0.5196467804569149,0.27600437509120024,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,PXL_0.5M,PXL,EWALL,dg,0.04853327713405231,0.37430260953907274,-0.39276308805867954,0.5196467804569149,0.27600437509120024,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,PXL_0.5M,PXL,MA200,rw,0.029162011232223728,0.2704344722155022,-0.3866977674458625,0.3416524585931321,0.2184823649101446,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,PXL_0.5M,PXL,MA200,dg,0.017125665388251,0.2709259695857506,-0.18320620100399487,0.3370812268341365,0.21036439343731825,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.03,3,SMALL439,DV_1M,DV,EWALL,rw,0.05471274861637321,0.3888499752199049,-0.40291012800891224,0.4851277339473648,0.3222786143130531,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,DV_1M,DV,EWALL,dg,0.05471274861637321,0.3888499752199049,-0.40291012800891224,0.4851277339473648,0.3222786143130531,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,DV_1M,DV,MA200,rw,0.027672342756241974,0.250904797856151,-0.4136294365019886,0.33814478781682195,0.18240578660222886,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,DV_1M,DV,MA200,dg,0.013507612600502483,0.21119374736719593,-0.21308813374150182,0.26846253668667885,0.1557638628425001,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_1M,VOLSH,EWALL,rw,0.07832012914454944,0.5090718460289502,-0.40803321556213057,0.5907240417752874,0.4559483894192591,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_1M,VOLSH,EWALL,dg,0.07832012914454944,0.5090718460289502,-0.40803321556213057,0.5907240417752874,0.4559483894192591,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_1M,VOLSH,MA200,rw,0.04550343283775349,0.35601497019946704,-0.43644260636683896,0.4231363241112431,0.30617574176380674,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_1M,VOLSH,MA200,dg,0.023602304427274623,0.3405060121317008,-0.17847971776032912,0.36377905313374115,0.31823034341816486,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.03,3,SMALL439,PXL_1M,PXL,EWALL,rw,0.04123371463617276,0.33173616709472914,-0.39148827419574594,0.4650393469754264,0.23934389395560474,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,PXL_1M,PXL,EWALL,dg,0.04123371463617276,0.33173616709472914,-0.39148827419574594,0.4650393469754264,0.23934389395560474,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,PXL_1M,PXL,MA200,rw,0.024239296789555498,0.23757163936045608,-0.38388415921979957,0.3096305011278844,0.18266857814778376,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,PXL_1M,PXL,MA200,dg,0.015305214050853388,0.2438207914426043,-0.17579339057996557,0.3092345478371764,0.18213647792510065,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.03,3,SMALL439,DV_2M,DV,EWALL,rw,0.03880095778996662,0.30268681697199684,-0.41873626675645415,0.4311281463779247,0.21029857322564213,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,DV_2M,DV,EWALL,dg,0.03880095778996662,0.30268681697199684,-0.41873626675645415,0.4311281463779247,0.21029857322564213,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,DV_2M,DV,MA200,rw,0.009584949129597842,0.14030771733464373,-0.44171469137857533,0.2657624636846871,0.040574033140617444,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,DV_2M,DV,MA200,dg,0.006195291902952871,0.11762814505497707,-0.2552958286371859,0.2089773314727176,0.027916217783581485,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_2M,VOLSH,EWALL,rw,0.0728093613738019,0.4751963970108599,-0.40781819295955124,0.554321357359749,0.4245020024480203,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_2M,VOLSH,EWALL,dg,0.0728093613738019,0.4751963970108599,-0.40781819295955124,0.554321357359749,0.4245020024480203,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_2M,VOLSH,MA200,rw,0.03991693484243197,0.31971504699551356,-0.4161181641140196,0.3819939648898125,0.27468602151839666,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_2M,VOLSH,MA200,dg,0.02016739552928426,0.2945303270745245,-0.20563731639536043,0.2982554390317314,0.29104772069787943,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,PXL_2M,PXL,EWALL,rw,0.03533854601914421,0.2965208516536765,-0.39615578170193333,0.4458790298010941,0.1928955610550526,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,PXL_2M,PXL,EWALL,dg,0.03533854601914421,0.2965208516536765,-0.39615578170193333,0.4458790298010941,0.1928955610550526,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,PXL_2M,PXL,MA200,rw,0.016429882182788624,0.18486931643495003,-0.41302107150698886,0.3164254505928011,0.08179940183739634,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,PXL_2M,PXL,MA200,dg,0.01375736221702506,0.22030043215361317,-0.19753539719370994,0.32800452797507956,0.1195418283636851,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.03,3,SMALL439,DV_5M,DV,EWALL,rw,0.013758117201578157,0.1662769769158598,-0.4816403948104826,0.3110731705394554,0.05893353391763866,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,DV_5M,DV,EWALL,dg,0.013758117201578157,0.1662769769158598,-0.4816403948104826,0.3110731705394554,0.05893353391763866,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,DV_5M,DV,MA200,rw,-0.013374817135534678,0.0028670047597712067,-0.5360156636847956,0.13890930814175623,-0.10548992820968742,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,DV_5M,DV,MA200,dg,-0.004919426427174245,-0.019550115244381838,-0.31182509725070406,0.09183221187346587,-0.13099389058186073,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_5M,VOLSH,EWALL,rw,0.05600285673812189,0.38143054762219836,-0.4175079955658292,0.47816167644316643,0.31654812809811583,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_5M,VOLSH,EWALL,dg,0.05600285673812189,0.38143054762219836,-0.4175079955658292,0.47816167644316643,0.31654812809811583,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_5M,VOLSH,MA200,rw,0.02667238628562596,0.23904864366490217,-0.47172055600585283,0.34336180938483934,0.16120664317407285,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,VOLSH_5M,VOLSH,MA200,dg,0.01445539074108515,0.2195862718170849,-0.24766396995359075,0.24609199623214986,0.19407347931787114,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,PXL_5M,PXL,EWALL,rw,0.013203775767613113,0.16220708132213724,-0.40786939191740323,0.25590419761472083,0.09478563753795176,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,PXL_5M,PXL,EWALL,dg,0.013203775767613113,0.16220708132213724,-0.40786939191740323,0.25590419761472083,0.09478563753795176,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,PXL_5M,PXL,MA200,rw,-0.00323157369224214,0.053564364248444574,-0.4272803196912237,0.13649591238212888,-0.012691886404082087,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,SMALL439,PXL_5M,PXL,MA200,dg,0.002938241119773588,0.07664721593447242,-0.24380702848752756,0.14479015928650288,0.012448468344814572,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.03,3,U56,NONE,NONE,EWALL,rw,0.1253042238479538,1.0678604467992856,-0.22571383364200415,1.1314654383527665,1.0176782186013595,"KILL(H1,H2,DD)",KILL(DD)
A,0.03,3,U56,NONE,NONE,EWALL,dg,0.1253042238479538,1.0678604467992856,-0.22571383364200415,1.1314654383527665,1.0176782186013595,"KILL(H1,H2,DD)",KILL(DD)
A,0.03,3,U56,NONE,NONE,MA200,rw,0.10862381474934302,1.032186074228163,-0.1867913034118348,1.1018555571393673,0.9825886126049359,"KILL(H1,H2,DD)",KEEP
A,0.03,3,U56,NONE,NONE,MA200,dg,0.07734710892476038,1.1081398408374596,-0.12030967005839688,1.113092057437875,1.1061485253766723,"KILL(H1,H2)",KILL(CAGR)
A,0.03,3,U56,PXL_0.5M,PXL,EWALL,rw,0.09944280939596872,0.9247262369374453,-0.22078430417182704,0.8920108406211946,0.966212680026495,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.03,3,U56,PXL_0.5M,PXL,EWALL,dg,0.09944280939596872,0.9247262369374453,-0.22078430417182704,0.8920108406211946,0.966212680026495,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.03,3,U56,PXL_0.5M,PXL,MA200,rw,0.08516227865494685,0.8733797104966223,-0.18007607869450326,0.8084369671148427,0.9379395352970923,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,3,U56,PXL_0.5M,PXL,MA200,dg,0.06418268681185446,0.9602553226050622,-0.1218985459016666,0.8570502938326923,1.053314667716375,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,3,U56,PXL_1M,PXL,EWALL,rw,0.09776965948857641,0.9191820545544488,-0.22206351664321633,0.8717971485998032,0.9769750305885733,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.03,3,U56,PXL_1M,PXL,EWALL,dg,0.09776965948857641,0.9191820545544488,-0.22206351664321633,0.8717971485998032,0.9769750305885733,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.03,3,U56,PXL_1M,PXL,MA200,rw,0.0867480947146817,0.8766388209578264,-0.17784864502089515,0.7934416525182136,0.9585775501306523,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,3,U56,PXL_1M,PXL,MA200,dg,0.06542456638040406,0.9717893905772216,-0.12316955513545502,0.8334126492453446,1.0927661151783095,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,3,U56,PXL_2M,PXL,EWALL,rw,0.09247406679498749,0.9080052488467477,-0.22015815397179683,0.8350294718322967,0.99601593849664,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.03,3,U56,PXL_2M,PXL,EWALL,dg,0.09247406679498749,0.9080052488467477,-0.22015815397179683,0.8350294718322967,0.99601593849664,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.03,3,U56,PXL_2M,PXL,MA200,rw,0.08180911866286844,0.8578534773725446,-0.18003437230920416,0.7539723951233842,0.960205218010781,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,3,U56,PXL_2M,PXL,MA200,dg,0.06201473142955094,0.956740694697534,-0.11941417619646255,0.7869611168931019,1.1017983034611776,"KILL(H1,H2)","KILL(H1,CAGR)"
A,0.03,3,U56,PXL_5M,PXL,EWALL,rw,0.06997329343106418,0.6559788524525134,-0.20039563212446798,0.2697903208803699,0.9658419015702696,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,3,U56,PXL_5M,PXL,EWALL,dg,0.06997329343106418,0.6559788524525134,-0.20039563212446798,0.2697903208803699,0.9658419015702696,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,3,U56,PXL_5M,PXL,MA200,rw,0.07925413786100233,0.7887629699124413,-0.18256254976773867,0.6469558978100635,0.909210888670142,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.03,3,U56,PXL_5M,PXL,MA200,dg,0.0554202017996448,0.841798889153151,-0.11101412701161784,0.6155229740383755,1.0213541883236656,"KILL(H1,H2)","KILL(H1,CAGR)"
A,0.05,1,SMALL439,NONE,NONE,EWALL,rw,0.09654250778215712,0.6481203413298418,-0.3675252342831766,0.7585860911417849,0.5890766820086989,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,NONE,NONE,EWALL,dg,0.09654250778215712,0.6481203413298418,-0.3675252342831766,0.7585860911417849,0.5890766820086989,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,NONE,NONE,MA200,rw,0.06171288503663819,0.483571226142738,-0.3849870436757189,0.47396286797202203,0.5004195582502255,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,NONE,NONE,MA200,dg,0.034166808687470684,0.5183576578169319,-0.14453483838564074,0.4986312081937856,0.537811580478543,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.05,1,SMALL439,DV_0.5M,DV,EWALL,rw,0.06848987306169363,0.46454486214178464,-0.3939289839639205,0.5505273456548789,0.407062290635401,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,DV_0.5M,DV,EWALL,dg,0.06848987306169363,0.46454486214178464,-0.3939289839639205,0.5505273456548789,0.407062290635401,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,DV_0.5M,DV,MA200,rw,0.04463416686082211,0.35587861197398046,-0.40338279168873015,0.4112181536180035,0.3147383969130348,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,DV_0.5M,DV,MA200,dg,0.022053688596138432,0.3233038291722835,-0.1736290510738333,0.35201061659166555,0.2960619982629005,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.05,1,SMALL439,VOLSH_0.5M,VOLSH,EWALL,rw,0.08521515936430668,0.5505521797879567,-0.3972990143258598,0.6326291118942002,0.4975728813816932,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,VOLSH_0.5M,VOLSH,EWALL,dg,0.08521515936430668,0.5505521797879567,-0.3972990143258598,0.6326291118942002,0.4975728813816932,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,VOLSH_0.5M,VOLSH,MA200,rw,0.056855449072195974,0.4271354898309924,-0.41900181300540196,0.470268039088643,0.39692038714275957,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,VOLSH_0.5M,VOLSH,MA200,dg,0.029206856609661713,0.41614730957829366,-0.1689109926479534,0.4284404086543318,0.4045243986535893,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.05,1,SMALL439,PXL_0.5M,PXL,EWALL,rw,0.05172067695375904,0.3930869535785993,-0.38981096168118934,0.5431900919566185,0.2917059169893043,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,PXL_0.5M,PXL,EWALL,dg,0.05172067695375904,0.3930869535785993,-0.38981096168118934,0.5431900919566185,0.2917059169893043,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,PXL_0.5M,PXL,MA200,rw,0.031894020403290924,0.28862623049029185,-0.38421511928817953,0.3638074978909888,0.23382418822744386,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,PXL_0.5M,PXL,MA200,dg,0.0186003244266173,0.2909466177781578,-0.1794342111663535,0.36073975779278405,0.22706367874292624,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.05,1,SMALL439,DV_1M,DV,EWALL,rw,0.057568678956626096,0.40406213031746446,-0.4005554934896255,0.502749275396848,0.3359149516675457,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,DV_1M,DV,EWALL,dg,0.057568678956626096,0.40406213031746446,-0.4005554934896255,0.502749275396848,0.3359149516675457,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,DV_1M,DV,MA200,rw,0.03007948554374429,0.26551233466024377,-0.41179742154016186,0.3544784172433166,0.19575095338007256,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,DV_1M,DV,MA200,dg,0.014756998676075161,0.22700002609780415,-0.20991970661201098,0.28593952321920235,0.16995506717022493,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,VOLSH_1M,VOLSH,EWALL,rw,0.08169698508926126,0.5264304899849761,-0.40545033949220655,0.6119641461248745,0.4706668956204896,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,VOLSH_1M,VOLSH,EWALL,dg,0.08169698508926126,0.5264304899849761,-0.40545033949220655,0.6119641461248745,0.4706668956204896,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,VOLSH_1M,VOLSH,MA200,rw,0.04854613993878365,0.37394127664718124,-0.4341122714617526,0.4437308933171766,0.32216348671441203,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,VOLSH_1M,VOLSH,MA200,dg,0.025120232943393273,0.3596677371444483,-0.1770950776439223,0.3858301995479551,0.33462330898571496,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.05,1,SMALL439,PXL_1M,PXL,EWALL,rw,0.04236768766890098,0.3385005255213454,-0.3904211649774151,0.473772445578009,0.24477941785610974,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,PXL_1M,PXL,EWALL,dg,0.04236768766890098,0.3385005255213454,-0.3904211649774151,0.473772445578009,0.24477941785610974,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,PXL_1M,PXL,MA200,rw,0.02521456580559911,0.24410712535437992,-0.3829849801137545,0.3180233632055721,0.18779355926170313,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,PXL_1M,PXL,MA200,dg,0.015838213895907005,0.2509766521294782,-0.17431567132100556,0.3176824239592595,0.18807684073208875,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.05,1,SMALL439,DV_2M,DV,EWALL,rw,0.041255901188012034,0.3159023702562809,-0.4167529635017939,0.4458853200497542,0.22256211709471554,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,DV_2M,DV,EWALL,dg,0.041255901188012034,0.3159023702562809,-0.4167529635017939,0.4458853200497542,0.22256211709471554,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,DV_2M,DV,MA200,rw,0.011592082501630241,0.15255997814390104,-0.44027511087900195,0.2794292504813152,0.05181020684467874,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,DV_2M,DV,MA200,dg,0.007248923816369768,0.13084302747312834,-0.2526649637671132,0.22344933343632287,0.03989569823745129,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.05,1,SMALL439,VOLSH_2M,VOLSH,EWALL,rw,0.0761557963048698,0.49217482990150124,-0.4051642804453017,0.5750051931195606,0.4390123191075746,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
