panel,cost,share,key,S,CAGR,DD,p4b,p4a,f4b
u56,25.0,0.53,R6,0.9625395177645986,0.11958262253254248,-0.18726403542375558,True,False,False
u56,25.0,0.53,R3,0.9707911711263404,0.11726434587965517,-0.18422734320482081,True,False,False
u56,25.0,0.53,RND,0.9434220654626518,0.10375099575222468,-0.17578377155842262,False,False,False
u56,25.0,0.75,NONE,1.033313681154541,0.1191436323653714,-0.17698175426315577,True,False,False
u56,25.0,0.75,INV,0.9261358290457556,0.09871547522105573,-0.16761091865095368,False,False,False
u56,25.0,0.75,POS,1.0522357281807515,0.12406216215061949,-0.1783523451997273,True,False,False
u56,25.0,0.75,MOM,1.013831855285503,0.11686514925687552,-0.17243835026875243,True,False,False
u56,25.0,0.75,R6,0.9687921474258219,0.10989611227235585,-0.178877808189708,True,False,False
u56,25.0,0.75,R3,0.9463461562831607,0.10554679110171028,-0.17587909454997508,False,False,False
u56,25.0,0.75,RND,0.9769991594258683,0.10356009980011827,-0.16666985709914084,False,False,False
u56,25.0,1.0,NONE,1.0213966128532095,0.10935162414349286,-0.17246964519377117,True,False,False
u56,25.0,1.0,INV,0.9675426043126326,0.10002574931838071,-0.167151483759735,False,False,False
u56,25.0,1.0,POS,1.038330894308707,0.11238852268469013,-0.17165618759149492,True,False,False
u56,25.0,1.0,MOM,0.9958638179393245,0.10582323011747685,-0.1690122449186302,False,False,False
u56,25.0,1.0,R6,0.9830446807315308,0.10409563597461524,-0.17524548539463192,False,False,False
u56,25.0,1.0,R3,0.9782578653671501,0.10233798087673618,-0.16879047859067697,False,False,False
u56,25.0,1.0,RND,0.9916483727543479,0.10219287612087458,-0.16536027284817367,False,False,False
broad,10.0,0.05,NONE,0.8243073644786649,0.16392587618324272,-0.23988843771808588,False,False,False
broad,10.0,0.05,INV,0.572945092881958,0.05903351501632215,-0.21191263611532496,False,False,False
broad,10.0,0.05,POS,1.006979113954756,0.22305442070255066,-0.2970795275592937,False,False,False
broad,10.0,0.05,MOM,0.8186821989083488,0.1651732774143635,-0.26172862133133945,False,False,False
broad,10.0,0.05,R6,0.7674574705268268,0.14701111832091307,-0.250081780045442,False,False,False
broad,10.0,0.05,R3,0.7471705532802418,0.14010888375734232,-0.23515015242836101,False,False,False
broad,10.0,0.05,RND,0.9062428033881812,0.1407961993799316,-0.17264118230751435,False,True,False
broad,10.0,0.1,NONE,0.7838728968807361,0.13198194459031187,-0.21482529387200222,False,False,False
broad,10.0,0.1,INV,0.5778026276529106,0.05756209863010109,-0.19022322794916025,False,False,False
broad,10.0,0.1,POS,0.966226175450549,0.18554105014246547,-0.22587052646322248,False,False,False
broad,10.0,0.1,MOM,0.8614003424053572,0.1520287472610775,-0.22376501023138706,False,False,False
broad,10.0,0.1,R6,0.7342875364441144,0.12167924368139715,-0.22754214533552664,False,False,False
broad,10.0,0.1,R3,0.7664346979626412,0.12317008638158478,-0.20298359569311253,False,True,False
broad,10.0,0.1,RND,0.9204538233298941,0.12533742402287262,-0.18506557474492047,False,True,True
broad,10.0,0.15,NONE,0.8314381919772577,0.12675734109715964,-0.21579823921837338,False,False,False
broad,10.0,0.15,INV,0.6953099368583532,0.07103393947681425,-0.18088377055104954,False,True,False
broad,10.0,0.15,POS,0.8974483357222973,0.15145814162444626,-0.23383495731667647,False,False,False
broad,10.0,0.15,MOM,0.9000001485446709,0.14422764101810892,-0.20930609560925428,False,True,False
broad,10.0,0.15,R6,0.8704740668013373,0.13244829804930025,-0.21051221603418213,False,True,False
broad,10.0,0.15,R3,0.8776975602596131,0.12874722639718583,-0.19386069938682682,False,True,False
broad,10.0,0.15,RND,0.9643588571627069,0.12396506944049346,-0.18756222781670473,False,True,True
broad,10.0,0.2,NONE,0.8905448318963873,0.12921805280054133,-0.20435475257156444,False,True,False
broad,10.0,0.2,INV,0.7002043271616366,0.07233162694302675,-0.1749759423447177,False,True,False
broad,10.0,0.2,POS,0.9825963504375119,0.15813036291998528,-0.21485816326671747,False,False,False
broad,10.0,0.2,MOM,0.9110762023599766,0.1380448610913183,-0.21460905865133073,False,False,False
broad,10.0,0.2,R6,0.9795690583493751,0.14313277962375226,-0.20005744616316512,True,True,True
broad,10.0,0.2,R3,0.8908586660756624,0.12362196418050786,-0.19093580304398972,True,True,False
broad,10.0,0.2,RND,1.0536886188386798,0.1322447488393501,-0.1812522776408768,True,True,True
broad,10.0,0.27,NONE,0.8826667269916824,0.11842768623621636,-0.20374517421238314,False,True,False
broad,10.0,0.27,INV,0.7986385860118955,0.08410831329062529,-0.18791118347832902,False,True,False
broad,10.0,0.27,POS,0.9995133705151147,0.1471384041104984,-0.20135534273190525,True,True,True
broad,10.0,0.27,MOM,0.9276113207963032,0.13120833512161933,-0.2114975121826388,False,True,False
broad,10.0,0.27,R6,0.987891480604342,0.13479928544170727,-0.19759896288293788,True,True,True
broad,10.0,0.27,R3,0.8939512774365607,0.11503347580337375,-0.21096858236289617,False,True,False
broad,10.0,0.27,RND,1.0041419180198858,0.1193281490138991,-0.18127292737602918,True,True,True
broad,10.0,0.35,NONE,0.9093948513213729,0.11635771075635248,-0.20002956461791288,False,True,False
broad,10.0,0.35,INV,0.7891842659732634,0.08331271241205451,-0.18773780569069032,False,True,False
broad,10.0,0.35,POS,0.9961306080175941,0.13714990390429627,-0.19797831273228128,True,True,True
broad,10.0,0.35,MOM,0.8991536636755342,0.1188932394841109,-0.2062169343853283,False,True,False
broad,10.0,0.35,R6,0.966035873368752,0.12494917648774151,-0.18945351878617667,True,True,True
broad,10.0,0.35,R3,0.971612859738085,0.12052061611308384,-0.19191447096766334,True,True,True
broad,10.0,0.35,RND,1.0093174795868523,0.11420943250241677,-0.18514308082871378,True,True,True
broad,10.0,0.53,NONE,1.0185890912059892,0.12185693251815599,-0.1884900375539359,True,True,True
broad,10.0,0.53,INV,0.9074041036263771,0.09714344229999305,-0.1853696829925432,False,True,False
broad,10.0,0.53,POS,0.9981487733287701,0.12376263744012683,-0.1968407472665582,True,True,True
broad,10.0,0.53,MOM,0.9723325274338172,0.11792563106818421,-0.19236324536373117,False,True,True
broad,10.0,0.53,R6,0.9808467153206737,0.11674080102841211,-0.19059054114534602,True,True,True
broad,10.0,0.53,R3,0.9899650871501611,0.1146606549802589,-0.1850143930364545,True,True,True
broad,10.0,0.53,RND,1.0141509962844806,0.10897968815230374,-0.1857628111821853,True,True,True
broad,10.0,0.75,NONE,1.0332332437027996,0.11583819766055492,-0.18531548500140504,True,True,True
broad,10.0,0.75,INV,0.9826186187364044,0.10483835375308481,-0.18402906705503874,False,True,False
broad,10.0,0.75,POS,1.070799812045169,0.12234777947212261,-0.18666503393083844,True,True,True
broad,10.0,0.75,MOM,1.014134685376727,0.1135797480143117,-0.1863529186850854,True,True,True
broad,10.0,0.75,R6,1.019492663173078,0.1136773571799845,-0.18617227428082028,True,True,True
broad,10.0,0.75,R3,1.004006891814253,0.11004354396656346,-0.18417801007768897,True,True,True
broad,10.0,0.75,RND,1.011759375105398,0.10657093790207317,-0.17992875514775242,False,True,True
broad,10.0,1.0,NONE,1.0268505954411111,0.10990291290725418,-0.182674764846817,True,True,True
broad,10.0,1.0,INV,0.9992956354424372,0.10507146570722248,-0.18144030842821013,False,True,True
broad,10.0,1.0,POS,1.0350633144866987,0.11180628783516267,-0.18335806744860772,True,True,True
broad,10.0,1.0,MOM,0.9937001023441029,0.10560357857188629,-0.18359197813319783,False,True,True
broad,10.0,1.0,R6,0.9967161490795696,0.10594930561638805,-0.18427597244637184,False,True,True
broad,10.0,1.0,R3,1.029922811089592,0.10908182046311432,-0.18161866120298087,True,True,True
broad,10.0,1.0,RND,1.012136130468535,0.1054805066507587,-0.17838434268436587,False,True,True
broad,25.0,0.05,NONE,0.6644600809918746,0.1253090518761555,-0.24851095887362296,False,True,False
broad,25.0,0.05,INV,0.15134472023345397,0.010688029692201617,-0.2672108494702856,False,False,False
broad,25.0,0.05,POS,0.8290903246565654,0.17511215073893904,-0.3225936163911399,False,False,False
broad,25.0,0.05,MOM,0.6649844583268191,0.12732272138372913,-0.2840868268177146,False,False,False
broad,25.0,0.05,R6,0.6131470629449025,0.11103059629325984,-0.25766690204803755,False,True,False
broad,25.0,0.05,R3,0.5645197098589199,0.09858953174617757,-0.24098828377075376,False,True,False
broad,25.0,0.05,RND,0.7634201702402844,0.11515832805811055,-0.17415511994633304,False,True,False
broad,25.0,0.1,NONE,0.6255307544769747,0.10042425423929369,-0.2156553751147905,False,True,False
broad,25.0,0.1,INV,0.21012377575558586,0.016880660435174333,-0.23402273420617747,False,False,False
broad,25.0,0.1,POS,0.8050640261452721,0.14874251530817828,-0.23902648635598023,False,True,False
broad,25.0,0.1,MOM,0.7219486474820463,0.12284775498175526,-0.2249662880171397,False,True,False
broad,25.0,0.1,R6,0.5805766105195888,0.09138114961872779,-0.2287347582367676,False,True,False
broad,25.0,0.1,R3,0.5845112432578271,0.08886006921677114,-0.21641953146783566,False,True,False
broad,25.0,0.1,RND,0.7841554454794523,0.10433236953461544,-0.19374504928636838,False,True,False
broad,25.0,0.15,NONE,0.6741113817798446,0.09898398196214342,-0.21672423052619216,False,True,False
broad,25.0,0.15,INV,0.3912665543392161,0.036826441101411866,-0.18838830890035185,False,True,False
broad,25.0,0.15,POS,0.7412985656539883,0.12064161824965658,-0.23510767241178487,False,True,False
broad,25.0,0.15,MOM,0.7704535629637328,0.12006791378100834,-0.2101014337092385,False,True,False
broad,25.0,0.15,R6,0.7152246226217537,0.10516692231514213,-0.2119407242793646,False,True,False
broad,25.0,0.15,R3,0.6923749896451513,0.09761965971940811,-0.20168548576544298,False,True,False
broad,25.0,0.15,RND,0.8293612902177139,0.10449611649017299,-0.19680634288614984,False,True,False
broad,25.0,0.2,NONE,0.7398699708511026,0.10420172457314236,-0.2055909580523969,False,True,False
broad,25.0,0.2,INV,0.43108793740876733,0.04164192781794296,-0.1797309302410759,False,True,False
broad,25.0,0.2,POS,0.8288766004649495,0.12954351053614,-0.22511704753739448,False,True,False
broad,25.0,0.2,MOM,0.7807590542396157,0.11530472768574129,-0.21554020821004782,False,True,False
broad,25.0,0.2,R6,0.8309499832792948,0.11833433664660542,-0.20109489935028613,False,True,False
broad,25.0,0.2,R3,0.7056034699436639,0.0944498468675754,-0.20390480040135228,False,True,False
broad,25.0,0.2,RND,0.9252796764161854,0.11426234407499258,-0.18528303005477753,False,True,False
broad,25.0,0.27,NONE,0.7353671393252943,0.09604181493854336,-0.20472271293446387,False,True,False
broad,25.0,0.27,INV,0.5650741229604411,0.05704742241810967,-0.1927938225300675,False,True,False
broad,25.0,0.27,POS,0.8508851060308561,0.12219959514550927,-0.21347902203947344,False,True,False
broad,25.0,0.27,MOM,0.8034990759951128,0.11120463386057988,-0.2126038678338944,False,True,False
broad,25.0,0.27,R6,0.8446736987020627,0.1127096264980123,-0.19851773809921802,False,True,False
broad,25.0,0.27,R3,0.7099120575893244,0.08843333264584552,-0.22554522882648298,False,True,False
broad,25.0,0.27,RND,0.8796824642483102,0.10290180265036208,-0.1945594693689653,False,True,False
broad,25.0,0.35,NONE,0.7671520172008727,0.09587920160501784,-0.20323921581900095,False,True,False
broad,25.0,0.35,INV,0.5823064233909592,0.059233032628971394,-0.19257278998466976,False,True,False
broad,25.0,0.35,POS,0.8518967910876302,0.11469201839490939,-0.2007146648637227,False,True,False
broad,25.0,0.35,MOM,0.7775132109967767,0.10070880423177098,-0.2075415948357181,False,True,False
broad,25.0,0.35,R6,0.8270722746908532,0.10476450229767575,-0.19070637660732526,False,True,False
broad,25.0,0.35,R3,0.7929064488632661,0.09578844069910919,-0.2064505207437769,False,True,False
broad,25.0,0.35,RND,0.8837841112576017,0.0985272796920802,-0.19024776241015995,False,True,False
broad,25.0,0.53,NONE,0.886291200066936,0.10425984728798654,-0.19312595174507308,False,True,False
broad,25.0,0.53,INV,0.7416472150543318,0.07762360455669848,-0.19016342874554248,False,True,False
broad,25.0,0.53,POS,0.8625652366984279,0.10499722706677383,-0.2107242608110772,False,True,False
broad,25.0,0.53,MOM,0.8535097923810754,0.1018648076815265,-0.19467609347734016,False,True,False
broad,25.0,0.53,R6,0.846615302414611,0.09898998294506955,-0.19532412295317014,False,True,False
broad,25.0,0.53,R3,0.8287921166006113,0.09399071739398157,-0.18978744136901426,False,True,False
broad,25.0,0.53,RND,0.8878940164771225,0.09408638560241478,-0.1912102215804895,False,True,False
broad,25.0,0.75,NONE,0.9099729424825062,0.10060650174814123,-0.19044220949917445,False,True,False
broad,25.0,0.75,INV,0.8472623712663192,0.08898892611101239,-0.18923815016783763,False,True,False
broad,25.0,0.75,POS,0.9462983702235195,0.1066473732508777,-0.19178241785618388,False,True,False
broad,25.0,0.75,MOM,0.8971828644831723,0.09912747781620035,-0.1915242493964665,False,True,False
broad,25.0,0.75,R6,0.8934937169326681,0.0981981654966666,-0.19134604770656205,False,True,False
broad,25.0,0.75,R3,0.8552344039551515,0.09211309599774431,-0.1907399762849329,False,True,False
broad,25.0,0.75,RND,0.8846630328605235,0.09189575031977149,-0.18523533448806018,False,True,False
broad,25.0,1.0,NONE,0.9053556346531977,0.09563084601041649,-0.18796063541741603,False,True,False
broad,25.0,1.0,INV,0.8751337634802138,0.09076353018767636,-0.18671271206393147,False,True,False
broad,25.0,1.0,POS,0.9112500861745699,0.0971091792910872,-0.1887021146836636,False,True,False
broad,25.0,1.0,MOM,0.8737043694678513,0.09159919209278566,-0.1888743583243504,False,True,False
broad,25.0,1.0,R6,0.8736893151594889,0.09159682340340813,-0.1896105675452946,False,True,False
broad,25.0,1.0,R3,0.8980428282207241,0.09377403257347061,-0.1869097790942702,False,True,False
broad,25.0,1.0,RND,0.8846595932412895,0.09091870945221259,-0.18367357926458105,False,True,False
small,10.0,0.05,NONE,0.507147373013729,0.09449020498480021,-0.35847700571380414,False,False,False
small,10.0,0.05,INV,0.42803295520478823,0.05175912800613647,-0.349807404307822,False,False,False
small,10.0,0.05,POS,0.32259395799096724,0.04989870826500664,-0.34767843723208347,False,False,False
small,10.0,0.05,MOM,0.5892295699458567,0.11603049520877162,-0.3723061549459443,False,False,False
small,10.0,0.05,R6,0.5624392379329964,0.109026987610642,-0.3409336343264363,False,False,False
small,10.0,0.05,R3,0.4980729530358336,0.09149718465404955,-0.3090202324590794,False,False,False
small,10.0,0.05,RND,0.34665796362152745,0.05119937333748115,-0.3357176144436963,False,False,False
small,10.0,0.1,NONE,0.5252286111997254,0.08549347127500684,-0.31906287994435123,False,False,False
small,10.0,0.1,INV,0.32670062850723974,0.03569636895725603,-0.33628999590356246,False,False,False
small,10.0,0.1,POS,0.5282230295321872,0.09041398851782811,-0.3534404680195252,False,False,False
small,10.0,0.1,MOM,0.5534634769408248,0.0927546087361808,-0.32803074730813864,False,False,False
small,10.0,0.1,R6,0.538781753503273,0.08892156701592002,-0.3283923091481239,False,False,False
small,10.0,0.1,R3,0.48102596762932603,0.07644508299154817,-0.32990135210512217,False,False,False
small,10.0,0.1,RND,0.30636346771453665,0.03873050998381733,-0.31439552012311,False,False,False
small,10.0,0.15,NONE,0.4952424068248316,0.07460189798330563,-0.3243760569589571,False,False,False
small,10.0,0.15,INV,0.33371363470480786,0.03680299776981677,-0.34467841753871997,False,False,False
small,10.0,0.15,POS,0.4497689824302873,0.06833369693459668,-0.3319815208051743,False,False,False
small,10.0,0.15,MOM,0.6441248179690998,0.1048892670609225,-0.31721456756842803,False,True,False
small,10.0,0.15,R6,0.5752753174285438,0.09014450453068923,-0.3248318613711566,False,False,False
small,10.0,0.15,R3,0.5067433564036731,0.07576427338990221,-0.33684821028149603,False,False,False
small,10.0,0.15,RND,0.196364247700999,0.018874853182109685,-0.3502608460626694,False,False,False
small,10.0,0.2,NONE,0.45117065555381797,0.06405769017383922,-0.3449910385787188,False,False,False
small,10.0,0.2,INV,0.4062126500905805,0.04727513570242725,-0.3552568554751394,False,False,False
small,10.0,0.2,POS,0.4666987588021915,0.06906441986894096,-0.3372758657243312,False,False,False
small,10.0,0.2,MOM,0.5426556067371376,0.08136155334221429,-0.32464354003364615,False,False,False
small,10.0,0.2,R6,0.5003436447363547,0.07292374664311052,-0.3313379716587832,False,False,False
small,10.0,0.2,R3,0.40367613637567823,0.054477051936812515,-0.3513618230761525,False,False,False
small,10.0,0.2,RND,0.22267331208035038,0.022908662986045325,-0.3439632881071414,False,False,False
small,10.0,0.27,NONE,0.4688726129839194,0.06427060716819133,-0.3234627697046297,False,False,False
small,10.0,0.27,INV,0.5042122481317779,0.061769103081943166,-0.3588719536795749,False,False,False
small,10.0,0.27,POS,0.37319080274880073,0.05003813971220472,-0.3677114810937834,False,False,False
small,10.0,0.27,MOM,0.4685040872804114,0.06505912035260009,-0.3421101067782729,False,False,False
small,10.0,0.27,R6,0.4186984062889698,0.055777266116711965,-0.3671967372869872,False,False,False
small,10.0,0.27,R3,0.4046892030415366,0.05300105474598871,-0.3743237022560516,False,False,False
small,10.0,0.27,RND,0.3022681361347173,0.03554199435927896,-0.3583666361918191,False,False,False
small,10.0,0.35,NONE,0.46758361183365427,0.06214425886768926,-0.3370921173240877,False,False,False
small,10.0,0.35,INV,0.4728339066194282,0.057489805239148595,-0.3718081204615111,False,False,False
small,10.0,0.35,POS,0.35028614807949104,0.04474618794082974,-0.36745352741374304,False,False,False
