,tpers,retsgn,volpers,retac,mompers,zero_return_share
EBS,0.9757135703555333,0.49188931297709926,0.9433962264150944,-0.04507418537836735,0.9784318700837351,0.01120915812067732
ECVT,0.9555012224938876,0.4864021399910834,0.9548910288900152,-0.030134410351525455,0.9442771084337349,0.022727272727272728
EFOR,0.9674511767651477,0.48831106870229013,0.9431412544620091,-0.04143075701741665,0.9731032732808932,0.007870259957071309
EGHT,0.9616925388082123,0.47542938931297707,0.9433962264150944,-0.039926107770475505,0.9700583608221264,0.03577390889577868
EGY,0.9599399098647972,0.4899809160305344,0.9474757776644569,-0.006103815525925051,0.97614818573966,0.041974719771046984
ELA,0.9787180771156735,0.5002385496183206,0.9597144314125446,-0.09070006619922953,0.992387718853083,0.1318864774624374
EMBC,0.9673558215451578,0.4744852282900627,0.9515938606847698,0.04092148674097014,0.9676674364896074,0.016100178890876567
EOLS,0.9677749360613811,0.49837436135624713,0.9415825809877855,0.010329902366559335,0.9700315457413249,0.012999071494893221
EPAC,0.9524286429644466,0.49809160305343514,0.950790413054564,-0.01662281121624788,0.9647297640192845,0.016217505366086335
EPC,0.9519278918377566,0.5104961832061068,0.9439061703212647,-0.012809092389465152,0.9690433900025375,0.006916289053183878
EPM,0.9667000500751126,0.47757633587786263,0.9416114227434982,-0.10561397283998585,0.971834559756407,0.04221321249701884
ESEA,0.9764646970455684,0.4739980916030534,0.9530851606323304,-0.061258963089032795,0.9753869576249683,0.07488671595516337
ESP,0.9474211316975463,0.4494274809160306,0.9436511983681795,-0.1281661844426302,0.9568637401674702,0.07631767231099451
ETD,0.9544316474712068,0.49117366412213737,0.9408465068842428,-0.018393369155140612,0.9576249682821619,0.013832578106367757
ETON,0.9642451759364359,0.48367346938775513,0.9568047337278106,0.004012479077805878,0.9666471620830895,0.04028556858745538
EVCM,0.9491371480472298,0.4780600461893765,0.9475218658892128,-0.01580362145000383,0.9465648854961832,0.016153846153846154
EVH,0.9722433460076045,0.5077793493635078,0.9366692728694292,0.01899755122910668,0.9829258828094684,0.020501944149876283
EVI,0.9459188783174762,0.4897423664122137,0.957164711881693,-0.07256211220008439,0.9568637401674702,0.1046983067016456
EVTC,0.9653106275622831,0.5066785396260018,0.9451435947079703,-0.049625226994002875,0.9586273252084669,0.016320474777448073
EYE,0.9688888888888889,0.49077822762033285,0.9508448540706606,0.03324397870661886,0.9721095334685599,0.007194244604316547
FC,0.9511767651477215,0.49689885496183206,0.9515553289138194,-0.03248610890959165,0.9720883024613043,0.019556403529692346
FEIM,0.9669504256384577,0.45085877862595425,0.9548699643039266,-0.12646964525104637,0.9614311088556204,0.05461483424755545
FET,0.9824612686349021,0.5142304504006632,0.9534189310241863,0.08762612406033107,0.9839667458432304,0.02430939226519337
FLNG,0.9647277227722773,0.4994487320837927,0.9566062176165803,-0.08215876455023251,0.9584133077415227,0.01046831955922865
FLO,0.9601902854281422,0.4906965648854962,0.9354920958694544,-0.033869987729117174,0.9738645013955849,0.021464345337467206
FLXS,0.971957936905358,0.4728053435114504,0.9541050484446711,-0.04503559102431305,0.9634610504947982,0.015740519914142617
FOSL,0.972458688032048,0.5042938931297709,0.9474757776644569,-0.010602674762106247,0.9832529814767825,0.0197948962556642
FTK,0.9664496745117677,0.49642175572519087,0.9520652728199898,-0.026880065243999544,0.9675209337731541,0.03362747436203196
FVRR,0.9548825710754018,0.5093612334801763,0.9508408796895214,-0.016635771575526592,0.9916932907348243,0.006604292790313704
FWRG,0.9247830279652844,0.4874493927125506,0.9471502590673575,-0.0002579701199615276,0.959349593495935,0.008090614886731391
GASS,0.9556835252879319,0.49761450381679384,0.9413564507904131,-0.011905373687004221,0.9657447348388734,0.04984497972811829
GBX,0.9651977966950426,0.5011927480916031,0.9497705252422234,0.04994769449147059,0.9687896472976402,0.008108752683043167
GCO,0.9629444166249375,0.4856870229007634,0.9454360020397756,-0.007124458929603338,0.9731032732808932,0.008585738134986884
GDYN,0.9830699774266366,0.5020304568527918,0.9511764705882353,-0.018098632069342858,0.9493891797556719,0.0898021308980213
GENI,0.951048951048951,0.4814814814814815,0.9423868312757202,0.018085866928066643,0.986223662884927,0.021534320323014805
GHM,0.9767150726089133,0.48831106870229013,0.9528301886792453,-0.07287054629837832,0.9698046181172292,0.015263534462198903
GIC,0.9672008012018027,0.48091603053435117,0.9495155532891382,-0.03583334398900551,0.9781781273788379,0.015979012640114476
GILT,0.9616925388082123,0.4940362595419847,0.938041815400306,0.016756252673469627,0.9779243846739406,0.04435964703076556
GLP,0.9584376564847271,0.49713740458015265,0.957164711881693,0.01746537415010438,0.9764019284445572,0.01788695444788934
GNK,0.9793345008756568,0.5244022273173927,0.9349622709306504,0.03443269834890952,0.9660956459671663,0.0504256712508186
GO,0.9702417854928704,0.4831584759801215,0.954574951330305,-0.04761484663110232,0.9865384615384616,0.006070640176600441
GOGO,0.9698910954516335,0.511144578313253,0.9491803278688524,0.03307356350411245,0.9648093841642229,0.018669075579644687
GPRE,0.9611917876815222,0.49117366412213737,0.9449260581336053,-0.04120395922011434,0.9703121035270236,0.018125447173861196
GRNT,0.9136975455265242,0.4893908281998631,0.9429051217464316,-0.06099685238611485,0.9504132231404958,0.10191518467852258
GRPN,0.9742136582601304,0.49906090689562654,0.9540063638993347,0.0240204345528904,0.983601841196778,0.02601931330472103
GSL,0.9744616925388082,0.5038167938931297,0.9502804691483937,0.008226669068343441,0.9736107586906877,0.046983067016456
GTM,0.9613702623906706,0.49554140127388535,0.9592307692307692,0.024770123553599737,0.9833206974981046,0.008911521323997454
GWRS,0.9550748752079867,0.4684857801691007,0.9412521440823327,-0.16584226714938108,0.955338153977031,0.028812908182865925
HCKT,0.9656985478217326,0.4739980916030534,0.9518103008669047,-0.07032512336406589,0.96422227860949,0.024803243501073217
HE,0.9491737606409615,0.49093511450381677,0.9518103008669047,-0.037068390552312994,0.9715808170515098,0.012640114476508467
HLF,0.9777165748622935,0.49236641221374045,0.9487506374298827,-0.008532334931898209,0.9878203501649327,0.009539709038874314
HLIT,0.9609414121181773,0.48258587786259544,0.9451810300866905,-0.06725278222602793,0.9774168992641461,0.04364416885284999
HLLY,0.9863891112890312,0.5051831375259157,0.9634664401019541,0.009405157289979264,0.9882943143812709,0.04488950276243094
HLMN,0.9477911646586346,0.4934164934164934,0.9394714407502132,0.016017400217522633,0.947986577181208,0.03185595567867036
HLX,0.9604406609914873,0.5059637404580153,0.9469658337582866,0.04485828515582493,0.9698046181172292,0.022895301693298356
HNRG,0.9586880320480721,0.4988072519083969,0.9495155532891382,0.011919032876445296,0.9753869576249683,0.03720486525160983
HNST,0.9816112084063048,0.5134328358208955,0.9485981308411215,0.0020020881642432006,0.9843893480257117,0.03877703206562267
HPK,0.9553191489361702,0.4898941289701636,0.956858407079646,0.05229095172350133,0.9808429118773946,0.10485810485810486
HSHP,0.9878971255673222,0.5040745052386496,0.9303904923599321,-0.07052038742113927,0.9901315789473685,0.02441860465116279
HSTM,0.9749624436654982,0.5035782442748091,0.9319224885262621,-0.07074745834033012,0.9698046181172292,0.014071070832339614
HTLD,0.9539308963445168,0.4942748091603053,0.9403365629780724,-0.021802349487664102,0.9779243846739406,0.02241831624135464
HUN,0.9672008012018027,0.5019083969465649,0.9451810300866905,-0.016626331194791,0.9708195889368181,0.010493679942761746
HZO,0.9531797696544817,0.49236641221374045,0.9462009178990312,-0.03382019129049957,0.9606698807409287,0.015740519914142617
IBEX,0.9788997739261492,0.48655737704918034,0.9346613545816733,-0.02647942605425722,0.9662480376766092,0.013761467889908258
ICFI,0.9699549323985979,0.4899809160305344,0.9398266190719021,-0.02016291392670722,0.9736107586906877,0.008108752683043167
ICHR,0.9617267467734757,0.49038854805725973,0.9512643678160919,-0.02562468322077347,0.9553327256153145,0.005723630417007359
IDN,0.956434651977967,0.4689885496183206,0.9502804691483937,-0.07051202195301484,0.9675209337731541,0.06630097782017648
IDR,0.9248873309964948,0.5035782442748091,0.9462009178990312,-0.22597655200805083,0.9337731540218219,0.27092773670403053
III,0.956685027541312,0.48783396946564883,0.9530851606323304,-0.036267085528906264,0.9649835067241816,0.07202480324350108
IMCR,0.9667221297836939,0.5121428571428571,0.9327433628318584,-0.021646482863112913,0.9564838990426457,0.005710206995003569
IMMR,0.9659489233850777,0.4904580152671756,0.944416114227435,-0.004480523612361864,0.9766556711494545,0.02122585261149535
INFU,0.9679519278918378,0.47733778625954193,0.9482406935237124,-0.08454405089050765,0.9616848515605176,0.12759360839494396
INGN,0.9834347532116294,0.49271229404309247,0.946985446985447,0.0007195206763504928,0.9927710843373494,0.009185936015204309
INMD,0.967701076630779,0.46539110861001687,0.9508958195089582,0.029408676812245058,0.9796854521625163,0.006749156355455568
INNV,0.9704391891891891,0.4934876989869754,0.9568345323741008,-0.02861792215496813,0.9743589743589743,0.0274765003615329
INOD,0.9614421632448673,0.4794847328244275,0.9510453850076491,0.0019755669983626102,0.9687896472976402,0.08609587407584068
INSE,0.9625045504186385,0.5314091680814941,0.9547663551401869,-0.0007695802154952071,0.9625092798812175,0.16089613034623218
INSG,0.9807210816224337,0.5112118320610687,0.9513003569607343,0.031745183499623596,0.9817305252473991,0.048414023372287146
INSP,0.9615181866104375,0.49451073985680194,0.9495890410958904,0.03471944598434729,0.9788503253796096,0.0019083969465648854
INVA,0.9481722583875813,0.4992843511450382,0.9518103008669047,0.012839165199050437,0.9657447348388734,0.020987359885523492
IRMD,0.9625087596355991,0.46723460026212316,0.9543493889288281,-0.07484383122663736,0.9785790789003928,0.02292826727808713
IRWD,0.9614900578907627,0.4888515943418844,0.9543706741861061,-0.029546346000803192,0.9670918367346939,0.020613614573346116
ITRN,0.971957936905358,0.5,0.9490056093829679,-0.006485014299759114,0.9700583608221264,0.025280228953016935
JACK,0.9694541812719079,0.4899809160305344,0.9518103008669047,0.02965088486901639,0.9797005836082213,0.005723825423324589
JAKK,0.970956434651978,0.4935591603053435,0.952320244773075,-0.11130943329348235,0.9715808170515098,0.049129501550202716
JBI,0.9750841750841751,0.510992275698158,0.940552016985138,0.019777214621246878,0.9539106145251397,0.042161520190023755
JBLU,0.9621932899349024,0.4751908396946565,0.9436511983681795,-0.004734190652899575,0.9644760213143873,0.019556403529692346
JELD,0.9756207674943567,0.4956485702445089,0.9552029864675688,0.0290013079441292,0.9856614246068455,0.012427506213753107
JFB,0.9943820224719101,0.47606382978723405,1.0,0.03226522383253539,0.968,0.015915119363395226
JILL,0.9657064471879286,0.4926624737945493,0.9314420803782506,-0.03126314147104336,0.9770384254920338,0.019279128248113998
KE,0.9625495138638819,0.4998319327731092,0.9378927911275416,-0.0311196244515852,0.9629221732745962,0.021169354838709676
KFRC,0.970956434651978,0.48115458015267176,0.9474757776644569,-0.034785109936948756,0.9639685359045927,0.01764846172191748
KIDS,0.9528255528255528,0.5109717868338558,0.9424350483953133,-0.00697997402806762,0.9677093844601413,0.005371530886302597
KLC,0.9928057553956835,0.476890756302521,0.9271844660194175,-0.04342696396331255,1.0,0.025157232704402517
KOP,0.9659489233850777,0.4961832061068703,0.9548699643039266,-0.0130670698245738,0.9626998223801065,0.01001669449081803
KRNT,0.9839192221391174,0.5010445682451253,0.9550345887778632,0.0005583027182419643,0.9881724532621137,0.020536025060911938
KRO,0.9664496745117677,0.4895038167938931,0.9456909739928607,-0.008632773661820452,0.9791930981984268,0.016455998092058194
KROS,0.9737774627923459,0.4829086389061529,0.929798356982823,-0.004868272672319592,0.959499263622975,0.0055900621118012426
KRT,0.9645021645021645,0.49963045084996305,0.9519852262234534,-0.06394586129877569,0.9573502722323048,0.01772525849335303
KVHI,0.9401602403605408,0.4697041984732825,0.9490056093829679,-0.12617635473218278,0.9698046181172292,0.038158836155497255
LCUT,0.9614421632448673,0.49117366412213737,0.950790413054564,-0.08658235871495597,0.9690433900025375,0.03195802528022895
LE,0.9798977853492334,0.5119693584423874,0.9476074048201187,-0.013215089359665918,0.9757113115891742,0.018825781748564134
LEGH,0.9632395175186674,0.4770500257864879,0.9454763331336129,-0.06607608498662138,0.9567535545023697,0.013402061855670102
LFMD,0.9481722583875813,0.5555820610687023,0.9413564507904131,-0.1701553864512287,0.9578787109870591,0.3055091819699499
LGIH,0.964297520661157,0.47812596959354636,0.9549610565526583,-0.007784964771469309,0.971399730820996,0.004342431761786601
LMAT,0.9601902854281422,0.4833015267175572,0.9490056093829679,-0.08521823935946383,0.9566099974625729,0.029573098020510374
LMB,0.9721536834684525,0.5186161449752883,0.9547920433996383,-0.06107050960702659,0.9863505747126436,0.13965744400527008
LNN,0.9464196294441662,0.48187022900763354,0.9456909739928607,-0.07666737086929429,0.9576249682821619,0.0038158836155497257
LOVE,0.9666487358795051,0.49781234807972774,0.9518746502518187,0.025854159741878352,0.969545957918051,0.005344995140913508
LQDT,0.9694541812719079,0.4856870229007634,0.9413564507904131,-0.013295463659583517,0.9705658462319209,0.030288576198425947
LTRX,0.9499248873309964,0.49165076335877866,0.9454360020397756,-0.0374457694900264,0.9672671910682568,0.0820414977343191
LWAY,0.9551827741612419,0.4847328244274809,0.9607343192248853,-0.05585161599710296,0.9675209337731541,0.03720486525160983
LXFR,0.9684848484848485,0.49228130360205835,0.9479553903345725,-0.00853692408491874,0.9630428087465353,0.020863103743926838
LXU,0.9606910365548322,0.49666030534351147,0.952320244773075,0.0225501074382251,0.9700583608221264,0.016932983544001908
LYTS,0.9541812719078618,0.48091603053435117,0.9405915349311575,-0.05005764171522126,0.9594011672164425,0.024326258049129502
LZ,0.9618874773139746,0.49,0.958252427184466,-0.005608734969280801,0.990467111534795,0.01921598770176787
LZB,0.9589384076114171,0.49188931297709926,0.9395716471188169,-0.03396100818651968,0.9621923369703121,0.01454805628428333
MAMA,0.9889908256880734,0.4821428571428571,0.944007858546169,-0.062280338456777454,0.9932497589199615,0.048875096974398756
MATV,0.9679519278918378,0.495706106870229,0.9449260581336053,-0.005620643137353222,0.9583861963968536,0.009539709038874314
MATW,0.9651977966950426,0.4992843511450382,0.9316675165731769,-0.06066986893737342,0.9733570159857904,0.01001669449081803
MBC,0.9497964721845319,0.5005347593582887,0.9293233082706767,-0.04817425173432575,0.9868421052631579,0.011752136752136752
MCFT,0.9734717416378316,0.5023222579492677,0.944642151047845,-0.03471610723277233,0.9733124018838305,0.017142857142857144
MDXG,0.9684526790185278,0.49642175572519087,0.9530851606323304,-0.015218532282271777,0.9667597056584624,0.07250178869544478
MEC,0.9732034104750305,0.5021739130434782,0.945859872611465,-0.058266238098041476,0.9641283826305853,0.011950027159152634
MED,0.9757135703555333,0.49188931297709926,0.9418663946965834,-0.032763460640436726,0.9847754377061659,0.005485332697352731
MEI,0.9616925388082123,0.5033396946564885,0.9464558898521163,-0.01764092553349972,0.9700583608221264,0.013594085380395898
MG,0.9747120681021533,0.4940362595419847,0.942886282508924,-0.025293286534687605,0.9855366658208576,0.0197948962556642
MGPI,0.9797195793690536,0.49332061068702293,0.9515553289138194,-0.03077268751188178,0.9865516366404465,0.015263534462198903
MITK,0.9669504256384577,0.5121660305343512,0.9538500764915859,-0.006315360466738611,0.9720883024613043,0.05389935606963987
MLAB,0.957686529794692,0.5033396946564885,0.9449260581336053,-0.029817337952464554,0.9616848515605176,0.022895301693298356
MLKN,0.9634451677516275,0.4954675572519084,0.9418663946965834,0.002910486445788392,0.9644760213143873,0.014786549010255187
MNKD,0.9684526790185278,0.49212786259541985,0.9533401325854156,0.023074544460311413,0.9675209337731541,0.05008347245409015
MNRO,0.9616925388082123,0.4840171755725191,0.9472208057113718,-0.06681163970404261,0.9687896472976402,0.009778201764846173
MPAA,0.9656985478217326,0.49284351145038163,0.9515553289138194,0.005748171639302253,0.9779243846739406,0.017171476269973767
MPTI,0.9515923566878981,0.45574771108850454,0.9537166900420757,-0.05189398462875974,0.9754098360655737,0.023373983739837397
MRAM,0.9580969009166302,0.4989955805544395,0.9625957638575935,0.04973396321017512,0.9722966934763182,0.027309236947791166
MSEX,0.9539308963445168,0.47709923664122134,0.9431412544620091,-0.11674151967715854,0.9667597056584624,0.009301216312902457
MTRX,0.9664496745117677,0.49785305343511455,0.9423763386027537,-0.03333180193429667,0.9649835067241816,0.018363939899833055
MTW,0.9682023034551828,0.5109732824427481,0.942886282508924,0.02897308264736763,0.9771631565592489,0.011924636298592892
MUX,0.9546820230345519,0.4685114503816794,0.9451810300866905,-0.06058077304233084,0.9695508754123319,0.04102074886715955
MX,0.968064952638701,0.5109170305676856,0.9561137179133314,0.040104050519395334,0.9799560680944536,0.034411915767847974
MYE,0.9619429143715573,0.4792461832061069,0.9446710861805201,-0.12736181245762418,0.9667597056584624,0.024087765323157644
NABL,0.944954128440367,0.49922360248447206,0.9538310412573674,0.006413935852559815,0.9845708775313404,0.02094647013188518
NAGE,0.9626940410615924,0.5052480916030535,0.9525752167261601,-0.04350686617120948,0.9626998223801065,0.08371094681612211
NAT,0.9626940410615924,0.5066793893129771,0.9436511983681795,0.007641141794171125,0.9784318700837351,0.03124254710231338
NATH,0.972458688032048,0.4689885496183206,0.9528301886792453,-0.09009210760048869,0.9665059629535651,0.02313379441927021
NATR,0.9499248873309964,0.45491412213740456,0.9398266190719021,-0.0834863600477236,0.9626998223801065,0.029811590746482233
NBR,0.9656985478217326,0.509780534351145,0.9484956654767975,0.07136577620391783,0.9845216950012687,0.00882423086095874
NGS,0.9511767651477215,0.4847328244274809,0.9408465068842428,-0.031921009333493955,0.963207307789901,0.016455998092058194
NGVC,0.9779038518960884,0.49760360868339437,0.9484284406469332,-0.03550506408000541,0.9918082524271845,0.015219842164599774
NNBR,0.9649474211316975,0.5114503816793894,0.9441611422743498,0.02822914192230349,0.9766556711494545,0.03625089434772239
NPCE,0.9843478260869565,0.4910979228486647,0.9489795918367347,-0.0029937390938961604,0.9717411121239745,0.020756115641215715
NPK,0.9619429143715573,0.47542938931297707,0.9426313105558388,-0.07270905512450722,0.9751332149200711,0.007154781779155735
NPKI,0.9621932899349024,0.5042938931297709,0.9556348801631821,0.04145544612594763,0.9675209337731541,0.04364416885284999
NRC,0.9560789306174411,0.47874251497005993,0.9488599348534202,-0.10702755551261497,0.9789575914535449,0.014666267584555522
NRP,0.9784677015523285,0.5,0.9502804691483937,0.008392939276179406,0.9885815782796245,0.020987359885523492
NSP,0.972458688032048,0.4830629770992366,0.9510453850076491,-0.04669660473803974,0.9809692971327074,0.009301216312902457
NSSC,0.971457185778668,0.48258587786259544,0.9525752167261601,-0.0781200322538199,0.9751332149200711,0.059384688766992606
NTGR,0.9687030545818728,0.4899809160305344,0.9426313105558388,-0.03368248313655095,0.9698046181172292,0.012878607202480324
NUS,0.9787180771156735,0.4890267175572519,0.9426313105558388,-0.010889755244775796,0.9829992387718853,0.008108752683043167
NUTX,0.9857142857142858,0.4981949458483754,0.9606205250596659,0.04367430008203049,0.9778296382730455,0.018034265103697024
NVAX,0.9639459188783175,0.48664122137404575,0.9446710861805201,0.03196118920796439,0.9766556711494545,0.04054376341521584
NVEC,0.9514271407110666,0.4833015267175572,0.9520652728199898,-0.11007123781292803,0.958893681806648,0.005008347245409015
NVGS,0.9629444166249375,0.5861164122137404,0.9413564507904131,-0.029405934851995715,0.9713270743466126,0.22680658239923682
NX,0.9591887831747622,0.5011927480916031,0.9436511983681795,-0.01567803453516215,0.9690433900025375,0.01764846172191748
NXH,0.9734601902854282,0.4890267175572519,0.9576746557878634,0.026257644749129786,0.9804618117229129,0.016217505366086335
OEC,0.9666315419740077,0.5064039408866995,0.9466666666666667,-0.0018226445712377717,0.9731567644953472,0.021011162179908074
OESX,0.9757135703555333,0.5062022900763359,0.9490056093829679,0.01950798909821278,0.9789393554935295,0.09348914858096828
OFIX,0.9669504256384577,0.49666030534351147,0.9464558898521163,0.016910857194324735,0.9822380106571936,0.009301216312902457
OI,0.9764646970455684,0.4945133587786259,0.952320244773075,0.0010505785488281367,0.9715808170515098,0.009539709038874314
OIS,0.9581872809213821,0.49809160305343514,0.944416114227435,0.06434262581517705,0.9710733316417153,0.017409968995945622
OLN,0.9631947921882824,0.5059637404580153,0.9449260581336053,-0.0325081282963643,0.9654909921339762,0.007393274505127593
OMCL,0.9762143214822233,0.4840171755725191,0.9495155532891382,-0.04354164023653386,0.9619385942654148,0.010493679942761746
OMDA,0.9385964912280702,0.5032051282051282,0.9523809523809523,0.06516389903996912,0.9016393442622951,0.012779552715654952
ONT,0.9798206278026906,0.5,0.9486571879936809,-0.04755395105736529,0.9571984435797666,0.00520494469746259
OPK,0.9679519278918378,0.48592557251908397,0.9459459459459459,-0.03685509631232623,0.9804618117229129,0.056284283329358455
OPTU,0.967833491012299,0.5121107266435987,0.9505386875612145,0.013952574171816463,0.9767103347889374,0.01599654128837008
OPTX,0.9477533960292581,0.5463203463203463,0.9514124293785311,-0.01858837860657126,0.9734513274336283,0.2569204152249135
ORN,0.9599399098647972,0.4906965648854962,0.9515553289138194,-0.023051570355296064,0.971834559756407,0.029811590746482233
OSPN,0.9599399098647972,0.4842557251908397,0.9441611422743498,-0.03650720601310315,0.982745496066988,0.025280228953016935
OSS,0.9653061224489796,0.46014828544949027,0.944385593220339,-0.04878038505840678,0.9680125852123754,0.05743399722093562
OWLT,0.9794303797468354,0.5061559507523941,0.9421140939597316,0.003803457309339053,0.9752270850536746,0.04921394395078606
OXM,0.9591887831747622,0.5093034351145038,0.9497705252422234,0.012322612501497266,0.9774168992641461,0.0028619127116622945
PACK,0.9705121572684946,0.5312060065696855,0.9532509403546481,0.012052918448919599,0.9819148936170212,0.0947467166979362
PANL,0.9569425901201603,0.47119599248591104,0.9548563611491108,-0.06711076200903243,0.9643221202854231,0.09233176838810642
PAR,0.9646970455683526,0.4940362595419847,0.9454360020397756,-0.03279046488516906,0.9756407003298655,0.03195802528022895
PCRX,0.9669354838709677,0.5020418580908627,0.9375,-0.02588198807793542,0.981728933733297,0.007399846899719316
PCYO,0.957436154231347,0.4582538167938931,0.9487506374298827,-0.09069097412169182,0.9616848515605176,0.052468399713808726
PD,0.9596628537025889,0.5056481979558902,0.9521711768407803,0.011974824126665177,0.9689054726368159,0.007526881720430108
PDEX,0.9414121181772659,0.473043893129771,0.9558898521162672,-0.08398083506506313,0.9472215173813753,0.10207488671595516
PERI,0.9641962944416624,0.5109732824427481,0.9449260581336053,0.012486342770580479,0.9852829231159604,0.041736227045075125
PHR,0.9510664993726474,0.5033482142857143,0.9487516425755584,0.01852439379619077,0.9915639195327709,0.009481316229782488
PLAB,0.9546820230345519,0.48592557251908397,0.9479857215706272,-0.02158030302413339,0.9649835067241816,0.030527068924397806
PLAY,0.9652703186537773,0.5105315947843531,0.9540610069827269,-0.008717143599679702,0.9748175182481752,0.006350267379679145
PLOW,0.9672634271099745,0.4849074975657254,0.9346013548723293,-0.0520434981946303,0.9678506611355976,0.018009247992212218
PLPC,0.9644466700050075,0.47590648854961837,0.9594594594594594,-0.047345087128483815,0.9571174828723674,0.004531361793465299
PLTK,0.9646090534979423,0.49044585987261147,0.9562554680664916,0.010424298583186739,0.9690189328743546,0.024752475247524754
PMTS,0.97915847424302,0.49835826340751554,0.9445568595710239,-0.025073260066615127,0.9859437751004017,0.04814004376367615
PNTG,0.977302204928664,0.47643678160919545,0.9455782312925171,-0.03808773515571853,0.9838817998656817,0.009190120620333142
PRG,0.9619429143715573,0.5052480916030535,0.9495155532891382,-0.0503939993988662,0.9644760213143873,0.015740519914142617
PRGS,0.9619429143715573,0.48115458015267176,0.9525752167261601,-0.013394277907591422,0.9698046181172292,0.008108752683043167
PRKS,0.9554643082754264,0.5,0.9385908209437621,0.04671234078289282,0.966591712174751,0.009806835066864784
PRTH,0.9631111111111111,0.5208333333333333,0.9600550964187328,-0.08589340718913865,0.9772416932180246,0.15434871376071865
PSFE,0.9797349961028838,0.4895340985820391,0.9314616019818331,0.013764544290169458,0.9902439024390244,0.020917678812415654
PSIX,0.9686951433586893,0.5345685840707964,0.9459055588762701,-0.06898994898880789,0.9789004457652303,0.18274813381255184
PUMP,0.9665291150848234,0.49264396805380417,0.9350403034613561,-0.0013508318555792644,0.9699248120300752,0.015966386554621848
PZZA,0.9687030545818728,0.4790076335877863,0.9469658337582866,-0.03218260914103371,0.97614818573966,0.0038158836155497257
QNST,0.9783211494832367,0.4895558223289316,0.9440308087291399,-0.03186686114367945,0.9731732243229433,0.018963034085453672
RAIL,0.9702053079619429,0.5059637404580153,0.9530851606323304,0.023426031919190394,0.9743719868053794,0.02241831624135464
RBBN,0.9641962944416624,0.47781488549618323,0.9479857215706272,-0.011030335020030582,0.9764019284445572,0.05079895063200572
RDCM,0.9511767651477215,0.4646946564885496,0.9484956654767975,-0.056654385275064605,0.9606698807409287,0.04364416885284999
RDVT,0.9542381695267811,0.48986327204148983,0.9551593733117234,-0.03344410316777877,0.9668449197860962,0.012723845428840716
RDWR,0.9689534301452178,0.5045324427480916,0.9490056093829679,-0.013879141162219808,0.9720883024613043,0.015740519914142617
REAL,0.9601742377100186,0.5080332409972299,0.949185667752443,0.04725907031744315,0.9774774774774775,0.017718715393133997
REPX,0.9361542313470206,0.48783396946564883,0.9518103008669047,-0.14788616406501856,0.9621923369703121,0.14142618650131172
RGP,0.9561842764146219,0.47709923664122134,0.9446710861805201,-0.08001494559773287,0.9756407003298655,0.02933460529453852
RGR,0.9509263895843766,0.49093511450381677,0.9510453850076491,-0.01900048195647311,0.9609236234458259,0.008585738134986884
RICK,0.9787180771156735,0.5090648854961832,0.9500254971953085,0.022297424712765444,0.9634610504947982,0.016217505366086335
RIGL,0.9524286429644466,0.5019083969465649,0.9413564507904131,-0.050157470484281846,0.9675209337731541,0.03911280705938469
RJET,0.9682713347921226,0.5148075024679171,0.9550113895216401,0.08827275226112195,0.9673239436619718,0.05180069067587568
RLGT,0.9759639459188784,0.5016698473282443,0.9456909739928607,-0.05957988477335915,0.9634610504947982,0.10732172668733604
ROCK,0.9611917876815222,0.4937977099236641,0.9456909739928607,-0.03989789470511745,0.9756407003298655,0.012878607202480324
RPD,0.974240676662822,0.4941050375133976,0.9466192170818505,0.03619466925402362,0.9772370486656201,0.0064285714285714285
RRGB,0.9679519278918378,0.5031011450381679,0.9451810300866905,0.07056392253451606,0.9753869576249683,0.01430956355831147
RYAM,0.9732173913043478,0.5066710055320534,0.9557616839100963,0.013100820120862491,0.984053862508859,0.02114508783344177
RYZ,0.9531194924215721,0.49588138385502467,0.9471971066907776,0.015859006914994547,0.9716235632183908,0.0230566534914361
SBH,0.9684526790185278,0.4890267175572519,0.9347271800101988,-0.051320951488885956,0.9736107586906877,0.012401621750536608
SCL,0.9644466700050075,0.4797232824427481,0.9423763386027537,-0.0554959233879313,0.9809692971327074,0.0035773908895778677
SCSC,0.9514271407110666,0.4985687022900763,0.9423763386027537,-0.034268145731474,0.9690433900025375,0.010255187216789887
SD,0.9659982563208369,0.5,0.9414941494149415,-0.022228398897950665,0.9808121374386435,0.016044925792218213
SFL,0.9609414121181773,0.48735687022900764,0.9469658337582866,-0.03459704749506889,0.9710733316417153,0.03935129978535655
SHEN,0.9561842764146219,0.47781488549618323,0.9375318714941356,-0.05415661911870453,0.9710733316417153,0.012163129024564751
SHOE,0.9626940410615924,0.4906965648854962,0.9314125446200918,-0.015551793165581546,0.9621923369703121,0.005723825423324589
SIBN,0.961257720381808,0.4982314300151591,0.930368636629608,0.026595062830504564,0.9600694444444444,0.007575757575757576
SIGA,0.9661992989484226,0.4895038167938931,0.9451810300866905,-0.04920335427772547,0.9784318700837351,0.049606487002146434
SILC,0.9664496745117677,0.4995229007633588,0.9474757776644569,-0.01338446768669307,0.9659984775437707,0.01550202718817076
SLVM,0.9769894534995206,0.49717969379532634,0.9309989701338826,0.0435701117962937,0.9808080808080808,0.004025764895330112
SMP,0.9469203805708563,0.4844942748091603,0.9497705252422234,-0.03552493428115815,0.9611773661507231,0.007393274505127593
