panel,k_bps,seed,cost_bps,chooser,pick_cap,pick_gross,full4b,full4a,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pick_turn,committed_OOS_CAGR,committed_OOS_Sharpe,committed_OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD
U56,50,1,50.0,C_ISSHARPE,0.020,0.75,False,False,0.11075068584286019,1.1700859283218887,-0.14966992650256639,3.6600456770258374,0.11075068584286019,1.1700859283218887,-0.14966992650256639,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,1,50.0,C_ISCALMAR,INF,0.75,False,False,0.1162360581694648,1.0506499114196794,-0.17804072478396116,4.599910631157943,0.11075068584286019,1.1700859283218887,-0.14966992650256639,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,2,0.0,C_ISSHARPE,0.020,0.75,True,False,0.13159443592164322,1.3754750967723508,-0.14484863178036,3.6636614970480688,0.13159443592164322,1.3754750967723508,-0.14484863178036,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,2,0.0,C_ISCALMAR,INF,0.75,True,False,0.14066521640832286,1.252094255725072,-0.17300880720202794,4.614747911316338,0.13159443592164322,1.3754750967723508,-0.14484863178036,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,2,10.0,C_ISSHARPE,0.020,0.75,True,False,0.12744736553421587,1.3358598152569565,-0.14532478917046776,3.6636614970480688,0.12744736553421587,1.3358598152569565,-0.14532478917046776,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,2,10.0,C_ISCALMAR,INF,0.75,True,False,0.1353478640573711,1.2090358605357738,-0.17418872878249037,4.614747911316338,0.12744736553421587,1.3358598152569565,-0.14532478917046776,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,2,25.0,C_ISSHARPE,0.020,0.75,True,False,0.12125408119912806,1.2763172046489433,-0.14603881385219775,3.6636614970480688,0.12125408119912806,1.2763172046489433,-0.14603881385219775,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,2,25.0,C_ISCALMAR,INF,0.75,True,False,0.12741604802659023,1.144361438519165,-0.17595687317740727,4.614747911316338,0.12125408119912806,1.2763172046489433,-0.14603881385219775,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,2,50.0,C_ISSHARPE,0.020,0.75,False,False,0.11100438777260857,1.1768177523683048,-0.14722829128074766,3.6636614970480688,0.11100438777260857,1.1768177523683048,-0.14722829128074766,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,2,50.0,C_ISCALMAR,INF,0.75,False,False,0.11431342473043271,1.036425848120366,-0.17889914833150367,4.614747911316338,0.11100438777260857,1.1768177523683048,-0.14722829128074766,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,3,0.0,C_ISSHARPE,0.020,0.75,True,False,0.13301666873340645,1.384480856990405,-0.1476497442389706,3.652715810230085,0.13301666873340645,1.384480856990405,-0.1476497442389706,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,3,0.0,C_ISCALMAR,0.020,0.75,True,False,0.13301666873340645,1.384480856990405,-0.1476497442389706,3.652715810230085,0.13301666873340645,1.384480856990405,-0.1476497442389706,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,3,10.0,C_ISSHARPE,0.020,0.75,True,False,0.12889996057261843,1.3453715582774202,-0.14812455503172262,3.652715810230085,0.12889996057261843,1.3453715582774202,-0.14812455503172262,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,3,10.0,C_ISCALMAR,0.020,0.75,True,False,0.12889996057261843,1.3453715582774202,-0.14812455503172262,3.652715810230085,0.12889996057261843,1.3453715582774202,-0.14812455503172262,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,3,25.0,C_ISSHARPE,0.020,0.75,True,False,0.1227517652437693,1.2865832328829059,-0.14883657194262112,3.652715810230085,0.1227517652437693,1.2865832328829059,-0.14883657194262112,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,3,25.0,C_ISCALMAR,0.020,0.75,True,False,0.1227517652437693,1.2865832328829059,-0.14883657194262112,3.652715810230085,0.1227517652437693,1.2865832328829059,-0.14883657194262112,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,3,50.0,C_ISSHARPE,0.020,0.75,False,False,0.11257601929873728,1.1883274581255672,-0.15002273544934408,3.652715810230085,0.11257601929873728,1.1883274581255672,-0.15002273544934408,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,3,50.0,C_ISCALMAR,0.020,0.75,False,False,0.11257601929873728,1.1883274581255672,-0.15002273544934408,3.652715810230085,0.11257601929873728,1.1883274581255672,-0.15002273544934408,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,4,0.0,C_ISSHARPE,0.020,0.75,True,False,0.13071109370894285,1.3613740341356044,-0.14686582897373257,3.6370460080213545,0.13071109370894285,1.3613740341356044,-0.14686582897373257,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,4,0.0,C_ISCALMAR,0.020,0.75,True,False,0.13071109370894285,1.3613740341356044,-0.14686582897373257,3.6370460080213545,0.13071109370894285,1.3613740341356044,-0.14686582897373257,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,4,10.0,C_ISSHARPE,0.020,0.75,True,False,0.12661158619890678,1.3224350565534293,-0.1473019567860282,3.6370460080213545,0.12661158619890678,1.3224350565534293,-0.1473019567860282,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,4,10.0,C_ISCALMAR,INF,0.75,True,False,0.13534442775600364,1.2126451629562311,-0.17342920598214617,4.598343947809061,0.12661158619890678,1.3224350565534293,-0.1473019567860282,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,4,25.0,C_ISSHARPE,0.020,0.75,True,False,0.12048904838555075,1.2639034609083364,-0.14795599134113846,3.6370460080213545,0.12048904838555075,1.2639034609083364,-0.14795599134113846,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,4,25.0,C_ISCALMAR,0.020,0.75,True,False,0.12048904838555075,1.2639034609083364,-0.14795599134113846,3.6370460080213545,0.12048904838555075,1.2639034609083364,-0.14795599134113846,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,4,50.0,C_ISSHARPE,0.020,0.75,False,False,0.11035568468945622,1.1660767905312142,-0.14904562985581493,3.6370460080213545,0.11035568468945622,1.1660767905312142,-0.14904562985581493,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,4,50.0,C_ISCALMAR,0.020,0.75,False,False,0.11035568468945622,1.1660767905312142,-0.14904562985581493,3.6370460080213545,0.11035568468945622,1.1660767905312142,-0.14904562985581493,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,5,0.0,C_ISSHARPE,0.020,0.75,True,False,0.13326314145246432,1.3858527196332644,-0.14765004422980477,3.648644234473172,0.13326314145246432,1.3858527196332644,-0.14765004422980477,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,5,0.0,C_ISCALMAR,INF,0.75,True,False,0.14325217484977149,1.2763589816839358,-0.17274816551070782,4.586419544774283,0.13326314145246432,1.3858527196332644,-0.14765004422980477,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,5,10.0,C_ISSHARPE,0.020,0.75,True,False,0.12915381815515836,1.346836261012875,-0.14809080759214643,3.648644234473172,0.12915381815515836,1.346836261012875,-0.14809080759214643,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,5,10.0,C_ISCALMAR,INF,0.75,True,False,0.1380326152333573,1.2341235928141843,-0.17392304314971863,4.586419544774283,0.12915381815515836,1.346836261012875,-0.14809080759214643,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,5,25.0,C_ISSHARPE,0.020,0.75,True,False,0.12301663120454931,1.2881938070197212,-0.14875179387181758,3.648644234473172,0.12301663120454931,1.2881938070197212,-0.14875179387181758,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,5,25.0,C_ISCALMAR,INF,0.75,True,False,0.1302458301646272,1.1706756199487003,-0.17568369385651028,4.586419544774283,0.12301663120454931,1.2881938070197212,-0.14875179387181758,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,5,50.0,C_ISSHARPE,0.020,0.75,False,False,0.11285904973504879,1.1901965640199967,-0.1498530143263922,3.648644234473172,0.11285904973504879,1.1901965640199967,-0.1498530143263922,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,5,50.0,C_ISCALMAR,INF,0.75,False,False,0.11738054922056729,1.0647560117194932,-0.17861367175230725,4.586419544774283,0.11285904973504879,1.1901965640199967,-0.1498530143263922,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,6,0.0,C_ISSHARPE,0.020,0.75,True,False,0.13156354995439434,1.3665986766150926,-0.14779534626239532,3.60687177507654,0.13156354995439434,1.3665986766150926,-0.14779534626239532,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,6,0.0,C_ISCALMAR,INF,0.75,True,False,0.13891238587452204,1.2386873650094368,-0.17321256897451753,4.5009038638582295,0.13156354995439434,1.3665986766150926,-0.14779534626239532,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,6,10.0,C_ISSHARPE,0.020,0.75,True,False,0.12749266673311532,1.327955724438617,-0.1482458197743448,3.60687177507654,0.12749266673311532,1.327955724438617,-0.1482458197743448,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,6,10.0,C_ISCALMAR,INF,0.75,True,False,0.13379251870468267,1.1971712204278062,-0.17438421000991589,4.5009038638582295,0.12749266673311532,1.327955724438617,-0.1482458197743448,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,6,25.0,C_ISSHARPE,0.020,0.75,True,False,0.12141268604245958,1.2698825015994306,-0.1489213332125915,3.60687177507654,0.12141268604245958,1.2698825015994306,-0.1489213332125915,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,6,25.0,C_ISCALMAR,INF,0.75,True,False,0.12615385110984945,1.1348215142658342,-0.17613999477253672,4.5009038638582295,0.12141268604245958,1.2698825015994306,-0.1489213332125915,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,6,50.0,C_ISSHARPE,0.020,0.75,False,False,0.11134924765703524,1.1728559788555937,-0.15004666409621492,3.60687177507654,0.11134924765703524,1.1728559788555937,-0.15004666409621492,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,6,50.0,C_ISCALMAR,INF,0.75,False,False,0.1135316792778176,1.030778353320877,-0.17906183356273053,4.5009038638582295,0.11134924765703524,1.1728559788555937,-0.15004666409621492,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,7,0.0,C_ISSHARPE,0.020,0.75,True,False,0.13337644525664083,1.388352920933363,-0.1461246490233884,3.6233742672923266,0.13337644525664083,1.388352920933363,-0.1461246490233884,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,7,0.0,C_ISCALMAR,0.020,0.75,True,False,0.13337644525664083,1.388352920933363,-0.1461246490233884,3.6233742672923266,0.13337644525664083,1.388352920933363,-0.1461246490233884,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,7,10.0,C_ISSHARPE,0.020,0.75,True,False,0.12929253986953726,1.3495284920886934,-0.14660970439184662,3.6233742672923266,0.12929253986953726,1.3495284920886934,-0.14660970439184662,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,7,10.0,C_ISCALMAR,0.020,0.75,True,False,0.12929253986953726,1.3495284920886934,-0.14660970439184662,3.6233742672923266,0.12929253986953726,1.3495284920886934,-0.14660970439184662,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,7,25.0,C_ISSHARPE,0.020,0.75,True,False,0.12319310973015773,1.2911713332452301,-0.14733704304776907,3.6233742672923266,0.12319310973015773,1.2911713332452301,-0.14733704304776907,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,7,25.0,C_ISCALMAR,0.020,0.75,True,False,0.12319310973015773,1.2911713332452301,-0.14733704304776907,3.6233742672923266,0.12319310973015773,1.2911713332452301,-0.14733704304776907,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,7,50.0,C_ISSHARPE,0.020,0.75,False,False,0.11309747852640517,1.1936434430914824,-0.14854862245713685,3.6233742672923266,0.11309747852640517,1.1936434430914824,-0.14854862245713685,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,50,7,50.0,C_ISCALMAR,0.020,0.75,False,False,0.11309747852640517,1.1936434430914824,-0.14854862245713685,3.6233742672923266,0.11309747852640517,1.1936434430914824,-0.14854862245713685,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,0,0.0,C_ISSHARPE,0.020,0.75,True,False,0.13279497015076736,1.3921648811295235,-0.14107866595205898,3.9525681592708417,0.13279497015076736,1.3921648811295235,-0.14107866595205898,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,0,0.0,C_ISCALMAR,INF,0.75,True,False,0.14059355161345177,1.250855062226685,-0.17407494154381153,4.941565996381639,0.13279497015076736,1.3921648811295235,-0.14107866595205898,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,0,10.0,C_ISSHARPE,0.020,0.75,True,False,0.12841402000000168,1.3502006345321944,-0.14158559249581804,3.9525681592708417,0.12841402000000168,1.3502006345321944,-0.14158559249581804,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,0,10.0,C_ISCALMAR,INF,0.75,True,False,0.13505776378598644,1.2060624792982393,-0.17529283738163426,4.941565996381639,0.12841402000000168,1.3502006345321944,-0.14158559249581804,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,0,25.0,C_ISSHARPE,0.020,0.75,True,False,0.121873126414896,1.2871261592242087,-0.14234572102825593,3.9525681592708417,0.121873126414896,1.2871261592242087,-0.14234572102825593,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,0,25.0,C_ISCALMAR,INF,0.75,True,False,0.1268021840039779,1.1387932670446923,-0.17711781383604808,4.941565996381639,0.121873126414896,1.2871261592242087,-0.14234572102825593,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,0,50.0,C_ISSHARPE,0.020,0.75,False,False,0.11105256977186673,1.1817243033593825,-0.1449859098660139,3.9525681592708417,0.11105256977186673,1.1817243033593825,-0.1449859098660139,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,0,50.0,C_ISCALMAR,INF,0.75,False,False,0.11317020965951485,1.0265531847309604,-0.18112876011814627,4.941565996381639,0.11105256977186673,1.1817243033593825,-0.1449859098660139,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,1,0.0,C_ISSHARPE,0.020,0.75,True,False,0.12969603372052774,1.3486813926134136,-0.1533694179756916,4.036625280266003,0.12969603372052774,1.3486813926134136,-0.1533694179756916,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,1,0.0,C_ISCALMAR,0.020,0.75,True,False,0.12969603372052774,1.3486813926134136,-0.1533694179756916,4.036625280266003,0.12969603372052774,1.3486813926134136,-0.1533694179756916,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,1,10.0,C_ISSHARPE,0.020,0.75,True,False,0.12516224492023498,1.3055804033368656,-0.1538673947699456,4.036625280266003,0.12516224492023498,1.3055804033368656,-0.1538673947699456,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,1,10.0,C_ISCALMAR,0.020,0.75,True,False,0.12516224492023498,1.3055804033368656,-0.1538673947699456,4.036625280266003,0.12516224492023498,1.3055804033368656,-0.1538673947699456,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,1,25.0,C_ISSHARPE,0.020,0.75,True,False,0.11839434024004825,1.2408029395779518,-0.15461411709772488,4.036625280266003,0.11839434024004825,1.2408029395779518,-0.15461411709772488,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,1,25.0,C_ISCALMAR,INF,0.75,True,False,0.12412398945045866,1.114076642781992,-0.1801647654680565,5.070776275219981,0.11839434024004825,1.2408029395779518,-0.15461411709772488,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,1,50.0,C_ISSHARPE,0.020,0.75,False,False,0.10720136813432535,1.13257422759719,-0.15585800675636108,4.036625280266003,0.10720136813432535,1.13257422759719,-0.15585800675636108,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,1,50.0,C_ISCALMAR,INF,0.75,False,False,0.11003917607565716,0.9982062880858492,-0.1833421648112945,5.070776275219981,0.10720136813432535,1.13257422759719,-0.15585800675636108,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,2,0.0,C_ISSHARPE,0.020,0.75,True,False,0.1300412931316648,1.3633991406317754,-0.14633413781717153,4.0224639408427665,0.1300412931316648,1.3633991406317754,-0.14633413781717153,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,2,0.0,C_ISCALMAR,0.020,0.75,True,False,0.1300412931316648,1.3633991406317754,-0.14633413781717153,4.0224639408427665,0.1300412931316648,1.3633991406317754,-0.14633413781717153,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,2,10.0,C_ISSHARPE,0.020,0.75,True,False,0.12551458060016252,1.3200242246136942,-0.14686535903125697,4.0224639408427665,0.12551458060016252,1.3200242246136942,-0.14686535903125697,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,2,10.0,C_ISCALMAR,INF,0.75,True,False,0.13274043281026793,1.1913196032076616,-0.1800959816979032,5.061485780421089,0.12551458060016252,1.3200242246136942,-0.14686535903125697,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,2,25.0,C_ISSHARPE,0.020,0.75,True,False,0.11875715383061469,1.2548236688584122,-0.14766192099203945,4.0224639408427665,0.11875715383061469,1.2548236688584122,-0.14766192099203945,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,2,25.0,C_ISCALMAR,INF,0.75,True,False,0.12427917837506763,1.1220876427122932,-0.18201508643107234,5.061485780421089,0.11875715383061469,1.2548236688584122,-0.14766192099203945,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,2,50.0,C_ISSHARPE,0.020,0.75,False,False,0.10758128518645727,1.1458602414136962,-0.1489888047245408,4.0224639408427665,0.10758128518645727,1.1458602414136962,-0.1489888047245408,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,2,50.0,C_ISCALMAR,INF,0.75,False,False,0.11031102167269524,1.0065414582592196,-0.18520791476345577,5.061485780421089,0.10758128518645727,1.1458602414136962,-0.1489888047245408,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,3,0.0,C_ISSHARPE,0.020,0.75,True,False,0.13157292077045346,1.374027478706017,-0.1451559414308028,4.001694562899529,0.13157292077045346,1.374027478706017,-0.1451559414308028,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,3,0.0,C_ISCALMAR,0.020,0.75,True,False,0.13157292077045346,1.374027478706017,-0.1451559414308028,4.001694562899529,0.13157292077045346,1.374027478706017,-0.1451559414308028,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,3,10.0,C_ISSHARPE,0.020,0.75,True,False,0.127067868357714,1.3310890023989979,-0.14567489458355676,4.001694562899529,0.127067868357714,1.3310890023989979,-0.14567489458355676,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,3,10.0,C_ISCALMAR,INF,0.75,True,False,0.13692472211751183,1.221353276432445,-0.1738841473019247,5.02411753392149,0.127067868357714,1.3310890023989979,-0.14567489458355676,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,3,25.0,C_ISSHARPE,0.020,0.75,True,False,0.12034264419016139,1.2665479862859612,-0.1464530956024882,4.001694562899529,0.12034264419016139,1.2665479862859612,-0.1464530956024882,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,3,25.0,C_ISCALMAR,INF,0.75,True,False,0.12847085289378968,1.1527139926279313,-0.1757283367216479,5.02411753392149,0.12034264419016139,1.2665479862859612,-0.1464530956024882,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,3,50.0,C_ISSHARPE,0.020,0.75,False,False,0.10921968555066419,1.158690642858786,-0.14774948744446192,4.001694562899529,0.10921968555066419,1.158690642858786,-0.14774948744446192,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,3,50.0,C_ISCALMAR,0.020,0.75,False,False,0.10921968555066419,1.158690642858786,-0.14774948744446192,4.001694562899529,0.10921968555066419,1.158690642858786,-0.14774948744446192,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,4,0.0,C_ISSHARPE,0.020,0.75,True,False,0.13169762614171532,1.3731465315920341,-0.1473411079061483,4.043682050743425,0.13169762614171532,1.3731465315920341,-0.1473411079061483,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,4,0.0,C_ISCALMAR,INF,0.75,True,False,0.14222388231790228,1.2588931196030408,-0.17688040174994835,5.06227710131277,0.13169762614171532,1.3731465315920341,-0.1473411079061483,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,4,10.0,C_ISSHARPE,0.020,0.75,True,False,0.12717863373399174,1.3302478003596414,-0.14785579141351002,4.043682050743425,0.12717863373399174,1.3302478003596414,-0.14785579141351002,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,4,10.0,C_ISCALMAR,INF,0.75,True,False,0.13652039138019223,1.2131543247385383,-0.1781495220335202,5.06227710131277,0.12717863373399174,1.3302478003596414,-0.14785579141351002,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,4,25.0,C_ISSHARPE,0.020,0.75,True,False,0.12043269094758302,1.2657524380768177,-0.14862758485272531,4.043682050743425,0.12043269094758302,1.2657524380768177,-0.14862758485272531,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,4,25.0,C_ISCALMAR,INF,0.75,True,False,0.1280162205966866,1.1444426403175065,-0.18005115544740635,5.06227710131277,0.12043269094758302,1.2657524380768177,-0.14862758485272531,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,4,50.0,C_ISSHARPE,0.020,0.75,False,False,0.10927570691650379,1.1579342059779967,-0.14991328909800783,4.043682050743425,0.10927570691650379,1.1579342059779967,-0.14991328909800783,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
U56,100,4,50.0,C_ISCALMAR,INF,0.75,False,False,0.11397774058513988,1.0297396685524316,-0.18500517080142287,5.06227710131277,0.10927570691650379,1.1579342059779967,-0.14991328909800783,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274
