panel,band,gross,year,days,ret_gated,ret_ungated,ret_spy,drag,mdd_gated,mdd_ungated,mdd_spy,saved,prot,dragup
U56,0.0,1.0,2026,181,0.07920089434992827,0.14987441019847103,0.1429795975673751,0.07067351584854276,-0.043339167643109855,-0.0642104724475181,-0.08884974479781771,0.02087130480440824,0.14802838912282973,-0.21364406507705372
U56,0.02,1.0,2009,245,0.215486930724196,0.4090487086074992,0.311326674643605,0.1935617778833032,-0.05434791943438111,-0.16479075147151334,-0.22062001264433284,0.11044283203713223,0.6262325476762617,-0.7933897058808257
U56,0.02,1.0,2010,252,0.07936960760110123,0.18600757167968673,0.15056049757720413,0.1066379640785855,-0.09500483591827624,-0.11750914682503277,-0.15699672946360121,0.02250431090675653,0.252281728148555,-0.3527151930600759
U56,0.02,1.0,2011,252,-0.0032047967173365333,0.009791696592764021,0.018950727479971397,0.012996493310100554,-0.10027340644684546,-0.15807080964101017,-0.1860549410823611,0.05779740319416471,0.5783626127658806,-0.606076428868596
U56,0.02,1.0,2012,250,0.061146916900876036,0.14263374069141888,0.15990261325886523,0.08148682379054284,-0.07454625637607659,-0.10326725890241262,-0.09686993917041309,0.028721002526336026,0.21694793766712628,-0.2946035101310829
U56,0.02,1.0,2013,252,0.26546285678048953,0.28977281900344143,0.32307752311103055,0.024309962222951897,-0.04226022025884957,-0.056991796838550934,-0.055506230383220334,0.014731576579701366,0.08822014050226998,-0.1086703345900294
U56,0.02,1.0,2014,252,0.07122022246131432,0.10388002292699028,0.13463860143720674,0.03265980046567596,-0.05032181909842792,-0.0737925376545443,-0.07273459578593888,0.023470718556116377,0.11138992792774621,-0.14320205160473512
U56,0.02,1.0,2015,252,0.048700567456553046,0.06267431080625085,0.012342478840705384,0.01397374334969781,-0.061121352644795124,-0.10617785102554589,-0.1191019700822602,0.045056498380750765,0.3201235330617862,-0.33911651993314196
U56,0.02,1.0,2016,252,0.07385638954262341,0.18542893986212872,0.11997888578785987,0.1115725503195053,-0.03824880370181827,-0.09097817166396549,-0.09187558352333847,0.05272936796214722,0.23486981783899125,-0.33822864235164485
U56,0.02,1.0,2017,251,0.1893491854832452,0.22917891534949808,0.2170543806410543,0.03982972986625288,-0.019197989357478407,-0.01995527189081825,-0.026100845721388266,0.0007572825333398425,0.027646405532638745,-0.06079682228377928
U56,0.02,1.0,2018,251,0.00565421227406393,-0.0022862125134470723,-0.04569032063713252,-0.007940424787511002,-0.08460304423450893,-0.16619642286391145,-0.19348903043170607,0.08159337862940252,0.295629176806319,-0.29372581986718305
U56,0.02,1.0,2019,252,0.1386699923872141,0.2966719348964657,0.3122390642970696,0.1580019425092516,-0.044369453998662656,-0.06589618500944239,-0.06618301614875133,0.02152673101077973,0.1743031198412596,-0.30790858442157676
U56,0.02,1.0,2020,253,0.18855132567977417,0.28314919024540797,0.18331625405896101,0.0945978645656338,-0.1565243621341712,-0.2917896524646624,-0.33717256724185285,0.13526529033049117,0.593190742272318,-0.7004085107760893
U56,0.02,1.0,2021,252,0.2312715198557167,0.2670376770623859,0.28728776191274874,0.0357661572066692,-0.0420781927258036,-0.05215260013939149,-0.05114148312928224,0.010074407413587894,0.07584020789868415,-0.10591797695873226
U56,0.02,1.0,2022,251,-0.06868894901745759,-0.1609191547545692,-0.18175382241045157,-0.0922302057371116,-0.0809287774592582,-0.21740039355963148,-0.24496367979338685,0.13647161610037328,1.144378003300929,-1.0632483292833048
U56,0.02,1.0,2023,250,0.15984408232655123,0.32133071560478643,0.26175789735711263,0.1614866332782352,-0.06735835913727828,-0.08192286035258667,-0.09974319330420534,0.01456450121530839,0.16573392817323743,-0.29979053562864005
U56,0.02,1.0,2024,252,0.22004849559634887,0.2726307768563667,0.24886474347330556,0.05258228126001785,-0.07218705754311006,-0.07571257698744838,-0.08405641913245021,0.003525519444338321,0.04070267316514574,-0.08396629793846404
U56,0.02,1.0,2025,250,0.10641998355180804,0.2259199192665169,0.1771905467755066,0.11949993571470885,-0.09280449570249605,-0.1587293960708941,-0.18755235013533944,0.06592490036839804,0.24569048896514184,-0.35709782754898783
U56,0.02,1.0,2026,181,0.08825079878445385,0.14987441019847103,0.1429795975673751,0.061623611414017176,-0.04446325223320502,-0.0642104724475181,-0.08884974479781771,0.019747220214313077,0.13973601149800913,-0.19688304774601828
U56,0.03,1.0,2009,245,0.21881566554790455,0.4090487086074992,0.311326674643605,0.19023304305959465,-0.05280297549052826,-0.16479075147151334,-0.22062001264433284,0.11198777598098508,0.6289850258796478,-0.7934684677013623
U56,0.03,1.0,2010,252,0.09013780035083219,0.18600757167968673,0.15056049757720413,0.09586977132885455,-0.08900960359906407,-0.11750914682503277,-0.15699672946360121,0.028499543225968704,0.2559070758904898,-0.34622924064868665
U56,0.03,1.0,2011,252,-0.009477340949748392,0.009791696592764021,0.018950727479971397,0.019269037542512413,-0.10451944350624487,-0.15807080964101017,-0.1860549410823611,0.0535513661347653,0.5729961410133265,-0.6068921157463825
U56,0.03,1.0,2012,250,0.05770307429537591,0.14263374069141888,0.15990261325886523,0.08493066639604296,-0.07754955155418108,-0.10326725890241262,-0.09686993917041309,0.025717707348231533,0.2101826260938264,-0.29103186055789776
U56,0.03,1.0,2013,252,0.26566525306487265,0.28977281900344143,0.32307752311103055,0.024107565938568776,-0.0430943943572859,-0.056991796838550934,-0.055506230383220334,0.013897402481265031,0.08768501474567096,-0.10798028071557836
U56,0.03,1.0,2014,252,0.08251844237750117,0.10388002292699028,0.13463860143720674,0.021361580549489112,-0.05191336666311053,-0.0737925376545443,-0.07273459578593888,0.021879170991433772,0.10528661104091425,-0.1264426708595413
U56,0.03,1.0,2015,252,0.0463269316775774,0.06267431080625085,0.012342478840705384,0.016347379128673456,-0.06238160849245167,-0.10617785102554589,-0.1191019700822602,0.04379624253309422,0.32716031942016977,-0.3484566222329881
U56,0.03,1.0,2016,252,0.08322267874459599,0.18542893986212872,0.11997888578785987,0.10220626111753273,-0.03737361968889574,-0.09097817166396549,-0.09187558352333847,0.05360455197506975,0.24315436692987194,-0.3377253206407098
U56,0.03,1.0,2017,251,0.19416619163757165,0.22917891534949808,0.2170543806410543,0.03501272371192643,-0.018315246264328455,-0.01995527189081825,-0.026100845721388266,0.0016400256264897939,0.02848085099454743,-0.057568424910856925
U56,0.03,1.0,2018,251,0.005179242582116883,-0.0022862125134470723,-0.04569032063713252,-0.007465455095563955,-0.08549353827105921,-0.16619642286391145,-0.19348903043170607,0.08070288459285224,0.27999277220910557,-0.2782491961433643
U56,0.03,1.0,2019,252,0.12640405171946667,0.2966719348964657,0.3122390642970696,0.17026788317699904,-0.04692290758386175,-0.06589618500944239,-0.06618301614875133,0.018973277425580637,0.16496247722012514,-0.3093167631229067
U56,0.03,1.0,2020,253,0.19129082101355577,0.28314919024540797,0.18331625405896101,0.0918583692318522,-0.1591099952979419,-0.2917896524646624,-0.33717256724185285,0.13267965716672048,0.5963446266910026,-0.7009888980571776
U56,0.03,1.0,2021,252,0.23213302177863815,0.2670376770623859,0.28728776191274874,0.034904655283747754,-0.04150600715587238,-0.05215260013939149,-0.05114148312928224,0.01064659298351911,0.07446139708227702,-0.10377027982488951
U56,0.03,1.0,2022,251,-0.06069459557899881,-0.1609191547545692,-0.18175382241045157,-0.10022455917557038,-0.07346299121692579,-0.21740039355963148,-0.24496367979338685,0.1439374023427057,1.150301542258251,-1.0605670931647362
U56,0.03,1.0,2023,250,0.15536230758895142,0.32133071560478643,0.26175789735711263,0.165968408015835,-0.06925755880937923,-0.08192286035258667,-0.09974319330420534,0.012665301543207441,0.16210978737761883,-0.3000015457635335
U56,0.03,1.0,2024,252,0.22327100099520836,0.2726307768563667,0.24886474347330556,0.04935977586115836,-0.07265648605231056,-0.07571257698744838,-0.08405641913245021,0.003056090935137812,0.03845576361784855,-0.0789926118372152
U56,0.03,1.0,2025,250,0.11172236453873174,0.2259199192665169,0.1771905467755066,0.11419755472778514,-0.09538646754947255,-0.1587293960708941,-0.18755235013533944,0.06334292852142154,0.2402875848278704,-0.34676043380552046
U56,0.03,1.0,2026,181,0.09253883281839315,0.14987441019847103,0.1429795975673751,0.057335577380077885,-0.04531765734461313,-0.0642104724475181,-0.08884974479781771,0.01889281510290497,0.13899529461562865,-0.19215458447966188
U56,0.05,1.0,2009,245,0.20036512473125345,0.4090487086074992,0.311326674643605,0.20868358387624575,-0.04811199794148524,-0.16479075147151334,-0.22062001264433284,0.1166787535300281,0.6523994491636488,-0.8325443940174442
U56,0.05,1.0,2010,252,0.09084078075759483,0.18600757167968673,0.15056049757720413,0.0951667909220919,-0.0943067130650096,-0.11750914682503277,-0.15699672946360121,0.023202433760023178,0.24483507268230847,-0.334022249705904
U56,0.05,1.0,2011,252,0.006949189285236246,0.009791696592764021,0.018950727479971397,0.002842507307527775,-0.10282696295117522,-0.15807080964101017,-0.1860549410823611,0.05524384668983495,0.5875173354454624,-0.6048327638394049
U56,0.05,1.0,2012,250,0.04773798159219167,0.14263374069141888,0.15990261325886523,0.0948957590992272,-0.07616282428882659,-0.10326725890241262,-0.09686993917041309,0.027104434613586026,0.2202231248209271,-0.31066232080988193
U56,0.05,1.0,2013,252,0.25811335067493957,0.28977281900344143,0.32307752311103055,0.03165946832850186,-0.045586130240823475,-0.056991796838550934,-0.055506230383220334,0.01140566659772746,0.09201268341067759,-0.11836609844855803
U56,0.05,1.0,2014,252,0.08123819911137398,0.10388002292699028,0.13463860143720674,0.022641823815616302,-0.05917816087042305,-0.0737925376545443,-0.07273459578593888,0.014614376784121252,0.08702158002102232,-0.10905319380406656
U56,0.05,1.0,2015,252,0.05031837172331022,0.06267431080625085,0.012342478840705384,0.012355939082940637,-0.06976763822748433,-0.10617785102554589,-0.1191019700822602,0.03641021279806156,0.3138545887513659,-0.33101733591887883
U56,0.05,1.0,2016,252,0.06833867362412804,0.18542893986212872,0.11997888578785987,0.11709026623800067,-0.03822369037859852,-0.09097817166396549,-0.09187558352333847,0.05275448128536697,0.25128141612426225,-0.35982764631175645
U56,0.05,1.0,2017,251,0.19610269352255805,0.22917891534949808,0.2170543806410543,0.03307622182694003,-0.018451910758012335,-0.01995527189081825,-0.026100845721388266,0.0015033611328059138,0.02988139313782312,-0.05733696825670863
U56,0.05,1.0,2018,251,-0.007328474830204712,-0.0022862125134470723,-0.04569032063713252,0.00504226231675764,-0.10032760457430612,-0.16619642286391145,-0.19348903043170607,0.06586881828960534,0.23991212263618938,-0.25022036503544653
U56,0.05,1.0,2019,252,0.12248424536055391,0.2966719348964657,0.3122390642970696,0.1741876895359118,-0.04733562612781328,-0.06589618500944239,-0.06618301614875133,0.018560558881629108,0.18023477260752904,-0.32817501796223236
U56,0.05,1.0,2020,253,0.1717830203982651,0.28314919024540797,0.18331625405896101,0.11136616984714287,-0.16579219199893336,-0.2917896524646624,-0.33717256724185285,0.12599746046572902,0.5877312076899464,-0.7083081279405201
U56,0.05,1.0,2021,252,0.23896022662128535,0.2670376770623859,0.28728776191274874,0.02807745044110055,-0.040806250157281676,-0.05215260013939149,-0.05114148312928224,0.011346349982109816,0.07008244563790846,-0.09373984447603435
U56,0.05,1.0,2022,251,-0.062090138777657455,-0.1609191547545692,-0.18175382241045157,-0.09882901597691174,-0.07476548676854133,-0.21740039355963148,-0.24496367979338685,0.14263490679109014,1.130561462003484,-1.0420066564811667
U56,0.05,1.0,2023,250,0.1490521037589958,0.32133071560478643,0.26175789735711263,0.17227861184579063,-0.07050016711600948,-0.08192286035258667,-0.09974319330420534,0.011422693236577186,0.17097425388896836,-0.31445122286822363
U56,0.05,1.0,2024,252,0.2339548936634246,0.2726307768563667,0.24886474347330556,0.03867588319294213,-0.0726727064898447,-0.07571257698744838,-0.08405641913245021,0.0030398704976036806,0.04302837509444376,-0.07485786499703306
U56,0.05,1.0,2025,250,0.09799935239794366,0.2259199192665169,0.1771905467755066,0.12792056686857323,-0.1091579228108931,-0.1587293960708941,-0.18755235013533944,0.049571473260001,0.22670345089711377,-0.3452511336544223
U56,0.05,1.0,2026,181,0.0822336821763503,0.14987441019847103,0.1429795975673751,0.06764072802212073,-0.05024313028963945,-0.0642104724475181,-0.08884974479781771,0.013967342157878648,0.13371032172395964,-0.19635504903192483
U56,0.08,1.0,2009,245,0.20341279055479644,0.4090487086074992,0.311326674643605,0.20563591805270276,-0.043412738946948415,-0.16479075147151334,-0.22062001264433284,0.12137801252456493,0.6821680111604309,-0.8602300938332303
U56,0.08,1.0,2010,252,0.10568619216998898,0.18600757167968673,0.15056049757720413,0.08032137950969775,-0.1045026944742059,-0.11750914682503277,-0.15699672946360121,0.01300645235082687,0.1852232461248419,-0.2598557879717438
U56,0.08,1.0,2011,252,0.0013407821070599013,0.009791696592764021,0.018950727479971397,0.00845091448570412,-0.11217317531643922,-0.15807080964101017,-0.1860549410823611,0.045897634324570946,0.5552362914225505,-0.5773510970824517
U56,0.08,1.0,2012,250,0.043921818006682045,0.14263374069141888,0.15990261325886523,0.09871192268473683,-0.07237752071778858,-0.10326725890241262,-0.09686993917041309,0.030889738184624038,0.22544484288684222,-0.31957009302435746
U56,0.08,1.0,2013,252,0.25569165982133746,0.28977281900344143,0.32307752311103055,0.03408115918210397,-0.05032876719233381,-0.056991796838550934,-0.055506230383220334,0.006663029646217122,0.09330279729383216,-0.12162236016804448
U56,0.08,1.0,2014,252,0.10010452816935245,0.10388002292699028,0.13463860143720674,0.0037754947576378317,-0.060791127744387885,-0.0737925376545443,-0.07273459578593888,0.013001409910156414,0.08296277472021607,-0.08750618031175922
U56,0.08,1.0,2015,252,0.07148383695037563,0.06267431080625085,0.012342478840705384,-0.00880952614412478,-0.07278355678566639,-0.10617785102554589,-0.1191019700822602,0.033394294239879496,0.30869357675690556,-0.3055321792702318
U56,0.08,1.0,2016,252,0.08434634157516219,0.18542893986212872,0.11997888578785987,0.10108259828696653,-0.03709098753393647,-0.09097817166396549,-0.09187558352333847,0.05388718413002902,0.3049844705585696,-0.399283370274888
U56,0.08,1.0,2017,251,0.19390912678821182,0.22917891534949808,0.2170543806410543,0.035269788561286264,-0.01917729852444472,-0.01995527189081825,-0.026100845721388266,0.00077797336637353,0.02140247405973782,-0.05067852541966216
U56,0.08,1.0,2018,251,-0.0118855047239943,-0.0022862125134470723,-0.04569032063713252,0.009599292210547228,-0.1109554954909917,-0.16619642286391145,-0.19348903043170607,0.055240927372919746,0.2023475018029713,-0.2167842067575238
U56,0.08,1.0,2019,252,0.13134336881892184,0.2966719348964657,0.3122390642970696,0.16532856607754387,-0.03694845273146774,-0.06589618500944239,-0.06618301614875133,0.028947732277974647,0.2283611300652557,-0.36893248667597933
U56,0.08,1.0,2020,253,0.14634142704594333,0.28314919024540797,0.18331625405896101,0.13680776319946464,-0.1905061293831164,-0.2917896524646624,-0.33717256724185285,0.10128352308154598,0.5606686098707551,-0.7008408389232668
U56,0.08,1.0,2021,252,0.24328606203460668,0.2670376770623859,0.28728776191274874,0.023751615027779227,-0.04279580254671733,-0.05215260013939149,-0.05114148312928224,0.00935679759267416,0.05991926905267225,-0.07991367978562862
U56,0.08,1.0,2022,251,-0.07723900250635862,-0.1609191547545692,-0.18175382241045157,-0.08368015224821057,-0.08896717731198689,-0.21740039355963148,-0.24496367979338685,0.1284332162476446,1.080657951005708,-1.0078228318871123
U56,0.08,1.0,2023,250,0.17293497172051908,0.32133071560478643,0.26175789735711263,0.14839574388426735,-0.06542596419735203,-0.08192286035258667,-0.09974319330420534,0.01649689615523464,0.2183099994847372,-0.34172817268629446
U56,0.08,1.0,2024,252,0.23787630784408398,0.2726307768563667,0.24886474347330556,0.03475446901228274,-0.07358708418344184,-0.07571257698744838,-0.08405641913245021,0.0021254928040065346,0.04809801976666949,-0.07677629262832183
U56,0.08,1.0,2025,250,0.08759435301912677,0.2259199192665169,0.1771905467755066,0.13832556624739012,-0.1176491661778033,-0.1587293960708941,-0.18755235013533944,0.04108022989309079,0.22221952689487484,-0.34996885515184667
U56,0.08,1.0,2026,181,0.08973291193197253,0.14987441019847103,0.1429795975673751,0.060141498266498505,-0.054563154737621966,-0.0642104724475181,-0.08884974479781771,0.00964731770989613,0.134428060367155,-0.1900533437556846
U56,0.1,1.0,2009,245,0.1918388263770543,0.4090487086074992,0.311326674643605,0.2172098822304449,-0.04149835450604655,-0.16479075147151334,-0.22062001264433284,0.12329239696546679,0.6972646001530455,-0.885369299034229
U56,0.1,1.0,2010,252,0.12617564149580174,0.18600757167968673,0.15056049757720413,0.059831930183884996,-0.10638900268616103,-0.11750914682503277,-0.15699672946360121,0.011120144138871746,0.15224337135690008,-0.20764996940545827
U56,0.1,1.0,2011,252,-0.004174294855820104,0.009791696592764021,0.018950727479971397,0.013965991448584125,-0.1219525938047491,-0.15807080964101017,-0.1860549410823611,0.03611821583626107,0.5200582359648074,-0.546994595558499
U56,0.1,1.0,2012,250,0.04948840208894012,0.14263374069141888,0.15990261325886523,0.09314533860247876,-0.06527813465192522,-0.10326725890241262,-0.09686993917041309,0.037989124250487394,0.24531419945762264,-0.33431545938857543
U56,0.1,1.0,2013,252,0.28246592347027444,0.28977281900344143,0.32307752311103055,0.0073068955331669905,-0.04754333784240283,-0.056991796838550934,-0.055506230383220334,0.009448458996148101,0.07686926286229823,-0.0837649623533066
U56,0.1,1.0,2014,252,0.11693637100227261,0.10388002292699028,0.13463860143720674,-0.013056348075282331,-0.06311813114961473,-0.0737925376545443,-0.07273459578593888,0.010674406504929568,0.0674236640689101,-0.056555855333015326
U56,0.1,1.0,2015,252,0.07838188647894939,0.06267431080625085,0.012342478840705384,-0.015707575672698537,-0.07700795901082025,-0.10617785102554589,-0.1191019700822602,0.02916989201472564,0.24886911838094586,-0.2383833235033476
U56,0.1,1.0,2016,252,0.07530637790312666,0.18542893986212872,0.11997888578785987,0.11012256195900205,-0.04615441903070128,-0.09097817166396549,-0.09187558352333847,0.04482375263326421,0.31096465130729983,-0.413746705756456
U56,0.1,1.0,2017,251,0.18498921006576774,0.22917891534949808,0.2170543806410543,0.04418970528373034,-0.019669172071407504,-0.01995527189081825,-0.026100845721388266,0.0002860998194107456,0.021896857363368778,-0.058770692530374306
U56,0.1,1.0,2018,251,-0.006977144287848014,-0.0022862125134470723,-0.04569032063713252,0.0046909317744009416,-0.12015101395355543,-0.16619642286391145,-0.19348903043170607,0.04604540891035602,0.16072445728086696,-0.1693863728271848
U56,0.1,1.0,2019,252,0.12486905247611202,0.2966719348964657,0.3122390642970696,0.1718028824203537,-0.034014127721569754,-0.06589618500944239,-0.06618301614875133,0.031882057287872634,0.26290668640457726,-0.4096532495938602
U56,0.1,1.0,2020,253,0.16511905657777537,0.28314919024540797,0.18331625405896101,0.1180301336676326,-0.16295335164054758,-0.2917896524646624,-0.33717256724185285,0.1288363008241148,0.6415020627451586,-0.768210503302579
U56,0.1,1.0,2021,252,0.2505684795466423,0.2670376770623859,0.28728776191274874,0.016469197515743605,-0.044216835000093435,-0.05215260013939149,-0.05114148312928224,0.007935765139298057,0.05133897365471808,-0.06537109217552418
U56,0.1,1.0,2022,251,-0.06685619776139484,-0.1609191547545692,-0.18175382241045157,-0.09406295699317435,-0.08409719233949164,-0.21740039355963148,-0.24496367979338685,0.13330320122013983,1.0416948080860264,-0.9571152961979119
U56,0.1,1.0,2023,250,0.1688337602640766,0.32133071560478643,0.26175789735711263,0.15249695534070984,-0.0595465692606697,-0.08192286035258667,-0.09974319330420534,0.022376291091916967,0.24820236215077465,-0.3754967799604234
U56,0.1,1.0,2024,252,0.23640091637342264,0.2726307768563667,0.24886474347330556,0.036229860482944076,-0.07434593257680944,-0.07571257698744838,-0.08405641913245021,0.0013666444106389397,0.052849805444340855,-0.08278787435921667
U56,0.1,1.0,2025,250,0.06857392220071867,0.2259199192665169,0.1771905467755066,0.15734599706579822,-0.13025764654404326,-0.1587293960708941,-0.18755235013533944,0.02847174952685083,0.19855167433648663,-0.34335847485534
U56,0.1,1.0,2026,181,0.09923738364428414,0.14987441019847103,0.1429795975673751,0.05063702655418689,-0.05105710284946774,-0.0642104724475181,-0.08884974479781771,0.013153369598050357,0.13986105270556412,-0.18686221025033492
B136,0.0,0.75,2009,245,0.15629146805253735,0.32475238179896615,0.31141595711132064,0.1684609137464288,-0.04222009488208378,-0.15325311387831964,-0.22058362096015105,0.11103301899623585,0.544674720562825,-0.6959125814602408
B136,0.0,0.75,2010,252,0.055926031806693866,0.130954433741177,0.1505350486954411,0.07502840193448312,-0.07943242323145794,-0.10097084642277565,-0.15698948290972814,0.021538423191317713,0.21502142764235604,-0.28804433417333647
B136,0.0,0.75,2011,252,0.007633826376551633,0.04071505757173899,0.018915247152264225,0.033081231195187355,-0.07943490495894623,-0.12613856218692765,-0.18605543301045313,0.04670365722798142,0.4384090237443923,-0.4808107484986719
B136,0.0,0.75,2012,250,0.05129258969436834,0.14193216763154837,0.15989743589743477,0.09063957793718003,-0.06067701780606827,-0.07268945003675886,-0.09685580050596332,0.012012432230690595,0.12353203220159366,-0.20837533408665218
B136,0.0,0.75,2013,252,0.22279681970132725,0.2635411700412893,0.3231054912016984,0.04074435033996204,-0.03145665154374211,-0.03963842317554078,-0.05549306336707882,0.008181771631798673,0.04569739701494603,-0.07927689993713115
B136,0.0,0.75,2014,252,0.07172217319630425,0.11816472694583147,0.13466550825369117,0.046442553749527216,-0.03404542924288023,-0.04891061996476764,-0.07271845836868263,0.014865190721887411,0.07832023754879316,-0.12198288762640973
B136,0.0,0.75,2015,252,0.004683159258705327,0.035956107841503826,0.01231004829779958,0.0312729485827985,-0.04659556996850467,-0.08435446070326891,-0.11910403972015315,0.03775889073476424,0.24447119451806124,-0.2789605597410891
B136,0.0,0.75,2016,252,0.05709324718321995,0.12253007145938799,0.12003258276604711,0.06543682427616804,-0.025976512425443854,-0.07699481771185357,-0.09189443920829343,0.051018305286409715,0.210705856267756,-0.2739572895689117
B136,0.0,0.75,2017,251,0.16652099355194694,0.20105186135993347,0.21703896103896003,0.03453086780798653,-0.014385000208198773,-0.014404933774078255,-0.026102958981065072,1.9933565879481918e-05,0.015733920589351576,-0.04511390643990881
B136,0.0,0.75,2018,251,-0.00928768636533095,0.0030637674536950765,-0.045714529622673084,0.012351453819026026,-0.06828903028069433,-0.12845516783132804,-0.1934751663909502,0.060166137550633714,0.22561956254037038,-0.24191319633944375
B136,0.0,0.75,2019,252,0.1137277324768009,0.24092244207579694,0.31225119649326594,0.12719470959899604,-0.03494613779319067,-0.047348573936120464,-0.06616450281994002,0.012402436142929796,0.11841655854637934,-0.2288514105026837
B136,0.0,0.75,2020,253,0.07353379397609983,0.18629804846932085,0.18331174585861532,0.11276425449322103,-0.126167771329607,-0.25371124458880157,-0.33715953307393,0.12754347325919457,0.577683392841183,-0.7021536445932911
B136,0.0,0.75,2021,252,0.16756542769956928,0.21107065019102134,0.28730268464108843,0.043505222491452056,-0.02929370698806566,-0.03463712375646433,-0.05116037490851588,0.005343416768398668,0.047491666289362286,-0.0849895110181931
B136,0.0,0.75,2022,251,-0.06373180918741217,-0.06995246563823643,-0.18176325799955306,-0.006220656450824258,-0.07438980319277055,-0.1469739951726654,-0.2449665176088458,0.07258419197989485,0.7443604580477658,-0.7498163018771761
B136,0.0,0.75,2023,250,0.08069415392682067,0.19151066149949147,0.2617660732354312,0.11081650757267081,-0.0468032125253679,-0.06812276712333354,-0.09974378160215858,0.02131955459796564,0.13144634311436507,-0.2312275866406993
B136,0.0,0.75,2024,252,0.12341053773905686,0.15896446273188536,0.24887838921519845,0.0355539249928285,-0.0435496310498551,-0.044096705698980054,-0.08405219282348686,0.0005470746491249567,0.04520899725692167,-0.07713194874223422
B136,0.0,0.75,2025,250,0.0622965121291843,0.1542623587653955,0.17718926798792234,0.09196584663621121,-0.06577402893529771,-0.11484066761946088,-0.1875508205970693,0.049066638684163166,0.20737829080498157,-0.29559029177433677
B136,0.0,0.75,2026,179,0.05711185565207333,0.08924648936882096,0.1229065927585804,0.03213463371674763,-0.03251113244366155,-0.048188499748729074,-0.0888394212283724,0.015677367305067524,0.11573237444175483,-0.14669107697246797
B136,0.02,0.75,2009,245,0.15726900359860396,0.32475238179896615,0.31141595711132064,0.1674833782003622,-0.04218166486652175,-0.15325311387831964,-0.22058362096015105,0.11107144901179788,0.5482230826521362,-0.6986408946250162
B136,0.02,0.75,2010,252,0.05770717364477029,0.130954433741177,0.1505350486954411,0.0732472600964067,-0.0801283012066284,-0.10097084642277565,-0.15698948290972814,0.020842545216147257,0.2101033259964161,-0.28126956472499576
B136,0.02,0.75,2011,252,0.014815844464038719,0.04071505757173899,0.018915247152264225,0.02589921310770027,-0.0754919625649384,-0.12613856218692765,-0.18605543301045313,0.05064659962198925,0.4385232739159059,-0.4737571636812881
B136,0.02,0.75,2012,250,0.05467623198183902,0.14193216763154837,0.15989743589743477,0.08725593564970935,-0.061081042016673304,-0.07268945003675886,-0.09685580050596332,0.011608408020085559,0.12552461656818467,-0.20712545905200938
B136,0.02,0.75,2013,252,0.22963384546713606,0.2635411700412893,0.3231054912016984,0.03390732457415324,-0.03188005185327658,-0.03963842317554078,-0.05549306336707882,0.0077583713222642015,0.045927693274089465,-0.07388636911383115
B136,0.02,0.75,2014,252,0.06934199166084354,0.11816472694583147,0.13466550825369117,0.04882273528498793,-0.034509542348863054,-0.04891061996476764,-0.07271845836868263,0.01440107761590459,0.07450835060962485,-0.12033081748351569
B136,0.02,0.75,2015,252,0.014649135508068012,0.035956107841503826,0.01231004829779958,0.021306972333435814,-0.04976791577361228,-0.08435446070326891,-0.11910403972015315,0.034586544929656626,0.24310407414363525,-0.26761263521421275
B136,0.02,0.75,2016,252,0.05847474656239071,0.12253007145938799,0.12003258276604711,0.06405532489699728,-0.026592399674311373,-0.07699481771185357,-0.09189443920829343,0.050402418037542196,0.2075182587780291,-0.2693653997480752
B136,0.02,0.75,2017,251,0.1649057837268415,0.20105186135993347,0.21703896103896003,0.036146077633091966,-0.01501559365185623,-0.014404933774078255,-0.026102958981065072,-0.0006106598777779748,0.013253471298789635,-0.04399940852029324
B136,0.02,0.75,2018,251,-0.002912799350059281,0.0030637674536950765,-0.045714529622673084,0.005976566803754357,-0.06843487827788408,-0.12845516783132804,-0.1934751663909502,0.06002028955344396,0.22353447113805236,-0.23331074894113543
B136,0.02,0.75,2019,252,0.11383405620226972,0.24092244207579694,0.31225119649326594,0.12708838587352722,-0.035470002772539644,-0.047348573936120464,-0.06616450281994002,0.01187857116358082,0.11940094639284428,-0.2297041247891281
B136,0.02,0.75,2020,253,0.08595285515482387,0.18629804846932085,0.18331174585861532,0.10034519331449698,-0.12262335426275095,-0.25371124458880157,-0.33715953307393,0.13108789032605062,0.5820255792106959,-0.6948969664508229
B136,0.02,0.75,2021,252,0.1702828504110927,0.21107065019102134,0.28730268464108843,0.040787799779928635,-0.029064073674969215,-0.03463712375646433,-0.05116037490851588,0.005573050081495112,0.044689629894499074,-0.07978366325590763
B136,0.02,0.75,2022,251,-0.07095677646991905,-0.06995246563823643,-0.18176325799955306,0.00100431083168262,-0.0797948284172989,-0.1469739951726654,-0.2449665176088458,0.0671791667553665,0.7358791721629686,-0.7490148607984582
B136,0.02,0.75,2023,250,0.0844328503847096,0.19151066149949147,0.2617660732354312,0.10707781111478187,-0.04798679278872653,-0.06812276712333354,-0.09974378160215858,0.02013597433460701,0.1272126332830263,-0.22347453939926865
B136,0.02,0.75,2024,252,0.1261554132878826,0.15896446273188536,0.24887838921519845,0.03280904944400276,-0.04246032838507041,-0.044096705698980054,-0.08405219282348686,0.0016363773139096427,0.04265198649969952,-0.07210362172531323
B136,0.02,0.75,2025,250,0.05963334778572138,0.1542623587653955,0.17718926798792234,0.09462901097967413,-0.06750604111505387,-0.11484066761946088,-0.1875508205970693,0.04733462650440701,0.2049127950214037,-0.2955987406645223
