panel,family,thr,depth,bps,draw,dSharpe,dSharpe_IS,dMaxDD
U56,DDCTL,0.03,0.5,25,39,-0.10102156989254962,-0.0690520838046279,2.220446049250313e-16
U56,DDCTL,0.03,0.5,10,40,-0.084132746876312,-0.08106359948093667,3.3306690738754696e-16
U56,DDCTL,0.03,0.5,25,40,-0.10652815017095829,-0.10171633734725782,1.1102230246251565e-16
U56,DDCTL,0.03,0.5,10,41,-0.10253417961710509,-0.1599201240706598,-3.3306690738754696e-16
U56,DDCTL,0.03,0.5,25,41,-0.12074636485952217,-0.17669409356605614,-6.661338147750939e-16
U56,DDCTL,0.03,0.5,10,42,-0.07056735456174934,-0.06071938950722933,0.05545175231546118
U56,DDCTL,0.03,0.5,25,42,-0.09144125571164419,-0.08242004796843971,0.05143105379866064
U56,DDCTL,0.03,0.5,10,43,-0.05220109075951607,-0.027229705034100937,0.05545175231546062
U56,DDCTL,0.03,0.5,25,43,-0.07321112810191055,-0.048482049831413576,0.051431053798660864
U56,DDCTL,0.03,0.5,10,44,0.06880779413063376,0.09636291033350108,0.06502507922666545
U56,DDCTL,0.03,0.5,25,44,0.041440896264062,0.07355148273376055,0.05615306982782364
U56,DDCTL,0.03,0.5,10,45,-0.016651496860613735,-0.03069520515696722,0.048351542708879425
U56,DDCTL,0.03,0.5,25,45,-0.04239804203109254,-0.05282154654943261,0.04360017416993145
U56,DDCTL,0.03,0.5,10,46,0.035263065468105426,0.022102025427223948,0.061826846199904195
U56,DDCTL,0.03,0.5,25,46,0.006153751404184726,-0.0014086682007561357,0.04588650202624922
U56,DDCTL,0.03,0.5,10,47,0.04021019062123421,0.025964480944230317,0.058953556307534405
U56,DDCTL,0.03,0.5,25,47,0.013458854400468567,0.002733692437989488,0.05074997453173047
U56,DDCTL,0.03,0.5,10,48,-0.02781871853009865,-0.058474028962165914,0.05864368231283423
U56,DDCTL,0.03,0.5,25,48,-0.052131907206783734,-0.07938320781400487,0.05379505929764916
U56,DDCTL,0.03,0.5,10,49,-0.12861319059375353,-0.17017271862946626,0.04080610328633871
U56,DDCTL,0.03,0.5,25,49,-0.15611689078440671,-0.1970175949345938,0.04088359515825102
U56,DDCTL,0.03,0.5,10,50,-0.13556154771542817,-0.2582238237103486,0.04647739503344017
U56,DDCTL,0.03,0.5,25,50,-0.1609877433915562,-0.2819332146826047,0.04613113807455338
U56,DDCTL,0.03,0.5,10,51,-0.07488959303402298,-0.060297700138853494,0.0
U56,DDCTL,0.03,0.5,25,51,-0.0960518597956398,-0.0882537662152667,-1.1102230246251565e-16
U56,DDCTL,0.03,0.5,10,52,-0.11196466327330923,-0.17524425551047318,0.0021891519628134404
U56,DDCTL,0.03,0.5,25,52,-0.13551502012141492,-0.20474679282838282,0.00145866017944829
U56,DDCTL,0.03,0.5,10,53,-0.06372050304552168,-0.11168486984264026,0.05679064073524842
U56,DDCTL,0.03,0.5,25,53,-0.08801556349856887,-0.14037588560491476,0.041490810798739064
U56,DDCTL,0.03,0.5,10,54,-0.06806835095569319,-0.18363304563021765,0.05689100129840485
U56,DDCTL,0.03,0.5,25,54,-0.09266294136006303,-0.2095073319855153,0.03940207730616896
U56,DDCTL,0.03,0.5,10,55,-0.07631637851881123,-0.06996340767561726,0.05907958028979943
U56,DDCTL,0.03,0.5,25,55,-0.10152460624099169,-0.09586258244078316,0.05495794530053966
U56,DDCTL,0.03,0.5,10,56,-0.02519492073703833,-0.003124736781489057,0.055451752315460734
U56,DDCTL,0.03,0.5,25,56,-0.04912030176133719,-0.02575879978814022,0.0514310537986602
U56,DDCTL,0.03,0.5,10,57,-0.08197806648057449,0.014578221207973918,1.1102230246251565e-16
U56,DDCTL,0.03,0.5,25,57,-0.10408795487655365,-0.00665022774249413,-1.1102230246251565e-16
U56,DDCTL,0.03,0.5,10,58,-0.018022623537548466,0.0344259973568628,0.040806103286339046
U56,DDCTL,0.03,0.5,25,58,-0.04163886245976234,0.017159574241550346,0.04088359515825146
U56,DDCTL,0.03,0.5,10,59,-0.10604081469704463,-0.10833163792482758,6.661338147750939e-16
U56,DDCTL,0.03,0.5,25,59,-0.12509860425637898,-0.12206036889861782,-1.1102230246251565e-16
U56,DDCTL,0.03,0.5,10,60,0.08878975443094439,-0.019834523543523663,0.04080610328633871
U56,DDCTL,0.03,0.5,25,60,0.06436361298670379,-0.038720097741094084,0.04088359515825124
U56,DDCTL,0.03,0.5,10,61,-0.08006306146860775,-0.08083374538411692,0.0
U56,DDCTL,0.03,0.5,25,61,-0.10175048690958688,-0.09949179017302567,-2.220446049250313e-16
U56,DDCTL,0.03,0.5,10,62,-0.12343352466426982,-0.13402868925751377,2.220446049250313e-16
U56,DDCTL,0.03,0.5,25,62,-0.14288044752846474,-0.1496353310706342,-1.1102230246251565e-16
U56,DDCTL,0.03,0.5,10,63,-0.07257850281533629,-0.1029836713843797,2.220446049250313e-16
U56,DDCTL,0.03,0.5,25,63,-0.09301524217366752,-0.12184549732938166,2.220446049250313e-16
U56,DDCTL,0.03,0.5,10,64,-0.04633774245607669,-0.03733794348748476,2.220446049250313e-16
U56,DDCTL,0.03,0.5,25,64,-0.06672253839760689,-0.05584524103868549,-1.1102230246251565e-16
U56,DDCTL,0.03,0.5,10,65,-0.06950147578134236,-0.05819923308635211,0.0
U56,DDCTL,0.03,0.5,25,65,-0.08952875948113248,-0.07525079332186069,1.1102230246251565e-16
U56,DDCTL,0.03,0.5,10,66,-0.05474897118689248,-0.1740697152969073,-2.220446049250313e-16
U56,DDCTL,0.03,0.5,25,66,-0.07358708887748844,-0.19317928718417432,0.0
U56,DDCTL,0.03,0.5,10,67,-0.09291104839138908,-0.15866054601925184,0.046477395033440394
U56,DDCTL,0.03,0.5,25,67,-0.11182900628876291,-0.17291158322487943,0.046131138074553046
U56,DDCTL,0.03,0.5,10,68,-0.1315913281890274,-0.1866258176425104,1.1102230246251565e-16
U56,DDCTL,0.03,0.5,25,68,-0.15508094482985124,-0.21005785369736818,1.1102230246251565e-16
U56,DDCTL,0.03,0.5,10,69,-0.03990459855344097,-0.09258177218105601,0.046477395033440394
U56,DDCTL,0.03,0.5,25,69,-0.06244469531383845,-0.11608708865229689,0.0461311380745526
U56,DDCTL,0.03,0.5,10,70,-0.19239626308267987,-0.19406834861524724,-2.220446049250313e-16
U56,DDCTL,0.03,0.5,25,70,-0.2090254216410592,-0.2128322653143655,0.0
U56,DDCTL,0.03,0.5,10,71,-0.12683310297391248,-0.09179944957664377,0.06390128786458438
U56,DDCTL,0.03,0.5,25,71,-0.1489671899448054,-0.11481109139234502,0.054871832863516046
U56,DDCTL,0.03,0.5,10,72,-0.12287622484991256,-0.07659071875051926,0.06183730901100404
U56,DDCTL,0.03,0.5,25,72,-0.14673625140384994,-0.0998626858520012,0.059047113322390876
U56,DDCTL,0.03,0.5,10,73,-0.12208633964448456,-0.14183155210949583,0.05058680014618988
U56,DDCTL,0.03,0.5,25,73,-0.14709170384874137,-0.16242621876044205,0.042081418960220884
U56,DDCTL,0.03,0.5,10,74,-0.09930573085190098,-0.09355897909155197,0.061837309011004926
U56,DDCTL,0.03,0.5,25,74,-0.12456614384756604,-0.11488877537007158,0.0590471133223911
U56,DDCTL,0.03,0.5,10,75,-0.08688041525699175,-0.057553659040001426,0.04647739503344028
U56,DDCTL,0.03,0.5,25,75,-0.11244160358303201,-0.08063015054318723,0.04556127558604184
U56,DDCTL,0.03,0.5,10,76,-0.14408987231840098,-0.024904864317066733,2.220446049250313e-16
U56,DDCTL,0.03,0.5,25,76,-0.1676942341467098,-0.04846910014296746,0.0
U56,DDCTL,0.03,0.5,10,77,-0.15903849925329294,-0.05248918255369173,1.1102230246251565e-16
U56,DDCTL,0.03,0.5,25,77,-0.18234897274235484,-0.07558930294654331,1.1102230246251565e-16
U56,DDCTL,0.03,0.5,10,78,-0.05724865413101754,-0.013254299360361488,0.045188498171006675
U56,DDCTL,0.03,0.5,25,78,-0.08254714282476316,-0.03863399250110644,0.045105512994434105
U56,DDCTL,0.03,0.5,10,79,0.04051910711336082,-0.009240212416416593,2.220446049250313e-16
U56,DDCTL,0.03,0.5,25,79,0.01922039050904001,-0.03196068822685649,0.0
U56,DDCTL,0.03,0.5,10,80,0.021560223134017953,-0.0766504880741703,0.03937844771497434
U56,DDCTL,0.03,0.5,25,80,0.0005814059124145121,-0.09745037669537449,0.03949657116097316
U56,DDCTL,0.03,0.5,10,81,-0.11619688157800123,-0.09621559314694383,-2.220446049250313e-16
U56,DDCTL,0.03,0.5,25,81,-0.13197089820069374,-0.1138596253081039,-3.3306690738754696e-16
U56,DDCTL,0.03,0.5,10,82,-0.11511834427131928,0.0313816550941215,0.0
U56,DDCTL,0.03,0.5,25,82,-0.13020702915355398,0.013352590786262386,-1.1102230246251565e-16
U56,DDCTL,0.03,0.5,10,83,-0.019819518533257474,-0.06583594046523755,0.060525497970275066
U56,DDCTL,0.03,0.5,25,83,-0.04089284964015749,-0.08471600022782444,0.04737473561335093
U56,DDCTL,0.03,0.5,10,84,-0.07564968914031,-0.0327639945211593,0.05860023795232239
U56,DDCTL,0.03,0.5,25,84,-0.09569391617026524,-0.05598294054306774,0.05407266549893386
U56,DDCTL,0.03,0.5,10,85,-0.05170891564417479,-0.046373080867824434,0.05545175231546107
U56,DDCTL,0.03,0.5,25,85,-0.0741849175392606,-0.0740917553646594,0.05143105379866064
U56,DDCTL,0.03,0.5,10,86,-0.10915438794149657,-0.13550041287800407,0.055451752315460845
U56,DDCTL,0.03,0.5,25,86,-0.13701271309132523,-0.16060663749166826,0.051431053798660975
U56,DDCTL,0.03,0.5,10,87,-0.1540603096024622,-0.18269871059784182,0.040806103286338935
U56,DDCTL,0.03,0.5,25,87,-0.18073578744886398,-0.21136619299436554,0.03186800036986426
U56,DDCTL,0.03,0.5,10,88,0.04306375759023684,0.05656053498276048,0.055451752315460956
U56,DDCTL,0.03,0.5,25,88,0.011504428117733778,0.021876616152475492,0.051431053798660975
U56,DDCTL,0.03,0.5,10,89,-0.08016412057950784,0.04207636443986251,-2.220446049250313e-16
U56,DDCTL,0.03,0.5,25,89,-0.1048229215806743,0.009829504429484381,0.0
U56,DDCTL,0.03,0.5,10,90,-0.04673629755023989,-0.03282881960252115,1.1102230246251565e-16
U56,DDCTL,0.03,0.5,25,90,-0.06873600970107185,-0.06379202987096666,-1.1102230246251565e-16
U56,DDCTL,0.03,0.5,10,91,-0.07026773052525326,0.007694017434880296,1.1102230246251565e-16
U56,DDCTL,0.03,0.5,25,91,-0.0900241930902369,-0.020400630170053113,-1.1102230246251565e-16
U56,DDCTL,0.03,0.5,10,92,-0.05160267250756201,0.02321719238852804,-1.1102230246251565e-16
U56,DDCTL,0.03,0.5,25,92,-0.07227645916020786,-0.004897945330460729,-2.220446049250313e-16
U56,DDCTL,0.03,0.5,10,93,-0.01103113645178766,0.07040839662217202,1.1102230246251565e-16
U56,DDCTL,0.03,0.5,25,93,-0.03325300836544132,0.041013568475632645,-2.220446049250313e-16
U56,DDCTL,0.03,0.5,10,94,-0.12483732062639541,-0.06187053839324863,-1.1102230246251565e-16
U56,DDCTL,0.03,0.5,25,94,-0.1445962215388581,-0.09384268987246824,2.220446049250313e-16
U56,DDCTL,0.03,0.5,10,95,-0.04420157929627311,-0.06244204075925264,0.03615457441902881
U56,DDCTL,0.03,0.5,25,95,-0.06752515912109536,-0.09661495531196229,0.03563323575288413
U56,DDCTL,0.03,0.5,10,96,-0.1118608881440053,-0.21183387126452147,-0.005846280755999578
U56,DDCTL,0.03,0.5,25,96,-0.13392556845526293,-0.24238971448675084,-0.006165628933464284
U56,DDCTL,0.03,0.5,10,97,-0.0823847014911192,-0.033598445293540724,1.1102230246251565e-16
U56,DDCTL,0.03,0.5,25,97,-0.10440356853625632,-0.06437778205349842,-1.1102230246251565e-16
U56,DDCTL,0.03,0.5,10,98,0.07417534564180106,-0.020367511192120547,0.07680984632666721
U56,DDCTL,0.03,0.5,25,98,0.04901607512639017,-0.05585705736551372,0.07368165458368692
U56,DDCTL,0.03,0.5,10,99,0.09504626803350114,0.11917799204569568,0.07490644595315554
U56,DDCTL,0.03,0.5,25,99,0.06758279383458987,0.0847523084833317,0.06674648023439922
U56,DDCTL,0.03,1.0,10,0,-0.6012082852373433,-0.679844215046497,-0.02018897292369326
U56,DDCTL,0.03,1.0,25,0,-0.6270607018993667,-0.7184557743883916,-0.026514601508752733
U56,DDCTL,0.03,1.0,10,1,-0.44950361718456666,-0.5398847635536722,-0.00938427360315075
U56,DDCTL,0.03,1.0,25,1,-0.47661846268897023,-0.5778174538381373,-0.017354824182303608
U56,DDCTL,0.03,1.0,10,2,-0.39424336780236513,-0.1981006190754181,0.0
U56,DDCTL,0.03,1.0,25,2,-0.4258706649900492,-0.24215901593619826,-1.1102230246251565e-16
U56,DDCTL,0.03,1.0,10,3,-0.5108680037753724,-0.4433196465081638,-0.016277389885569926
U56,DDCTL,0.03,1.0,25,3,-0.5428351755424279,-0.4856637118526792,-0.020403912775999622
U56,DDCTL,0.03,1.0,10,4,-0.5111929722363946,-0.43071872873290107,1.1102230246251565e-16
U56,DDCTL,0.03,1.0,25,4,-0.5440094084749147,-0.4745652111355486,-0.008126252567137171
U56,DDCTL,0.03,1.0,10,5,-0.40179492503515524,-0.3442219409665018,3.3306690738754696e-16
U56,DDCTL,0.03,1.0,25,5,-0.43671148087667566,-0.3811141058455725,-0.010284268814638176
U56,DDCTL,0.03,1.0,10,6,-0.44429860944722477,-0.594626904903403,1.1102230246251565e-16
U56,DDCTL,0.03,1.0,25,6,-0.47678771240861473,-0.6315343913438085,1.1102230246251565e-16
U56,DDCTL,0.03,1.0,10,7,-0.36223388969356696,-0.681214025784851,2.220446049250313e-16
U56,DDCTL,0.03,1.0,25,7,-0.39398233965621654,-0.7176153613884447,-0.01968943527785927
U56,DDCTL,0.03,1.0,10,8,-0.30435353265292464,-0.2986815740602101,0.0296074924173213
U56,DDCTL,0.03,1.0,25,8,-0.3402730372779217,-0.3443456745695337,0.02087575527449126
U56,DDCTL,0.03,1.0,10,9,-0.3831482718514234,-0.44205665984851283,0.017631452123658353
U56,DDCTL,0.03,1.0,25,9,-0.41528557006339206,-0.48211432494196116,-0.011202896632382497
U56,DDCTL,0.03,1.0,10,10,-0.33166842249807627,-0.36693227511680293,0.04365518896853182
U56,DDCTL,0.03,1.0,25,10,-0.36254012126051305,-0.4058907907663482,0.03836049931939711
U56,DDCTL,0.03,1.0,10,11,-0.3187709268718031,-0.14314463319336657,0.01976584223912481
U56,DDCTL,0.03,1.0,25,11,-0.35154733310645414,-0.18593458732410306,0.0013241458728073807
U56,DDCTL,0.03,1.0,10,12,-0.412804552747875,-0.13257574706717878,0.03939330413144493
U56,DDCTL,0.03,1.0,25,12,-0.4479452829122309,-0.16994532642034066,0.008934717220439814
U56,DDCTL,0.03,1.0,10,13,-0.2023884626923762,-0.087838429710131,0.04507890067728482
U56,DDCTL,0.03,1.0,25,13,-0.24432681245410437,-0.12885608877669996,0.04191620549859165
U56,DDCTL,0.03,1.0,10,14,-0.37514373207638607,-0.07905486501399361,4.440892098500626e-16
U56,DDCTL,0.03,1.0,25,14,-0.4096960588230014,-0.12545438457684566,-1.1102230246251565e-16
U56,DDCTL,0.03,1.0,10,15,-0.16432010487517146,-0.22059976380973223,0.06120012344364134
U56,DDCTL,0.03,1.0,25,15,-0.2031083347211191,-0.2641064252573083,0.05638803791309566
U56,DDCTL,0.03,1.0,10,16,-0.1375088633295647,-0.11413128306755194,0.06575521591012579
U56,DDCTL,0.03,1.0,25,16,-0.1728428527550302,-0.15361155724263098,0.05924171004241374
U56,DDCTL,0.03,1.0,10,17,-0.2814283454584251,-0.27708528867914883,3.3306690738754696e-16
U56,DDCTL,0.03,1.0,25,17,-0.31731426683159414,-0.3222723468538454,1.1102230246251565e-16
U56,DDCTL,0.03,1.0,10,18,-0.2487221159003472,-0.36241126387895994,1.1102230246251565e-16
U56,DDCTL,0.03,1.0,25,18,-0.28146255733042147,-0.4093289275593654,0.0
U56,DDCTL,0.03,1.0,10,19,-0.4968145437896593,-0.5409887910974444,1.1102230246251565e-16
U56,DDCTL,0.03,1.0,25,19,-0.5319957756548113,-0.5981602598983877,1.1102230246251565e-16
U56,DDCTL,0.03,1.0,10,20,-0.40528588883276584,-0.3438071307627918,0.051411969471536256
U56,DDCTL,0.03,1.0,25,20,-0.44090151547155354,-0.39452320434524946,0.04701912026136401
U56,DDCTL,0.03,1.0,10,21,-0.42545643305040914,-0.5164140970683919,-0.011731189921356577
U56,DDCTL,0.03,1.0,25,21,-0.45654180280170653,-0.5620437510281603,-0.012427628467994056
U56,DDCTL,0.03,1.0,10,22,-0.2023366981602457,-0.09252320870250119,0.055451752315460845
U56,DDCTL,0.03,1.0,25,22,-0.2375062112032963,-0.1419914424670209,0.046270952808526
U56,DDCTL,0.03,1.0,10,23,-0.4107269532003571,-0.3542971986372685,0.0
U56,DDCTL,0.03,1.0,25,23,-0.44552192662521284,-0.41058594463146725,1.1102230246251565e-16
U56,DDCTL,0.03,1.0,10,24,-0.42939657774641193,-0.2040457197012555,-0.031701320985766945
U56,DDCTL,0.03,1.0,25,24,-0.4661181892083527,-0.253883951618712,-0.04845328426764495
U56,DDCTL,0.03,1.0,10,25,-0.08421715720638479,0.18947585465947947,0.0
U56,DDCTL,0.03,1.0,25,25,-0.12211836573551194,0.14238297845067782,-0.013872302546519943
U56,DDCTL,0.03,1.0,10,26,-0.18415917642529978,0.08365188454630768,-0.01863188170002572
U56,DDCTL,0.03,1.0,25,26,-0.22051138798048997,0.04056286195092729,-0.036152607467185516
U56,DDCTL,0.03,1.0,10,27,-0.2800397017154034,-0.2219682982910598,0.03350813171612266
U56,DDCTL,0.03,1.0,25,27,-0.3151494043506138,-0.25765222185201664,0.0203462268490604
U56,DDCTL,0.03,1.0,10,28,-0.2517348103080016,-0.3503450236577955,0.000639671871589198
U56,DDCTL,0.03,1.0,25,28,-0.28655522352919205,-0.3866018763552788,-0.009424424699179035
U56,DDCTL,0.03,1.0,10,29,-0.020601354732377786,-0.1812897015845365,0.07032134932408562
U56,DDCTL,0.03,1.0,25,29,-0.05754313091868857,-0.21717519371867855,0.05914593368842491
U56,DDCTL,0.03,1.0,10,30,-0.3462800301093695,-0.4387675364831679,0.03613236116583862
U56,DDCTL,0.03,1.0,25,30,-0.3792508689216624,-0.46626872273870174,0.023055100877428458
U56,DDCTL,0.03,1.0,10,31,-0.352345180675659,-0.19833193278220207,0.04413964200449727
U56,DDCTL,0.03,1.0,25,31,-0.3868030386255309,-0.23001360297808804,0.029049203738644835
U56,DDCTL,0.03,1.0,10,32,-0.39292883736256556,-0.5539068597266495,-0.011731189921356466
U56,DDCTL,0.03,1.0,25,32,-0.42768789988202704,-0.5884957828111366,-0.036419076942259876
U56,DDCTL,0.03,1.0,10,33,-0.21815377080712273,-0.3671129648116679,0.05857371500371933
U56,DDCTL,0.03,1.0,25,33,-0.26211920989147774,-0.40325844316586834,0.052420884674770796
U56,DDCTL,0.03,1.0,10,34,-0.24826906065041898,-0.04850587100471504,1.1102230246251565e-16
U56,DDCTL,0.03,1.0,25,34,-0.2833437732238061,-0.08344516626892484,0.0
U56,DDCTL,0.03,1.0,10,35,-0.21996774119781237,0.030066222106336138,2.220446049250313e-16
U56,DDCTL,0.03,1.0,25,35,-0.25622308051200315,-0.0044877459169853084,-3.3306690738754696e-16
U56,DDCTL,0.03,1.0,10,36,-0.3326057639651021,-0.1772316400848345,1.1102230246251565e-16
U56,DDCTL,0.03,1.0,25,36,-0.36777622442882574,-0.2195246809452922,-2.220446049250313e-16
U56,DDCTL,0.03,1.0,10,37,-0.17458100228348716,-0.10745070688606129,1.1102230246251565e-16
U56,DDCTL,0.03,1.0,25,37,-0.20938443901347192,-0.1504763161659245,-0.01154106199919458
