panel,family,arm,freq,CAGR,Sharpe,MaxDD,turnover_yr
B136,N,N30,W,0.09465302474096826,0.9144742143450831,-0.18429381118803057,14.333961731703182
B136,N,N40,W,0.09773562974065242,0.9481194623601557,-0.18549423958915467,11.90907656319295
B136,F,F0.25,W,0.0820916663550817,0.8365825483473703,-0.17659928910930234,19.09788009832296
B136,F,F0.40,W,0.08959852435086524,0.8913652399515573,-0.17384459773202,15.34071157114593
B136,F,F0.55,W,0.08777099826494417,0.8711598361542248,-0.18163998791620417,12.940288449326438
B136,F,F0.70,W,0.09929952240173656,0.9659437969778318,-0.18093270362812863,11.20692450554006
B136,F,F0.85,W,0.1051856440142318,1.0153621073239412,-0.18042750419378506,9.473794547305301
B136,F,F1.00,W,0.10702640667075802,1.0252614722702598,-0.17687931105226484,8.26644308750018
B136,B,B0.00,W,0.07779290013391771,1.0936688144226636,-0.12616421510282383,3.3226898231404856
B136,B,B0.02,W,0.08057977551343165,1.116776484029492,-0.12262088432166474,2.3690766277442257
B136,B,B0.04,W,0.08045541705106118,1.0972314605907694,-0.12671241607753791,1.7551961921189296
B136,B,B0.06,W,0.08152700143063774,1.091676550065821,-0.13689064857241318,1.4426721259747357
B136,B,B0.08,W,0.08571634987801202,1.12403930450294,-0.14813995230211796,1.22795288648511
B136,B,B0.10,W,0.08709402844885461,1.1241957302950232,-0.1457785217801053,1.1038741874630742
B136,B,B0.12,W,0.08736191506405855,1.1114871597856628,-0.14811189906576272,1.0184605022914925
B136,V,V0.25,W,0.06765160702365369,0.7754598572950039,-0.189756886475147,18.342799666010258
B136,V,V0.35,W,0.0886318202758789,0.910406215970472,-0.14344047046934139,17.809131134978863
B136,V,V0.45,W,0.08395643140346754,0.8369902342764641,-0.1710313433619307,17.776397279887625
B136,V,V0.60,W,0.0868355364775728,0.8543369119499937,-0.17402613657078558,17.808370476174616
B136,V,V0.80,W,0.08817739084527965,0.8608868159361917,-0.17233682416621254,17.885704533076204
B136,V,V9.90,W,0.08970789740097196,0.8586078579910162,-0.19908419764935492,17.865532783564234
B136,G,G0,W,0.0868355364775728,0.8543369119499937,-0.17402613657078558,17.808370476174616
B136,G,G1,W,0.0684167322589404,0.7745552012751213,-0.12580189231443495,16.893522066261685
B136,G,G2,W,0.026471526598212503,0.36709685161151023,-0.22448430970821975,15.448458908349137
B136,G,G3,W,0.024919291380244957,0.399734670533373,-0.2047294989302697,10.842360169721353
B136,G,G4,W,0.018177960673777527,0.3914992471058276,-0.10862822988795917,7.072895911646177
B136,R,RD,D,0.06377034532260772,0.6611183955202731,-0.16051074306603996,38.23491421020212
B136,R,RW,W,0.0868355364775728,0.8543369119499937,-0.17402613657078558,17.808370476174616
B136,R,RM,M,0.10739801520352454,0.9943373122957982,-0.18566561918236846,8.665279045710681
B136,R,RQ,Q,0.09608699246610986,0.8236986156378105,-0.2688135523499581,4.106808820132303
SMALL439,N,N5,W,0.07414436528284951,0.5646749773759185,-0.3612439163986041,32.38311237989887
SMALL439,N,N10,W,0.060700554737993295,0.5242444997417831,-0.3216763403046691,27.771968079075272
SMALL439,N,N15,W,0.05078062824736307,0.45732850599577657,-0.28149418843064,25.917149419103833
SMALL439,N,N20,W,0.05816673817715401,0.5141050425456254,-0.28507135006953443,24.297767401697676
SMALL439,N,N25,W,0.06149776565230791,0.5395639442841088,-0.26301651068614973,22.395722741357115
SMALL439,N,N30,W,0.05828397597764212,0.5148034505599052,-0.26968621291635264,21.194089676562687
SMALL439,N,N40,W,0.06769493136638283,0.5834420591513898,-0.28423735657780536,18.911106040867587
SMALL439,F,F0.25,W,0.04987191420604198,0.4555946293844461,-0.3071418252623238,22.54251145125239
SMALL439,F,F0.40,W,0.055961197444853505,0.49181311598602595,-0.34324798317715755,19.284789406623652
SMALL439,F,F0.55,W,0.0578443055163107,0.49808729237373445,-0.3801735142464021,16.88490352750923
SMALL439,F,F0.70,W,0.05919972363603132,0.5046638188383733,-0.36656741311443686,15.415554559008484
SMALL439,F,F0.85,W,0.04891615563490048,0.4258260944968288,-0.3975504650551439,14.12009268211685
SMALL439,F,F1.00,W,0.036612383151951144,0.33574587928884503,-0.40137459004312137,13.34463192881495
SMALL439,B,B0.00,W,0.03561676457136764,0.5400708301333178,-0.1432997183269492,3.708068464630151
SMALL439,B,B0.02,W,0.03772946112982756,0.5676390032831404,-0.14618230648467856,3.11574290985613
SMALL439,B,B0.04,W,0.0393026586776144,0.5868221805487767,-0.1463484622567387,2.532260601376708
SMALL439,B,B0.06,W,0.04198141570986125,0.6172809399456941,-0.15007045078909653,2.166068934525494
SMALL439,B,B0.08,W,0.04321914706312757,0.6285648852680663,-0.14905373567609015,1.9226720743905021
SMALL439,B,B0.10,W,0.04498242689534182,0.6467808107184945,-0.15575250384743822,1.7538295151207044
SMALL439,B,B0.12,W,0.04609733008939876,0.6520007711587193,-0.16000360461529073,1.6282721733799437
SMALL439,V,V0.25,W,0.026232578736490986,0.3242631981935547,-0.298217339551759,22.468115269282116
SMALL439,V,V0.35,W,0.04782939643468387,0.4626383901625467,-0.2619000236131277,24.066474204811442
SMALL439,V,V0.45,W,0.052624289204247665,0.48014604154381324,-0.26075951077604076,24.245719142513927
SMALL439,V,V0.60,W,0.05816673817715401,0.5141050425456254,-0.28507135006953443,24.297767401697676
SMALL439,V,V0.80,W,0.0561944319202512,0.4954196938201659,-0.2896879166265578,24.310519333060682
SMALL439,V,V9.90,W,0.060101931086581795,0.5143191171382795,-0.32042832695358614,24.461539175282404
SMALL439,G,G0,W,0.05816673817715401,0.5141050425456254,-0.28507135006953443,24.297767401697676
SMALL439,G,G1,W,0.0625278042829247,0.6061408204897488,-0.21082899861655435,21.267890624974108
SMALL439,G,G2,W,0.03830260316103562,0.4186434225228996,-0.20688580060819683,18.37545984696958
SMALL439,G,G3,W,0.020459241470594858,0.2860141319139172,-0.3188001405167008,14.146387426504266
SMALL439,G,G4,W,0.005156336917179427,0.11634255543716486,-0.21145875144348436,6.619439722122531
SMALL439,R,RD,D,0.03075187751758679,0.3077520876350458,-0.3263139881072511,48.202501766947556
SMALL439,R,RW,W,0.05816673817715401,0.5141050425456254,-0.28507135006953443,24.297767401697676
SMALL439,R,RM,M,0.05612499399378246,0.47870401047325506,-0.36951161555199574,11.516921315629423
SMALL439,R,RQ,Q,0.026952331096063542,0.26181328601299775,-0.3606776319487225,4.49806632188722
