panel,fam,arm,leg,f,sleeve,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,gross,TO,m_H1,m_H2,m_OOS,m_DD,m_CAGR,pass4b,fail4b,pass4a_v2,pass4a_v1_10,both_v2,both_v1_10
u56,C135,band3-dg,R20,0.0,S3,25.0,0.12897578560747713,1.051521905665468,-0.19911267991832393,1.095259598815374,1.0284781950470943,1.0019103076350218,0.10940266285498224,-0.12337060870328931,1.0928589248533898,0.14538825453539306,-0.1991126799183237,0.7106989764937445,8.623808930977242,0.13863969137026078,0.19446202049552308,0.21084794026370657,0.0031910552857188357,0.02237947070151046,True,-,False,False,False,False
u56,C135,band3-dg,R20,0.0,S4,10.0,0.1436666728286775,1.1569900464395872,-0.1975610900598337,1.2157398137911033,1.1231380570913612,1.1227106568294918,0.12420584707295679,-0.1162162456649638,1.188572074506493,0.15998011917832655,-0.19756109005983402,0.7106989764937445,8.623808930977242,0.25911990634599014,0.28912188253979,0.30656108991680975,0.004742645144209079,0.037070357922710837,True,-,False,False,False,False
u56,C135,band3-dg,R20,0.0,S4,25.0,0.12897578560747713,1.051521905665468,-0.19911267991832393,1.095259598815374,1.0284781950470943,1.0019103076350218,0.10940266285498224,-0.12337060870328931,1.0928589248533898,0.14538825453539306,-0.1991126799183237,0.7106989764937445,8.623808930977242,0.13863969137026078,0.19446202049552308,0.21084794026370657,0.0031910552857188357,0.02237947070151046,True,-,False,False,False,False
u56,C135,band3-dg,R20,0.25,S3,10.0,0.11377642438047508,1.2061720468674113,-0.1580962559337431,1.2689545627391061,1.1707291498400587,1.1906452162458194,0.09991771019227746,-0.08131338052629944,1.2256632243185013,0.1253446972010972,-0.1580962559337431,0.7191930688989657,8.309169061000565,0.31233465529399296,0.33671297528848754,0.3436522397288181,0.044207479270299666,0.007180109474508409,True,-,False,False,False,False
u56,C135,band3-dg,R20,0.25,S3,25.0,0.09998518568259818,1.0719889369182702,-0.15950202983301343,1.1095314653284851,1.0549612696757593,1.031449363862533,0.08551278547898988,-0.08797347676686762,1.1075161934315578,0.11207369264593248,-0.1595020298330132,0.7191930688989657,8.309169061000565,0.15291155788337196,0.22094509512418814,0.22550520884187464,0.04280170537102934,-0.006611129223368498,False,CAGR,False,False,False,False
u56,C135,band3-dg,R20,0.25,S4,10.0,0.11496682583042794,1.1956259295030978,-0.15899597845884617,1.2164580947944992,1.1921943275892168,1.1359647973698723,0.09748829123254099,-0.08131338052629977,1.2446506692862764,0.12960038091577086,-0.15899597845884628,0.7197423616039408,8.421632843651006,0.259838187349386,0.35817815303764566,0.36263968469659325,0.0433077567451966,0.008370510924461269,True,-,False,False,False,False
u56,C135,band3-dg,R20,0.25,S4,25.0,0.10097503284932152,1.062279306021826,-0.160427103417224,1.0583740751870814,1.0771495250047736,0.9782173271223711,0.08286640556844027,-0.08797347676686784,1.1271970995167024,0.11614696864206575,-0.16042710341722433,0.7197423616039408,8.421632843651006,0.10175416774196822,0.2431333504532024,0.24518611492701925,0.041876631786818774,-0.005621282056645152,False,CAGR,False,False,False,False
u56,C135,band3-dg,R20,0.5,S3,10.0,0.08343176784440942,1.2147423917210667,-0.11733900939497466,1.231295953548641,1.2096195279446067,1.1836432082641424,0.07495928554229847,-0.06661859073507437,1.241651082733536,0.0904739256288245,-0.11733900939497477,0.72768137260399,8.037979958982278,0.2746760461035278,0.3756033533930355,0.3596400981438529,0.08496472580906811,-0.023164547061557253,False,CAGR,True,True,False,False
u56,C135,band3-dg,R20,0.5,S3,25.0,0.0704486491531453,1.0366331566058522,-0.11858768622695925,1.0181636024971479,1.0594901396211314,0.9721205995808451,0.06083267098966627,-0.07060848887456572,1.0869694468201487,0.078449816012651,-0.11858768622695925,0.72768137260399,8.037979958982278,0.06154369505203472,0.2254739650695602,0.20495846223046554,0.08371604897708351,-0.03614766575282137,False,CAGR,False,True,False,False
u56,C135,band3-dg,R20,0.5,S4,10.0,0.08588902424862388,1.1976573889053266,-0.11919427160510743,1.12084699276475,1.2703935632033325,1.0661139467375433,0.07038165091678827,-0.0649382050758689,1.2972102859695827,0.09885549589399956,-0.11919427160510754,0.7287813794772247,8.27486118764556,0.1642270853196368,0.43637738865176134,0.41519930137989947,0.08310946359893534,-0.020707290657342795,False,CAGR,False,True,False,False
u56,C135,band3-dg,R20,0.5,S4,25.0,0.07249496427908664,1.0220863130437436,-0.12049563744801539,0.9104023824727872,1.1228596067504621,0.8575020669760228,0.05581783983403654,-0.06897552380530869,1.145062845861995,0.08645591875332581,-0.1204956374480155,0.7287813794772247,8.27486118764556,-0.04621752497232601,0.28884343219889097,0.2630518612723117,0.08180809775602738,-0.034101350626880036,False,"H1,CAGR",False,True,False,False
u56,C135,band3-rw,EWall,0.0,S3,10.0,0.1224984612386042,1.1609261853121602,-0.17714795261642868,1.2103690241512313,1.1285919593187086,1.1086758204735105,0.10859040844946222,-0.09939893350969087,1.2025375283414923,0.13410735294295106,-0.17714795261642902,0.7502480547350633,4.315175035199482,0.2537491167061181,0.2945757847671374,0.3205265437518091,0.025155782587614084,0.01590214633263752,True,-,False,False,False,False
u56,C135,band3-rw,EWall,0.0,S3,25.0,0.11525031975105904,1.098067249071815,-0.17890574353599764,1.1452930739935685,1.0671311410363364,1.0414319614158531,0.10142309112793502,-0.10553606588993725,1.1427074825418093,0.1267918343199348,-0.17890574353599753,0.7502480547350633,4.315175035199482,0.18867316654845534,0.23311496648476526,0.2606964979521261,0.023397991668045126,0.008654004845092364,True,-,False,False,False,False
u56,C135,band3-rw,EWall,0.0,S4,10.0,0.1224984612386042,1.1609261853121602,-0.17714795261642868,1.2103690241512313,1.1285919593187086,1.1086758204735105,0.10859040844946222,-0.09939893350969087,1.2025375283414923,0.13410735294295106,-0.17714795261642902,0.7502480547350633,4.315175035199482,0.2537491167061181,0.2945757847671374,0.3205265437518091,0.025155782587614084,0.01590214633263752,True,-,False,False,False,False
u56,C135,band3-rw,EWall,0.0,S4,25.0,0.11525031975105904,1.098067249071815,-0.17890574353599764,1.1452930739935685,1.0671311410363364,1.0414319614158531,0.10142309112793502,-0.10553606588993725,1.1427074825418093,0.1267918343199348,-0.17890574353599753,0.7502480547350633,4.315175035199482,0.18867316654845534,0.23311496648476526,0.2606964979521261,0.023397991668045126,0.008654004845092364,True,-,False,False,False,False
u56,C135,band3-rw,EWall,0.25,S3,10.0,0.09794331600020523,1.2245525365861656,-0.1422324169454865,1.2742548373382454,1.1931427290852332,1.188505856172594,0.08817310405345768,-0.06796013981536586,1.2546463503064984,0.10607218392554607,-0.14223241694548627,0.7488528097574014,5.06286068919392,0.31763492989313225,0.35912655453366205,0.3726353657168152,0.06007131825855627,-0.008652998905761447,False,CAGR,False,False,False,False
u56,C135,band3-rw,EWall,0.25,S3,25.0,0.08963436615821796,1.127409457126374,-0.1437394833533,1.1641021274633203,1.106017889925768,1.0772399667480073,0.07938203939689892,-0.07279446313990257,1.1674933647361692,0.09816836533108897,-0.1437394833533001,0.7488528097574014,5.06286068919392,0.20748222001820715,0.2720017153741968,0.28548238014648597,0.058564251850742766,-0.016961948747748715,False,CAGR,False,False,False,False
u56,C135,band3-rw,EWall,0.25,S4,10.0,0.09914357408235808,1.2086210232083356,-0.14313623260877129,1.2112530377436976,1.215209055418133,1.1248886581890725,0.08579031780489577,-0.06717765487428318,1.2734521513728978,0.11028689784208656,-0.14313623260877095,0.7494031052230574,5.168189306042298,0.2546331302985845,0.3811928808665618,0.3914411667832146,0.05916750259527148,-0.007452740823608597,False,CAGR,False,False,False,False
u56,C135,band3-rw,EWall,0.25,S4,25.0,0.09065312437178386,1.1120307843481823,-0.14466234003036338,1.1015352683944641,1.1288922438006266,1.0140747059059994,0.0767665092039076,-0.07205047842619461,1.1870602854908288,0.10224778662973,-0.14466234003036316,0.7494031052230574,5.168189306042298,0.14491536094935098,0.2948760692490554,0.30504930090114557,0.05764139517367939,-0.01594319053418282,False,CAGR,False,False,False,False
u56,C135,band3-rw,EWall,0.5,S3,10.0,0.07288542311380275,1.2260223855457797,-0.10639243826123401,1.2166443729163174,1.2382748579363336,1.1701370908784656,0.06709489165489324,-0.07469526999758458,1.2702214631632422,0.07768769783002583,-0.10639243826123401,0.7474534483539857,5.8963112495816326,0.2600244654712043,0.40425868338476245,0.38821047857355906,0.09591129694280875,-0.033710891792163925,False,CAGR,False,True,False,False
u56,C135,band3-rw,EWall,0.5,S3,25.0,0.06343691492142556,1.0745628716958897,-0.1077011336188447,1.0411164936296111,1.1076723078189856,0.9953462948963059,0.05659670225794011,-0.07923373427795954,1.1368376232537913,0.06911511609784493,-0.10770113361884448,0.7474534483539857,5.8963112495816326,0.08449658618449796,0.27365613326741445,0.25482663866410815,0.09460260158519807,-0.043159399984541116,False,CAGR,False,True,False,False
u56,C135,band3-rw,EWall,0.5,S4,10.0,0.07533682608986991,1.2008084802460515,-0.10825046061219101,1.0923419978373399,1.3008299968052477,1.0401050254857946,0.06255396204172148,-0.07302878421462411,1.3266340392362586,0.08600158096221633,-0.10825046061219123,0.7485547401650238,6.139392774462913,0.1357220903922267,0.4668138222536765,0.44462305464657537,0.09405327459185175,-0.03125948881609676,False,CAGR,False,True,False,False
u56,C135,band3-rw,EWall,0.5,S4,25.0,0.0654777591569502,1.05145940032245,-0.10959880301061264,0.9176531365065446,1.1733704390328004,0.8662614970640005,0.051564176938902584,-0.07762269024865709,1.1962495737058767,0.07709843991152576,-0.10959880301061253,0.7485547401650238,6.139392774462913,-0.038966770938568596,0.3393542644812292,0.3142385891161935,0.09270493219343012,-0.041118555749016475,False,"H1,CAGR",False,True,False,False
u56,C135,band3-rw,R20,0.0,S3,10.0,0.14424463781914088,1.1536058587399332,-0.19913661333455268,1.2139248608649247,1.1175882521450313,1.1220000794116092,0.1255560629995316,-0.12053811394224823,1.182930966870003,0.15990079879819286,-0.19913661333455268,0.7218158621214439,8.575118802482628,0.2573049534198115,0.28357207759346015,0.3009199822803198,0.003167121869490086,0.0376483229131742,True,-,False,False,False,False
u56,C135,band3-rw,R20,0.0,S3,25.0,0.12962742593445897,1.0494098875821767,-0.20079179886505494,1.0958664620529632,1.0234137707174822,1.003829652137816,0.11089938089752893,-0.12730417453865805,1.0876811992290358,0.14532023672993444,-0.20079179886505483,0.7218158621214439,8.575118802482628,0.13924655460785007,0.189397596165911,0.20567021463935264,0.0015119363389878293,0.0230311110284923,True,-,False,False,False,False
u56,C135,band3-rw,R20,0.0,S4,10.0,0.14424463781914088,1.1536058587399332,-0.19913661333455268,1.2139248608649247,1.1175882521450313,1.1220000794116092,0.1255560629995316,-0.12053811394224823,1.182930966870003,0.15990079879819286,-0.19913661333455268,0.7218158621214439,8.575118802482628,0.2573049534198115,0.28357207759346015,0.3009199822803198,0.003167121869490086,0.0376483229131742,True,-,False,False,False,False
u56,C135,band3-rw,R20,0.0,S4,25.0,0.12962742593445897,1.0494098875821767,-0.20079179886505494,1.0958664620529632,1.0234137707174822,1.003829652137816,0.11089938089752893,-0.12730417453865805,1.0876811992290358,0.14532023672993444,-0.20079179886505483,0.7218158621214439,8.575118802482628,0.13924655460785007,0.189397596165911,0.20567021463935264,0.0015119363389878293,0.0230311110284923,True,-,False,False,False,False
u56,C135,band3-rw,R20,0.25,S3,10.0,0.11422402774882756,1.2032238633986012,-0.15933630730103343,1.2682465101989657,1.1652260698409433,1.1908420969710438,0.10094321894383773,-0.07796932586528216,1.2201255032207117,0.1253045459821318,-0.1593363073010332,0.7275311376121916,8.269000076170801,0.31162660275385257,0.33120989528937217,0.3381145186310285,0.042967427903009336,0.007627712842860887,True,-,False,False,False,False
u56,C135,band3-rw,R20,0.25,S3,25.0,0.10049281598094995,1.0704797814389406,-0.16081340806291344,1.1115271107800144,1.050053101788485,1.0345694993140753,0.0866548855715914,-0.0836921640078424,1.1025535949266658,0.11204514128797038,-0.16081340806291378,0.7275311376121916,8.269000076170801,0.15490720333490127,0.21603692723691392,0.22054261033698264,0.041490327141129324,-0.006103498925016729,False,CAGR,False,False,False,False
u56,C135,band3-rw,R20,0.25,S4,10.0,0.11541325122967394,1.1925201162725045,-0.1602347046127076,1.2157442597341221,1.1865469028549713,1.136202397026441,0.09850668261108253,-0.07934870055634424,1.2389777929843626,0.12956113377508194,-0.16023470461270795,0.728080724660733,8.380505509331208,0.259124352289009,0.35253072830340015,0.3569668083946794,0.042069030591335155,0.008816936323707267,True,-,False,False,False,False
