panel,N,H,cap,seeds,book_CAGR,book_MaxDD,book_IS_CAGR,null_CAGR_med_rebuilt,null_CAGR_med_sym,null_CAGR_med_cash,null_IS_CAGR_med_rebuilt,EDGE_pp,EDGE_sym_pp,EDGE_pp_cash,EDGE_IS_pp,null_CAGR_sd,EDGE_se_pp,EDGE_sym_se_pp,book_pct_of_null,lam_median_rebuilt,lam_median_sym,lam_median_cash,null_already_drier_rebuilt,null_clipped_at_lammax,conv_gap_pp
U56,5,52,INF,40,0.18310695776627117,-0.24469652890668403,0.18931513391143473,0.11530672637512374,0.1169809857815608,0.11543719239472117,0.1196507925606276,6.780023139114744,6.612597198471038,6.766976537155001,6.966434135080712,0.02316480922184575,0.459043425620529,0.599099339834368,1.0,0.9570779293967933,0.9570779294277484,0.9568718491360253,14,0,-0.013046601959743054
U56,5,63,INF,40,0.18977511597180818,-0.2626459628371727,0.20306466376308507,0.12378870995219982,0.1318210865500805,0.1238416523570618,0.1200677594102676,6.598640601960836,5.7954029421727675,6.593346361474639,8.299690435281748,0.021851164437378234,0.4330116980921267,0.7875761141706598,1.0,1.0,1.0071946589476255,1.0,21,0,-0.005294240486197754
U56,5,76,INF,40,0.19588031549182183,-0.2845404508737259,0.21638337741046065,0.12039843159559738,0.12664188361729234,0.12039843159559738,0.12253600200802717,7.548188389622446,6.923843187452949,7.548188389622446,9.384737540243348,0.02487289928286512,0.49289164363819654,0.8654066987500025,1.0,1.0,1.071728281201728,1.0,27,0,0.0
U56,5,90,INF,40,0.18423630358916476,-0.2626459628371728,0.186111932230969,0.11379568445739008,0.11813473601591884,0.11379452582007321,0.11664973611486495,7.044061913177469,6.610156757324592,7.044177776909155,6.946219611610404,0.0252429194825551,0.5002241167178495,0.7267793073619035,1.0,1.0,1.0375575724039254,1.0,26,0,0.00011586373168670505
U56,5,126,INF,40,0.17793757695658097,-0.258535970580156,0.18764660078193307,0.11839098650124702,0.1287651663032613,0.11839098650124702,0.1131103287955757,5.954659045533395,4.917241065331968,5.954659045533395,7.453627198635737,0.01932926083437859,0.383036614856217,0.5216176980570332,1.0,1.0,1.0193613199472484,1.0,23,0,0.0
U56,8,21,INF,40,0.15806636605254787,-0.23458387589388707,0.1476673915323794,0.09643930565657166,0.0979062092633588,0.09644022451942325,0.09818753183242579,6.162706039597621,6.016015678918906,6.162614153312463,4.947985969995361,0.01850502821929925,0.3667032809828098,0.4224540955691451,1.0,0.9211681223636901,0.9211681223148916,0.9222945851644734,14,0,-9.188628515843789e-05
U56,8,42,INF,40,0.17694001828485506,-0.221173549269701,0.15049866487883112,0.1014906467378649,0.10149064673719965,0.10177427011953055,0.10969400481811586,7.544937154699016,7.544937154765541,7.516574816532451,4.080466006071526,0.016444131306654314,0.325863696699114,0.3558818452183211,1.0,0.8943849452438765,0.89438494528108,0.8954780826313217,7,0,-0.028362338166565415
U56,8,52,INF,40,0.16609119781234094,-0.22298660735835996,0.1440188977277146,0.10145822305908081,0.10145822305679109,0.10176591722205863,0.1191718532498175,6.463297475326013,6.4632974755549855,6.432528059028231,2.4847044477897096,0.018745251066009553,0.37146363611503425,0.45617347942925696,1.0,0.8681659271162818,0.8681659271365412,0.8689665905372792,9,0,-0.030769416297782293
U56,8,63,INF,40,0.2026274454638164,-0.25806004061025567,0.17462201492703544,0.1223327936525932,0.1361322765862788,0.1223327936525932,0.11339695451178344,8.029465181122319,6.649516887753759,8.029465181122319,6.1225060415252,0.017833106944860323,0.35338821153363514,0.61936494899948,1.0,1.0,1.1091625878126303,1.0,29,0,0.0
U56,8,76,INF,40,0.17377072909105307,-0.26647939735615067,0.17774750159434927,0.12403769645733376,0.14530355305528253,0.12404641713081377,0.11464262704207251,4.973303263371931,2.8467176035770536,4.97243119602393,6.310487455227676,0.018291671818028262,0.3624753224281095,0.7311856260343378,1.0,1.0,1.166977601464908,1.0,35,0,-0.0008720673480011598
U56,8,90,INF,40,0.1704324636762451,-0.25806004061025545,0.1692813368327255,0.1189071407975335,0.13719092189948612,0.11902828634972595,0.11399248554890573,5.152532287871159,3.3241541776758976,5.140417732651914,5.528885128381978,0.01766753008430925,0.35010707208875785,0.6482558692322241,1.0,1.0,1.1728869361779157,1.0,30,0,-0.01211455521924476
U56,8,126,INF,40,0.167674755222613,-0.21430271256523992,0.15061363588597199,0.11471981310542056,0.11471981311160706,0.11496999666327767,0.12409759872790782,5.295494211719243,5.295494211100593,5.270475855933531,2.6516037158064165,0.024149200192803096,0.4785505236126002,0.4987392121934996,0.975,0.8991790158880437,0.8991790158961027,0.900525657879756,6,0,-0.025018355785710877
U56,10,21,INF,40,0.16507732287923993,-0.20117910076749834,0.16041621780386817,0.09188498614496254,0.09188498615356966,0.09225556027613968,0.0955752951091341,7.319233673427739,7.319233672567027,7.282176260310025,6.4840922694734076,0.014929651593085647,0.29585214127936404,0.30083584048824963,1.0,0.8205062906306994,0.8205062907072102,0.8220599543561461,2,0,-0.03705741311771371
U56,10,42,INF,40,0.16248100794872644,-0.20866941484214074,0.14898198116962402,0.10674923514349899,0.106749235150437,0.10692839422195488,0.11522984846384055,5.573177280522746,5.573177279828945,5.5552613726771565,3.3752132705783477,0.016810699863179897,0.33312777059243953,0.37041421731024654,1.0,0.8527862319967999,0.8527862320407934,0.8541265681392427,3,0,-0.017915907845589274
U56,10,52,INF,40,0.165949672802145,-0.21445885825202493,0.13677521218847422,0.11060469891168845,0.11125825843900394,0.11061478950929171,0.11103594845945308,5.534497389045656,5.469141436314107,5.53348832928533,2.5739263729021133,0.0191768832819265,0.3800170383513816,0.4342759080318293,1.0,0.8853604994283056,0.8853604994190508,0.8859473130502884,6,0,-0.0010090597603262808
U56,10,63,INF,40,0.1916912172617915,-0.27687075051048815,0.16905454169083023,0.12392506397724534,0.14976786367008466,0.12392506397724534,0.11718874717592898,6.776615328454616,4.192335359170684,6.776615328454616,5.186579451490125,0.015407830379526125,0.30532792957895855,0.6424937860967561,1.0,1.0,1.2125951123613286,1.0,38,0,0.0
U56,10,76,INF,40,0.172757471755961,-0.2698696598845006,0.16202054385361908,0.12948898076894055,0.14984561544408093,0.12948898076894055,0.12668423529453643,4.326849098702046,2.2911856311880086,4.326849098702046,3.533630855908265,0.014688263112592272,0.29106868746673714,0.6185148757365395,1.0,1.0,1.1712792130054617,1.0,38,0,0.0
U56,10,90,INF,40,0.19543709771478213,-0.2635881707111073,0.18092446458307454,0.128876066918288,0.14224642636974905,0.128876066918288,0.12215815316721224,6.656103079649411,5.3190671345033085,6.656103079649411,5.8766311415862305,0.009932231224409505,0.19682119553172983,0.4802326111810919,1.0,1.0,1.127902074784061,1.0,37,0,0.0
U56,10,126,INF,40,0.1706480647095283,-0.20771054445737924,0.1641262033737012,0.1090121287552539,0.11009147577856415,0.10895394731364472,0.11916248513897387,6.163593595427441,6.055658893096416,6.16941173958836,4.4963718234727335,0.02098305035271847,0.4158087908963343,0.4486970668332288,1.0,0.9056598882474355,0.9056598882957972,0.9058439022117412,6,0,0.005818144160918415
