panel,window,draw,m_H1,m_H2,m_OOS,m_DD,m_CAGR
B136,FULL,103,0.1631860187344324,0.016921600107415058,0.11688316007699295,0.078982475650509,-0.0368260183912064
B136,FULL,104,0.2602184720254429,0.1753468126937161,0.2560944211859557,0.07041787601165997,-0.027034196796037066
B136,FULL,105,0.1700049646080416,0.04961401223905859,0.16032250200529874,0.08374583363755142,-0.030660338983879806
B136,FULL,106,0.3498906779217349,0.16418909109845492,0.2525975927000914,0.08628998630163756,-0.020960953457565698
B136,FULL,107,0.3307530489436613,0.20023615066585232,0.29503995511474557,0.08045731895545574,-0.013276411628712556
B136,FULL,108,0.33545533575522113,-0.013653139894353128,0.08093703860318491,0.076121788988912,-0.03005098738990712
B136,FULL,109,0.2756392704233709,0.13947667192240354,0.22663753057370983,0.08904015436760773,-0.02576999016774266
B136,FULL,110,0.20840287064631158,0.09770635138237582,0.17459143615957462,0.08711736815390594,-0.031874994550865884
B136,FULL,111,0.266206857261,0.12022206285264425,0.20973541073317548,0.07111987371289599,-0.022605520219973793
B136,FULL,112,0.23546497945860578,0.05085793860217014,0.13381042879637084,0.0785756053534448,-0.0320613687119196
B136,FULL,113,0.27731032366301556,0.1968414070235862,0.271696183963021,0.09034840132978697,-0.022168068286397655
B136,FULL,114,0.17705553767647475,0.21957489445416,0.2886889958276009,0.08580076680898843,-0.025963431973617987
B136,FULL,115,0.288243894140244,0.13704005028050703,0.242577412809877,0.08036591497323944,-0.026778413528323372
B136,FULL,116,0.19961919762059244,0.1691936836830572,0.2491191165736264,0.08438967963742353,-0.02414427632985143
B136,FULL,117,0.25277687062043264,0.16807601514552517,0.2598188052251147,0.07324983695481493,-0.021687804400570207
B136,FULL,118,0.32517503727740193,0.1288472805826527,0.23138098317835354,0.08497115426540583,-0.022243439971055864
B136,FULL,119,0.27818783521038737,0.20581292506949422,0.30272279204640506,0.0716136705413212,-0.02242944242996496
B136,FULL,120,0.22602200990096677,0.18315704840261482,0.25593704510133164,0.08480888799159861,-0.02674786512930276
B136,FULL,121,0.21511748773940542,0.07645724728721404,0.17662941315199743,0.07645115183700871,-0.027206782850251174
B136,FULL,122,0.2491216667140982,0.19632373706023265,0.26871079180084134,0.08600978856644562,-0.028674514560124417
B136,FULL,123,0.3095518072419138,0.19381856389632746,0.27402413722744035,0.06513963927183244,-0.01893100003842134
B136,FULL,124,0.3327934067669046,0.12886867997723783,0.21247908251189274,0.07557679816667243,-0.025389675631423844
B136,FULL,125,0.2848544210125302,0.04722688596941116,0.1620714077233636,0.08062364002388081,-0.025608837668417192
B136,FULL,126,0.24431144215664202,0.19902484118860908,0.28300251767503903,0.07581688733277983,-0.022932889716321056
B136,FULL,127,0.2735486314989898,0.1426080513708714,0.23096717075053808,0.07820324754715949,-0.025015640609454423
B136,FULL,128,0.25818101586862474,0.17879330218517864,0.2711701989930666,0.0719878407879844,-0.023803139695560957
B136,FULL,129,0.2699724032930223,-0.005965038195448913,0.0687673508462252,0.0693277881608019,-0.03293216381413892
B136,FULL,130,0.352850395956123,0.18254344928772426,0.2822089822060403,0.0756516877923076,-0.01833095824863222
B136,FULL,131,0.21003289027869843,0.06223820834904481,0.16122378241044322,0.08295377986989363,-0.03572578569908806
B136,FULL,132,0.3266121738242177,0.14818259047913984,0.22468953007728465,0.08111071435868025,-0.021563789910288553
B136,FULL,133,0.31098456719015644,0.15535051092414154,0.24646160073219958,0.07864647337842937,-0.022805174080873722
B136,FULL,134,0.27280596381113253,0.163343953602061,0.2507254624539388,0.0703180978535676,-0.01982128638690854
B136,FULL,135,0.18804303406925482,0.17012512677965153,0.24707244277334617,0.07940332715644241,-0.02707537537526998
B136,FULL,136,0.25206036128067055,0.10889569899212359,0.19792302317805732,0.08834081244571582,-0.02789007626934152
B136,FULL,137,0.23814733159961,0.19685847124678535,0.2737813228891124,0.07733951452728463,-0.02568021945713954
B136,FULL,138,0.3247785428305022,0.23447640098424105,0.2905992159440287,0.08434363779081058,-0.024488097979210408
B136,FULL,139,0.2253695924914073,0.1120901863744006,0.19150931971357998,0.08905492896361591,-0.02812214513110027
B136,FULL,140,0.4016220439396657,0.12046860103788415,0.213416480007246,0.07749999529869214,-0.024972917936638736
B136,FULL,141,0.22223053825340122,0.14674220273921013,0.21045525920590902,0.0727797872541959,-0.024990539773179818
B136,FULL,142,0.2963812512303031,0.1907332163016302,0.2672702482492717,0.08454184220498409,-0.024931545750247294
B136,FULL,143,0.2605116863997986,0.21029626687070246,0.2904459239852879,0.08306088707790563,-0.02037139187062946
B136,FULL,144,0.22868112799231521,0.1100981123350856,0.2070151591186029,0.08017713731308887,-0.02931349595298864
B136,FULL,145,0.22969537530014394,0.12509692368506997,0.21208684305722714,0.07917151650012635,-0.02525058411478058
B136,FULL,146,0.34248399142768526,0.1427541050513872,0.23164437859437426,0.08438033247142088,-0.019614912221592548
B136,FULL,147,0.30046595874265514,0.18152726856834778,0.283837438979633,0.07139795305419053,-0.026573400315086856
B136,FULL,148,0.3558137915892444,0.1361948513335579,0.24165596117809973,0.07354769304950795,-0.02429070119369485
B136,FULL,149,0.2687283455527977,0.27076250038155947,0.3624789241499504,0.08306618299323301,-0.020591747829596538
SMALL439,FULL,0,-0.2058106058589374,-0.23133107291314792,-0.22707417628234405,0.05851691607403367,-0.05469890756889108
SMALL439,FULL,1,-0.3831556983191776,-0.35616646631476523,-0.34798743194111725,0.05715922341304916,-0.06559069381921036
SMALL439,FULL,2,-0.2993150421064955,-0.282395755342685,-0.2849122448534317,0.04789118323889133,-0.05913710907179205
SMALL439,FULL,3,-0.30758156662898495,-0.23223561693002626,-0.2737414161941626,0.06295963970044197,-0.05703199576260999
SMALL439,FULL,4,-0.3410538390380581,-0.27653784620973654,-0.3423733444557504,0.034910304443036916,-0.060338653845066106
SMALL439,FULL,5,-0.27468473707497953,-0.32170288812158365,-0.3490012505925877,0.058855191919238964,-0.06008211963370515
SMALL439,FULL,6,-0.3009508344028319,-0.26670479815714,-0.2878288802732283,0.026707930283679376,-0.059015084006073706
SMALL439,FULL,7,-0.22686900799366294,-0.3288814394213072,-0.3618872136311414,0.049617616171069884,-0.05826007815129876
SMALL439,FULL,8,-0.463536860206439,-0.25582608729756806,-0.3119488168879788,0.03100744597001573,-0.06413875636660983
SMALL439,FULL,9,-0.32688739005555967,-0.29693727460075914,-0.2840685874505715,0.04203450911140075,-0.06100809227589889
SMALL439,FULL,10,-0.4557177243878615,-0.3183458922119661,-0.3870152435394976,0.04725075393377656,-0.06585648485285335
SMALL439,FULL,11,-0.5156068559131419,-0.290109260254643,-0.38111694029123744,0.05498632513762472,-0.06683738332922397
SMALL439,FULL,12,-0.219983276181846,-0.34880130265508535,-0.3473496022761178,0.040285833818266475,-0.05943406153173193
SMALL439,FULL,13,-0.4285565161346792,-0.35234815853676904,-0.3833686842223243,0.0484952901246091,-0.06697258689066833
SMALL439,FULL,14,-0.4388821857366777,-0.2626467655659257,-0.3544825467005106,0.04332696106758807,-0.06325335862805638
SMALL439,FULL,15,-0.29967509300735573,-0.21579901918992594,-0.22969167284318803,0.04776516097612951,-0.05673190465154711
SMALL439,FULL,16,-0.4992887073937478,-0.28046570058775855,-0.31292138765227695,0.05399348464705492,-0.0666949639418646
SMALL439,FULL,17,-0.3921645748485801,-0.17183133397234096,-0.22620447230505514,0.051617622684764025,-0.05821147472702749
SMALL439,FULL,18,-0.2607446726349527,-0.23657021709928083,-0.2706681453428609,0.05156732067270689,-0.05557444708327443
SMALL439,FULL,19,-0.419750002018534,-0.3127318729990991,-0.3803337572184351,0.07268727134879985,-0.06511243683763591
SMALL439,FULL,20,-0.23750258964918314,-0.3282511592480918,-0.3062160020175756,0.05401202944878372,-0.05914569242037994
SMALL439,FULL,21,-0.42031572686030655,-0.31321780921229203,-0.34261006073474365,0.05879744987179761,-0.06468549718538387
SMALL439,FULL,22,-0.3090926687887401,-0.25105487127342874,-0.26492055820689164,0.05292632021558033,-0.059192464443377016
SMALL439,FULL,23,-0.2819356254134837,-0.2214383469755803,-0.28506684286354833,0.0743806844394779,-0.05593251426407454
SMALL439,FULL,24,-0.3453259631566361,-0.2813207994970256,-0.306043493553423,0.05942318054819265,-0.06142615402615338
SMALL439,FULL,25,-0.33544547354867593,-0.32746742497473236,-0.37092748657961716,0.04585622946304316,-0.06209162571503281
SMALL439,FULL,26,-0.25064177708437896,-0.33300063610523567,-0.3099759189699517,0.050347126358841116,-0.06079024972917592
SMALL439,FULL,27,-0.37358294631065736,-0.24951049403990444,-0.3083146722116047,0.07713843761210318,-0.06038026998335534
SMALL439,FULL,28,-0.4571126673496385,-0.21871261663907426,-0.23182103075707527,0.04603525907942477,-0.06174402065302022
SMALL439,FULL,29,-0.4582322669581744,-0.2907605581661441,-0.3733093117339499,0.041729367427222136,-0.06564824665033388
SMALL439,FULL,30,-0.44019584074111245,-0.3119775785090497,-0.3868281749660964,0.05669944165354682,-0.06525669821537906
SMALL439,FULL,31,-0.1553140324998109,-0.19441338995812685,-0.22295531885824826,0.05003232857706011,-0.05048291953865337
SMALL439,FULL,32,-0.47809312352717964,-0.30903051988566166,-0.38674646537216106,0.04452533230491232,-0.06669755023721359
SMALL439,FULL,33,-0.2627967029640177,-0.11765936219509199,-0.1702220476664833,0.07065378822037185,-0.052613006747108684
SMALL439,FULL,34,-0.3359583775800695,-0.24854257084945308,-0.3458103637371823,0.05670117927914689,-0.059147054039094385
SMALL439,FULL,35,-0.20102707813305376,-0.22069772342665017,-0.2347525910149033,0.06768250974171766,-0.055066983242089376
SMALL439,FULL,36,-0.43924752102855896,-0.18165131610183294,-0.2597921527551631,0.07390116998726406,-0.060076442020357015
SMALL439,FULL,37,-0.4706460074128333,-0.3853442218561182,-0.42712448137053166,0.03655588242068977,-0.06889535559944694
SMALL439,FULL,38,-0.3394400237712747,-0.19493728362049478,-0.2662367727179402,0.05377836373286696,-0.05719446010244901
SMALL439,FULL,39,-0.30907543269337023,-0.1976265766665286,-0.22857800213389257,0.05344642162585658,-0.05682049653182976
SMALL439,FULL,40,-0.3234063076584357,-0.24261753399483954,-0.27571851510244794,0.06483227669390793,-0.059215664616578914
SMALL439,FULL,41,-0.43751304964590404,-0.31008218053218584,-0.3695515509398025,0.05408504645429038,-0.06463770291322236
SMALL439,FULL,42,-0.42466353968006554,-0.343728582345585,-0.4069554781941923,0.0464374982127225,-0.0655653009730064
SMALL439,FULL,43,-0.37941114963998446,-0.36130762137373174,-0.3912065126797635,0.045322962715040466,-0.06504807494501953
SMALL439,FULL,44,-0.2623735777361582,-0.276899419071711,-0.27392543381601364,0.05857048925042199,-0.05849357830784842
SMALL439,FULL,45,-0.3208896459853626,-0.2116140314734054,-0.266016369622622,0.05026451962202641,-0.057340107560512235
SMALL439,FULL,46,-0.3353927685017587,-0.28222506075920095,-0.2972216519728035,0.04579134357195072,-0.06125345093079983
SMALL439,FULL,47,-0.27362581104309314,-0.3589870470762542,-0.3869341368944433,0.07575430246295403,-0.06152566865861499
SMALL439,FULL,48,-0.3325316608943545,-0.3347080476989356,-0.35701093013331886,0.07374701202081782,-0.06316537996361339
SMALL439,FULL,49,-0.3465830525732023,-0.41105347493209743,-0.44706671862585623,0.041356910162912014,-0.06581587774156851
SMALL439,FULL,50,-0.2512078862004504,-0.3997453941374127,-0.4190569067215819,0.052481946062401336,-0.0626271801968097
SMALL439,FULL,51,-0.3254298518533675,-0.268462123300536,-0.3069531465208185,0.05643553688136263,-0.059382242189268034
SMALL439,FULL,52,-0.25562797715677277,-0.3729553561750536,-0.3824651157340879,0.04763464597351599,-0.06084400115041212
SMALL439,FULL,53,-0.47698566090145594,-0.2492527484130086,-0.30651975657867203,0.05247740209743593,-0.06411116658456485
SMALL439,FULL,54,-0.29511140956627924,-0.19241213074586205,-0.22606002706888784,0.06353591422403718,-0.05539165265674263
SMALL439,FULL,55,-0.3313664233152127,-0.3562346212195713,-0.3851614968631239,0.0424750876001945,-0.06371132528261537
SMALL439,FULL,56,-0.3721565340770897,-0.23494273642777608,-0.31291064219316933,0.06444229111644098,-0.060734372394843486
SMALL439,FULL,57,-0.41906219036587483,-0.3897169597468682,-0.43457176694769545,0.040858908457948956,-0.06798386474569253
SMALL439,FULL,58,-0.23834565963089038,-0.2674061256463691,-0.2849523034237136,0.059176023002644046,-0.05649712947662967
SMALL439,FULL,59,-0.3961625436074254,-0.3014235832724329,-0.34246797962850706,0.050541655108405054,-0.06348463872961908
SMALL439,FULL,60,-0.4092327539360927,-0.23419179495884201,-0.32592628599416873,0.05096525808439148,-0.060953373162359284
SMALL439,FULL,61,-0.4424020191506079,-0.2187272845109134,-0.27880933928060436,0.06423048453265548,-0.06269470652542243
SMALL439,FULL,62,-0.3349782491686234,-0.18784201213896323,-0.26738895297191445,0.0610035872527295,-0.05723572232420861
SMALL439,FULL,63,-0.30693831476658495,-0.22346679272142156,-0.22819102117610313,0.05284226760145386,-0.05723014413539397
SMALL439,FULL,64,-0.45185260362165913,-0.25372082862051126,-0.3120049075975435,0.047765790354707655,-0.06379731193051998
SMALL439,FULL,65,-0.2666327007056418,-0.32334496690340264,-0.31307011737771195,0.06624944100079191,-0.06029442283926302
SMALL439,FULL,66,-0.3508195018482634,-0.2257722562584703,-0.30334724591888174,0.0506771455588825,-0.05985010384051816
SMALL439,FULL,67,-0.3271155884648327,-0.23812432446886156,-0.24310514758672996,0.038721345719067074,-0.0581473670796311
SMALL439,FULL,68,-0.3262929618196452,-0.24436666274303365,-0.2851517849729013,0.06435239234477444,-0.058290138687743034
SMALL439,FULL,69,-0.32563112718388443,-0.2667955003175645,-0.2999231189094571,0.03678442265229889,-0.05863947615922972
SMALL439,FULL,70,-0.3941152196258544,-0.20893445035306413,-0.2926463318922675,0.06661078483855168,-0.05977238039533074
SMALL439,FULL,71,-0.2943875881614315,-0.3486459515195245,-0.3858129451157238,0.04625703140916307,-0.06170601323559512
SMALL439,FULL,72,-0.31898740982729457,-0.26342972497463246,-0.27329708583941426,0.06493531235548014,-0.05925728599360715
SMALL439,FULL,73,-0.20255331271296995,-0.2119115973984954,-0.20519555336828077,0.059230226411901815,-0.05408339902962901
SMALL439,FULL,74,-0.43605057525091684,-0.27810311006040056,-0.37100652728385775,0.05620738644753312,-0.06385036630173403
SMALL439,FULL,75,-0.4082414026927301,-0.3104129905948366,-0.37324296079068897,0.05065472313768474,-0.06385162560027303
SMALL439,FULL,76,-0.27266595625089785,-0.3535015053471392,-0.3883346818382026,0.058920178198918954,-0.06190780637736172
SMALL439,FULL,77,-0.3823774965339247,-0.2513668737825858,-0.36626025902800063,0.057755631114247225,-0.06063082170700419
SMALL439,FULL,78,-0.2921423596396775,-0.3253480057961159,-0.3618756449284901,0.05792233904366631,-0.0607119776248073
SMALL439,FULL,79,-0.4968615938477025,-0.20324748107758217,-0.2860794456344874,0.05846172815178988,-0.06300132287327133
SMALL439,FULL,80,-0.3732597581108915,-0.3026529053538737,-0.3295346770640758,0.04732168215334567,-0.0625263543856547
SMALL439,FULL,81,-0.4069849072307527,-0.30964087194965795,-0.33934627524392724,0.05013669107244048,-0.0641296778968199
SMALL439,FULL,82,-0.38722364741218007,-0.35956541131359954,-0.40466793547228463,0.03029509081433049,-0.06552811586672182
SMALL439,FULL,83,-0.3450273499755764,-0.24274397794751412,-0.271962870815326,0.05807520126763924,-0.05990848663383354
SMALL439,FULL,84,-0.3078610114987915,-0.22538471241963398,-0.260975231485737,0.05446438036681303,-0.05751922183936632
SMALL439,FULL,85,-0.2289511875371938,-0.3773204554912426,-0.4215604421563912,0.05791496143980271,-0.06084623552094738
SMALL439,FULL,86,-0.36381032273050795,-0.31674171698876374,-0.33127297875562967,0.06992419708815759,-0.06320946223061187
SMALL439,FULL,87,-0.2972069410160163,-0.45369948834448504,-0.4684101338555935,0.040121120470832744,-0.06533930239748932
SMALL439,FULL,88,-0.3349915597677572,-0.23860974015067693,-0.27289999509415475,0.04652196818994295,-0.058941658428787416
SMALL439,FULL,89,-0.2931667026749726,-0.33849279988607683,-0.3881240805076559,0.052844406155928475,-0.061928695319328556
SMALL439,FULL,90,-0.3528873387144368,-0.313815350913926,-0.3298312547649169,0.06142015092097777,-0.06278354927012587
SMALL439,FULL,91,-0.34361243630125815,-0.33667836772667015,-0.347798549576979,0.044570734264740924,-0.06260741370556434
SMALL439,FULL,92,-0.2986730431778394,-0.33597921606500347,-0.37732483224276203,0.04354078861034197,-0.060602520902865345
SMALL439,FULL,93,-0.31542482044910103,-0.316438809093207,-0.33709162415357463,0.042546750135086714,-0.06162714986594932
SMALL439,FULL,94,-0.3505867162131442,-0.21484058089760116,-0.24281573249309096,0.03394532484188176,-0.05801756923959324
SMALL439,FULL,95,-0.3614755838279844,-0.29770248492558793,-0.38048412982275537,0.042360984086854875,-0.06138181839113745
SMALL439,FULL,96,-0.4999365373363105,-0.1859399603901033,-0.26617336859681506,0.05868169582469587,-0.06246417689826102
SMALL439,FULL,97,-0.33772335093294836,-0.3860085260329356,-0.3850447021263068,0.0400136910767204,-0.06549273415455971
SMALL439,FULL,98,-0.4604712229039251,-0.20507876667337055,-0.27946446506443723,0.0655280610735968,-0.06220275168882618
SMALL439,FULL,99,-0.39365837448849644,-0.16320827407006278,-0.20638017905443473,0.06641862519164923,-0.05837903068853924
SMALL439,FULL,100,-0.31799909218584954,-0.3195710634619918,-0.33284661415349925,0.055045159389835924,-0.061789815786572624
SMALL439,FULL,101,-0.3107416205465956,-0.2856448826143919,-0.32754905985189187,0.05015645168548391,-0.059307063038826616
SMALL439,FULL,102,-0.32904471462083984,-0.38723721647571213,-0.35308870199976283,0.043303818785177445,-0.0648990846272768
SMALL439,FULL,103,-0.41218486677069416,-0.31969714540850647,-0.39501387715491965,0.051854429141774766,-0.0647616738950152
SMALL439,FULL,104,-0.35606120128758156,-0.41760534690162426,-0.4312062975435743,0.06554386340297749,-0.06701962457315448
SMALL439,FULL,105,-0.36797205339424566,-0.2267404237634485,-0.2596384714790563,0.05181704484867947,-0.05964423855372726
SMALL439,FULL,106,-0.3007284685111874,-0.2921814257590364,-0.34000834094604004,0.03837183760580712,-0.06072387949002979
SMALL439,FULL,107,-0.35353933600099197,-0.3240635567904907,-0.37392462312171515,0.06457556264182576,-0.06294285593219985
SMALL439,FULL,108,-0.34499647796088395,-0.2408129465688903,-0.2909790564987631,0.05632334415705878,-0.060357489307166126
SMALL439,FULL,109,-0.38233183112709446,-0.3033536897409288,-0.3540156954468431,0.047328848944708485,-0.06269983006611014
SMALL439,FULL,110,-0.3851482794925676,-0.26577436817500855,-0.338467486297266,0.06319506862340299,-0.06278732049191384
SMALL439,FULL,111,-0.28858532992425,-0.33478127313711437,-0.36817198109299554,0.05718886203205445,-0.061874384615242764
SMALL439,FULL,112,-0.3751448216379202,-0.2188531183586967,-0.2903125103765314,0.06840470673070034,-0.059578123275936715
SMALL439,FULL,113,-0.3728875473223512,-0.23338595202541768,-0.30457671255795205,0.05522827324983273,-0.06049308213027073
SMALL439,FULL,114,-0.46045472024180695,-0.32943949015402507,-0.4211802347429521,0.04905654382024974,-0.06644206514287877
SMALL439,FULL,115,-0.3346182535151039,-0.2418742941165406,-0.25575227595943284,0.04648947038350451,-0.0582233650822921
SMALL439,FULL,116,-0.32082514184005284,-0.1911736465594963,-0.25442231731480813,0.06110716557185594,-0.05617221316753042
SMALL439,FULL,117,-0.3290023904194266,-0.3138883693497895,-0.34710462922604823,0.05120385635972716,-0.06104423798079696
SMALL439,FULL,118,-0.382800146334909,-0.36700535911709586,-0.42890062321558076,0.054812267172310164,-0.06467365381456404
SMALL439,FULL,119,-0.39363924343937984,-0.3158238126517061,-0.3094774344583532,0.06217588999552118,-0.06341568394496978
SMALL439,FULL,120,-0.32037143140005264,-0.33624871905688547,-0.3442839567589526,0.048492956726615716,-0.06262670730743182
SMALL439,FULL,121,-0.31676159462896936,-0.3091545866739994,-0.3165432338508465,0.04826865353526125,-0.06033236790307052
SMALL439,FULL,122,-0.3707775410850218,-0.2720504517972945,-0.3155693331116428,0.03184972584981341,-0.061187362976409934
SMALL439,FULL,123,-0.35681378066380354,-0.35951497191373766,-0.42481011587510265,0.055154503284336714,-0.06448367011472046
SMALL439,FULL,124,-0.3593557828249233,-0.3172657489113765,-0.3626767449207863,0.05248329603266036,-0.06174601976648432
SMALL439,FULL,125,-0.389141276316733,-0.37472079439555084,-0.38720951060389486,0.050240083422347454,-0.06591374231327897
SMALL439,FULL,126,-0.3107016190777526,-0.45087428649885875,-0.4834499621260136,0.04239607084197586,-0.06510163076441101
SMALL439,FULL,127,-0.3013777445190514,-0.38822437858317416,-0.36060761660579677,0.044761217837429396,-0.0630660562514991
SMALL439,FULL,128,-0.31838928801369115,-0.17629688727745285,-0.22137277294507962,0.04981664788065601,-0.05625524596041111
SMALL439,FULL,129,-0.3764774026055583,-0.2842211491113005,-0.35469392760031593,0.055098892220900725,-0.06208027688245667
SMALL439,FULL,130,-0.3068904390376408,-0.32030927922467944,-0.3688386367610389,0.05777056195552502,-0.06072432414024244
SMALL439,FULL,131,-0.26334286016686415,-0.3336806327692473,-0.33672115204368414,0.047637417850321634,-0.06103562654085627
SMALL439,FULL,132,-0.35208175173404743,-0.2345929504974571,-0.2266946933458821,0.045051161081900354,-0.05893305856150312
SMALL439,FULL,133,-0.2660568542438304,-0.2405451626605123,-0.24855527523436016,0.024175749936908214,-0.05734667131097761
SMALL439,FULL,134,-0.5656060925879061,-0.42612855554299983,-0.46513163689858256,0.04181388553982837,-0.07429364497654413
SMALL439,FULL,135,-0.35629865789458737,-0.24731693974074365,-0.2940464781704064,0.059024042508361935,-0.06005653210647745
SMALL439,FULL,136,-0.2614784553062801,-0.24576963683199338,-0.28353585694083006,0.04133086608589401,-0.05645501963995071
SMALL439,FULL,137,-0.30838207636417514,-0.24369381530611567,-0.2634073209205632,0.04789800255605617,-0.057955737486876005
SMALL439,FULL,138,-0.42633149733111997,-0.17473778427371445,-0.20637370429071533,0.06020656323970855,-0.05857082715054564
SMALL439,FULL,139,-0.0693986030661532,-0.4764710273742867,-0.42760964459815615,0.03544053576657483,-0.058524536522646345
SMALL439,FULL,140,-0.3236239549840799,-0.23730463176525718,-0.2986152767429223,0.07014974510511587,-0.05906596497495921
SMALL439,FULL,141,-0.20734143371893632,-0.30261670709221933,-0.33341668748576014,0.07495140369910105,-0.05780266460303142
SMALL439,FULL,142,-0.2201522270945233,-0.32435402448411277,-0.32946757255170656,0.05420812293056124,-0.057451305932485944
SMALL439,FULL,143,-0.34690651128362804,-0.225949824287217,-0.2306833254479962,0.06930476105089647,-0.059124244482515756
SMALL439,FULL,144,-0.22498920799629862,-0.5286949774158187,-0.5099321436909445,0.03444213887167627,-0.0661514124383067
SMALL439,FULL,145,-0.41735239061893664,-0.3291215605471942,-0.34348087932719973,0.05461269691840656,-0.06507487238897981
SMALL439,FULL,146,-0.3177292358765096,-0.32689776279471006,-0.33149107779865516,0.06610546231678097,-0.06171875034608677
SMALL439,FULL,147,-0.2869147765399436,-0.4465825193698191,-0.426210208121482,0.05109798745592534,-0.0653948641663893
SMALL439,FULL,148,-0.3168823028669313,-0.32078919259611527,-0.3431553651614181,0.05752247510516775,-0.06228615139417461
SMALL439,FULL,149,-0.295211928855837,-0.2606417378761994,-0.2887703858757571,0.06790391605014526,-0.058366088866108404
