panel,window,book,n,gross,overlay,cost,mean_gross,turnover_yr,CAGR,Sharpe,MaxDD,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,mSPY_H1,mSPY_H2,mSPY_OOS,mSPY_DD,mSPY_CAGR,pass4b_SPY,floor_only_SPY,nf_fail_SPY,fails_SPY,mIWM_H1,mIWM_H2,mIWM_OOS,mIWM_DD,mIWM_CAGR,pass4b_IWM,floor_only_IWM,nf_fail_IWM,fails_IWM,pass4a,v2_Sharpe,IS_pass_nonfloor,IS_pass_floor
SMALL439,common,TOP10,10.0,0.53,VT10,0,0.4127714079230777,15.992231584346527,0.05439383001446729,0.5579436826907577,-0.15187725876462832,0.3387389697691457,0.692206408831005,0.06953594133834318,-0.1518772587646282,-0.33458818823961145,-0.2980230636315748,-0.18980435835127918,0.05042615293576125,-0.044515158320359585,False,False,3,"H1,H2,OOS,CAGR",-0.06429299695666468,0.048583449309395954,0.17176914176769553,0.0949225127638661,-0.01708741972865148,False,False,1,"H1,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP10,10.0,0.53,VT10,10,0.4127714079230777,15.992231584346527,0.037636142360708114,0.40502839651663586,-0.16978523256069766,0.18685684858778673,0.5386700540993798,0.05241853252252815,-0.16978523256069755,-0.4871390799133488,-0.451268863313135,-0.34334071308290437,0.032518179139691905,-0.061272845974118764,False,False,3,"H1,H2,OOS,CAGR",-0.21684388863040205,-0.1046623503721642,0.01823278703607034,0.07701453896779675,-0.03384510738241066,False,False,2,"H1,H2,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP10,10.0,0.53,VT10,25,0.4127714079230777,15.992231584346527,0.012989430627197152,0.17556148749376957,-0.21555605667227973,-0.04094348536249565,0.3081975465912465,0.02724619748635626,-0.21555605667228062,-0.716108436699884,-0.6811839105168405,-0.5738132205910378,-0.01325264497189016,-0.08591955770762973,False,False,4,"H1,H2,OOS,DD,CAGR",-0.44581324541693723,-0.33457739757586963,-0.21223972047206302,0.031243714856214688,-0.05849181911592162,False,False,3,"H1,H2,OOS,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP10,10.0,0.53,DD10,0,0.4700703942722437,17.635322302739457,0.04889584388556978,0.4417655243626765,-0.22412212000090137,0.26725347450715364,0.5435894046530114,0.06368614810643947,-0.2241221200009017,-0.3772316025179445,-0.4830923007924827,-0.3384213625292728,-0.021818708300511802,-0.0500131444492571,False,False,4,"H1,H2,OOS,DD,CAGR",-0.10693641123499775,-0.13648578785151194,0.023152137589701915,0.022677651527593046,-0.022585405857548993,False,False,2,"H1,H2,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP10,10.0,0.53,DD10,10,0.4700703942722437,17.635322302739457,0.030524609380861323,0.3015885885858542,-0.2619397665147082,0.1223967998167637,0.4060315324484187,0.045008974652255285,-0.2619397665147082,-0.518630393782237,-0.6221897218266252,-0.4759792347338655,-0.059636354814318615,-0.06838437895396555,False,False,4,"H1,H2,OOS,DD,CAGR",-0.2483352024992902,-0.2755832088856544,-0.11440573461489079,-0.015139994986213767,-0.04095664036225745,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP10,10.0,0.53,DD10,25,0.4700703942722437,17.635322302739457,0.0035573364088352655,0.09135261667211023,-0.3170850378639172,-0.09486044999169416,0.19972361738572939,0.017594040283561485,-0.31708503786391673,-0.7308229825886039,-0.8306980740406583,-0.6822871497965548,-0.1147816261635276,-0.09535165192599161,False,False,4,"H1,H2,OOS,DD,CAGR",-0.4605277913056571,-0.4840915610996876,-0.3207136496775801,-0.07028526633542276,-0.0679239133342835,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP10,10.0,0.75,CTRL,0,0.7500584044658726,24.21037621858164,0.10377853428399852,0.5995286914961033,-0.312270307730511,0.4680234558410145,0.672312812527952,0.12481322021809538,-0.3122703077305107,-0.23156111458907147,-0.3043541790181067,-0.20969795465433216,-0.10996689603012144,0.004869545949171647,False,False,4,"H1,H2,OOS,DD",0.0387340766938753,0.042252333922864094,0.15187554546464255,-0.0654705362020166,0.03229728454087975,False,False,1,DD,False,0.6125489340447313,False,False
SMALL439,common,TOP10,10.0,0.75,CTRL,10,0.7500584044658726,24.21037621858164,0.07732575167891698,0.47648565075416677,-0.3140232499932929,0.34390844711271934,0.549449064494051,0.09661383331398121,-0.31402324999329256,-0.3571634213349961,-0.426029093034893,-0.33256170268823326,-0.11171983829290333,-0.0215832366559099,False,False,4,"H1,H2,OOS,DD,CAGR",-0.08686823005204936,-0.07942258009392222,0.02901179743074145,-0.06722347846479848,0.005844501935798205,False,False,3,"H1,H2,DD",False,0.5724794981086585,False,False
SMALL439,common,TOP10,10.0,0.75,CTRL,25,0.7500584044658726,24.21037621858164,0.038804888601043475,0.2918431527461216,-0.33600535841756785,0.15761999256625892,0.36509230008994303,0.05560654326281944,-0.3360053584175673,-0.5457589823944227,-0.6085388392203284,-0.5169184670923412,-0.13370194671717828,-0.0601040997337834,False,False,4,"H1,H2,OOS,DD,CAGR",-0.2754637911114759,-0.2619323262793576,-0.15534496697336647,-0.08920558688907343,-0.0326763611420753,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP10,10.0,0.75,G200,0,0.3916416818109653,22.137132834150883,0.027101930564584986,0.26655801594280226,-0.32048876111168834,0.3643054572304488,0.2074958629192589,0.019097195094150088,-0.3204887611116888,-0.4284094377485404,-0.798901104027856,-0.6745149042630253,-0.11818534941129877,-0.07180705777024189,False,False,4,"H1,H2,OOS,DD,CAGR",-0.15811424646559363,-0.4522945910868852,-0.3129414041440506,-0.07368898958319392,-0.044379319178533785,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP10,10.0,0.75,G200,10,0.3916416818109653,22.137132834150883,0.00457733354933465,0.10114774685218574,-0.3800401393077327,0.2107750002706902,0.034924898482022175,-0.004402974531488302,-0.35697660998618286,-0.5964278679352133,-0.96186170422644,-0.847085868700262,-0.17773672760734316,-0.09433165478549223,False,False,4,"H1,H2,OOS,DD,CAGR",-0.32613267665226653,-0.6152551912854692,-0.4855123685812873,-0.1332403677792383,-0.06690391619378412,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP10,10.0,0.75,G200,25,0.3916416818109653,22.137132834150883,-0.028313764938521446,-0.14697702765732784,-0.5769309071256657,-0.01968585826669673,-0.22382747499430572,-0.03867055151262566,-0.4759328158975237,-0.8484541419207953,-1.2062636002474378,-1.10583824217659,-0.3746274954252762,-0.1272227532733483,False,False,4,"H1,H2,OOS,DD,CAGR",-0.5781589506378485,-0.8596570873064671,-0.7442647420576152,-0.33013113559717133,-0.09979501468164022,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP10,10.0,0.75,VT10,0,0.42779368593033157,17.705445836366525,0.055947130786732746,0.5534379929995197,-0.15629089378464922,0.2699484653744364,0.7304634693194011,0.07624041846443519,-0.15629089378464922,-0.3731929414402082,-0.26762283929833364,-0.15154729786288312,0.04601251791574035,-0.04296185754809413,False,False,3,"H1,H2,OOS,CAGR",-0.10289775015726144,0.07898367364263714,0.2100262022560916,0.0905088777438452,-0.015534118956386025,False,False,1,"H1,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP10,10.0,0.75,VT10,10,0.42779368593033157,17.705445836366525,0.03738338798257401,0.39091725446933967,-0.17292432423357318,0.10400238828666582,0.5701451537336952,0.05764624743047153,-0.1729243242335734,-0.5392872217849881,-0.4264755330326449,-0.311865613448589,0.02937908746681639,-0.061525600352252865,False,False,3,"H1,H2,OOS,CAGR",-0.26899203050204135,-0.07986902009167413,0.049707886670385726,0.07387544729492124,-0.03409786176054476,False,False,2,"H1,H2,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP10,10.0,0.75,VT10,25,0.42779368593033157,17.705445836366525,0.010138302069069072,0.14702183554549286,-0.21780586848254557,-0.14474029003259906,0.3293656678800468,0.03034585810377055,-0.2178058684825468,-0.7885465679364863,-0.6648679404723709,-0.5526450993022374,-0.015502456782156004,-0.0887706862657578,False,False,4,"H1,H2,OOS,DD,CAGR",-0.5182513766535395,-0.3182614275314001,-0.19107159918326272,0.028993903045948843,-0.0613429476740497,False,False,3,"H1,H2,OOS,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP10,10.0,0.75,DD10,0,0.6028108935415724,22.200676391107663,0.07010570333804278,0.4974202344109901,-0.2329260457634561,0.29634302398578843,0.6135104314991432,0.09266240387151958,-0.232926045763456,-0.3527007876569779,-0.39877970951651337,-0.268500335683141,-0.030622634063066534,-0.028803284996784098,False,False,4,"H1,H2,OOS,DD,CAGR",-0.08240559637403111,-0.05217319657554259,0.09307316443583369,0.013873725765038314,-0.001375546405075992,False,False,2,"H1,H2,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP10,10.0,0.75,DD10,10,0.6028108935415724,22.200676391107663,0.046570900012407046,0.3610036166651003,-0.2491097552603999,0.15366498564195874,0.480588286384277,0.06863103846752794,-0.24397815992772687,-0.49374344743888915,-0.530836766453334,-0.40142248079800724,-0.046806343560010344,-0.05233808832241983,False,False,4,"H1,H2,OOS,DD,CAGR",-0.22344825615594238,-0.18423025351236316,-0.03984898067903253,-0.002309983731905496,-0.024910349730711726,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP10,10.0,0.75,DD10,25,0.6028108935415724,22.200676391107663,0.012215792972769979,0.15624954918642273,-0.28626592217543345,-0.060342490810188214,0.281000682880781,0.03355055823106956,-0.2826047152782992,-0.7054051631083683,-0.7290768796897779,-0.6010100843015032,-0.08396251047504388,-0.0866931953620569,False,False,4,"H1,H2,OOS,DD,CAGR",-0.43510997182542155,-0.3824703667488071,-0.2394365841825285,-0.039466150646939036,-0.05926545677034879,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP10,10.0,1.0,CTRL,0,0.9998421126961299,32.29173070026687,0.13166460607084685,0.6020780825098717,-0.39880959066396293,0.47077507112128025,0.6747607054672922,0.15954378237441147,-0.3988095906639628,-0.22891696926080507,-0.30183672437785924,-0.20725006171499205,-0.19650617896357336,0.03275561773601997,False,False,4,"H1,H2,OOS,DD",0.0413782220221417,0.044769788563111534,0.15432343840398266,-0.15200981913546852,0.060183356327728074,False,False,1,DD,False,0.6125489340447313,False,False
SMALL439,common,TOP10,10.0,1.0,CTRL,10,0.9998421126961299,32.29173070026687,0.09563282768933212,0.4791015462853231,-0.4009049497036341,0.3467048810166831,0.5519752157993559,0.12093151441929995,-0.400904949703634,-0.3544878024551438,-0.42341856783897874,-0.3300355513829283,-0.19860153800324454,-0.003276160645494755,False,False,4,"H1,H2,OOS,DD,CAGR",-0.08419261117219701,-0.07681205489800796,0.03153794873604643,-0.1541051781751397,0.02415157794621335,False,False,3,"H1,H2,DD",False,0.5724794981086585,False,False
SMALL439,common,TOP10,10.0,1.0,CTRL,25,0.9998421126961299,32.29173070026687,0.04367895175730907,0.29455939126440217,-0.43178471381368677,0.16048302235540424,0.3677369977062657,0.06535976437353774,-0.4317847138136879,-0.543036621144716,-0.6057874929350147,-0.5142737694760184,-0.2294813021132972,-0.05523003657751781,False,False,4,"H1,H2,OOS,DD,CAGR",-0.2727414298617692,-0.2591809799940438,-0.15270026935704378,-0.18498494228519236,-0.0278022979858097,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP10,10.0,1.0,G200,0,0.5218607015760041,29.50670348839662,0.03230315349167823,0.2673923940036238,-0.40569743749413234,0.3625666209110174,0.20979489800333292,0.021802329145496957,-0.4056974374941329,-0.42997698373339704,-0.7958325613856243,-0.6722158691789513,-0.20339402579374277,-0.06660583484314865,False,False,4,"H1,H2,OOS,DD,CAGR",-0.15968179245045028,-0.4492260484446535,-0.31064236905997655,-0.15889766596563792,-0.039178096251440545,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP10,10.0,1.0,G200,10,0.5218607015760041,29.50670348839662,0.0022395599840008273,0.10195796006556608,-0.49176429658204746,0.20907365787954185,0.03715460254270612,-0.00947381225738897,-0.447852501994242,-0.5979928163517272,-0.9588460913621634,-0.8448561646395781,-0.2894608848816579,-0.09666942835082605,False,False,4,"H1,H2,OOS,DD,CAGR",-0.32769762506878036,-0.6122395784211926,-0.48328266452060337,-0.24496452505355304,-0.06924168975911794,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP10,10.0,1.0,G200,25,0.5218607015760041,29.50670348839662,-0.04126954625990453,-0.14619962596182753,-0.6946691926998858,-0.021328610493999835,-0.2216975102068202,-0.05465373624740166,-0.5893251710323347,-0.8500112053693863,-1.2033255719540124,-1.1037082773891045,-0.49236578099949624,-0.1401785345947314,False,False,4,"H1,H2,OOS,DD,CAGR",-0.5797160140864396,-0.8567190590130416,-0.7421347772701297,-0.4478694211713914,-0.1127507960030233,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP10,10.0,1.0,VT10,0,0.4291068750658072,17.965227457684954,0.0565768580341417,0.5565278588123482,-0.15655698741695034,0.25412706890025244,0.7452034353373883,0.07838699495165558,-0.15655698741694934,-0.3786925168674672,-0.25574757709425466,-0.1368073318448959,0.045746424283439224,-0.04233213030068518,False,False,3,"H1,H2,OOS,CAGR",-0.10839732558452042,0.09085893584671612,0.2247661682740788,0.09024278411154407,-0.014904391708977074,False,False,1,"H1,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP10,10.0,1.0,VT10,10,0.4291068750658072,17.965227457684954,0.03773238734629092,0.39250767016742855,-0.17319168748275005,0.08726334292450928,0.583054339225104,0.05943372438293215,-0.1731916874827497,-0.5462282220505046,-0.4161544306318176,-0.29895642795718025,0.029111724217639523,-0.06117660098853596,False,False,3,"H1,H2,OOS,CAGR",-0.2759330307675579,-0.06954791769084684,0.06261707216179446,0.07360808404574437,-0.03374886239682785,False,False,2,"H1,H2,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP10,10.0,1.0,VT10,25,0.4291068750658072,17.965227457684954,0.010083898288463233,0.1463375334570979,-0.2213384448422795,-0.162798834565994,0.33944458080752477,0.031616115917247,-0.21732441539550051,-0.7976389360198497,-0.6569431562058081,-0.5425661863747595,-0.019035033141889923,-0.08882509004636364,False,False,4,"H1,H2,OOS,DD,CAGR",-0.5273437447369029,-0.31033664326483734,-0.18099268625578474,0.025461326686214925,-0.06139735145465554,False,False,3,"H1,H2,OOS,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP10,10.0,1.0,DD10,0,0.7514462215742977,28.68065426254399,0.07757665245526812,0.4662352846873738,-0.28755741191380246,0.22468832115435608,0.6016520896511208,0.1114552010985479,-0.2781076055530217,-0.4018380772473391,-0.41246504168348774,-0.2803586775311634,-0.0852540002134129,-0.021332335879558753,False,False,4,"H1,H2,OOS,DD,CAGR",-0.13154288596439234,-0.06585852874251696,0.08121482258781132,-0.04075764038530805,0.006095402712149353,False,False,3,"H1,H2,DD",False,0.6125489340447313,False,False
SMALL439,common,TOP10,10.0,1.0,DD10,10,0.7514462215742977,28.68065426254399,0.04706236317591039,0.3267582861617999,-0.3142008929061797,0.07714813634614483,0.46639507824292536,0.0797885901876596,-0.2852237730343091,-0.5481058292584383,-0.5456332117790839,-0.41561568893935885,-0.11189748120579013,-0.051846625158916484,False,False,4,"H1,H2,OOS,DD,CAGR",-0.27781063797549155,-0.19902669883811308,-0.05404218882038414,-0.06740112137768528,-0.024418886567208378,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP10,10.0,1.0,DD10,25,0.7514462215742977,28.68065426254399,0.0028705605493313247,0.11738571543682658,-0.37764906677203514,-0.1441966086420303,0.2632879001540559,0.03393703441478557,-0.33060750401277295,-0.7676352149090934,-0.745565247906383,-0.6187228670282283,-0.17534565507164557,-0.09603842778549555,False,False,4,"H1,H2,OOS,DD,CAGR",-0.49734002362614665,-0.39895873496541223,-0.2571493669092536,-0.13084929524354072,-0.06861068919378745,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP20,20.0,0.53,CTRL,0,0.5300887434094466,14.443846859560628,0.06268549008244761,0.5659601880002034,-0.22855223264152325,0.5371413803227718,0.5832296218408846,0.06777543564028976,-0.22855223264152336,-0.1679914837971609,-0.41550970030319107,-0.29878114534139966,-0.026248820941133677,-0.03622349825237926,False,False,4,"H1,H2,OOS,DD,CAGR",0.10230370748578588,-0.06890318736222029,0.06279235477757505,0.01824753888697117,-0.008795759660671157,False,False,1,"H2,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP20,20.0,0.53,CTRL,10,0.5300887434094466,14.443846859560628,0.04741687824822205,0.44552154226232227,-0.24375024703991666,0.4215938525844282,0.4597857725239572,0.05129528400224359,-0.24375024703991566,-0.2869109754168574,-0.5381771356389558,-0.422224994658327,-0.04144683533952709,-0.05149211008660483,False,False,4,"H1,H2,OOS,DD,CAGR",-0.016615784133910627,-0.19157062269798497,-0.06065149453935231,0.0030495244885777595,-0.024064371494896722,False,False,3,"H1,H2,OOS,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP20,20.0,0.53,CTRL,25,0.5300887434094466,14.443846859560628,0.024915566625233643,0.2648222992398667,-0.26839524155014605,0.2481682492252899,0.27461193875197465,0.02704071233851635,-0.2683952415501464,-0.465481300506354,-0.7221056160125006,-0.6073988284303096,-0.06609182984975648,-0.07399342170959324,False,False,4,"H1,H2,OOS,DD,CAGR",-0.19518610922340723,-0.3754991030715298,-0.24582532831133486,-0.02159547002165163,-0.04656568311788513,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP20,20.0,0.53,G200,0,0.27693175722988883,14.206918401919232,0.02230309057689528,0.31191213910406707,-0.25079562959099966,0.45222411038608307,0.22597218157734872,0.015225612127895971,-0.2507956295909992,-0.33942223716397635,-0.7921951262414157,-0.6560385856049356,-0.04849221789061009,-0.0766058977579316,False,False,4,"H1,H2,OOS,DD,CAGR",-0.06912704588102958,-0.445588613300445,-0.2944650854859608,-0.003995858062505242,-0.04917815916622349,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP20,20.0,0.53,G200,10,0.27693175722988883,14.206918401919232,0.00785863304019907,0.1369900008301621,-0.2833718828966123,0.2947363655167763,0.040337109706302623,-3.793440230348555e-05,-0.28337188289661297,-0.5149049380800408,-0.9668767274616245,-0.8416736574759816,-0.08106847119622274,-0.09105035529462781,False,False,4,"H1,H2,OOS,DD,CAGR",-0.24460974679709402,-0.6202702145206537,-0.4801001573570069,-0.03657211136811789,-0.0636226167029197,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP20,20.0,0.53,G200,25,0.27693175722988883,14.206918401919232,-0.013437942613110265,-0.1255798800589949,-0.36158060011964255,0.058342433187846654,-0.2382958293423607,-0.022517064732004544,-0.3615806001196433,-0.7782738270198111,-1.2290443241197087,-1.120306596524645,-0.15927718841925298,-0.11234693094793714,False,False,4,"H1,H2,OOS,DD,CAGR",-0.5079786357368643,-0.8824378111787379,-0.7587330964056702,-0.11478082859114813,-0.08491919235622904,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP20,20.0,0.53,VT10,0,0.457601542393481,14.438152132310178,0.0498918162888875,0.5415039004197325,-0.1363437409671593,0.4467541095587613,0.5982044458757068,0.05642831288967498,-0.1363437409671603,-0.2216375972252036,-0.4360109181679515,-0.28380632130657746,0.06595967073323028,-0.049017172045939375,False,False,3,"H1,H2,OOS,CAGR",0.04865759405774317,-0.08940440522698073,0.07776717881239725,0.11045603056133513,-0.02158943345423127,False,False,1,"H2,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP20,20.0,0.53,VT10,10,0.457601542393481,14.438152132310178,0.034815489676130795,0.39534648437319614,-0.16937197554427885,0.30962284846340893,0.44664413206381565,0.04051406310095862,-0.16937197554428007,-0.3612365380501834,-0.588436717425084,-0.43536663511846857,0.032931436156110716,-0.06409349865869608,False,False,3,"H1,H2,OOS,CAGR",-0.09094134676723664,-0.2418302044841132,-0.07379313499949386,0.07742779598421556,-0.036665760066987976,False,False,3,"H1,H2,OOS,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP20,20.0,0.53,VT10,25,0.457601542393481,14.438152132310178,0.012599176401216328,0.1760149200505055,-0.2355255724449825,0.10388474526914629,0.21917360588320747,0.017083567999325755,-0.23552557244498196,-0.5708020866461194,-0.8170970984404688,-0.6628371612990768,-0.03322216074459294,-0.08630981193361055,False,False,4,"H1,H2,OOS,DD,CAGR",-0.30050689536317265,-0.47049058549949807,-0.30126366118010206,0.011274199083511904,-0.058882073341902444,False,False,3,"H1,H2,OOS,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP20,20.0,0.53,DD10,0,0.5021822319779206,15.028926184876681,0.04930522980123375,0.4845303276772737,-0.21194601025514936,0.4600956598063113,0.49893601764198264,0.052267971504851296,-0.21194601025514825,-0.22358272827441916,-0.5340792209854427,-0.3830747495403016,-0.009642598554759796,-0.049603758533593126,False,False,4,"H1,H2,OOS,DD,CAGR",0.046712463008527605,-0.18747270804447191,-0.021501249421326862,0.03485376127334505,-0.02217601994188502,False,False,2,"H2,OOS,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP20,20.0,0.53,DD10,10,0.5021822319779206,15.028926184876681,0.03362309958558907,0.3505064156136084,-0.2567854480577003,0.3352439559545078,0.3595432900344192,0.03546938434139402,-0.25678544805770087,-0.3498280453898861,-0.6753950603550343,-0.522467477147865,-0.05448203635731075,-0.06528588874923781,False,False,4,"H1,H2,OOS,DD,CAGR",-0.07953285410693933,-0.32878854741406355,-0.1608939770288903,-0.0099856765292059,-0.037858150157529705,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP20,20.0,0.53,DD10,25,0.5021822319779206,15.028926184876681,0.01052963259006412,0.14946714002354208,-0.31933004536342013,0.14792089373525857,0.15047748869564642,0.010763342832999623,-0.31933004536342025,-0.5393469755279033,-0.8872356183484438,-0.7315332784866377,-0.11702663366303057,-0.08837935574476276,False,False,4,"H1,H2,OOS,DD,CAGR",-0.26905178424495657,-0.540629105407473,-0.3699597783676631,-0.07253027383492572,-0.06095161715305465,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP20,20.0,0.75,CTRL,0,0.7499709999606629,20.415709242905844,0.08546759598472153,0.5669794410840637,-0.3129680395814769,0.5383971976189892,0.5841308991599732,0.09237138980519566,-0.31296803958147745,-0.16644371629486265,-0.4147573165678606,-0.29787986802231103,-0.11066462788108733,-0.013441392350105344,False,False,4,"H1,H2,OOS,DD,CAGR",0.10385147498808411,-0.0681508036268898,0.06369363209666368,-0.06616826805298248,0.013986346241602762,False,False,2,"H2,DD",False,0.6125489340447313,False,False
SMALL439,common,TOP20,20.0,0.75,CTRL,10,0.7499709999606629,20.415709242905844,0.06348772064056685,0.4468167355336768,-0.3341430348262049,0.4231061218112221,0.46097266036521106,0.06861066724835796,-0.33414303482620467,-0.2851325650568065,-0.5371166891890844,-0.42103810681707315,-0.13183962312581532,-0.03542126769426003,False,False,4,"H1,H2,OOS,DD,CAGR",-0.014837373773859741,-0.19051017624811367,-0.05946460669809844,-0.08734326329771047,-0.007993529102551925,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP20,20.0,0.75,CTRL,25,0.7499709999606629,20.415709242905844,0.03133200052402718,0.26653348800063703,-0.3647045938885337,0.2500668056411782,0.2762295441934911,0.033914898949956696,-0.36470459388853316,-0.4633553584349418,-0.720580833529454,-0.6057812229887931,-0.16240118218814414,-0.0675769878107997,False,False,4,"H1,H2,OOS,DD,CAGR",-0.19306016715199503,-0.37397432058848323,-0.2442077228698184,-0.1179048223600393,-0.04014924921909159,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP20,20.0,0.75,G200,0,0.39164782930956804,20.083580980977274,0.02972973481841179,0.3122091105246161,-0.3374179478469973,0.4520219161530988,0.2265066662741797,0.019669999217317935,-0.3374179478469972,-0.33926703620781407,-0.791948959308082,-0.6555041009081045,-0.13511453614660773,-0.06917925351641509,False,False,4,"H1,H2,OOS,DD,CAGR",-0.0689718449248673,-0.4453424463671111,-0.2939306007891298,-0.09061817631850289,-0.04175151492470698,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP20,20.0,0.75,G200,10,0.39164782930956804,20.083580980977274,0.009224330334350661,0.13744687446651113,-0.3788834616190949,0.2947490119356608,0.04099086353963472,-0.001930950229946271,-0.3788834616190949,-0.5145624212100997,-0.9664986105110529,-0.8410199036426494,-0.17658004991870535,-0.08968465800047622,False,False,4,"H1,H2,OOS,DD,CAGR",-0.24426722992715294,-0.6198920975700821,-0.4794464035236748,-0.1320836900906005,-0.06225691940876811,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP20,20.0,0.75,G200,25,0.39164782930956804,20.083580980977274,-0.020793832522133515,-0.12488045367558903,-0.4749347400032756,0.058677444888447707,-0.2374587805827912,-0.03350312374906406,-0.47493474000327374,-0.777650284012066,-1.2284632667103763,-1.1194695477650753,-0.27263132830288606,-0.11970282085696039,False,False,4,"H1,H2,OOS,DD,CAGR",-0.5073550927291193,-0.8818567537694055,-0.7578960476461007,-0.2281349684747812,-0.09227508226525229,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP20,20.0,0.75,VT10,0,0.4986182117042332,17.715808668622227,0.05120466095616116,0.5182527839448524,-0.15156921200824214,0.3496546855347271,0.6222672227008955,0.06304390732626475,-0.15156921200824136,-0.29472880725147765,-0.4170479774025895,-0.2597435444813887,0.05073419969214743,-0.047704327378665715,False,False,3,"H1,H2,OOS,CAGR",-0.024433615968530886,-0.0704414644616187,0.10182995563758601,0.09523055952025228,-0.02027658878695761,False,False,2,"H1,H2,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP20,20.0,0.75,VT10,10,0.4986182117042332,17.715808668622227,0.03271394564009533,0.3532262122878456,-0.1797592526354519,0.18905642203415132,0.45457720019135534,0.04403469039765273,-0.179759252635454,-0.45883073925908885,-0.5829708496088046,-0.4274335669909289,0.022544159064937674,-0.06619504269473155,False,False,3,"H1,H2,OOS,CAGR",-0.18853554797614208,-0.2363643366678338,-0.06586006687195417,0.06704051889304252,-0.03876730410302344,False,False,3,"H1,H2,OOS,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP20,20.0,0.75,VT10,25,0.4986182117042332,17.715808668622227,0.005576837732109485,0.10556445730946692,-0.2536245205598687,-0.05170022015616196,0.2027432340999556,0.016146504315495802,-0.2536245205598683,-0.7050962260965872,-0.831980018505992,-0.6792675330823286,-0.05132110885947916,-0.09333215060271739,False,False,4,"H1,H2,OOS,DD,CAGR",-0.4348010348136404,-0.48537350556502123,-0.3176940329633539,-0.006824749031374311,-0.06590441201100929,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
