panel,dial,leg,n_rungs,shape_class,tent,mono,direction,mono_score,rho,pick,pick_i,endpoint,n_binding_legs,binding_at_pick,binding_first,binding_last,spread,paired_SD,spread_over_SD,flat,need_lo,SD_lo,lo_over_SD,need_hi,SD_hi,hi_over_SD,resolved_lo,resolved_hi,tent_resolved,plateau_rungs,plateau_tilt,ramp_rise
B136,D_GROSS,L_DD,33,TENT,True,False,none,0.53125,0.09792780748663102,0.575,15,False,2,M_SWAP,M_CAGR,M_SWAP,0.7427550333727538,0.19821841371185117,3.7471545628071268,False,0.7427550333727538,0.19821841371185117,3.7471545628071268,0.6063158725151826,0.17242430340060255,3.51641770073733,True,True,True,18,-0.6063158725151826,0.7427550333727538
B136,D_GROSS,L_VOLTGT,33,TENT,True,False,none,0.59375,0.5798796791443851,0.675,19,False,3,M_S,M_CAGR,M_SWAP,0.868861290205772,0.13031062605510915,6.66761657516959,False,0.868861290205772,0.13031062605510915,6.66761657516959,0.3506249061949936,0.13190044849340504,2.6582540863196886,True,True,True,13,-0.32388015473663306,0.868861290205772
B136,D_GROSS,L_TUW,33,TENT,True,False,none,0.375,0.5484971711108524,0.5,12,False,2,M_SWAP,M_CAGR,M_SWAP,0.5838057697539675,0.08212551669508233,7.108701329959799,False,0.5838057697539675,0.08212551669508233,7.108701329959799,0.0035440047253395574,0.0725920344610134,0.048820848618630695,True,False,False,21,-0.0035440047253395574,0.5838057697539675
B136,D_GROSS,L_ULCER,33,RAMP,False,True,up,1.0,1.0,1.0,32,True,2,M_SWAP,M_CAGR,M_SWAP,0.7266789924663483,0.4051894473055444,1.7934302023378603,False,0.7266789924663483,0.4051894473055444,1.7934302023378603,0.0,0.0,,True,False,False,18,0.005278480736532587,0.7266789924663483
B136,D_N,L_DD,11,OTHER-NONMONO,False,False,none,0.9,0.9727272727272729,30,8,False,1,M_SWAP,M_SWAP,M_SWAP,1.0967262806358384,0.44463921104741655,2.4665532264964436,False,1.0967262806358384,0.44463921104741655,2.4665532264964436,0.005348663197006353,0.10585304251216825,0.050529139928986944,True,False,False,11,1.091377617438832,1.0967262806358384
B136,D_N,L_VOLTGT,11,RAMP,False,True,up,1.0,1.0,50,10,True,1,M_SWAP,M_SWAP,M_SWAP,0.47952765772105677,0.1684650119616521,2.8464525193528747,False,0.47952765772105677,0.1684650119616521,2.8464525193528747,0.0,0.0,,True,False,False,11,0.47952765772105677,0.47952765772105677
B136,D_N,L_TUW,11,FLAT,False,False,none,0.8,0.9636363636363637,40,9,False,1,M_SWAP,M_SWAP,M_SWAP,0.04134672179562899,0.07687280363871,0.537858902479374,True,0.04134672179562899,0.07687280363871,0.537858902479374,0.002953337271116253,0.018179681568563335,0.1624526403269473,False,False,False,11,0.038393384524512734,0.04134672179562899
B136,D_N,L_ULCER,11,TENT,True,False,none,0.7,0.8272727272727273,30,8,False,2,M_S,M_SWAP,M_SWAP,0.2970831552233299,0.38032070844165516,0.7811385197524823,True,0.2970831552233299,0.38032070844165516,0.7811385197524823,0.0022360372225649905,0.13029028621820107,0.01716196416070674,False,False,False,9,0.2948471180007649,0.2970831552233299
B136,D_HOLD,L_DD,9,OTHER-NONMONO,False,False,none,0.75,-0.9333333333333332,10,1,False,1,M_SWAP,M_SWAP,M_SWAP,0.27000315484748144,0.19298456591946977,1.399091961375557,False,0.006498106445452116,0.06893322765830386,0.09426667901962572,0.27000315484748144,0.19298456591946977,1.399091961375557,False,True,False,9,-0.2635050484020294,0.006498106445452116
B136,D_HOLD,L_VOLTGT,9,TENT,True,False,none,0.5,-0.09999999999999999,10,1,False,2,M_SWAP,M_S,M_SWAP,0.05073986902689759,0.06782610543178709,0.7480876088031742,True,0.009994561822514736,0.054822741944612535,0.18230685784764744,0.01597849644476973,0.09520942674264297,0.16782473113676658,False,False,False,8,-0.01597849644476973,0.009994561822514736
B136,D_HOLD,L_TUW,9,FLAT,False,False,none,0.625,0.38333333333333336,63,4,False,1,M_SWAP,M_SWAP,M_SWAP,0.037212049616066264,0.06082814736234949,0.6117570767755987,True,0.037212049616066264,0.06082814736234949,0.6117570767755987,0.01831069108092148,0.06560398494966062,0.27910943359571333,False,False,False,9,0.018901358535144783,0.037212049616066264
B136,D_HOLD,L_ULCER,9,TENT,True,False,none,0.5,-0.19999999999999998,63,4,False,2,M_S,M_SWAP,M_SWAP,0.26178043684907787,0.16578247514583414,1.5790597686444061,False,0.26178043684907787,0.16578247514583414,1.5790597686444061,0.16075714380728803,0.21653457439496948,0.7424086627111072,True,False,False,7,0.10102329304178982,0.26178043684907787
B136,D_CADENCE,L_DD,6,OTHER-NONMONO,False,False,none,0.8,-0.942857142857143,D,0,True,1,M_SWAP,M_SWAP,M_SWAP,0.3116775099286641,0.23257096784797635,1.340139368265419,False,0.0,0.0,,0.20126298813676058,0.1944376802116649,1.0351028047529967,False,True,False,6,-0.20126298813676058,0.0
B136,D_CADENCE,L_VOLTGT,6,TENT,True,False,none,0.6,-0.14285714285714288,M,3,False,2,M_SWAP,M_SWAP,M_S,0.03886010270699794,0.08616907839693418,0.4509750299056297,True,0.03053145113469466,0.08225701185193701,0.37117141076862126,0.03886010270699794,0.08616907839693418,0.4509750299056297,False,False,False,5,0.012919192694987786,0.03053145113469466
B136,D_CADENCE,L_TUW,6,FLAT,False,False,none,0.6,-0.2571428571428572,2M,4,False,1,M_SWAP,M_SWAP,M_SWAP,0.04075605434140569,0.0678445294289967,0.6007272020960703,True,0.0265800354400472,0.056539116209688836,0.4701176322153459,0.04075605434140569,0.0678445294289967,0.6007272020960703,False,False,False,6,-0.01417601890135849,0.0265800354400472
B136,D_CADENCE,L_ULCER,6,OTHER-NONMONO,False,False,none,0.6,-0.3714285714285715,2M,4,False,1,M_SWAP,M_SWAP,M_SWAP,0.2956949773486763,0.20883388041317452,1.4159339316189905,False,0.051351716291710314,0.22832267838364737,0.22490852268921246,0.2956949773486763,0.20883388041317452,1.4159339316189905,False,True,False,6,-0.24434326105696597,0.051351716291710314
B136,D_MAXVOL,L_DD,7,OTHER-NONMONO,False,False,none,0.5,-0.8468812149338255,0.3,0,True,1,M_SWAP,M_SWAP,M_SWAP,0.22037821015356163,0.1866999468962157,1.1803871067840597,False,0.0,0.0,,0.20923372516177113,0.18467832833423128,1.13296306637073,False,True,False,7,-0.20923372516177113,0.0
B136,D_MAXVOL,L_VOLTGT,7,RAMP,False,True,down,0.8333333333333334,-0.9910312089651149,0.3,0,True,1,M_SWAP,M_SWAP,M_SWAP,0.1012753646235704,0.07606096414358299,1.3315025093869346,False,0.0,0.0,,0.1012753646235704,0.07606096414358299,1.3315025093869346,False,True,False,7,-0.1012753646235704,0.0
B136,D_MAXVOL,L_TUW,7,FLAT,False,False,none,0.6666666666666666,-0.8829187134416479,0.3,0,True,1,M_SWAP,M_SWAP,M_SWAP,0.04548139397519198,0.07135187920210272,0.637423912078992,True,0.0,0.0,,0.04075605434140582,0.05862818068459348,0.6951615053631681,False,False,False,7,-0.04075605434140582,0.0
B136,D_MAXVOL,L_ULCER,7,OTHER-NONMONO,False,False,none,0.5,-0.8468812149338255,0.3,0,True,2,M_S,M_S,M_SWAP,0.3860825337717583,0.21860605017125007,1.766110926341296,False,0.0,0.0,,0.3012956892549305,0.22414052678128094,1.344226738384257,False,True,False,6,-0.19734555118550628,0.0
