panel,book,k,seed,cost,kind,events,Turn,dTurn,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dSharpe,dCAGR,dMaxDD,dH1,dH2,p4a_ctl,p4a_live,p4b
U56,v1,16,12,0.00000000,noop,16,23.88582772,0.25472565,0.08907063,0.88964343,-0.13594402,0.88772122,0.89641323,0.79319390,0.07320853,0.10233170,0.96271117,-0.13594402,-0.00264968,-0.00055785,-0.00000000,0.00837263,-0.01202531,False,False,False
U56,v1,16,12,10.00000000,noop,16,23.88582772,0.25472565,0.06337773,0.65523118,-0.13827804,0.64790833,0.66524942,0.55864146,0.04960800,0.07487235,0.72767331,-0.13827804,-0.00587001,-0.00081601,-0.00000000,0.00501388,-0.01515487,False,False,False
U56,v1,16,12,25.00000000,noop,16,23.88582772,0.25472565,0.02594168,0.30247794,-0.15216673,0.28691022,0.31747279,0.20595382,0.01515071,0.03492952,0.37380956,-0.14264183,-0.01067168,-0.00118033,0.00413313,-0.00000927,-0.01981108,False,False,False
U56,v1,16,13,0.00000000,noop,16,23.83395855,0.20285648,0.08953859,0.89323746,-0.13594402,0.87745681,0.91162220,0.78392579,0.07251187,0.10378733,0.97586080,-0.13594402,0.00094435,-0.00008988,-0.00000000,-0.00189178,0.00318367,False,False,False
U56,v1,16,13,10.00000000,noop,16,23.83395855,0.20285648,0.06388994,0.65952675,-0.13827804,0.64062048,0.67930511,0.55218820,0.04912405,0.07622673,0.74002648,-0.13827804,-0.00157444,-0.00030380,-0.00000000,-0.00227397,-0.00109917,False,False,False
U56,v1,16,13,25.00000000,noop,16,23.83395855,0.20285648,0.02651597,0.30781404,-0.15629985,0.28408123,0.32978560,0.20370738,0.01496930,0.03613972,0.38495631,-0.14177196,-0.00533558,-0.00060604,-0.00000000,-0.00283826,-0.00749827,False,False,False
U56,v1,16,14,0.00000000,noop,16,23.78396067,0.15285860,0.09000165,0.89746607,-0.13594402,0.88639212,0.91202027,0.79343238,0.07333427,0.10394533,0.97612887,-0.13594402,0.00517296,0.00037318,-0.00000000,0.00704353,0.00358174,False,False,False
U56,v1,16,14,10.00000000,noop,16,23.78396067,0.15285860,0.06439525,0.66422748,-0.13827804,0.64761707,0.68217099,0.55960578,0.04977036,0.07661267,0.74260886,-0.13827804,0.00312629,0.00020151,-0.00000000,0.00472261,0.00176671,False,False,False
U56,v1,16,14,25.00000000,noop,16,23.78396067,0.15285860,0.02708061,0.31322208,-0.14812616,0.28819578,0.33633084,0.20802128,0.01536513,0.03684647,0.39099071,-0.14177196,0.00007246,-0.00004140,0.00817369,0.00127629,-0.00095303,False,False,False
U56,v1,16,15,0.00000000,noop,16,23.81832834,0.18722627,0.09039641,0.90075923,-0.13594402,0.89020598,0.91483466,0.79516665,0.07358624,0.10446119,0.98060954,-0.13594402,0.00846611,0.00076794,-0.00000000,0.01085739,0.00639613,False,False,False
U56,v1,16,15,10.00000000,noop,16,23.81832834,0.18722627,0.06474443,0.66727595,-0.13827804,0.65166439,0.68435313,0.56159999,0.05001652,0.07704896,0.74648849,-0.13827804,0.00617476,0.00055069,-0.00000000,0.00876994,0.00394885,False,False,False
U56,v1,16,15,25.00000000,noop,16,23.81832834,0.18722627,0.02736490,0.31587632,-0.15629985,0.29254741,0.33755130,0.21036783,0.01560261,0.03717017,0.39394934,-0.14177196,0.00272670,0.00024289,0.00000000,0.00562792,0.00026743,True,False,False
U56,v1,16,16,0.00000000,noop,16,23.83276120,0.20165913,0.08870348,0.88553697,-0.13594402,0.87334177,0.90088771,0.77937255,0.07200003,0.10267801,0.96578017,-0.13594402,-0.00675614,-0.00092499,-0.00000000,-0.00600682,-0.00755083,False,False,False
U56,v1,16,16,10.00000000,noop,16,23.83276120,0.20165913,0.06307605,0.65190514,-0.13827804,0.63530359,0.66971779,0.54632811,0.04850694,0.07524646,0.73102340,-0.13827804,-0.00919605,-0.00111769,-0.00000000,-0.00759086,-0.01068649,False,False,False
U56,v1,16,16,25.00000000,noop,16,23.83276120,0.20165913,0.02573290,0.30029921,-0.15629985,0.27693100,0.32191938,0.19585686,0.01420325,0.03534238,0.37757078,-0.14177196,-0.01285041,-0.00138911,0.00000000,-0.00998848,-0.01536450,False,False,False
U56,v1,16,17,0.00000000,noop,16,23.81795285,0.18685078,0.08823704,0.88115585,-0.13594402,0.87123584,0.89458356,0.77704957,0.07174392,0.10203321,0.95985243,-0.13594402,-0.01113726,-0.00139143,0.00000000,-0.00811275,-0.01385497,False,False,False
U56,v1,16,17,10.00000000,noop,16,23.81795285,0.18685078,0.06263639,0.64772671,-0.13827804,0.63273793,0.66416433,0.54351036,0.04821521,0.07468175,0.72580299,-0.13827804,-0.01337448,-0.00155735,-0.00000000,-0.01015652,-0.01623996,False,False,False
U56,v1,16,17,25.00000000,noop,16,23.81795285,0.18685078,0.02533169,0.29642796,-0.15629985,0.27370828,0.31747384,0.19233137,0.01386125,0.03489135,0.37339518,-0.14566932,-0.01672166,-0.00179032,0.00000000,-0.01321121,-0.01981003,False,False,False
U56,v1,16,18,0.00000000,noop,16,23.83412058,0.20301851,0.09011341,0.89754812,-0.13594402,0.87344292,0.92328374,0.78156102,0.07214435,0.10516268,0.98488768,-0.13594402,0.00525501,0.00048494,-0.00000000,-0.00590567,0.01484521,False,False,False
U56,v1,16,18,10.00000000,noop,16,23.83412058,0.20301851,0.06445113,0.66409461,-0.13827804,0.63381533,0.69372283,0.54741310,0.04856744,0.07773464,0.75120775,-0.13827804,0.00299342,0.00025739,-0.00000000,-0.00907912,0.01331854,False,False,False
U56,v1,16,18,25.00000000,noop,16,23.83412058,0.20301851,0.02705731,0.31275820,-0.15544278,0.27314131,0.34828184,0.19534777,0.01414481,0.03783258,0.39933528,-0.14177196,-0.00039142,-0.00006470,0.00085707,-0.01377817,0.01099796,False,False,False
U56,v1,16,19,0.00000000,noop,16,23.86824466,0.23714259,0.08992797,0.89555414,-0.13594402,0.88478192,0.90988819,0.79180031,0.07324855,0.10388188,0.97398463,-0.13594402,0.00326102,0.00029950,-0.00000000,0.00543333,0.00144965,False,False,False
U56,v1,16,19,10.00000000,noop,16,23.86824466,0.23714259,0.06423341,0.66184151,-0.13827804,0.64518439,0.67984271,0.55706628,0.04956842,0.07648478,0.74029331,-0.13827804,0.00074032,0.00003967,-0.00000000,0.00228993,-0.00056157,False,False,False
U56,v1,16,19,25.00000000,noop,16,23.86824466,0.23714259,0.02679416,0.31014666,-0.15629985,0.28451176,0.33375675,0.20410233,0.01499831,0.03662777,0.38846574,-0.14177196,-0.00300296,-0.00032784,0.00000000,-0.00240772,-0.00352712,False,False,False
U56,v1,16,20,0.00000000,noop,16,23.78441492,0.15331285,0.08878069,0.88545363,-0.13594402,0.88348749,0.89219302,0.79026049,0.07309366,0.10189351,0.95761523,-0.13594402,-0.00683948,-0.00084778,-0.00000000,0.00413890,-0.01624551,False,False,False
U56,v1,16,20,10.00000000,noop,16,23.78441492,0.15331285,0.06320311,0.65254538,-0.13827804,0.64570227,0.66210687,0.55789608,0.04965280,0.07451242,0.72360170,-0.13827804,-0.00855581,-0.00099063,-0.00000000,0.00280782,-0.01829741,False,False,False
U56,v1,16,20,25.00000000,noop,16,23.78441492,0.15331285,0.02593040,0.30200568,-0.15276788,0.28775514,0.31586786,0.20849065,0.01542239,0.03468033,0.37120209,-0.14177196,-0.01114394,-0.00119161,0.00353197,0.00083565,-0.02141602,False,False,False
U56,v1,16,21,0.00000000,noop,16,23.81785667,0.18675460,0.08920494,0.88878691,-0.13594402,0.87817691,0.90293567,0.78421109,0.07251408,0.10316868,0.96780789,-0.13594402,-0.00350620,-0.00042354,-0.00000000,-0.00117168,-0.00550286,False,False,False
U56,v1,16,21,10.00000000,noop,16,23.81785667,0.18675460,0.06358106,0.65564888,-0.13827804,0.64049037,0.67233243,0.55158491,0.04904719,0.07572159,0.73357827,-0.13827804,-0.00545231,-0.00061268,0.00000000,-0.00240408,-0.00807185,False,False,False
U56,v1,16,21,25.00000000,noop,16,23.81785667,0.18675460,0.02624243,0.30482114,-0.15629985,0.28269581,0.32541196,0.20178527,0.01478018,0.03579511,0.38095125,-0.14177196,-0.00832848,-0.00087958,-0.00000000,-0.00422368,-0.01187191,False,False,False
U56,v1,16,22,0.00000000,noop,16,23.78349095,0.15238888,0.08891896,0.88733829,-0.13594402,0.86854094,0.90849424,0.77705387,0.07164367,0.10337889,0.97048937,-0.13594402,-0.00495482,-0.00070952,-0.00000000,-0.01080765,0.00005571,False,False,False
U56,v1,16,22,10.00000000,noop,16,23.78349095,0.15238888,0.06333895,0.65424038,-0.13827804,0.63007872,0.67860594,0.54399431,0.04819736,0.07599385,0.73663268,-0.13827804,-0.00686081,-0.00085479,0.00000000,-0.01281573,-0.00179834,False,False,False
U56,v1,16,22,25.00000000,noop,16,23.78349095,0.15238888,0.02606270,0.30342468,-0.16229554,0.27108410,0.33270115,0.19350956,0.01396049,0.03615456,0.38450821,-0.14177196,-0.00972494,-0.00105931,-0.00599569,-0.01583539,-0.00458272,False,False,False
U56,v1,16,23,0.00000000,noop,16,23.83488150,0.20377943,0.08879652,0.88609097,-0.13594402,0.86786338,0.90684152,0.77310687,0.07116928,0.10355549,0.97113265,-0.13594402,-0.00620214,-0.00083196,-0.00000000,-0.01148521,-0.00159701,False,False,False
U56,v1,16,23,10.00000000,noop,16,23.83488150,0.20377943,0.06316476,0.65253164,-0.13827804,0.62737906,0.67777737,0.53742166,0.04749658,0.07626581,0.73836185,-0.13827804,-0.00856955,-0.00102898,-0.00000000,-0.01551540,-0.00262691,False,False,False
U56,v1,16,23,25.00000000,noop,16,23.83488150,0.20377943,0.02581546,0.30102552,-0.15629985,0.26533722,0.33312001,0.18299384,0.01293886,0.03656058,0.38787399,-0.14343257,-0.01212410,-0.00130655,0.00000000,-0.02158226,-0.00416386,False,False,False
U56,v1,16,24,0.00000000,noop,16,23.83496172,0.20385965,0.08768627,0.87597067,-0.13594402,0.86337790,0.89174429,0.77128564,0.07115134,0.10151800,0.95505510,-0.13594402,-0.01632244,-0.00194221,-0.00000000,-0.01597069,-0.01669425,False,False,False
U56,v1,16,24,10.00000000,noop,16,23.83496172,0.20385965,0.06208054,0.64244140,-0.13827804,0.62468011,0.66126954,0.53771714,0.04763481,0.07414675,0.72084665,-0.13827804,-0.01865979,-0.00211320,-0.00000000,-0.01821434,-0.01913474,False,False,False
U56,v1,16,24,25.00000000,noop,16,23.83496172,0.20385965,0.02476914,0.29099549,-0.15629985,0.26537060,0.31448667,0.18650273,0.01329856,0.03432897,0.36820012,-0.14278092,-0.02215413,-0.00235287,0.00000000,-0.02154889,-0.02279721,False,False,False
U56,v1,16,25,0.00000000,noop,16,23.81716480,0.18606273,0.08832218,0.88269643,-0.13594402,0.85678443,0.91006046,0.76358737,0.07001776,0.10365708,0.97208034,-0.13594402,-0.00959669,-0.00130629,0.00000000,-0.02256416,0.00162193,False,False,False
U56,v1,16,25,10.00000000,noop,16,23.81716480,0.18606273,0.06272062,0.64905953,-0.13827804,0.61677990,0.68038564,0.52844536,0.04648947,0.07629912,0.73874704,-0.13827804,-0.01204166,-0.00147312,-0.00000000,-0.02611455,-0.00001865,False,False,False
U56,v1,16,25,25.00000000,noop,16,23.81716480,0.18606273,0.02541448,0.29742386,-0.15629985,0.25549288,0.33476667,0.17486902,0.01213759,0.03649767,0.38737289,-0.14177196,-0.01572576,-0.00170753,-0.00000000,-0.03142660,-0.00251720,False,False,False
U56,v1,16,26,0.00000000,noop,16,23.85196575,0.22086368,0.08917293,0.88951063,-0.13594402,0.87381946,0.90788044,0.77991731,0.07207153,0.10348515,0.97226946,-0.13594402,-0.00278248,-0.00045554,0.00000000,-0.00552913,-0.00055809,False,False,False
U56,v1,16,26,10.00000000,noop,16,23.85196575,0.22086368,0.06351417,0.65577739,-0.13827804,0.63544203,0.67680428,0.54650381,0.04853578,0.07603088,0.73760647,-0.13827804,-0.00532380,-0.00067957,-0.00000000,-0.00745243,-0.00360000,False,False,False
U56,v1,16,26,25.00000000,noop,16,23.85196575,0.22086368,0.02612631,0.30400370,-0.15629985,0.27658030,0.32910585,0.19549945,0.01417151,0.03609391,0.38425560,-0.14177196,-0.00914592,-0.00099570,0.00000000,-0.01033918,-0.00817802,False,False,False
U56,v1,16,27,0.00000000,noop,16,23.83467683,0.20357476,0.08938112,0.89051473,-0.13594402,0.87574869,0.90819525,0.78015508,0.07210293,0.10384343,0.97377817,-0.13594402,-0.00177838,-0.00024735,-0.00000000,-0.00359990,-0.00024328,False,False,False
U56,v1,16,27,10.00000000,noop,16,23.83467683,0.20357476,0.06373555,0.65718948,-0.13827804,0.63626519,0.67878094,0.54636948,0.04852756,0.07644661,0.74007360,-0.13827804,-0.00391171,-0.00045819,-0.00000000,-0.00662926,-0.00162334,False,False,False
U56,v1,16,27,25.00000000,noop,16,23.83467683,0.20357476,0.02636611,0.30605253,-0.15906338,0.27577140,0.33359740,0.19481823,0.01410706,0.03659015,0.38819505,-0.14177196,-0.00709708,-0.00075590,-0.00276353,-0.01114809,-0.00368648,False,False,False
U56,v1,16,28,0.00000000,noop,16,23.83521425,0.20411218,0.08794255,0.87895548,-0.13594402,0.86858248,0.89270905,0.77415424,0.07144495,0.10174258,0.95818191,-0.13594402,-0.01333763,-0.00168592,0.00000000,-0.01076611,-0.01572949,False,False,False
U56,v1,16,28,10.00000000,noop,16,23.83521425,0.20411218,0.06233063,0.64522833,-0.14029178,0.62971510,0.66206938,0.54021316,0.04788414,0.07439744,0.72392044,-0.13827804,-0.01587286,-0.00186311,-0.00201374,-0.01317935,-0.01833490,False,False,False
U56,v1,16,28,25.00000000,noop,16,23.83521425,0.20411218,0.02501023,0.29347243,-0.16567337,0.27013401,0.31502883,0.18843468,0.01348490,0.03461614,0.37117447,-0.14465628,-0.01967719,-0.00211178,-0.00937351,-0.01678548,-0.02225504,False,False,False
U56,v1,16,29,0.00000000,noop,16,23.81809939,0.18699732,0.08953177,0.89258951,-0.13594402,0.86694815,0.91958012,0.77949877,0.07196111,0.10424251,0.97784477,-0.13594402,0.00029640,-0.00009670,0.00000000,-0.01240044,0.01114159,False,False,False
U56,v1,16,29,10.00000000,noop,16,23.81809939,0.18699732,0.06390075,0.65924354,-0.13827804,0.62719780,0.69033746,0.54509134,0.04834914,0.07690289,0.74455260,-0.13827804,-0.00185765,-0.00029299,-0.00000000,-0.01569665,0.00993318,False,False,False
U56,v1,16,29,25.00000000,noop,16,23.81809939,0.18699732,0.02655176,0.30803335,-0.15713932,0.26625352,0.34537492,0.19255240,0.01387685,0.03712657,0.39325950,-0.14177196,-0.00511627,-0.00057025,-0.00083947,-0.02066597,0.00809105,False,False,False
U56,v1,16,30,0.00000000,noop,16,23.78381370,0.15271163,0.08941101,0.89148735,-0.13594402,0.87142677,0.91365876,0.77543497,0.07157804,0.10434473,0.97893042,-0.13594402,-0.00080576,-0.00021746,-0.00000000,-0.00792182,0.00522023,False,False,False
U56,v1,16,30,10.00000000,noop,16,23.78381370,0.15271163,0.06381854,0.65843642,-0.13827804,0.63181620,0.68487500,0.54111779,0.04797535,0.07706782,0.74608987,-0.13827804,-0.00266477,-0.00037520,-0.00000000,-0.01107826,0.00447072,False,False,False
U56,v1,16,30,25.00000000,noop,16,23.78381370,0.15271163,0.02652414,0.30773075,-0.15629985,0.27114264,0.34066312,0.18876270,0.01351658,0.03737974,0.39554448,-0.14177196,-0.00541887,-0.00059787,-0.00000000,-0.01577684,0.00337925,False,False,False
U56,v1,16,31,0.00000000,noop,16,23.76665362,0.13555155,0.09004733,0.89696003,-0.13594402,0.89203532,0.90642392,0.80011793,0.07398920,0.10347436,0.97030420,-0.13594402,0.00466692,0.00041886,0.00000000,0.01268673,-0.00201461,False,False,False
U56,v1,16,31,10.00000000,noop,16,23.76665362,0.13555155,0.06445842,0.66416775,-0.13827804,0.65355775,0.67709730,0.56701980,0.05049017,0.07612063,0.73699487,-0.13827804,0.00306657,0.00026468,-0.00000000,0.01066329,-0.00330698,False,False,False
U56,v1,16,31,25.00000000,noop,16,23.76665362,0.13555155,0.02716846,0.31382351,-0.15629985,0.29454609,0.33205173,0.21648016,0.01617641,0.03632532,0.38571069,-0.14177196,0.00067389,0.00004645,0.00000000,0.00762660,-0.00523214,False,False,False
U56,v1,16,32,0.00000000,noop,16,23.81738783,0.18628576,0.08915372,0.88937663,-0.13594402,0.87345902,0.90796889,0.77947763,0.07199605,0.10351372,0.97233615,-0.13594402,-0.00291648,-0.00047475,0.00000000,-0.00588957,-0.00046964,False,False,False
U56,v1,16,32,10.00000000,noop,16,23.81738783,0.18628576,0.06353231,0.65597753,-0.13827804,0.63466837,0.67785633,0.54561135,0.04842407,0.07615895,0.73857204,-0.13827804,-0.00512366,-0.00066143,-0.00000000,-0.00822609,-0.00254795,False,False,False
U56,v1,16,32,25.00000000,noop,16,23.81738783,0.18628576,0.02619729,0.30469446,-0.15680892,0.27513300,0.33162222,0.19387163,0.01400856,0.03636207,0.38658844,-0.14177196,-0.00845516,-0.00092472,-0.00050906,-0.01178649,-0.00566166,False,False,False
U56,v1,16,33,0.00000000,noop,16,23.86824684,0.23714477,0.08960081,0.89264986,-0.13594402,0.87780305,0.91045565,0.78417416,0.07245303,0.10395232,0.97450701,-0.13594402,0.00035675,-0.00002766,-0.00000000,-0.00154554,0.00201711,False,False,False
U56,v1,16,33,10.00000000,noop,16,23.86824684,0.23714477,0.06391332,0.65888816,-0.13827804,0.63851435,0.68005017,0.54977915,0.04883050,0.07651837,0.74047363,-0.13827804,-0.00221303,-0.00028042,-0.00000000,-0.00438010,-0.00035411,False,False,False
U56,v1,16,33,25.00000000,noop,16,23.86824684,0.23714477,0.02648436,0.30717318,-0.15657864,0.27831741,0.33350671,0.19733701,0.01434280,0.03660935,0.38821272,-0.14177196,-0.00597644,-0.00063764,-0.00027879,-0.00860207,-0.00377716,False,False,False
U56,v1,16,34,0.00000000,noop,16,23.83497127,0.20386920,0.08986597,0.89553448,-0.13594402,0.87768004,0.91595847,0.78472587,0.07244144,0.10445249,0.97908403,-0.13594402,0.00324137,0.00023750,-0.00000000,-0.00166856,0.00751994,False,False,False
U56,v1,16,34,10.00000000,noop,16,23.83497127,0.20386920,0.06420912,0.66204050,-0.13827804,0.63688839,0.68730711,0.54933778,0.04873966,0.07714159,0.74623578,-0.13827804,0.00093931,0.00001538,-0.00000000,-0.00600606,0.00690283,False,False,False
U56,v1,16,34,25.00000000,noop,16,23.83497127,0.20386920,0.02682325,0.31060558,-0.15629985,0.27436791,0.34323546,0.19534278,0.01413954,0.03740546,0.39559496,-0.14177196,-0.00254404,-0.00029876,-0.00000000,-0.01255158,0.00595158,False,False,False
U56,v1,16,35,0.00000000,noop,16,23.80102726,0.16992519,0.09075886,0.90447036,-0.13594402,0.89661985,0.91649368,0.80433994,0.07429043,0.10453365,0.98021777,-0.13594402,0.01217725,0.00113039,0.00000000,0.01727126,0.00805515,True,False,False
U56,v1,16,35,10.00000000,noop,16,23.80102726,0.16992519,0.06511661,0.67101670,-0.13827804,0.65664978,0.68719667,0.56922766,0.05062689,0.07721959,0.74722199,-0.13827804,0.00991551,0.00092287,-0.00000000,0.01375532,0.00679239,False,False,False
U56,v1,16,35,25.00000000,noop,16,23.80102726,0.16992519,0.02775053,0.31966944,-0.15629985,0.29540189,0.34217478,0.21568144,0.01607950,0.03747889,0.39638109,-0.14177196,0.00651982,0.00062852,-0.00000000,0.00848240,0.00489090,False,False,False
U56,v1,16,36,0.00000000,noop,16,23.78374947,0.15264740,0.08888534,0.88778828,-0.13594402,0.88403288,0.89610773,0.79073909,0.07297766,0.10218507,0.96128913,-0.13594402,-0.00450484,-0.00074313,-0.00000000,0.00468429,-0.01233080,False,False,False
U56,v1,16,36,10.00000000,noop,16,23.78374947,0.15264740,0.06330579,0.65446153,-0.13827804,0.64500883,0.66628588,0.55664920,0.04942158,0.07489713,0.72779736,-0.13827804,-0.00663966,-0.00088795,-0.00000000,0.00211437,-0.01411840,False,False,False
U56,v1,16,36,25.00000000,noop,16,23.78374947,0.15264740,0.02603023,0.30330497,-0.15614451,0.28519798,0.32046552,0.20465460,0.01502773,0.03519597,0.37620087,-0.14599849,-0.00984465,-0.00109178,0.00015534,-0.00172151,-0.01681835,False,False,False
U56,v1,16,37,0.00000000,noop,16,23.83462671,0.20352464,0.08945915,0.89155684,-0.13594402,0.87711166,0.90902993,0.78322252,0.07237923,0.10375308,0.97333873,-0.13594402,-0.00073627,-0.00016932,-0.00000000,-0.00223693,0.00059140,False,False,False
U56,v1,16,37,10.00000000,noop,16,23.83462671,0.20352464,0.06381183,0.65813442,-0.13827804,0.63883809,0.67838073,0.55010572,0.04887696,0.07629165,0.73897720,-0.13827804,-0.00296677,-0.00038191,-0.00000000,-0.00405636,-0.00202356,False,False,False
U56,v1,16,37,25.00000000,noop,16,23.83462671,0.20352464,0.02643988,0.30684684,-0.15165271,0.28013803,0.33135164,0.19956088,0.01455997,0.03634434,0.38610291,-0.14177196,-0.00630277,-0.00068213,0.00464715,-0.00678146,-0.00593223,False,False,False
U56,v1,16,38,0.00000000,noop,16,23.83535379,0.20425172,0.09034330,0.89985162,-0.13594402,0.89521607,0.90895864,0.78702364,0.07278869,0.10504024,0.98498759,-0.13594402,0.00755851,0.00071483,-0.00000000,0.01586748,0.00052011,False,False,False
U56,v1,16,38,10.00000000,noop,16,23.83535379,0.20425172,0.06467482,0.66634881,-0.13827804,0.65588268,0.67908591,0.55279055,0.04915799,0.07764735,0.75131722,-0.13827804,0.00524762,0.00048108,-0.00000000,0.01298822,-0.00131837,False,False,False
U56,v1,16,38,25.00000000,noop,16,23.83535379,0.20425172,0.02727203,0.31489374,-0.15426361,0.29554980,0.33317163,0.20054915,0.01465830,0.03779513,0.39941769,-0.14177196,0.00174412,0.00015002,0.00203625,0.00863031,-0.00411224,False,False,False
U56,v1,16,39,0.00000000,noop,16,23.74978238,0.11868031,0.08957789,0.89304171,-0.13594402,0.88884075,0.90184464,0.79603698,0.07355837,0.10297228,0.96649905,-0.13594402,0.00074860,-0.00005058,0.00000000,0.00949216,-0.00659389,False,False,False
U56,v1,16,39,10.00000000,noop,16,23.74978238,0.11868031,0.06401790,0.66032231,-0.13827804,0.65069314,0.67238214,0.56289338,0.05006869,0.07566407,0.73335200,-0.13827804,-0.00077888,-0.00017584,-0.00000000,0.00779868,-0.00802214,False,False,False
U56,v1,16,39,25.00000000,noop,16,23.74978238,0.11868031,0.02676931,0.31009635,-0.15445482,0.29216664,0.32715504,0.21228445,0.01576862,0.03593347,0.38232655,-0.14177196,-0.00305327,-0.00035270,0.00184503,0.00524715,-0.01012883,False,False,False
U56,v1,32,0,0.00000000,noop,32,24.00450231,0.37340024,0.08932577,0.89276730,-0.13594402,0.86657241,0.92004594,0.77291739,0.07127211,0.10444715,0.98312445,-0.13594402,0.00047419,-0.00030270,-0.00000000,-0.01277618,0.01160741,False,False,False
U56,v1,32,0,10.00000000,noop,32,24.00450231,0.37340024,0.06350091,0.65695767,-0.13827804,0.62498024,0.68789283,0.53642681,0.04747863,0.07690212,0.74713206,-0.13827804,-0.00414352,-0.00069283,-0.00000000,-0.01791422,0.00748855,False,False,False
U56,v1,32,0,25.00000000,noop,32,24.00450231,0.37340024,0.02587831,0.30208835,-0.15697841,0.26133508,0.33858515,0.18085345,0.01274946,0.03683641,0.39178974,-0.14177196,-0.01106127,-0.00124370,-0.00067856,-0.02558440,0.00130128,False,False,False
U56,v1,32,1,0.00000000,noop,32,24.05539121,0.42428914,0.08944675,0.89270369,-0.13594402,0.87919694,0.90924116,0.78501038,0.07250765,0.10362114,0.97406714,-0.13594402,0.00041057,-0.00018172,-0.00000000,-0.00015165,0.00080263,False,False,False
U56,v1,32,1,10.00000000,noop,32,24.05539121,0.42428914,0.06356471,0.65672576,-0.13827804,0.63767519,0.67667394,0.54857738,0.04868772,0.07599558,0.73770888,-0.13827804,-0.00437542,-0.00062903,-0.00000000,-0.00521926,-0.00373034,False,False,False
U56,v1,32,1,25.00000000,noop,32,24.05539121,0.42428914,0.02586123,0.30162502,-0.15751060,0.27406513,0.32682895,0.19301371,0.01391999,0.03581743,0.38190180,-0.14177196,-0.01152460,-0.00126078,-0.00121075,-0.01285435,-0.01045492,False,False,False
U56,v1,32,2,0.00000000,noop,32,24.03844188,0.40733981,0.08814587,0.88170868,-0.13594402,0.86274117,0.90297706,0.76742886,0.07053012,0.10289522,0.96774066,-0.13594402,-0.01058443,-0.00148260,-0.00000000,-0.01660742,-0.00546147,False,False,False
U56,v1,32,2,10.00000000,noop,32,24.03844188,0.40733981,0.06231321,0.64570164,-0.13827804,0.61987792,0.67143390,0.52915804,0.04663584,0.07542218,0.73263405,-0.13827804,-0.01539955,-0.00188053,-0.00000000,-0.02301653,-0.00897038,False,False,False
U56,v1,32,2,25.00000000,noop,32,24.03844188,0.40733981,0.02468084,0.29053365,-0.15892177,0.25425328,0.32308526,0.17083958,0.01176454,0.03545962,0.37866654,-0.14296757,-0.02261596,-0.00244117,-0.00262192,-0.03266620,-0.01419861,False,False,False
U56,v1,32,3,0.00000000,noop,32,24.03736669,0.40626462,0.09129447,0.91056565,-0.13594402,0.88141889,0.94052478,0.78733192,0.07269283,0.10688166,1.00341081,-0.13594402,0.01827254,0.00166600,-0.00000000,0.00207030,0.03208625,False,False,False
U56,v1,32,3,10.00000000,noop,32,24.03736669,0.40626462,0.06538710,0.67437082,-0.13827804,0.64067517,0.70689924,0.55224138,0.04902445,0.07907670,0.76570762,-0.13827804,0.01326963,0.00119336,-0.00000000,-0.00221928,0.02649495,False,False,False
U56,v1,32,3,25.00000000,noop,32,24.03736669,0.40626462,0.02764589,0.31896587,-0.15838028,0.27831882,0.35544333,0.19878202,0.01447154,0.03864218,0.40785852,-0.14177196,0.00581625,0.00052388,-0.00208043,-0.00860067,0.01815946,False,False,False
U56,v1,32,4,0.00000000,noop,32,24.00517302,0.37407095,0.08975172,0.89486323,-0.13594402,0.88914493,0.90476225,0.79075979,0.07318654,0.10360875,0.97363681,-0.13594402,0.00257012,0.00012325,0.00000000,0.00979634,-0.00367629,False,False,False
U56,v1,32,4,10.00000000,noop,32,24.00517302,0.37407095,0.06391625,0.65957763,-0.13827804,0.64884623,0.67243553,0.55540171,0.04942908,0.07601723,0.73771024,-0.13827804,-0.00152356,-0.00027749,-0.00000000,0.00595178,-0.00796875,False,False,False
U56,v1,32,4,25.00000000,noop,32,24.00517302,0.37407095,0.02627829,0.30548314,-0.15547369,0.28711818,0.32286281,0.20146900,0.01474937,0.03588710,0.38248479,-0.14177196,-0.00766648,-0.00084372,0.00082616,0.00019870,-0.01442106,False,False,False
U56,v1,32,5,0.00000000,noop,32,23.91991902,0.28881695,0.08948365,0.89284108,-0.13594402,0.87708140,0.91131128,0.78628478,0.07266466,0.10355608,0.97338075,-0.13594402,0.00054797,-0.00014482,-0.00000000,-0.00226719,0.00287274,False,False,False
U56,v1,32,5,10.00000000,noop,32,23.91991902,0.28881695,0.06374516,0.65827389,-0.13827804,0.63667363,0.68040876,0.55190635,0.04903799,0.07603228,0.73797419,-0.13827804,-0.00282730,-0.00044858,0.00000000,-0.00622082,0.00000448,False,False,False
U56,v1,32,5,25.00000000,noop,32,23.91991902,0.28881695,0.02624446,0.30526058,-0.15629985,0.27475761,0.33299577,0.19944616,0.01454437,0.03599745,0.38353167,-0.14177196,-0.00788904,-0.00087754,-0.00000000,-0.01216188,-0.00428810,False,False,False
U56,v1,32,6,0.00000000,noop,32,23.95389639,0.32279432,0.09066715,0.90411889,-0.13594402,0.88590635,0.92484250,0.79034193,0.07302705,0.10543666,0.98997937,-0.13594402,0.01182578,0.00103868,-0.00000000,0.00655776,0.01640397,False,False,False
