panel,family,level,con,pick_cad,pick_gross,pick_IS_Sharpe,pick_OOS_CAGR,pick_OOS_Sharpe,pick_OOS_MaxDD,pick_keep4a,pick_pass4b_oos,dn_OOS_CAGR,dn_OOS_Sharpe,dn_OOS_MaxDD,d21_OOS_Sharpe,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD
U56,MA-THRESH,0.06,RESPREAD,42d,1.0,1.1323398400486788,0.2290555164402592,1.1889754108048498,-0.2993842234600695,False,False,0.1480160929332321,1.0774461227761043,-0.2212187177869731,1.2690762776017117,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,0.12,DEGROSS,42d,1.0,1.104188789048061,0.0647462795573194,1.1097132092597946,-0.0790790351318156,False,False,0.036481685388201,0.9194245034377616,-0.0585098258087342,1.064155699740133,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,0.12,RESPREAD,Q,1.0,1.2764586777584963,0.212552034338346,0.9209081181291,-0.3406448203003067,False,False,0.1969170563997693,1.130658663464788,-0.2410442046961014,1.2009832526696624,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,0.2,DEGROSS,63d,1.0,1.2696480105909462,0.0373827950589191,0.973764107502128,-0.0481238545871703,False,False,0.020056081809419,0.7875180573996711,-0.0344346565088489,0.8939393929218319,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,0.2,RESPREAD,63d,0.75,1.4628724686616963,0.2720334398293771,1.0927769706624333,-0.325973804506705,False,False,0.1605318172925289,0.7472805191306113,-0.4853321950460927,1.044896383396316,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,0.3,DEGROSS,63d,1.0,1.3455786526544846,0.0202135630249566,0.8147532655473981,-0.0417453113039408,False,False,0.0098794576449741,0.5981305051485719,-0.0214792330880053,0.7416616766677355,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,0.3,RESPREAD,42d,1.0,1.36517454939878,0.4402119165367375,1.064592299811478,-0.6538266757029005,False,False,0.2493598833715096,0.8784811292663395,-0.6142692633528899,1.072716767343546,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.2,DEGROSS,10d,0.5,1.3046558700240931,0.0263492506922224,1.172410963967791,-0.0317221146821106,False,False,0.0357732029379904,1.0790427588363898,-0.0452827197634377,1.1483415658386351,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.2,RESPREAD,10d,0.5,1.2976663643686366,0.1326970778321186,1.176741716753694,-0.148623711672203,False,True,0.1778795492012719,1.0809163379978566,-0.2092920266273381,1.1591411100239737,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.3,DEGROSS,63d,1.0,1.1855764496816317,0.0701815745004308,1.0557750594464586,-0.1106863063185585,False,False,0.0493028211075501,1.1122447207063757,-0.069281141948895,1.1935852584910482,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.3,RESPREAD,Q,1.0,1.1903668386385602,0.220552047268276,1.0309145943997144,-0.3402954326142743,False,False,0.160703788418373,1.1180822805490571,-0.2087878124581543,1.2044584610457472,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.4,DEGROSS,Q,1.0,1.2050593160512049,0.0860981928581123,1.0756784429768642,-0.1520734674000374,False,False,0.0632708228483995,1.1703919407999883,-0.0904081606068443,1.28424080226369,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.4,RESPREAD,Q,0.5,1.204642954634212,0.1064181408255664,1.075298889427334,-0.1844439676650263,False,False,0.1582139936348361,1.171708558231612,-0.211830607445916,1.287221642646185,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.5,DEGROSS,M,1.0,1.2623987059236352,0.1070201258026251,1.219693909632829,-0.1357285478565991,False,True,0.0760699264625932,1.1849005049651855,-0.1087169419075936,1.2342424038952493,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.5,RESPREAD,M,1.0,1.269974289823912,0.2146399126944613,1.219902194521001,-0.2569400256886013,False,False,0.151199335882628,1.182314195369147,-0.2093035253733854,1.233700173705506,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.6,DEGROSS,M,1.0,1.2616878776367528,0.1243468514063499,1.2369786167070445,-0.1630128340220462,False,True,0.0902834635073317,1.2177048749978376,-0.1273736659752916,1.1978885962802817,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.6,RESPREAD,M,1.0,1.263358341053567,0.2092374623002733,1.2417696276746863,-0.2562355847249331,False,False,0.1509594257008453,1.2207640218327254,-0.202670536050937,1.2031704879349414,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.7,DEGROSS,21d,1.0,1.2117574577499908,0.1324216670561926,1.1509079677679226,-0.2078750476535086,False,False,0.0963477941161015,1.1479908918508457,-0.1467141947686209,1.1500127631289352,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.7,RESPREAD,21d,1.0,1.212683730736167,0.1881538416050332,1.1494136853489345,-0.2867286409480095,False,False,0.1362898041799105,1.1454817684731695,-0.2040653311642685,1.1483663240418482,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.8,DEGROSS,42d,1.0,1.2143531626221653,0.1522406153065243,1.1697035980958346,-0.2502414563938265,False,False,0.1069542382446957,1.1301409326741585,-0.1765452668559384,1.1571654835284078,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.8,RESPREAD,42d,1.0,1.2153500302750244,0.1904044235364725,1.175314438501716,-0.3002420876835047,False,False,0.1331006328117769,1.13226387701651,-0.2135602731580154,1.1603366508379105,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.9,DEGROSS,5d,0.75,1.186842830980042,0.1210855312236169,1.1389727981763038,-0.1938572016042561,False,True,0.1213434751138331,1.13858384532863,-0.1938005885065653,1.1480527908355032,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.9,RESPREAD,5d,0.75,1.1877325509854926,0.133461539006469,1.138603930159208,-0.2120938322764698,False,False,0.133744846554731,1.138520232272602,-0.2120341272353775,1.1482658589724806,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.95,DEGROSS,Q,1.0,1.184925161011982,0.1808945931270156,1.1786138351047566,-0.2736923284054109,False,False,0.1295951948758968,1.1282799692420311,-0.2145805572382775,1.1428922327495064,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,QUANTILE,0.95,RESPREAD,Q,1.0,1.1849218753921802,0.18781876824033,1.177757884962938,-0.2834328878360399,False,False,0.134584220241769,1.1282506618071966,-0.2221375880557652,1.1429608469331265,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
