panel,window,book,gross,cost_bps,k,dTurn,dCAGR,dSharpe,dMaxDD,dOOS_Sharpe,inf4b,k4b
B136,504,CAP2,0.75,0.0,6,-0.08890475812128329,-0.019069423149566056,-0.1044930237674504,0.0053253582431880275,-0.13802266852851597,True,False
B136,504,CAP2,0.75,0.0,4,-0.23206971183770708,-0.037280313225184436,-0.18202795112780712,0.024014946187237762,-0.2866857961348652,True,False
B136,504,CAP2,0.75,0.0,3,-0.30957447748848244,-0.05848349437965461,-0.342718462856621,0.04145097308676826,-0.4385971527000574,True,False
B136,504,CAP2,0.75,0.0,2,-0.6306088654876694,-0.08641884043940173,-0.5103437896415887,0.06837485711160907,-0.6442060341941264,True,False
B136,504,CAP2,0.75,10.0,6,-0.08890475812128329,-0.018523533459761543,-0.10316909252554729,0.00969437547855967,-0.13642778216396645,True,False
B136,504,CAP2,0.75,10.0,4,-0.23206971183770708,-0.03593242947668651,-0.1780443560775411,0.028477513213915784,-0.2817926115192281,True,False
B136,504,CAP2,0.75,10.0,3,-0.30957447748848244,-0.05667462584034744,-0.33794988632805045,0.045923383120444417,-0.43378978209873087,True,False
B136,504,CAP2,0.75,10.0,2,-0.6306088654876694,-0.0829663340252822,-0.4950156409433699,0.06853093464310722,-0.627359593156954,True,False
B136,504,CAP2,0.75,25.0,6,-0.08890475812128329,-0.01771278428022982,-0.10116441301192347,0.017268154130500313,-0.1340215662780173,True,False
B136,504,CAP2,0.75,25.0,4,-0.23206971183770708,-0.033929536837675744,-0.17204377824895256,0.03619154724959295,-0.27442818875853536,True,False
B136,504,CAP2,0.75,25.0,3,-0.30957447748848244,-0.05398547973158152,-0.3307636175900974,0.05365216689880614,-0.4265469973216943,True,False
B136,504,CAP2,0.75,25.0,2,-0.6306088654876694,-0.07782610018546876,-0.4719989445474976,0.06983066514140501,-0.60202946021669,True,False
B136,504,CAP2,0.75,50.0,6,-0.08890475812128329,-0.016382882373056074,-0.09777856957992737,0.02529999431545693,-0.12998144089212804,False,False
B136,504,CAP2,0.75,50.0,4,-0.23206971183770708,-0.0306413994177388,-0.16198887691793362,0.04886702038655388,-0.2621050844555488,False,False
B136,504,CAP2,0.75,50.0,3,-0.30957447748848244,-0.04956741052288294,-0.3187095507469305,0.06635218355765093,-0.4144042773562367,False,False
B136,504,CAP2,0.75,50.0,2,-0.6306088654876694,-0.06936098268043511,-0.4336089923480858,0.0719357782380996,-0.5596944222748167,False,False
B136,504,CAP2,1.0,0.0,6,-0.10658638497971096,-0.030593659988928046,-0.12940078194926086,0.006830051765911449,-0.1732288625773104,False,False
B136,504,CAP2,1.0,0.0,4,-0.285218270247644,-0.06178660086121024,-0.2283190156743734,0.05517873988530164,-0.32568014178314153,False,False
B136,504,CAP2,1.0,0.0,3,-0.3906803438141345,-0.08829383362435905,-0.378506901727502,0.08579293438831093,-0.47883092493375634,False,False
B136,504,CAP2,1.0,0.0,2,-0.6895111532034381,-0.11727604091389732,-0.5074751010301884,0.11585165629207295,-0.6176607123254614,False,False
B136,504,CAP2,1.0,10.0,6,-0.10658638497971096,-0.029719144496276773,-0.12792440213651224,0.006881317252660724,-0.17170585959448914,False,False
B136,504,CAP2,1.0,10.0,4,-0.285218270247644,-0.05961335518986921,-0.22459930935745864,0.05528305133709477,-0.32225166358749235,False,False
B136,504,CAP2,1.0,10.0,3,-0.3906803438141345,-0.0853553271402947,-0.37351293376547423,0.085946901944711,-0.475110736520277,False,False
B136,504,CAP2,1.0,10.0,2,-0.6895111532034381,-0.11242629272992755,-0.491934538253899,0.11503522736474525,-0.603016397112166,False,False
B136,504,CAP2,1.0,25.0,6,-0.10658638497971096,-0.02842308226441226,-0.12569615476345042,0.006958075900686644,-0.1694113440555538,False,False
B136,504,CAP2,1.0,25.0,4,-0.285218270247644,-0.05638974935850771,-0.21899853427718752,0.05543926687020795,-0.31708550593091656,False,False
B136,504,CAP2,1.0,25.0,3,-0.3906803438141345,-0.08099373914414487,-0.36599114014618406,0.08373665684504161,-0.46948742934533505,False,False
B136,504,CAP2,1.0,25.0,2,-0.6895111532034381,-0.10521592317409056,-0.4686144734574902,0.11381414941791312,-0.580994257940442,False,False
B136,504,CAP2,1.0,50.0,6,-0.10658638497971096,-0.026304364089054566,-0.12194965207690223,0.007085634797132756,-0.1655630609881502,False,False
B136,504,CAP2,1.0,50.0,4,-0.285218270247644,-0.05111268708761019,-0.2096196772734823,0.055698955097534864,-0.3084232653697243,False,False
B136,504,CAP2,1.0,50.0,3,-0.3906803438141345,-0.07384623648657884,-0.35338591249718143,0.07971759988489269,-0.4600083734513446,False,False
B136,504,CAP2,1.0,50.0,2,-0.6895111532034381,-0.0933683676157977,-0.42975773266811346,0.10538419241324215,-0.5441726822412852,False,False
B136,504,CAND,0.75,0.0,6,-0.057706401950957886,-0.015287296459889133,-0.0873397945873875,0.007516620469571023,-0.11204693377924979,True,True
B136,504,CAND,0.75,0.0,4,-0.13075418828410812,-0.020409713738443358,-0.08756014801423229,0.035009912743856564,-0.12902328693520926,True,False
B136,504,CAND,0.75,0.0,3,-0.13094050499083554,-0.033614418706348737,-0.20518061454707248,0.03964209847471778,-0.29622697617966376,True,False
B136,504,CAND,0.75,0.0,2,-0.14489938961059923,-0.07226495282319134,-0.5817568187846233,-0.07412624824383685,-0.8573576936327851,True,False
B136,504,CAND,0.75,10.0,6,-0.057706401950957886,-0.014901241953985567,-0.0866384793402808,0.00752699464795048,-0.11157933046139645,True,False
B136,504,CAND,0.75,10.0,4,-0.13075418828410812,-0.019604097326302306,-0.08531239227460863,0.03599707748762826,-0.12646577806687054,True,False
B136,504,CAND,0.75,10.0,3,-0.13094050499083554,-0.0327514614067721,-0.2030043400588133,0.040646722072962826,-0.295131697101941,True,False
B136,504,CAND,0.75,10.0,2,-0.14489938961059923,-0.07116498207394018,-0.5774295761671568,-0.08872228881222366,-0.8537218628580967,True,False
B136,504,CAND,0.75,25.0,6,-0.057706401950957886,-0.014328205026481022,-0.08555237787167025,0.007542362256119373,-0.11083276129652797,True,False
B136,504,CAND,0.75,25.0,4,-0.13075418828410812,-0.018408219899896272,-0.08192175631780518,0.037475362600720485,-0.12261465270512917,True,False
B136,504,CAND,0.75,25.0,3,-0.13094050499083554,-0.03147015778994011,-0.1997188826853562,0.042151183645713575,-0.29347296810438483,True,False
B136,504,CAND,0.75,25.0,2,-0.14489938961059923,-0.06953137473668547,-0.5709106308388603,-0.10998812602047414,-0.8482016424712356,True,False
B136,504,CAND,0.75,50.0,6,-0.057706401950957886,-0.013389092319914031,-0.08365161829448786,0.013859590335913552,-0.10946669769096595,False,False
B136,504,CAND,0.75,50.0,4,-0.13075418828410812,-0.016448205484671963,-0.0762272314888689,0.04622474014226852,-0.11616681854566269,False,False
B136,504,CAND,0.75,50.0,3,-0.13094050499083554,-0.029369311859099634,-0.19418578639741724,0.047154516785841594,-0.29065729988076794,False,False
B136,504,CAND,0.75,50.0,2,-0.14489938961059923,-0.06685184117859944,-0.5599383675731597,-0.1375208882060428,-0.8387757603863536,False,False
B136,504,CAND,1.0,0.0,6,-0.05618902715974761,-0.020789383908725867,-0.08805265066262691,0.009501049284308172,-0.11310627090746572,False,False
B136,504,CAND,1.0,0.0,4,-0.12674912501649904,-0.027575668618554205,-0.08981052981043769,0.04442663884693865,-0.13208396152102575,False,True
B136,504,CAND,1.0,0.0,3,-0.12583339747757394,-0.04555969618686362,-0.20682909409771333,0.0505085405821335,-0.29919914241550283,False,False
B136,504,CAND,1.0,0.0,2,-0.1357738084840947,-0.09814534660016072,-0.5808558149664413,-0.09364894676466584,-0.8557503637807606,False,False
B136,504,CAND,1.0,10.0,6,-0.05618902715974761,-0.020258320223658144,-0.08746006477055812,0.009510390644927202,-0.11275088026316604,False,False
B136,504,CAND,1.0,10.0,4,-0.12674912501649904,-0.02649791295380255,-0.0878539503222815,0.045689571518366945,-0.12981313038017606,False,True
B136,504,CAND,1.0,10.0,3,-0.12583339747757394,-0.04438907049787333,-0.20499066177403547,0.05178422932826443,-0.2984115220446987,False,False
B136,504,CAND,1.0,10.0,2,-0.1357738084840947,-0.09661720103450766,-0.5771681573119481,-0.11045404482484233,-0.8527831459620467,False,False
B136,504,CAND,1.0,25.0,6,-0.05618902715974761,-0.019472126562661174,-0.0865390895011584,0.009524072133160977,-0.11217591488859602,False,False
B136,504,CAND,1.0,25.0,4,-0.12674912501649904,-0.024902492552624444,-0.08490216560148323,0.047579905666353506,-0.12639588310562622,False,False
B136,504,CAND,1.0,25.0,3,-0.12583339747757394,-0.04265545261440984,-0.2022142695005743,0.0536936915684908,-0.2972180601942893,False,False
B136,504,CAND,1.0,25.0,2,-0.1357738084840947,-0.09435302236746468,-0.5716097079079907,-0.13471645254825593,-0.84826757145318,False,False
B136,504,CAND,1.0,50.0,6,-0.05618902715974761,-0.018189168939828138,-0.084918161223142,0.009545995785463224,-0.11110374592834893,False,False
B136,504,CAND,1.0,50.0,4,-0.12674912501649904,-0.02229928347835708,-0.07994277993990095,0.05071963086526532,-0.12067937739277668,False,False
B136,504,CAND,1.0,50.0,3,-0.12583339747757394,-0.03982483358069344,-0.19753382112334839,0.05454946472042288,-0.29518604639213675,False,False
B136,504,CAND,1.0,50.0,2,-0.1357738084840947,-0.0906531810279314,-0.5622388723173347,-0.1802706469819817,-0.8405181681395205,False,False
