panel,family,level,cad,W,S,wstart,wend,n,c_bar,gap0_pp,pred0_pp,resid0_pp
U56,QUANTILE,0.2,W,5,6,2018-02-01,2023-02-01,1259,0.20255864544969132,-12.757261707299161,-12.759065660865732,0.001803953566570371
U56,QUANTILE,0.2,W,5,6,2018-08-01,2023-08-01,1258,0.2019184651610684,-15.426076732290062,-15.426852872342046,0.000776140051984342
U56,QUANTILE,0.2,W,5,6,2019-02-01,2024-02-01,1259,0.2015993246653859,-17.20011937965078,-17.204440179860867,0.004320800210088294
U56,QUANTILE,0.2,W,5,6,2019-08-01,2024-08-01,1259,0.2012423227779099,-17.970116853680796,-17.97299145379729,0.0028746001164954293
U56,QUANTILE,0.2,W,5,6,2020-02-01,2025-02-01,1257,0.2008523821121037,-17.85077589926849,-17.855489970382997,0.004714071114506169
U56,QUANTILE,0.2,W,5,6,2020-08-01,2025-08-01,1256,0.20041544103367273,-14.419179215994781,-14.412513430397023,-0.006665785597757434
U56,QUANTILE,0.2,W,5,6,2021-02-01,2026-02-01,1256,0.2003104818232467,-15.430403320451713,-15.41704797655159,-0.013355343900123273
U56,QUANTILE,0.2,W,5,6,2021-08-01,2026-08-01,1255,0.2003079198032495,-13.464337491429855,-13.444798836148664,-0.019538655281191808
U56,QUANTILE,0.2,W,5,6,2021-09-10,2026-09-10,1255,0.20029962137942012,-12.744082421114044,-12.724609080448811,-0.01947334066523254
U56,QUANTILE,0.2,W,5,12,2009-02-01,2014-02-01,1259,0.21046042015041289,-13.742424604163794,-13.740620832408123,-0.0018037717556715904
U56,QUANTILE,0.2,W,5,12,2010-02-01,2015-02-01,1259,0.21232603792697677,-13.335848484745828,-13.318435571721231,-0.017412913024596577
U56,QUANTILE,0.2,W,5,12,2011-02-01,2016-02-01,1258,0.21249010056555123,-9.403501618663569,-9.380768137699057,-0.022733480964511443
U56,QUANTILE,0.2,W,5,12,2012-02-01,2017-02-01,1259,0.21096249985157764,-15.080323174924626,-15.058765406800134,-0.021557768124491616
U56,QUANTILE,0.2,W,5,12,2013-02-01,2018-02-01,1260,0.20994443972376667,-15.817521174684579,-15.790890808862335,-0.02663036582224443
U56,QUANTILE,0.2,W,5,12,2014-02-01,2019-02-01,1259,0.20865007406752603,-11.406223744563103,-11.396916001726742,-0.009307742836361044
U56,QUANTILE,0.2,W,5,12,2015-02-01,2020-02-01,1259,0.20710045406807334,-13.963378698127716,-13.959498442177608,-0.0038802559501078804
U56,QUANTILE,0.2,W,5,12,2016-02-01,2021-02-01,1260,0.20569947206937794,-19.3086052804587,-19.294861575543322,-0.013743704915377464
U56,QUANTILE,0.2,W,5,12,2017-02-01,2022-02-01,1260,0.2041354608406863,-16.181673885071813,-16.175150448196973,-0.006523436874839916
U56,QUANTILE,0.2,W,5,12,2018-02-01,2023-02-01,1259,0.20255864544969132,-12.757261707299161,-12.759065660865732,0.001803953566570371
U56,QUANTILE,0.2,W,5,12,2019-02-01,2024-02-01,1259,0.2015993246653859,-17.20011937965078,-17.204440179860867,0.004320800210088294
U56,QUANTILE,0.2,W,5,12,2020-02-01,2025-02-01,1257,0.2008523821121037,-17.85077589926849,-17.855489970382997,0.004714071114506169
U56,QUANTILE,0.2,W,5,12,2021-02-01,2026-02-01,1256,0.2003104818232467,-15.430403320451713,-15.41704797655159,-0.013355343900123273
U56,QUANTILE,0.2,W,5,12,2021-09-10,2026-09-10,1255,0.20029962137942012,-12.744082421114044,-12.724609080448811,-0.01947334066523254
U56,QUANTILE,0.2,M,2,6,2009-02-01,2011-02-01,505,0.20795071220982075,-16.80504031165122,-16.775501333850706,-0.029538977800513067
U56,QUANTILE,0.2,M,2,6,2009-08-01,2011-08-01,504,0.21066557634676789,-18.54867083472729,-18.487302475418833,-0.06136835930845663
U56,QUANTILE,0.2,M,2,6,2010-02-01,2012-02-01,506,0.21338933856727985,-14.664626620284205,-14.54683117776101,-0.11779544252319418
U56,QUANTILE,0.2,M,2,6,2010-08-01,2012-08-01,506,0.21575550553805303,-12.430882276441846,-12.382314088733782,-0.048568187708063704
U56,QUANTILE,0.2,M,2,6,2011-02-01,2013-02-01,504,0.2143002410013702,-8.846177334001393,-8.79297587359671,-0.053201460404682877
U56,QUANTILE,0.2,M,2,6,2011-08-01,2013-08-01,504,0.21430972878064186,-14.615055356945472,-14.553196644397826,-0.06185871254764663
U56,QUANTILE,0.2,M,2,6,2012-02-01,2014-02-01,503,0.21386941065783566,-21.210864550928843,-21.162869717373912,-0.04799483355493095
U56,QUANTILE,0.2,M,2,6,2012-08-01,2014-08-01,503,0.21320290004158524,-20.210084060377053,-20.17570829597739,-0.0343757643996625
U56,QUANTILE,0.2,M,2,6,2013-02-01,2015-02-01,503,0.21297869360070062,-19.039992380845415,-18.98431892964374,-0.055673451201673885
U56,QUANTILE,0.2,M,2,6,2013-08-01,2015-08-01,504,0.21261073047864051,-14.84125353065242,-14.791395641967275,-0.0498578886851444
U56,QUANTILE,0.2,M,2,6,2014-02-01,2016-02-01,503,0.21150703069604157,-7.840812959623977,-7.7997581659374315,-0.04105479368654574
U56,QUANTILE,0.2,M,2,6,2014-08-01,2016-08-01,504,0.2108338146685319,-14.724534724315784,-14.66013204318337,-0.06440268113241387
U56,QUANTILE,0.2,M,2,6,2015-02-01,2017-02-01,505,0.20990008121106304,-15.401817579141476,-15.335167222944301,-0.06665035619717408
U56,QUANTILE,0.2,M,2,6,2015-08-01,2017-08-01,504,0.20897347370946776,-15.597059226205957,-15.520563662270458,-0.07649556393549872
U56,QUANTILE,0.2,M,2,6,2016-02-01,2018-02-01,506,0.20923029430435636,-24.08263974014153,-24.037486175193035,-0.04515356494849598
U56,QUANTILE,0.2,M,2,6,2016-08-01,2018-08-01,505,0.20917969875899578,-19.152915239340818,-19.06379766476034,-0.08911757458047731
U56,QUANTILE,0.2,M,2,6,2017-02-01,2019-02-01,504,0.2076720826956734,-12.67344656269358,-12.682426569592863,0.008980006899282245
U56,QUANTILE,0.2,M,2,6,2017-08-01,2019-08-01,504,0.2065361895067892,-8.988930733599743,-9.023007807798322,0.03407707419857964
U56,QUANTILE,0.2,M,2,6,2018-02-01,2020-02-01,503,0.20557836488483444,-9.751929928631098,-9.756382349405657,0.004452420774558874
U56,QUANTILE,0.2,M,2,6,2018-08-01,2020-08-01,504,0.20540933113386756,-15.762550693680621,-15.670113903887707,-0.09243678979291481
U56,QUANTILE,0.2,M,2,6,2019-02-01,2021-02-01,504,0.2060668539509042,-28.78270647302905,-28.602920134785315,-0.17978633824373702
U56,QUANTILE,0.2,M,2,6,2019-08-01,2021-08-01,504,0.20541842250388045,-30.667865675119433,-30.451682001497105,-0.2161836736223286
U56,QUANTILE,0.2,M,2,6,2020-02-01,2022-02-01,505,0.20392362492437502,-24.06197357237747,-23.907829065203433,-0.15414450717403838
U56,QUANTILE,0.2,M,2,6,2020-08-01,2022-08-01,503,0.20215220347759533,-15.296140708604234,-15.28042256134321,-0.015718147261024384
U56,QUANTILE,0.2,M,2,6,2021-02-01,2023-02-01,505,0.20087747374044224,-8.796060202803236,-8.762650613215929,-0.033409589587307664
U56,QUANTILE,0.2,M,2,6,2021-08-01,2023-08-01,503,0.2007192911090107,-13.284376179593682,-13.283181653777309,-0.0011945258163734707
U56,QUANTILE,0.2,M,2,6,2022-02-01,2024-02-01,503,0.2010849904279822,-15.869374898864596,-15.838767633750228,-0.03060726511436762
U56,QUANTILE,0.2,M,2,6,2022-08-01,2024-08-01,504,0.20148544087121584,-17.66107534479604,-17.63444591034411,-0.026629434451930223
U56,QUANTILE,0.2,M,2,6,2023-02-01,2025-02-01,502,0.20197938902244916,-24.98793720040384,-24.897437688286985,-0.0904995121168568
U56,QUANTILE,0.2,M,2,6,2023-08-01,2025-08-01,503,0.20147500078430292,-15.890447160455112,-15.793051536476543,-0.09739562397856893
U56,QUANTILE,0.2,M,2,6,2024-02-01,2026-02-01,501,0.2020687746586529,-22.85495308881662,-22.706438012188478,-0.14851507662814356
U56,QUANTILE,0.2,M,2,6,2024-08-01,2026-08-01,501,0.20094204878126895,-15.191409383412857,-15.054279010894355,-0.13713037251850224
U56,QUANTILE,0.2,M,2,6,2024-09-10,2026-09-10,502,0.20111347887979694,-16.385924408152786,-16.260266670855938,-0.12565773729684793
U56,QUANTILE,0.2,M,2,12,2009-02-01,2011-02-01,505,0.20795071220982075,-16.80504031165122,-16.775501333850706,-0.029538977800513067
U56,QUANTILE,0.2,M,2,12,2010-02-01,2012-02-01,506,0.21338933856727985,-14.664626620284205,-14.54683117776101,-0.11779544252319418
U56,QUANTILE,0.2,M,2,12,2011-02-01,2013-02-01,504,0.2143002410013702,-8.846177334001393,-8.79297587359671,-0.053201460404682877
U56,QUANTILE,0.2,M,2,12,2012-02-01,2014-02-01,503,0.21386941065783566,-21.210864550928843,-21.162869717373912,-0.04799483355493095
U56,QUANTILE,0.2,M,2,12,2013-02-01,2015-02-01,503,0.21297869360070062,-19.039992380845415,-18.98431892964374,-0.055673451201673885
U56,QUANTILE,0.2,M,2,12,2014-02-01,2016-02-01,503,0.21150703069604157,-7.840812959623977,-7.7997581659374315,-0.04105479368654574
U56,QUANTILE,0.2,M,2,12,2015-02-01,2017-02-01,505,0.20990008121106304,-15.401817579141476,-15.335167222944301,-0.06665035619717408
U56,QUANTILE,0.2,M,2,12,2016-02-01,2018-02-01,506,0.20923029430435636,-24.08263974014153,-24.037486175193035,-0.04515356494849598
U56,QUANTILE,0.2,M,2,12,2017-02-01,2019-02-01,504,0.2076720826956734,-12.67344656269358,-12.682426569592863,0.008980006899282245
U56,QUANTILE,0.2,M,2,12,2018-02-01,2020-02-01,503,0.20557836488483444,-9.751929928631098,-9.756382349405657,0.004452420774558874
U56,QUANTILE,0.2,M,2,12,2019-02-01,2021-02-01,504,0.2060668539509042,-28.78270647302905,-28.602920134785315,-0.17978633824373702
U56,QUANTILE,0.2,M,2,12,2020-02-01,2022-02-01,505,0.20392362492437502,-24.06197357237747,-23.907829065203433,-0.15414450717403838
U56,QUANTILE,0.2,M,2,12,2021-02-01,2023-02-01,505,0.20087747374044224,-8.796060202803236,-8.762650613215929,-0.033409589587307664
U56,QUANTILE,0.2,M,2,12,2022-02-01,2024-02-01,503,0.2010849904279822,-15.869374898864596,-15.838767633750228,-0.03060726511436762
U56,QUANTILE,0.2,M,2,12,2023-02-01,2025-02-01,502,0.20197938902244916,-24.98793720040384,-24.897437688286985,-0.0904995121168568
U56,QUANTILE,0.2,M,2,12,2024-02-01,2026-02-01,501,0.2020687746586529,-22.85495308881662,-22.706438012188478,-0.14851507662814356
U56,QUANTILE,0.2,M,2,12,2024-09-10,2026-09-10,502,0.20111347887979694,-16.385924408152786,-16.260266670855938,-0.12565773729684793
U56,QUANTILE,0.2,M,3,6,2009-02-01,2012-02-01,757,0.2102065411196503,-11.749396080678864,-11.667348284000179,-0.082047796678685
U56,QUANTILE,0.2,M,3,6,2009-08-01,2012-08-01,757,0.21197953763453767,-12.620670281712009,-12.539895040547755,-0.08077524116425394
U56,QUANTILE,0.2,M,3,6,2010-02-01,2013-02-01,757,0.21354742211837333,-14.57883766799788,-14.503289758480896,-0.07554790951698287
U56,QUANTILE,0.2,M,3,6,2010-08-01,2013-08-01,756,0.21517942238441073,-17.97253155396945,-17.91847193148921,-0.054059622480238545
U56,QUANTILE,0.2,M,3,6,2011-02-01,2014-02-01,755,0.2141557026788174,-14.623771757566374,-14.550582676153546,-0.07318908141282776
U56,QUANTILE,0.2,M,3,6,2011-08-01,2014-08-01,756,0.21367495508526815,-13.679450913922286,-13.625746583792854,-0.053704330129432876
U56,QUANTILE,0.2,M,3,6,2012-02-01,2015-02-01,754,0.21327960732452086,-17.499854788570012,-17.466366298402967,-0.033488490167044915
U56,QUANTILE,0.2,M,3,6,2012-08-01,2015-08-01,754,0.2130758165538389,-19.13491419879316,-19.092702105556935,-0.04221209323622688
U56,QUANTILE,0.2,M,3,6,2013-02-01,2016-02-01,755,0.2122911376946542,-14.170145334801166,-14.117629320790437,-0.05251601401072925
U56,QUANTILE,0.2,M,3,6,2013-08-01,2016-08-01,756,0.21135767901052818,-13.985389839786455,-13.927608769327083,-0.057781070459371975
U56,QUANTILE,0.2,M,3,6,2014-02-01,2017-02-01,756,0.2106296975838416,-13.750725606526725,-13.697535839404473,-0.05318976712225165
U56,QUANTILE,0.2,M,3,6,2014-08-01,2017-08-01,756,0.21025433356056525,-16.135188967947876,-16.06591939186972,-0.06926957607815609
U56,QUANTILE,0.2,M,3,6,2015-02-01,2018-02-01,757,0.2097945942225951,-17.262266510651614,-17.202391157810926,-0.05987535284068812
U56,QUANTILE,0.2,M,3,6,2015-08-01,2018-08-01,756,0.20907248396059,-16.810045385222992,-16.724455200764044,-0.0855901844589475
U56,QUANTILE,0.2,M,3,6,2016-02-01,2019-02-01,757,0.20807760186511856,-16.66614743658661,-16.662140724098062,-0.004006712488546782
U56,QUANTILE,0.2,M,3,6,2016-08-01,2019-08-01,756,0.20738925011940346,-12.161520372942402,-12.166115211819207,0.0045948388768053405
U56,QUANTILE,0.2,M,3,6,2017-02-01,2020-02-01,755,0.20691507861190647,-14.080915462743793,-14.08014145922294,-0.0007740035208527729
U56,QUANTILE,0.2,M,3,6,2017-08-01,2020-08-01,756,0.20670147286006768,-16.937466645227396,-16.84359542126348,-0.0938712239639159
U56,QUANTILE,0.2,M,3,6,2018-02-01,2021-02-01,755,0.20596788549834932,-19.355844358006237,-19.248547327636324,-0.10729703036991367
U56,QUANTILE,0.2,M,3,6,2018-08-01,2021-08-01,755,0.20487603994560516,-19.202500359155383,-19.111259857143125,-0.09124050201225842
U56,QUANTILE,0.2,M,3,6,2019-02-01,2022-02-01,757,0.20441121395493136,-21.6440823931066,-21.534324824424477,-0.10975756868212372
U56,QUANTILE,0.2,M,3,6,2019-08-01,2022-08-01,756,0.20378086775624807,-21.41936295864022,-21.309522142750392,-0.10984081588982875
U56,QUANTILE,0.2,M,3,6,2020-02-01,2023-02-01,756,0.20283460350939866,-18.00405815997783,-17.908985033880143,-0.09507312609768803
U56,QUANTILE,0.2,M,3,6,2020-08-01,2023-08-01,754,0.2017465659088794,-17.474894957595733,-17.458250370771687,-0.01664458682404657
U56,QUANTILE,0.2,M,3,6,2021-02-01,2024-02-01,756,0.20109437137288677,-13.826607466761542,-13.790979469596266,-0.035627997165276426
U56,QUANTILE,0.2,M,3,6,2021-08-01,2024-08-01,755,0.2011604149415372,-13.692936434234237,-13.680129329059799,-0.012807105174438504
U56,QUANTILE,0.2,M,3,6,2022-02-01,2025-02-01,753,0.20153410751071107,-18.384521363222774,-18.32359708536544,-0.06092427785733534
U56,QUANTILE,0.2,M,3,6,2022-08-01,2025-08-01,754,0.2012947980644151,-17.460240946942097,-17.39056123888505,-0.06967970805704837
U56,QUANTILE,0.2,M,3,6,2023-02-01,2026-02-01,752,0.20188919763692043,-23.66021661979567,-23.54481388140566,-0.11540273839001003
U56,QUANTILE,0.2,M,3,6,2023-08-01,2026-08-01,753,0.2013097958730995,-15.95713816972677,-15.851624446321066,-0.10551372340570353
U56,QUANTILE,0.2,M,3,6,2023-09-10,2026-09-10,753,0.20157683062011164,-17.670958826069793,-17.567025677543914,-0.1039331485258792
U56,QUANTILE,0.2,M,3,12,2009-02-01,2012-02-01,757,0.2102065411196503,-11.749396080678864,-11.667348284000179,-0.082047796678685
U56,QUANTILE,0.2,M,3,12,2010-02-01,2013-02-01,757,0.21354742211837333,-14.57883766799788,-14.503289758480896,-0.07554790951698287
U56,QUANTILE,0.2,M,3,12,2011-02-01,2014-02-01,755,0.2141557026788174,-14.623771757566374,-14.550582676153546,-0.07318908141282776
U56,QUANTILE,0.2,M,3,12,2012-02-01,2015-02-01,754,0.21327960732452086,-17.499854788570012,-17.466366298402967,-0.033488490167044915
U56,QUANTILE,0.2,M,3,12,2013-02-01,2016-02-01,755,0.2122911376946542,-14.170145334801166,-14.117629320790437,-0.05251601401072925
U56,QUANTILE,0.2,M,3,12,2014-02-01,2017-02-01,756,0.2106296975838416,-13.750725606526725,-13.697535839404473,-0.05318976712225165
U56,QUANTILE,0.2,M,3,12,2015-02-01,2018-02-01,757,0.2097945942225951,-17.262266510651614,-17.202391157810926,-0.05987535284068812
U56,QUANTILE,0.2,M,3,12,2016-02-01,2019-02-01,757,0.20807760186511856,-16.66614743658661,-16.662140724098062,-0.004006712488546782
U56,QUANTILE,0.2,M,3,12,2017-02-01,2020-02-01,755,0.20691507861190647,-14.080915462743793,-14.08014145922294,-0.0007740035208527729
U56,QUANTILE,0.2,M,3,12,2018-02-01,2021-02-01,755,0.20596788549834932,-19.355844358006237,-19.248547327636324,-0.10729703036991367
U56,QUANTILE,0.2,M,3,12,2019-02-01,2022-02-01,757,0.20441121395493136,-21.6440823931066,-21.534324824424477,-0.10975756868212372
U56,QUANTILE,0.2,M,3,12,2020-02-01,2023-02-01,756,0.20283460350939866,-18.00405815997783,-17.908985033880143,-0.09507312609768803
U56,QUANTILE,0.2,M,3,12,2021-02-01,2024-02-01,756,0.20109437137288677,-13.826607466761542,-13.790979469596266,-0.035627997165276426
U56,QUANTILE,0.2,M,3,12,2022-02-01,2025-02-01,753,0.20153410751071107,-18.384521363222774,-18.32359708536544,-0.06092427785733534
U56,QUANTILE,0.2,M,3,12,2023-02-01,2026-02-01,752,0.20188919763692043,-23.66021661979567,-23.54481388140566,-0.11540273839001003
U56,QUANTILE,0.2,M,3,12,2023-09-10,2026-09-10,753,0.20157683062011164,-17.670958826069793,-17.567025677543914,-0.1039331485258792
U56,QUANTILE,0.2,M,4,6,2009-02-01,2013-02-01,1008,0.21111780243664707,-12.402389086346277,-12.34489881880625,-0.05749026754002706
U56,QUANTILE,0.2,M,4,6,2009-08-01,2013-08-01,1007,0.21248447617646946,-16.70495964266756,-16.639722209445118,-0.06523743322244258
U56,QUANTILE,0.2,M,4,6,2010-02-01,2014-02-01,1008,0.213626619644271,-17.6407295881573,-17.557761785324622,-0.0829678028326768
U56,QUANTILE,0.2,M,4,6,2010-08-01,2014-08-01,1008,0.21448591871193826,-16.395772041621214,-16.34838016822764,-0.04739187339357542
U56,QUANTILE,0.2,M,4,6,2011-02-01,2015-02-01,1006,0.2136422126086526,-13.581664828172713,-13.524000956371784,-0.057663871800928135
U56,QUANTILE,0.2,M,4,6,2011-08-01,2015-08-01,1007,0.21346213803886777,-14.499967261035485,-14.444482954968606,-0.055484306066878375
U56,QUANTILE,0.2,M,4,6,2012-02-01,2016-02-01,1006,0.2126882206769386,-14.250798209303174,-14.214798325481581,-0.03599988382159225
U56,QUANTILE,0.2,M,4,6,2012-08-01,2016-08-01,1006,0.21201765691085384,-17.369297544992925,-17.323167405582794,-0.04613013941013122
U56,QUANTILE,0.2,M,4,6,2013-02-01,2017-02-01,1008,0.21143633322692387,-17.19727274502574,-17.138999796208143,-0.058272948817595704
U56,QUANTILE,0.2,M,4,6,2013-08-01,2017-08-01,1008,0.21079210209405413,-15.218386323866007,-15.154389258513422,-0.06399706535258431
U56,QUANTILE,0.2,M,4,6,2014-02-01,2018-02-01,1008,0.21036807359950585,-15.533147117887003,-15.480529812156153,-0.052617305730850106
U56,QUANTILE,0.2,M,4,6,2014-08-01,2018-08-01,1008,0.2100083762861326,-16.912887068484128,-16.834218922841604,-0.07866814564252422
U56,QUANTILE,0.2,M,4,6,2015-02-01,2019-02-01,1008,0.20878841619086796,-13.598682595106858,-13.572080656240582,-0.026601938866276598
U56,QUANTILE,0.2,M,4,6,2015-08-01,2019-08-01,1007,0.20775503782639743,-12.191885441037309,-12.17546841352477,-0.016417027512538596
U56,QUANTILE,0.2,M,4,6,2016-02-01,2020-02-01,1008,0.20740962230681023,-16.74372898954637,-16.737194324518477,-0.006534665027892572
U56,QUANTILE,0.2,M,4,6,2016-08-01,2020-08-01,1008,0.20729994748120875,-17.424331991711185,-17.336152927183335,-0.08817906452784996
U56,QUANTILE,0.2,M,4,6,2017-02-01,2021-02-01,1007,0.20687261208160024,-20.36459904485868,-20.27382033243108,-0.09077871242759983
U56,QUANTILE,0.2,M,4,6,2017-08-01,2021-08-01,1007,0.20597956380305243,-19.23553649933265,-19.140543440159806,-0.09499305917284318
U56,QUANTILE,0.2,M,4,6,2018-02-01,2022-02-01,1008,0.2047493532975011,-16.61839425431244,-16.538011979541277,-0.08038227477116422
U56,QUANTILE,0.2,M,4,6,2018-08-01,2022-08-01,1007,0.2037823845488577,-15.529196455262383,-15.475746017848513,-0.05345043741387023
U56,QUANTILE,0.2,M,4,6,2019-02-01,2023-02-01,1008,0.20347303435533637,-17.749806815450576,-17.674080562240334,-0.07572625321024162
U56,QUANTILE,0.2,M,4,6,2019-08-01,2023-08-01,1007,0.20307119003951157,-21.565630762067766,-21.479959751508517,-0.08567101055924908
U56,QUANTILE,0.2,M,4,6,2020-02-01,2024-02-01,1007,0.20250961347774027,-19.690154524080672,-19.60519638515692,-0.08495813892375281
U56,QUANTILE,0.2,M,4,6,2020-08-01,2024-08-01,1006,0.2018202987557885,-16.72388607991695,-16.70182910262532,-0.02205697729162992
U56,QUANTILE,0.2,M,4,6,2021-02-01,2025-02-01,1006,0.2014282082785217,-16.170935481856663,-16.114705363435466,-0.05623011842119752
U56,QUANTILE,0.2,M,4,6,2021-08-01,2025-08-01,1005,0.20109823763416593,-14.517785909368563,-14.46923284384476,-0.04855306552380334
U56,QUANTILE,0.2,M,4,6,2022-02-01,2026-02-01,1003,0.20157747386765718,-19.041624269799073,-18.95479193890075,-0.08683233089832143
U56,QUANTILE,0.2,M,4,6,2022-08-01,2026-08-01,1004,0.20121576557620371,-17.117343577471587,-17.034741804039744,-0.08260177343184338
U56,QUANTILE,0.2,M,4,6,2022-09-10,2026-09-10,1003,0.20127429944381633,-17.86060527362945,-17.777524477626972,-0.08308079600247709
U56,QUANTILE,0.2,M,4,12,2009-02-01,2013-02-01,1008,0.21111780243664707,-12.402389086346277,-12.34489881880625,-0.05749026754002706
U56,QUANTILE,0.2,M,4,12,2010-02-01,2014-02-01,1008,0.213626619644271,-17.6407295881573,-17.557761785324622,-0.0829678028326768
U56,QUANTILE,0.2,M,4,12,2011-02-01,2015-02-01,1006,0.2136422126086526,-13.581664828172713,-13.524000956371784,-0.057663871800928135
U56,QUANTILE,0.2,M,4,12,2012-02-01,2016-02-01,1006,0.2126882206769386,-14.250798209303174,-14.214798325481581,-0.03599988382159225
U56,QUANTILE,0.2,M,4,12,2013-02-01,2017-02-01,1008,0.21143633322692387,-17.19727274502574,-17.138999796208143,-0.058272948817595704
U56,QUANTILE,0.2,M,4,12,2014-02-01,2018-02-01,1008,0.21036807359950585,-15.533147117887003,-15.480529812156153,-0.052617305730850106
U56,QUANTILE,0.2,M,4,12,2015-02-01,2019-02-01,1008,0.20878841619086796,-13.598682595106858,-13.572080656240582,-0.026601938866276598
U56,QUANTILE,0.2,M,4,12,2016-02-01,2020-02-01,1008,0.20740962230681023,-16.74372898954637,-16.737194324518477,-0.006534665027892572
U56,QUANTILE,0.2,M,4,12,2017-02-01,2021-02-01,1007,0.20687261208160024,-20.36459904485868,-20.27382033243108,-0.09077871242759983
U56,QUANTILE,0.2,M,4,12,2018-02-01,2022-02-01,1008,0.2047493532975011,-16.61839425431244,-16.538011979541277,-0.08038227477116422
U56,QUANTILE,0.2,M,4,12,2019-02-01,2023-02-01,1008,0.20347303435533637,-17.749806815450576,-17.674080562240334,-0.07572625321024162
U56,QUANTILE,0.2,M,4,12,2020-02-01,2024-02-01,1007,0.20250961347774027,-19.690154524080672,-19.60519638515692,-0.08495813892375281
U56,QUANTILE,0.2,M,4,12,2021-02-01,2025-02-01,1006,0.2014282082785217,-16.170935481856663,-16.114705363435466,-0.05623011842119752
U56,QUANTILE,0.2,M,4,12,2022-02-01,2026-02-01,1003,0.20157747386765718,-19.041624269799073,-18.95479193890075,-0.08683233089832143
U56,QUANTILE,0.2,M,4,12,2022-09-10,2026-09-10,1003,0.20127429944381633,-17.86060527362945,-17.777524477626972,-0.08308079600247709
U56,QUANTILE,0.2,M,5,6,2009-02-01,2014-02-01,1259,0.21166559087685213,-15.221748538726064,-15.16093515466228,-0.06081338406378478
U56,QUANTILE,0.2,M,5,6,2009-08-01,2014-08-01,1259,0.21246864991955836,-15.707750590517676,-15.647405565702366,-0.060345024815310566
U56,QUANTILE,0.2,M,5,6,2010-02-01,2015-02-01,1259,0.21332179742908863,-16.172146975468692,-16.1041298037659,-0.06801717170279176
U56,QUANTILE,0.2,M,5,6,2010-08-01,2015-08-01,1259,0.2141540214633129,-16.520097554598777,-16.47032491225413,-0.049772642344645845
U56,QUANTILE,0.2,M,5,6,2011-02-01,2016-02-01,1258,0.21309665497823216,-11.840658871869202,-11.78520939166081,-0.05544948020839158
U56,QUANTILE,0.2,M,5,6,2011-08-01,2016-08-01,1259,0.2125392932294395,-14.054820620041998,-13.996057591454791,-0.05876302858720628
U56,QUANTILE,0.2,M,5,6,2012-02-01,2017-02-01,1259,0.21192403886757394,-16.65164082367998,-16.606585941204877,-0.04505488247510314
U56,QUANTILE,0.2,M,5,6,2012-08-01,2017-08-01,1258,0.21143227061300973,-17.699171031387007,-17.646729204919698,-0.05244182646730877
U56,QUANTILE,0.2,M,5,6,2013-02-01,2018-02-01,1260,0.2110657069108388,-17.967243012318402,-17.910493931305194,-0.056749081013208524
U56,QUANTILE,0.2,M,5,6,2013-08-01,2018-08-01,1260,0.2104877825678102,-16.01724660131707,-15.944152166172598,-0.07309443514447089
U56,QUANTILE,0.2,M,5,6,2014-02-01,2019-02-01,1259,0.209448160351225,-12.976790901409263,-12.94994902876947,-0.02684187263979254
U56,QUANTILE,0.2,M,5,6,2014-08-01,2019-08-01,1259,0.20876804488752804,-13.174225309297615,-13.15361974644642,-0.020605562851194748
U56,QUANTILE,0.2,M,5,6,2015-02-01,2020-02-01,1259,0.208111896897351,-14.26205016771398,-14.236173007700682,-0.025877160013298095
U56,QUANTILE,0.2,M,5,6,2015-08-01,2020-08-01,1259,0.20761032332166132,-16.37376380075384,-16.285816910413864,-0.08794689033997471
U56,QUANTILE,0.2,M,5,6,2016-02-01,2021-02-01,1260,0.20727677404717995,-21.317674193277014,-21.238202958685882,-0.07947123459113214
U56,QUANTILE,0.2,M,5,6,2016-08-01,2021-08-01,1259,0.20660322027682373,-19.168436697190174,-19.077261556075097,-0.09117514111507674
U56,QUANTILE,0.2,M,5,6,2017-02-01,2022-02-01,1260,0.20571612296730057,-17.944031267334882,-17.87450715652159,-0.06952411081329046
U56,QUANTILE,0.2,M,5,6,2017-08-01,2022-08-01,1259,0.20488393314649847,-16.27781730937443,-16.217167063840332,-0.0606502455340987
U56,QUANTILE,0.2,M,5,6,2018-02-01,2023-02-01,1259,0.20393080046876652,-14.606690975286662,-14.545539410354124,-0.061151564932538705
U56,QUANTILE,0.2,M,5,6,2018-08-01,2023-08-01,1258,0.20321400126133887,-16.7851044958198,-16.73686461555095,-0.048239880268852176
U56,QUANTILE,0.2,M,5,6,2019-02-01,2024-02-01,1259,0.20308581346239724,-19.14313053068568,-19.07077379774016,-0.07235673294552214
U56,QUANTILE,0.2,M,5,6,2019-08-01,2024-08-01,1259,0.2028649707885753,-20.108322898348028,-20.03361076344481,-0.07471213490321915
U56,QUANTILE,0.2,M,5,6,2020-02-01,2025-02-01,1257,0.20249531705837298,-20.469024835574643,-20.375034371120538,-0.0939904644541052
U56,QUANTILE,0.2,M,5,6,2020-08-01,2025-08-01,1256,0.20163920070843905,-16.79015922288787,-16.741281078810786,-0.04887814407708291
U56,QUANTILE,0.2,M,5,6,2021-02-01,2026-02-01,1256,0.2014839178836684,-17.12067597899727,-17.043069474458548,-0.07760650453872131
U56,QUANTILE,0.2,M,5,6,2021-08-01,2026-08-01,1255,0.2010741671077899,-14.828968516485407,-14.765834000601075,-0.06313451588433239
