m_min,split,model,k,n_test,coverage,mean_width,median_width,rho_w_err,oos_logsd_R2
12,corpus B -> corpus A,SHARE+CTRL,0.5,175,0.5257142857142857,0.026330526478186903,0.0019781705308539494,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,0.75,175,0.6457142857142857,0.03949578971728036,0.0029672557962809243,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,1.0,175,0.6685714285714286,0.052661052956373806,0.003956341061707899,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,1.25,175,0.6971428571428572,0.06582631619546728,0.004945426327134873,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,1.5,175,0.72,0.07899157943456071,0.0059345115925618485,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,1.75,175,0.7371428571428571,0.09215684267365416,0.006923596857988823,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,2.0,175,0.7485714285714286,0.10532210591274761,0.007912682123415797,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,2.5,175,0.7771428571428571,0.13165263239093455,0.009890852654269746,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,3.0,175,0.8057142857142857,0.15798315886912143,0.011869023185123697,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,4.0,175,0.84,0.21064421182549523,0.015825364246831595,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,6.0,175,0.8685714285714285,0.31596631773824285,0.023738046370247394,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,10.0,175,0.9028571428571428,0.5266105295637382,0.039563410617078985,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,15.0,175,0.9142857142857143,0.7899157943456071,0.05934511592561848,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,25.0,175,0.9371428571428572,1.3165263239093452,0.09890852654269747,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,40.0,175,0.9485714285714286,2.106442118254953,0.15825364246831594,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,60.0,175,0.9714285714285714,3.1596631773824284,0.23738046370247393,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,SHARE+CTRL,100.0,175,1.0,5.266105295637381,0.39563410617078987,0.7935852072088762,0.7471155249848522
12,corpus B -> corpus A,CTRL-ONLY,0.25,175,0.42857142857142855,0.013181260962966278,0.0009601188106251906,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,0.5,175,0.5314285714285715,0.026362521925932556,0.0019202376212503812,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,0.75,175,0.64,0.03954378288889883,0.002880356431875572,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,1.0,175,0.6628571428571428,0.05272504385186511,0.0038404752425007624,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,1.25,175,0.6971428571428572,0.06590630481483138,0.004800594053125953,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,1.5,175,0.72,0.07908756577779766,0.005760712863751144,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,1.75,175,0.7371428571428571,0.09226882674076392,0.006720831674376334,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,2.0,175,0.7485714285714286,0.10545008770373022,0.007680950485001525,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,2.5,175,0.7771428571428571,0.13181260962966276,0.009601188106251907,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,3.0,175,0.8114285714285714,0.15817513155559532,0.011521425727502288,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,4.0,175,0.84,0.21090017540746045,0.01536190097000305,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,6.0,175,0.8685714285714285,0.31635026311119063,0.023042851455004575,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,10.0,175,0.9028571428571428,0.527250438518651,0.03840475242500763,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,15.0,175,0.9142857142857143,0.7908756577779766,0.05760712863751143,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,25.0,175,0.9371428571428572,1.3181260962966277,0.09601188106251907,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,40.0,175,0.9485714285714286,2.109001754074604,0.1536190097000305,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,60.0,175,0.9771428571428571,3.1635026311119065,0.23042851455004573,0.7799909349603966,0.7459871643795866
12,corpus B -> corpus A,CTRL-ONLY,100.0,175,1.0,5.272504385186511,0.38404752425007627,0.7799909349603966,0.7459871643795866
12,10 bps -> 5/15/20/25,SHARE,0.25,448,0.36160714285714285,0.009215053113301359,0.000324324339897756,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,0.5,448,0.4330357142857143,0.018430106226602717,0.000648648679795512,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,0.75,448,0.4888392857142857,0.02764515933990408,0.000972973019693268,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,1.0,448,0.5267857142857143,0.036860212453205435,0.001297297359591024,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,1.25,448,0.5580357142857143,0.0460752655665068,0.00162162169948878,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,1.5,448,0.5825892857142857,0.05529031867980816,0.001945946039386536,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,1.75,448,0.609375,0.06450537179310951,0.002270270379284292,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,2.0,448,0.6339285714285714,0.07372042490641087,0.002594594719182048,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,2.5,448,0.6741071428571429,0.0921505311330136,0.00324324339897756,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,3.0,448,0.7008928571428571,0.11058063735961632,0.003891892078773072,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,4.0,448,0.734375,0.14744084981282174,0.005189189438364096,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,6.0,448,0.7723214285714286,0.22116127471923264,0.007783784157546144,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,10.0,448,0.8080357142857143,0.3686021245320544,0.01297297359591024,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,15.0,448,0.8482142857142857,0.5529031867980816,0.019459460393865362,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,25.0,448,0.890625,0.9215053113301358,0.032432433989775605,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,40.0,448,0.9196428571428571,1.4744084981282175,0.05189189438364096,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,60.0,448,0.9397321428571429,2.2116127471923264,0.07783784157546145,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,SHARE,100.0,448,0.9598214285714286,3.686021245320543,0.12972973595910242,0.7333531922161095,0.5388263144129466
12,10 bps -> 5/15/20/25,CONST,0.25,448,0.3125,0.000668755434320542,0.0006687554343205421,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,0.5,448,0.3325892857142857,0.001337510868641084,0.0013375108686410843,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,0.75,448,0.3638392857142857,0.0020062663029616267,0.0020062663029616263,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,1.0,448,0.38169642857142855,0.002675021737282168,0.0026750217372821686,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,1.25,448,0.39285714285714285,0.003343777171602711,0.003343777171602711,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,1.5,448,0.40401785714285715,0.0040125326059232535,0.004012532605923253,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,1.75,448,0.41964285714285715,0.004681288040243794,0.004681288040243795,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,2.0,448,0.4419642857142857,0.005350043474564336,0.005350043474564337,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,2.5,448,0.4799107142857143,0.006687554343205422,0.006687554343205422,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,3.0,448,0.5022321428571429,0.008025065211846507,0.008025065211846505,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,4.0,448,0.5602678571428571,0.010700086949128673,0.010700086949128674,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,6.0,448,0.6383928571428571,0.016050130423693014,0.01605013042369301,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,10.0,448,0.7589285714285714,0.026750217372821686,0.026750217372821686,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,15.0,448,0.8191964285714286,0.04012532605923253,0.04012532605923253,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,25.0,448,0.9017857142857143,0.06687554343205424,0.06687554343205421,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,40.0,448,0.9464285714285714,0.10700086949128675,0.10700086949128675,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,60.0,448,0.96875,0.16050130423693013,0.16050130423693013,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,CONST,100.0,448,0.9866071428571429,0.26750217372821694,0.26750217372821683,,-5.931443936013636e-08
12,10 bps -> 5/15/20/25,SHARE+CTRL,0.25,448,0.37723214285714285,0.009942777912037893,0.0008337381119685704,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,0.5,448,0.47544642857142855,0.019885555824075786,0.0016674762239371407,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,0.75,448,0.5379464285714286,0.029828333736113682,0.002501214335905711,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,1.0,448,0.5803571428571429,0.03977111164815157,0.0033349524478742815,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,1.25,448,0.6272321428571429,0.04971388956018947,0.004168690559842852,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,1.5,448,0.65625,0.059656667472227365,0.005002428671811422,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,1.75,448,0.6875,0.06959944538426525,0.005836166783779993,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,2.0,448,0.7053571428571429,0.07954222329630314,0.006669904895748563,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,2.5,448,0.7321428571428571,0.09942777912037894,0.008337381119685704,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,3.0,448,0.7544642857142857,0.11931333494445473,0.010004857343622844,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,4.0,448,0.7834821428571429,0.1590844465926063,0.013339809791497126,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,6.0,448,0.8236607142857143,0.23862666988890946,0.02000971468724569,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,10.0,448,0.8638392857142857,0.39771111648151575,0.033349524478742815,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,15.0,448,0.890625,0.5965666747222735,0.05002428671811422,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,25.0,448,0.9084821428571429,0.9942777912037896,0.08337381119685704,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,40.0,448,0.921875,1.590844465926063,0.13339809791497126,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,60.0,448,0.9464285714285714,2.386266698889094,0.2000971468724569,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,SHARE+CTRL,100.0,448,0.9821428571428571,3.9771111648151583,0.33349524478742815,0.7050811345232899,0.6587579578560752
12,10 bps -> 5/15/20/25,CTRL-ONLY,0.25,448,0.37723214285714285,0.009865734264482963,0.0008251978311070476,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,0.5,448,0.4732142857142857,0.019731468528965925,0.0016503956622140952,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,0.75,448,0.5401785714285714,0.029597202793448883,0.002475593493321143,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,1.0,448,0.5848214285714286,0.03946293705793185,0.0033007913244281904,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,1.25,448,0.625,0.04932867132241481,0.004125989155535238,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,1.5,448,0.6584821428571429,0.059194405586897765,0.004951186986642286,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,1.75,448,0.6852678571428571,0.06906013985138072,0.005776384817749333,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,2.0,448,0.7075892857142857,0.0789258741158637,0.006601582648856381,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,2.5,448,0.7276785714285714,0.09865734264482962,0.008251978311070477,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,3.0,448,0.75,0.11838881117379553,0.009902373973284572,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,4.0,448,0.7857142857142857,0.1578517482317274,0.013203165297712762,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,6.0,448,0.8325892857142857,0.23677762234759106,0.019804747946569144,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,10.0,448,0.8660714285714286,0.39462937057931846,0.03300791324428191,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,15.0,448,0.890625,0.5919440558689777,0.04951186986642286,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,25.0,448,0.90625,0.986573426448296,0.08251978311070476,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,40.0,448,0.921875,1.5785174823172738,0.13203165297712763,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,60.0,448,0.9508928571428571,2.3677762234759108,0.19804747946569143,0.6954535795900539,0.657955424229005
12,10 bps -> 5/15/20/25,CTRL-ONLY,100.0,448,0.9799107142857143,3.946293705793184,0.33007913244281906,0.6954535795900539,0.657955424229005
12,published views -> BAND+/SLEEVE+,SHARE,0.25,160,0.4875,0.025845951976403315,0.015959120377600347,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,0.5,160,0.61875,0.05169190395280663,0.031918240755200694,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,0.75,160,0.6875,0.07753785592920995,0.04787736113280105,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,1.0,160,0.74375,0.10338380790561326,0.06383648151040139,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,1.25,160,0.775,0.1292297598820166,0.07979560188800175,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,1.5,160,0.8125,0.1550757118584199,0.0957547222656021,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,1.75,160,0.84375,0.18092166383482322,0.11171384264320244,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,2.0,160,0.86875,0.20676761581122652,0.12767296302080278,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,2.5,160,0.90625,0.2584595197640332,0.1595912037760035,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,3.0,160,0.91875,0.3101514237168398,0.1915094445312042,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,4.0,160,0.95,0.41353523162245304,0.25534592604160555,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,6.0,160,0.9625,0.6203028474336796,0.3830188890624084,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,10.0,160,0.9875,1.0338380790561328,0.638364815104014,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,15.0,160,0.9875,1.5507571185841988,0.9575472226560209,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,25.0,160,1.0,2.5845951976403314,1.5959120377600349,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,40.0,160,1.0,4.135352316224531,2.553459260416056,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,60.0,160,1.0,6.203028474336795,3.8301888906240835,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,SHARE,100.0,160,1.0,10.338380790561326,6.3836481510401395,0.2899704288119067,0.23362773598142084
12,published views -> BAND+/SLEEVE+,CONST,0.25,160,0.0625,0.00032315006717932874,0.0003231500671793287,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,0.5,160,0.08125,0.0006463001343586575,0.0006463001343586574,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,0.75,160,0.09375,0.0009694502015379861,0.0009694502015379861,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,1.0,160,0.1,0.001292600268717315,0.0012926002687173148,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,1.25,160,0.10625,0.0016157503358966434,0.0016157503358966434,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,1.5,160,0.11875,0.0019389004030759723,0.0019389004030759723,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,1.75,160,0.11875,0.002262050470255301,0.0022620504702553007,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,2.0,160,0.1375,0.00258520053743463,0.0025852005374346295,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,2.5,160,0.14375,0.003231500671793287,0.003231500671793287,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,3.0,160,0.15625,0.0038778008061519445,0.0038778008061519445,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,4.0,160,0.19375,0.00517040107486926,0.005170401074869259,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,6.0,160,0.325,0.007755601612303889,0.007755601612303889,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,10.0,160,0.48125,0.012926002687173147,0.012926002687173147,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,15.0,160,0.59375,0.01938900403075972,0.019389004030759723,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,25.0,160,0.78125,0.032315006717932866,0.032315006717932866,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,40.0,160,0.89375,0.05170401074869259,0.05170401074869259,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,60.0,160,0.94375,0.07755601612303888,0.07755601612303889,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,CONST,100.0,160,0.96875,0.12926002687173146,0.12926002687173146,,-1.8656570628200115
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,0.25,160,0.29375,0.011572878372412918,0.006034508676470008,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,0.5,160,0.4875,0.023145756744825836,0.012069017352940015,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,0.75,160,0.6125,0.03471863511723876,0.01810352602941002,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.0,160,0.66875,0.04629151348965167,0.02413803470588003,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.25,160,0.71875,0.05786439186206458,0.03017254338235004,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.5,160,0.76875,0.06943727023447752,0.03620705205882004,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.75,160,0.78125,0.08101014860689043,0.04224156073529005,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,2.0,160,0.825,0.09258302697930335,0.04827606941176006,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,2.5,160,0.8375,0.11572878372412916,0.06034508676470008,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,3.0,160,0.875,0.13887454046895503,0.07241410411764009,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,4.0,160,0.9,0.1851660539586067,0.09655213882352012,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,6.0,160,0.93125,0.27774908093791006,0.14482820823528017,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,10.0,160,0.95,0.46291513489651664,0.24138034705880032,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,15.0,160,0.975,0.6943727023447751,0.36207052058820044,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,25.0,160,0.98125,1.1572878372412918,0.6034508676470007,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,40.0,160,0.9875,1.8516605395860666,0.9655213882352013,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,60.0,160,1.0,2.7774908093791004,1.4482820823528018,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,SHARE+CTRL,100.0,160,1.0,4.629151348965167,2.413803470588003,0.43971057698889054,0.6110651020547463
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,0.25,160,0.2875,0.01084706911291442,0.005163706827511966,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,0.5,160,0.45625,0.02169413822582884,0.010327413655023931,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,0.75,160,0.6,0.03254120733874326,0.015491120482535897,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.0,160,0.64375,0.04338827645165768,0.020654827310047863,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.25,160,0.69375,0.0542353455645721,0.02581853413755983,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.5,160,0.74375,0.06508241467748652,0.030982240965071794,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.75,160,0.7875,0.07592948379040093,0.03614594779258376,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,2.0,160,0.7875,0.08677655290331536,0.041309654620095726,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,2.5,160,0.83125,0.1084706911291442,0.05163706827511966,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,3.0,160,0.85,0.13016482935497303,0.06196448193014359,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,4.0,160,0.8875,0.17355310580663072,0.08261930924019145,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,6.0,160,0.925,0.26032965870994607,0.12392896386028718,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,10.0,160,0.95,0.4338827645165768,0.20654827310047863,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,15.0,160,0.975,0.6508241467748652,0.30982240965071794,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,25.0,160,0.98125,1.084706911291442,0.5163706827511966,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,40.0,160,0.9875,1.7355310580663073,0.8261930924019145,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,60.0,160,1.0,2.603296587099461,1.2392896386028718,0.4315273376952671,0.6079768493552704
12,published views -> BAND+/SLEEVE+,CTRL-ONLY,100.0,160,1.0,4.338827645165768,2.0654827310047863,0.4315273376952671,0.6079768493552704
20,corpus A -> corpus B,SHARE,0.25,140,0.25,0.005655519816904591,0.000585351179930959,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,0.5,140,0.38571428571428573,0.011311039633809182,0.001170702359861918,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,0.75,140,0.45714285714285713,0.016966559450713774,0.001756053539792877,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,1.0,140,0.5285714285714286,0.022622079267618365,0.002341404719723836,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,1.25,140,0.5357142857142857,0.028277599084522948,0.002926755899654795,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,1.5,140,0.5928571428571429,0.03393311890142755,0.003512107079585754,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,1.75,140,0.6071428571428571,0.03958863871833214,0.004097458259516714,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,2.0,140,0.6285714285714286,0.04524415853523673,0.004682809439447672,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,2.5,140,0.6642857142857143,0.056555198169045896,0.00585351179930959,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,3.0,140,0.6857142857142857,0.0678662378028551,0.007024214159171508,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,4.0,140,0.7071428571428572,0.09048831707047346,0.009365618878895345,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,6.0,140,0.7714285714285715,0.1357324756057102,0.014048428318343017,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,10.0,140,0.8285714285714286,0.22622079267618359,0.02341404719723836,0.5477566379417824,0.10085591486289658
20,corpus A -> corpus B,SHARE,15.0,140,0.8428571428571429,0.3393311890142754,0.03512107079585754,0.5477566379417824,0.10085591486289658
