scope,norm,qlo,qhi,family,n,mean,t,p,W,L,Z,abstain,n_files,fc_mean,fc_t,fc_W,fc_L
FROZEN(parent),rng,0.4,0.8,BAND,1203,0.012821527678605825,7.5764995803251445,3.552713678800501e-14,306,160,737,0.4023275145469659,43,0.024513234126184287,5.892887783775538,30,1
FROZEN(parent),rng,0.4,0.9,BAND,1203,0.008508340192469613,4.38666891226066,1.1509978766977014e-05,343,238,622,0.4995843724023275,43,0.024498541403108,5.559933277294444,31,1
FROZEN(parent),rng,0.4,1.0,BAND,1203,0.0032550620013269316,1.4867438908144046,0.1370824657546419,372,321,510,0.600166251039069,43,0.024388871202936913,5.001408535288485,30,2
FROZEN(parent),rng,0.5,0.6,BAND,1203,0.0057265766164429285,5.886328281108974,3.948696036815136e-09,89,27,1087,0.10058187863674148,43,0.008212756470104814,4.713032112059737,24,3
FROZEN(parent),rng,0.5,0.7,BAND,1203,0.010036696805668639,7.832756593570392,4.884981308350689e-15,176,58,969,0.20116375727348296,43,0.015744865466674092,5.002067265239396,28,1
FROZEN(parent),rng,0.5,0.8,BAND,1203,0.011690302778366211,7.326796522300054,2.3581137043038325e-13,243,113,847,0.3034081463009144,43,0.021797250408560905,5.823934940117404,28,2
FROZEN(parent),rng,0.5,0.9,BAND,1203,0.00737711529223,3.9798533109304324,6.895780509141858e-05,280,191,732,0.400665004156276,43,0.021782557685484618,5.453402178386559,29,2
FROZEN(parent),rng,0.5,1.0,BAND,1203,0.0021238371010873155,1.005957258478382,0.3144361307936192,309,274,620,0.5012468827930174,43,0.02167288748531353,4.836976054540698,28,3
FROZEN(parent),rng,0.6,0.7,BAND,1203,0.004310120189225711,5.022194018403547,5.10845402423854e-07,87,31,1085,0.10058187863674148,43,0.00753210899656928,4.07962268353812,24,1
FROZEN(parent),rng,0.6,0.8,BAND,1203,0.005963726161923282,4.63411058525749,3.5847533981225865e-06,154,86,963,0.2028262676641729,43,0.013584493938456092,5.229479138318624,29,1
FROZEN(parent),rng,0.6,0.9,BAND,1203,0.0016505386757870695,1.0428172150381236,0.2970329567067471,191,164,848,0.3000831255195345,43,0.013569801215379805,4.6502981662849265,30,1
FROZEN(parent),rng,0.6,1.0,BAND,1203,-0.0036027395153556134,-1.9322063879687008,0.053334037056784744,220,247,736,0.400665004156276,43,0.01346013101520872,3.878495058796093,28,3
FROZEN(parent),rng,0.7,0.8,BAND,1203,0.0016536059726975699,1.713339517503586,0.08665009629861165,67,55,1081,0.10224438902743142,43,0.00605238494188681,2.9757169521476974,21,3
FROZEN(parent),rng,0.7,0.9,BAND,1203,-0.0026595815134386426,-2.0107121758145183,0.04435586720035989,104,133,966,0.19950124688279303,43,0.006037692218810525,2.5877514603884393,22,3
FROZEN(parent),rng,0.7,1.0,BAND,1203,-0.007912859704581323,-4.830528604176568,1.3617104925867096e-06,133,216,854,0.3000831255195345,43,0.005928022018639438,2.1730567034328745,23,4
FROZEN(parent),rng,0.8,0.9,BAND,1203,-0.004313187486136213,-4.803722216499187,1.5574286238440038e-06,37,78,1088,0.09725685785536159,43,-1.4692723076285595e-05,-0.01942070556356262,7,2
FROZEN(parent),rng,0.8,1.0,BAND,1203,-0.009566465677278896,-7.282637331696504,3.2729374765949615e-13,66,161,976,0.19783873649210307,43,-0.00012436292324737223,-0.08653268790286071,11,4
FROZEN(parent),rng,0.9,1.0,BAND,1203,-0.005253278191142682,-5.369869462275425,7.879365515606196e-08,29,83,1091,0.10058187863674148,43,-0.00010967020017108676,-0.13118645309084478,6,7
FRESH(today),raw,0.0,0.1,THRESHOLD,1207,0.0010189354665866056,1.3614542601389075,0.1733701788353803,69,50,1088,0.09942004971002485,44,0.00029553565076455914,0.11815702476811002,21,11
FRESH(today),raw,0.0,0.2,THRESHOLD,1207,-0.002093527699009702,-1.96179780338528,0.04978602953788114,109,126,972,0.20049710024855014,44,-0.0072901072259191615,-1.1697217729052753,23,13
FRESH(today),raw,0.0,0.3,THRESHOLD,1207,0.003226474115024455,2.1173698620709063,0.034228469925293936,184,156,867,0.29743164871582434,44,0.0022063178364518416,0.3217836549132861,33,8
FRESH(today),raw,0.0,0.4,THRESHOLD,1207,0.004533185082602558,2.8302359508079293,0.004651368739669648,263,199,745,0.4009942004971003,44,0.006206990167630775,0.8400299975459294,34,8
FRESH(today),raw,0.0,0.5,THRESHOLD,1207,0.004539961455394762,2.7099181286706493,0.006729981811036012,303,270,634,0.5012427506213754,44,0.00943072276049474,1.2327786492003021,37,7
FRESH(today),raw,0.0,0.6,THRESHOLD,1207,0.010834564330813331,5.518516402245263,3.418735672333639e-08,397,295,515,0.6031483015741508,44,0.020967979149296375,2.211931751231579,37,7
FRESH(today),raw,0.0,0.7,THRESHOLD,1207,0.010845809127228566,5.259368319539329,1.4455109864641713e-07,449,358,400,0.6984258492129246,44,0.024257821572569668,2.2394875747363874,37,7
FRESH(today),raw,0.0,0.8,THRESHOLD,1207,0.01513887482077527,6.668116974301188,2.5910606993306828e-11,533,396,278,0.7995028997514498,44,0.03298242389629855,2.8560875806061596,36,8
FRESH(today),raw,0.0,0.9,THRESHOLD,1207,0.013869083341761707,5.833918429836328,5.414059645048042e-09,588,462,157,0.899751449875725,44,0.0347217888878376,2.9432140926768247,35,9
FRESH(today),raw,0.0,1.0,ALWAYS-ABSTAIN,1207,0.008799712683172025,3.2146625342477004,0.001305979565946025,636,535,36,1.0,44,0.034991127713355774,2.9261059411887245,36,8
FRESH(today),raw,0.1,0.2,BAND,1207,-0.0031124631655963086,-4.110258248082556,3.9521686130417066e-05,40,76,1091,0.10107705053852527,44,-0.007585642876683719,-1.3511031120257948,19,11
FRESH(today),raw,0.1,0.3,BAND,1207,0.0022075386484378496,1.661351059890446,0.09664296075943657,115,106,986,0.1980115990057995,44,0.0019107821856872821,0.3089408752520622,33,7
FRESH(today),raw,0.1,0.4,BAND,1207,0.003514249616015953,2.477990845843426,0.013212453506217692,194,149,864,0.3015741507870754,44,0.005911454516866216,0.8726029690625107,34,7
FRESH(today),raw,0.1,0.5,BAND,1207,0.0035210259888081583,2.3460497869430683,0.018973572847053033,234,220,753,0.40182270091135047,44,0.00913518710973018,1.2919061439578836,36,7
FRESH(today),raw,0.1,0.6,BAND,1207,0.009815628864226726,5.394303160490515,6.878999059267699e-08,328,245,634,0.503728251864126,44,0.020672443498531815,2.3268631506933315,36,7
FRESH(today),raw,0.1,0.7,BAND,1207,0.009826873660641961,5.102478303851606,3.352341892970401e-07,380,308,519,0.5990057995028998,44,0.023962285921805104,2.323284930280919,37,6
FRESH(today),raw,0.1,0.8,BAND,1207,0.014119939354188664,6.570496618805527,5.014788584389862e-11,464,346,397,0.700082850041425,44,0.03268688824553399,2.9614547706240995,36,7
FRESH(today),raw,0.1,0.9,BAND,1207,0.012850147875175097,5.682774944666507,1.3252661634766127e-08,519,412,276,0.8003314001657,44,0.03442625323707304,3.0500550206462487,35,8
FRESH(today),raw,0.1,1.0,BAND,1207,0.007780777216585415,2.952224102488516,0.003154938673008978,567,485,155,0.9005799502899752,44,0.03469559206259122,3.029195307519871,36,7
FRESH(today),raw,0.2,0.3,BAND,1207,0.005320001814034157,4.929458588990456,8.245781111249073e-07,75,30,1102,0.09693454846727423,44,0.009496425062371002,5.17651043022494,31,2
FRESH(today),raw,0.2,0.4,BAND,1207,0.00662671278161226,5.593352410652217,2.2272656163835336e-08,154,73,980,0.20049710024855014,44,0.013497097393549939,4.629913570202069,35,2
FRESH(today),raw,0.2,0.5,BAND,1207,0.006633489154404465,5.172258559014603,2.312812448224122e-07,194,144,869,0.3007456503728252,44,0.0167208299864139,4.940414367525369,37,2
FRESH(today),raw,0.2,0.6,BAND,1207,0.012928092029823035,7.910527696869803,2.6645352591003757e-15,288,169,750,0.40265120132560067,44,0.028258086375215527,4.68276225383808,37,2
FRESH(today),raw,0.2,0.7,BAND,1207,0.012939336826238268,7.386199874558438,1.509903313490213e-13,340,232,635,0.4979287489643745,44,0.031547928798488827,3.9849856175906213,38,1
FRESH(today),raw,0.2,0.8,BAND,1207,0.017232402519784976,8.664204732265592,0.0,424,270,513,0.5990057995028998,44,0.04027253112221771,4.650008690816114,37,2
FRESH(today),raw,0.2,0.9,BAND,1207,0.01596261104077141,7.560702167796099,3.9968028886505635e-14,479,336,392,0.6992543496271748,44,0.04201189611375675,4.698387723559383,37,2
FRESH(today),raw,0.2,1.0,BAND,1207,0.010893240382181727,4.334279098311615,1.4623854867501507e-05,527,409,271,0.7995028997514498,44,0.04228123493927493,4.625383867567258,37,2
FRESH(today),raw,0.3,0.4,BAND,1207,0.0013067109675781038,2.6111949080977115,0.009022645423566011,79,43,1085,0.1035625517812759,44,0.004000672331178934,1.5390880664707478,23,6
FRESH(today),raw,0.3,0.5,BAND,1207,0.0013134873403703084,1.8731668685749108,0.061045345854924715,119,114,974,0.20381110190555096,44,0.007224404924042898,2.671768786236281,28,6
FRESH(today),raw,0.3,0.6,BAND,1207,0.00760809021578888,6.065554927516746,1.314988118394922e-09,213,139,855,0.30571665285832644,44,0.018761661312844527,3.54842621729088,32,2
FRESH(today),raw,0.3,0.7,BAND,1207,0.00761933501220411,5.426641873078632,5.742418363041679e-08,265,202,740,0.4009942004971003,44,0.022051503736117826,2.9617225769463604,33,1
FRESH(today),raw,0.3,0.8,BAND,1207,0.011912400705750815,6.999829377936145,2.5628388300447114e-12,349,240,618,0.5020712510356256,44,0.03077610605984671,3.9056557508670733,32,2
FRESH(today),raw,0.3,0.9,BAND,1207,0.01064260922673725,5.78318479712335,7.329946427603318e-09,404,306,497,0.6023198011599006,44,0.032515471051385754,4.01260346640632,31,3
FRESH(today),raw,0.3,1.0,BAND,1207,0.005573238568147569,2.443792355650835,0.014533788735329178,452,379,376,0.7025683512841756,44,0.032784809876903936,3.943404083190166,32,2
FRESH(today),raw,0.4,0.5,BAND,1207,6.776372792204468e-06,0.013795287536822368,0.9889933021776742,40,71,1096,0.10024855012427507,44,0.0032237325928639636,3.0272314450392397,16,10
FRESH(today),raw,0.4,0.6,BAND,1207,0.006301379248210774,5.450637106715233,5.0189691513935486e-08,134,96,977,0.20215410107705054,44,0.014760988981665597,4.508751965363577,28,4
FRESH(today),raw,0.4,0.7,BAND,1207,0.006312624044626005,4.792976455843434,1.6432491585227638e-06,186,159,862,0.29743164871582434,44,0.01805083140493889,3.5294999645259497,32,1
FRESH(today),raw,0.4,0.8,BAND,1207,0.010605689738172714,6.492128679494319,8.463185707796583e-11,270,197,740,0.3985086992543496,44,0.026775433728667777,4.580497881643427,31,2
FRESH(today),raw,0.4,0.9,BAND,1207,0.009335898259159146,5.254855285826158,1.4814090798509483e-07,325,263,619,0.4987572493786247,44,0.028514798720206812,4.623248714548187,30,3
FRESH(today),raw,0.4,1.0,BAND,1207,0.004266527600569467,1.91576283736757,0.055395290014205845,373,336,498,0.5990057995028998,44,0.028784137545725005,4.480178884034204,31,2
FRESH(today),raw,0.5,0.6,BAND,1207,0.00629460287541857,6.014509308579105,1.804324023524373e-09,94,25,1088,0.10190555095277548,44,0.011537256388801627,3.7946771011181317,27,3
FRESH(today),raw,0.5,0.7,BAND,1207,0.006305847671833802,5.160026351873205,2.4691508526686334e-07,146,88,973,0.19718309859154928,44,0.014827098812074928,2.956397471566194,28,3
FRESH(today),raw,0.5,0.8,BAND,1207,0.010598913365380509,6.8026275960857046,1.0272671602251648e-11,230,126,851,0.2982601491300746,44,0.023551701135803817,4.30254467654641,28,4
FRESH(today),raw,0.5,0.9,BAND,1207,0.009329121886366944,5.463940333311306,4.656801166902369e-08,285,192,730,0.3985086992543496,44,0.025291066127342852,4.405316215026581,28,4
FRESH(today),raw,0.5,1.0,BAND,1207,0.0042597512277772615,1.9610048306931824,0.04987845938465818,333,265,609,0.4987572493786247,44,0.02556040495286104,4.251774365095754,29,3
FRESH(today),raw,0.6,0.7,BAND,1207,1.1244796415231526e-05,0.017818978577921092,0.9857832644475426,52,63,1092,0.09527754763877382,44,0.0032898424232732965,1.401889479373571,17,2
FRESH(today),raw,0.6,0.8,BAND,1207,0.004304310489961939,3.6678218204994035,0.0002446255537278397,136,101,970,0.19635459817729908,44,0.012014444747002183,4.1890488210589085,28,4
FRESH(today),raw,0.6,0.9,BAND,1207,0.0030345190109483714,2.230072241900258,0.025742647279695108,191,167,849,0.29660314830157414,44,0.013753809738541222,4.295322812461392,28,4
FRESH(today),raw,0.6,1.0,BAND,1207,-0.0020348516476413054,-1.0721589413809218,0.28364864862811157,239,240,728,0.3968516984258492,44,0.014023148564059406,3.8437751262443394,29,3
FRESH(today),raw,0.7,0.8,BAND,1207,0.004293065693546707,4.338806120658165,1.4325883347376944e-05,84,38,1085,0.10107705053852527,44,0.008724602323728885,4.51532446336967,25,3
FRESH(today),raw,0.7,0.9,BAND,1207,0.0030232742145331385,2.5077538064660483,0.012150128865379806,139,104,964,0.20132560066280034,44,0.010463967315267926,4.328608113190594,24,5
FRESH(today),raw,0.7,1.0,BAND,1207,-0.0020460964440565405,-1.143131797139329,0.2529838741522217,187,177,843,0.3015741507870754,44,0.01073330614078611,3.730107862375961,24,5
FRESH(today),raw,0.8,0.9,BAND,1207,-0.0012697914790135675,-1.8614455086528994,0.06268128901444303,55,66,1086,0.10024855012427507,44,0.0017393649915390394,2.7342078146228443,23,5
FRESH(today),raw,0.8,1.0,BAND,1207,-0.006339162137603248,-4.293817651316513,1.7562673731541523e-05,103,139,965,0.20049710024855014,44,0.002008703817057225,1.3210548434287372,24,4
FRESH(today),raw,0.9,1.0,BAND,1207,-0.005069370658589679,-3.859819616688715,0.00011347075497125658,48,73,1086,0.10024855012427507,44,0.0002693388255181857,0.2286506633614634,11,3
FRESH(today),z,0.0,0.1,THRESHOLD,1207,0.0003787705577080444,0.6068321503867758,0.5439623094866015,67,52,1088,0.09942004971002485,44,0.0009527123739133792,0.29451746819588026,16,12
FRESH(today),z,0.0,0.2,THRESHOLD,1207,0.00023846430539397348,0.23832011833940017,0.8116328186383805,124,114,969,0.1988400994200497,44,-0.0012194174708099795,-0.28644756432746943,26,10
FRESH(today),z,0.0,0.3,THRESHOLD,1207,0.002597874819953683,1.796368433889574,0.07243594067741821,194,163,850,0.299917149958575,44,0.001382847513991891,0.19145285059884806,28,9
FRESH(today),z,0.0,0.4,THRESHOLD,1207,0.004965771259961172,2.9953525605915776,0.002741277912991169,266,209,732,0.3993371996685998,44,0.009138017185515258,1.0652362070416368,34,9
FRESH(today),z,0.0,0.5,THRESHOLD,1207,0.004203894036472397,2.408431675969225,0.016021224801290757,307,278,622,0.5004142502071252,44,0.011170101708633818,1.105948728744882,34,9
FRESH(today),z,0.0,0.6,THRESHOLD,1207,0.009603455358058911,4.749051694199051,2.0437270218387482e-06,386,315,506,0.59983429991715,44,0.019379824642920835,1.840323667814163,35,8
FRESH(today),z,0.0,0.7,THRESHOLD,1207,0.011258187918030411,5.286642252055339,1.2458194298403669e-07,469,351,387,0.6992543496271748,44,0.022539868342120704,2.105397086056604,35,8
FRESH(today),z,0.0,0.8,THRESHOLD,1207,0.012001293720912846,5.277905553534177,1.3066877890821615e-07,541,398,268,0.7995028997514498,44,0.026592883285925507,2.4310129636961664,37,7
FRESH(today),z,0.0,0.9,THRESHOLD,1207,0.0118820020822461,4.570245242154493,4.871537965023265e-06,599,458,150,0.8980944490472246,44,0.03462278554517613,2.9362968220861627,37,7
FRESH(today),z,0.0,1.0,ALWAYS-ABSTAIN,1207,0.008799712683172025,3.2146625342477004,0.001305979565946025,636,535,36,1.0,44,0.034991127713355774,2.9261059411887245,36,8
FRESH(today),z,0.1,0.2,BAND,1207,-0.00014030625231407174,-0.1794195299736743,0.8576082975012211,57,62,1088,0.09942004971002485,44,-0.002172129844723358,-0.8247863411914365,20,6
FRESH(today),z,0.1,0.3,BAND,1207,0.00221910426224564,1.7003566110093393,0.08906386797417909,127,111,969,0.20049710024855014,44,0.0004301351400785121,0.06799315039715902,26,7
FRESH(today),z,0.1,0.4,BAND,1207,0.004587000702253128,2.984827668860388,0.0028373812675108745,199,157,851,0.299917149958575,44,0.008185304811601879,1.0414602039568497,34,7
FRESH(today),z,0.1,0.5,BAND,1207,0.003825123478764354,2.3455354932834127,0.018999769497743957,240,226,741,0.4009942004971003,44,0.010217389334720434,1.0753934311382074,35,7
FRESH(today),z,0.1,0.6,BAND,1207,0.009224684800350868,4.792173364922653,1.649842401363344e-06,319,263,625,0.5004142502071252,44,0.018427112269007447,1.8459877098104431,36,6
FRESH(today),z,0.1,0.7,BAND,1207,0.010879417360322366,5.339058075661658,9.343071472045494e-08,402,299,506,0.59983429991715,44,0.021587155968207327,2.1221283348759776,36,6
FRESH(today),z,0.1,0.8,BAND,1207,0.011622523163204803,5.311459911580855,1.0875049527570013e-07,474,346,387,0.700082850041425,44,0.025640170912012126,2.45809206124672,37,6
FRESH(today),z,0.1,0.9,BAND,1207,0.011503231524538055,4.5552776952161596,5.231641794001263e-06,532,406,269,0.7986743993371996,44,0.03367007317126275,2.9685620170218465,37,6
FRESH(today),z,0.1,1.0,BAND,1207,0.00842094212546398,3.1583502254377684,0.0015866481607849092,569,483,155,0.9005799502899752,44,0.0340384153394424,2.9551539231097683,36,7
FRESH(today),z,0.2,0.3,BAND,1207,0.0023594105145597114,2.258700087097391,0.023902047056097775,70,49,1088,0.10107705053852527,44,0.0026022649848018702,0.6276424984253055,22,6
FRESH(today),z,0.2,0.4,BAND,1207,0.0047273069545672,3.574484836493543,0.0003509181480993995,142,95,970,0.20049710024855014,44,0.010357434656325236,1.6783723529626464,29,7
FRESH(today),z,0.2,0.5,BAND,1207,0.003965429731078426,2.7715413433497336,0.005579158687027963,183,164,860,0.3015741507870754,44,0.012389519179443793,1.5180448805512698,30,7
FRESH(today),z,0.2,0.6,BAND,1207,0.00936499105266494,5.3260747957349635,1.0035781894401907e-07,262,201,744,0.4009942004971003,44,0.020599242113730806,2.4145829569644848,31,6
FRESH(today),z,0.2,0.7,BAND,1207,0.01101972361263644,5.858451392085179,4.672033204755621e-09,345,237,625,0.5004142502071252,44,0.02375928581293069,2.727202513958239,31,6
FRESH(today),z,0.2,0.8,BAND,1207,0.011762829415518873,5.757559100660514,8.533889594986022e-09,417,284,506,0.6006628003314002,44,0.027812300756735485,3.109665223481972,32,6
FRESH(today),z,0.2,0.9,BAND,1207,0.011643537776852127,4.850349574184828,1.232440715037697e-06,475,344,388,0.6992543496271748,44,0.03584220301598611,3.618391111500104,32,6
FRESH(today),z,0.2,1.0,BAND,1207,0.008561248377778052,3.359198113691121,0.0007816900606147925,512,421,274,0.8011599005799502,44,0.03621054518416576,3.583475969235536,31,7
FRESH(today),z,0.3,0.4,BAND,1207,0.002367896440007489,2.8990286391394116,0.0037432070160234865,72,46,1089,0.09942004971002485,44,0.007755169671523366,2.640629025778587,19,11
FRESH(today),z,0.3,0.5,BAND,1207,0.0016060192165187144,1.637249277800369,0.10157839440702743,113,115,979,0.20049710024855014,44,0.009787254194641925,1.9434556530285454,23,10
FRESH(today),z,0.3,0.6,BAND,1207,0.007005580538105229,4.919416231066463,8.680270719985117e-07,192,152,863,0.299917149958575,44,0.01799697712892894,3.489851909421825,30,3
FRESH(today),z,0.3,0.7,BAND,1207,0.008660313098076727,5.498341899402619,3.833790529483849e-08,275,188,744,0.3993371996685998,44,0.02115702082812881,3.9017795959964614,30,3
FRESH(today),z,0.3,0.8,BAND,1207,0.009403418900959165,5.323999762474563,1.0151003859704133e-07,347,235,625,0.4995857497928749,44,0.025210035771933613,4.49177162143799,31,3
FRESH(today),z,0.3,0.9,BAND,1207,0.009284127262292415,4.2788838911346705,1.8783280786527357e-05,405,295,507,0.5981772990886496,44,0.03323993803118424,4.8075465540955475,31,3
FRESH(today),z,0.3,1.0,BAND,1207,0.0062018378632183405,2.6618411468784386,0.007771454495657526,442,372,393,0.700082850041425,44,0.033608280199363884,4.69561430983976,30,4
FRESH(today),z,0.4,0.5,BAND,1207,-0.0007618772234887748,-1.4097302731975123,0.15861934217590745,41,69,1097,0.10107705053852527,44,0.0020320845231185593,0.8637954961673832,14,12
FRESH(today),z,0.4,0.6,BAND,1207,0.0046376840980977396,3.949240788300386,7.839945759524625e-05,120,106,981,0.20049710024855014,44,0.010241807457405574,3.7923688901950197,28,3
FRESH(today),z,0.4,0.7,BAND,1207,0.006292416658069239,4.640808344621036,3.47048895532609e-06,203,142,862,0.299917149958575,44,0.013401851156605445,4.526487357246595,28,3
FRESH(today),z,0.4,0.8,BAND,1207,0.007035522460951673,4.467509133776745,7.913563355277375e-06,275,189,743,0.40016570008285,44,0.017454866100410246,5.190822692994403,30,3
FRESH(today),z,0.4,0.9,BAND,1207,0.006916230822284924,3.429154999557329,0.0006054636447876405,333,249,625,0.4987572493786247,44,0.025484768359660872,5.3704887835241575,30,3
FRESH(today),z,0.4,1.0,BAND,1207,0.00383394142321085,1.754270422494878,0.07938418134713743,370,326,511,0.6006628003314002,44,0.02585311052784052,5.092539636007503,29,4
FRESH(today),z,0.5,0.6,BAND,1207,0.005399561321586514,5.195406120432992,2.0427340174933306e-07,79,37,1091,0.09942004971002485,44,0.008209722934287013,4.666456461028302,23,3
FRESH(today),z,0.5,0.7,BAND,1207,0.007054293881558015,5.689238763567134,1.276069427902371e-08,162,73,972,0.1988400994200497,44,0.011369766633486888,5.143931303195276,25,3
FRESH(today),z,0.5,0.8,BAND,1207,0.007797399684440449,5.283333626890131,1.2685406813872646e-07,234,120,853,0.2990886495443248,44,0.015422781577291685,5.531416472960485,29,2
FRESH(today),z,0.5,0.9,BAND,1207,0.007678108045773701,3.9564897873518077,7.605913834130007e-05,292,180,735,0.3976801988400994,44,0.02345268383654231,5.297435599399769,29,2
FRESH(today),z,0.5,1.0,BAND,1207,0.0045958186466996285,2.17168748836315,0.029879242889758295,329,257,621,0.4995857497928749,44,0.023821026004721958,5.000473923677225,28,3
FRESH(today),z,0.6,0.7,BAND,1207,0.0016547325599715003,2.4082384217967876,0.016029708750746607,83,36,1088,0.09942004971002485,44,0.0031600436991998746,4.02346486361281,26,1
FRESH(today),z,0.6,0.8,BAND,1207,0.0023978383628539346,2.266285357623694,0.023433917344330535,155,83,969,0.1996685998342999,44,0.007213058643004672,5.419694199393413,30,1
FRESH(today),z,0.6,0.9,BAND,1207,0.0022785467241871866,1.3850546755975808,0.1660357495354967,213,143,851,0.2982601491300746,44,0.0152429609022553,4.67936044948757,29,2
FRESH(today),z,0.6,1.0,BAND,1207,-0.0008037426748868877,-0.4364588861582013,0.6625038227161375,250,220,737,0.40016570008285,44,0.015611303070434946,4.284128805313658,28,3
FRESH(today),z,0.7,0.8,BAND,1207,0.0007431058028824346,0.9221493267091551,0.3564506905850444,72,47,1088,0.10024855012427507,44,0.004053014943804798,3.954071712253804,23,3
FRESH(today),z,0.7,0.9,BAND,1207,0.0006238141642156866,0.41718298856049096,0.6765445671028048,130,107,970,0.1988400994200497,44,0.012082917203055425,4.353319121364273,27,3
FRESH(today),z,0.7,1.0,BAND,1207,-0.002458475234858388,-1.4406189974640609,0.1496923503873211,167,184,856,0.3007456503728252,44,0.01245125937123507,3.8828680266167876,27,4
FRESH(today),z,0.8,0.9,BAND,1207,-0.00011929163866674755,-0.09471175220921609,0.9245437830303842,58,60,1089,0.09859154929577464,44,0.008029902259250626,3.707819090125952,26,2
FRESH(today),z,0.8,1.0,BAND,1207,-0.0032015810377408233,-2.1301518413617,0.03315907951400954,95,137,975,0.20049710024855014,44,0.008398244427430274,3.3301833970467194,25,4
FRESH(today),z,0.9,1.0,BAND,1207,-0.003082289399074074,-3.7567449882975517,0.00017213774915014746,37,77,1093,0.10190555095277548,44,0.00036834216817964774,0.5682998727941033,9,6
FRESH(today),rng,0.0,0.1,THRESHOLD,1207,0.0018281638927352068,2.3501266707766417,0.018767023197496346,76,41,1090,0.09776304888152444,44,0.0026782010416930924,0.8156618766420767,24,8
FRESH(today),rng,0.0,0.2,THRESHOLD,1207,-0.00030111671937663295,-0.2768182546267168,0.7819196635434877,118,121,968,0.1996685998342999,44,-0.004093891184365735,-0.5996247835253401,27,10
FRESH(today),rng,0.0,0.3,THRESHOLD,1207,0.004265459954092866,2.7407154737814987,0.006130556990204372,186,172,849,0.3007456503728252,44,0.006751551349344625,0.7916278370537074,31,11
FRESH(today),rng,0.0,0.4,THRESHOLD,1207,0.005582853175764973,3.3601891838210602,0.000778891168514928,264,212,731,0.40016570008285,44,0.011161512371527476,1.1037263012492646,33,9
FRESH(today),rng,0.0,0.5,THRESHOLD,1207,0.006566974620468208,3.7439856735807076,0.00018112398505776284,326,261,620,0.4995857497928749,44,0.013776235988806422,1.348597745152827,34,9
FRESH(today),rng,0.0,0.6,THRESHOLD,1207,0.012439493272770445,6.249239101412121,4.124571795216525e-10,416,287,504,0.59983429991715,44,0.021843276661404443,2.045807159069227,35,8
FRESH(today),rng,0.0,0.7,THRESHOLD,1207,0.016619795184308204,7.741747570976256,9.769962616701378e-15,501,319,387,0.6992543496271748,44,0.029146270898518623,2.621183720395657,36,7
FRESH(today),rng,0.0,0.8,THRESHOLD,1207,0.018334475077344776,7.825746140580485,4.884981308350689e-15,570,374,263,0.8028169014084507,44,0.035112664206529344,3.015917513484205,36,7
FRESH(today),rng,0.0,0.9,THRESHOLD,1207,0.014035581501684574,5.539176986560526,3.038964058177385e-08,607,452,148,0.899751449875725,44,0.03509830540897752,2.9858414005692713,37,7
FRESH(today),rng,0.0,1.0,ALWAYS-ABSTAIN,1207,0.008799712683172025,3.2146625342477004,0.001305979565946025,636,535,36,1.0,44,0.034991127713355774,2.9261059411887245,36,8
FRESH(today),rng,0.1,0.2,BAND,1207,-0.002129280612111839,-2.816163536927322,0.004860092042021424,42,80,1085,0.10190555095277548,44,-0.006772092226058828,-1.1714528796370538,16,8
FRESH(today),rng,0.1,0.3,BAND,1207,0.002437296061357659,1.804451122199985,0.07116061498218151,110,131,966,0.20298260149130073,44,0.004073350307651533,0.53007188932333,31,6
FRESH(today),rng,0.1,0.4,BAND,1207,0.0037546892830297674,2.5507676860228647,0.010748594617215668,188,171,848,0.3024026512013256,44,0.008483311329834382,0.8987102120366813,32,8
FRESH(today),rng,0.1,0.5,BAND,1207,0.0047388107277330045,3.005649340724535,0.002650144223760087,250,220,737,0.40182270091135047,44,0.011098034947113323,1.1608969557268605,35,7
FRESH(today),rng,0.1,0.6,BAND,1207,0.01061132938003524,5.763812896713022,8.223457914624532e-09,340,246,621,0.5020712510356256,44,0.019165075619711345,1.9166033190975484,36,6
FRESH(today),rng,0.1,0.7,BAND,1207,0.014791631291572994,7.351507435952954,1.9584334154387761e-13,425,278,504,0.6014913007456504,44,0.026468069856825528,2.5305441815692142,36,6
FRESH(today),rng,0.1,0.8,BAND,1207,0.01650631118460957,7.431192826090128,1.0746958878371515e-13,494,333,380,0.7050538525269263,44,0.03243446316483625,2.937574972717402,36,6
FRESH(today),rng,0.1,0.9,BAND,1207,0.012207417608949365,5.046109486187766,4.508970892214137e-07,531,411,265,0.8019884009942005,44,0.03242010436728442,2.905615829684794,37,6
FRESH(today),rng,0.1,1.0,BAND,1207,0.00697154879043682,2.6522579327393236,0.00799554365987909,560,494,153,0.9022369511184756,44,0.03231292667166269,2.841126744045923,36,7
FRESH(today),rng,0.2,0.3,BAND,1207,0.004566576673469498,4.106499298540892,4.017006812606638e-05,68,51,1088,0.10107705053852527,44,0.010845442533710363,3.744763930155814,27,4
FRESH(today),rng,0.2,0.4,BAND,1207,0.005883969895141608,4.689525961195725,2.738386915446256e-06,146,91,970,0.20049710024855014,44,0.015255403555893205,3.074965245777656,31,4
FRESH(today),rng,0.2,0.5,BAND,1207,0.006868091339844842,4.996001863432546,5.853109494857733e-07,208,140,859,0.299917149958575,44,0.01787012717317215,3.50141917058696,33,4
