book,family,panel,freq,full_CAGR,full_Sharpe,full_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b,keep4b_OOSlocal
BANDW-b0.03,BANDW,U56,W,0.11544485987825248,1.2016651077116542,-0.15910990262743974,0.10163037850119716,1.1047437219516025,-0.10451949838088237,0.126956558390525,1.2775395947599435,-0.15910990262743996,FAIL,PASS,PASS
BANDW-b0.06,BANDW,U56,W,0.11106805907764716,1.1388434957757534,-0.17760028065002698,0.0980076226558122,1.056054806411978,-0.11120945812490501,0.12194508309482432,1.2033513271980447,-0.1776002806500273,FAIL,PASS,PASS
BANDW-b0.08,BANDW,U56,W,0.11390601126292133,1.1460877446699917,-0.1905060857627321,0.1060919805130831,1.122611682702222,-0.11217296392361387,0.12038538471401328,1.1654257169217488,-0.1905060857627323,FAIL,PASS,PASS
BANDW-b0.12,BANDW,U56,W,0.11613874572603433,1.1479488939910707,-0.1603891592958745,0.11156458943636416,1.1206599743061558,-0.12954367007384449,0.11992149388264073,1.1698131067488267,-0.1603891592958745,FAIL,PASS,PASS
BANDM-b0.00,BANDM,U56,M,0.11921216196097117,1.2095309744401905,-0.15485495397691995,0.11048169206536596,1.1358894526372816,-0.1042215356541214,0.12645666994169646,1.2692590432079591,-0.15485495397691995,FAIL,PASS,PASS
BANDM-b0.03,BANDM,U56,M,0.11913847740115924,1.1744153082311943,-0.18805265362302204,0.10790660847025402,1.1075899232620523,-0.11096144426069277,0.12847782333083746,1.226972569147966,-0.18805265362302215,FAIL,PASS,PASS
BANDRS-b0.03,BANDRS,U56,W,0.12205410378857962,1.1574773264019669,-0.17714738789425755,0.10859267048677856,1.1087042138926166,-0.09939680131862616,0.13326759324459903,1.1964562575775908,-0.17714738789425755,FAIL,PASS,PASS
BANDRS-b0.12,BANDRS,U56,W,0.13974222525739366,1.223289109519813,-0.19419373034827148,0.12655293371117082,1.1761982470648353,-0.11646311526627529,0.15072471200384263,1.2607540303838713,-0.1941937303482717,FAIL,PASS,PASS
MARS-g0.50,MARS,U56,W,0.07658004783346284,1.087557710934698,-0.12708676675300667,0.0698817732502317,1.0664977638898945,-0.07309307725808745,0.08213019721843207,1.1061559197009865,-0.12708676675300623,FAIL,FAIL,FAIL
MARS-g0.75,MARS,U56,W,0.11508784364638625,1.087689994351135,-0.18647361198328027,0.10495158383104064,1.066957695536418,-0.10874609154291837,0.12350884936339579,1.1060790636851225,-0.1864736119832805,FAIL,PASS,PASS
MARS-g1.00,MARS,U56,W,0.15361245799552492,1.0877531804218485,-0.24316405766836136,0.14000413385188248,1.0673573921391972,-0.14376725949657532,0.164946208249801,1.105930869612521,-0.24316405766836147,FAIL,FAIL,FAIL
MADIST-q0.25,MADIST,U56,M,0.1773986711387403,1.1923776665847328,-0.21320982799095733,0.161872202585587,1.2069956548389782,-0.12053720647651889,0.19034656956891416,1.189686112945605,-0.2132098279909571,FAIL,FAIL,FAIL
MADIST-q0.50,MADIST,U56,M,0.15376905043373967,1.2260363003671622,-0.19975796950615476,0.14621272078837788,1.2448953945317596,-0.10627632433457335,0.16003206061231268,1.2154381442323396,-0.19975796950615465,FAIL,PASS,PASS
MADIST-q0.75,MADIST,U56,M,0.14072806112037162,1.2033597543227978,-0.20486338935536874,0.13814657489698368,1.2171646296534422,-0.12341321093344948,0.1428593246854235,1.1931648613770278,-0.20486338935536874,FAIL,FAIL,FAIL
BRD-q0.10,BRD,U56,W,0.13489852123076185,1.1051852633937131,-0.2226303734060021,0.11767114475959972,0.9932417842491446,-0.1479115582684295,0.1492913421330806,1.1947259399881383,-0.22263037340600178,FAIL,FAIL,FAIL
BRD-q0.17,BRD,U56,W,0.14159352927982938,1.2225788453420765,-0.1479115582684295,0.11916655254945341,1.0248424351272498,-0.1479115582684295,0.16040819756384783,1.393684369943309,-0.12719753492220232,FAIL,PASS,PASS
BRD-q0.25,BRD,U56,W,0.1194163741069818,1.0894887316774409,-0.1479115582684295,0.11136040922635759,0.9842658466032679,-0.1479115582684295,0.12609747270042915,1.185151435126308,-0.13366704368888138,FAIL,PASS,PASS
EWALL-g0.75,EWALL,U56,W,0.10369161550391293,1.0460774572301252,-0.15874701499330102,0.09295491488915264,0.9696548834034122,-0.11203318597262035,0.11261669388068807,1.1064951781036392,-0.15874701499330057,FAIL,FAIL,PASS
EWALL-g1.00,EWALL,U56,W,0.13823901504957892,1.046219320763306,-0.20880282084818402,0.12359361965721827,0.9699549719726234,-0.1479115582684295,0.15044855171922333,1.10648610097,-0.20880282084818402,FAIL,FAIL,FAIL
SHY-g0.375,SHY,B136,W,0.06220101729156324,1.1687108743038912,-0.11133286588851088,0.06021227049009692,1.1457472087976666,-0.05536132815335093,0.06384233170332343,1.187119804006703,-0.11133286588851188,FAIL,FAIL,FAIL
SHY-g0.625,SHY,B136,W,0.09467708304107814,1.0719556124188703,-0.15422710135119633,0.0949256360357007,1.0715153461510396,-0.09448298421325108,0.09447234470369037,1.0721062627543554,-0.154227101351196,FAIL,FAIL,FAIL
R6-n10,R6,B136,W,0.17512851812870323,1.1070487180686719,-0.21862298173526762,0.18303118213263514,1.2955011440967212,-0.10596500907483009,0.1686572584222068,0.9941258697921841,-0.21862298173526773,FAIL,FAIL,FAIL
R6-n20,R6,B136,W,0.14985888137427117,1.1264311898720905,-0.1943271934977503,0.15558082750088742,1.2538293895648782,-0.10149186679296307,0.14516591165653137,1.0399755698403153,-0.19432719349775063,FAIL,PASS,PASS
R6-n30,R6,B136,W,0.13163489022949393,1.0853639149175633,-0.19412821239296307,0.12564808302916286,1.0983565114296001,-0.11203193219025243,0.13659128671584742,1.0780497053774287,-0.19412821239296285,FAIL,PASS,PASS
BANDWB-b0.00,BANDWB,B136,W,0.10320577133173159,1.0874622174068254,-0.16630686129757177,0.1022512719611357,1.0566120124398404,-0.10513780591806632,0.10399279636429326,1.1141422771224583,-0.16630686129757155,FAIL,FAIL,FAIL
BANDWB-b0.03,BANDWB,B136,W,0.10652976854836904,1.0991593874420875,-0.16157983013208954,0.10809497571444382,1.0927413254606884,-0.10460228853347808,0.1052418687479828,1.1048029424254948,-0.16157983013208954,FAIL,PASS,FAIL
BANDWB-b0.08,BANDWB,B136,W,0.11387620624901951,1.1178966670528614,-0.19499148724221482,0.11802283624233345,1.1420690350363971,-0.1166745694349468,0.11047139028283737,1.0974353329692366,-0.19499148724221482,FAIL,PASS,PASS
MARSB-g0.50,MARSB,B136,W,0.07703143240521926,1.050878777781904,-0.13733672195215652,0.07482327948696521,1.0442234562967023,-0.07585330685637626,0.07885411916868557,1.0563133716936586,-0.13733672195215652,FAIL,FAIL,FAIL
MARSB-g0.75,MARSB,B136,W,0.11570177574270235,1.0513511439464436,-0.20123328569709797,0.11244170670822529,1.0460858004524944,-0.11241274482298758,0.11839489628364164,1.0557081913561372,-0.20123328569709797,FAIL,PASS,PASS
LIVE,-,U56,W,0.08628162162824915,1.201840627126638,-0.12054943679771168,0.07609486307679969,1.1042716914234656,-0.07887203754149841,0.09474682024310721,1.278242466157066,-0.12054943679771168,,,
V1,-,U56,W,0.06408509216901082,0.6602204851445538,-0.1382781849962449,0.04977870727043521,0.5588438608812012,-0.13103606961830494,0.07601837386039301,0.7361139961542332,-0.13827818499624467,,,
SPY_U56,-,U56,-,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.14958794806217623,0.8986366238345959,-0.22061944945147527,0.15331699963496637,0.876714419369064,-0.33717235283398306,,,
SPY_B136,-,B136,-,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.1495976200199005,0.8986655359968392,-0.22058362096015105,0.15331427255204866,0.8767278433896203,-0.3371595330739301,,,
