panel,window,gate,cad,band,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,n_days
U56,COMMON,MA,M,0.03,0.7167213325985271,0.18644658535268244,-3.7874905512169654,-3.5445397815764945,-0.2429507696404709,0.9358544222473617,3934
U56,IS,MA,M,0.03,0.7022193261053734,0.19833902653028293,-2.982153689468081,-3.3441201740917803,0.3619664846236992,1.1213775419764707,2007
U56,OOS,MA,M,0.03,0.7133064611395135,0.19822771619905358,-4.4315271545512624,-4.132826747029217,-0.29870040752204563,0.9325965074556127,2432
U56,FULL,MA,M,0.05,0.6830602394275279,0.20217128158661038,-4.4574771578910655,-4.297557032976562,-0.15992012491450325,0.9641231756776595,4439
U56,COMMON,MA,M,0.05,0.6908599508988387,0.191226421156206,-4.49649028562944,-4.069470537856845,-0.42701974777259455,0.9050326542153714,3934
U56,IS,MA,M,0.05,0.6757903148148383,0.21122615740202424,-3.5720779012532233,-3.7982479646604173,0.22617006340719392,1.0633161061039136,2007
U56,OOS,MA,M,0.05,0.6890597207999242,0.19422037014533686,-5.203878526650785,-4.700905077329431,-0.5029734493213533,0.9033464277181991,2432
U56,FULL,MA,M,0.08,0.6750528417128294,0.199996306092821,-4.585445817157008,-4.41149523934945,-0.17395057780755785,0.9620646312825897,4439
U56,COMMON,MA,M,0.08,0.6814854960633502,0.18882319241554593,-4.7299084290908455,-4.233261444950864,-0.4966469841399812,0.8949986048175052,3934
U56,IS,MA,M,0.08,0.6804612871948698,0.2024327501948552,-3.4937328113326283,-3.7536027928706917,0.2598699815380634,1.0743817560103974,2007
U56,OOS,MA,M,0.08,0.6705895398697148,0.1978934479237509,-5.504433548037535,-4.980821390582557,-0.5236121574549779,0.9048744702092628,2432
U56,FULL,MA,M,0.12,0.6765520749631714,0.18879991872118512,-5.100305766107405,-4.675222232423937,-0.42508353368346796,0.9166552843736866,4439
U56,COMMON,MA,M,0.12,0.6846824272606231,0.17442463571068126,-5.063759496294251,-4.40611725411062,-0.6576422421836314,0.8701276704265071,3934
U56,IS,MA,M,0.12,0.677720546454999,0.1806453678826235,-4.006431029597013,-4.1036266279345535,0.09719559833754055,1.024259895557797,2007
U56,OOS,MA,M,0.12,0.6755877977081968,0.1953048546661797,-6.019096469637852,-5.159840938169569,-0.8592555314682837,0.8572450971997826,2432
U56,FULL,MA,Q,0.0,0.6980484680929945,0.21809613619037238,-4.398194083073936,-3.8602208831325147,-0.5379731999414217,0.8776831604562964,4439
U56,COMMON,MA,Q,0.0,0.7076442607853906,0.20283219342421488,-3.9634446687059066,-3.4464894531168078,-0.5169552155890988,0.8695692109263409,3934
U56,IS,MA,Q,0.0,0.6907217733909765,0.2203710543159567,-4.6817863775765245,-4.008246583227426,-0.6735397943490984,0.856136154016974,2007
U56,OOS,MA,Q,0.0,0.7040947987948656,0.21605903626824763,-4.163974812793647,-3.7396361824922897,-0.42433863030135743,0.89809289215737,2432
U56,FULL,MA,Q,0.02,0.6986590638758416,0.2142070735766855,-4.808327233199083,-3.955436172036353,-0.8528910611627305,0.8226220846048192,4439
U56,COMMON,MA,Q,0.02,0.7115114304987862,0.19790008784194052,-4.3524441166999495,-3.522869614541402,-0.8295745021585477,0.8094003093628377,3934
U56,IS,MA,Q,0.02,0.6863477385173816,0.21691011972494922,-5.063422140578777,-4.122999556735274,-0.9404225838435032,0.8142713450046242,2007
U56,OOS,MA,Q,0.02,0.70881894463013,0.21145577738407279,-4.59716268966186,-3.816854195562591,-0.7803084940992688,0.8302630237876868,2432
U56,FULL,MA,Q,0.03,0.6976424038497597,0.21311087097173367,-4.308386425185851,-3.790738694799045,-0.5176477303868054,0.8798511369916231,4439
U56,COMMON,MA,Q,0.03,0.7106398763271539,0.19602114796137454,-4.1256857938672065,-3.462843990350928,-0.6628418035162786,0.8393377885195265,3934
U56,IS,MA,Q,0.03,0.6833398519115325,0.21562218317135987,-4.222009212297406,-3.7720831198893245,-0.4499260924080817,0.8934331807951564,2007
U56,OOS,MA,Q,0.03,0.7094455377889135,0.210328834112423,-4.380297994119142,-3.7936210757300026,-0.5866769183891396,0.8660646104039509,2432
U56,FULL,MA,Q,0.05,0.6727516827964909,0.21270585948808132,-5.013596822761235,-4.350057320560552,-0.6635395022006829,0.867652002014147,4439
U56,COMMON,MA,Q,0.05,0.6844443316844271,0.19840910423932656,-4.8819146273102465,-4.027574575138959,-0.8543400521712874,0.824998977370074,3934
U56,IS,MA,Q,0.05,0.664572116102936,0.22066092278263644,-4.667993113786562,-4.15833636118792,-0.5096567525986417,0.8908188722272513,2007
U56,OOS,MA,Q,0.05,0.6795018433038779,0.2057105174227588,-5.30210799025328,-4.499971337798581,-0.8021366524546991,0.8487136335342009,2432
U56,FULL,MA,Q,0.08,0.6692699426695827,0.20862210137501971,-5.0907773224925235,-4.369515340849661,-0.7212619816428623,0.8583198722018112,4439
U56,COMMON,MA,Q,0.08,0.6790178768718961,0.194027930201902,-5.0115716913224695,-4.068548236700176,-0.9430234546222938,0.8118307962639469,3934
U56,IS,MA,Q,0.08,0.6721587975428395,0.21213030722947976,-4.480389168383336,-3.960273917882051,-0.5201152505012852,0.8839129301151849,2007
U56,OOS,MA,Q,0.08,0.6668859246882398,0.20569511354151293,-5.601261075318309,-4.716869369362708,-0.8843917059556006,0.8421084655645439,2432
U56,FULL,MA,Q,0.12,0.6725433290285471,0.19758437925077063,-5.4158029925176265,-4.706526352494156,-0.7092766400234707,0.8690357383746429,4439
U56,COMMON,MA,Q,0.12,0.6838245024977686,0.18042235392227754,-5.327360283097815,-4.379861482602165,-0.9474988004956497,0.8221447865086595,3934
U56,IS,MA,Q,0.12,0.669890433917644,0.18935822444567513,-4.622997841353871,-4.214725406462572,-0.40827243489129916,0.9116866481660016,2007
U56,OOS,MA,Q,0.12,0.6747326219921912,0.20413626132562446,-6.082140032562022,-5.114792976068183,-0.9673470564938391,0.8409528469724568,2432
U56,FULL,MAVOL,W,0.0,0.6894906081039148,0.2053958525460129,-3.681285802562728,-3.5473689858989355,-0.13391681666379274,0.9636222711720545,4439
U56,COMMON,MAVOL,W,0.0,0.6936829525129837,0.19714599023233442,-3.6139074831846196,-3.346642518159215,-0.2672649650254044,0.9260454324663875,3934
U56,IS,MAVOL,W,0.0,0.6872968779543135,0.19965657793935548,-3.7047976819323702,-3.1941364802279493,-0.510661201704421,0.8621621892620956,2007
U56,OOS,MAVOL,W,0.0,0.6913009766936555,0.21003773022170277,-3.6611809959876007,-3.839760398677461,0.17857940268986017,1.0487764475139498,2432
U56,FULL,MAVOL,W,0.02,0.6899594495757572,0.20460735846163883,-3.740536654063753,-3.6382150225467536,-0.10232163151699947,0.9726452001463918,4439
U56,COMMON,MAVOL,W,0.02,0.6946621568642081,0.19597654736162856,-3.709574378784475,-3.45473531988687,-0.2548390588976046,0.931302345531859,3934
U56,IS,MAVOL,W,0.02,0.6875079453928312,0.20010619912779354,-3.6482536227735007,-3.2379871154603057,-0.41026650731319503,0.8875444117283438,2007
U56,OOS,MAVOL,W,0.02,0.6919825453385583,0.20826795356553834,-3.817929796778108,-3.9696672094448715,0.15173741266676366,1.0397433742220228,2432
U56,FULL,MAVOL,W,0.03,0.6903861439712984,0.20279005793919,-3.844010790972252,-3.702379825011226,-0.14163096596102598,0.9631554192580183,4439
U56,COMMON,MAVOL,W,0.03,0.6963951805791203,0.19378851414211692,-3.889381051685503,-3.5110818891867845,-0.37829916249871864,0.9027353819356994,3934
U56,IS,MAVOL,W,0.03,0.6884136527446828,0.19721882234434945,-3.3332737342864904,-3.183572544656399,-0.1497011896300915,0.955088840112276,2007
U56,OOS,MAVOL,W,0.03,0.6920139358676048,0.2073012283144706,-4.274929207699052,-4.1353257652481545,-0.1396034424508974,0.9673436832124671,2432
U56,FULL,MAVOL,W,0.05,0.6656710163220356,0.20502484075211527,-4.381388856660728,-4.034072245883191,-0.34731661077753717,0.9207291061943669,4439
U56,COMMON,MAVOL,W,0.05,0.6717024344484505,0.19569817790826716,-4.397296714077292,-3.831644704636572,-0.5656520094407202,0.8713636931458664,3934
U56,IS,MAVOL,W,0.05,0.6643333310113997,0.20736513331566186,-3.785038839531585,-3.4654021653822698,-0.31963667414931507,0.9155526038964314,2007
U56,OOS,MAVOL,W,0.05,0.6667749367243574,0.2031093131425665,-4.884276739484106,-4.510484241642665,-0.37379249784144086,0.9234702458974668,2432
U56,FULL,MAVOL,W,0.08,0.6582333421054504,0.20134460191779083,-4.496928161702396,-4.254671795554343,-0.24225636614805257,0.9461284776102934,4439
U56,COMMON,MAVOL,W,0.08,0.6627124613260956,0.19232150031854095,-4.403896494578863,-4.011857388839002,-0.3920391057398609,0.9109790372633745,3934
U56,IS,MAVOL,W,0.08,0.6709573407181184,0.19747306836657846,-4.168858497840611,-3.757505340420675,-0.41135315741993583,0.9013271480351255,2007
U56,OOS,MAVOL,W,0.08,0.6477329041056045,0.2039275788090213,-4.771234848502837,-4.688240173902858,-0.08299467459997878,0.9826052002814278,2432
U56,FULL,MAVOL,W,0.12,0.6588562579863544,0.19051855198492654,-5.003357110905271,-4.483002387343471,-0.5203547235618,0.8959988839438146,4439
U56,COMMON,MAVOL,W,0.12,0.665151486305362,0.17908924253231906,-4.802583030499674,-4.179604037275109,-0.6229789932245655,0.8702825147908481,3934
U56,IS,MAVOL,W,0.12,0.667403714075757,0.17523117801451504,-4.383872678261858,-3.993608688418071,-0.3902639898437865,0.9109773438952793,2007
U56,OOS,MAVOL,W,0.12,0.6518024979652067,0.20202970282814978,-5.520791475354647,-4.905442306470875,-0.615349168883772,0.8885396828279513,2432
U56,FULL,MAVOL,M,0.0,0.6906995905288583,0.20524518254651644,-3.8983665107894527,-3.8410899610130222,-0.057276549776430485,0.9853075513505702,4439
U56,COMMON,MAVOL,M,0.0,0.6976183074956135,0.1929850218909842,-3.8727355954502496,-3.6129080945232372,-0.25982750092701234,0.9329085359629865,3934
U56,IS,MAVOL,M,0.0,0.6914232966447734,0.2045383696215587,-3.238442881724435,-3.324476802705756,0.08603392098132101,1.0265664469386933,2007
U56,OOS,MAVOL,M,0.0,0.6901023544373117,0.20586677272777854,-4.453811894324788,-4.27796782122829,-0.1758440730964983,0.9605182981974238,2432
U56,FULL,MAVOL,M,0.02,0.6902619978746948,0.20571036286705244,-3.821325758834826,-3.841070963019666,0.01974520418484005,1.0051671083364693,4439
U56,COMMON,MAVOL,M,0.02,0.6979694456619142,0.1943225580247402,-3.7706395380780577,-3.6200398378091414,-0.15059970026891634,0.9600599052897857,3934
U56,IS,MAVOL,M,0.02,0.688854872775439,0.20570447964497865,-3.3354466692072204,-3.3654905924285883,0.03004392322136784,1.0090074662259578,2007
U56,OOS,MAVOL,M,0.02,0.6914232232341546,0.2057502713459555,-4.230400051512784,-4.238406224048363,0.008006172535579559,1.001892533197355,2432
U56,FULL,MAVOL,M,0.03,0.689822353902941,0.20428695832336063,-3.446574688112336,-3.6666753036639133,0.22010061555157723,1.0638606835681617,4439
U56,COMMON,MAVOL,M,0.03,0.6982655278149205,0.1928463897135842,-3.5791877663047478,-3.4978714324274573,-0.08131633387729043,0.9772807857014879,3934
U56,IS,MAVOL,M,0.03,0.6880243433971729,0.20225491199191747,-2.72129002985273,-3.1200576519604395,0.39876762210770966,1.1465362448446152,2007
U56,OOS,MAVOL,M,0.03,0.691306156158318,0.20597850278254395,-4.058565250192103,-4.1238529276588665,0.06528767746676323,1.0160863934523838,2432
U56,FULL,MAVOL,M,0.05,0.6648596888146184,0.20690735795558698,-4.1537821604133995,-4.18696449469298,0.03318233427958006,1.0079884628028442,4439
U56,COMMON,MAVOL,M,0.05,0.6724830503569645,0.19665802051785608,-4.2455453396814,-3.9976288560301,-0.24791648365130037,0.941605503223785,3934
U56,IS,MAVOL,M,0.05,0.6620160610192601,0.21338982815088936,-3.2790799087607514,-3.521976831963558,0.24289692320280665,1.0740747191167426,2007
U56,OOS,MAVOL,M,0.05,0.667206383298699,0.20141459322483982,-4.893741486189462,-4.742048221536299,-0.15169326465316324,0.9690025995281414,2432
U56,FULL,MAVOL,M,0.08,0.6570354377746216,0.2036224653461672,-4.210767133489934,-4.27569531604941,0.06492818255947608,1.0154195614483346,4439
U56,COMMON,MAVOL,M,0.08,0.6632042185809914,0.19294027847399747,-4.380106541943962,-4.1260349874103985,-0.25407155453356367,0.9419942067389068,3934
U56,IS,MAVOL,M,0.08,0.6671260891531386,0.2032167518219276,-3.208534117686268,-3.4925538122275945,0.2840196945413265,1.0885200793021763,2007
U56,OOS,MAVOL,M,0.08,0.6487081609174324,0.20362203513544488,-5.0568376269654935,-4.96581722838505,-0.09102039858044364,0.9820005297193884,2432
U56,FULL,MAVOL,M,0.12,0.6580314810289751,0.1921977317878072,-4.68911983474789,-4.549767608533184,-0.13935222621470622,0.9702817946382898,4439
U56,COMMON,MAVOL,M,0.12,0.6658336620930064,0.17841890139757233,-4.631001768631271,-4.293044286440861,-0.33795748219040966,0.9270228129732941,3934
U56,IS,MAVOL,M,0.12,0.6641990886679623,0.1809089725003242,-3.9420608188914352,-3.9667514243920454,0.024690605500610197,1.006263375080944,2007
U56,OOS,MAVOL,M,0.12,0.6529416831130839,0.20093134538001906,-5.316063414445216,-5.052325919262568,-0.26373749518264766,0.9503885724037828,2432
U56,FULL,MAVOL,Q,0.0,0.6854352610385531,0.2250573248142252,-4.140854789106818,-3.7487714259623495,-0.3920833631444687,0.9053134236496516,4439
U56,COMMON,MAVOL,Q,0.0,0.6944086228525135,0.21051092041658065,-3.7562615316404147,-3.3613078722583456,-0.39495365938206906,0.8948545898481177,3934
U56,IS,MAVOL,Q,0.0,0.6856216597740263,0.22189316953486127,-4.350257365972321,-3.742460936146186,-0.6077964298261351,0.8602849489824869,2007
U56,OOS,MAVOL,Q,0.0,0.6852814360952576,0.22768083328616,-3.9675740612675314,-3.7539911897905176,-0.21358287147701382,0.9461678929797268,2432
U56,FULL,MAVOL,Q,0.02,0.6856916324719735,0.22194049685505363,-4.399901259051053,-3.7962129553413826,-0.6036883037096707,0.8627950337594915,4439
U56,COMMON,MAVOL,Q,0.02,0.6978779371142766,0.2066801923900446,-4.000622206772753,-3.397396125839358,-0.6032260809333945,0.8492169343278207,3934
U56,IS,MAVOL,Q,0.02,0.6812208133258069,0.2191363962637333,-4.652584733232379,-3.8271329751799366,-0.8254517580524423,0.8225821117976801,2007
U56,OOS,MAVOL,Q,0.02,0.6893811612657056,0.22420598163704247,-4.190518116842523,-3.7700948046480276,-0.4204233121944956,0.8996727133800637,2432
U56,FULL,MAVOL,Q,0.03,0.684121153576992,0.22205152856692972,-3.9205036050612208,-3.6344568274697453,-0.28604677759147545,0.9270382567121734,4439
U56,COMMON,MAVOL,Q,0.03,0.6967251074678414,0.2055763103964341,-3.848301713940727,-3.36225921401454,-0.486042499926187,0.8736994819908569,3934
U56,IS,MAVOL,Q,0.03,0.6775343631262348,0.21929108877138193,-3.6987153064956146,-3.4287789311912675,-0.2699363753043471,0.9270188827914682,2007
U56,OOS,MAVOL,Q,0.03,0.6895568807294054,0.22420324739873917,-4.10572502560409,-3.798157135201885,-0.307567890402205,0.9250880445026999,2432
U56,FULL,MAVOL,Q,0.05,0.6595412510248153,0.22149627755637863,-4.60083793714845,-4.180677721386705,-0.42016021576174456,0.9086774579975413,4439
U56,COMMON,MAVOL,Q,0.05,0.670536112975075,0.20837206587028653,-4.524728417185853,-3.8982902414218312,-0.6264381757640214,0.8615523147456364,3934
U56,IS,MAVOL,Q,0.05,0.6594306349463048,0.22294702243285716,-4.189112032058739,-3.8125902993355387,-0.37652173272320066,0.9101189631975158,2007
U56,OOS,MAVOL,Q,0.05,0.6596325365797374,0.22033772403914673,-4.945268454006868,-4.488527582766033,-0.45674087124083496,0.9076408337608519,2432
U56,FULL,MAVOL,Q,0.08,0.6563315851540735,0.21688369282250758,-4.452300435101919,-4.121208790259634,-0.33109164484228515,0.9256358258683623,4439
U56,COMMON,MAVOL,Q,0.08,0.6654176045760284,0.20316845226674626,-4.43886891584806,-3.8653768851736325,-0.5734920306744273,0.8708022152609884,3934
U56,IS,MAVOL,Q,0.08,0.667000351021281,0.21509277404654775,-3.843252785614637,-3.56670948483393,-0.2765433007807072,0.9280444674844669,2007
U56,OOS,MAVOL,Q,0.08,0.6475272212167851,0.21800172145277197,-4.962734100265509,-4.605467311951328,-0.3572667883141811,0.9280100885729367,2432
U56,FULL,MAVOL,Q,0.12,0.6584726790185308,0.2074979664224489,-4.53394093512185,-4.371093646112834,-0.16284728900901602,0.964082617894836,4439
U56,COMMON,MAVOL,Q,0.12,0.6689510010015229,0.1916831892358461,-4.536820864331936,-4.103270852806995,-0.4335500115249413,0.9044374850826773,3934
U56,IS,MAVOL,Q,0.12,0.6647107716164538,0.19259725025274163,-3.9438881190766883,-3.803320746236305,-0.14056737284038334,0.9643581743202969,2007
U56,OOS,MAVOL,Q,0.12,0.6533247136221364,0.218938180796413,-5.029506614893031,-4.860653829633632,-0.16885278525939906,0.9664275647318161,2432
B136,FULL,MA,W,0.0,0.7082806421054609,0.19562209436317105,-4.395126346228073,-3.6748046256133815,-0.7203217206146917,0.8361089843906588,4439
B136,COMMON,MA,W,0.0,0.7142271114697027,0.18056789423126943,-4.35282234561658,-3.458725692352105,-0.8940966532644756,0.7945938101138318,3934
B136,IS,MA,W,0.0,0.7140535812210123,0.20698320227614733,-4.1112546069765665,-3.48616981818628,-0.6250847887902866,0.8479576556193934,2007
B136,OOS,MA,W,0.0,0.7035165430902834,0.1856317344678697,-4.630361674629668,-3.8345063699201765,-0.7958553047094918,0.8281224317594708,2432
B136,FULL,MA,W,0.02,0.7084310166796666,0.1959128320627785,-4.178261855363696,-3.6605440868334505,-0.5177177685302459,0.8760925508137687,4439
B136,COMMON,MA,W,0.02,0.7147805073649973,0.1804639008431366,-4.220056035309838,-3.4701517944699445,-0.7499042408398937,0.8222999328527079,3934
B136,IS,MA,W,0.02,0.7138702189959347,0.20882058887068813,-3.889142855197525,-3.500643175072904,-0.388499680124621,0.9001066058539293,2007
B136,OOS,MA,W,0.02,0.7039423328602791,0.1845051923385262,-4.41751505457042,-3.7954393523057073,-0.6220757022647128,0.859179721046767,2432
B136,FULL,MA,W,0.03,0.7085249539143299,0.19626264357219989,-4.044622797884334,-3.5974840843508993,-0.4471387135334348,0.8894485998132323,4439
B136,COMMON,MA,W,0.03,0.7154546712573248,0.1807769572730644,-4.1535295517553195,-3.424932091941324,-0.7285974598139955,0.8245835377513846,3934
B136,IS,MA,W,0.03,0.7146981866173386,0.2092502088006581,-3.6432713105422287,-3.4191784137240555,-0.22409289681817324,0.9384912959488538,2007
B136,OOS,MA,W,0.03,0.7034305139328586,0.18474728156637296,-4.376646697431874,-3.748349287682573,-0.628297409749301,0.8564431965417787,2432
B136,FULL,MA,W,0.05,0.7006488072955442,0.19861414568766578,-4.237210608615349,-3.7367689676216287,-0.5004416409937207,0.8818936118076848,4439
B136,COMMON,MA,W,0.05,0.708028553404799,0.18314428461435278,-4.476629713728952,-3.6044385490809905,-0.8721911646479619,0.8051679007595555,3934
B136,IS,MA,W,0.05,0.7101067272489385,0.21522913085391285,-3.5105922844757886,-3.423456894993837,-0.08713538948195154,0.9751792910081659,2007
B136,OOS,MA,W,0.05,0.6928436899655843,0.18345328639113365,-4.839619439895282,-4.00623673175915,-0.8333827081361322,0.827799950288206,2432
B136,FULL,MA,W,0.08,0.7050142429857313,0.19977817221717373,-4.2025979914599665,-3.8322718774878917,-0.3703261139720748,0.9118816230520719,4439
B136,COMMON,MA,W,0.08,0.7133468886238342,0.18493732834815552,-4.2861022814547844,-3.6295674821889,-0.6565347992658843,0.8468224143631393,3934
B136,IS,MA,W,0.08,0.7207673762495199,0.2137479544080799,-3.5345428739902207,-3.506618959879071,-0.027923914111149806,0.9920997098898886,2007
B136,OOS,MA,W,0.08,0.6920140215793072,0.18651234378060907,-4.754754235328873,-4.111908747627568,-0.6428454877013046,0.8647994289747258,2432
B136,FULL,MA,W,0.12,0.709610977201303,0.19334168879750252,-5.02367312634957,-4.07499127054729,-0.9486818558022803,0.8111577262409118,4439
B136,COMMON,MA,W,0.12,0.7190090324262588,0.17544234194870773,-4.715087836814069,-3.7386386731982357,-0.9764491636158334,0.7929096556819164,3934
B136,IS,MA,W,0.12,0.7272771865745292,0.20258744893476138,-4.499287096609361,-3.7910843176303777,-0.7082027789789835,0.842596668367155,2007
B136,OOS,MA,W,0.12,0.6950319960285787,0.18413419218817037,-5.455605451461265,-4.313066009280875,-1.1425394421803903,0.7905751337141939,2432
B136,FULL,MA,M,0.0,0.7062045537448247,0.19616804115474573,-4.234566053612432,-3.789978256372417,-0.44458779724001474,0.8950098329766883,4439
B136,COMMON,MA,M,0.0,0.7147634143813264,0.176976052619691,-4.243443797551283,-3.5758200004365914,-0.6676237971146914,0.8426693438240069,3934
B136,IS,MA,M,0.0,0.7131454061375594,0.20979200194908287,-3.5778578308577558,-3.5475514665713748,-0.030306364286381005,0.9915294665917133,2007
B136,OOS,MA,M,0.0,0.7004766381394719,0.18401432298362602,-4.778255446390811,-3.99652361596754,-0.7817318304232712,0.8363980663667235,2432
B136,FULL,MA,M,0.02,0.7075418500026309,0.19765594305735357,-4.134079983208272,-3.740882620708863,-0.39319736249940895,0.9048887868409681,4439
B136,COMMON,MA,M,0.02,0.7163487751201378,0.17878552245995225,-4.181490999370441,-3.5440781838289137,-0.6374128155415271,0.8475632697433774,3934
B136,IS,MA,M,0.02,0.7132662306063148,0.21360962989778173,-3.3922162184118365,-3.4770986058189512,0.08488238740711473,1.0250226937028368,2007
B136,OOS,MA,M,0.02,0.7028178237396402,0.18335873262285685,-4.749125399399934,-3.965704413031501,-0.7834209863684327,0.8350388923258543,2432
B136,FULL,MA,M,0.03,0.7076882765395931,0.19776299087633797,-4.110819889907336,-3.715628659560233,-0.3951912303471028,0.9038655934994002,4439
B136,COMMON,MA,M,0.03,0.7167946769821878,0.179452664152963,-4.10924075437773,-3.4907171270508908,-0.6185236273268391,0.8494798274674215,3934
B136,IS,MA,M,0.03,0.7142412944657671,0.21310333956946015,-3.316693994215747,-3.4176148912143267,0.10092089699857976,1.030428160443678,2007
B136,OOS,MA,M,0.03,0.702280420051998,0.18401260945725684,-4.769825427709318,-3.9707754780551108,-0.799049949654207,0.832478156325745,2432
B136,FULL,MA,M,0.05,0.6997961265897727,0.19931381424695296,-4.174374057845975,-3.8659449740517493,-0.30842908379422607,0.9261136928506645,4439
B136,COMMON,MA,M,0.05,0.7089653305490266,0.18163113451261487,-4.303824311286553,-3.675299571192814,-0.6285247400937388,0.8539613388851711,3934
B136,IS,MA,M,0.05,0.7086475449967665,0.21868091787087407,-3.2948231584437604,-3.532146589540419,0.23732343109665877,1.072029186297438,2007
B136,OOS,MA,M,0.05,0.6924915226659091,0.1815053698833927,-4.903822341366038,-4.15333686977537,-0.7504854715906673,0.8469590822530476,2432
B136,FULL,MA,M,0.08,0.7044363113514893,0.2023443748406462,-4.2150826116820195,-3.8907058595681443,-0.3243767521138752,0.923043797240208,4439
B136,COMMON,MA,M,0.08,0.7148094391724269,0.18524511751224595,-4.2846809512614215,-3.6724018782223755,-0.6122790730390459,0.8571004282457042,3934
B136,IS,MA,M,0.08,0.7181555451066708,0.21896499259329985,-3.2600033802541617,-3.511013847117739,0.2510104668635771,1.0769969958877796,2007
B136,OOS,MA,M,0.08,0.6931145588240842,0.1868107100508718,-5.006165876800495,-4.220353041841451,-0.7858128349590432,0.8430310033072124,2432
B136,FULL,MA,M,0.12,0.7088519344920452,0.19604315323121085,-4.641239888912341,-4.033916593509024,-0.607323295403317,0.8691463251330366,4439
B136,COMMON,MA,M,0.12,0.7198294971202647,0.17555569071161778,-4.602125508166743,-3.772174434836306,-0.8299510733304372,0.8196591831627278,3934
B136,IS,MA,M,0.12,0.7241464027845073,0.20853690497370786,-3.68429309187428,-3.6511396945400287,-0.03315339733425127,0.9910014223875481,2007
B136,OOS,MA,M,0.12,0.6962302248444417,0.18418795453833026,-5.432635298009658,-4.365279404176925,-1.0673558938327332,0.803528888783722,2432
B136,FULL,MA,Q,0.0,0.6955808251228096,0.22108277866738996,-4.764036023653917,-3.924121344470999,-0.8399146791829182,0.8236968244965702,4439
B136,COMMON,MA,Q,0.0,0.7066964105086996,0.20021996244386217,-4.551451434383003,-3.6031903930248355,-0.9482610413581671,0.7916574404826723,3934
B136,IS,MA,Q,0.0,0.6990065763944175,0.2323361973957783,-4.418719706556118,-3.919863752604247,-0.4988559539518711,0.8871039606310146,2007
B136,OOS,MA,Q,0.0,0.6927537351548337,0.21135172250092854,-5.047810037049394,-3.9271181763049112,-1.1206918607444827,0.777984541312184,2432
B136,FULL,MA,Q,0.02,0.6975789333481328,0.22036438398248465,-4.845242046667497,-3.88049919035951,-0.9647428563079874,0.8008886146417542,4439
B136,COMMON,MA,Q,0.02,0.7096050247014791,0.1996711700900961,-4.669815802772748,-3.576730553850793,-1.0930852489219545,0.7659254036801784,3934
B136,IS,MA,Q,0.02,0.7013131701418545,0.2315317745221684,-4.485097100888535,-3.838929110460576,-0.6461679904279594,0.8559299886060554,2007
B136,OOS,MA,Q,0.02,0.6944972667177874,0.21070163447042808,-5.14170525989488,-3.9148232003519468,-1.226882059542933,0.761386155462358,2432
B136,FULL,MA,Q,0.03,0.6972376024227283,0.21831247756071004,-5.0048463264628085,-3.942154818544874,-1.0626915079179344,0.7876675049343632,4439
B136,COMMON,MA,Q,0.03,0.7088533689540973,0.19800191816403323,-4.661510356183052,-3.573918860888181,-1.0875914952948706,0.7666868863967483,3934
B136,IS,MA,Q,0.03,0.7022111785523864,0.22828450196743044,-4.799296754993998,-3.888261910571855,-0.9110348444221428,0.8101732626818401,2007
B136,OOS,MA,Q,0.03,0.6931331750821756,0.20968493389539777,-5.174242591559053,-3.98655901992504,-1.1876835716340128,0.7704623332559768,2432
B136,FULL,MA,Q,0.05,0.6893751560221694,0.21564085237035258,-4.787514638623969,-4.0398084330681705,-0.7477062055557981,0.8438216356512898,4439
B136,COMMON,MA,Q,0.05,0.701507726547868,0.19521584596914365,-4.7723306136881805,-3.7827103371977033,-0.9896202764904771,0.792633755580133,3934
B136,IS,MA,Q,0.05,0.7000486789180873,0.23056804951784562,-4.199637204965367,-3.795275929021691,-0.40436127594367655,0.9037151886678242,2007
B136,OOS,MA,Q,0.05,0.6805668663625859,0.20211935645511173,-5.273330210587823,-4.247987431916211,-1.0253427786716118,0.805560672720073,2432
B136,FULL,MA,Q,0.08,0.6964892232083658,0.21447087130083564,-4.9026788558898415,-4.032983526057188,-0.8696953298326537,0.8226081382451058,4439
B136,COMMON,MA,Q,0.08,0.709799030066253,0.1939632123120393,-4.77027406571211,-3.7232034455480845,-1.0470706201640256,0.780500951152852,3934
B136,IS,MA,Q,0.08,0.7086867301588506,0.2302209937400487,-4.308101465943648,-3.6965552763404297,-0.6115461896032182,0.8580474033776582,2007
B136,OOS,MA,Q,0.08,0.6864232707208563,0.2000324887336011,-5.395880480350557,-4.323059124027306,-1.0728213563232503,0.801177702095145,2432
B136,FULL,MA,Q,0.12,0.7028323843969629,0.20548160561927503,-4.966743742613389,-4.142952390671062,-0.8237913519423268,0.8341385433529803,4439
B136,COMMON,MA,Q,0.12,0.7172052118594019,0.18076361200160612,-5.045391391487453,-3.8898649562816745,-1.1555264352057781,0.7709738758512622,3934
B136,IS,MA,Q,0.12,0.714690643006878,0.21792045322654144,-3.9617735306076485,-3.6681369025129307,-0.2936366280947178,0.9258825306832518,2007
B136,OOS,MA,Q,0.12,0.6930463954865604,0.19411920993647455,-5.803395756738694,-4.557690369788792,-1.2457053869499024,0.7853488820741832,2432
B136,FULL,MAVOL,W,0.0,0.6949065908960262,0.2013195362343075,-4.071727676706849,-3.5663056568686846,-0.5054220198381643,0.8758703774003517,4439
