kind,panel,mech,pair,seed,full_JACCARD_median,full_JACCARD_mean,full_JACCARD_p10,full_JACCARD_p90,full_OVERLAP_COEF_median,full_OVERLAP_COEF_mean,full_OVERLAP_COEF_p10,full_OVERLAP_COEF_p90,full_WEIGHT_L1_median,full_WEIGHT_L1_mean,full_WEIGHT_L1_p10,full_WEIGHT_L1_p90,H1_JACCARD_median,H1_JACCARD_mean,H1_JACCARD_p10,H1_JACCARD_p90,H1_OVERLAP_COEF_median,H1_OVERLAP_COEF_mean,H1_OVERLAP_COEF_p10,H1_OVERLAP_COEF_p90,H1_WEIGHT_L1_median,H1_WEIGHT_L1_mean,H1_WEIGHT_L1_p10,H1_WEIGHT_L1_p90,H2_JACCARD_median,H2_JACCARD_mean,H2_JACCARD_p10,H2_JACCARD_p90,H2_OVERLAP_COEF_median,H2_OVERLAP_COEF_mean,H2_OVERLAP_COEF_p10,H2_OVERLAP_COEF_p90,H2_WEIGHT_L1_median,H2_WEIGHT_L1_mean,H2_WEIGHT_L1_p10,H2_WEIGHT_L1_p90,OOS_JACCARD_median,OOS_JACCARD_mean,OOS_JACCARD_p10,OOS_JACCARD_p90,OOS_OVERLAP_COEF_median,OOS_OVERLAP_COEF_mean,OOS_OVERLAP_COEF_p10,OOS_OVERLAP_COEF_p90,OOS_WEIGHT_L1_median,OOS_WEIGHT_L1_mean,OOS_WEIGHT_L1_p10,OOS_WEIGHT_L1_p90,ret_rho,ret_rho_OOS
NULL,U56,NULL,M/H0 vs M/H5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,U56,NULL,W/H126 vs M/H0,6,0.25,0.24757281550134544,0.14285714285714285,0.3333333333333333,0.4,0.3887739032620922,0.25,0.5,0.3999999999999999,0.3887739032620922,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.24196865177210072,0.14285714285714285,0.3333333333333333,0.4,0.3791222313371616,0.25,0.5,0.3999999999999999,0.3791222313371616,0.25,0.5,0.9314533591718174,
NULL,U56,NULL,W/H0 vs M/H0,6,0.25,0.3116448572063094,0.14285714285714285,1.0,0.4,0.43736782902137233,0.25,1.0,0.3999999999999999,0.43736782902137233,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3055805233085678,0.14285714285714285,1.0,0.4,0.4296554552912223,0.25,1.0,0.3999999999999999,0.4296554552912223,0.25,1.0,0.9313646215020108,
NULL,U56,NULL,W/H126 vs W/H0,6,0.25,0.26056636257458354,0.14285714285714285,0.3333333333333333,0.4,0.3950843644544432,0.25,0.5,0.3999999999999999,0.3950843644544432,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.2558570515360959,0.14285714285714285,0.3333333333333333,0.35,0.38876127973748975,0.25,0.5,0.3500000000000001,0.38876127973748975,0.25,0.5,0.930672962883705,
NULL,U56,NULL,M/H0 vs M/H5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,
NULL,U56,NULL,W/H126 vs M/H0,7,0.21212121212121213,0.23346377715448108,0.14285714285714285,0.3333333333333333,0.35,0.3706636670416198,0.25,0.5,0.35,0.3706636670416198,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.2282762243865054,0.14285714285714285,0.2903225806451613,0.35,0.3611977030352748,0.25,0.45,0.35,0.36119770303527476,0.25,0.44999999999999996,0.9252165192929854,
NULL,U56,NULL,W/H0 vs M/H0,7,0.25,0.3073535368725507,0.14285714285714285,1.0,0.4,0.43175478065241846,0.25,1.0,0.3999999999999999,0.43175478065241846,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.30227515920265297,0.14285714285714285,1.0,0.35,0.42483593109105827,0.25,1.0,0.35,0.42483593109105827,0.25,1.0,0.9351825813406185,
NULL,U56,NULL,W/H126 vs W/H0,7,0.21212121212121213,0.2592068124345546,0.14285714285714285,0.3333333333333333,0.35,0.3930933633295838,0.25,0.5,0.35,0.3930933633295837,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.2510596358909282,0.14285714285714285,0.3333333333333333,0.35,0.3819934372436423,0.25,0.5,0.35,0.3819934372436423,0.25,0.5,0.9298810140393164,
NULL,U56,NULL,M/H0 vs M/H5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,
NULL,U56,NULL,W/H126 vs M/H0,8,0.21212121212121213,0.2303711681367674,0.14285714285714285,0.3333333333333333,0.35,0.36715410573678287,0.25,0.5,0.35,0.36715410573678287,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.23185669818837967,0.14285714285714285,0.2903225806451613,0.35,0.3669196062346185,0.25,0.45,0.35,0.3669196062346185,0.25,0.44999999999999996,0.9292603861936491,
NULL,U56,NULL,W/H0 vs M/H0,8,0.25,0.31213354738302673,0.14285714285714285,1.0,0.4,0.43780652418447696,0.25,1.0,0.3999999999999999,0.43780652418447685,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.30598489686854613,0.14285714285714285,1.0,0.4,0.4300246103363413,0.25,1.0,0.3999999999999999,0.4300246103363413,0.25,1.0,0.9354619608280961,
NULL,U56,NULL,W/H126 vs W/H0,8,0.21212121212121213,0.26001744437188407,0.14285714285714285,0.3333333333333333,0.35,0.3943757030371204,0.25,0.5,0.3500000000000001,0.39437570303712033,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.24949233903238516,0.14285714285714285,0.3333333333333333,0.35,0.38086546349466777,0.25,0.5,0.35,0.38086546349466777,0.25,0.5,0.9319779015704552,
NULL,U56,NULL,M/H0 vs M/H5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,
NULL,U56,NULL,W/H126 vs M/H0,9,0.21212121212121213,0.23576529282418113,0.14285714285714285,0.3333333333333333,0.35,0.3727671541057368,0.25,0.5,0.35,0.37276715410573674,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.2331763667886157,0.14285714285714285,0.3333333333333333,0.35,0.3674938474159147,0.25,0.5,0.35,0.3674938474159146,0.25,0.5,0.925048752181135,
NULL,U56,NULL,W/H0 vs M/H0,9,0.25,0.3121946526509584,0.14285714285714285,1.0,0.4,0.4379527559055118,0.25,1.0,0.3999999999999999,0.4379527559055118,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.3064031424023809,0.14285714285714285,1.0,0.35,0.4304142739950779,0.25,1.0,0.3500000000000001,0.4304142739950779,0.25,1.0,0.9351745731162571,
NULL,U56,NULL,W/H126 vs W/H0,9,0.21212121212121213,0.2600828521130618,0.14285714285714285,0.3333333333333333,0.35,0.39434195725534305,0.25,0.5,0.3500000000000001,0.39434195725534305,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.2529031580718413,0.14285714285714285,0.3333333333333333,0.35,0.385090237899918,0.25,0.5,0.35,0.3850902378999179,0.25,0.5,0.9290395169421148,
NULL,U56,NULL,M/H0 vs M/H5,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,U56,NULL,W/H126 vs M/H0,10,0.21212121212121213,0.23982849110182702,0.14285714285714285,0.3333333333333333,0.35,0.37912260967379074,0.25,0.5,0.3500000000000001,0.37912260967379074,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.23727029027682237,0.14285714285714285,0.2903225806451613,0.35,0.37329778506972927,0.25,0.45,0.35,0.37329778506972927,0.25,0.45,0.9273604439760998,
NULL,U56,NULL,W/H0 vs M/H0,10,0.25,0.3067884360414978,0.14285714285714285,1.0,0.4,0.43082114735658045,0.25,1.0,0.3999999999999999,0.4308211473565804,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3035471731270065,0.14285714285714285,1.0,0.4,0.4265791632485644,0.25,1.0,0.3999999999999999,0.4265791632485644,0.25,1.0,0.9340446846464143,
NULL,U56,NULL,W/H126 vs W/H0,10,0.21212121212121213,0.25776122304468607,0.14285714285714285,0.3333333333333333,0.35,0.39131608548931385,0.25,0.5,0.3500000000000001,0.39131608548931374,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.24872250685426006,0.14285714285714285,0.3333333333333333,0.35,0.37957342083675144,0.25,0.5,0.35,0.3795734208367514,0.25,0.5,0.9310614852702784,
NULL,U56,NULL,M/H0 vs M/H5,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,U56,NULL,W/H126 vs M/H0,11,0.21212121212121213,0.23927211495262987,0.17647058823529413,0.3333333333333333,0.35,0.37869516310461193,0.3,0.5,0.35,0.3786951631046119,0.29999999999999993,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.2321750564082063,0.14285714285714285,0.2903225806451613,0.35,0.36728876127973753,0.25,0.45,0.35,0.3672887612797375,0.25,0.44999999999999996,0.9273655077411969,
NULL,U56,NULL,W/H0 vs M/H0,11,0.25,0.3122707366781076,0.14285714285714285,1.0,0.4,0.43812148481439817,0.25,1.0,0.3999999999999999,0.43812148481439817,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.30303187551662936,0.14285714285714285,1.0,0.35,0.4261074651353568,0.25,1.0,0.35,0.4261074651353568,0.25,1.0,0.9354815824746975,
NULL,U56,NULL,W/H126 vs W/H0,11,0.21212121212121213,0.2607201646786068,0.14285714285714285,0.3333333333333333,0.35,0.3949831271091113,0.25,0.5,0.3500000000000001,0.3949831271091113,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.2521951884700586,0.14285714285714285,0.3333333333333333,0.35,0.3836341263330599,0.25,0.5,0.35,0.3836341263330598,0.25,0.5,0.932131694057178,
NULL,U56,NULL,M/H0 vs M/H5,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,U56,NULL,W/H126 vs M/H0,12,0.21212121212121213,0.2388217233837808,0.17647058823529413,0.3333333333333333,0.35,0.3780427446569179,0.3,0.5,0.35,0.37804274465691784,0.29999999999999993,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.23600467880617154,0.17647058823529413,0.2903225806451613,0.35,0.3721698113207547,0.3,0.45,0.35,0.37216981132075466,0.29999999999999993,0.44999999999999996,0.9299905896826943,
NULL,U56,NULL,W/H0 vs M/H0,12,0.25,0.3118438589441524,0.14285714285714285,1.0,0.4,0.4375140607424072,0.25,1.0,0.3999999999999999,0.4375140607424072,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.3056081834088243,0.14285714285714285,1.0,0.35,0.42953240360951594,0.25,1.0,0.3500000000000001,0.42953240360951594,0.25,1.0,0.9335907216924839,
NULL,U56,NULL,W/H126 vs W/H0,12,0.21212121212121213,0.26039141776640706,0.14285714285714285,0.3333333333333333,0.35,0.39463442069741284,0.25,0.5,0.3500000000000001,0.3946344206974127,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.25378479556321326,0.14285714285714285,0.3333333333333333,0.35,0.3857875307629204,0.25,0.5,0.35,0.3857875307629204,0.25,0.5,0.9314802174169012,
NULL,U56,NULL,M/H0 vs M/H5,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,U56,NULL,W/H126 vs M/H0,13,0.21212121212121213,0.2327153772668326,0.14285714285714285,0.3333333333333333,0.35,0.3695275590551181,0.25,0.5,0.35,0.369527559055118,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.23577156347338693,0.14285714285714285,0.3333333333333333,0.35,0.37030352748154227,0.25,0.5,0.35,0.3703035274815422,0.25,0.5,0.9244627906321455,
NULL,U56,NULL,W/H0 vs M/H0,13,0.25,0.3095735556806278,0.14285714285714285,1.0,0.4,0.43463442069741287,0.25,1.0,0.3999999999999999,0.43463442069741276,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.30347213596224015,0.14285714285714285,1.0,0.35,0.4266611977030352,0.25,1.0,0.35,0.4266611977030352,0.25,1.0,0.9355704232182381,
NULL,U56,NULL,W/H126 vs W/H0,13,0.21212121212121213,0.2579649258790151,0.14285714285714285,0.3333333333333333,0.35,0.39156355455568054,0.25,0.5,0.35,0.39156355455568054,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.2518106456565199,0.14285714285714285,0.3333333333333333,0.35,0.38326497128794096,0.25,0.5,0.35,0.3832649712879409,0.25,0.5,0.9280891488811975,
NULL,U56,NULL,M/H0 vs M/H5,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,U56,NULL,W/H126 vs M/H0,14,0.21212121212121213,0.23989731266953238,0.14285714285714285,0.3333333333333333,0.35,0.37851518560179975,0.25,0.5,0.3500000000000001,0.3785151856017997,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.24542466194495538,0.14285714285714285,0.3333333333333333,0.35,0.38215750615258404,0.25,0.5,0.35,0.38215750615258404,0.25,0.5,0.9240655273914465,
NULL,U56,NULL,W/H0 vs M/H0,14,0.25,0.30883807018099374,0.14285714285714285,1.0,0.4,0.43326209223847023,0.25,1.0,0.3999999999999999,0.4332620922384702,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.29882328445811224,0.14285714285714285,1.0,0.35,0.42020098441345355,0.25,1.0,0.35,0.42020098441345355,0.25,1.0,0.9288215692757538,
NULL,U56,NULL,W/H126 vs W/H0,14,0.25,0.25971824533622634,0.14285714285714285,0.3333333333333333,0.4,0.3937232845894263,0.25,0.5,0.3999999999999999,0.3937232845894263,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.2522319954123882,0.14285714285714285,0.3333333333333333,0.35,0.3839417555373257,0.25,0.5,0.35,0.3839417555373257,0.25,0.5,0.9274078794254518,
NULL,U56,NULL,M/H0 vs M/H5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,U56,NULL,W/H126 vs M/H0,15,0.21212121212121213,0.23682089912556398,0.14285714285714285,0.3333333333333333,0.35,0.37408323959505063,0.25,0.5,0.3500000000000001,0.3740832395950506,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.2385763457177085,0.14285714285714285,0.3333333333333333,0.35,0.37311320754716987,0.25,0.5,0.35,0.3731132075471698,0.2499999999999999,0.5,0.919084113627936,
NULL,U56,NULL,W/H0 vs M/H0,15,0.25,0.30911675262883614,0.14285714285714285,1.0,0.4,0.4342407199100113,0.25,1.0,0.3999999999999999,0.43424071991001123,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.30195630770263227,0.14285714285714285,1.0,0.35,0.425143560295324,0.25,1.0,0.35,0.425143560295324,0.25,1.0,0.931486919965833,
NULL,U56,NULL,W/H126 vs W/H0,15,0.21212121212121213,0.258655154337737,0.14285714285714285,0.3333333333333333,0.35,0.3922947131608549,0.25,0.5,0.35,0.39229471316085485,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.2490384505862147,0.14285714285714285,0.3333333333333333,0.35,0.37988105004101724,0.25,0.5,0.35,0.37988105004101724,0.25,0.5,0.9257449047754472,
NULL,U56,NULL,M/H0 vs M/H5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,U56,NULL,W/H126 vs M/H0,16,0.21212121212121213,0.23352346172555172,0.14285714285714285,0.3333333333333333,0.35,0.3703599550056243,0.25,0.5,0.35,0.37035995500562424,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.22914230438339298,0.14285714285714285,0.3333333333333333,0.35,0.36187448728465954,0.25,0.5,0.35,0.3618744872846595,0.25,0.4999999999999999,0.9240596904787287,
NULL,U56,NULL,W/H0 vs M/H0,16,0.25,0.3083203424820914,0.14285714285714285,1.0,0.4,0.43322834645669295,0.25,1.0,0.3999999999999999,0.4332283464566929,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.30146534410289993,0.14285714285714285,1.0,0.35,0.42442575881870387,0.25,1.0,0.3500000000000001,0.42442575881870387,0.25,1.0,0.9358631309864919,
NULL,U56,NULL,W/H126 vs W/H0,16,0.21212121212121213,0.25827514841560323,0.14285714285714285,0.3333333333333333,0.35,0.3917097862767154,0.25,0.5,0.35,0.3917097862767153,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.2498566212857945,0.14285714285714285,0.3333333333333333,0.35,0.38051681706316653,0.25,0.5,0.35,0.3805168170631665,0.25,0.5,0.9290838553297391,
NULL,U56,NULL,M/H0 vs M/H5,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,U56,NULL,W/H126 vs M/H0,17,0.21212121212121213,0.2395260540210482,0.14285714285714285,0.3333333333333333,0.35,0.37888638920134987,0.25,0.5,0.3500000000000001,0.37888638920134987,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.23361840733218192,0.14285714285714285,0.2903225806451613,0.35,0.36880639868744874,0.25,0.45,0.35,0.3688063986874487,0.25,0.44999999999999996,0.9265288037172579,
NULL,U56,NULL,W/H0 vs M/H0,17,0.25,0.3079152475713675,0.14285714285714285,1.0,0.4,0.4329021372328459,0.25,1.0,0.3999999999999999,0.4329021372328459,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.2997224161309433,0.14285714285714285,1.0,0.35,0.42221082854799014,0.25,1.0,0.35,0.42221082854799014,0.25,1.0,0.9377756043153189,
NULL,U56,NULL,W/H126 vs W/H0,17,0.25,0.26078505000097535,0.14285714285714285,0.3333333333333333,0.4,0.39563554555680536,0.25,0.5,0.3999999999999999,0.39563554555680536,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.25568782240105314,0.14285714285714285,0.3333333333333333,0.35,0.38849466776045943,0.25,0.5,0.35,0.3884946677604594,0.25,0.5,0.9317791682418713,
NULL,U56,NULL,M/H0 vs M/H5,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,U56,NULL,W/H126 vs M/H0,18,0.21212121212121213,0.238394246579367,0.14285714285714285,0.3333333333333333,0.35,0.3764791901012373,0.25,0.5,0.35,0.3764791901012373,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.23620016350293874,0.14285714285714285,0.3333333333333333,0.35,0.3711853978671042,0.25,0.5,0.35,0.37118539786710414,0.25,0.5,0.923872786399494,
NULL,U56,NULL,W/H0 vs M/H0,18,0.25,0.3083282678619082,0.14285714285714285,1.0,0.4,0.43291338582677164,0.25,1.0,0.3999999999999999,0.4329133858267716,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.3044025898235407,0.14285714285714285,1.0,0.35,0.42842493847415913,0.25,1.0,0.3500000000000001,0.42842493847415913,0.25,1.0,0.9312126934394237,
NULL,U56,NULL,W/H126 vs W/H0,18,0.21212121212121213,0.25707697768702864,0.14285714285714285,0.3333333333333333,0.35,0.3901012373453318,0.25,0.5,0.35,0.3901012373453318,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.24761273691844027,0.14285714285714285,0.3333333333333333,0.35,0.37748154224774405,0.25,0.5,0.35,0.37748154224774405,0.25,0.5,0.9322692961241849,
NULL,U56,NULL,M/H0 vs M/H5,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,
NULL,U56,NULL,W/H126 vs M/H0,19,0.21212121212121213,0.23631522171594452,0.14285714285714285,0.3333333333333333,0.35,0.37507311586051745,0.25,0.5,0.3500000000000001,0.3750731158605174,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.23772787438865098,0.17647058823529413,0.2903225806451613,0.35,0.3746308449548811,0.3,0.45,0.35,0.374630844954881,0.29999999999999993,0.44999999999999996,0.9192238346682302,
NULL,U56,NULL,W/H0 vs M/H0,19,0.25,0.309762930553667,0.14285714285714285,1.0,0.4,0.4350843644544432,0.25,1.0,0.3999999999999999,0.43508436445444315,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.30398186409288835,0.14285714285714285,1.0,0.35,0.42789171452009844,0.25,1.0,0.3500000000000001,0.4278917145200984,0.25,1.0,0.9318764957351579,
NULL,U56,NULL,W/H126 vs W/H0,19,0.25,0.26284546152709026,0.14285714285714285,0.3333333333333333,0.4,0.3982564679415073,0.25,0.5,0.3999999999999999,0.3982564679415073,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.21212121212121213,0.255730301530886,0.14285714285714285,0.3333333333333333,0.35,0.3889458572600492,0.25,0.5,0.35,0.38894585726004915,0.25,0.5,0.9265591316095177,
NULL,U56,NULL,M/H0 vs M/H5,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,B136,NULL,W/H126 vs M/H0,0,0.08108108108108109,0.09328777575067528,0.02564102564102564,0.14285714285714285,0.15,0.16192887688498764,0.05,0.25,0.1499999999999999,0.16192887688498758,0.04999999999999993,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09520221994104469,0.02564102564102564,0.14285714285714285,0.15,0.16036535303776683,0.05,0.25,0.1499999999999999,0.16036535303776678,0.04999999999999993,0.25,0.9118751250169514,
NULL,B136,NULL,W/H0 vs M/H0,0,0.08108108108108109,0.17849984859922918,0.02564102564102564,1.0,0.15,0.2397254107584965,0.05,1.0,0.1499999999999999,0.2397254107584965,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17623274075541914,0.02564102564102564,1.0,0.15,0.2362274220032841,0.05,1.0,0.1499999999999999,0.236227422003284,0.04999999999999993,1.0,0.918896221138626,
NULL,B136,NULL,W/H126 vs W/H0,0,0.08108108108108109,0.1201462748493978,0.02564102564102564,0.14285714285714285,0.15,0.18655187936079223,0.05,0.25,0.1499999999999999,0.18655187936079218,0.049999999999999954,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11879646913161225,0.02564102564102564,0.14285714285714285,0.15,0.18419540229885056,0.05,0.25,0.1499999999999999,0.18419540229885054,0.04999999999999993,0.25,0.9232718225495201,
NULL,B136,NULL,M/H0 vs M/H5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,
NULL,B136,NULL,W/H126 vs M/H0,1,0.08108108108108109,0.08465497826924191,0.02564102564102564,0.14285714285714285,0.15,0.14719783929777178,0.05,0.25,0.1499999999999999,0.14719783929777172,0.04999999999999993,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09175087168879967,0.02564102564102564,0.14285714285714285,0.15,0.1544745484400657,0.05,0.25,0.1499999999999999,0.1544745484400656,0.04999999999999993,0.25,0.9046075722814088,
NULL,B136,NULL,W/H0 vs M/H0,1,0.08108108108108109,0.1777132970098152,0.02564102564102564,1.0,0.15,0.2381949133468377,0.05,1.0,0.1499999999999999,0.23819491334683765,0.050000000000000044,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.17354689223922398,0.02564102564102564,1.0,0.15,0.23187602627257806,0.05,1.0,0.1499999999999999,0.23187602627257797,0.04999999999999993,1.0,0.9206783542404572,
NULL,B136,NULL,W/H126 vs W/H0,1,0.08108108108108109,0.11615856191471363,0.02564102564102564,0.14285714285714285,0.15,0.17993472878685574,0.05,0.25,0.1499999999999999,0.17993472878685568,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.11550453648281891,0.02564102564102564,0.14285714285714285,0.15,0.1786535303776683,0.05,0.25,0.1499999999999999,0.17865353037766826,0.050000000000000044,0.25,0.9076739311723013,
NULL,B136,NULL,M/H0 vs M/H5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
NULL,B136,NULL,W/H126 vs M/H0,2,0.08108108108108109,0.09195353394214928,0.02564102564102564,0.14285714285714285,0.15,0.15936304298897142,0.05,0.25,0.1499999999999999,0.15936304298897136,0.050000000000000044,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.08108108108108109,0.09559233023065017,0.02564102564102564,0.14285714285714285,0.15,0.16061165845648603,0.05,0.25,0.1499999999999999,0.160611658456486,0.050000000000000044,0.25,0.9202153625342158,
