window,bucket,comparand,cost,n_pool,exante_n_sel,exante_beat_sel,exante_n_uns,exante_beat_uns,exante_rate_sel,exante_rate_uns,exante_lift_pp,exante_medgap_sel,exante_medgap_uns,expost_n_sel,expost_beat_sel,expost_n_uns,expost_beat_uns,expost_rate_sel,expost_rate_uns,expost_lift_pp,expost_medgap_sel,expost_medgap_uns
2016-12-31,ALL,PATH,10.0,62,5,4,57,29,0.8,0.5087719298245614,29.122807017543863,0.019434912864155995,0.0003968296895140444,26,17,36,16,0.6538461538461539,0.4444444444444444,20.940170940170944,0.007109907362316759,-0.005053610427056876
2016-12-31,ALL,PATH,25.0,62,3,3,59,14,1.0,0.23728813559322035,76.27118644067797,0.024303003822238267,-0.013851573165452713,21,8,41,9,0.38095238095238093,0.21951219512195122,16.14401858304297,-0.004757141528170417,-0.015892758018099418
2016-12-31,ALL,CONST,10.0,62,5,3,57,27,0.6,0.47368421052631576,12.631578947368421,0.0011475029746419452,-0.0033228222901866555,26,18,36,12,0.6923076923076923,0.3333333333333333,35.8974358974359,0.013084998753460475,-0.012609068831232806
2016-12-31,ALL,CONST,25.0,62,3,2,59,14,0.6666666666666666,0.23728813559322035,42.93785310734462,0.024303003822238267,-0.011927391102609874,21,10,41,6,0.47619047619047616,0.14634146341463414,32.9849012775842,-0.001715713088060733,-0.017791410093670024
2019-12-31,NARROW,PATH,10.0,16,2,2,14,8,1.0,0.5714285714285714,42.85714285714286,0.014773119334133944,0.00398532689659592,6,4,10,6,0.6666666666666666,0.6,6.666666666666665,0.019583041813523328,0.00398532689659592
2019-12-31,NARROW,PATH,25.0,16,2,2,14,4,1.0,0.2857142857142857,71.42857142857143,0.010811527361960116,-0.012904290086138803,3,3,13,3,1.0,0.23076923076923078,76.92307692307692,0.028240566676259737,-0.012957229730421238
2019-12-31,NARROW,CONST,10.0,16,2,0,14,8,0.0,0.5714285714285714,-57.14285714285714,-0.008878983594157841,0.012050765910710193,6,4,10,4,0.6666666666666666,0.4,26.66666666666666,0.012371700179530376,-0.008225790302387348
2019-12-31,NARROW,CONST,25.0,16,2,0,14,7,0.0,0.5,-50.0,-0.012840575566331669,-0.005586596609562511,3,2,13,5,0.6666666666666666,0.38461538461538464,28.2051282051282,0.01650501372881985,-0.015765483642401268
2019-12-31,WIDE,PATH,10.0,45,4,3,41,22,0.75,0.5365853658536586,21.34146341463414,0.014773119334133944,0.0029396805400929704,24,17,21,8,0.7083333333333334,0.38095238095238093,32.73809523809524,0.014698189436916143,-0.04658344068189524
2019-12-31,WIDE,PATH,25.0,45,3,3,42,11,1.0,0.2619047619047619,73.80952380952381,0.014976427350672505,-0.013914797402763024,19,11,26,3,0.5789473684210527,0.11538461538461539,46.35627530364373,0.004803850196587911,-0.026680195171620236
2019-12-31,WIDE,CONST,10.0,45,4,1,41,21,0.25,0.5121951219512195,-26.21951219512195,-0.007876680382972512,0.003374006278598296,24,16,21,6,0.6666666666666666,0.2857142857142857,38.095238095238095,0.018783709597388953,-0.025868113401473103
2019-12-31,WIDE,CONST,25.0,45,3,1,42,16,0.3333333333333333,0.38095238095238093,-4.761904761904762,-0.00991566749026207,-0.01580818101704118,19,12,26,5,0.631578947368421,0.19230769230769232,43.92712550607287,0.013746092677899169,-0.02588294210171782
2019-12-31,ALL,PATH,10.0,62,4,3,58,30,0.75,0.5172413793103449,23.275862068965512,0.014773119334133944,0.002474895545581335,26,17,36,16,0.6538461538461539,0.4444444444444444,20.940170940170944,0.010915636921027594,-0.0022144410773837775
2019-12-31,ALL,PATH,25.0,62,3,3,59,19,1.0,0.3220338983050847,67.79661016949152,0.014976427350672505,-0.009678264688978144,21,11,41,11,0.5238095238095238,0.2682926829268293,25.551684088269454,0.004269130440289759,-0.010712185837674859
2019-12-31,ALL,CONST,10.0,62,4,1,58,25,0.25,0.43103448275862066,-18.103448275862068,-0.007876680382972512,-0.006278940778432385,26,16,36,10,0.6153846153846154,0.2777777777777778,33.76068376068376,0.017319777097254074,-0.011845526458072464
2019-12-31,ALL,CONST,25.0,62,3,1,59,20,0.3333333333333333,0.3389830508474576,-0.5649717514124297,-0.00991566749026207,-0.014293004771133822,21,12,41,9,0.5714285714285714,0.21951219512195122,35.19163763066202,0.0022955023796613627,-0.015765483642401268
