book,set,panel,epset,rung,base_pass4b,base_margin,minmargin,binding_strip,clause_pass,killed_by_clause,all_legs_pass4b_everystrip
B136-qroll-q0.12-w252-d1.00,GRID,B136,QUEUE2,25.0,False,-0.016872123879675044,-0.07219715024479872,COVID_TIGHT,False,False,False
B136-qroll-q0.12-w252-d1.00,GRID,B136,REAL5,10.0,True,0.011534600225323516,-0.043790426139800415,COVID_DD,False,True,False
B136-qroll-q0.12-w252-d1.00,GRID,B136,REAL5,25.0,False,-0.016872123879675044,-0.07219715024479897,COVID_DD,False,False,False
B136-qroll-q0.12-w252-d1.00,GRID,B136,PLACEBO3,10.0,True,0.011534600225323516,0.011534600225322433,PLACEBO_2013,True,False,True
B136-qroll-q0.12-w252-d1.00,GRID,B136,PLACEBO3,25.0,False,-0.016872123879675044,-0.0168721238796751,PLACEBO_2019,False,False,False
B136-qroll-q0.12-w504-d0.50,GRID,B136,QUEUE2,10.0,False,-0.03549705101454234,-0.03549705101454234,BEAR2022,False,False,False
B136-qroll-q0.12-w504-d0.50,GRID,B136,QUEUE2,25.0,False,-0.03705805546287008,-0.03705805546287008,BEAR2022,False,False,False
B136-qroll-q0.12-w504-d0.50,GRID,B136,REAL5,10.0,False,-0.03549705101454234,-0.03549705101454234,BEAR2022,False,False,False
B136-qroll-q0.12-w504-d0.50,GRID,B136,REAL5,25.0,False,-0.03705805546287008,-0.03705805546287008,BEAR2022,False,False,False
B136-qroll-q0.12-w504-d0.50,GRID,B136,PLACEBO3,10.0,False,-0.03549705101454234,-0.03549705101454245,PLACEBO_2017,False,False,False
B136-qroll-q0.12-w504-d0.50,GRID,B136,PLACEBO3,25.0,False,-0.03705805546287008,-0.037058055462870276,PLACEBO_2013,False,False,False
B136-qroll-q0.12-w504-d1.00,GRID,B136,QUEUE2,10.0,False,-0.04471372413097904,-0.04471372413097904,BEAR2022,False,False,False
B136-qroll-q0.12-w504-d1.00,GRID,B136,QUEUE2,25.0,False,-0.0470719671658317,-0.05915849952014024,COVID_TIGHT,False,False,False
B136-qroll-q0.12-w504-d1.00,GRID,B136,REAL5,10.0,False,-0.04471372413097904,-0.0447137241309791,DD_2015,False,False,False
B136-qroll-q0.12-w504-d1.00,GRID,B136,REAL5,25.0,False,-0.0470719671658317,-0.05915849952014049,COVID_DD,False,False,False
B136-qroll-q0.12-w504-d1.00,GRID,B136,PLACEBO3,10.0,False,-0.04471372413097904,-0.04471372413097924,PLACEBO_2013,False,False,False
B136-qroll-q0.12-w504-d1.00,GRID,B136,PLACEBO3,25.0,False,-0.0470719671658317,-0.04707196716583201,PLACEBO_2013,False,False,False
B136-qroll-q0.12-w1008-d0.50,GRID,B136,QUEUE2,10.0,True,0.029159827077775674,-0.00368032311329175,COVID_TIGHT,False,True,False
B136-qroll-q0.12-w1008-d0.50,GRID,B136,QUEUE2,25.0,True,0.025152361618402425,-0.012273519560590362,COVID_TIGHT,False,True,False
B136-qroll-q0.12-w1008-d0.50,GRID,B136,REAL5,10.0,True,0.029159827077775674,-0.003680323113292,COVID_DD,False,True,False
B136-qroll-q0.12-w1008-d0.50,GRID,B136,REAL5,25.0,True,0.025152361618402425,-0.012273519560590612,COVID_DD,False,True,False
B136-qroll-q0.12-w1008-d0.50,GRID,B136,PLACEBO3,10.0,True,0.029159827077775674,0.029159827077775702,PLACEBO_2013,True,False,True
B136-qroll-q0.12-w1008-d0.50,GRID,B136,PLACEBO3,25.0,True,0.025152361618402425,0.02515236161840223,PLACEBO_2013,True,False,True
B136-qroll-q0.12-w1008-d1.00,GRID,B136,QUEUE2,10.0,True,0.05164470325183193,-0.00368032311329175,COVID_TIGHT,False,True,False
B136-qroll-q0.12-w1008-d1.00,GRID,B136,QUEUE2,25.0,True,0.04305150680453332,-0.012273519560590362,COVID_TIGHT,False,True,False
B136-qroll-q0.12-w1008-d1.00,GRID,B136,REAL5,10.0,True,0.05164470325183193,-0.003680323113292,COVID_DD,False,True,False
B136-qroll-q0.12-w1008-d1.00,GRID,B136,REAL5,25.0,True,0.04305150680453332,-0.012273519560590612,COVID_DD,False,True,False
B136-qroll-q0.12-w1008-d1.00,GRID,B136,PLACEBO3,10.0,True,0.05164470325183193,0.051644703251831736,PLACEBO_2013,True,False,True
B136-qroll-q0.12-w1008-d1.00,GRID,B136,PLACEBO3,25.0,True,0.04305150680453332,0.043051506804533124,PLACEBO_2013,True,False,True
B136-qroll-q0.17-w252-d0.50,GRID,B136,QUEUE2,10.0,True,0.029159827077775896,-0.01267233342194124,COVID_TIGHT,False,True,False
B136-qroll-q0.17-w252-d0.50,GRID,B136,QUEUE2,25.0,True,0.02547065916423988,-0.025460030604642137,COVID_TIGHT,False,True,False
B136-qroll-q0.17-w252-d0.50,GRID,B136,REAL5,10.0,True,0.029159827077775896,-0.01267233342194124,COVID_TIGHT,False,True,False
B136-qroll-q0.17-w252-d0.50,GRID,B136,REAL5,25.0,True,0.02547065916423988,-0.025460030604642137,COVID_TIGHT,False,True,False
B136-qroll-q0.17-w252-d0.50,GRID,B136,PLACEBO3,10.0,True,0.029159827077775896,0.029159827077776007,PLACEBO_2017,True,False,True
B136-qroll-q0.17-w252-d0.50,GRID,B136,PLACEBO3,25.0,True,0.02547065916423988,0.02547065916423935,PLACEBO_2013,True,False,True
B136-qroll-q0.17-w252-d1.00,GRID,B136,QUEUE2,10.0,False,-0.026523577981766605,-0.08184860434689029,COVID_TIGHT,False,False,False
B136-qroll-q0.17-w252-d1.00,GRID,B136,QUEUE2,25.0,False,-0.052559917350770674,-0.10788494371589435,COVID_TIGHT,False,False,False
B136-qroll-q0.17-w252-d1.00,GRID,B136,REAL5,10.0,False,-0.026523577981766605,-0.08184860434689054,COVID_DD,False,False,False
B136-qroll-q0.17-w252-d1.00,GRID,B136,REAL5,25.0,False,-0.052559917350770674,-0.1078849437158946,COVID_DD,False,False,False
B136-qroll-q0.17-w252-d1.00,GRID,B136,PLACEBO3,10.0,False,-0.026523577981766605,-0.02652357798176666,PLACEBO_2019,False,False,False
B136-qroll-q0.17-w252-d1.00,GRID,B136,PLACEBO3,25.0,False,-0.052559917350770674,-0.052559917350771646,PLACEBO_2013,False,False,False
B136-qroll-q0.17-w504-d0.50,GRID,B136,QUEUE2,10.0,True,0.02915982707777623,-0.006592775886505475,COVID_TIGHT,False,True,False
B136-qroll-q0.17-w504-d0.50,GRID,B136,QUEUE2,25.0,True,0.025470659164239656,-0.01757489039645982,COVID_TIGHT,False,True,False
B136-qroll-q0.17-w504-d0.50,GRID,B136,REAL5,10.0,True,0.02915982707777623,-0.006592775886505725,COVID_DD,False,True,False
B136-qroll-q0.17-w504-d0.50,GRID,B136,REAL5,25.0,True,0.025470659164239656,-0.017574890396460596,COVID_WIDE,False,True,False
B136-qroll-q0.17-w504-d0.50,GRID,B136,PLACEBO3,10.0,True,0.02915982707777623,0.029159827077775674,PLACEBO_2017,True,False,True
B136-qroll-q0.17-w504-d0.50,GRID,B136,PLACEBO3,25.0,True,0.025470659164239656,0.02547065916423924,PLACEBO_2013,True,False,True
B136-qroll-q0.17-w504-d1.00,GRID,B136,QUEUE2,10.0,True,0.049221983177249934,-0.006103043187873747,COVID_TIGHT,False,True,False
B136-qroll-q0.17-w504-d1.00,GRID,B136,QUEUE2,25.0,False,0.03034869131888221,-0.02497633504624147,COVID_TIGHT,False,False,False
B136-qroll-q0.17-w504-d1.00,GRID,B136,REAL5,10.0,True,0.049221983177249934,-0.006103043187873997,COVID_DD,False,True,False
B136-qroll-q0.17-w504-d1.00,GRID,B136,REAL5,25.0,False,0.03034869131888221,-0.02497633504624172,COVID_DD,False,False,False
B136-qroll-q0.17-w504-d1.00,GRID,B136,PLACEBO3,10.0,True,0.049221983177249934,0.017111737019898626,PLACEBO_2019,True,False,True
B136-qroll-q0.17-w504-d1.00,GRID,B136,PLACEBO3,25.0,False,0.03034869131888221,0.0011835774310867408,PLACEBO_2019,False,False,False
B136-qroll-q0.17-w1008-d0.50,GRID,B136,QUEUE2,10.0,True,0.025031689296354603,-0.00368032311329175,COVID_TIGHT,False,True,False
B136-qroll-q0.17-w1008-d0.50,GRID,B136,QUEUE2,25.0,True,0.01772966767165099,-0.012273519560590362,COVID_TIGHT,False,True,False
B136-qroll-q0.17-w1008-d0.50,GRID,B136,REAL5,10.0,True,0.025031689296354603,-0.003680323113292,COVID_DD,False,True,False
B136-qroll-q0.17-w1008-d0.50,GRID,B136,REAL5,25.0,True,0.01772966767165099,-0.012273519560590612,COVID_DD,False,True,False
B136-qroll-q0.17-w1008-d0.50,GRID,B136,PLACEBO3,10.0,True,0.025031689296354603,0.025031689296354603,PLACEBO_2017,True,False,True
B136-qroll-q0.17-w1008-d0.50,GRID,B136,PLACEBO3,25.0,True,0.01772966767165099,0.017729667671650795,PLACEBO_2013,True,False,True
B136-qroll-q0.17-w1008-d1.00,GRID,B136,QUEUE2,10.0,True,0.040941987514780204,-0.00368032311329175,COVID_TIGHT,False,True,False
B136-qroll-q0.17-w1008-d1.00,GRID,B136,QUEUE2,25.0,True,0.03840052402313224,-0.012273519560590362,COVID_TIGHT,False,True,False
B136-qroll-q0.17-w1008-d1.00,GRID,B136,REAL5,10.0,True,0.040941987514780204,-0.003680323113292,COVID_DD,False,True,False
B136-qroll-q0.17-w1008-d1.00,GRID,B136,REAL5,25.0,True,0.03840052402313224,-0.012273519560590612,COVID_DD,False,True,False
B136-qroll-q0.17-w1008-d1.00,GRID,B136,PLACEBO3,10.0,True,0.040941987514780204,0.04094198751478001,PLACEBO_2013,True,False,True
B136-qroll-q0.17-w1008-d1.00,GRID,B136,PLACEBO3,25.0,True,0.03840052402313224,0.03840052402313182,PLACEBO_2013,True,False,True
