panel,tape,target,T_trade,cost,h,turn_py,cal_turn_lo,cal_turn_hi,inside_ladder,d_oos_Sharpe,d_oos_MaxDD,d_oos_CAGR,d_full_Sharpe,d_full_MaxDD
B136,CRASH_PT,0.08,W,10,0.05,4.349919335256088,1.6533035019455606,5.643950041649955,True,0.02651856994500701,0.002653998084235415,0.0010266369467976932,0.020083655106826193,0.0026539980842345823
B136,CRASH_PT,0.08,W,10,0.08,3.803726800389445,1.6533035019455606,5.643950041649955,True,0.0064547072797203064,-0.0020857596810322093,3.129956461848937e-05,0.0016460589427296224,-0.0020857596810326118
B136,CRASH_PT,0.08,W,10,0.12,3.4421003465069813,1.6533035019455606,5.643950041649955,True,0.024888229808748497,0.004937122418989831,0.00059388368454244,0.004173860596348833,0.00493712241898972
B136,CRASH_PT,0.08,W,10,0.16,3.060107722316555,1.6533035019455606,5.643950041649955,True,0.030579859942304388,0.008752382908912795,-0.0036292946043417207,0.002479535456256343,0.008752382908913503
B136,CRASH_PT,0.08,W,10,0.2,2.508585062062151,1.6533035019455606,5.643950041649955,True,0.07179966482349442,0.02816288171689138,-0.006238119822623955,0.00594853811014584,0.028162881716892407
B136,CRASH_PT,0.08,W,10,0.25,2.46521165987543,1.6533035019455606,5.643950041649955,True,0.0004353462680393161,0.033420914915380906,-0.01594316956881925,-0.02347106788958908,0.033420914915380906
B136,CRASH_PT,0.08,W,25,0.01,5.40707789985529,1.6533035019455606,5.643950041649955,True,0.0022415312854691116,0.0009473357804794802,-6.435896194705026e-05,0.0002983671667711185,0.000947335780478259
B136,CRASH_PT,0.08,W,25,0.02,5.141669826506046,1.6533035019455606,5.643950041649955,True,0.00022994958131627996,0.0016521744444892988,-0.0005361633735671556,0.003989080116402199,0.0016521744444878556
B136,CRASH_PT,0.08,W,25,0.03,4.790862908015336,1.6533035019455606,5.643950041649955,True,0.009636665896139096,0.003897131017557287,0.0001121584677884202,0.005883780667899741,0.003897131017555955
B136,CRASH_PT,0.08,W,25,0.05,4.349919335256088,1.6533035019455606,5.643950041649955,True,0.026044024442571923,0.0026183384331539827,0.0010223709344568122,0.01984090064151456,0.0026183384331538717
B136,CRASH_PT,0.08,W,25,0.08,3.803726800389445,1.6533035019455606,5.643950041649955,True,0.006988143070287167,0.0001530008689898943,5.4522035402085334e-05,0.0019641170839537203,0.00015300086898911713
B136,CRASH_PT,0.08,W,25,0.12,3.4421003465069813,1.6533035019455606,5.643950041649955,True,0.02447272657496402,0.004885690169537257,0.0005915628994303673,0.003573150776643663,0.004885690169536314
B136,CRASH_PT,0.08,W,25,0.16,3.060107722316555,1.6533035019455606,5.643950041649955,True,0.02629285054917796,0.00881363660774083,-0.003813551247533631,-0.0002406515615991367,0.00881363660774083
B136,CRASH_PT,0.08,W,25,0.2,2.508585062062151,1.6533035019455606,5.643950041649955,True,0.07043773320110924,0.028132271616999688,-0.006041905184433316,0.0025377414202039095,0.028132271617000576
B136,CRASH_PT,0.08,W,25,0.25,2.46521165987543,1.6533035019455606,5.643950041649955,True,0.0015701262056375676,0.03321454693396175,-0.015451077283022863,-0.026390230070808318,0.03321454693396353
B136,CRASH_PT,0.08,W,50,0.01,5.40707789985529,1.6533035019455606,5.643950041649955,True,0.0024641733770736085,0.0010612096463253617,-3.475993255963594e-05,0.00015231157142825413,0.0010612096463254728
B136,CRASH_PT,0.08,W,50,0.02,5.141669826506046,1.6533035019455606,5.643950041649955,True,0.00036495771578115566,0.0019649606494835242,-0.0005040812176564796,0.0037309781874045322,0.0019649606494847455
B136,CRASH_PT,0.08,W,50,0.03,4.790862908015336,1.6533035019455606,5.643950041649955,True,0.009086515214631774,0.003873190952372582,7.431457527923291e-05,0.005604957131792432,0.0038731909523750246
B136,CRASH_PT,0.08,W,50,0.05,4.349919335256088,1.6533035019455606,5.643950041649955,True,0.025238498856142932,0.002543322727931438,0.0010115353754905076,0.019373448094406776,0.002543322727931327
B136,CRASH_PT,0.08,W,50,0.08,3.803726800389445,1.6533035019455606,5.643950041649955,True,0.007786269000981116,0.0038960238223791632,9.145714445682462e-05,0.002411392002136692,0.003896023822379052
B136,CRASH_PT,0.08,W,50,0.12,3.4421003465069813,1.6533035019455606,5.643950041649955,True,0.023767479589484664,0.004789694017489979,0.0005875012940861069,0.0025380304817859134,0.004789694017488827
B136,CRASH_PT,0.08,W,50,0.16,3.060107722316555,1.6533035019455606,5.643950041649955,True,0.019170324672079575,0.007341044267832886,-0.004116397723680568,-0.004687979969843159,0.007341044267832053
B136,CRASH_PT,0.08,W,50,0.2,2.508585062062151,1.6533035019455606,5.643950041649955,True,0.0682122948027779,0.0280815681324523,-0.005718417299757916,-0.0030309245912294447,0.02788083258381191
B136,CRASH_PT,0.08,W,50,0.25,2.46521165987543,1.6533035019455606,5.643950041649955,True,0.003407938122187648,0.032871443831412606,-0.014638834205959989,-0.03122334134241389,0.03287144383141122
B136,CRASH_PT,0.1,M,0,0.01,4.1635602855758425,1.1495353056760718,4.3890265288993815,True,0.003942570576411564,0.0011483928921407621,6.959385968710596e-05,0.004338395360510505,0.0012032956915338927
B136,CRASH_PT,0.1,M,0,0.02,3.872784044176802,1.1495353056760718,4.3890265288993815,True,0.010981980773534739,0.003967190417017638,0.00022507085143377847,0.01001351810134321,0.002299137323853215
B136,CRASH_PT,0.1,M,0,0.03,3.6564603667315683,1.1495353056760718,4.3890265288993815,True,0.010840644119554543,0.00037961298946717625,-2.296167927379189e-06,0.013668662384025199,0.0021898603048249032
B136,CRASH_PT,0.1,M,0,0.05,3.249794950395486,1.1495353056760718,4.3890265288993815,True,0.03646113461438971,0.005232904637856264,0.002765941943274647,0.02341490794356549,0.002507175380943652
B136,CRASH_PT,0.1,M,0,0.08,2.6799022012132134,1.1495353056760718,4.3890265288993815,True,0.02906556204759636,0.004380399878483307,-0.001766981779443233,0.024201706467052553,0.004380399878485389
B136,CRASH_PT,0.1,M,0,0.12,2.3701008606770637,1.1495353056760718,4.3890265288993815,True,-0.024570207172242897,0.00012821134166629555,-0.008171555229068012,-0.04546916955971425,0.00012821134166568493
B136,CRASH_PT,0.1,M,0,0.16,1.9639281622553544,1.1495353056760718,4.3890265288993815,True,-0.026597510122638557,-0.0003231456110042441,-0.013555733851895513,-0.0401536021623119,-0.00032314561100402206
B136,CRASH_PT,0.1,M,0,0.2,1.7626044756622703,1.1495353056760718,4.3890265288993815,True,0.01435804003320107,0.013528625151428053,-0.010271356009316779,0.005750968649446575,0.013528625151428136
B136,CRASH_PT,0.1,M,0,0.25,1.8062618070960754,1.1495353056760718,4.3890265288993815,True,-0.025823492457639485,0.003931452586863865,-0.008562046682137031,-0.05041548130090101,0.003931452586865308
B136,CRASH_PT,0.1,M,10,0.01,4.1635602855758425,1.1495353056760718,4.3890265288993815,True,0.004172826321065637,0.0010599841727927106,0.00010411581761282651,0.004258352598927262,0.0013612810397291703
B136,CRASH_PT,0.1,M,10,0.02,3.872784044176802,1.1495353056760718,4.3890265288993815,True,0.011262223449592046,0.004282757637247281,0.0002862124202744898,0.009770421994219847,0.0026679982825870557
B136,CRASH_PT,0.1,M,10,0.03,3.6564603667315683,1.1495353056760718,4.3890265288993815,True,0.011257028137199976,0.0009132588665171082,7.1636103163214e-05,0.013441978498613283,0.0018939782416117351
B136,CRASH_PT,0.1,M,10,0.05,3.249794950395486,1.1495353056760718,4.3890265288993815,True,0.03687174332617826,0.0053696045925061,0.0028290725220692647,0.0231918245244207,0.0033122128181553995
B136,CRASH_PT,0.1,M,10,0.08,2.6799022012132134,1.1495353056760718,4.3890265288993815,True,0.028214432439553683,0.00392031906259345,-0.0017629593929417986,0.02329815033557625,0.003920319062593602
B136,CRASH_PT,0.1,M,10,0.12,2.3701008606770637,1.1495353056760718,4.3890265288993815,True,-0.025024670656675463,-0.00030284720408443877,-0.008144724234226935,-0.046341604352064136,-0.0003028472040827318
B136,CRASH_PT,0.1,M,10,0.16,1.9639281622553544,1.1495353056760718,4.3890265288993815,True,-0.027827659683099082,-0.0009104849136571946,-0.01358087189330448,-0.041528161013228315,-0.0009104849136558624
B136,CRASH_PT,0.1,M,10,0.2,1.7626044756622703,1.1495353056760718,4.3890265288993815,True,0.013500733761618422,0.013492264177484975,-0.010226666906801213,0.004497801987694894,0.013492264177485003
B136,CRASH_PT,0.1,M,10,0.25,1.8062618070960754,1.1495353056760718,4.3890265288993815,True,-0.02763519986294294,0.002997373129160097,-0.008727841876352005,-0.05135583727382076,0.002997373129160319
B136,CRASH_PT,0.1,M,25,0.01,4.1635602855758425,1.1495353056760718,4.3890265288993815,True,0.004521850280751583,0.0009279698241417,0.00015508342533432362,0.0041407500058994184,0.0009279698241427686
B136,CRASH_PT,0.1,M,25,0.02,3.872784044176802,1.1495353056760718,4.3890265288993815,True,0.01169609165116725,0.00422232661907225,0.0003765735007497939,0.009415839468087661,0.003558688535585511
B136,CRASH_PT,0.1,M,25,0.03,3.6564603667315683,1.1495353056760718,4.3890265288993815,True,0.011889583838041062,0.0010331381643407522,0.00018104817438324705,0.013108382461403778,0.0010331381643420012
B136,CRASH_PT,0.1,M,25,0.05,3.249794950395486,1.1495353056760718,4.3890265288993815,True,0.03749707681902614,0.004982849403591269,0.0029227803616665438,0.022858059918682505,0.004601595693402044
B136,CRASH_PT,0.1,M,25,0.08,2.6799022012132134,1.1495353056760718,4.3890265288993815,True,0.026971135398431212,0.0032325518673763654,-0.0017572762932928088,0.02197512488848541,0.0032325518673754217
B136,CRASH_PT,0.1,M,25,0.12,2.3701008606770637,1.1495353056760718,4.3890265288993815,True,-0.025686729488812343,-0.0009482211790486084,-0.008104965791591784,-0.047618257568439404,-0.0009482211790473871
B136,CRASH_PT,0.1,M,25,0.16,1.9639281622553544,1.1495353056760718,4.3890265288993815,True,-0.02965635684268708,-0.0017891907235284277,-0.01361797589872571,-0.0435539652793715,-0.0017891907235283167
B136,CRASH_PT,0.1,M,25,0.2,1.7626044756622703,1.1495353056760718,4.3890265288993815,True,0.01224296533813063,0.013437885197140426,-0.010159683073361209,0.002651732855978306,0.013437885197140481
B136,CRASH_PT,0.1,M,25,0.25,1.8062618070960754,1.1495353056760718,4.3890265288993815,True,-0.030355859883589575,0.0015997577026194976,-0.008975464550080359,-0.05274646022675644,0.0015997577026211074
B136,CRASH_PT,0.1,M,50,0.01,4.1635602855758425,1.1495353056760718,4.3890265288993815,True,0.005112394497060135,0.0007095434108486121,0.0002378828376806974,0.003950572137826791,0.0007095434108508047
B136,CRASH_PT,0.1,M,50,0.02,3.872784044176802,1.1495353056760718,4.3890265288993815,True,0.012453393668854451,0.004119445262195154,0.0005236159155355413,0.008849948355440285,0.0041194452621957645
B136,CRASH_PT,0.1,M,50,0.03,3.6564603667315683,1.1495353056760718,4.3890265288993815,True,0.012963020141846693,0.00095591906253914,0.000359484255778475,0.012567269326207775,0.000955919062541416
B136,CRASH_PT,0.1,M,50,0.05,3.249794950395486,1.1495353056760718,4.3890265288993815,True,0.03856067546068598,0.004343904091262646,0.003076351519512077,0.02229981153916971,0.004343904091263562
B136,CRASH_PT,0.1,M,50,0.08,2.6799022012132134,1.1495353056760718,4.3890265288993815,True,0.024983993973760832,0.0020925321011786013,-0.0017487268404853262,0.019850297886556678,0.0020925321011792952
B136,CRASH_PT,0.1,M,50,0.12,2.3701008606770637,1.1495353056760718,4.3890265288993815,True,-0.026741495886295485,-0.0020206026192168824,-0.008039988657743746,-0.049664706062945374,-0.0020206026192170212
B136,CRASH_PT,0.1,M,50,0.16,1.9639281622553544,1.1495353056760718,4.3890265288993815,True,-0.03266536571000134,-0.0032475701056676187,-0.013678216761751738,-0.04683975134553209,-0.0032475701056677297
B136,CRASH_PT,0.1,M,50,0.2,1.7626044756622703,1.1495353056760718,4.3890265288993815,True,0.010218136881498419,0.013347686612146664,-0.010048176310413215,-0.00033850074932684215,0.013347686612145748
B136,CRASH_PT,0.1,M,50,0.25,1.8062618070960754,1.1495353056760718,4.3890265288993815,True,-0.03489829028229141,-0.000720277111458334,-0.009385324815599061,-0.055012084987682064,-0.0007202771114591389
B136,CRASH_PT,0.1,W,0,0.01,4.445966758615488,1.6677549920906944,4.625912268305337,True,0.0039053884045205933,0.0007430533621786972,0.0002048648910047135,0.004083922817265773,0.0006939928690639918
B136,CRASH_PT,0.1,W,0,0.02,4.204616307593202,1.6677549920906944,4.625912268305337,True,0.007978291293793127,0.0035712623281681233,0.00011053808787223063,0.007767183218372553,0.0020395120701175995
B136,CRASH_PT,0.1,W,0,0.03,3.9829425534378453,1.6677549920906944,4.625912268305337,True,0.014098982461284049,0.002515317650384069,0.0006441466775344296,0.012140970179301824,0.002336832701844746
B136,CRASH_PT,0.1,W,0,0.05,3.6120218007556932,1.6677549920906944,4.625912268305337,True,0.02920470267097164,0.0037555999697173187,0.0022704695198015323,0.02051894458907455,0.002198205456995561
B136,CRASH_PT,0.1,W,0,0.08,3.108123361932702,1.6677549920906944,4.625912268305337,True,0.03591773580240942,0.005565925527075563,0.0010381079700547136,0.036413683983065326,0.005609651102431348
B136,CRASH_PT,0.1,W,0,0.12,2.8092562878207454,1.6677549920906944,4.625912268305337,True,-0.019427747438123477,0.007356445878819132,-0.008986772991769754,-0.030545710460934572,0.007356445878819298
B136,CRASH_PT,0.1,W,0,0.16,2.3610795262567947,1.6677549920906944,4.625912268305337,True,-0.01482359066664074,0.011085620447812139,-0.017614212494698495,-0.01047979361561735,0.011085620447814193
B136,CRASH_PT,0.1,W,0,0.2,2.1103867742389877,1.6677549920906944,4.625912268305337,True,0.009550773169139548,0.026313865345259535,-0.018962070737095826,0.00951762815053403,0.026313865345259174
B136,CRASH_PT,0.1,W,0,0.25,2.0633375756347956,1.6677549920906944,4.625912268305337,True,0.07969275963994216,0.032474440210589955,-0.004874093773743926,0.0381962456208913,0.031444553254784735
B136,CRASH_PT,0.1,W,10,0.01,4.445966758615488,1.6677549920906944,4.625912268305337,True,0.003983625941134106,0.0006611935879508868,0.0002178337106722994,0.004025638493907691,0.0008011604953857554
B136,CRASH_PT,0.1,W,10,0.02,4.204616307593202,1.6677549920906944,4.625912268305337,True,0.008061896717334038,0.0035411376160507657,0.00014281029315418858,0.007558977936509725,0.0022327109178231913
B136,CRASH_PT,0.1,W,10,0.03,3.9829425534378453,1.6677549920906944,4.625912268305337,True,0.014055500460697257,0.002451380982990997,0.0006575717675604553,0.01193594573294221,0.002696902612738028
B136,CRASH_PT,0.1,W,10,0.05,3.6120218007556932,1.6677549920906944,4.625912268305337,True,0.028894900551160285,0.0034653102804618335,0.002248704553467984,0.020349241449078237,0.002835223636256712
B136,CRASH_PT,0.1,W,10,0.08,3.108123361932702,1.6677549920906944,4.625912268305337,True,0.035326285439630345,0.005483765233299201,0.0010565847106029647,0.035860905209197824,0.00549990919252398
B136,CRASH_PT,0.1,W,10,0.12,2.8092562878207454,1.6677549920906944,4.625912268305337,True,-0.020282125857494115,0.006613844619900333,-0.008952763266144387,-0.03191284731593158,0.006613844619899251
B136,CRASH_PT,0.1,W,10,0.16,2.3610795262567947,1.6677549920906944,4.625912268305337,True,-0.01591842892973072,0.010126674492587251,-0.017482724492345447,-0.012544132251639306,0.010126674492585391
B136,CRASH_PT,0.1,W,10,0.2,2.1103867742389877,1.6677549920906944,4.625912268305337,True,0.009652554383579703,0.026184301811542465,-0.018687390635902884,0.007449283480992053,0.026184301811541272
B136,CRASH_PT,0.1,W,10,0.25,2.0633375756347956,1.6677549920906944,4.625912268305337,True,0.07933255723891741,0.03216369254626694,-0.0047556726227711565,0.03653276821961704,0.030222552702070665
B136,CRASH_PT,0.1,W,25,0.01,4.445966758615488,1.6677549920906944,4.625912268305337,True,0.004102481557000548,0.0005390019368628901,0.00023673491177955697,0.003939892097507558,0.0005390019368625293
B136,CRASH_PT,0.1,W,25,0.02,4.204616307593202,1.6677549920906944,4.625912268305337,True,0.008195356003021681,0.0034948899052368587,0.000190085410877866,0.007256047521692732,0.0034948899052364146
B136,CRASH_PT,0.1,W,25,0.03,3.9829425534378453,1.6677549920906944,4.625912268305337,True,0.01399359044680848,0.0022832680667190103,0.0006766924310255273,0.011634116886805268,0.0022832680667208838
B136,CRASH_PT,0.1,W,25,0.05,3.6120218007556932,1.6677549920906944,4.625912268305337,True,0.02843556886736387,0.003031903705670441,0.00221555373351362,0.020094637828876216,0.0030319037056712878
B136,CRASH_PT,0.1,W,25,0.08,3.108123361932702,1.6677549920906944,4.625912268305337,True,0.03446754474891822,0.004688888613092093,0.0010841552215383188,0.03505389156892291,0.004688888613092745
B136,CRASH_PT,0.1,W,25,0.12,2.8092562878207454,1.6677549920906944,4.625912268305337,True,-0.021544643990545342,0.0055043689830863995,-0.008901766903055192,-0.033918308312362644,0.0055043689830859555
B136,CRASH_PT,0.1,W,25,0.16,2.3610795262567947,1.6677549920906944,4.625912268305337,True,-0.017538710383362854,0.0086925171410549,-0.0172863463998727,-0.015612611775267515,0.008692517141054484
B136,CRASH_PT,0.1,W,25,0.2,2.1103867742389877,1.6677549920906944,4.625912268305337,True,0.009814373629387196,0.02599017204454704,-0.018277213547621712,0.004356424476227527,0.02599017204454654
B136,CRASH_PT,0.1,W,25,0.25,2.0633375756347956,1.6677549920906944,4.625912268305337,True,0.07878975377072361,0.031698219020327406,-0.0045789916013907195,0.034046050419088036,0.028394469098782626
B136,CRASH_PT,0.1,W,50,0.01,4.445966758615488,1.6677549920906944,4.625912268305337,True,0.004304138644409816,0.00033693196695905314,0.0002667879140950957,0.00380112240178887,0.0003369319669586368
B136,CRASH_PT,0.1,W,50,0.02,4.204616307593202,1.6677549920906944,4.625912268305337,True,0.008438355922399277,0.0034149103255349533,0.0002659003208964894,0.006775338233873773,0.0034149103255323443
B136,CRASH_PT,0.1,W,50,0.03,3.9829425534378453,1.6677549920906944,4.625912268305337,True,0.013898372452286534,0.0020024883859755815,0.0007058932720763189,0.011145193940927722,0.0020024883859746656
B136,CRASH_PT,0.1,W,50,0.05,3.6120218007556932,1.6677549920906944,4.625912268305337,True,0.027682762703269415,0.0023148778219516386,0.0021589905944410515,0.01966772336403788,0.0023148778219532207
