panel,family,state,side,q,w,depth,cadence,gross,kind,rate,nswitch_real,sw_ratio,nruns,mean_runlen,degenerate,same_multiset,sd_runlen_ratio,excess_0bps,excess_10bps,excess_25bps,share_pos_0bps,share_pos_10bps,share_pos_25bps,excess_IS,excess_OOS
U56,VOL20-LO,VOL20,LO,0.17,2016,0.5,W,0.75,RAND,0.23694869486948694,68,23.48235294117647,34,30.970588235294116,False,0.0,0.02310499462109849,-0.04488475378426415,0.32156485145614405,0.8689825687000841,0.2,1.0,1.0,0.36568988326412083,0.26572761300798486
U56,VOL20-LO,VOL20,LO,0.17,2016,0.5,W,0.75,SWITCHMATCH,0.23694869486948694,68,1.0,34,30.970588235294116,False,0.0,1.048550034240009,0.006625327047794838,0.005306292290855608,0.002572271753289279,0.6,0.6,0.6,0.00166558734055261,-0.047082256504892395
U56,VOL20-LO,VOL20,LO,0.17,2016,0.5,W,0.75,RUNPERM,0.23694869486948694,68,1.0,34,30.970588235294116,False,1.0,1.0,-0.019245642185256484,-0.020584369169499628,-0.022574257699053413,0.4,0.4,0.3,-0.019592801075828614,-0.029905719124612817
U56,VOL20-LO,VOL20,LO,0.17,2016,0.5,W,0.75,BLOCK,0.23694869486948694,68,1.0,34,30.970588235294116,False,0.9,0.9984418296053648,-0.007021486621185291,-0.009680828957613297,-0.013654454760480383,0.4,0.4,0.4,0.08587488024497242,-0.05162049793840817
U56,VOL20-LO,VOL20,LO,0.17,2016,0.5,W,1.0,RAND,0.23694869486948694,68,23.49411764705882,34,30.970588235294116,False,0.0,0.022905238321685735,-0.010685634797050314,0.34880502931284557,0.8841833738613833,0.3,1.0,1.0,0.36560523098157627,0.2886957683950774
U56,VOL20-LO,VOL20,LO,0.17,2016,0.5,W,1.0,SWITCHMATCH,0.23694869486948694,68,1.0,34,30.970588235294116,False,0.0,1.0053829343836607,-0.020230425862498347,-0.02254598722507395,-0.025947023810951653,0.4,0.4,0.4,0.05723261956399617,-0.07134861875600873
U56,VOL20-LO,VOL20,LO,0.17,2016,0.5,W,1.0,RUNPERM,0.23694869486948694,68,1.0,34,30.970588235294116,False,1.0,1.0,-0.025952637249250565,-0.028614065610954142,-0.032503581602619014,0.3,0.3,0.2,0.022890750544833305,-0.05208276226077835
U56,VOL20-LO,VOL20,LO,0.17,2016,0.5,W,1.0,BLOCK,0.23694869486948694,68,1.0,34,30.970588235294116,False,0.9,0.9976768274279102,-0.029909014144226864,-0.031262445505837455,-0.03376461603129982,0.3,0.3,0.3,0.00019460367245743848,-0.045635667205024544
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,D,0.75,RAND,0.23402340234023403,118,13.589830508474577,59,17.627118644067796,False,0.0,0.024843181605345613,-0.04693900458479727,0.6885667344738207,1.765476228442892,0.4,1.0,1.0,0.5250356523004709,0.7241296409886052
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,D,0.75,SWITCHMATCH,0.23402340234023403,118,0.9991525423728813,59,17.627118644067796,False,0.0,0.6643008737532055,-0.02028682721145858,-0.02339664900011884,-0.028057460808210533,0.3,0.3,0.3,-0.08874838973786142,-0.005820442890989819
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,D,0.75,RUNPERM,0.23402340234023403,118,1.0,59,17.627118644067796,False,1.0,1.0,-0.08640884689529787,-0.08844505214413445,-0.09095783471941565,0.3,0.3,0.3,-0.18285991019795256,-0.03553140595657789
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,D,0.75,BLOCK,0.23402340234023403,118,1.0,59,17.627118644067796,False,0.5,0.9799723638439929,-0.0919244909791857,-0.09516634818215874,-0.09981265333450523,0.3,0.3,0.3,-0.1432386982597964,-0.04719226105329777
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,D,1.0,RAND,0.23402340234023403,118,13.659322033898302,59,17.627118644067796,False,0.0,0.02464663026700432,-0.06667884950672737,0.6559853762487561,1.7213450183878005,0.3,1.0,1.0,0.6449058055217595,0.7264766517687211
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,D,1.0,SWITCHMATCH,0.23402340234023403,118,1.0,59,17.627118644067796,False,0.0,0.6757257726316148,-0.1169741006995878,-0.11895054669192695,-0.12375438241090259,0.1,0.1,0.1,-0.08878168849219137,-0.1574053484409199
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,D,1.0,RUNPERM,0.23402340234023403,118,1.0,59,17.627118644067796,False,1.0,1.0,0.0060609284043382505,0.0021925624266783683,-0.003710811785756496,0.5,0.5,0.5,-0.11659730342301827,-0.015486994908883667
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,D,1.0,BLOCK,0.23402340234023403,118,0.9991525423728813,59,17.627118644067796,False,0.7,0.9956316162422201,-0.00918785522793375,-0.011033195555256503,-0.013816908663166871,0.4,0.4,0.4,0.052847652121305044,-0.09905249305726982
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,W,0.75,RAND,0.23694869486948694,68,23.573529411764707,34,30.970588235294116,False,0.0,0.022714334560011602,-0.02409522214224097,0.7467551660971211,1.8800335736988119,0.5,1.0,1.0,0.8052547671353931,0.7770449877536677
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,W,0.75,SWITCHMATCH,0.23694869486948694,68,1.0,34,30.970588235294116,False,0.0,1.070765623744383,0.0707241801833084,0.06757622774044597,0.06290891536615273,0.6,0.6,0.6,0.02955465770449811,0.017941384503377678
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,W,0.75,RUNPERM,0.23694869486948694,68,1.0,34,30.970588235294116,False,1.0,1.0,-0.03243753890955603,-0.03756194530991208,-0.045047044261217806,0.4,0.4,0.3,0.11613003592303972,-0.08806246518347266
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,W,0.75,BLOCK,0.23694869486948694,68,1.0,34,30.970588235294116,False,0.6,0.9958188197157625,0.009863909876286547,0.0035544309479277336,-0.0057148470571732335,0.6,0.5,0.5,-0.0756584766668818,-0.018279412061948386
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,W,1.0,RAND,0.23694869486948694,68,23.669117647058826,34,30.970588235294116,False,0.0,0.02276161455919256,0.0007014138642475465,0.7535186265357489,1.8597622310765338,0.5,1.0,1.0,0.73195024697933,0.7836248106432986
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,W,1.0,SWITCHMATCH,0.23694869486948694,68,1.0,34,30.970588235294116,False,0.0,0.9726916412255345,-0.05732666961576183,-0.05890821459147483,-0.061223206349198867,0.4,0.4,0.4,-0.004419352946765764,-0.046363057659047247
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,W,1.0,RUNPERM,0.23694869486948694,68,1.0,34,30.970588235294116,False,1.0,1.0,-0.02964336413251406,-0.036641410095235416,-0.04685426208488064,0.4,0.4,0.4,-0.02674574236368965,-0.0428559020762157
U56,VOL20-LO,VOL20,LO,0.17,2016,1.0,W,1.0,BLOCK,0.23694869486948694,68,0.9985294117647058,34,30.970588235294116,False,0.9,1.0002615031168804,0.0021294489151122975,-0.0040449627999675775,-0.013181316378661823,0.5,0.5,0.5,-0.008834674439746726,-0.00892623335121423
U56,DISP-HI,DISP,HI,0.07,252,0.25,D,0.75,RAND,0.08573357335733574,78,9.042307692307691,39,9.76923076923077,False,0.0,0.027355617064948906,0.017820256957817637,0.08682010774118698,0.18825515843396817,0.7,1.0,1.0,0.03903026402031945,0.12479274200119395
U56,DISP-HI,DISP,HI,0.07,252,0.25,D,0.75,SWITCHMATCH,0.08573357335733574,78,1.0,39,9.76923076923077,False,0.0,0.8106692190053157,0.012096122462402104,0.01156586781211233,0.010794442179594854,0.8,0.8,0.8,-0.023975689536926026,0.0441575815499774
U56,DISP-HI,DISP,HI,0.07,252,0.25,D,0.75,RUNPERM,0.08573357335733574,78,1.0,39,9.76923076923077,False,1.0,1.0,-0.0026610927487668024,-0.0029680640090520294,-0.003401936692170371,0.5,0.5,0.5,-0.03426212318210031,0.025763069475714273
U56,DISP-HI,DISP,HI,0.07,252,0.25,D,0.75,BLOCK,0.08573357335733574,78,1.0,39,9.76923076923077,False,0.9,0.9993286016484475,0.03353338124527194,0.032992440138758905,0.03226586956294081,0.8,0.8,0.8,-0.009389872833155288,0.06274109743907508
U56,DISP-HI,DISP,HI,0.07,252,0.25,D,1.0,RAND,0.08573357335733574,78,9.05,39,9.76923076923077,False,0.0,0.027470260804369262,0.01347989253416082,0.08220043924537918,0.18459615498103066,0.8,1.0,1.0,0.04541224319299686,0.11693144575831782
U56,DISP-HI,DISP,HI,0.07,252,0.25,D,1.0,SWITCHMATCH,0.08573357335733574,78,0.9987179487179487,39,9.76923076923077,False,0.0,0.8650296124028296,0.010476837249644877,0.010388139665789886,0.010454232911032146,0.8,0.8,0.8,-0.0225646293498884,0.03717462038772357
U56,DISP-HI,DISP,HI,0.07,252,0.25,D,1.0,RUNPERM,0.08573357335733574,78,1.0,39,9.76923076923077,False,1.0,1.0,0.012785414078778645,0.01253507394169473,0.01217860547153854,0.8,0.8,0.7,-0.014880137001377414,0.03877659980075365
U56,DISP-HI,DISP,HI,0.07,252,0.25,D,1.0,BLOCK,0.08573357335733574,78,1.0,39,9.76923076923077,False,0.8,0.990503778711253,0.0024528080545502817,0.002360455965940922,0.0022388092547105942,0.6,0.6,0.6,-0.027499241778909778,0.03934712061430101
U56,DISP-HI,DISP,HI,0.07,252,0.25,W,0.75,RAND,0.07853285328532854,52,12.388461538461538,26,13.423076923076923,False,0.0,0.027977991435642113,0.01800114796491603,0.08273956257861653,0.1793649522021345,1.0,1.0,1.0,0.07619097873361547,0.08514118615671462
U56,DISP-HI,DISP,HI,0.07,252,0.25,W,0.75,SWITCHMATCH,0.07853285328532854,52,1.0,26,13.423076923076923,False,0.0,1.1826911624829364,0.022674115853767995,0.022849248868240246,0.023105771498593553,0.9,0.9,0.9,-0.002340215373033361,0.03778710320048939
U56,DISP-HI,DISP,HI,0.07,252,0.25,W,0.75,RUNPERM,0.07853285328532854,52,1.0,26,13.423076923076923,False,1.0,1.0,0.01910349004678158,0.01898812750232448,0.01887076818500788,0.9,0.9,0.9,0.007740471286864448,0.03244321180994203
U56,DISP-HI,DISP,HI,0.07,252,0.25,W,0.75,BLOCK,0.07853285328532854,52,0.998076923076923,26,13.423076923076923,False,1.0,0.9999999999999998,0.025292166464193633,0.025031405314391852,0.024656484506634824,0.9,0.9,0.9,-0.006819301652157939,0.0459128751891299
U56,DISP-HI,DISP,HI,0.07,252,0.25,W,1.0,RAND,0.07853285328532854,52,12.357692307692307,26,13.423076923076923,False,0.0,0.029046903966480853,0.029475844939656604,0.09420501036980916,0.19123286305121429,1.0,1.0,1.0,0.09288637887241102,0.10151632545515255
U56,DISP-HI,DISP,HI,0.07,252,0.25,W,1.0,SWITCHMATCH,0.07853285328532854,52,1.0,26,13.423076923076923,False,0.0,1.2376139242259043,0.022268429283804347,0.022534785529313206,0.022910729370405503,1.0,1.0,1.0,0.02396913348779195,0.03518213761956479
U56,DISP-HI,DISP,HI,0.07,252,0.25,W,1.0,RUNPERM,0.07853285328532854,52,1.0,26,13.423076923076923,False,1.0,0.9999999999999998,0.027985139766446787,0.028011119333715362,0.02802627900359944,0.8,0.8,0.8,0.005903021976922773,0.033176356499340365
U56,DISP-HI,DISP,HI,0.07,252,0.25,W,1.0,BLOCK,0.07853285328532854,52,1.0,26,13.423076923076923,False,1.0,1.0,0.01988191250464555,0.01983884994510665,0.019772355133901076,0.8,0.8,0.8,-0.007342200871209625,0.03565406723358011
U56,DISP-HI,DISP,HI,0.07,252,0.5,D,0.75,RAND,0.08573357335733574,78,8.97051282051282,39,9.76923076923077,False,0.0,0.029035463557077736,0.0128165342039257,0.15117692859257315,0.3583839511109015,0.8,1.0,1.0,0.09549474161819682,0.18323131236298634
U56,DISP-HI,DISP,HI,0.07,252,0.5,D,0.75,SWITCHMATCH,0.08573357335733574,78,1.0,39,9.76923076923077,False,0.0,0.8552038435141041,0.04034324001055445,0.03982621455555879,0.039029234655324485,1.0,1.0,1.0,-0.007170995795483415,0.09017900287125535
U56,DISP-HI,DISP,HI,0.07,252,0.5,D,0.75,RUNPERM,0.08573357335733574,78,1.0,39,9.76923076923077,False,1.0,1.0,0.023366360569627154,0.02266755081884364,0.02172751963499081,0.7,0.7,0.7,-0.04463470234798744,0.07783660106280121
U56,DISP-HI,DISP,HI,0.07,252,0.5,D,0.75,BLOCK,0.08573357335733574,78,1.0,39,9.76923076923077,False,1.0,1.0,0.009467593399274055,0.008736714620601882,0.007671487786279851,0.8,0.8,0.8,-0.06867062770369514,0.06797258129238792
U56,DISP-HI,DISP,HI,0.07,252,0.5,D,1.0,RAND,0.08573357335733574,78,8.975641025641027,39,9.76923076923077,False,0.0,0.02878793272406095,0.019756310123598908,0.15974583094798317,0.3654119662621321,0.7,1.0,1.0,0.108571073738499,0.20833657200490696
U56,DISP-HI,DISP,HI,0.07,252,0.5,D,1.0,SWITCHMATCH,0.08573357335733574,78,1.0,39,9.76923076923077,False,0.0,0.8650746277910233,0.009132887384096233,0.008349235083807027,0.007233248373429868,0.6,0.6,0.6,-0.018889390158254804,0.055424379461491036
U56,DISP-HI,DISP,HI,0.07,252,0.5,D,1.0,RUNPERM,0.08573357335733574,78,1.0,39,9.76923076923077,False,1.0,1.0,0.02170508806517024,0.020560190100221476,0.018897027779215814,0.8,0.8,0.8,-0.028228018397714105,0.06648064603661008
U56,DISP-HI,DISP,HI,0.07,252,0.5,D,1.0,BLOCK,0.08573357335733574,78,1.0,39,9.76923076923077,False,0.9,0.9945618010029748,0.03471192213252883,0.034462254817437366,0.03412907271776949,1.0,1.0,1.0,-0.008217337109963752,0.08422272517984952
U56,DISP-HI,DISP,HI,0.07,252,0.5,W,0.75,RAND,0.07853285328532854,52,12.334615384615384,26,13.423076923076923,False,0.0,0.029246415359196736,0.04560830440710273,0.17783071452838844,0.37579573712357,0.9,1.0,1.0,0.14575625205374726,0.1870786389976245
U56,DISP-HI,DISP,HI,0.07,252,0.5,W,0.75,SWITCHMATCH,0.07853285328532854,52,1.0,26,13.423076923076923,False,0.0,1.1791384150266373,0.0342742479275,0.03439604092740045,0.03453536631557452,0.7,0.7,0.7,0.015320053262970479,0.052779210509241614
U56,DISP-HI,DISP,HI,0.07,252,0.5,W,0.75,RUNPERM,0.07853285328532854,52,1.0,26,13.423076923076923,False,1.0,0.9999999999999998,0.03829643036443742,0.03832096296287646,0.03832719820925268,1.0,1.0,1.0,0.03448404865369192,0.05807964911644825
U56,DISP-HI,DISP,HI,0.07,252,0.5,W,0.75,BLOCK,0.07853285328532854,52,0.998076923076923,26,13.423076923076923,False,0.8,0.9749605015877553,0.052679764872849755,0.05344930694845074,0.05452222904638426,0.9,0.9,0.9,-0.0008867679862301081,0.09713589300664638
U56,DISP-HI,DISP,HI,0.07,252,0.5,W,1.0,RAND,0.07853285328532854,52,12.348076923076922,26,13.423076923076923,False,0.0,0.0300683729281331,0.055933926057979755,0.18469906911094863,0.3806751474083631,1.0,1.0,1.0,0.17662957626028364,0.21879687612881893
U56,DISP-HI,DISP,HI,0.07,252,0.5,W,1.0,SWITCHMATCH,0.07853285328532854,52,1.0,26,13.423076923076923,False,0.0,1.1092782018940146,0.035703649002114424,0.03636039580402661,0.037297141259503064,0.8,0.8,0.8,0.016006163335851253,0.06933544695378857
U56,DISP-HI,DISP,HI,0.07,252,0.5,W,1.0,RUNPERM,0.07853285328532854,52,1.0,26,13.423076923076923,False,1.0,0.9999999999999998,0.03471499437018377,0.03490340435088157,0.035134456656266466,0.9,0.9,0.9,0.0003085661547734264,0.055792837032103915
U56,DISP-HI,DISP,HI,0.07,252,0.5,W,1.0,BLOCK,0.07853285328532854,52,1.0,26,13.423076923076923,False,1.0,1.0,0.051159972281323074,0.051366885109171756,0.051648591157174184,0.9,0.9,0.9,0.0117999929569369,0.08267623961776194
U56,DISP-HI,DISP,HI,0.07,252,1.0,D,0.75,RAND,0.08573357335733574,78,8.956410256410257,39,9.76923076923077,False,0.0,0.029379750824942576,-0.0036163945691577437,0.273198278306472,0.6903370027867878,0.5,1.0,1.0,0.22544157674925008,0.3180526290859257
U56,DISP-HI,DISP,HI,0.07,252,1.0,D,0.75,SWITCHMATCH,0.08573357335733574,78,0.9987179487179487,39,9.76923076923077,False,0.0,0.78904020399956,0.026213811216928895,0.026713701024481395,0.027473822425350958,0.7,0.7,0.7,-0.05866090159952497,0.13706515733679953
U56,DISP-HI,DISP,HI,0.07,252,1.0,D,0.75,RUNPERM,0.08573357335733574,78,1.0,39,9.76923076923077,False,1.0,1.0,0.07976613719011016,0.08028573427295721,0.08111508262566691,0.9,0.9,0.9,-0.009785114728684319,0.14346775322917504
U56,DISP-HI,DISP,HI,0.07,252,1.0,D,0.75,BLOCK,0.08573357335733574,78,1.0,39,9.76923076923077,False,0.8,0.9984939072019895,-0.011454696472181003,-0.011519883822314447,-0.011543744373750275,0.4,0.4,0.4,-0.12404779746657868,0.10761302322733135
U56,DISP-HI,DISP,HI,0.07,252,1.0,D,1.0,RAND,0.08573357335733574,78,8.96025641025641,39,9.76923076923077,False,0.0,0.029180570561739456,0.03175600093593822,0.3111696762839824,0.7277054101664602,0.7,1.0,1.0,0.16662415542895637,0.3981332153142705
U56,DISP-HI,DISP,HI,0.07,252,1.0,D,1.0,SWITCHMATCH,0.08573357335733574,78,1.0,39,9.76923076923077,False,0.0,0.8338060266336192,0.03748858849574277,0.03843010215622383,0.03995087531848912,0.8,0.9,0.9,-0.09003159659195703,0.1632851821121848
U56,DISP-HI,DISP,HI,0.07,252,1.0,D,1.0,RUNPERM,0.08573357335733574,78,1.0,39,9.76923076923077,False,1.0,1.0,0.01633464306994048,0.016957499205217386,0.017976470196536032,0.7,0.7,0.8,-0.05778469247868784,0.10421366154346723
U56,DISP-HI,DISP,HI,0.07,252,1.0,D,1.0,BLOCK,0.08573357335733574,78,1.0,39,9.76923076923077,False,1.0,1.0,0.051414516908439234,0.05115815121323458,0.05080910956852919,0.7,0.7,0.7,-0.05924357352516907,0.12881428861639455
U56,DISP-HI,DISP,HI,0.07,252,1.0,W,0.75,RAND,0.07853285328532854,52,12.480769230769232,26,13.423076923076923,False,0.0,0.027226991173501646,0.04773467909582174,0.3120117802233904,0.7046797783391552,0.7,1.0,1.0,0.2617587723841293,0.3343972925430327
U56,DISP-HI,DISP,HI,0.07,252,1.0,W,0.75,SWITCHMATCH,0.07853285328532854,52,1.0,26,13.423076923076923,False,0.0,1.166113363162436,0.015510210004472058,0.01772118972881831,0.02100226651311199,0.6,0.7,0.7,-0.031020831289729045,0.06936142577599136
U56,DISP-HI,DISP,HI,0.07,252,1.0,W,0.75,RUNPERM,0.07853285328532854,52,1.0,26,13.423076923076923,False,1.0,1.0,0.10553667305958059,0.10796169806205369,0.1114663189495585,0.9,0.9,1.0,0.024041028537700626,0.12339135774169552
U56,DISP-HI,DISP,HI,0.07,252,1.0,W,0.75,BLOCK,0.07853285328532854,52,1.0,26,13.423076923076923,False,0.9,0.9994007751892324,0.09304191735264389,0.09541586457235018,0.09886578759253489,0.8,0.8,0.8,0.07421454772344432,0.12439686130261207
U56,DISP-HI,DISP,HI,0.07,252,1.0,W,1.0,RAND,0.07853285328532854,52,12.446153846153846,26,13.423076923076923,False,0.0,0.027718350687543802,0.1120905595357603,0.37957062145439613,0.7783497290126109,0.9,1.0,1.0,0.34765956738171433,0.3882229380791445
U56,DISP-HI,DISP,HI,0.07,252,1.0,W,1.0,SWITCHMATCH,0.07853285328532854,52,1.0,26,13.423076923076923,False,0.0,1.160296890192169,0.06645944649412505,0.06705989940132018,0.06781288123252766,0.7,0.7,0.7,-0.04344819960432805,0.1460204139651397
U56,DISP-HI,DISP,HI,0.07,252,1.0,W,1.0,RUNPERM,0.07853285328532854,52,1.0,26,13.423076923076923,False,1.0,0.9999999999999998,0.08710158681195712,0.08957005305743398,0.09312719710079104,0.8,0.8,0.8,0.030889317910490044,0.13767321684593603
U56,DISP-HI,DISP,HI,0.07,252,1.0,W,1.0,BLOCK,0.07853285328532854,52,1.0,26,13.423076923076923,False,1.0,1.0,0.09236402547555211,0.09556419217174944,0.10020570996532152,0.9,0.9,0.9,0.04616426865398554,0.1671151351248732
U56,DISP-HI,DISP,HI,0.07,504,0.25,D,0.75,RAND,0.07965796579657966,76,8.523684210526316,38,9.31578947368421,False,0.0,0.02416616646895177,0.00910790116772875,0.07331846111498797,0.16904679685096702,0.6,1.0,1.0,0.04324031304688575,0.09405991604465691
U56,DISP-HI,DISP,HI,0.07,504,0.25,D,0.75,SWITCHMATCH,0.07965796579657966,76,1.0,38,9.31578947368421,False,0.0,0.661998034429576,0.01006321328525861,0.010708901981128838,0.011668027801402525,0.7,0.7,0.7,-0.015712434972167066,0.023728594892880928
U56,DISP-HI,DISP,HI,0.07,504,0.25,D,0.75,RUNPERM,0.07965796579657966,76,1.0,38,9.31578947368421,False,1.0,1.0,0.007631737052899323,0.008720367057409084,0.010244334941196254,0.8,0.8,0.8,-0.02369734792307432,0.027059478275930693
U56,DISP-HI,DISP,HI,0.07,504,0.25,D,0.75,BLOCK,0.07965796579657966,76,1.0,38,9.31578947368421,False,1.0,1.0,0.012795525083315717,0.013877472183207895,0.015468378223846169,0.9,0.9,0.9,-0.01948861542796848,0.03598960309445565
U56,DISP-HI,DISP,HI,0.07,504,0.25,D,1.0,RAND,0.07965796579657966,76,8.601315789473684,38,9.31578947368421,False,0.0,0.022619759865161692,0.00787094629886953,0.07065864880153522,0.1663846748331516,0.8,1.0,1.0,0.03779940251887587,0.09124532459194434
U56,DISP-HI,DISP,HI,0.07,504,0.25,D,1.0,SWITCHMATCH,0.07965796579657966,76,1.0,38,9.31578947368421,False,0.0,0.6684876871238636,0.011491052986820294,0.012221432482300343,0.013160594475454257,0.7,0.8,0.8,-0.019454344568229254,0.04590027065748503
U56,DISP-HI,DISP,HI,0.07,504,0.25,D,1.0,RUNPERM,0.07965796579657966,76,1.0,38,9.31578947368421,False,1.0,1.0,0.011466885758117495,0.011807729869130812,0.012294563877208953,0.8,0.8,0.8,-0.023503304226843824,0.03978030294431156
U56,DISP-HI,DISP,HI,0.07,504,0.25,D,1.0,BLOCK,0.07965796579657966,76,1.0,38,9.31578947368421,False,0.9,0.9962656053200984,0.012183205516174356,0.013111367914982464,0.01415613858421888,0.7,0.7,0.7,-0.01908838614864794,0.04060984196401196
U56,DISP-HI,DISP,HI,0.07,504,0.25,W,0.75,RAND,0.0738073807380738,38,15.907894736842104,19,17.263157894736842,False,0.0,0.020120407200098143,0.012802087677307505,0.07629138088739035,0.17130973631887753,0.6,1.0,1.0,0.061068499252386,0.07786674837966934
U56,DISP-HI,DISP,HI,0.07,504,0.25,W,0.75,SWITCHMATCH,0.0738073807380738,38,1.0,19,17.263157894736842,False,0.0,1.1345729257765587,0.015108105511609238,0.016278627247714894,0.018016560316196972,0.9,0.9,0.9,0.015795066258685098,0.020537081270637247
U56,DISP-HI,DISP,HI,0.07,504,0.25,W,0.75,RUNPERM,0.0738073807380738,38,1.0,19,17.263157894736842,False,1.0,0.9999999999999998,0.0048983330057028596,0.006775756065132699,0.009490196696496311,0.6,0.6,0.6,0.0018479943416636613,0.0092048868711182
U56,DISP-HI,DISP,HI,0.07,504,0.25,W,0.75,BLOCK,0.0738073807380738,38,0.9973684210526315,19,17.263157894736842,False,1.0,0.9999999999999998,0.01903759513892911,0.02016963204064548,0.021870432123690664,0.9,0.9,0.9,0.01625192463402142,0.023341977793560065
U56,DISP-HI,DISP,HI,0.07,504,0.25,W,1.0,RAND,0.0738073807380738,38,15.999999999999996,19,17.263157894736842,False,0.0,0.01965632605343238,0.013405143712694412,0.07740614177578331,0.17337657859244887,0.8,1.0,1.0,0.06766175098452182,0.08435669360842679
U56,DISP-HI,DISP,HI,0.07,504,0.25,W,1.0,SWITCHMATCH,0.0738073807380738,38,1.0,19,17.263157894736842,False,0.0,1.1479646118742346,0.02012179240555889,0.021758998350416392,0.024191745749091886,0.8,0.8,0.8,0.017734702517847756,0.02416386489618838
U56,DISP-HI,DISP,HI,0.07,504,0.25,W,1.0,RUNPERM,0.0738073807380738,38,1.0,19,17.263157894736842,False,1.0,1.0,0.011697403054348077,0.013012582021446395,0.014973790140817234,0.8,0.9,0.9,0.0016287795041526887,0.020773852440940876
U56,DISP-HI,DISP,HI,0.07,504,0.25,W,1.0,BLOCK,0.0738073807380738,38,1.0,19,17.263157894736842,False,1.0,1.0,0.015371855388931488,0.01677810985477801,0.018885136667150082,0.9,0.9,1.0,0.013293912274370101,0.02225603052001668
U56,DISP-HI,DISP,HI,0.07,504,0.5,D,0.75,RAND,0.07965796579657966,76,8.563157894736841,38,9.31578947368421,False,0.0,0.02426177030863893,0.010945131636965422,0.1392933787404501,0.33174591781836,0.7,1.0,1.0,0.14493288787499975,0.1570314542533302
U56,DISP-HI,DISP,HI,0.07,504,0.5,D,0.75,SWITCHMATCH,0.07965796579657966,76,1.0,38,9.31578947368421,False,0.0,0.6530342260723367,0.01810278307764912,0.01997708144371968,0.02275238831025944,0.7,0.7,0.7,-0.04203931576475045,0.07100625662598858
U56,DISP-HI,DISP,HI,0.07,504,0.5,D,0.75,RUNPERM,0.07965796579657966,76,1.0,38,9.31578947368421,False,1.0,1.0,0.026349862102127086,0.02774088189635493,0.03025827779347945,1.0,1.0,1.0,-0.028598763942119187,0.08509526639546794
U56,DISP-HI,DISP,HI,0.07,504,0.5,D,0.75,BLOCK,0.07965796579657966,76,0.9973684210526315,38,9.31578947368421,False,1.0,1.0,-0.008139931289022018,-0.007076638696798421,-0.005513076934984262,0.4,0.4,0.4,-0.05729437890932232,0.03938177352703376
U56,DISP-HI,DISP,HI,0.07,504,0.5,D,1.0,RAND,0.07965796579657966,76,8.55921052631579,38,9.31578947368421,False,0.0,0.02335031656320757,0.036854061732123466,0.1637242479120114,0.35371578524989583,0.8,1.0,1.0,0.09728786984627247,0.20042075432963496
U56,DISP-HI,DISP,HI,0.07,504,0.5,D,1.0,SWITCHMATCH,0.07965796579657966,76,1.0,38,9.31578947368421,False,0.0,0.6124801156071462,0.013966784824407275,0.01446575852704135,0.015141149638173035,0.6,0.6,0.6,-0.04961549910409191,0.05981608723665399
U56,DISP-HI,DISP,HI,0.07,504,0.5,D,1.0,RUNPERM,0.07965796579657966,76,1.0,38,9.31578947368421,False,1.0,1.0,0.0035941421190236467,0.005680881305077934,0.008820565404324188,0.7,0.8,0.8,-0.043372426360180516,0.06165824737197334
U56,DISP-HI,DISP,HI,0.07,504,0.5,D,1.0,BLOCK,0.07965796579657966,76,1.0,38,9.31578947368421,False,0.9,0.9980272535487975,0.002809594932029591,0.004914786558018247,0.008086064408611204,0.5,0.5,0.6,-0.04995588627453024,0.058864399620855434
U56,DISP-HI,DISP,HI,0.07,504,0.5,W,0.75,RAND,0.0738073807380738,38,15.894736842105264,19,17.263157894736842,False,0.0,0.019866908779597098,0.03955900559865155,0.16898196813178468,0.36154510976324816,0.8,1.0,1.0,0.157141939198935,0.15392908826254115
U56,DISP-HI,DISP,HI,0.07,504,0.5,W,0.75,SWITCHMATCH,0.0738073807380738,38,1.0,19,17.263157894736842,False,0.0,1.1183104161139024,0.01932258703088785,0.02199107932606459,0.026010474702654884,0.7,0.7,0.8,-7.594712636904699e-05,0.03433998654648951
U56,DISP-HI,DISP,HI,0.07,504,0.5,W,0.75,RUNPERM,0.0738073807380738,38,1.0,19,17.263157894736842,False,1.0,1.0,0.026347705212532935,0.029578480547003738,0.035871783751780406,1.0,1.0,1.0,0.024445567488248388,0.03630818640979472
