panel,book,gross,hold,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
B136,CAP2,1.0,10,0.0,0.1569421430938771,1.1274486068610798,-0.22389642755258177,0.7009586745506221,1.2810878674404456,0.9895941141651908,1.1672347807856454,1.1980917492843004,0.15342003724194164,1.095392234706947,-0.22389642755258177,False,False,True,True,True,False,True
B136,CAP2,1.0,10,10.0,0.15030069960077852,1.085371608597827,-0.2245920405618107,0.669216501282973,1.240795678997812,0.9458236197073854,1.1259147908017608,1.140493354614439,0.14663520045690492,1.0527128712221794,-0.2245920405618108,False,False,True,True,True,False,True
B136,CAP2,1.0,10,25.0,0.14040678381215144,1.0221673943410952,-0.225635031319105,0.6222738685181413,1.1802455495028514,0.8801008566232611,1.0638361172890076,1.0563460752348273,0.13652945600346733,0.9886131991110148,-0.22563503131910512,False,False,True,True,True,False,True
B136,CAP2,1.0,10,50.0,0.1240973331563886,0.9166654299065926,-0.22737220598666108,0.5457893704196582,1.0791006910545209,0.7704633847906779,0.9601817719151484,0.8833173890159719,0.11987553336229229,0.8816417072991808,-0.2273722059866613,False,False,True,False,True,False,True
B136,CAP2,1.0,21,0.0,0.1600526290236033,1.135825159455758,-0.22462851291167618,0.7125214290428744,1.3109771898687417,0.9790873477965172,1.2000929875253374,1.233167797445959,0.1535059179071554,1.0842762299631525,-0.2246285129116764,False,False,True,True,True,False,True
B136,CAP2,1.0,21,10.0,0.15371491523641612,1.0961636029492137,-0.22531608658662972,0.6822189998285616,1.2733428213924125,0.937527166072957,1.16159870810508,1.1790227700079325,0.1469836682046095,1.0436876958228904,-0.22531608658662972,False,False,True,True,True,False,True
B136,CAP2,1.0,21,25.0,0.14427034655473436,1.0366016254171746,-0.22634703374003284,0.6373856293625376,1.2167966384644675,0.8751413186654592,1.1037740945930972,1.0988180906130258,0.1372663978317108,0.9827465606099095,-0.22634703374003295,False,False,True,True,True,False,True
B136,CAP2,1.0,21,50.0,0.12869336213603644,0.9372080420039292,-0.23048894167011957,0.5583493993400559,1.1223573177634334,0.7711102897163431,1.0072367323091762,0.9335920983049982,0.1212457039380408,0.881087110053541,-0.23048894167012035,False,False,True,False,True,False,True
B136,CAP2,1.0,42,0.0,0.16471185350887851,1.1476714499211653,-0.22516946320905806,0.7315017372313588,1.3034759155446756,1.0100579798380327,1.1921196807669443,1.2162270443412928,0.16123841731524058,1.1123513733980763,-0.22516946320905795,False,False,True,True,True,False,True
B136,CAP2,1.0,42,10.0,0.15892565283248872,1.1122058800037613,-0.2258459486010549,0.7036905192097229,1.2694366917950022,0.9732222516266206,1.1574741414341123,1.1675412358095636,0.15527307582037908,1.0762315236533326,-0.2258459486010549,False,False,True,True,True,False,True
B136,CAP2,1.0,42,25.0,0.15029782026864646,1.0589496985913007,-0.22686027220530847,0.6625127388220137,1.2183091191549165,0.9179217313687897,1.1054463341502734,1.0961777807140558,0.14637996996492042,1.021995465291478,-0.22686027220530858,False,False,True,True,True,False,True
B136,CAP2,1.0,42,50.0,0.1360543102463696,0.9700797086834287,-0.22854973300589887,0.5952941115133923,1.132954350282388,0.8256765885963027,1.01861707669709,0.9749798351165304,0.13170339637857054,0.9314981287424207,-0.22854973300589865,False,False,True,True,True,False,True
B136,CAP2,1.0,63,0.0,0.16754008469292647,1.1486878539778151,-0.23270696604476038,0.7199616218652463,1.3010027360599696,1.0169344565548253,1.1918255325231808,1.2345864254950811,0.16522929235599415,1.1151167279948004,-0.2327069660447605,False,False,True,True,True,False,True
B136,CAP2,1.0,63,10.0,0.16213431143437607,1.116089633020569,-0.23450137899522627,0.6914002473208339,1.2690796682924763,0.9836465009157553,1.1593852533533622,1.1879493363278266,0.15970245037256592,1.0823885192730727,-0.23450137899522616,False,False,True,True,True,False,True
B136,CAP2,1.0,63,25.0,0.15407043888440253,1.067151274731776,-0.23718800655328864,0.6495709505859344,1.221135581685009,0.9336888855032573,1.1106736406031235,1.1195354331586977,0.1514591611047933,1.0332627676124324,-0.23718800655328853,False,False,True,True,True,False,True
B136,CAP2,1.0,63,50.0,0.1407492428731243,0.985512776412995,-0.24165242620331084,0.5824449813498124,1.1411051555980705,0.8503924822450022,1.0293871270368167,0.9736198951386145,0.13784470193957032,0.9513312844043972,-0.24165242620331107,False,False,True,True,True,False,True
B136,CAND,0.75,0,0.0,0.12538476416653976,1.1384211302169558,-0.1796659908168844,0.6978770083111162,1.2416841592996617,1.0495895875168388,1.1309104570184474,1.181027229289665,0.1284803355432811,1.1445513632064948,-0.17966599081688406,False,True,True,True,True,True,True
B136,CAND,0.75,0,10.0,0.11987395438602522,1.0930036341713876,-0.18112275422094593,0.6618381820750957,1.1970870061303027,1.0033061164271861,1.0851327537725444,1.1189247601566283,0.12288503690062824,1.099409263888879,-0.18112275422094593,False,True,True,True,True,True,True
B136,CAND,0.75,0,25.0,0.11165599599495257,1.0247814602320842,-0.18330532705368296,0.6091257564067022,1.1300803304131075,0.9337982674142855,1.0163725311274907,1.0281748969740616,0.11454169957378268,1.031598494019004,-0.18330532705368296,False,True,True,True,True,True,True
B136,CAND,0.75,0,50.0,0.0980871255978506,0.9109186484133454,-0.1932282234217031,0.5076231818567433,1.0182019710467631,0.8178294926783284,0.9016215552103096,0.88305823504119,0.10076743616026462,0.9184149237563717,-0.19322822342170287,False,False,True,False,True,True,False
B136,CAND,0.75,10,0.0,0.12516032842153368,1.1311820002783566,-0.18757955502665458,0.6672386465771748,1.2323467211784562,1.0450385371239863,1.1209440805340838,1.1694732568357553,0.1288310058214448,1.1395371869759146,-0.1875795550266548,False,True,True,True,True,True,True
B136,CAND,0.75,10,10.0,0.11972476898336648,1.0865786891603226,-0.18895436253033027,0.6336173845372249,1.1881882393755197,0.9998785960071631,1.075614476021103,1.1020428690162032,0.12332661422010527,1.0954890456299415,-0.18895436253032982,False,True,True,True,True,True,True
B136,CAND,0.75,10,25.0,0.11161838537299462,1.0195883883814323,-0.19101418682042826,0.5843460490080072,1.1218589900796747,0.9320589880907757,1.0075463570779053,1.0048106162664643,0.11511803253233222,1.0293230999269034,-0.19101418682042792,False,True,True,True,True,True,True
B136,CAND,0.75,10,50.0,0.09823204281135389,0.9078018181191357,-0.19444086566288465,0.5052026613668007,1.011158872621281,0.8189046342766609,0.8939993685960229,0.8524691050112672,0.10156413009557719,0.9188843628850745,-0.19444086566288477,False,False,True,False,True,True,False
B136,CAND,0.75,21,0.0,0.1280337270368297,1.1454149890605247,-0.18964898548926346,0.6751089477569499,1.2799451389594807,1.0300781986166845,1.1723823841933234,1.2415407922127764,0.12814993884043724,1.1246395454120617,-0.18964898548926346,False,True,True,True,True,True,True
B136,CAND,0.75,21,10.0,0.12291581650912287,1.1038067138455128,-0.19100641146026376,0.6435167048551865,1.239284884570929,0.9874900359866936,1.1307650191732121,1.18350627228075,0.12291724394162062,1.0830237123133024,-0.19100641146026331,False,True,True,True,True,True,True
B136,CAND,0.75,21,25.0,0.11528052388458754,1.0413345258973126,-0.19304021729902365,0.5971839728403092,1.178217996186455,0.9235626698597931,1.06827693898843,1.098584388012027,0.11511167968574365,1.0205419232009765,-0.19304021729902332,False,True,True,True,True,True,True
B136,CAND,0.75,21,50.0,0.10266513265372845,0.9371265446482522,-0.19642367553236595,0.5226718845143068,1.0763063912828512,0.8169696732923228,0.9640378171988954,0.9620251609185685,0.10221752812793561,0.9163215666686093,-0.19642367553236562,False,False,True,False,True,True,False
B136,CAND,0.75,42,0.0,0.12798749487454053,1.133063903394287,-0.19046159314751254,0.6719858463822372,1.2206692057749655,1.0581489974878284,1.1098435701756235,0.9072672010055535,0.13266080525882784,1.1515879847529231,-0.19046159314751288,False,True,True,True,True,True,True
B136,CAND,0.75,42,10.0,0.12338994609568665,1.0961483221334987,-0.19180506338061587,0.6433091177099585,1.184476022570668,1.0204697168231187,1.0729879170307355,0.8673117003915217,0.12795013630655916,1.1146189351970108,-0.1918050633806161,False,True,True,True,True,True,True
B136,CAND,0.75,42,25.0,0.11652718534714968,1.0407261064530575,-0.19381798777845605,0.6012196632664779,1.1301364869745947,0.9639034775672052,1.0176659551614002,0.8087853884656958,0.12091923024539386,1.0591086133250003,-0.1938179877784556,False,True,True,True,True,True,True
B136,CAND,0.75,42,50.0,0.10517819489977454,0.9482752477898998,-0.19716678258195042,0.5334478431023657,1.0394863235308,0.8695512414269174,0.9254098560670563,0.714839254620893,0.10929405297809125,0.9664897940376437,-0.19716678258195042,False,False,True,True,True,True,False
B136,CAND,0.75,63,0.0,0.13076176039624676,1.1506582909475964,-0.19860690035502582,0.6583948501411562,1.257542341146066,1.0606985599509648,1.149624370093148,1.1190512260334657,0.13402502248496906,1.1519443523682638,-0.19860690035502593,False,True,True,True,True,True,True
B136,CAND,0.75,63,10.0,0.1265188292331194,1.1167531568790263,-0.200130588269534,0.632181368810674,1.2235776460226269,1.0267302783818868,1.115090175248351,1.0742829175093265,0.12973343349564592,1.1185163673313345,-0.200130588269534,False,True,True,True,True,True,True
B136,CAND,0.75,63,25.0,0.12018295496579312,1.0658609883742078,-0.20241251354484047,0.5937525939529869,1.1725782808459844,0.975757176703922,1.0632461195464258,1.0085859158859098,0.12332518011274796,1.0683459743313197,-0.20241251354484047,False,False,True,True,True,False,True
B136,CAND,0.75,63,50.0,0.10969878937947519,0.980986882466706,-0.20620611669071442,0.5319861075896736,1.0874806694680488,0.8907828900714128,0.9767672924611285,0.9028259468715204,0.11272198864955807,0.9846881547016573,-0.20620611669071487,False,False,True,True,True,False,True
B136,CAND,1.0,0,0.0,0.16252394025788264,1.1052332385356192,-0.24012159067942085,0.6768401783364141,1.2163904447615275,1.0086509619064958,1.1063496473249284,1.1629019457808865,0.16510632013707793,1.1044718962791369,-0.24012159067942063,False,False,True,True,True,False,True
B136,CAND,1.0,0,10.0,0.15519666371902674,1.061537225658649,-0.24194240752120433,0.6414611861933506,1.1736188315242453,0.9640079665237946,1.0624160526244495,1.1013637768178755,0.15766879996777572,1.0609586113116969,-0.24194240752120422,False,False,True,True,True,False,True
B136,CAND,1.0,0,25.0,0.14428814764622344,0.9959074558573804,-0.24466941286272537,0.5897269542522587,1.109359322893222,0.8969722615742666,0.9964302076102621,1.0114933115316904,0.14659723069403996,0.9956027255960637,-0.24466941286272514,False,False,True,True,True,False,True
B136,CAND,1.0,0,50.0,0.12632492428357112,0.8863855814720364,-0.249203176579332,0.5069153853396267,1.0020759585173418,0.7851476002619329,0.8863176640911073,0.8650413888740056,0.128368330006976,0.8865352528759278,-0.2492031765793321,False,False,True,False,True,False,True
B136,CAND,1.0,10,0.0,0.16217152485360287,1.0980681097106353,-0.25011140260257425,0.6483971668868396,1.2071404752330246,1.004208527711266,1.096476124117392,1.1535539823579315,0.16552193324551223,1.0995505163356818,-0.2501114026025739,False,False,True,True,True,False,True
B136,CAND,1.0,10,10.0,0.1549461019291276,1.05516528458138,-0.2518222449048354,0.6152995021852908,1.1647955607610891,0.9606622424307616,1.052980392356955,1.0926528104619224,0.1582062840083771,1.0571032230054729,-0.25182224490483573,False,False,True,True,True,False,True
B136,CAND,1.0,10,25.0,0.14418811274202503,0.9907353030549934,-0.254384601145084,0.5668114818781416,1.1011944279627863,0.8952742308009771,0.9876701801518564,0.9972844449612432,0.14731475491734636,0.9933498760913626,-0.254384601145084,False,False,True,True,True,False,True
B136,CAND,1.0,10,50.0,0.12646984354902857,0.8832349765351732,-0.2586447833877711,0.4889711746454197,0.9950548371048936,0.7861960240987611,0.8787313901857101,0.8451329574994431,0.12937865090287448,0.8869563189539604,-0.2586447833877714,False,False,True,False,True,False,True
B136,CAND,1.0,21,0.0,0.16608816871241205,1.112594708952295,-0.2527277923486879,0.6571820501769771,1.2547470164538097,0.9897035846006863,1.1479024230787827,1.2252525202646967,0.16453367648205752,1.0850890322122453,-0.2527277923486877,False,False,True,True,True,False,True
B136,CAND,1.0,21,10.0,0.159299618920681,1.0726919646133577,-0.2544122846345179,0.6261475115068704,1.2158970493316241,0.9487417743691976,1.1081170285272572,1.167884038296948,0.15759741209161504,1.0450835626973312,-0.25441228463451826,False,False,True,True,True,False,True
B136,CAND,1.0,21,25.0,0.14918739953990667,1.0127866558689542,-0.25693522504275557,0.5806420646101794,1.1575522865084054,0.8872641787256105,1.0483829414644084,1.083014308509641,0.14726687490306034,0.9850278252093616,-0.25693522504275557,False,False,True,True,True,False,True
B136,CAND,1.0,21,50.0,0.1325203203916756,0.9128738091738483,-0.2611300050593194,0.5074879095627932,1.0601893330743186,0.7847756898876256,0.9487436729765386,0.9397738008809278,0.13024449046587305,0.8848732702463105,-0.26113000505931894,False,False,True,False,True,False,True
B136,CAND,1.0,42,0.0,0.16598671881545046,1.1007878859174995,-0.2537327339531944,0.6541793651506933,1.1965439409379517,1.0179969371356976,1.0864906025207217,0.9119717229860602,0.1707051183639321,1.1122281392092355,-0.25373273395319407,False,False,True,True,True,False,True
B136,CAND,1.0,42,10.0,0.15991987828710608,1.0655717881988522,-0.255398492602929,0.6261582699931411,1.1621499653748841,0.9819386895105222,1.0514545831872721,0.8719040558953057,0.16448271307932227,1.0768652026743126,-0.255398492602929,False,False,True,True,True,False,True
B136,CAND,1.0,42,25.0,0.15087602757618868,1.0127057190253552,-0.2578934188677142,0.5850324844992658,1.1105142652138806,0.9278124955336388,0.9988664516652312,0.8132339635126484,0.15520822722226413,1.023772856314966,-0.2578934188677142,False,False,True,True,True,False,True
B136,CAND,1.0,42,50.0,0.13595218265147357,0.9245288757220389,-0.2620417385614998,0.5188188087813588,1.0243791035104413,0.8375450517479845,0.9111735270337641,0.7191125847088217,0.1399071367975866,0.9352029553502066,-0.2620417385614997,False,False,True,True,True,False,True
B136,CAND,1.0,63,0.0,0.169762111433706,1.1183841992622654,-0.2641987406059837,0.642554582373589,1.232888128239735,1.0209695296279722,1.1257182399266643,1.1239510619839066,0.17250166982066384,1.1130135257439844,-0.2641987406059838,False,False,True,True,True,False,True
B136,CAND,1.0,63,10.0,0.16419262974091908,1.0862355159728796,-0.2660377007396886,0.6171780513979768,1.2007441847877716,0.9887169417050968,1.0930263163549285,1.0793360679031887,0.16687396690897693,1.0812806949882963,-0.26603770073968835,False,False,True,True,True,False,True
B136,CAND,1.0,63,25.0,0.15588580176456057,1.037983619109949,-0.2687905348418923,0.5799527198986213,1.1524804958309984,0.9403238075472111,1.0439496434055064,1.013873621533312,0.15848075909003034,1.0336598240431583,-0.26879053484189264,False,False,True,True,True,False,True
B136,CAND,1.0,63,50.0,0.1421665605557263,0.9575207592600071,-0.2733636658142161,0.5200638502277979,1.0719501997673533,0.8596625533436257,0.9620893606011255,0.9085196087146791,0.14462006087332702,0.9542653329830426,-0.2733636658142169,False,False,True,True,True,False,True
