panel,conv,lag,d_sharpe,se_sharpe,d_cagr,se_cagr,d_maxdd,d_oos_sharpe,se_oos_sharpe,pass4b,t_sharpe,t_oos,resolved
B136,LATE,3,-0.02531706447622173,0.015153400467322426,-0.0033885191061231446,0.0023677643273273745,-0.010834674951847645,-0.030298113951345074,0.020834771504974006,False,-1.6707183665354024,-1.4542090823559946,False
B136,LATE,5,-0.0418678990833683,0.02820255286871074,-0.0053068086291074845,0.0044044909037716995,-0.02673745387691384,-0.04684518467500254,0.037975172000167576,False,-1.484542880861631,-1.2335739960518368,False
B136,LATE,10,-0.044805261262980345,0.04249695616060198,-0.004218627903698868,0.007388179523383614,-0.0460289176856814,-0.02303268047992335,0.04951985636081755,False,-1.0543169513989414,-0.4651200987357446,False
B136,LATE,21,-0.01644988783593959,0.05365260998979978,0.0018833343879778308,0.009851606991362193,-0.048567248849601286,-0.002738507004205193,0.06920053780400776,False,-0.30659995551133445,-0.03957349308413311,False
B136,SNAP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,False
B136,SNAP,2,0.09076344041902851,0.04729504470630189,0.018073806417602922,0.008366493055582671,0.01325729143398835,0.08456756475819294,0.05832570523537571,True,1.9190898535493848,1.449919283734627,False
B136,SNAP,3,0.07096230652998337,0.052265521167232924,0.015883005130350014,0.008997452186576474,-0.008753813540977262,0.038583840010129045,0.06917727213083055,False,1.3577269478080343,0.5577531293393283,False
B136,SNAP,5,-0.004295794699757494,0.062134643930514454,0.0019840574011174006,0.010409221071760707,-0.024011429432423625,-0.031409597800306166,0.08572305177248556,False,-0.0691368683879722,-0.36640783489217393,False
B136,SNAP,10,-0.00029390229965753356,0.07229181322318305,0.002359243357796359,0.011909116141317587,-0.03821101025926188,0.014589857051016342,0.10769396407426975,False,-0.004065499073182506,0.13547516034375554,False
B136,SNAP,21,0.08869297822808409,0.07608517583907523,0.023852027701670497,0.014076728410215539,-0.031182846250590757,0.15688281787919145,0.10563193239373556,False,1.165706423754282,1.4851836402502023,False
SMALL,LATE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,False
SMALL,LATE,2,0.01453422607921473,0.021944832781058566,0.002883522306169839,0.00416856092055818,-0.007523107423925368,-0.022100017262752958,0.026756096301937576,False,0.6623074426777944,-0.8259806293623094,False
SMALL,LATE,3,-0.005292964981271964,0.02218777096845912,-0.000946375682453704,0.004253629547724955,-0.013011914392190627,-0.0396024968306572,0.025730519120471425,False,-0.2385532547995084,-1.5391254504130507,False
SMALL,LATE,5,-0.013030657928912615,0.024143883163657783,-0.0022337113862611613,0.00462659797793434,-0.012696498512831833,-0.05317245779010782,0.026531358255181773,False,-0.5397084570276093,-2.004136285775073,False
SMALL,LATE,10,0.04825657176889997,0.033831791528204445,0.01019623193561836,0.006632746519703817,0.005807274348522018,0.02349844436956361,0.04127066664140685,False,1.4263676142799018,0.5693739956695448,False
SMALL,LATE,21,0.009116416713514375,0.058260733439044796,0.003204877993951749,0.011006641446086313,-0.033807489614812836,0.035018141196112074,0.07235507057149197,False,0.15647617486745874,0.4839763256330688,False
SMALL,SNAP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,False
SMALL,SNAP,2,0.04801972596323645,0.05194854227579593,0.009811475712779405,0.010119012161586168,0.0077842914758039505,0.06792692166740394,0.06965169056490547,False,0.9243709998309229,0.975237228507838,False
SMALL,SNAP,3,0.005038510669810203,0.052151468227760664,0.0019350533424054017,0.010165339201402421,-0.01356431432676386,-0.004916592377900431,0.06906861147026049,False,0.09661301668067251,-0.07118417864846485,False
SMALL,SNAP,5,0.01545131367539232,0.06381354643003138,0.0037055128705503204,0.01233602095549492,6.831951990227125e-05,0.03399252941351899,0.07775230962848957,False,0.24213218885012094,0.43718996356429307,False
SMALL,SNAP,10,0.02607020092331025,0.07714230054597843,0.006453179642587292,0.014844299926823139,0.003787678310338216,0.001583433536845258,0.09795749294426152,False,0.33794948736033437,0.01616449634686182,False
SMALL,SNAP,21,0.009400777550566342,0.08468560915568309,0.0031980126789630248,0.016116279441366184,-0.006770357318902076,0.026082868425875483,0.10726138269038585,False,0.11100796988168649,0.24317110008888004,False
